 month,GPP_m,NPP_m,Reco_m,NEE_m,Rh_m,Ra_m,RLEAV_m, RWOOD_m,RROOT_m,Rh4_m,Rh5_m,Rh6_m,Rh7_m,Rh8_m,pheno,NSC_yr,add_yr,store_yr, QC(1),QC(2),QC(3),QC(4),QC(5),QC(6),QC(7),QC(8), wcl(1),wcl(2),wcl(3),zwt,thawd,snowd,  ch4emission,ch4pro,ch4oxi,ch4difu,ch4ebusat,ch4pla, ch4v1,ch4v2,ch4v3,ch4v4,ch4v5,ch4v6,ch4v7,ch4v8,ch4v9,ch4v10,unsatebu
     11,        10.2436,         0.0236,        40.7748,        30.5312,        17.0028,        23.7720,        19.6179,         0.9679,         3.1861,         3.9252,         0.3533,         8.0021,         4.3241,         0.3981,       129.0000,        14.5875,         0.0000,         0.0733,       170.1441,        85.6374,       189.4738,       243.1012,       255.1922,       453.8961,     81900.8125,     72550.4297,         0.8285,         0.9390,         0.9470,       -74.8950,       150.0000,         0.0520,         0.9071,         1.0399,         0.1581,         0.0495,         0.5137,         0.3439,         0.0035,         0.9436,         3.7516,         5.0418,         6.1763,         7.3242,         7.5941,         7.7322,         7.8651,         7.9915,         0.0000
     12,         2.2487,         0.0000,        26.6433,        24.3946,        15.5315,        11.1118,         8.4274,         0.3879,         2.2965,         3.7849,         0.3222,         7.1812,         3.8854,         0.3577,       129.0000,        14.5875,         0.0000,         0.0733,       155.1570,        83.6014,       181.1932,       257.9504,       256.1795,       453.5068,     81894.2500,     72550.4297,         0.8081,         0.9469,         0.9481,       -74.4477,       150.0000,         0.1499,         0.4223,         0.8898,         0.1582,         0.0730,         0.1998,         0.1495,         0.0053,         1.7827,         4.2168,         6.0031,         6.9273,         7.4593,         7.5955,         7.6728,         7.7566,         7.8433,         0.0000
     13,         1.6789,         0.0000,        13.2789,        11.6000,        12.3570,         0.9220,         0.6879,         0.0334,         0.2007,         3.1552,         0.2560,         5.6224,         3.0432,         0.2802,       129.0000,        16.2243,         0.0000,         0.0816,       143.3663,        81.9182,       174.4762,       269.4786,       257.0233,       453.4469,     81888.0938,     72550.4297,         0.7942,         0.9473,         0.9481,       -76.3694,       150.0000,         0.2191,         0.2682,         0.6332,         0.1124,         0.0507,         0.0854,         0.1321,         0.0038,         1.8084,         4.1266,         6.1946,         7.1708,         7.6321,         7.7195,         7.7706,         7.8301,         7.8948,         0.0000
     14,         3.1982,         0.0000,        12.6558,         9.4576,        12.6515,         0.0043,         0.0032,         0.0002,         0.0009,         3.3440,         0.2614,         5.6858,         3.0770,         0.2834,       129.0000,        16.2243,         0.0000,         0.0816,       132.4716,        80.2130,       167.7919,       279.6595,       257.8730,       453.5841,     81882.4688,     72550.4297,         0.8509,         0.9458,         0.9472,       -68.4285,       150.0000,         0.4041,         0.2400,         0.6051,         0.0879,         0.0457,         0.0623,         0.1320,         0.0047,         1.7986,         4.1351,         6.2316,         7.2875,         7.7788,         7.8553,         7.8971,         7.9467,         8.0014,         0.0000
     15,        24.8033,         1.1204,        16.9437,        -7.8596,        13.4916,         3.4521,         2.5974,         0.1839,         0.6708,         3.6703,         0.2783,         5.9994,         3.2448,         0.2988,       129.0000,        16.2243,         0.0000,         0.0816,       122.9479,        78.5530,       161.4180,       288.2712,       258.7302,       453.9099,     81876.8438,     72550.4297,         0.9529,         0.9434,         0.9455,        16.3870,       150.0000,         0.2200,         0.4396,         0.8467,         0.0493,         0.2787,         0.0259,         0.1351,         0.0301,         1.8710,         4.1319,         6.2200,         7.3746,         7.9126,         7.9933,         8.0347,         8.0837,         8.1382,         0.0000
     16,        31.2184,        41.7784,        27.6828,        -3.5356,        14.9925,        12.6902,        10.3725,         0.5948,         1.7229,         4.1983,         0.3102,         6.5935,         3.5625,         0.3281,        94.0000,        16.2243,         0.0000,         0.0816,       152.8641,        77.0323,       155.7138,       295.9998,       259.4833,       454.4788,     81870.1719,     72551.4375,         0.9526,         0.9338,         0.9394,         2.0745,       150.0000,         0.0000,         0.7883,         1.0861,         0.0352,         0.4643,         0.1576,         0.1665,         0.0497,         1.8037,         4.1599,         6.1317,         7.3661,         8.0168,         8.1149,         8.1632,         8.2160,         8.2736,         0.0000
     17,        80.1121,        30.8890,        77.1710,        -2.9410,        36.3080,        40.8631,        32.0850,         2.6743,         6.1037,        10.4507,         0.7679,        15.7959,         8.5095,         0.7839,        94.0000,        16.2243,         0.0000,         0.0816,       158.1299,        77.9613,       159.8212,       290.6978,       259.1545,       456.3074,     81848.3906,     72559.5078,         0.9527,         0.9379,         0.9418,        34.3273,       150.0000,         0.0000,         1.9982,         2.9485,         0.2936,         0.7559,         0.4738,         0.7685,         0.1097,         0.9800,         3.3627,         4.7321,         6.3721,         8.1803,         8.4343,         8.5553,         8.6484,         8.7231,         0.0000
     18,       121.4103,        47.6737,       117.8493,        -3.5610,        57.8178,        60.0314,        45.1529,         4.5235,        10.3550,        16.0826,         1.2299,        25.5444,        13.6984,         1.2626,        94.0000,        16.2243,         0.0000,         0.0816,       169.0958,        80.9513,       172.0090,       272.2185,       257.7237,       458.1314,     81813.6875,     72574.4219,         0.9525,         0.9307,         0.9374,       -20.9321,       150.0000,         0.0000,         4.0975,         5.9981,         0.4485,         1.8766,         1.1406,         1.0803,         0.1408,         1.6581,         3.8614,         4.8401,         6.2925,         8.4280,         8.7916,         8.9732,         9.1189,         9.2357,         0.0000
     19,       148.2694,        61.6171,       155.1429,         6.8734,        80.2300,        74.9128,        55.8422,         5.9766,        13.0940,        20.8825,         1.7318,        36.3697,        19.4519,         1.7941,        94.0000,        16.2243,         0.0000,         0.0816,       185.8895,        85.2584,       189.1744,       244.1618,       255.1672,       457.9769,     81763.7500,     72588.4844,         0.9526,         0.9337,         0.9391,       -29.8139,       150.0000,         0.0000,         5.0131,         8.5030,         1.1296,         1.8571,         1.7023,         1.4536,         0.1222,         2.0880,         4.7452,         5.5361,         6.6034,         8.9156,         9.2918,         9.4771,         9.6354,         9.7694,         0.0000
     20,       134.9438,        51.4866,       146.7257,        11.7819,        70.6172,        76.1085,        58.4391,         5.9825,        11.6869,        16.9142,         1.5263,        32.9018,        17.6461,         1.6288,        94.0000,        16.2243,         0.0000,         0.0816,       196.4716,        88.4668,       201.6536,       227.8400,       253.2182,       455.3410,     81719.0547,     72602.4922,         0.8707,         0.9341,         0.9394,       -68.1987,       150.0000,         0.0000,         4.5387,         6.9972,         1.2632,         0.9306,         2.1903,         1.4178,         0.0126,         1.5301,         4.3417,         5.1540,         6.2706,         8.7375,         9.1317,         9.3202,         9.4865,         9.6326,         0.0000
     21,        90.5218,        29.4370,       108.0495,        17.5277,        43.3002,        64.7494,        51.4873,         4.7193,         8.5428,         9.9067,         0.9226,        20.4367,        11.0167,         1.0175,        94.0000,        16.2243,         0.0000,         0.0816,       195.5261,        89.7070,       206.1620,       228.5894,       252.5766,       453.1085,     81691.7969,     72613.5703,         0.7199,         0.7382,         0.9067,      -128.3101,       150.0000,         0.0000,         2.1150,         2.9189,         1.2521,         0.2605,         1.0055,         0.8490,         0.0569,         0.0339,         3.0951,         4.2276,         5.5429,         7.9354,         8.3549,         8.5621,         8.7401,         8.8910,         0.7914
     22,        34.7280,         7.8137,        68.7158,        33.9878,        24.8590,        43.8568,        36.2105,         2.5339,         5.1124,         5.7494,         0.5189,        11.6848,         6.3218,         0.5841,        94.0000,        16.2243,         0.0000,         0.0816,       184.3485,        88.8087,       202.1416,       238.3913,       252.8608,       452.0028,     81676.5078,     72619.1953,         0.7657,         0.8758,         0.9438,       -89.8814,       150.0000,         0.0000,         0.6227,         1.3376,         1.1330,         0.2096,         0.0162,         0.3968,         0.0035,         0.2120,         1.9090,         3.8003,         5.4680,         7.4119,         7.7807,         7.9630,         8.1227,         8.2617,         0.7564
     23,         6.4885,         0.0000,        38.0323,        31.5438,        17.5765,        20.4558,        16.2693,         0.7420,         3.4444,         4.1593,         0.3595,         8.2017,         4.4451,         0.4108,        94.0000,        16.2243,         0.0000,         0.0816,       170.3394,        86.9563,       194.3812,       250.8301,       253.6049,       451.3571,     81665.8750,     72624.2031,         0.9370,         0.9429,         0.9458,       -53.5720,       150.0000,         0.0370,         0.7327,         1.1501,         0.1691,         0.1129,         0.3339,         0.2858,         0.0086,         0.8750,         2.5998,         4.5283,         6.0651,         7.3017,         7.5867,         7.7321,         7.8589,         7.9678,         0.0000
     24,         0.6956,         0.0000,        24.3088,        23.6131,        16.6588,         7.6499,         5.8009,         0.2695,         1.5795,         4.1568,         0.3413,         7.6359,         4.1421,         0.3829,        94.0000,        16.2243,         0.0000,         0.0816,       155.3353,        84.7351,       185.2607,       265.6422,       254.7009,       451.1242,     81659.3125,     72624.2031,         0.9213,         0.9480,         0.9488,       -55.2941,       150.0000,         0.0685,         0.4940,         1.0501,         0.1743,         0.1323,         0.2255,         0.1362,         0.0080,         1.5199,         3.2614,         5.4019,         6.8032,         7.4762,         7.6361,         7.7221,         7.8052,         7.8847,         0.0000
     25,         0.9421,         0.0000,        13.9422,        13.0000,        13.4953,         0.4468,         0.3326,         0.0162,         0.0980,         3.5300,         0.2767,         6.0834,         3.3001,         0.3051,        94.0000,        15.0424,         0.0000,         0.0756,       143.5310,        82.8642,       177.7358,       277.0500,       255.6471,       451.2230,     81653.6875,     72624.2031,         0.9530,         0.9470,         0.9479,       -46.0119,       150.0000,         0.2321,         0.3915,         0.8283,         0.0853,         0.1896,         0.0829,         0.1191,         0.0101,         1.6644,         3.6262,         5.5922,         7.0654,         7.6711,         7.7800,         7.8375,         7.8978,         7.9598,         0.0000
     26,         2.0896,         0.0000,        13.4678,        11.3783,        13.4645,         0.0033,         0.0025,         0.0001,         0.0007,         3.6403,         0.2756,         5.9968,         3.2514,         0.3006,        94.0000,        15.0424,         0.0000,         0.0756,       132.6237,        81.0432,       170.5509,       287.0481,       256.5622,       451.5240,     81648.0625,     72624.2031,         0.8965,         0.9423,         0.9452,       -61.7481,       150.0000,         0.4258,         0.3516,         0.6967,         0.1079,         0.0845,         0.1425,         0.1246,         0.0052,         1.7892,         3.8336,         5.5884,         7.1492,         7.8027,         7.9005,         7.9476,         7.9983,         8.0518,         0.0000
     27,         6.3515,         0.0007,        13.4330,         7.0815,        13.3445,         0.0884,         0.0640,         0.0036,         0.0208,         3.7018,         0.2722,         5.8868,         3.1889,         0.2948,        94.0000,        15.0424,         0.0000,         0.0756,       122.5457,        79.3023,       163.8098,       295.6345,       257.4173,       451.9752,     81642.4375,     72624.2031,         0.9527,         0.9398,         0.9434,       -43.5052,       150.0000,         0.4497,         0.3603,         0.6921,         0.1262,         0.0833,         0.1494,         0.1277,         0.0098,         1.7787,         3.8225,         5.5956,         7.1835,         7.8820,         7.9868,         8.0348,         8.0843,         8.1356,         0.0000
     28,        16.2782,         0.3048,        14.5780,        -1.7003,        13.6510,         0.9270,         0.6857,         0.0514,         0.1899,         3.8652,         0.2776,         5.9760,         3.2332,         0.2989,        94.0000,        15.0424,         0.0000,         0.0756,       113.3847,        77.5722,       157.2420,       302.8515,       258.2628,       452.5746,     81636.8125,     72624.2031,         0.9527,         0.9372,         0.9418,        46.8936,       150.0000,         0.0000,         0.5200,         0.9003,         0.0394,         0.3349,         0.0556,         0.1295,         0.0305,         1.8024,         3.8405,         5.5730,         7.2352,         7.9690,         8.0832,         8.1353,         8.1873,         8.2403,         0.0000
     29,        51.1737,        37.0007,        40.7510,       -10.4226,        20.7762,        19.9749,        14.9669,         1.3616,         3.6463,         6.1297,         0.4336,         8.9402,         4.8264,         0.4463,       136.0000,        15.0424,         0.0000,         0.0756,       134.0930,        77.2586,       156.4239,       304.5050,       258.7226,       453.9023,     81625.9766,     72627.4688,         0.9528,         0.9389,         0.9422,        -1.3608,       150.0000,         0.0000,         1.1730,         1.5092,         0.1480,         0.4707,         0.3865,         0.3158,         0.0680,         1.2549,         3.6927,         5.2850,         6.9730,         8.0923,         8.2352,         8.2984,         8.3647,         8.4377,         0.0000
     30,       100.0028,        61.8604,        92.2984,        -7.7044,        46.8787,        45.4197,        33.8296,         3.1992,         8.3909,        13.7317,         0.9904,        20.2639,        10.8859,         1.0069,       136.0000,        15.0424,         0.0000,         0.0756,       164.3394,        79.4195,       165.4296,       290.8701,       257.8556,       456.6592,     81597.8359,     72638.6406,         0.9526,         0.9346,         0.9400,         7.1640,       150.0000,         0.0000,         2.8432,         4.4358,         0.3605,         1.3708,         0.5997,         0.8726,         0.1926,         1.5090,         3.4998,         4.6794,         6.3623,         8.3416,         8.6414,         8.7836,         8.8991,         8.9965,         0.0000
     31,       130.7440,        53.3353,       135.0930,         4.3490,        72.6678,        62.4252,        46.4934,         4.6741,        11.2577,        20.0009,         1.5467,        32.2846,        17.2399,         1.5957,       136.0000,        15.0424,         0.0000,         0.0756,       177.4119,        82.9286,       179.5455,       263.5666,       255.6633,       458.4173,     81552.8516,     72652.2031,         0.9526,         0.9341,         0.9394,       -38.1311,       150.0000,         0.0000,         5.8325,         8.3030,         0.4468,         2.8526,         1.5885,         1.3914,         0.0577,         1.7661,         4.4396,         5.3053,         6.5272,         8.7614,         9.1331,         9.3202,         9.4751,         9.6015,         0.0000
     32,       131.3510,        50.3687,       132.7294,         1.3785,        60.0244,        72.7051,        55.5651,         5.7286,        11.4114,        15.4599,         1.2805,        27.3470,        14.5860,         1.3510,       136.0000,        15.0424,         0.0000,         0.0756,       188.2590,        86.1576,       192.3324,       249.5208,       254.2168,       457.9094,     81516.1641,     72667.4844,         0.7840,         0.9353,         0.9405,       -80.6012,       150.0000,         0.0000,         3.0431,         4.9609,         0.9313,         0.3037,         1.6081,         1.1313,         0.0041,         1.6418,         4.0827,         4.9206,         6.1823,         8.5056,         8.9039,         9.1024,         9.2746,         9.4240,         0.0000
     33,        93.3933,        42.7726,       118.2004,        24.8071,        56.6566,        61.5437,        47.5018,         4.3759,         9.6661,        13.8508,         1.2018,        26.2674,        14.0357,         1.3008,       136.0000,        15.0424,         0.0000,         0.0756,       194.4317,        88.5170,       201.3970,       240.7368,       253.0421,       456.1713,     81481.0391,     72681.1406,         0.8572,         0.9374,         0.9415,       -73.0057,       150.0000,         0.0000,         3.1075,         4.9556,         0.9783,         0.3678,         1.6071,         1.1326,         0.0078,         1.0382,         3.7972,         4.6412,         5.9126,         8.2385,         8.6467,         8.8521,         9.0289,         9.1791,         0.0000
     34,        36.5899,        10.8756,        69.8256,        33.2357,        33.3913,        36.4343,        30.0727,         1.8739,         4.4877,         7.9453,         0.6934,        15.6091,         8.3676,         0.7759,       136.0000,        15.0424,         0.0000,         0.0756,       184.7780,        87.6289,       197.4209,       245.6795,       253.0840,       454.7888,     81459.5156,     72689.6250,         0.9528,         0.9425,         0.9451,       -24.7710,       150.0000,         0.0673,         2.6764,         3.1522,         0.2098,         0.8181,         1.0252,         0.8331,         0.0288,         0.7705,         3.3049,         4.2966,         5.7131,         7.7202,         8.1073,         8.3041,         8.4747,         8.6196,         0.0000
     35,         4.7935,         0.0000,        32.9915,        28.1980,        17.6272,        15.3643,        12.4010,         0.5329,         2.4303,         4.2531,         0.3577,         8.2018,         4.4059,         0.4087,       136.0000,        15.0424,         0.0000,         0.0756,       170.7363,        85.6819,       189.3521,       258.2229,       253.9095,       454.1904,     81449.5469,     72693.9688,         0.9529,         0.9446,         0.9465,       -49.6468,       150.0000,         0.1432,         1.0816,         1.2751,         0.1995,         0.2152,         0.5527,         0.3137,         0.0097,         1.2224,         3.6054,         5.0292,         6.3280,         7.4469,         7.7233,         7.8687,         8.0004,         8.1169,         0.0000
     36,         0.4374,         0.0000,        19.8087,        19.3712,        15.8812,         3.9275,         2.9675,         0.1354,         0.8246,         4.0338,         0.3222,         7.2601,         3.9030,         0.3621,       136.0000,        15.0424,         0.0000,         0.0756,       155.6972,        83.4715,       180.3798,       273.2514,       255.0443,       454.0151,     81442.9844,     72693.9688,         0.9530,         0.9477,         0.9482,       -48.4063,       150.0000,         0.2107,         0.4579,         0.8934,         0.1299,         0.1133,         0.2049,         0.1397,         0.0039,         1.7813,         3.8462,         5.7543,         6.9637,         7.5657,         7.7166,         7.8020,         7.8832,         7.9588,         0.0000
     37,         0.4162,         0.0000,        13.0498,        12.6336,        12.9024,         0.1473,         0.1104,         0.0053,         0.0317,         3.4239,         0.2613,         5.8063,         3.1214,         0.2896,       136.0000,        14.5907,         0.0000,         0.0733,       143.8654,        81.6426,       173.1089,       284.7814,       256.0007,       454.1279,     81436.5312,     72693.9688,         0.9300,         0.9466,         0.9476,       -54.3770,       150.0000,         0.2257,         0.2719,         0.5939,         0.0586,         0.0468,         0.0965,         0.1286,         0.0042,         1.8070,         3.8933,         5.8202,         7.1560,         7.7220,         7.8313,         7.8917,         7.9496,         8.0044,         0.0000
     38,         1.0849,         0.0000,        13.0089,        11.9240,        13.0056,         0.0033,         0.0025,         0.0001,         0.0007,         3.5696,         0.2633,         5.7794,         3.1052,         0.2881,       136.0000,        14.5907,         0.0000,         0.0733,       132.9328,        79.8560,       166.1395,       294.7961,       256.9194,       454.4382,     81430.8438,     72693.9688,         0.9529,         0.9458,         0.9472,       -49.5627,        43.7500,         0.4757,         0.2672,         0.5347,         0.0528,         0.0386,         0.1055,         0.1232,         0.0036,         1.5347,         3.8379,         5.6634,         7.2249,         7.8489,         7.9483,         7.9987,         8.0480,         8.0962,         0.0000
     39,         7.0500,         0.0010,        13.6813,         6.6313,        13.5822,         0.0991,         0.0724,         0.0040,         0.0227,         3.8319,         0.2749,         5.9722,         3.2057,         0.2974,       136.0000,        14.5907,         0.0000,         0.0733,       122.8314,        78.0883,       159.3750,       303.1499,       257.7922,       454.9392,     81425.2188,     72693.9688,         0.9529,         0.9415,         0.9444,       -52.9341,       150.0000,         0.6406,         0.3439,         0.6094,         0.0750,         0.0615,         0.1638,         0.1185,         0.0073,         1.6626,         3.8711,         5.6717,         7.2520,         7.9355,         8.0392,         8.0878,         8.1366,         8.1862,         0.0000
     40,        20.4569,         0.0694,        15.8324,        -4.6245,        13.9480,         1.8844,         1.3612,         0.0813,         0.4419,         4.0226,         0.2824,         6.0809,         3.2596,         0.3025,       136.0000,        14.5907,         0.0000,         0.0733,       113.5306,        76.3619,       152.8952,       309.8980,       258.6102,       455.6065,     81419.5938,     72693.9688,         0.9528,         0.9399,         0.9432,        24.4544,       150.0000,         0.0622,         0.4765,         0.8280,         0.0480,         0.2527,         0.0966,         0.1272,         0.0330,         1.7696,         3.8703,         5.6136,         7.2907,         8.0099,         8.1193,         8.1695,         8.2225,         8.2787,         0.0000
     41,        60.8346,        30.9095,        47.0291,       -13.8056,        24.0619,        22.9672,        17.0628,         1.5857,         4.3187,         7.2015,         0.5005,        10.3264,         5.5211,         0.5124,       141.0000,        14.5907,         0.0000,         0.0733,       127.4383,        76.2712,       153.0435,       308.5157,       258.8844,       457.2081,     81406.5156,     72698.7578,         0.8994,         0.9327,         0.9385,       -63.9324,       150.0000,         0.0000,         1.3662,         1.8439,         0.1372,         0.6543,         0.3371,         0.3747,         0.0111,         1.1978,         3.8008,         5.3396,         6.9144,         8.1585,         8.3325,         8.4178,         8.4914,         8.5686,         0.0000
     42,       114.6074,        76.2740,       109.4256,        -5.1818,        54.8895,        54.5360,        40.2670,         4.0350,        10.2340,        15.9827,         1.1509,        23.8789,        12.6981,         1.1790,       141.0000,        14.5907,         0.0000,         0.0733,       168.3113,        79.2010,       165.1181,       288.7865,       257.5807,       459.9989,     81373.6016,     72711.6562,         0.9527,         0.9362,         0.9410,        38.1763,       150.0000,         0.0000,         4.3704,         5.9836,         0.0582,         2.3950,         0.8954,         1.0800,         0.2510,         1.7849,         3.8276,         4.9445,         6.4413,         8.4681,         8.8028,         8.9693,         9.0910,         9.2043,         0.0000
     43,       142.2673,        52.5524,       148.0776,         5.8103,        77.5989,        70.4788,        53.3302,         5.5411,        11.6075,        20.8828,         1.6325,        34.8952,        18.4722,         1.7162,       141.0000,        14.5907,         0.0000,         0.0733,       180.8000,        82.6431,       178.9812,       259.4020,       255.1680,       460.6164,     81325.2734,     72724.4922,         0.9526,         0.9337,         0.9393,       -50.0277,       150.0000,         0.0000,         6.4359,         9.1766,         0.6734,         2.7400,         2.1695,         1.5264,         0.0474,         2.0354,         4.7175,         5.5398,         6.5828,         8.8768,         9.2283,         9.3898,         9.5196,         9.6370,         0.0000
     44,       132.7855,        53.5866,       154.2507,        21.4652,        73.2308,        81.0200,        61.9780,         6.6945,        12.3475,        18.2593,         1.5550,        33.8242,        17.9257,         1.6667,       141.0000,        14.5907,         0.0000,         0.0733,       192.8540,        86.2044,       193.0600,       238.7952,       253.0357,       458.6367,     81279.9141,     72737.5703,         0.9528,         0.9380,         0.9421,       -45.3065,       150.0000,         0.0000,         4.2006,         6.9474,         1.2261,         0.4719,         2.3376,         1.3911,         0.0497,         1.8747,         4.6159,         5.3831,         6.4029,         8.8313,         9.1918,         9.3422,         9.4685,         9.5829,         0.0000
