 sdoy, GPP_d, NEE_d, Reco_d, NPP_d, Ra_d, QC1, QC2, QC3, QC4,QC5,QC6, Rh_d,QC7,QC8
     76,         0.6804,         0.3858,         1.0663,         0.0000,         0.6965,       127.5268,        92.9853,       180.0500,       157.3775,       302.6817,       351.6542,         0.3698,     86529.5000,     71120.0000
     77,         0.1979,         0.6059,         0.8037,         0.0000,         0.4378,       127.1913,        92.9157,       179.7997,       157.8130,       302.7153,       351.6862,         0.3660,     86529.1250,     71120.0000
     78,         0.3789,         0.4924,         0.8713,         0.0000,         0.5074,       126.8566,        92.8461,       179.5499,       158.2473,       302.7489,       351.7181,         0.3640,     86528.7500,     71120.0000
     79,         0.1318,         0.9007,         1.0325,         0.0000,         0.6648,       126.5229,        92.7766,       179.3004,       158.6785,       302.7826,       351.7510,         0.3677,     86528.3750,     71120.0000
     80,         0.3597,         0.6677,         1.0274,         0.0000,         0.6609,       126.1900,        92.7072,       179.0511,       159.1080,       302.8162,       351.7838,         0.3665,     86528.0000,     71120.0000
     81,         0.1453,         0.7055,         0.8508,         0.0000,         0.4898,       125.8580,        92.6378,       178.8023,       159.5367,       302.8499,       351.8167,         0.3609,     86527.6250,     71120.0000
     82,         0.1411,         0.5544,         0.6955,         0.0000,         0.3338,       125.5268,        92.5684,       178.5538,       159.9639,       302.8827,       351.8496,         0.3617,     86527.2500,     71120.0000
     83,         0.2128,         0.4473,         0.6601,         0.0000,         0.2942,       125.1966,        92.4992,       178.3058,       160.3905,       302.9158,       351.8822,         0.3659,     86526.8750,     71120.0000
     84,         0.2361,         0.4491,         0.6853,         0.0000,         0.3180,       124.8672,        92.4300,       178.0580,       160.8154,       302.9489,       351.9148,         0.3672,     86526.5000,     71120.0000
     85,         0.2014,         0.4733,         0.6748,         0.0000,         0.3072,       124.5387,        92.3608,       177.8107,       161.2383,       302.9818,       351.9479,         0.3676,     86526.1250,     71120.0000
     86,         0.2469,         0.4211,         0.6681,         0.0000,         0.3003,       124.2110,        92.2917,       177.5637,       161.6602,       303.0150,       351.9809,         0.3678,     86525.7500,     71120.0000
     87,         0.3808,         0.3655,         0.7463,         0.0000,         0.3777,       123.8842,        92.2227,       177.3170,       162.0804,       303.0481,       352.0141,         0.3685,     86525.3750,     71120.0000
     88,         0.5160,         0.2457,         0.7617,         0.0000,         0.3919,       123.5582,        92.1537,       177.0708,       162.4983,       303.0811,       352.0476,         0.3699,     86525.0000,     71120.0000
     89,         0.5779,         0.2030,         0.7810,         0.0000,         0.4108,       123.2332,        92.0847,       176.8248,       162.9144,       303.1139,       352.0816,         0.3702,     86524.6250,     71120.0000
     90,         0.3899,         0.4877,         0.8776,         0.0000,         0.5065,       122.9089,        92.0159,       176.5793,       163.3283,       303.1468,       352.1164,         0.3711,     86524.2500,     71120.0000
     91,         0.2067,         0.7493,         0.9561,         0.0000,         0.5841,       122.5855,        91.9471,       176.3339,       163.7402,       303.1797,       352.1516,         0.3720,     86523.8750,     71120.0000
     92,         0.8568,         0.0990,         0.9558,         0.0000,         0.5835,       122.2630,        91.8782,       176.0890,       164.1500,       303.2125,       352.1869,         0.3723,     86523.5000,     71120.0000
     93,         0.0705,         0.8727,         0.9432,         0.0000,         0.5751,       121.9413,        91.8094,       175.8443,       164.5586,       303.2454,       352.2225,         0.3681,     86523.1250,     71120.0000
     94,         0.4052,         0.5216,         0.9268,         0.0000,         0.5629,       121.6205,        91.7408,       175.6000,       164.9654,       303.2782,       352.2584,         0.3639,     86522.7500,     71120.0000
     95,         0.5286,         0.3070,         0.8355,         0.0000,         0.4738,       121.3005,        91.6721,       175.3560,       165.3717,       303.3110,       352.2942,         0.3617,     86522.3750,     71120.0000
     96,         0.8260,         0.0100,         0.8359,         0.0000,         0.4730,       120.9814,        91.6035,       175.1124,       165.7759,       303.3438,       352.3302,         0.3629,     86522.0000,     71120.0000
     97,         0.8400,         0.0580,         0.8979,         0.0000,         0.5353,       120.6631,        91.5350,       174.8690,       166.1788,       303.3767,       352.3665,         0.3627,     86521.6250,     71120.0000
     98,         1.7248,        -0.5866,         1.1382,         0.3660,         0.7732,       120.5284,        91.5031,       174.7725,       166.5791,       303.4090,       352.4031,         0.3650,     86521.2500,     71120.0000
     99,         1.4730,        -0.3525,         1.1205,         0.1945,         0.7549,       120.3085,        91.4541,       174.6075,       166.9781,       303.4410,       352.4400,         0.3656,     86520.8750,     71120.0000
    100,         0.2150,         0.8185,         1.0335,         0.0000,         0.6676,       119.9919,        91.3856,       174.3649,       167.3759,       303.4731,       352.4771,         0.3658,     86520.5000,     71120.0000
    101,         1.4921,        -0.3576,         1.1345,         0.2236,         0.7666,       119.7880,        91.3395,       174.2121,       167.7711,       303.5048,       352.5145,         0.3679,     86520.1250,     71120.0000
    102,         2.1924,        -0.8943,         1.2982,         0.7142,         0.9281,       119.8296,        91.3427,       174.2558,       168.1641,       303.5364,       352.5525,         0.3701,     86519.7500,     71120.0000
    103,         0.6383,         0.3994,         1.0378,         0.0000,         0.6575,       119.5143,        91.2744,       174.0139,       168.5506,       303.5671,       352.5920,         0.3803,     86519.3750,     71120.0000
    104,         0.4910,         0.4419,         0.9329,         0.0000,         0.5515,       119.1999,        91.2062,       173.7724,       168.9353,       303.5977,       352.6318,         0.3814,     86519.0000,     71120.0000
    105,         0.3449,         0.6330,         0.9779,         0.0000,         0.6004,       118.8863,        91.1380,       173.5314,       169.3210,       303.6288,       352.6707,         0.3775,     86518.6250,     71120.0000
    106,         0.1792,         0.7104,         0.8896,         0.0000,         0.5165,       118.5735,        91.0699,       173.2906,       169.7078,       303.6602,       352.7092,         0.3731,     86518.2500,     71120.0000
    107,         0.3251,         0.5486,         0.8737,         0.0000,         0.5014,       118.2615,        91.0018,       173.0501,       170.0935,       303.6916,       352.7479,         0.3723,     86517.8750,     71120.0000
    108,         0.2367,         0.6192,         0.8559,         0.0000,         0.4831,       117.9504,        90.9337,       172.8098,       170.4774,       303.7230,       352.7870,         0.3728,     86517.5000,     71120.0000
    109,         0.5538,         0.3330,         0.8868,         0.0000,         0.5068,       117.6400,        90.8657,       172.5699,       170.8558,       303.7537,       352.8274,         0.3800,     86517.1250,     71120.0000
    110,         0.5052,         0.4342,         0.9394,         0.0000,         0.5419,       117.3305,        90.7977,       172.3302,       171.2228,       303.7831,       352.8705,         0.3975,     86516.7891,     71120.0000
    111,         0.7200,         0.2487,         0.9687,         0.0000,         0.5599,       117.0218,        90.7298,       172.0909,       171.5826,       303.8116,       352.9154,         0.4088,     86516.4297,     71120.0547
    112,         0.4695,         0.6178,         1.0873,         0.0000,         0.6562,       116.7139,        90.6619,       171.8519,       171.9288,       303.8384,       352.9633,         0.4311,     86516.1172,     71120.1797
    113,         0.5869,         0.4626,         1.0495,         0.0000,         0.6096,       116.4069,        90.5941,       171.6132,       172.2697,       303.8646,       353.0125,         0.4400,     86515.7422,     71120.3672
    114,         1.6691,        -0.4535,         1.2157,         0.3904,         0.7498,       116.2956,        90.5654,       171.5310,       172.5950,       303.8886,       353.0655,         0.4659,     86515.3672,     71120.5547
    115,         2.3073,        -0.7344,         1.5729,         0.7844,         1.0522,       116.3815,        90.5761,       171.6064,       172.8919,       303.9086,       353.1261,         0.5207,     86514.9922,     71120.7422
    116,         0.9758,         0.2610,         1.2369,         0.0089,         0.6782,       116.0797,        90.5092,       171.3718,       173.1717,       303.9262,       353.1905,         0.5587,     86514.6172,     71120.9297
    117,         0.1338,         1.0458,         1.1796,         0.0000,         0.6590,       115.7743,        90.4416,       171.1340,       173.4736,       303.9473,       353.2474,         0.5206,     86514.2422,     71121.1172
    118,         1.2753,        -0.0137,         1.2615,         0.1954,         0.7510,       115.5674,        90.3936,       170.9747,       173.7755,       303.9681,       353.3050,         0.5105,     86513.8672,     71121.3047
    119,         2.3277,        -0.7587,         1.5689,         0.8647,         1.0051,       115.6953,        90.4125,       171.0834,       174.0480,       303.9845,       353.3708,         0.5638,     86513.4375,     71121.4922
    120,         0.4347,         0.8580,         1.2928,         0.0000,         0.6843,       115.3909,        90.3449,       170.8461,       174.2991,       303.9978,       353.4415,         0.6085,     86512.9141,     71121.6797
    121,         0.1615,         0.9444,         1.1060,         0.0000,         0.5482,       115.0873,        90.2774,       170.6089,       174.5787,       304.0156,       353.5033,         0.5578,     86512.5312,     71121.8672
    122,         0.6785,         0.3896,         1.0681,         0.0000,         0.5452,       114.7845,        90.2099,       170.3722,       174.8732,       304.0356,       353.5615,         0.5229,     86512.1562,     71122.0547
    123,         1.6435,        -0.3813,         1.2622,         0.2853,         0.7062,       114.6251,        90.1710,       170.2499,       175.1472,       304.0530,       353.6254,         0.5560,     86511.7266,     71122.2422
    124,         1.8685,        -0.3692,         1.4993,         0.5665,         0.8929,       114.6065,        90.1603,       170.2404,       175.3938,       304.0665,       353.6966,         0.6064,     86511.2656,     71122.4297
    125,         0.6835,         0.6587,         1.3422,         0.0000,         0.6969,       114.3049,        90.0929,       170.0042,       175.6212,       304.0774,       353.7721,         0.6453,     86510.7031,     71122.6172
    126,         2.3246,        -0.6782,         1.6464,         0.7554,         1.0199,       114.3816,        90.1011,       170.0703,       175.8572,       304.0896,       353.8451,         0.6265,     86510.2266,     71122.8047
    127,         2.1516,        -0.3016,         1.8500,         0.8000,         1.1281,       114.4803,        90.1137,       170.1543,       176.0406,       304.0942,       353.9328,         0.7219,     86509.6172,     71122.9922
    128,         2.0597,        -0.1616,         1.8981,         0.8209,         1.1293,       114.5892,        90.1284,       170.2463,       176.2000,       304.0954,       354.0263,         0.7689,     86508.9844,     71123.1797
    129,         1.1433,         0.4658,         1.6091,         2.1389,         0.7939,       116.3546,        90.0749,       170.0657,       176.3380,       304.0931,       354.1255,         0.8152,     86508.2344,     71123.3672
    130,         2.0886,        -0.0217,         2.0668,         2.9905,         1.2241,       118.5409,        90.1066,       170.2257,       176.4676,       304.0890,       354.2278,         0.8427,     86507.4844,     71123.5547
    131,         3.4704,        -1.1501,         2.3203,         3.2918,         1.3822,       120.8718,        90.1684,       170.5060,       176.5568,       304.0783,       354.3434,         0.9381,     86506.6641,     71123.7422
    132,         1.2393,         0.5529,         1.7921,         2.0438,         0.7843,       122.5733,        90.1054,       170.2870,       176.6210,       304.0631,       354.4656,         1.0078,     86505.7578,     71123.9297
    133,         0.6046,         1.1301,         1.7347,         2.0000,         0.7791,       124.2483,        90.0380,       170.0507,       176.7241,       304.0530,       354.5760,         0.9555,     86504.9453,     71124.1172
    134,         1.5209,         0.3683,         1.8892,         2.4093,         0.9770,       126.1234,        90.0117,       169.9785,       176.8559,       304.0464,       354.6791,         0.9122,     86504.1953,     71124.3047
    135,         2.2298,        -0.1886,         2.0412,         2.7386,         1.1323,       128.1579,        90.0183,       170.0383,       176.9935,       304.0401,       354.7829,         0.9089,     86503.3984,     71124.4922
    136,         3.0895,        -0.9128,         2.1767,         2.9937,         1.2490,       130.3145,        90.0510,       170.2019,       177.1241,       304.0320,       354.8895,         0.9277,     86502.5859,     71124.6797
    137,         3.2177,        -0.9195,         2.2983,         3.0728,         1.3378,       132.5049,        90.0930,       170.4017,       177.2378,       304.0200,       355.0011,         0.9605,     86501.7578,     71124.8672
    138,         3.3019,        -0.9541,         2.3478,         3.1789,         1.3908,       134.7427,        90.1470,       170.6487,       177.3549,       304.0072,       355.1117,         0.9569,     86500.9141,     71125.0547
    139,         3.9843,        -1.3763,         2.6080,         3.3508,         1.5483,       137.0602,        90.2194,       170.9686,       177.4148,       303.9850,       355.2395,         1.0597,     86500.0312,     71125.2422
    140,         3.6277,        -0.7892,         2.8385,         3.6872,         1.7469,       139.5399,        90.3264,       171.4263,       177.4626,       303.9600,       355.3702,         1.0916,     86499.0703,     71125.4297
    141,         1.9435,         0.7112,         2.6546,         3.2462,         1.5013,       141.7924,        90.3875,       171.7009,       177.4935,       303.9319,       355.5072,         1.1534,     86498.0469,     71125.6172
    142,         2.9828,        -0.3062,         2.6766,         3.1602,         1.4641,       143.9963,        90.4368,       171.9293,       177.5116,       303.9023,       355.6506,         1.2126,     86497.0234,     71125.8516
    143,         2.1584,         0.4825,         2.6408,         2.9720,         1.3714,       146.1003,        90.4664,       172.0792,       177.5085,       303.8692,       355.8012,         1.2694,     86495.9453,     71126.0859
    144,         1.4677,         0.6817,         2.1494,         2.0863,         0.9536,       147.7564,        90.4074,       171.8749,       177.5558,       303.8427,       355.9370,         1.1958,     86494.8359,     71126.2734
    145,         2.7976,        -0.3469,         2.4507,         2.8238,         1.3144,       149.7766,        90.4224,       171.9663,       177.6394,       303.8204,       356.0643,         1.1363,     86493.8125,     71126.4609
    146,         2.3374,        -0.0071,         2.3302,         2.6060,         1.2183,       151.6826,        90.4166,       171.9742,       177.7370,       303.7994,       356.1884,         1.1120,     86492.8047,     71126.6484
    147,         1.7061,         0.5570,         2.2631,         2.4394,         1.1954,       153.5004,        90.3950,       171.9185,       177.8609,       303.7811,       356.3057,         1.0678,     86491.8672,     71126.8359
    148,         2.1624,         0.2165,         2.3789,         2.5916,         1.2535,       155.3894,        90.3868,       171.9172,       177.9604,       303.7590,       356.4334,         1.1254,     86490.8516,     71127.0234
    149,         3.1896,        -0.5073,         2.6824,         3.0886,         1.5165,       157.5217,        90.4281,       172.1139,       178.0429,       303.7339,       356.5670,         1.1658,     86489.8125,     71127.2109
    150,         1.2378,         1.4683,         2.7061,         3.0433,         1.4895,       159.6259,        90.4648,       172.2923,       178.1042,       303.7050,       356.7070,         1.2166,     86488.6875,     71127.3984
    151,         3.3773,        -0.5000,         2.8773,         3.3086,         1.5988,       161.8567,        90.5279,       172.5761,       178.1324,       303.6713,       356.8580,         1.2785,     86487.5938,     71127.7422
    152,         2.6050,        -0.0680,         2.5370,         2.6512,         1.2986,       163.7535,        90.5253,       172.5970,       178.1939,       303.6413,       356.9987,         1.2384,     86486.5078,     71127.9844
    153,         3.3044,        -0.4473,         2.8571,         3.3073,         1.6562,       165.9732,        90.5884,       172.8804,       178.2848,       303.6146,       357.1322,         1.2009,     86485.4688,     71128.2031
    154,         4.1488,        -0.8511,         3.2977,         3.9586,         1.9719,       168.5120,        90.7165,       173.4235,       178.3099,       303.5779,       357.2873,         1.3258,     86484.3594,     71128.5938
    155,         4.7662,        -1.7199,         3.0463,         3.3085,         1.6916,       170.7196,        90.7796,       173.7061,       178.3301,       303.5396,       357.4435,         1.3546,     86483.2578,     71129.0391
