           1,           1,        14.1529,        19.7252,        10.5617,        23.8311,         0.5306,         0.6995,         0.3301,         3.4497,         0.4126,        77.8133,      1301.5557,       122.6705,         2.5620,        41.0318,         8.8728,        13.7188,         0.0937,         1.5408,         5.1710,         1.7965,         0.3165,         0.0823,         0.1688,         2.9606,         1.4897,       659.7926,         0.5493,         0.2751,         0.3034,         0.0980,
           2,           2,        13.1773,        19.4559,        10.4707,        24.7652,         0.4898,         0.6584,         0.3353,         3.8958,         0.4088,        76.7598,      1375.4884,       121.5390,         2.5323,        40.2931,         8.9828,        13.5933,         0.1037,         1.6099,         4.9478,         1.8255,         0.3106,         0.0800,         0.1734,         3.0335,         1.4792,       660.2024,         0.5505,         0.2755,         0.3010,         0.1002,
           4,           3,        13.0684,        19.9353,        10.5456,        23.7529,         0.4623,         0.6687,         0.3391,         4.0817,         0.4135,        76.0327,      1391.3964,       121.6800,         2.5168,        39.9283,         9.1223,        12.9287,         0.0846,         1.5666,         5.8169,         2.1570,         0.3048,         0.0811,         0.1693,         3.0474,         1.4693,       660.2569,         0.5520,         0.2765,         0.3039,         0.1007,
           5,           4,        13.5102,        19.6097,        10.1395,        22.1606,         0.4403,         0.6654,         0.3486,         4.2186,         0.4100,        89.8688,      1337.4209,       121.1872,         2.5176,        39.4791,         9.1446,        12.1135,         0.0831,         1.5182,         5.9515,         2.0640,         0.3043,         0.0897,         0.1706,         3.0076,         1.4404,       659.7183,         0.5495,         0.2773,         0.3026,         0.1034,
           6,           5,        14.3334,        19.8677,        10.6168,        20.7707,         0.3939,         0.6925,         0.3564,         3.7771,         0.4155,        96.2422,      1285.2025,       120.4290,         2.5676,        40.1314,         9.0595,        12.3550,         0.0801,         1.4289,         4.9001,         2.1873,         0.3080,         0.0997,         0.1748,         3.0454,         1.4720,       660.2402,         0.5543,         0.2780,         0.2984,         0.1064,
           7,           6,        14.0377,        19.8901,        10.6425,        21.4698,         0.3539,         0.6762,         0.3532,         3.4432,         0.4142,        83.7191,      1350.2678,       120.2747,         2.5056,        40.5583,         8.9385,        12.3896,         0.0782,         1.4334,         5.5496,         2.2300,         0.3154,         0.0943,         0.1787,         3.0871,         1.5012,       659.9276,         0.5517,         0.2787,         0.2979,         0.1047,
           8,           7,        13.9562,        19.7841,        11.0837,        21.6218,         0.3659,         0.7088,         0.3443,         3.3233,         0.4149,        65.5649,      1353.4668,       118.9039,         2.5757,        40.2420,         9.0356,        12.3261,         0.0670,         1.4034,         5.7092,         2.4943,         0.3249,         0.1035,         0.1795,         3.0606,         1.4925,       660.4437,         0.5567,         0.2780,         0.3015,         0.1067,
           9,           8,        14.5073,        20.1144,        10.8925,        20.4618,         0.3131,         0.7391,         0.3399,         3.6269,         0.4128,        47.0947,      1390.7281,       119.4572,         2.5487,        40.1825,         9.1404,        12.4768,         0.0873,         1.4810,         5.4920,         2.4737,         0.3194,         0.0931,         0.1805,         3.0683,         1.5272,       661.0497,         0.5569,         0.2780,         0.3000,         0.1103,
          10,           9,        14.4666,        20.0117,        10.7816,        19.3201,         0.3087,         0.7705,         0.3451,         3.4315,         0.4223,        22.6781,      1460.6116,       120.9326,         2.5912,        40.0614,         9.2057,        12.2491,         0.0692,         1.5175,         5.7631,         2.7921,         0.3206,         0.0816,         0.1829,         3.0718,         1.5548,       660.3275,         0.5580,         0.2781,         0.3014,         0.1103,
          22,          10,        13.8857,        19.9888,        10.8911,        18.8011,         0.3156,         0.7801,         0.3421,         3.1528,         0.4250,        29.4765,      1385.3176,       121.4761,         2.5347,        40.9022,         9.1326,        12.2215,         0.0639,         1.6068,         6.4043,         2.7964,         0.3103,         0.0732,         0.1803,         3.0219,         1.5435,       660.3018,         0.5558,         0.2778,         0.2995,         0.1086,
          37,          11,        14.0473,        19.6186,        10.6444,        18.0679,         0.3366,         0.7556,         0.3459,         3.5958,         0.4340,        25.2942,      1315.8148,       120.0110,         2.5479,        40.9942,         9.0382,        11.6135,         0.0578,         1.6601,         6.7805,         3.0350,         0.3096,         0.0713,         0.1822,         3.0642,         1.5873,       659.9188,         0.5513,         0.2778,         0.2952,         0.1073,
          41,          12,        13.2074,        20.1163,        10.3296,        17.5994,         0.3293,         0.7913,         0.3438,         3.9980,         0.4343,        30.5256,      1260.2295,       118.6715,         2.5355,        40.3439,         9.0810,        12.0302,         0.0726,         1.6495,         7.8154,         2.9472,         0.2976,         0.0702,         0.1792,         3.1142,         1.5417,       659.9583,         0.5544,         0.2785,         0.2907,         0.1110,
          51,          13,        12.2339,        20.3768,        10.7320,        17.3851,         0.3369,         0.8194,         0.3447,         3.8608,         0.4267,        36.5291,      1223.6036,       119.2326,         2.5301,        41.1476,         9.0579,        12.7511,         0.0937,         1.7050,         6.8035,         3.1183,         0.3017,         0.0640,         0.1785,         3.0590,         1.5503,       659.2326,         0.5576,         0.2784,         0.2913,         0.1073,
          54,          14,        12.7082,        20.7725,        10.8280,        16.7947,         0.3384,         0.8187,         0.3500,         3.7854,         0.4336,        23.2715,      1138.2734,       119.6889,         2.5745,        41.3805,         9.1036,        12.5579,         0.0723,         1.8236,         7.4939,         3.0312,         0.3125,         0.0630,         0.1815,         3.0397,         1.5263,       659.8846,         0.5554,         0.2781,         0.2887,         0.1103,
          56,          15,        11.7322,        20.5183,        10.7119,        17.8111,         0.3594,         0.8200,         0.3534,         4.2109,         0.4227,        25.6248,      1163.3040,       118.6742,         2.5908,        42.0373,         9.1065,        13.3142,         0.0886,         1.9095,         8.0989,         2.6565,         0.3173,         0.0685,         0.1854,         3.1097,         1.5225,       660.2058,         0.5534,         0.2793,         0.2862,         0.1121,
          62,          16,        10.8038,        20.5810,        10.6253,        17.1171,         0.3513,         0.8505,         0.3508,         4.6653,         0.4130,        26.8307,      1240.6720,       117.7262,         2.5448,        42.5964,         9.1655,        12.9140,         0.0668,         1.7906,         7.0357,         2.5998,         0.3228,         0.0635,         0.1886,         3.1534,         1.5017,       659.5012,         0.5542,         0.2781,         0.2815,         0.1093,
         106,          17,        11.4966,        20.2530,        10.4057,        17.7990,         0.3519,         0.8212,         0.3443,         4.9743,         0.4125,        28.1310,      1335.6411,       118.2628,         2.4762,        42.6058,         9.0334,        13.5171,         0.0826,         1.6817,         6.6501,         2.8022,         0.3160,         0.0549,         0.1890,         3.1211,         1.5250,       658.9265,         0.5572,         0.2791,         0.2778,         0.1118,
         107,          18,        11.0697,        20.0308,        10.3314,        16.7802,         0.3310,         0.8197,         0.3392,         5.2422,         0.4228,        29.3332,      1371.3475,       119.7532,         2.5390,        43.1051,         8.8875,        13.3802,         0.0920,         1.6812,         6.0448,         3.1093,         0.3206,         0.0631,         0.1910,         3.1085,         1.4838,       658.6736,         0.5570,         0.2802,         0.2779,         0.1133,
         108,          19,        11.7753,        20.4636,        10.2228,        17.9288,         0.3835,         0.8258,         0.3394,         5.4448,         0.4155,        25.2632,      1349.7894,       120.6557,         2.5981,        42.6979,         8.8184,        13.0410,         0.0956,         1.5589,         6.0097,         2.7942,         0.3132,         0.0684,         0.1929,         3.1540,         1.4637,       658.8019,         0.5554,         0.2793,         0.2795,         0.1106,
         114,          20,        12.1086,        20.7738,        10.6717,        17.3589,         0.3872,         0.7975,         0.3488,         5.7311,         0.4193,        24.8529,      1416.2302,       119.5165,         2.6562,        43.5582,         8.9595,        13.4449,         0.0940,         1.5458,         4.9101,         3.0096,         0.3188,         0.0784,         0.1909,         3.1936,         1.4759,       659.4685,         0.5516,         0.2788,         0.2754,         0.1100,
         131,          21,        13.0575,        20.7373,        10.7567,        16.9373,         0.3494,         0.7640,         0.3587,         5.6592,         0.4190,        28.2141,      1406.5421,       119.2035,         2.6827,        44.3957,         8.9088,        13.5845,         0.0845,         1.6613,         4.4918,         2.9824,         0.3202,         0.0841,         0.1877,         3.1519,         1.4590,       658.7571,         0.5485,         0.2797,         0.2800,         0.1110,
         291,          22,        12.1462,        21.1086,        10.3083,        17.9782,         0.3197,         0.7331,         0.3602,         6.0616,         0.4285,        30.7337,      1344.0103,       119.9190,         2.6477,        44.5867,         8.9541,        12.8740,         0.0945,         1.7613,         4.7500,         3.1655,         0.3282,         0.0794,         0.1911,         3.2008,         1.4713,       658.6920,         0.5465,         0.2791,         0.2793,         0.1137,
         292,          23,        12.2884,        21.4267,        10.1613,        18.0235,         0.3630,         0.7132,         0.3557,         6.4151,         0.4338,        25.6690,      1356.3219,       119.9262,         2.6498,        44.0972,         8.9993,        13.2721,         0.0939,         1.7009,         4.5699,         3.4346,         0.3321,         0.0783,         0.1874,         3.2356,         1.4796,       659.2734,         0.5466,         0.2793,         0.2801,         0.1126,
         295,          24,        11.4998,        21.1782,        10.2304,        17.4616,         0.3953,         0.7393,         0.3635,         5.9912,         0.4316,        25.8902,      1342.3752,       120.8410,         2.6682,        44.9693,         9.1148,        13.9457,         0.1114,         1.7658,         3.5820,         3.0878,         0.3268,         0.0825,         0.1882,         3.2456,         1.4520,       658.7433,         0.5450,         0.2783,         0.2777,         0.1096,
         299,          25,        12.2130,        20.9468,        10.1868,        16.9767,         0.4061,         0.7582,         0.3550,         5.5854,         0.4243,        25.8177,      1384.7965,       121.7837,         2.6425,        44.5323,         9.0573,        13.6598,         0.1291,         1.7644,         3.0746,         2.8959,         0.3216,         0.0905,         0.1889,         3.2722,         1.4343,       659.3442,         0.5432,         0.2794,         0.2796,         0.1123,
         303,          26,        11.6323,        21.1510,        10.5870,        15.7704,         0.4075,         0.7863,         0.3595,         5.6984,         0.4207,        23.6679,      1478.8507,       123.0607,         2.7050,        44.3556,         9.1339,        13.9345,         0.1225,         1.7269,         3.3297,         3.1236,         0.3259,         0.1013,         0.1917,         3.2286,         1.4020,       659.0653,         0.5434,         0.2790,         0.2766,         0.1106,
         307,          27,        11.4860,        21.5900,        10.5638,        14.4524,         0.4385,         0.7812,         0.3518,         5.7474,         0.4263,        22.0206,      1530.8856,       123.2607,         2.7075,        44.6074,         9.2703,        14.3982,         0.1247,         1.6765,         2.9576,         3.4886,         0.3287,         0.1117,         0.1964,         3.2904,         1.4414,       659.1025,         0.5471,         0.2779,         0.2783,         0.1075,
         348,          28,        11.8274,        21.7164,        10.5619,        14.2301,         0.4024,         0.8195,         0.3578,         6.0068,         0.4330,        27.5435,      1554.4558,       122.6419,         2.7465,        44.1498,         9.3772,        14.8433,         0.1320,         1.5909,         2.0057,         3.5095,         0.3217,         0.1112,         0.1956,         3.2887,         1.3959,       658.4106,         0.5509,         0.2780,         0.2764,         0.1065,
         350,          29,        11.9737,        22.0028,        10.1454,        14.4680,         0.4447,         0.8164,         0.3528,         6.0830,         0.4241,        25.2074,      1504.1005,       121.9919,         2.7388,        44.8258,         9.3905,        14.0248,         0.1181,         1.6487,         1.5321,         3.3907,         0.3196,         0.1121,         0.1982,         3.2759,         1.3973,       658.0313,         0.5537,         0.2788,         0.2783,         0.1091,
         358,          30,        11.6558,        22.2478,        10.5951,        15.1614,         0.4271,         0.7832,         0.3449,         6.0310,         0.4147,        28.6029,      1508.8738,       121.7687,         2.7656,        44.0729,         9.3385,        14.6258,         0.1204,         1.5850,         0.8392,         3.0791,         0.3297,         0.1070,         0.1996,         3.2943,         1.3939,       658.2764,         0.5510,         0.2798,         0.2827,         0.1124,
         370,          31,        11.3155,        21.8015,        10.8534,        16.2782,         0.3637,         0.8238,         0.3370,         5.9587,         0.4133,        29.7547,      1493.5187,       120.4415,         2.7173,        43.7960,         9.2107,        13.7997,         0.1177,         1.6766,         0.7097,         3.0284,         0.3325,         0.1001,         0.1959,         3.3421,         1.4280,       658.0187,         0.5512,         0.2792,         0.2817,         0.1157,
         401,          32,        11.4784,        21.3581,        10.7466,        14.6758,         0.3955,         0.8026,         0.3389,         5.6106,         0.4082,        31.3394,      1478.0068,       121.2231,         2.7557,        43.2085,         9.3497,        14.1936,         0.1230,         1.6808,         1.6906,         3.2110,         0.3422,         0.0998,         0.1924,         3.4029,         1.3876,       658.0526,         0.5485,         0.2794,         0.2835,         0.1192,
         406,          33,        10.7001,        21.3453,        10.3470,        16.1546,         0.3684,         0.7747,         0.3360,         5.6085,         0.4179,        27.8917,      1473.7909,       121.6414,         2.7908,        42.6070,         9.4094,        14.8529,         0.1261,         1.6039,         2.0499,         3.2058,         0.3494,         0.0917,         0.1957,         3.3710,         1.3768,       658.5898,         0.5521,         0.2800,         0.2790,         0.1187,
