           1,           1,        14.4851,        19.9481,        10.0416,        23.4582,         0.5594,         0.7326,         0.3185,         4.2713,         0.4220,        59.1260,      1222.0793,       124.7396,         2.5067,        41.1808,         9.0846,        13.8582,         0.0994,         1.4344,         4.8738,         2.0423,         0.3182,         0.0733,         0.1657,         3.0378,         1.5472,       660.2271,         0.5539,         0.2761,         0.3006,         0.0972,
           2,           2,        14.6390,        19.6651,        10.4389,        22.9507,         0.5629,         0.7002,         0.3192,         3.7990,         0.4161,        65.2844,      1223.9745,       125.2847,         2.4858,        41.0812,         9.1118,        13.2353,         0.1155,         1.4579,         4.8822,         2.3596,         0.3163,         0.0663,         0.1630,         3.0499,         1.5064,       659.4936,         0.5569,         0.2762,         0.3050,         0.0990,
           3,           3,        14.6317,        19.7749,        10.3411,        23.2670,         0.5138,         0.7151,         0.3266,         3.9507,         0.4076,        49.1862,      1317.5952,       125.0872,         2.5206,        40.7853,         8.9861,        14.0637,         0.1154,         1.5722,         4.9128,         2.2718,         0.3105,         0.0688,         0.1643,         3.1167,         1.5400,       659.6445,         0.5586,         0.2770,         0.3050,         0.0965,
           6,           4,        15.4167,        19.7775,        10.4543,        23.7132,         0.4856,         0.6729,         0.3231,         3.8027,         0.4086,        38.1680,      1395.3818,       126.0354,         2.5038,        41.4131,         8.9167,        14.4386,         0.0938,         1.6907,         5.6698,         2.0668,         0.3162,         0.0635,         0.1638,         3.0819,         1.5471,       659.7045,         0.5635,         0.2778,         0.3065,         0.0992,
          10,           5,        14.8759,        19.5851,        10.5316,        24.2851,         0.4249,         0.6957,         0.3263,         3.3404,         0.3989,        35.6558,      1314.1726,       125.2383,         2.5246,        40.6517,         8.9285,        13.5685,         0.0741,         1.7109,         5.0566,         1.8150,         0.3173,         0.0599,         0.1652,         3.0958,         1.5624,       660.1771,         0.5659,         0.2777,         0.3080,         0.1009,
          12,           6,        15.3832,        19.7162,        10.1812,        23.1866,         0.4359,         0.6975,         0.3350,         2.9030,         0.4067,        28.8729,      1394.5043,       123.7682,         2.4715,        39.8456,         8.8275,        13.1895,         0.0710,         1.7705,         4.2545,         1.9619,         0.3158,         0.0651,         0.1669,         3.0942,         1.5165,       659.5542,         0.5683,         0.2772,         0.3078,         0.1042,
          14,           7,        15.4858,        20.1249,        10.5685,        23.3694,         0.4114,         0.6693,         0.3340,         2.9708,         0.4076,        53.4184,      1365.2200,       124.4546,         2.4917,        40.0230,         8.6810,        12.7258,         0.0904,         1.8792,         3.8783,         1.6827,         0.3182,         0.0614,         0.1716,         3.0498,         1.4919,       659.7229,         0.5655,         0.2770,         0.3124,         0.1038,
          15,           8,        16.3021,        20.1772,        10.2521,        24.2668,         0.3457,         0.6470,         0.3419,         3.1755,         0.4187,        68.5334,      1270.1304,       124.0715,         2.5650,        40.0050,         8.7679,        12.1107,         0.1006,         1.9053,         3.0090,         1.6408,         0.3303,         0.0631,         0.1713,         3.1183,         1.4423,       659.0276,         0.5617,         0.2768,         0.3147,         0.1061,
          17,           9,        15.8444,        20.4443,        10.7205,        23.2341,         0.3589,         0.6056,         0.3395,         2.7957,         0.4106,        57.2446,      1213.0706,       122.6067,         2.5811,        39.4041,         8.8126,        11.3374,         0.0862,         1.8759,         2.4243,         1.7041,         0.3233,         0.0540,         0.1742,         3.1362,         1.4078,       659.2899,         0.5641,         0.2761,         0.3135,         0.1066,
          18,          10,        16.4256,        20.0389,        10.6387,        24.3154,         0.3285,         0.6337,         0.3364,         2.6073,         0.4104,        46.8638,      1196.3364,       122.3288,         2.5847,        38.9315,         8.8022,        11.1902,         0.1012,         1.8208,         2.9749,         1.4291,         0.3270,         0.0604,         0.1729,         3.1611,         1.4302,       659.1741,         0.5623,         0.2760,         0.3169,         0.1044,
