           1,           1,        15.0219,        19.9802,        10.9869,        21.1771,         0.5018,         0.7228,         0.3226,         4.0859,         0.4181,        75.2243,      1290.9822,       124.0928,         2.5328,        41.2879,         9.0566,        14.4058,         0.1060,         1.4156,         4.2610,         1.9500,         0.3143,         0.0821,         0.1713,         3.0420,         1.4773,       660.0224,         0.5539,         0.2745,         0.3038,         0.0995,
           3,           2,        14.5006,        20.2145,        10.6017,        19.7087,         0.4809,         0.7155,         0.3127,         3.6919,         0.4161,        67.2694,      1332.2225,       123.9187,         2.5771,        41.2324,         9.1104,        14.3015,         0.0894,         1.4372,         3.1785,         2.1153,         0.3045,         0.0894,         0.1710,         3.0072,         1.4345,       660.1365,         0.5554,         0.2743,         0.3046,         0.0964,
           4,           3,        14.4912,        20.2885,        11.0053,        19.1160,         0.4534,         0.6875,         0.3098,         3.4126,         0.4260,        54.2215,      1309.5337,       123.6713,         2.5085,        40.5328,         9.1374,        13.7455,         0.0849,         1.3639,         2.1950,         2.0148,         0.2967,         0.0806,         0.1710,         2.9807,         1.4609,       660.0524,         0.5536,         0.2753,         0.3054,         0.0971,
          10,           4,        15.3735,        20.1427,        11.3123,        18.0657,         0.4838,         0.6467,         0.3025,         3.1273,         0.4237,        62.9580,      1299.9391,       122.8191,         2.5196,        40.3055,         9.1693,        13.0708,         0.0870,         1.4333,         1.8706,         2.2628,         0.3076,         0.0718,         0.1748,         2.9228,         1.4270,       659.9384,         0.5515,         0.2753,         0.3034,         0.1009,
          11,           5,        15.7151,        20.3660,        11.2782,        16.6282,         0.4963,         0.6736,         0.3013,         2.7541,         0.4174,        67.1994,      1212.0204,       124.2183,         2.4821,        40.2161,         9.2618,        12.2532,         0.1080,         1.4652,         2.0224,         2.0859,         0.3160,         0.0641,         0.1794,         2.8989,         1.4722,       659.7158,         0.5528,         0.2746,         0.3002,         0.1042,
          14,           6,        14.8146,        20.6042,        11.2660,        17.4233,         0.4708,         0.6583,         0.2977,         2.3528,         0.4080,        74.1726,      1253.7231,       125.4498,         2.4118,        39.7008,         9.4116,        12.0542,         0.0889,         1.4452,         1.8332,         2.0302,         0.3199,         0.0724,         0.1810,         2.9505,         1.5187,       660.2542,         0.5480,         0.2744,         0.2972,         0.1020,
          39,           7,        14.3974,        20.5870,        11.1204,        15.8965,         0.5064,         0.6158,         0.2972,         1.8879,         0.4147,        91.4548,      1319.9066,       125.0266,         2.4634,        40.5192,         9.5145,        11.9560,         0.1050,         1.5547,         1.2814,         2.2059,         0.3247,         0.0710,         0.1787,         2.8782,         1.5056,       660.2907,         0.5451,         0.2755,         0.2985,         0.1056,
          40,           8,        14.6210,        20.9035,        11.3097,        17.2143,         0.4692,         0.6251,         0.3026,         2.0153,         0.4067,       110.6283,      1372.0593,       124.1762,         2.4376,        40.6251,         9.4808,        11.3730,         0.1065,         1.5135,         0.9966,         2.5632,         0.3295,         0.0768,         0.1760,         2.8473,         1.4903,       659.6304,         0.5410,         0.2763,         0.2946,         0.1068,
          42,           9,        15.2961,        20.9373,        11.7382,        15.9187,         0.5086,         0.5949,         0.3116,         1.9298,         0.4137,        98.6974,      1402.9088,       124.9817,         2.4599,        39.9598,         9.5989,        11.8787,         0.1024,         1.4329,         1.6890,         2.9274,         0.3280,         0.0857,         0.1718,         2.9122,         1.5221,       659.5628,         0.5437,         0.2755,         0.2901,         0.1052,
          48,          10,        14.6760,        21.2309,        12.1848,        15.1020,         0.5236,         0.5704,         0.3082,         1.5619,         0.4205,        88.2019,      1356.5356,       126.2815,         2.5056,        40.4299,         9.6883,        11.6178,         0.0835,         1.3587,         0.7469,         3.2830,         0.3300,         0.0936,         0.1676,         2.8791,         1.5540,       659.2568,         0.5413,         0.2757,         0.2946,         0.1085,
          57,          11,        15.6177,        20.9748,        12.5115,        15.5809,         0.4978,         0.5982,         0.3111,         1.7262,         0.4269,        96.1663,      1268.2233,       125.7542,         2.4732,        39.9882,         9.6286,        12.2044,         0.0851,         1.3488,         1.1090,         2.9313,         0.3409,         0.0854,         0.1707,         2.8886,         1.5178,       659.0808,         0.5417,         0.2766,         0.2971,         0.1117,
          70,          12,        15.6232,        21.0746,        12.2593,        14.4135,         0.5107,         0.5972,         0.3171,         1.7140,         0.4250,       105.0198,      1197.4988,       126.8948,         2.4952,        40.0675,         9.7050,        11.5094,         0.0630,         1.3498,         0.8529,         2.6578,         0.3378,         0.0857,         0.1721,         2.8467,         1.5576,       658.5336,         0.5445,         0.2776,         0.3019,         0.1114,
          71,          13,        16.3496,        20.6104,        12.6323,        14.7403,         0.4822,         0.6270,         0.3228,         1.2722,         0.4193,       102.9387,      1247.5992,       125.6050,         2.5523,        39.5996,         9.7235,        12.3530,         0.0566,         1.3655,         1.2514,         2.5090,         0.3350,         0.0737,         0.1731,         2.9002,         1.5844,       657.8781,         0.5460,         0.2777,         0.2988,         0.1087,
          73,          14,        17.3394,        20.4484,        12.4835,        14.1183,         0.4996,         0.6596,         0.3242,         1.3012,         0.4303,        98.5961,      1173.6046,       127.0240,         2.5941,        39.5030,         9.7301,        12.3629,         0.0396,         1.3447,         1.0498,         2.4759,         0.3312,         0.0852,         0.1716,         2.9398,         1.6102,       657.3333,         0.5491,         0.2788,         0.2984,         0.1050,
          90,          15,        18.2382,        20.5329,        12.3917,        15.2946,         0.4734,         0.6752,         0.3293,         1.4815,         0.4272,        88.5287,      1085.6974,       127.2522,         2.6427,        39.3154,         9.7485,        13.0070,         0.0448,         1.3889,         0.4890,         2.2814,         0.3390,         0.0819,         0.1749,         3.0045,         1.6137,       657.1283,         0.5537,         0.2798,         0.3015,         0.1087,
          93,          16,        19.1620,        20.5120,        12.0325,        15.5582,         0.4559,         0.6776,         0.3351,         1.4642,         0.4381,        63.7992,      1173.4546,       126.3569,         2.6907,        39.1800,         9.7111,        12.8786,         0.0508,         1.2685,         1.0488,         2.3573,         0.3306,         0.0752,         0.1718,         3.0468,         1.5843,       657.5930,         0.5541,         0.2803,         0.2972,         0.1078,
          95,          17,        19.4133,        20.3745,        12.5240,        15.3519,         0.4530,         0.6576,         0.3352,         1.7858,         0.4313,        68.7425,      1210.5500,       127.0203,         2.6493,        39.2957,         9.7669,        12.4824,         0.0536,         1.3534,         1.6108,         2.2422,         0.3285,         0.0657,         0.1674,         2.9749,         1.6087,       657.0057,         0.5590,         0.2804,         0.2982,         0.1066,
          96,          18,        18.6526,        20.6066,        12.7800,        14.7305,         0.3867,         0.6594,         0.3300,         1.6057,         0.4261,        85.3708,      1168.6133,       126.4423,         2.6443,        38.5177,         9.6193,        12.7259,         0.0606,         1.3142,         1.6718,         2.1232,         0.3206,         0.0581,         0.1660,         3.0415,         1.6118,       657.1783,         0.5623,         0.2806,         0.2935,         0.1030,
          98,          19,        19.0114,        20.7869,        12.9270,        15.5287,         0.3675,         0.6724,         0.3274,         1.2754,         0.4214,        74.8122,      1192.3507,       125.4651,         2.7024,        38.2727,         9.7193,        13.0252,         0.0804,         1.3213,         2.6197,         1.9639,         0.3249,         0.0668,         0.1629,         3.0845,         1.6455,       656.4691,         0.5584,         0.2817,         0.2928,         0.1062,
         102,          20,        18.9850,        20.5348,        13.0369,        14.7879,         0.4092,         0.6336,         0.3353,         1.2201,         0.4267,        70.4620,      1192.6423,       124.3590,         2.7103,        37.4132,         9.7561,        13.5130,         0.0805,         1.3284,         2.7391,         2.0430,         0.3218,         0.0662,         0.1663,         3.1358,         1.6688,       656.4183,         0.5632,         0.2812,         0.2961,         0.1067,
         103,          21,        19.0469,        20.5069,        12.9758,        15.9680,         0.3961,         0.6446,         0.3298,         1.2768,         0.4214,        80.1162,      1102.5525,       123.5498,         2.6383,        37.7853,         9.6380,        13.5915,         0.0660,         1.3967,         3.4363,         2.2963,         0.3296,         0.0628,         0.1639,         3.1562,         1.7078,       656.5031,         0.5595,         0.2808,         0.2940,         0.1071,
         110,          22,        18.8361,        20.4275,        13.2931,        14.3487,         0.4596,         0.6300,         0.3320,         1.3167,         0.4170,        95.5873,      1164.1918,       123.0525,         2.6800,        37.6882,         9.7129,        12.7468,         0.0561,         1.2770,         4.3677,         2.0496,         0.3314,         0.0527,         0.1654,         3.1700,         1.6977,       657.0189,         0.5579,         0.2797,         0.2965,         0.1037,
         112,          23,        17.9878,        20.7094,        13.7751,        14.9981,         0.4090,         0.6662,         0.3342,         1.5161,         0.4061,       109.8219,      1137.5614,       122.6922,         2.6427,        37.6324,         9.7895,        12.4477,         0.0485,         1.2694,         5.0722,         1.9413,         0.3399,         0.0599,         0.1651,         3.1594,         1.6547,       657.2916,         0.5619,         0.2805,         0.2965,         0.1011,
         117,          24,        18.0966,        20.5966,        13.7310,        15.5827,         0.3458,         0.6970,         0.3257,         1.9118,         0.3976,        96.2991,      1151.2146,       121.2940,         2.7087,        37.7342,         9.7181,        11.9623,         0.0662,         1.1591,         5.6976,         1.7501,         0.3300,         0.0495,         0.1678,         3.1982,         1.6820,       657.7850,         0.5645,         0.2796,         0.2962,         0.1022,
         118,          25,        17.5585,        20.3328,        14.0978,        15.7088,         0.3558,         0.7371,         0.3274,         1.4539,         0.3969,        78.7908,      1243.3887,       122.3573,         2.6361,        37.8064,         9.8071,        12.7593,         0.0530,         1.1537,         5.7810,         1.5886,         0.3193,         0.0460,         0.1704,         3.2058,         1.7278,       657.2617,         0.5685,         0.2802,         0.2990,         0.1000,
         120,          26,        16.5634,        20.6759,        14.1665,        16.3594,         0.3241,         0.6961,         0.3282,         1.4547,         0.3991,        81.4460,      1278.2192,       123.7199,         2.6548,        37.4828,         9.7553,        12.1256,         0.0432,         1.2188,         4.6565,         1.7989,         0.3099,         0.0451,         0.1674,         3.2584,         1.7697,       656.7749,         0.5662,         0.2798,         0.2964,         0.1036,
         121,          27,        16.7382,        20.6007,        14.4231,        17.0347,         0.3228,         0.7290,         0.3322,         1.4356,         0.3894,        92.9615,      1231.6300,       125.2035,         2.7131,        37.9330,         9.6575,        12.2920,         0.0475,         1.2427,         3.8599,         1.5813,         0.3038,         0.0446,         0.1695,         3.1849,         1.8013,       656.9641,         0.5702,         0.2806,         0.2964,         0.1073,
         124,          28,        17.4009,        20.7280,        14.3442,        15.7284,         0.3872,         0.7267,         0.3277,         1.8426,         0.3849,        95.5015,      1279.3400,       126.1470,         2.6584,        38.2194,         9.5424,        12.8973,         0.0540,         1.1793,         4.1181,         1.8935,         0.3076,         0.0470,         0.1734,         3.2441,         1.8118,       657.5858,         0.5684,         0.2803,         0.2971,         0.1069,
         127,          29,        17.4478,        20.3481,        14.3991,        14.9364,         0.4281,         0.7601,         0.3357,         2.1096,         0.3902,        86.5346,      1255.9574,       126.5120,         2.5891,        38.8875,         9.5363,        13.3574,         0.0636,         1.2794,         4.4781,         1.8660,         0.3060,         0.0409,         0.1740,         3.2348,         1.8113,       657.5183,         0.5733,         0.2814,         0.2930,         0.1067,
         131,          30,        16.6324,        19.8828,        13.9336,        14.1842,         0.3989,         0.8005,         0.3307,         1.7832,         0.3960,        91.6592,      1343.1592,       126.3188,         2.6082,        38.4883,         9.6517,        13.8317,         0.0594,         1.1545,         4.7958,         1.8742,         0.2960,         0.0517,         0.1695,         3.1911,         1.8082,       657.2873,         0.5775,         0.2812,         0.2927,         0.1103,
         132,          31,        16.4076,        20.1933,        13.8135,        14.9836,         0.4042,         0.7934,         0.3247,         1.6846,         0.3968,        74.5968,      1400.5820,       126.2986,         2.6756,        39.1654,         9.5075,        14.0803,         0.0560,         1.0473,         4.1180,         2.0029,         0.2875,         0.0553,         0.1701,         3.2576,         1.7910,       657.1656,         0.5800,         0.2800,         0.2933,         0.1102,
         135,          32,        15.5133,        20.1699,        13.6521,        15.0933,         0.3418,         0.8062,         0.3331,         2.0237,         0.4024,        81.3654,      1444.8286,       125.9208,         2.6211,        38.3370,         9.4076,        13.8643,         0.0594,         1.1718,         4.7071,         1.8709,         0.2912,         0.0613,         0.1681,         3.2838,         1.8021,       657.4233,         0.5768,         0.2788,         0.2890,         0.1134,
         136,          33,        15.9231,        20.1726,        13.5312,        15.4838,         0.3850,         0.8114,         0.3272,         2.0466,         0.4110,        98.4080,      1435.8774,       124.7073,         2.5611,        37.6985,         9.4300,        13.5476,         0.0484,         1.1735,         4.1929,         1.8814,         0.2855,         0.0582,         0.1686,         3.2128,         1.7879,       657.7595,         0.5806,         0.2778,         0.2847,         0.1134,
