"","GLmax","GRmax","Gsmax","JV","Vcmx0","Entrpy","gddonset","Tau_Leaf","Tau_Root","Tau_F","Tau_C","Tau_Micro","Tau_SlowSOM","Tau_Passive","Q10","Rl0","Rs0","Rr0","Q10rh","f_F2M","f_C2M","f_M2S","f_M2P","r_me","Q10_pro","Omax","Tveg","f","bubprob","Vmaxfraction"
"1",18.08,18.62,22.29,1.08,21.19,657.66,153.19,0.7,0.53,0.16,4.35,0.25,62.5,1200.71,3.67,39.39,6.42,13.2,3.8,0.51,0.28,0.26,0.09,0.08,5.39,20.37,0.79,0.35,0.11,0.17
"2",42.87,21.6,18,1.09,22.07,657.41,154.36,0.41,0.5,0.21,12.09,0.24,663.61,3276.57,3.32,41.02,5.67,12.87,3.77,0.49,0.28,0.33,0.16,0.08,4.38,38.72,3,0.28,0.22,0.16
"3",28.6,14.08,14.78,1.13,20.94,657.72,137.5,0.32,0.59,0.4,5.65,0.45,22.83,2153.48,3.41,22.46,9.5,24.65,3.77,0.6,0.28,0.25,0.17,0.04,1.77,7.56,1.01,0.34,0.21,0.12
"4",18.56,25.03,25.24,1.05,14.92,642.08,142.21,0.54,0.46,0.3,3.71,0.4,37.97,2514.52,1.39,37.76,8.63,21.98,3.16,0.61,0.27,0.38,0.18,0.08,3.63,18.94,2.99,0.29,0.39,0.15
"5",41.5,13.14,13.65,1.25,15.5,641.62,138.24,0.31,0.57,0.43,5.26,0.46,22.64,1627.31,3.24,40.67,8.53,14.85,2.53,0.5,0.29,0.27,0.08,0.08,1.45,0.47,2.4,0.33,0.37,0.17
"6",39.61,20.32,13.41,1.13,18.87,643.17,111.25,0.31,0.46,0.28,5.15,0.4,32.61,834.38,3.56,25.02,9.56,22.98,2.26,0.52,0.29,0.28,0.08,0.14,1.66,1.14,1.51,0.21,0.25,0.18
