           1,           1,        14.5323,        19.9267,        10.3757,        22.7540,         0.5506,         0.7419,         0.3326,         3.7237,         0.4132,        74.0658,      1336.9467,       122.9108,         2.4271,        40.8109,         8.9906,        14.0950,         0.1190,         1.5379,         3.4535,         1.8958,         0.2983,         0.0702,         0.1737,         3.0431,         1.5149,       659.7958,         0.5544,         0.2753,         0.3004,         0.1027,
           2,           2,        14.1741,        20.0774,        10.4656,        22.6095,         0.4991,         0.7137,         0.3266,         3.4941,         0.4242,        91.0280,      1429.5774,       123.6182,         2.3755,        41.4784,         9.0245,        14.0600,         0.1252,         1.5903,         3.7872,         1.8626,         0.3061,         0.0769,         0.1691,         3.0584,         1.5456,       659.0722,         0.5568,         0.2760,         0.3039,         0.0991,
           3,           3,        14.8004,        19.6496,        10.2570,        21.8889,         0.4471,         0.6946,         0.3348,         3.6197,         0.4343,       107.9585,      1505.0408,       122.1558,         2.4476,        42.0217,         9.0522,        14.8294,         0.1127,         1.5177,         3.7199,         1.6940,         0.3001,         0.0764,         0.1652,         3.0527,         1.5347,       659.8057,         0.5605,         0.2765,         0.3028,         0.1020,
           5,           4,        15.0043,        20.0267,        10.5008,        20.2562,         0.4074,         0.7366,         0.3442,         3.5750,         0.4293,        88.2319,      1457.1421,       120.9532,         2.3873,        42.4168,         9.0419,        15.1974,         0.0966,         1.4558,         4.2632,         1.4525,         0.2935,         0.0774,         0.1613,         3.0820,         1.5360,       660.3122,         0.5628,         0.2777,         0.3010,         0.1010,
           6,           5,        14.4206,        19.6193,        10.6620,        21.1121,         0.4155,         0.7210,         0.3493,         3.8757,         0.4281,        68.3574,      1533.9211,       119.7314,         2.3853,        41.6383,         9.1746,        14.6538,         0.1097,         1.5717,         4.0476,         1.3983,         0.2984,         0.0722,         0.1660,         3.1112,         1.5022,       660.7629,         0.5668,         0.2776,         0.3020,         0.1012,
           7,           6,        13.7298,        20.0388,        10.1978,        20.9863,         0.3901,         0.7274,         0.3442,         3.7213,         0.4180,        88.5719,      1587.2256,       118.8941,         2.3575,        41.3837,         9.0424,        14.1971,         0.1070,         1.5774,         4.1719,         1.1469,         0.2997,         0.0835,         0.1653,         3.0848,         1.4755,       661.1099,         0.5652,         0.2785,         0.3051,         0.1048,
           8,           7,        13.3919,        20.1013,        10.2882,        19.8285,         0.3932,         0.7685,         0.3529,         3.2500,         0.4204,       101.5880,      1679.0001,       119.5777,         2.4097,        41.2488,         9.0155,        13.8156,         0.1181,         1.6905,         3.7898,         1.4024,         0.3053,         0.0901,         0.1608,         3.1459,         1.4899,       661.2463,         0.5663,         0.2772,         0.3044,         0.1052,
          10,           8,        13.3078,        20.3315,        10.7040,        18.5367,         0.3839,         0.7349,         0.3536,         3.7139,         0.4285,        93.2272,      1627.3727,       119.8308,         2.4327,        41.6013,         9.0705,        13.4805,         0.1092,         1.6116,         2.7335,         1.3245,         0.2981,         0.1010,         0.1652,         3.2063,         1.4721,       660.5757,         0.5633,         0.2782,         0.3060,         0.1066,
          11,           9,        12.8947,        19.9856,        10.8115,        19.5071,         0.3393,         0.7576,         0.3592,         3.2719,         0.4215,        83.5834,      1539.4381,       119.3787,         2.4107,        42.3028,         8.9295,        13.0084,         0.0886,         1.5394,         3.8320,         1.5843,         0.3081,         0.1093,         0.1640,         3.1891,         1.4701,       660.4162,         0.5673,         0.2791,         0.3080,         0.1086,
          15,          10,        12.4379,        19.7460,        10.5926,        19.3037,         0.3674,         0.7611,         0.3659,         3.7178,         0.4308,        79.5284,      1555.8574,       120.8414,         2.3806,        42.7938,         8.8699,        13.3406,         0.0882,         1.4780,         3.3498,         1.4519,         0.2971,         0.1063,         0.1674,         3.1441,         1.4328,       660.5701,         0.5707,         0.2780,         0.3079,         0.1074,
