 sdoy, GPP_d, NEE_d, Reco_d, NPP_d, Ra_d, QC1, QC2, QC3, QC4,QC5,QC6, Rh_d,QC7,QC8
     34,         0.0499,         0.4128,         0.4627,         0.0000,         0.0000,       149.0411,       159.8047,       173.8802,       293.2717,       260.3253,       461.1906,         0.4627,     82096.5156,     72501.8984
     35,         0.0841,         0.3812,         0.4654,         0.0000,         0.0000,       148.6490,       159.7435,       173.6432,       293.6153,       260.3554,       461.2003,         0.4654,     82096.3281,     72501.8984
     36,         0.1271,         0.3393,         0.4664,         0.0000,         0.0000,       148.2579,       159.6825,       173.4066,       293.9561,       260.3854,       461.2103,         0.4663,     82096.1406,     72501.8984
     37,         0.0623,         0.4027,         0.4650,         0.0000,         0.0000,       147.8678,       159.6217,       173.1705,       294.2957,       260.4155,       461.2206,         0.4650,     82095.9531,     72501.8984
     38,         0.0065,         0.4523,         0.4588,         0.0000,         0.0000,       147.4788,       159.5609,       172.9352,       294.6376,       260.4460,       461.2309,         0.4588,     82095.7656,     72501.8984
     39,         0.0216,         0.4347,         0.4563,         0.0000,         0.0000,       147.0907,       159.5002,       172.7004,       294.9801,       260.4759,       461.2409,         0.4563,     82095.5781,     72501.8984
     40,         0.0118,         0.4434,         0.4552,         0.0000,         0.0000,       146.7037,       159.4397,       172.4662,       295.3218,       260.5058,       461.2510,         0.4552,     82095.3906,     72501.8984
     41,         0.0180,         0.4332,         0.4511,         0.0000,         0.0000,       146.3177,       159.3792,       172.2327,       295.6645,       260.5361,       461.2613,         0.4511,     82095.2031,     72501.8984
     42,         0.0442,         0.4091,         0.4533,         0.0000,         0.0000,       145.9328,       159.3188,       171.9998,       296.0034,       260.5663,       461.2719,         0.4533,     82095.0156,     72501.8984
     43,         0.1051,         0.3512,         0.4563,         0.0000,         0.0000,       145.5488,       159.2584,       171.7674,       296.3385,       260.5963,       461.2827,         0.4563,     82094.8281,     72501.8984
     44,         0.4082,         0.0590,         0.4672,         0.0000,         0.0031,       145.1659,       159.1977,       171.5334,       296.6677,       260.6263,       461.2940,         0.4641,     82094.6406,     72501.8984
     45,         0.1767,         0.2870,         0.4638,         0.0000,         0.0004,       144.7839,       159.1358,       171.2950,       296.9931,       260.6568,       461.3058,         0.4633,     82094.4531,     72501.8984
     46,         0.3676,         0.0989,         0.4666,         0.0000,         0.0020,       144.4030,       159.0739,       171.0568,       297.3159,       260.6873,       461.3178,         0.4646,     82094.2656,     72501.8984
     47,         1.0024,        -0.5178,         0.4846,         0.0027,         0.0200,       144.0244,       159.0123,       170.8200,       297.6371,       260.7177,       461.3299,         0.4646,     82094.0781,     72501.8984
     48,         0.2728,         0.2086,         0.4814,         0.0000,         0.0157,       143.6455,       158.9504,       170.5826,       297.9560,       260.7477,       461.3423,         0.4657,     82093.8906,     72501.8984
     49,         0.0360,         0.4278,         0.4639,         0.0000,         0.0007,       143.2675,       158.8885,       170.3455,       298.2770,       260.7784,       461.3549,         0.4632,     82093.7031,     72501.8984
     50,         0.0142,         0.4507,         0.4649,         0.0000,         0.0000,       142.8906,       158.8267,       170.1087,       298.5988,       260.8091,       461.3676,         0.4649,     82093.5156,     72501.8984
     51,         0.0466,         0.4211,         0.4677,         0.0000,         0.0000,       142.5146,       158.7648,       169.8722,       298.9171,       260.8399,       461.3805,         0.4677,     82093.3281,     72501.8984
     52,         0.0926,         0.3766,         0.4692,         0.0000,         0.0000,       142.1397,       158.7029,       169.6361,       299.2334,       260.8705,       461.3936,         0.4692,     82093.1406,     72501.8984
     53,         0.0879,         0.3814,         0.4693,         0.0000,         0.0000,       141.7657,       158.6410,       169.4003,       299.5494,       260.9012,       461.4068,         0.4693,     82092.9531,     72501.8984
     54,         0.0292,         0.4425,         0.4717,         0.0000,         0.0000,       141.3927,       158.5791,       169.1649,       299.8620,       260.9319,       461.4202,         0.4717,     82092.7656,     72501.8984
     55,         0.0249,         0.4466,         0.4715,         0.0000,         0.0000,       141.0207,       158.5172,       168.9297,       300.1740,       260.9626,       461.4340,         0.4715,     82092.5781,     72501.8984
     56,         0.0063,         0.4611,         0.4674,         0.0000,         0.0000,       140.6497,       158.4553,       168.6949,       300.4886,       260.9934,       461.4477,         0.4674,     82092.3906,     72501.8984
     57,         0.0099,         0.4532,         0.4631,         0.0000,         0.0000,       140.2796,       158.3936,       168.4604,       300.8049,       261.0247,       461.4611,         0.4631,     82092.2031,     72501.8984
     58,         0.0634,         0.4046,         0.4679,         0.0000,         0.0000,       139.9105,       158.3321,       168.2262,       301.1159,       261.0556,       461.4749,         0.4679,     82092.0156,     72501.8984
     59,         0.1431,         0.3266,         0.4697,         0.0000,         0.0001,       139.5424,       158.2705,       167.9923,       301.4243,       261.0865,       461.4889,         0.4696,     82091.8281,     72501.8984
     60,         0.0701,         0.4007,         0.4707,         0.0000,         0.0000,       139.1753,       158.2090,       167.7588,       301.7303,       261.1171,       461.5032,         0.4707,     82091.6406,     72501.8984
     61,         0.0116,         0.4544,         0.4660,         0.0000,         0.0000,       138.8091,       158.1475,       167.5256,       302.0384,       261.1479,       461.5175,         0.4660,     82091.4531,     72501.8984
     62,         0.0596,         0.4101,         0.4698,         0.0000,         0.0000,       138.4439,       158.0860,       167.2927,       302.3413,       261.1779,       461.5320,         0.4698,     82091.2656,     72501.8984
     63,         0.0806,         0.3913,         0.4719,         0.0000,         0.0000,       138.0797,       158.0244,       167.0602,       302.6415,       261.2079,       461.5468,         0.4719,     82091.0781,     72501.8984
     64,         0.0864,         0.3852,         0.4716,         0.0000,         0.0000,       137.7164,       157.9629,       166.8280,       302.9412,       261.2379,       461.5618,         0.4716,     82090.8906,     72501.8984
     65,         0.0703,         0.4008,         0.4710,         0.0000,         0.0000,       137.3541,       157.9014,       166.5963,       303.2386,       261.2679,       461.5769,         0.4710,     82090.7031,     72501.8984
     66,         0.0976,         0.3748,         0.4723,         0.0000,         0.0000,       136.9927,       157.8401,       166.3654,       303.5343,       261.2978,       461.5922,         0.4723,     82090.5156,     72501.8984
     67,         0.1875,         0.2826,         0.4701,         0.0000,         0.0002,       136.6322,       157.7789,       166.1354,       303.8305,       261.3281,       461.6075,         0.4699,     82090.3281,     72501.8984
     68,         0.2745,         0.1990,         0.4735,         0.0000,         0.0008,       136.2728,       157.7179,       165.9061,       304.1210,       261.3581,       461.6233,         0.4727,     82090.1406,     72501.8984
     69,         0.3284,         0.1446,         0.4730,         0.0000,         0.0008,       135.9142,       157.6571,       165.6776,       304.4093,       261.3880,       461.6392,         0.4722,     82089.9531,     72501.8984
     70,         0.3623,         0.1106,         0.4729,         0.0000,         0.0016,       135.5566,       157.5965,       165.4501,       304.6963,       261.4172,       461.6552,         0.4713,     82089.7656,     72501.8984
     71,         0.0607,         0.4114,         0.4722,         0.0000,         0.0000,       135.2000,       157.5357,       165.2226,       304.9815,       261.4466,       461.6714,         0.4721,     82089.5781,     72501.8984
     72,         0.1338,         0.3373,         0.4711,         0.0000,         0.0001,       134.8443,       157.4749,       164.9952,       305.2664,       261.4762,       461.6877,         0.4710,     82089.3906,     72501.8984
     73,         0.5849,        -0.1081,         0.4768,         0.0000,         0.0050,       134.4895,       157.4143,       164.7687,       305.5490,       261.5053,       461.7042,         0.4718,     82089.2031,     72501.8984
     74,         0.6553,        -0.1753,         0.4800,         0.0000,         0.0080,       134.1357,       157.3539,       164.5431,       305.8288,       261.5346,       461.7208,         0.4719,     82089.0156,     72501.8984
     75,         0.5804,        -0.1024,         0.4780,         0.0000,         0.0088,       133.7827,       157.2936,       164.3183,       306.1082,       261.5639,       461.7376,         0.4692,     82088.8281,     72501.8984
     76,         0.7031,        -0.2187,         0.4844,         0.0000,         0.0104,       133.4308,       157.2332,       164.0926,       306.3842,       261.5934,       461.7547,         0.4740,     82088.6406,     72501.8984
     77,         0.2042,         0.2726,         0.4768,         0.0000,         0.0033,       133.0797,       157.1724,       163.8662,       306.6600,       261.6231,       461.7720,         0.4735,     82088.4531,     72501.8984
     78,         0.3918,         0.0814,         0.4732,         0.0000,         0.0027,       132.7296,       157.1118,       163.6408,       306.9359,       261.6524,       461.7893,         0.4705,     82088.2656,     72501.8984
     79,         0.1365,         0.3388,         0.4753,         0.0000,         0.0004,       132.3804,       157.0511,       163.4154,       307.2075,       261.6819,       461.8067,         0.4750,     82088.0781,     72501.8984
     80,         0.3720,         0.1083,         0.4803,         0.0000,         0.0020,       132.0321,       156.9900,       163.1886,       307.4771,       261.7118,       461.8245,         0.4782,     82087.8906,     72501.8984
     81,         0.1503,         0.3254,         0.4757,         0.0000,         0.0001,       131.6847,       156.9291,       162.9625,       307.7466,       261.7418,       461.8425,         0.4756,     82087.7031,     72501.8984
     82,         0.1457,         0.3282,         0.4739,         0.0000,         0.0000,       131.3382,       156.8684,       162.7375,       308.0154,       261.7712,       461.8606,         0.4738,     82087.5156,     72501.8984
     83,         0.2195,         0.2514,         0.4709,         0.0000,         0.0003,       130.9926,       156.8080,       162.5137,       308.2850,       261.8007,       461.8785,         0.4706,     82087.3281,     72501.8984
     84,         0.2433,         0.2265,         0.4698,         0.0000,         0.0004,       130.6480,       156.7478,       162.2911,       308.5532,       261.8302,       461.8964,         0.4694,     82087.1406,     72501.8984
     85,         0.2077,         0.2602,         0.4679,         0.0000,         0.0001,       130.3043,       156.6879,       162.0698,       308.8201,       261.8594,       461.9143,         0.4678,     82086.9531,     72501.8984
     86,         0.2546,         0.2109,         0.4655,         0.0000,         0.0005,       129.9614,       156.6283,       161.8496,       309.0868,       261.8885,       461.9323,         0.4650,     82086.7656,     72501.8984
     87,         0.3929,         0.0723,         0.4652,         0.0000,         0.0016,       129.6195,       156.5689,       161.6307,       309.3521,       261.9175,       461.9503,         0.4635,     82086.5781,     72501.8984
     88,         0.5328,        -0.0664,         0.4665,         0.0000,         0.0035,       129.2785,       156.5098,       161.4130,       309.6153,       261.9463,       461.9684,         0.4629,     82086.3906,     72501.8984
     89,         0.5968,        -0.1303,         0.4665,         0.0000,         0.0053,       128.9383,       156.4511,       161.1968,       309.8770,       261.9747,       461.9867,         0.4612,     82086.2031,     72501.8984
     90,         0.4032,         0.0603,         0.4635,         0.0000,         0.0033,       128.5991,       156.3926,       160.9818,       310.1369,       262.0032,       462.0050,         0.4601,     82086.0156,     72501.8984
     91,         0.2142,         0.2508,         0.4650,         0.0000,         0.0004,       128.2607,       156.3337,       160.7655,       310.3937,       262.0320,       462.0238,         0.4646,     82085.8281,     72501.8984
     92,         0.8845,        -0.3999,         0.4846,         0.0000,         0.0108,       127.9233,       156.2738,       160.5456,       310.6467,       262.0609,       462.0432,         0.4738,     82085.6406,     72501.8984
     93,         0.0731,         0.4105,         0.4835,         0.0000,         0.0073,       127.5867,       156.2134,       160.3239,       310.8980,       262.0901,       462.0627,         0.4763,     82085.4531,     72501.8984
     94,         0.4186,         0.0630,         0.4816,         0.0000,         0.0021,       127.2510,       156.1526,       160.1012,       311.1467,       262.1199,       462.0822,         0.4795,     82085.2656,     72501.8984
     95,         0.5464,        -0.0660,         0.4804,         0.0000,         0.0040,       126.9162,       156.0918,       159.8787,       311.3965,       262.1497,       462.1021,         0.4764,     82085.0781,     72501.8984
     96,         0.8534,        -0.3644,         0.4890,         0.0000,         0.0109,       126.5823,       156.0311,       159.6566,       311.6435,       262.1791,       462.1223,         0.4781,     82084.8906,     72501.8984
     97,         0.8699,        -0.3682,         0.5017,         0.0000,         0.0240,       126.2492,       155.9703,       159.4348,       311.8898,       262.2081,       462.1422,         0.4778,     82084.7031,     72501.8984
     98,         1.7822,        -1.2204,         0.5617,         0.0228,         0.0805,       125.9285,       155.9117,       159.2225,       312.1323,       262.2371,       462.1628,         0.4812,     82084.5156,     72501.8984
     99,         1.5213,        -0.9122,         0.6091,         0.0202,         0.1334,       125.6072,       155.8530,       159.0094,       312.3732,       262.2658,       462.1835,         0.4757,     82084.3281,     72501.8984
    100,         0.2224,         0.3440,         0.5663,         0.0000,         0.0967,       125.2767,       155.7922,       158.7886,       312.6128,       262.2943,       462.2043,         0.4697,     82084.1406,     72501.8984
    101,         1.5398,        -0.9445,         0.5953,         0.0221,         0.1231,       124.9582,       155.7338,       158.5768,       312.8488,       262.3230,       462.2255,         0.4722,     82083.9531,     72501.8984
    102,         2.2602,        -1.5833,         0.6769,         0.0982,         0.2019,       124.6785,       155.6832,       158.3958,       313.0810,       262.3516,       462.2472,         0.4750,     82083.7656,     72501.8984
    103,         0.6568,        -0.0467,         0.6101,         0.0000,         0.1219,       124.3504,       155.6227,       158.1759,       313.3011,       262.3794,       462.2710,         0.4882,     82083.5781,     72501.8984
    104,         0.5054,         0.0640,         0.5694,         0.0000,         0.0799,       124.0232,       155.5623,       157.9564,       313.5194,       262.4071,       462.2947,         0.4895,     82083.3906,     72501.8984
    105,         0.3556,         0.1943,         0.5499,         0.0000,         0.0658,       123.6969,       155.5019,       157.7373,       313.7411,       262.4352,       462.3174,         0.4841,     82083.2031,     72501.8984
    106,         0.1846,         0.3321,         0.5167,         0.0000,         0.0384,       123.3715,       155.4415,       157.5184,       313.9665,       262.4637,       462.3396,         0.4783,     82083.0156,     72501.8984
    107,         0.3344,         0.1665,         0.5009,         0.0000,         0.0238,       123.0469,       155.3810,       157.2998,       314.1913,       262.4921,       462.3616,         0.4772,     82082.8281,     72501.8984
    108,         0.2441,         0.2463,         0.4903,         0.0000,         0.0127,       122.7232,       155.3206,       157.0814,       314.4142,       262.5205,       462.3842,         0.4777,     82082.6406,     72501.8984
    109,         0.5702,        -0.0766,         0.4936,         0.0000,         0.0067,       122.4003,       155.2602,       156.8633,       314.6282,       262.5484,       462.4080,         0.4870,     82082.4531,     72501.8984
    110,         0.5204,        -0.0061,         0.5143,         0.0000,         0.0047,       122.0782,       155.1998,       156.6455,       314.8228,       262.5750,       462.4347,         0.5095,     82082.2656,     72501.8984
    111,         0.7420,        -0.2084,         0.5337,         0.0000,         0.0097,       121.7570,       155.1393,       156.4280,       315.0057,       262.6010,       462.4624,         0.5240,     82082.0781,     72501.8984
    112,         0.4842,         0.0783,         0.5624,         0.0000,         0.0096,       121.4367,       155.0789,       156.2108,       315.1654,       262.6254,       462.4930,         0.5528,     82081.8516,     72501.9375
    113,         0.6045,        -0.0351,         0.5694,         0.0000,         0.0056,       121.1172,       155.0185,       155.9939,       315.3162,       262.6493,       462.5241,         0.5638,     82081.6016,     72502.0000
    114,         1.7193,        -1.0458,         0.6735,         0.0234,         0.0762,       120.8102,       154.9604,       155.7866,       315.4401,       262.6713,       462.5585,         0.5973,     82081.2969,     72502.1172
    115,         2.3722,        -1.4794,         0.8927,         0.1225,         0.2251,       120.5536,       154.9124,       155.6193,       315.5120,       262.6898,       462.5993,         0.6676,     82080.9219,     72502.3047
    116,         1.0029,        -0.0257,         0.9772,         0.0019,         0.2615,       120.2374,       154.8524,       155.4042,       315.5529,       262.7063,       462.6418,         0.7157,     82080.5469,     72502.4922
    117,         0.1376,         0.6934,         0.8310,         0.0000,         0.1655,       119.9210,       154.7923,       155.1885,       315.6354,       262.7258,       462.6759,         0.6655,     82080.1719,     72502.6797
    118,         1.3091,        -0.4074,         0.9017,         0.0524,         0.2485,       119.6317,       154.7375,       154.9940,       315.7195,       262.7454,       462.7124,         0.6532,     82079.7969,     72502.8672
    119,         2.3873,        -1.2644,         1.1229,         0.2858,         0.4010,       119.4597,       154.7061,       154.8932,       315.7509,       262.7614,       462.7560,         0.7219,     82079.3750,     72503.0547
    120,         0.4452,         0.7194,         1.1646,         0.0000,         0.3859,       119.1454,       154.6460,       154.6782,       315.7432,       262.7747,       462.8025,         0.7787,     82079.0000,     72503.2422
    121,         0.1656,         0.7597,         0.9253,         0.0000,         0.2130,       118.8319,       154.5860,       154.4636,       315.7888,       262.7920,       462.8393,         0.7123,     82078.6250,     72503.4297
    122,         0.6944,         0.2261,         0.9206,         0.0000,         0.2530,       118.5193,       154.5259,       154.2492,       315.8631,       262.8113,       462.8738,         0.6675,     82078.2500,     72503.6172
    123,         1.6822,        -0.6143,         1.0679,         0.1212,         0.3576,       118.2680,       154.4780,       154.0837,       315.9017,       262.8281,       462.9142,         0.7104,     82077.8359,     72503.8047
    124,         1.9129,        -0.6550,         1.2579,         0.2651,         0.4830,       118.0892,       154.4444,       153.9760,       315.8919,       262.8416,       462.9605,         0.7749,     82077.3984,     72503.9922
    125,         0.6989,         0.5913,         1.2902,         0.0000,         0.4660,       117.7785,       154.3843,       153.7625,       315.8484,       262.8528,       463.0092,         0.8242,     82076.8750,     72504.1797
    126,         2.3762,        -0.9767,         1.3995,         0.4000,         0.5998,       117.6685,       154.3643,       153.7092,       315.8209,       262.8653,       463.0555,         0.7997,     82076.4297,     72504.3672
    127,         2.1973,        -0.5333,         1.6640,         0.4606,         0.7415,       117.5891,       154.3503,       153.6801,       315.6989,       262.8712,       463.1146,         0.9225,     82075.8672,     72504.5547
    128,         2.1008,        -0.3237,         1.7772,         0.5129,         0.7949,       117.5359,       154.3415,       153.6720,       315.5341,       262.8741,       463.1776,         0.9823,     82075.2578,     72504.7422
    129,         1.1641,         0.4751,         1.6393,         1.7281,         0.5982,       118.9089,       154.2902,       153.4939,       315.3290,       262.8741,       463.2441,         1.0410,     82074.6016,     72504.9297
    130,         2.1184,        -0.1499,         1.9685,         2.3020,         0.8975,       120.5649,       154.2963,       153.5454,       315.1051,       262.8724,       463.3127,         1.0710,     82073.9297,     72505.1172
    131,         3.5078,        -1.2284,         2.2793,         2.6445,         1.0962,       122.3877,       154.3367,       153.7337,       314.8038,       262.8650,       463.3928,         1.1832,     82073.1875,     72505.3672
    132,         1.2489,         0.6853,         1.9342,         1.6717,         0.6548,       123.7197,       154.2798,       153.5330,       314.4532,       262.8538,       463.4756,         1.2794,     82072.5078,     72505.6953
    133,         0.6081,         1.2802,         1.8883,         1.6404,         0.6749,       125.0325,       154.2197,       153.3199,       314.1695,       262.8469,       463.5442,         1.2134,     82071.7734,     72505.8984
    134,         1.5261,         0.4339,         1.9600,         1.9396,         0.8018,       126.4914,       154.1896,       153.2269,       313.9333,       262.8430,       463.6062,         1.1582,     82071.0234,     72506.0859
    135,         2.2318,        -0.1653,         2.0666,         2.1952,         0.9114,       128.0741,       154.1853,       153.2364,       313.7037,       262.8389,       463.6689,         1.1551,     82070.3359,     72506.3047
    136,         3.0843,        -0.8077,         2.2766,         2.5457,         1.0868,       129.8275,       154.2160,       153.3860,       313.4543,       262.8328,       463.7349,         1.1898,     82069.6406,     72506.5547
    137,         3.2053,        -0.7635,         2.4418,         2.6494,         1.1930,       131.6282,       154.2575,       153.5786,       313.1671,       262.8236,       463.8058,         1.2489,     82068.9141,     72506.8203
    138,         3.2826,        -0.7712,         2.5114,         2.7883,         1.2623,       133.4936,       154.3140,       153.8302,       312.8835,       262.8137,       463.8751,         1.2491,     82068.1797,     72507.1016
    139,         3.9541,        -1.1034,         2.8506,         3.0230,         1.4609,       135.4712,       154.3948,       154.1786,       312.4931,       262.7953,       463.9618,         1.3897,     82067.5000,     72507.4766
    140,         3.5950,        -0.5017,         3.0933,         3.3726,         1.6600,       137.6183,       154.5114,       154.6690,       312.0774,       262.7745,       464.0489,         1.4333,     82066.7734,     72507.8516
    141,         1.9223,         0.8500,         2.7722,         2.6237,         1.2642,       139.3855,       154.5516,       154.8543,       311.6215,       262.7511,       464.1378,         1.5081,     82065.9688,     72508.2266
    142,         2.9445,        -0.0494,         2.8951,         2.7647,         1.3434,       141.2186,       154.6039,       155.0890,       311.1436,       262.7269,       464.2274,         1.5517,     82065.1172,     72508.6016
    143,         2.1267,         0.6509,         2.7776,         2.4176,         1.1745,       142.8735,       154.6216,       155.1844,       310.6312,       262.6999,       464.3196,         1.6031,     82064.1797,     72508.9766
    144,         1.4427,         0.9118,         2.3545,         1.7099,         0.8449,       144.1705,       154.5685,       154.9968,       310.2039,       262.6785,       464.3954,         1.5096,     82063.3594,     72509.3516
    145,         2.7470,        -0.1421,         2.6049,         2.3839,         1.1666,       145.8008,       154.5828,       155.0790,       309.8363,       262.6610,       464.4642,         1.4384,     82062.5547,     72509.7266
    146,         2.2908,         0.2206,         2.5114,         2.1631,         1.0818,       147.3165,       154.5750,       155.0731,       309.4825,       262.6441,       464.5315,         1.4295,     82061.7656,     72510.1016
    147,         1.6693,         0.7719,         2.4413,         2.0023,         1.0553,       148.7479,       154.5513,       155.0034,       309.1672,       262.6293,       464.5928,         1.3860,     82061.0156,     72510.4766
    148,         2.1142,         0.4392,         2.5535,         2.1666,         1.1333,       150.2576,       154.5438,       154.9988,       308.8182,       262.6121,       464.6616,         1.4201,     82060.2656,     72510.8516
    149,         3.1147,        -0.2109,         2.9037,         2.7448,         1.4358,       152.0522,       154.5942,       155.2253,       308.4375,       262.5922,       464.7345,         1.4679,     82059.4297,     72511.2266
    150,         1.2078,         1.6487,         2.8564,         2.5416,         1.3240,       153.7406,       154.6243,       155.3704,       308.0166,       262.5690,       464.8111,         1.5325,     82058.5391,     72511.6016
    151,         3.2900,        -0.2102,         3.0798,         2.8915,         1.4772,       155.5990,       154.6893,       155.6547,       307.5341,       262.5410,       464.8963,         1.6026,     82057.6016,     72511.9766
    152,         2.5337,         0.2082,         2.7418,         2.2528,         1.1908,       157.1337,       154.6905,       155.6836,       307.1066,       262.5164,       464.9689,         1.5510,     82056.6797,     72512.3516
    153,         3.2111,        -0.1656,         3.0455,         2.9421,         1.5364,       159.0089,       154.7606,       155.9881,       306.7267,       262.4949,       465.0348,         1.5091,     82055.8281,     72512.7266
    154,         4.0317,        -0.4860,         3.5457,         3.6275,         1.8762,       161.2211,       154.8993,       156.5661,       306.2293,       262.4644,       465.1204,         1.6695,     82054.8438,     72513.1484
    155,         4.6249,        -1.3036,         3.3213,         3.0377,         1.6157,       163.1331,       154.9790,       156.9074,       305.7203,       262.4325,       465.2035,         1.7056,     82053.8359,     72513.5938
