 day,simuCH4_d,pro_sum_d,oxi_sum_d,fdifu1_d,ebu_sum_sat_d,pla_sum_d,CH4V1,CH4V2,CH4V3,CH4V4,CH4V5,    CH4V6,CH4V7,CH4V8,CH4V9,CH4V10,ebu_sum_unsat_d,zwt
     13,         0.0114,         0.0285,         0.0057,         0.0050,         0.0020,         0.0044,         0.0109,         1.8218,         4.0443,         5.9079,         7.0862,         7.6475,         7.7748,         7.8470,         7.9189,         7.9896,         0.0000,       -51.0423
     14,         0.0133,         0.0284,         0.0052,         0.0045,         0.0044,         0.0044,         0.0095,         1.8248,         4.0426,         5.9140,         7.0930,         7.6528,         7.7784,         7.8496,         7.9210,         7.9914,         0.0000,       -51.1910
     15,         0.0131,         0.0281,         0.0056,         0.0050,         0.0037,         0.0044,         0.0111,         1.8319,         4.0405,         5.9196,         7.0998,         7.6581,         7.7821,         7.8525,         7.9233,         7.9934,         0.0000,       -51.3320
     16,         0.0155,         0.0273,         0.0064,         0.0058,         0.0053,         0.0044,         0.0132,         1.8412,         4.0385,         5.9248,         7.1069,         7.6636,         7.7861,         7.8557,         7.9260,         7.9958,         0.0000,       -51.5468
     17,         0.0092,         0.0282,         0.0056,         0.0048,         0.0000,         0.0044,         0.0103,         1.8523,         4.0370,         5.9296,         7.1132,         7.6688,         7.7898,         7.8586,         7.9284,         7.9978,         0.0000,       -51.7635
     18,         0.0167,         0.0276,         0.0056,         0.0049,         0.0073,         0.0044,         0.0110,         1.8531,         4.0358,         5.9339,         7.1193,         7.6739,         7.7936,         7.8616,         7.9309,         8.0000,         0.0000,       -52.0215
     19,         0.0121,         0.0277,         0.0067,         0.0060,         0.0016,         0.0045,         0.0137,         1.8544,         4.0345,         5.9379,         7.1255,         7.6792,         7.7975,         7.8649,         7.9336,         8.0024,         0.0000,       -52.2647
     20,         0.0090,         0.0267,         0.0053,         0.0045,         0.0000,         0.0045,         0.0099,         1.8682,         4.0334,         5.9416,         7.1314,         7.6844,         7.8014,         7.8681,         7.9364,         8.0048,         0.0000,       -52.5027
     21,         0.0069,         0.0236,         0.0032,         0.0025,         0.0000,         0.0044,         0.0059,         1.8687,         4.0323,         5.9450,         7.1380,         7.6900,         7.8059,         7.8719,         7.9397,         8.0078,         0.0000,       -52.7048
     22,         0.0200,         0.0241,         0.0037,         0.0029,         0.0126,         0.0044,         0.0067,         1.8659,         4.0317,         5.9480,         7.1440,         7.6954,         7.8101,         7.8755,         7.9428,         8.0106,         0.0000,       -52.8912
     23,         0.0070,         0.0240,         0.0033,         0.0026,         0.0000,         0.0044,         0.0061,         1.8631,         4.0329,         5.9507,         7.1498,         7.7007,         7.8144,         7.8792,         7.9460,         8.0135,         0.0000,       -53.1235
     24,         0.0107,         0.0276,         0.0052,         0.0042,         0.0021,         0.0045,         0.0090,         1.8625,         4.0321,         5.9532,         7.1544,         7.7054,         7.8180,         7.8823,         7.9487,         8.0158,         0.0000,       -53.3549
     25,         0.0146,         0.0276,         0.0056,         0.0046,         0.0055,         0.0045,         0.0103,         1.8658,         4.0321,         5.9553,         7.1587,         7.7099,         7.8216,         7.8852,         7.9512,         8.0181,         0.0000,       -53.4897
     26,         0.0162,         0.0277,         0.0058,         0.0048,         0.0069,         0.0045,         0.0106,         1.8659,         4.0348,         5.9572,         7.1627,         7.7143,         7.8250,         7.8881,         7.9537,         8.0202,         0.0000,       -53.6401
     27,         0.0131,         0.0277,         0.0052,         0.0042,         0.0045,         0.0045,         0.0090,         1.8696,         4.0415,         5.9591,         7.1666,         7.7185,         7.8283,         7.8910,         7.9561,         8.0224,         0.0000,       -53.8004
     28,         0.0102,         0.0276,         0.0052,         0.0041,         0.0016,         0.0045,         0.0089,         1.8762,         4.0459,         5.9611,         7.1704,         7.7228,         7.8317,         7.8938,         7.9586,         8.0246,         0.0000,       -53.9742
     29,         0.0139,         0.0275,         0.0055,         0.0044,         0.0050,         0.0045,         0.0096,         1.8765,         4.0476,         5.9628,         7.1742,         7.7270,         7.8351,         7.8968,         7.9611,         8.0269,         0.0000,       -54.0884
     30,         0.0153,         0.0272,         0.0051,         0.0041,         0.0068,         0.0045,         0.0088,         1.8768,         4.0559,         5.9643,         7.1782,         7.7314,         7.8387,         7.8999,         7.9639,         8.0295,         0.0000,       -54.2317
     31,         0.0085,         0.0270,         0.0051,         0.0040,         0.0000,         0.0045,         0.0087,         1.8745,         4.0581,         5.9657,         7.1823,         7.7359,         7.8425,         7.9032,         7.9668,         8.0322,         0.0000,       -54.5247
     32,         0.0281,         0.0248,         0.0041,         0.0031,         0.0206,         0.0045,         0.0070,         1.8745,         4.0584,         5.9669,         7.1865,         7.7404,         7.8463,         7.9066,         7.9700,         8.0350,         0.0000,       -54.8557
     33,         0.0146,         0.0236,         0.0037,         0.0027,         0.0074,         0.0045,         0.0065,         1.8846,         4.0684,         5.9678,         7.1906,         7.7450,         7.8503,         7.9102,         7.9732,         8.0380,         0.0000,       -55.2537
     34,         0.0086,         0.0269,         0.0051,         0.0039,         0.0002,         0.0045,         0.0085,         1.8835,         4.0745,         5.9685,         7.1939,         7.7492,         7.8539,         7.9134,         7.9762,         8.0407,         0.0000,       -55.8686
     35,         0.0132,         0.0270,         0.0054,         0.0040,         0.0047,         0.0045,         0.0090,         1.8817,         4.0735,         5.9689,         7.1966,         7.7530,         7.8572,         7.9164,         7.9788,         8.0430,         0.0000,       -56.1642
     36,         0.0124,         0.0271,         0.0053,         0.0040,         0.0039,         0.0045,         0.0088,         1.8824,         4.0734,         5.9691,         7.1991,         7.7566,         7.8603,         7.9192,         7.9813,         8.0453,         0.0000,       -56.3185
     37,         0.0108,         0.0269,         0.0053,         0.0039,         0.0024,         0.0045,         0.0087,         1.8843,         4.0786,         5.9691,         7.2017,         7.7603,         7.8635,         7.9220,         7.9839,         8.0477,         0.0000,       -56.6718
     38,         0.0094,         0.0261,         0.0050,         0.0037,         0.0012,         0.0045,         0.0081,         1.8844,         4.0776,         5.9690,         7.2047,         7.7642,         7.8670,         7.9252,         7.9867,         8.0503,         0.0000,       -57.1298
     39,         0.0284,         0.0229,         0.0033,         0.0023,         0.0216,         0.0045,         0.0056,         1.8848,         4.0754,         5.9685,         7.2081,         7.7684,         7.8708,         7.9287,         7.9900,         8.0534,         0.0000,       -57.5548
     40,         0.0068,         0.0223,         0.0031,         0.0021,         0.0002,         0.0045,         0.0052,         1.9004,         4.0734,         5.9675,         7.2112,         7.7725,         7.8745,         7.9321,         7.9932,         8.0564,         0.0000,       -58.0721
     41,         0.0148,         0.0218,         0.0031,         0.0021,         0.0082,         0.0045,         0.0055,         1.9045,         4.0715,         5.9662,         7.2144,         7.7767,         7.8784,         7.9358,         7.9967,         8.0596,         0.0000,       -58.4572
     42,         0.0090,         0.0231,         0.0034,         0.0023,         0.0021,         0.0045,         0.0056,         1.9137,         4.0697,         5.9649,         7.2173,         7.7806,         7.8822,         7.9394,         8.0000,         8.0626,         0.0000,       -58.7428
     43,         0.0115,         0.0241,         0.0043,         0.0030,         0.0040,         0.0045,         0.0072,         1.9118,         4.0691,         5.9634,         7.2194,         7.7842,         7.8855,         7.9425,         8.0029,         8.0652,         0.0000,       -59.0392
     44,         0.0133,         0.0279,         0.0051,         0.0052,         0.0035,         0.0045,         0.0116,         1.9072,         4.0743,         5.9617,         7.2211,         7.7874,         7.8886,         7.9454,         8.0056,         8.0676,         0.0000,       -49.5265
     45,         0.0209,         0.0352,         0.0000,         0.0162,         0.0000,         0.0046,         0.0312,         1.9047,         4.0803,         5.9610,         7.2239,         7.7915,         7.8924,         7.9490,         8.0090,         8.0709,         0.0000,         0.7353
     46,         0.0212,         0.0353,         0.0000,         0.0165,         0.0000,         0.0046,         0.0315,         1.9028,         4.0800,         5.9604,         7.2276,         7.7961,         7.8968,         7.9532,         8.0130,         8.0747,         0.0000,         2.3225
     47,         0.0212,         0.0353,         0.0000,         0.0165,         0.0000,         0.0046,         0.0315,         1.9011,         4.0786,         5.9593,         7.2312,         7.8007,         7.9011,         7.9573,         8.0170,         8.0786,         0.0000,         3.5036
     48,         0.0212,         0.0354,         0.0000,         0.0166,         0.0000,         0.0046,         0.0316,         1.8996,         4.0773,         5.9577,         7.2343,         7.8051,         7.9053,         7.9613,         8.0208,         8.0823,         0.0000,         1.2957
     49,         0.0191,         0.0337,         0.0017,         0.0145,         0.0000,         0.0046,         0.0279,         1.8978,         4.0759,         5.9556,         7.2377,         7.8096,         7.9097,         7.9655,         8.0248,         8.0862,         0.0000,        -8.0934
     50,         0.0129,         0.0290,         0.0030,         0.0084,         0.0000,         0.0045,         0.0167,         1.8952,         4.0741,         5.9527,         7.2411,         7.8142,         7.9140,         7.9696,         8.0289,         8.0901,         0.0000,       -20.4847
     51,         0.0135,         0.0312,         0.0042,         0.0089,         0.0000,         0.0045,         0.0177,         1.8928,         4.0724,         5.9492,         7.2438,         7.8183,         7.9180,         7.9734,         8.0325,         8.0936,         0.0000,       -26.4749
     52,         0.0124,         0.0305,         0.0046,         0.0078,         0.0000,         0.0045,         0.0156,         1.8906,         4.0707,         5.9451,         7.2460,         7.8221,         7.9218,         7.9771,         8.0360,         8.0970,         0.0000,       -31.6901
     53,         0.0157,         0.0284,         0.0044,         0.0062,         0.0050,         0.0045,         0.0128,         1.8885,         4.0690,         5.9403,         7.2479,         7.8259,         7.9254,         7.9806,         8.0395,         8.1003,         0.0000,       -35.4998
     54,         0.0119,         0.0298,         0.0051,         0.0067,         0.0006,         0.0045,         0.0138,         1.8876,         4.0674,         5.9349,         7.2494,         7.8293,         7.9289,         7.9840,         8.0427,         8.1034,         0.0000,       -38.0258
     55,         0.0296,         0.0277,         0.0046,         0.0055,         0.0196,         0.0045,         0.0115,         1.8925,         4.0666,         5.9285,         7.2508,         7.8327,         7.9323,         7.9873,         8.0459,         8.1065,         0.0000,       -39.9426
     56,         0.0078,         0.0238,         0.0030,         0.0032,         0.0000,         0.0045,         0.0073,         1.9119,         4.0648,         5.9201,         7.2526,         7.8364,         7.9360,         7.9910,         8.0495,         8.1100,         0.0000,       -41.8324
     57,         0.0070,         0.0221,         0.0025,         0.0025,         0.0000,         0.0045,         0.0059,         1.9200,         4.0628,         5.9096,         7.2547,         7.8404,         7.9400,         7.9949,         8.0534,         8.1137,         0.0000,       -43.2729
     58,         0.0212,         0.0250,         0.0034,         0.0034,         0.0132,         0.0045,         0.0077,         1.9156,         4.0609,         5.8997,         7.2560,         7.8439,         7.9437,         7.9986,         8.0569,         8.1171,         0.0000,       -44.5307
     59,         0.0169,         0.0247,         0.0036,         0.0035,         0.0089,         0.0045,         0.0079,         1.9153,         4.0610,         5.8942,         7.2569,         7.8472,         7.9471,         8.0021,         8.0603,         8.1203,         0.0000,       -45.8403
     60,         0.0091,         0.0264,         0.0047,         0.0045,         0.0000,         0.0046,         0.0096,         1.9393,         4.0737,         5.8916,         7.2574,         7.8502,         7.9503,         8.0052,         8.0634,         8.1232,         0.0000,       -47.1837
     61,         0.0076,         0.0236,         0.0032,         0.0029,         0.0001,         0.0046,         0.0067,         1.9578,         4.0852,         5.8891,         7.2584,         7.8535,         7.9537,         8.0087,         8.0667,         8.1264,         0.0000,       -48.2542
     62,         0.0160,         0.0276,         0.0049,         0.0045,         0.0069,         0.0046,         0.0097,         1.9618,         4.0944,         5.8859,         7.2589,         7.8565,         7.9569,         8.0118,         8.0698,         8.1294,         0.0000,       -49.0604
     63,         0.0210,         0.0279,         0.0055,         0.0051,         0.0113,         0.0046,         0.0110,         1.9648,         4.0967,         5.8820,         7.2592,         7.8592,         7.9598,         8.0148,         8.0727,         8.1321,         0.0000,       -49.7109
     64,         0.0236,         0.0252,         0.0044,         0.0039,         0.0151,         0.0046,         0.0089,         1.9604,         4.0950,         5.8788,         7.2597,         7.8620,         7.9628,         8.0178,         8.0756,         8.1350,         0.0000,       -50.4951
     65,         0.0094,         0.0276,         0.0055,         0.0048,         0.0000,         0.0046,         0.0103,         1.9633,         4.0993,         5.8777,         7.2600,         7.8647,         7.9656,         8.0206,         8.0784,         8.1377,         0.0000,       -51.2442
     66,         0.0244,         0.0260,         0.0051,         0.0044,         0.0154,         0.0046,         0.0100,         1.9590,         4.0984,         5.8762,         7.2603,         7.8673,         7.9684,         8.0235,         8.0812,         8.1404,         0.0000,       -51.7200
     67,         0.0166,         0.0241,         0.0046,         0.0038,         0.0082,         0.0046,         0.0093,         1.9602,         4.0964,         5.8736,         7.2609,         7.8700,         7.9713,         8.0264,         8.0841,         8.1432,         0.0000,       -52.5164
     68,         0.0152,         0.0274,         0.0061,         0.0052,         0.0055,         0.0046,         0.0115,         1.9545,         4.0936,         5.8695,         7.2608,         7.8723,         7.9738,         8.0289,         8.0866,         8.1456,         0.0000,       -53.3209
     69,         0.0258,         0.0273,         0.0058,         0.0048,         0.0164,         0.0046,         0.0107,         1.9488,         4.0915,         5.8630,         7.2607,         7.8745,         7.9762,         8.0314,         8.0889,         8.1479,         0.0000,       -54.0923
     70,         0.0107,         0.0271,         0.0058,         0.0047,         0.0015,         0.0046,         0.0103,         1.9434,         4.0975,         5.8557,         7.2605,         7.8767,         7.9786,         8.0338,         8.0913,         8.1502,         0.0000,       -55.0605
     71,         0.0124,         0.0272,         0.0055,         0.0044,         0.0035,         0.0046,         0.0098,         1.9386,         4.1000,         5.8507,         7.2601,         7.8787,         7.9808,         8.0360,         8.0936,         8.1525,         0.0000,       -54.7561
     72,         0.0182,         0.0271,         0.0062,         0.0051,         0.0085,         0.0046,         0.0116,         1.9342,         4.0971,         5.8444,         7.2601,         7.8810,         7.9833,         8.0385,         8.0961,         8.1550,         0.0000,       -54.5179
     73,         0.0170,         0.0266,         0.0053,         0.0041,         0.0083,         0.0046,         0.0091,         1.9327,         4.1022,         5.8444,         7.2601,         7.8832,         7.9857,         8.0410,         8.0985,         8.1574,         0.0000,       -55.1886
     74,         0.0207,         0.0271,         0.0052,         0.0039,         0.0122,         0.0046,         0.0086,         1.9354,         4.1102,         5.8466,         7.2597,         7.8850,         7.9879,         8.0432,         8.1007,         8.1595,         0.0000,       -56.0460
     75,         0.0084,         0.0267,         0.0052,         0.0038,         0.0000,         0.0045,         0.0084,         1.9317,         4.1200,         5.8481,         7.2595,         7.8869,         7.9900,         8.0453,         8.1028,         8.1617,         0.0000,       -56.8624
     76,         0.0113,         0.0273,         0.0052,         0.0040,         0.0027,         0.0045,         0.0088,         1.9278,         4.1268,         5.8487,         7.2593,         7.8887,         7.9921,         8.0474,         8.1049,         8.1637,         0.0000,       -55.0470
     77,         0.0128,         0.0274,         0.0053,         0.0042,         0.0041,         0.0045,         0.0091,         1.9257,         4.1261,         5.8494,         7.2595,         7.8908,         7.9943,         8.0497,         8.1072,         8.1660,         0.0000,       -54.0480
     78,         0.0163,         0.0270,         0.0052,         0.0041,         0.0077,         0.0046,         0.0089,         1.9352,         4.1214,         5.8512,         7.2601,         7.8929,         7.9967,         8.0522,         8.1097,         8.1685,         0.0000,       -54.8841
     79,         0.0087,         0.0274,         0.0052,         0.0041,         0.0000,         0.0046,         0.0090,         1.9347,         4.1170,         5.8527,         7.2603,         7.8948,         7.9988,         8.0544,         8.1119,         8.1708,         0.0000,       -54.2673
     80,         0.0132,         0.0280,         0.0053,         0.0045,         0.0042,         0.0046,         0.0096,         1.9311,         4.1129,         5.8532,         7.2607,         7.8968,         8.0011,         8.0567,         8.1142,         8.1731,         0.0000,       -51.9802
     81,         0.0090,         0.0277,         0.0053,         0.0044,         0.0000,         0.0045,         0.0095,         1.9276,         4.1089,         5.8526,         7.2613,         7.8989,         8.0034,         8.0590,         8.1166,         8.1755,         0.0000,       -52.3491
     82,         0.0214,         0.0273,         0.0056,         0.0045,         0.0123,         0.0046,         0.0101,         1.9274,         4.1067,         5.8508,         7.2620,         7.9010,         8.0057,         8.0615,         8.1190,         8.1779,         0.0000,       -53.7904
     83,         0.0238,         0.0243,         0.0043,         0.0032,         0.0160,         0.0046,         0.0074,         1.9462,         4.1172,         5.8509,         7.2629,         7.9032,         8.0082,         8.0640,         8.1216,         8.1805,         0.0000,       -55.3582
     84,         0.0128,         0.0242,         0.0042,         0.0031,         0.0052,         0.0046,         0.0074,         1.9569,         4.1271,         5.8513,         7.2636,         7.9052,         8.0105,         8.0665,         8.1241,         8.1830,         0.0000,       -56.6678
     85,         0.0187,         0.0249,         0.0049,         0.0035,         0.0106,         0.0046,         0.0082,         1.9528,         4.1354,         5.8527,         7.2641,         7.9071,         8.0127,         8.0687,         8.1264,         8.1853,         0.0000,       -58.1086
     86,         0.0156,         0.0237,         0.0041,         0.0027,         0.0083,         0.0046,         0.0066,         1.9474,         4.1396,         5.8536,         7.2647,         7.9090,         8.0149,         8.0710,         8.1287,         8.1877,         0.0000,       -59.2375
     87,         0.0180,         0.0233,         0.0038,         0.0024,         0.0110,         0.0046,         0.0059,         1.9453,         4.1463,         5.8540,         7.2651,         7.9107,         8.0170,         8.0733,         8.1310,         8.1899,         0.0000,       -60.4047
     88,         0.0151,         0.0236,         0.0040,         0.0025,         0.0080,         0.0046,         0.0060,         1.9576,         4.1493,         5.8535,         7.2653,         7.9123,         8.0190,         8.0753,         8.1331,         8.1919,         0.0000,       -61.8001
     89,         0.0160,         0.0246,         0.0047,         0.0029,         0.0086,         0.0046,         0.0067,         1.9720,         4.1451,         5.8516,         7.2653,         7.9137,         8.0207,         8.0772,         8.1350,         8.1939,         0.0000,       -63.2905
     90,         0.0089,         0.0250,         0.0050,         0.0030,         0.0013,         0.0046,         0.0070,         1.9719,         4.1400,         5.8475,         7.2651,         7.9150,         8.0223,         8.0789,         8.1367,         8.1956,         0.0000,       -64.4458
     91,         0.0078,         0.0257,         0.0050,         0.0032,         0.0000,         0.0046,         0.0074,         1.9647,         4.1349,         5.8412,         7.2649,         7.9162,         8.0238,         8.0804,         8.1383,         8.1972,         0.0000,       -61.7294
     92,         0.0136,         0.0269,         0.0053,         0.0039,         0.0051,         0.0046,         0.0085,         1.9610,         4.1302,         5.8351,         7.2649,         7.9177,         8.0256,         8.0823,         8.1403,         8.1992,         0.0000,       -56.9460
     93,         0.0088,         0.0275,         0.0052,         0.0043,         0.0000,         0.0046,         0.0092,         1.9636,         4.1256,         5.8293,         7.2651,         7.9193,         8.0275,         8.0843,         8.1424,         8.2013,         0.0000,       -53.2660
     94,         0.0098,         0.0287,         0.0052,         0.0052,         0.0000,         0.0046,         0.0109,         1.9589,         4.1212,         5.8239,         7.2657,         7.9212,         8.0297,         8.0867,         8.1447,         8.2037,         0.0000,       -46.6031
     95,         0.0099,         0.0285,         0.0053,         0.0053,         0.0000,         0.0046,         0.0112,         1.9539,         4.1168,         5.8184,         7.2666,         7.9233,         8.0321,         8.0892,         8.1473,         8.2063,         0.0000,       -46.1108
     96,         0.0170,         0.0284,         0.0053,         0.0051,         0.0073,         0.0046,         0.0108,         1.9495,         4.1135,         5.8141,         7.2673,         7.9253,         8.0345,         8.0916,         8.1498,         8.2089,         0.0000,       -47.6811
     97,         0.0165,         0.0281,         0.0053,         0.0049,         0.0070,         0.0046,         0.0103,         1.9480,         4.1165,         5.8162,         7.2678,         7.9272,         8.0367,         8.0940,         8.1523,         8.2113,         0.0000,       -49.4279
     98,         0.0219,         0.0281,         0.0054,         0.0046,         0.0126,         0.0046,         0.0099,         1.9445,         4.1200,         5.8205,         7.2682,         7.9290,         8.0388,         8.0962,         8.1545,         8.2136,         0.0000,       -51.2969
     99,         0.0133,         0.0319,         0.0029,         0.0087,         0.0000,         0.0046,         0.0173,         1.9434,         4.1259,         5.8244,         7.2688,         7.9308,         8.0410,         8.0985,         8.1568,         8.2159,         0.0000,       -23.4853
    100,         0.0212,         0.0352,         0.0000,         0.0165,         0.0000,         0.0047,         0.0314,         1.9401,         4.1257,         5.8275,         7.2709,         7.9336,         8.0441,         8.1016,         8.1601,         8.2192,         0.0000,        17.6348
    101,         0.0215,         0.0354,         0.0000,         0.0168,         0.0000,         0.0047,         0.0320,         1.9373,         4.1211,         5.8296,         7.2738,         7.9370,         8.0477,         8.1054,         8.1639,         8.2230,         0.0000,        33.1678
    102,         0.0215,         0.0357,         0.0000,         0.0169,         0.0000,         0.0047,         0.0321,         1.9345,         4.1167,         5.8303,         7.2768,         7.9404,         8.0514,         8.1092,         8.1677,         8.2270,         0.0000,        26.9345
    103,         0.0221,         0.0369,         0.0000,         0.0174,         0.0000,         0.0047,         0.0331,         1.9330,         4.1127,         5.8296,         7.2799,         7.9438,         8.0549,         8.1125,         8.1712,         8.2308,         0.0000,        23.4440
    104,         0.0222,         0.0370,         0.0000,         0.0176,         0.0000,         0.0047,         0.0334,         1.9323,         4.1091,         5.8265,         7.2832,         7.9475,         8.0585,         8.1160,         8.1749,         8.2348,         0.0000,        17.8855
    105,         0.0221,         0.0365,         0.0000,         0.0174,         0.0000,         0.0047,         0.0331,         1.9318,         4.1055,         5.8219,         7.2854,         7.9509,         8.0621,         8.1197,         8.1787,         8.2388,         0.0000,        12.4045
    106,         0.0218,         0.0359,         0.0000,         0.0172,         0.0000,         0.0047,         0.0326,         1.9305,         4.1018,         5.8172,         7.2865,         7.9539,         8.0656,         8.1235,         8.1825,         8.2426,         0.0000,        12.1593
    107,         0.0217,         0.0358,         0.0000,         0.0170,         0.0000,         0.0047,         0.0323,         1.9286,         4.0980,         5.8124,         7.2873,         7.9566,         8.0691,         8.1272,         8.1863,         8.2463,         0.0000,        16.9100
    108,         0.0217,         0.0359,         0.0000,         0.0171,         0.0000,         0.0047,         0.0325,         1.9268,         4.0942,         5.8078,         7.2885,         7.9594,         8.0724,         8.1308,         8.1899,         8.2499,         0.0000,        13.9564
    109,         0.0219,         0.0367,         0.0000,         0.0172,         0.0000,         0.0047,         0.0328,         1.9252,         4.0904,         5.8034,         7.2897,         7.9622,         8.0756,         8.1342,         8.1935,         8.2536,         0.0000,        10.4536
    110,         0.0229,         0.0389,         0.0000,         0.0182,         0.0000,         0.0047,         0.0346,         1.9258,         4.0874,         5.7998,         7.2915,         7.9652,         8.0787,         8.1373,         8.1968,         8.2572,         0.0000,         6.9442
    111,         0.0249,         0.0402,         0.0000,         0.0189,         0.0014,         0.0047,         0.0357,         1.9284,         4.0851,         5.7968,         7.2936,         7.9687,         8.0822,         8.1407,         8.2004,         8.2613,         0.0000,         4.1936
    112,         0.0248,         0.0430,         0.0000,         0.0201,         0.0000,         0.0047,         0.0381,         1.9340,         4.0838,         5.7949,         7.2957,         7.9725,         8.0860,         8.1444,         8.2043,         8.2657,         0.0000,         3.1919
    113,         0.0253,         0.0440,         0.0000,         0.0206,         0.0000,         0.0047,         0.0389,         1.9415,         4.0834,         5.7937,         7.2973,         7.9766,         8.0905,         8.1490,         8.2090,         8.2707,         0.0000,        10.6274
    114,         0.0400,         0.0473,         0.0000,         0.0218,         0.0132,         0.0050,         0.0410,         1.9515,         4.0843,         5.7936,         7.2987,         7.9810,         8.0956,         8.1543,         8.2144,         8.2763,         0.0000,        10.2227
    115,         0.0363,         0.0539,         0.0000,         0.0243,         0.0020,         0.0099,         0.0455,         1.9514,         4.0830,         5.7929,         7.2959,         7.9865,         8.1016,         8.1604,         8.2207,         8.2830,         0.0000,        12.9265
    116,         0.0414,         0.0582,         0.0000,         0.0263,         0.0000,         0.0151,         0.0488,         1.8937,         4.0692,         5.7778,         7.2827,         7.9934,         8.1093,         8.1682,         8.2286,         8.2914,         0.0000,        14.3646
    117,         0.0438,         0.0532,         0.0000,         0.0244,         0.0048,         0.0146,         0.0453,         1.8084,         4.0478,         5.7523,         7.2614,         7.9993,         8.1175,         8.1772,         8.2377,         8.2999,         0.0000,        12.2944
    118,         0.0513,         0.0525,         0.0000,         0.0232,         0.0173,         0.0107,         0.0436,         1.7530,         4.0316,         5.7338,         7.2437,         8.0025,         8.1240,         8.1853,         8.2458,         8.3070,         0.0000,        15.4910
    119,         0.0570,         0.0592,         0.0000,         0.0287,         0.0142,         0.0141,         0.0544,         1.7101,         4.0213,         5.7155,         7.2295,         8.0070,         8.1305,         8.1926,         8.2535,         8.3148,         0.0000,        10.4689
    120,         0.0510,         0.0646,         0.0000,         0.0318,         0.0007,         0.0185,         0.0598,         1.6562,         4.0088,         5.6887,         7.2083,         8.0130,         8.1382,         8.2010,         8.2623,         8.3241,         0.0000,        18.1611
    121,         0.0444,         0.0579,         0.0000,         0.0276,         0.0000,         0.0168,         0.0515,         1.5801,         3.9903,         5.6558,         7.1812,         8.0179,         8.1465,         8.2106,         8.2722,         8.3335,         0.0000,        25.4592
    122,         0.0418,         0.0539,         0.0000,         0.0232,         0.0058,         0.0129,         0.0429,         1.5264,         3.9724,         5.6315,         7.1589,         8.0199,         8.1525,         8.2187,         8.2807,         8.3410,         0.0000,        20.4208
