 month,GPP_m,NPP_m,Reco_m,NEE_m,Rh_m,Ra_m,RLEAV_m, RWOOD_m,RROOT_m,Rh4_m,Rh5_m,Rh6_m,Rh7_m,Rh8_m,pheno,NSC_yr,add_yr,store_yr, QC(1),QC(2),QC(3),QC(4),QC(5),QC(6),QC(7),QC(8), wcl(1),wcl(2),wcl(3),zwt,thawd,snowd,  ch4emission,ch4pro,ch4oxi,ch4difu,ch4ebusat,ch4pla, ch4v1,ch4v2,ch4v3,ch4v4,ch4v5,ch4v6,ch4v7,ch4v8,ch4v9,ch4v10,unsatebu
     11,         8.2473,         0.0145,        32.4764,        24.2291,        17.1826,        15.2938,        11.1615,         1.4258,         2.7065,         3.7992,         0.3766,         8.0891,         4.5029,         0.4148,       129.0000,        13.0948,         0.0000,         0.0658,       124.4557,       190.1933,       168.9514,       225.9013,       261.1196,       440.3881,     81858.7422,     72555.6797,         0.8991,         0.9456,         0.9471,       -62.8586,       150.0000,         0.0520,         0.9354,         1.1104,         0.1672,         0.0686,         0.5100,         0.3568,         0.0056,         1.0310,         3.7611,         5.0259,         6.1724,         7.3269,         7.5944,         7.7318,         7.8641,         7.9891,         0.0000
     12,         1.7495,         0.0000,        22.9772,        21.2277,        15.8465,         7.1307,         4.7905,         0.6827,         1.6575,         3.7013,         0.3471,         7.3339,         4.0877,         0.3766,       129.0000,        13.0948,         0.0000,         0.0658,       110.3966,       188.0407,       161.1674,       239.5096,       262.1493,       440.0035,     81852.1797,     72555.6797,         0.8938,         0.9469,         0.9478,       -61.1179,       150.0000,         0.1499,         0.4484,         0.9710,         0.1794,         0.1160,         0.1792,         0.1532,         0.0076,         1.8110,         4.2942,         6.0150,         6.9354,         7.4693,         7.6050,         7.6825,         7.7666,         7.8538,         0.0000
     13,         1.2812,         0.0000,        13.2305,        11.9492,        12.6674,         0.5631,         0.3705,         0.0571,         0.1356,         3.0989,         0.2773,         5.7746,         3.2199,         0.2967,       129.0000,        14.5239,         0.0000,         0.0730,        99.6169,       186.2297,       154.8332,       249.7762,       263.0515,       439.9430,     81846.5547,     72555.6797,         0.8853,         0.9475,         0.9481,       -62.3123,       150.0000,         0.2191,         0.3020,         0.6857,         0.1193,         0.0745,         0.0940,         0.1335,         0.0048,         1.8292,         4.1443,         6.2073,         7.1849,         7.6468,         7.7345,         7.7859,         7.8458,         7.9108,         0.0000
     14,         2.3796,         0.0000,        12.9411,        10.5615,        12.9395,         0.0016,         0.0010,         0.0002,         0.0004,         3.2731,         0.2829,         5.8324,         3.2516,         0.2996,       129.0000,        14.5239,         0.0000,         0.0730,        89.8898,       184.3783,       148.5567,       258.5505,       263.9753,       440.0613,     81840.9297,     72555.6797,         0.9448,         0.9462,         0.9474,       -51.5905,       150.0000,         0.4041,         0.2716,         0.6395,         0.0856,         0.0662,         0.0718,         0.1335,         0.0066,         1.8266,         4.1841,         6.2449,         7.3036,         7.7965,         7.8733,         7.9151,         7.9650,         8.0199,         0.0000
     15,        18.1031,         0.5706,        14.8591,        -3.2441,        13.0844,         1.7746,         1.1081,         0.3271,         0.3394,         3.4009,         0.2860,         5.8422,         3.2554,         0.3000,       129.0000,        14.5239,         0.0000,         0.0730,        81.3866,       182.8147,       142.4875,       265.7473,       264.8772,       440.3413,     81835.3047,     72555.6797,         0.9529,         0.9437,         0.9456,        17.3567,       150.0000,         0.2200,         0.4920,         0.8403,         0.0316,         0.3072,         0.0488,         0.1360,         0.0294,         1.8408,         4.1576,         6.2169,         7.3761,         7.9168,         7.9973,         8.0386,         8.0875,         8.1419,         0.0000
     16,        23.6446,        40.4198,        19.7037,        -3.9409,        14.4683,         5.2353,         3.6238,         0.5944,         1.0172,         3.8661,         0.3176,         6.3959,         3.5607,         0.3281,        94.0000,        14.5239,         0.0000,         0.0730,       111.6428,       181.1083,       136.9780,       272.4674,       265.6880,       440.8322,     81828.6328,     72556.6875,         0.9526,         0.9342,         0.9396,         3.1489,       150.0000,         0.0000,         0.7939,         1.0517,         0.0299,         0.4528,         0.1737,         0.1674,         0.0481,         1.7786,         4.1759,         6.0898,         7.3525,         8.0101,         8.1081,         8.1562,         8.2087,         8.2660,         0.0000
     17,        63.7408,        26.0554,        66.6724,         2.9316,        35.1021,        31.5704,        22.3520,         3.4424,         5.7760,         9.6456,         0.7882,        15.3563,         8.5261,         0.7859,        94.0000,        14.5239,         0.0000,         0.0730,       115.0730,       181.4689,       139.9578,       267.6560,       265.3824,       442.4394,     81806.6641,     72564.6562,         0.9527,         0.9380,         0.9419,        35.7055,       150.0000,         0.0000,         1.9817,         2.8877,         0.2795,         0.7794,         0.4216,         0.7807,         0.1043,         0.9372,         3.3146,         4.5846,         6.3055,         8.1534,         8.4106,         8.5318,         8.6248,         8.6991,         0.0000
     18,        97.4445,        45.3006,       102.6044,         5.1599,        55.6533,        46.9511,        31.6918,         5.0061,        10.2532,        14.7764,         1.2565,        24.7023,        13.6585,         1.2596,        94.0000,        14.5239,         0.0000,         0.0730,       125.4298,       184.1635,       152.0211,       250.8261,       263.9274,       444.0027,     81771.2188,     72579.5703,         0.9525,         0.9308,         0.9375,       -13.8944,       150.0000,         0.0000,         4.1384,         5.8704,         0.3709,         1.9088,         1.1780,         1.0515,         0.1569,         1.6027,         3.7216,         4.7242,         6.2337,         8.3731,         8.7410,         8.9243,         9.0709,         9.1881,         0.0000
     19,       121.9406,        61.3014,       132.8733,        10.9326,        77.3801,        55.4932,        36.7948,         5.7005,        12.9979,        19.2285,         1.7703,        35.1818,        19.4083,         1.7912,        94.0000,        14.5239,         0.0000,         0.0730,       142.3224,       188.4272,       169.8623,       225.5266,       261.2782,       443.7463,     81720.2344,     72593.7031,         0.9526,         0.9337,         0.9392,       -24.3226,       150.0000,         0.0000,         5.0282,         8.3632,         1.0231,         1.9512,         1.6825,         1.3945,         0.1392,         2.1170,         4.6996,         5.5084,         6.5785,         8.8360,         9.2142,         9.4029,         9.5635,         9.6989,         0.0000
     20,       113.4846,        51.2919,       122.8849,         9.4003,        68.3557,        54.5292,        37.8013,         5.3893,        11.3386,        15.6525,         1.5625,        31.8776,        17.6344,         1.6287,        94.0000,        14.5239,         0.0000,         0.0730,       152.7480,       191.6523,       183.0381,       211.3932,       259.2064,       441.2831,     81674.8516,     72607.6719,         0.8872,         0.9343,         0.9396,       -65.6092,       150.0000,         0.0000,         4.5297,         6.8857,         1.2156,         1.0017,         2.1659,         1.3622,         0.0147,         1.5637,         4.3865,         5.2138,         6.2927,         8.6636,         9.0545,         9.2459,         9.4148,         9.5627,         0.0000
     21,        76.6092,        29.1503,        87.7516,        11.1423,        42.4851,        45.2665,        33.0966,         4.2954,         7.8745,         9.3176,         0.9554,        20.0418,        11.1407,         1.0296,        94.0000,        14.5239,         0.0000,         0.0730,       151.4576,       192.8961,       187.9724,       213.0576,       258.4547,       439.2197,     81646.8047,     72618.8125,         0.7361,         0.7569,         0.9294,      -116.0448,       150.0000,         0.0000,         2.1451,         2.9430,         1.1309,         0.2400,         1.0508,         0.8543,         0.0477,         0.0251,         3.3285,         4.3069,         5.5894,         7.9029,         8.3147,         8.5228,         8.7019,         8.8534,         0.6851
     22,        29.0517,         7.7798,        54.6805,        25.6288,        24.2199,        30.4606,        22.8927,         2.8108,         4.7571,         5.3892,         0.5329,        11.3697,         6.3417,         0.5863,        94.0000,        14.5239,         0.0000,         0.0730,       140.2588,       192.0303,       184.4699,       222.9968,       258.6646,       438.2295,     81631.1797,     72624.4375,         0.7865,         0.9360,         0.9454,       -79.4723,       150.0000,         0.0000,         0.7511,         1.3710,         0.8578,         0.1853,         0.1192,         0.4465,         0.0024,         0.4208,         2.6791,         3.9840,         5.4975,         7.4001,         7.7622,         7.9442,         8.1042,         8.2433,         0.6365
     23,         5.2548,         0.0000,        30.6644,        25.4097,        17.3740,        13.2904,         9.2815,         1.1724,         2.8365,         3.9633,         0.3743,         8.0956,         4.5227,         0.4182,        94.0000,        14.5239,         0.0000,         0.0730,       126.5633,       190.1889,       177.2526,       235.0011,       259.3599,       437.6667,     81620.4141,     72629.5781,         0.9528,         0.9430,         0.9459,       -49.3438,       150.0000,         0.0370,         0.9026,         1.2131,         0.1324,         0.1772,         0.3864,         0.3390,         0.0098,         0.8875,         2.8969,         4.6173,         6.0710,         7.2986,         7.5793,         7.7227,         7.8484,         7.9573,         0.0000
     24,         0.5461,         0.0000,        21.4206,        20.8746,        16.2830,         5.1376,         3.4380,         0.4782,         1.2214,         3.9220,         0.3514,         7.4558,         4.1683,         0.3855,        94.0000,        14.5239,         0.0000,         0.0730,       112.2659,       187.9799,       168.8810,       248.9018,       260.4241,       437.5051,     81613.8516,     72629.5781,         0.9333,         0.9478,         0.9484,       -53.2813,       150.0000,         0.0685,         0.4915,         1.0389,         0.1767,         0.1457,         0.2045,         0.1413,         0.0086,         1.5619,         3.3737,         5.4579,         6.8097,         7.4680,         7.6257,         7.7117,         7.7952,         7.8751,         0.0000
     25,         0.7250,         0.0000,        13.4087,        12.6837,        13.1289,         0.2798,         0.1838,         0.0275,         0.0685,         3.3152,         0.2837,         5.9166,         3.3075,         0.3059,        94.0000,        13.7046,         0.0000,         0.0689,       101.3038,       186.1030,       162.0043,       259.3182,       261.3629,       437.6350,     81608.2266,     72629.5781,         0.9530,         0.9472,         0.9480,       -45.3257,       150.0000,         0.2321,         0.3881,         0.8100,         0.0860,         0.1957,         0.0721,         0.1203,         0.0102,         1.6971,         3.6456,         5.6116,         7.0663,         7.6625,         7.7698,         7.8272,         7.8875,         7.9495,         0.0000
     26,         1.5684,         0.0000,        13.0894,        11.5209,        13.0882,         0.0012,         0.0008,         0.0001,         0.0003,         3.4138,         0.2825,         5.8321,         3.2584,         0.3014,        94.0000,        13.7046,         0.0000,         0.0689,        91.4120,       184.2538,       155.4386,       268.2086,       262.2838,       437.9472,     81602.6016,     72629.5781,         0.9071,         0.9427,         0.9454,       -59.8078,       150.0000,         0.4258,         0.3652,         0.6791,         0.1045,         0.0834,         0.1572,         0.1246,         0.0057,         1.7394,         3.7322,         5.4907,         7.1327,         7.7936,         7.8906,         7.9374,         7.9879,         8.0414,         0.0000
     27,         4.6675,         0.0003,        13.0804,         8.4129,        13.0481,         0.0323,         0.0198,         0.0039,         0.0086,         3.4879,         0.2809,         5.7642,         3.2174,         0.2976,        94.0000,        13.7046,         0.0000,         0.0689,        82.4863,       182.4504,       149.2310,       275.5963,       263.1716,       438.3925,     81596.9766,     72629.5781,         0.9528,         0.9401,         0.9437,       -34.9342,       150.0000,         0.4497,         0.3514,         0.6858,         0.1169,         0.0838,         0.1409,         0.1266,         0.0114,         1.7747,         3.7411,         5.4906,         7.1584,         7.8743,         7.9797,         8.0275,         8.0768,         8.1280,         0.0000
     28,        11.6695,         0.1657,        13.7246,         2.0551,        13.1971,         0.5275,         0.3094,         0.0975,         0.1206,         3.5953,         0.2836,         5.7911,         3.2284,         0.2987,        94.0000,        13.7046,         0.0000,         0.0689,        74.5142,       180.7060,       143.1365,       281.5892,       264.0636,       438.9621,     81591.3516,     72629.5781,         0.9527,         0.9374,         0.9420,        47.7439,       150.0000,         0.0000,         0.5166,         0.8794,         0.0307,         0.3413,         0.0475,         0.1278,         0.0296,         1.7705,         3.7637,         5.5001,         7.2095,         7.9587,         8.0742,         8.1261,         8.1779,         8.2307,         0.0000
     29,        36.9834,        29.6558,        30.5863,        -6.3971,        20.0780,        10.5083,         6.8406,         2.5035,         1.1642,         5.6908,         0.4435,         8.6726,         4.8247,         0.4464,       136.0000,        13.7046,         0.0000,         0.0689,        92.9287,       181.8605,       137.6401,       282.3407,       264.5691,       440.1986,     81580.5156,     72632.8438,         0.9528,         0.9393,         0.9425,         2.1431,       150.0000,         0.0000,         1.1645,         1.4752,         0.1383,         0.4868,         0.3492,         0.3285,         0.0750,         1.1524,         3.6477,         5.2308,         6.9167,         8.0754,         8.2202,         8.2832,         8.3492,         8.4220,         0.0000
     30,        79.3519,        55.7906,        81.2909,         1.9390,        45.1967,        36.0941,        24.3853,         3.9715,         7.7374,        12.7045,         1.0111,        19.6150,        10.8609,         1.0053,       136.0000,        13.7046,         0.0000,         0.0689,       120.9391,       183.3127,       144.9588,       269.5770,       263.7243,       442.7419,     81552.0078,     72643.7656,         0.9526,         0.9348,         0.9401,         8.0996,       150.0000,         0.0000,         2.8659,         4.3447,         0.2998,         1.3962,         0.5989,         0.8709,         0.1868,         1.4564,         3.3308,         4.5339,         6.2697,         8.2994,         8.6049,         8.7479,         8.8636,         8.9609,         0.0000
     31,       106.3612,        50.0518,       118.0649,        11.7037,        70.1709,        47.8941,        32.0493,         4.9920,        10.8527,        18.5239,         1.5802,        31.2618,        17.2110,         1.5940,       136.0000,        13.7046,         0.0000,         0.0689,       132.8010,       186.4573,       158.6195,       244.5154,       261.4736,       444.3610,     81506.6172,     72657.3203,         0.9526,         0.9341,         0.9394,       -35.6880,       150.0000,         0.0000,         5.6933,         8.0853,         0.4006,         2.8444,         1.4964,         1.3525,         0.0614,         1.6932,         4.3440,         5.2137,         6.4606,         8.6894,         9.0671,         9.2570,         9.4136,         9.5408,         0.0000
     32,       108.4544,        52.3443,       113.6620,         5.2077,        58.4830,        55.1791,        37.9124,         5.6118,        11.6548,        14.4477,         1.3182,        26.6836,        14.6735,         1.3600,       136.0000,        13.7046,         0.0000,         0.0689,       144.8654,       189.8719,       172.9587,       231.8138,       259.9491,       443.9009,     81468.9688,     72672.4922,         0.8092,         0.9359,         0.9404,       -77.1631,       150.0000,         0.0000,         2.9435,         4.9075,         0.9639,         0.3380,         1.5305,         1.0750,         0.0062,         1.6978,         4.1315,         4.9855,         6.2065,         8.4503,         8.8474,         9.0480,         9.2217,         9.3722,         0.0000
     33,        78.2498,        37.1893,        97.5341,        19.2843,        55.2106,        42.3235,        29.4478,         4.1586,         8.7170,        12.9553,         1.2354,        25.6069,        14.1049,         1.3081,       136.0000,        13.7046,         0.0000,         0.0689,       148.3004,       191.7025,       180.5612,       224.2622,       258.6672,       442.3172,     81433.2734,     72686.2109,         0.8817,         0.9376,         0.9417,       -69.3116,       150.0000,         0.0000,         3.0637,         4.9327,         0.9755,         0.4366,         1.4951,         1.1321,         0.0097,         1.0702,         3.7756,         4.6429,         5.9018,         8.1925,         8.5973,         8.8041,         8.9824,         9.1336,         0.0000
     34,        30.2790,         9.1067,        57.4952,        27.2162,        32.4931,        25.0020,        18.4200,         2.3404,         4.2416,         7.4312,         0.7109,        15.1839,         8.3887,         0.7784,       136.0000,        13.7046,         0.0000,         0.0689,       138.0334,       190.6908,       176.7304,       229.2863,       258.6247,       441.0732,     81411.4688,     72694.5391,         0.9528,         0.9429,         0.9453,       -21.5883,       150.0000,         0.0673,         2.6596,         3.1013,         0.1988,         0.8463,         0.9593,         0.8541,         0.0287,         0.7318,         3.1966,         4.2299,         5.6676,         7.6838,         8.0696,         8.2670,         8.4386,         8.5841,         0.0000
     35,         3.8373,         0.0000,        27.2365,        23.3992,        17.1072,        10.1293,         7.0905,         0.9017,         2.1372,         3.9714,         0.3656,         7.9570,         4.4044,         0.4088,       136.0000,        13.7046,         0.0000,         0.0689,       124.5551,       188.7796,       169.5067,       241.0686,       259.4033,       440.5427,     81401.5234,     72698.8594,         0.9529,         0.9451,         0.9467,       -48.6561,       150.0000,         0.1432,         1.0478,         1.2443,         0.1906,         0.2112,         0.5188,         0.3177,         0.0113,         1.1922,         3.4640,         4.9550,         6.2890,         7.4217,         7.6987,         7.8443,         7.9762,         8.0929,         0.0000
     36,         0.3387,         0.0000,        17.9676,        17.6289,        15.4071,         2.5606,         1.7242,         0.2418,         0.5946,         3.7664,         0.3293,         7.0462,         3.9029,         0.3623,       136.0000,        13.7046,         0.0000,         0.0689,       110.4846,       186.5783,       161.4663,       254.8098,       260.5111,       440.4007,     81394.8281,     72698.8594,         0.9530,         0.9479,         0.9484,       -47.5831,       150.0000,         0.2107,         0.4502,         0.8691,         0.1213,         0.1065,         0.2091,         0.1346,         0.0037,         1.6993,         3.6797,         5.6850,         6.9386,         7.5491,         7.7007,         7.7860,         7.8672,         7.9427,         0.0000
     37,         0.3142,         0.0000,        12.6063,        12.2922,        12.5158,         0.0906,         0.0598,         0.0090,         0.0217,         3.1945,         0.2672,         5.6402,         3.1239,         0.2900,       136.0000,        13.0589,         0.0000,         0.0656,        99.6963,       184.7322,       154.9475,       265.0739,       261.4664,       440.5172,     81387.9766,     72698.8594,         0.9356,         0.9469,         0.9478,       -53.1616,       150.0000,         0.2257,         0.2474,         0.5763,         0.0553,         0.0449,         0.0789,         0.1236,         0.0036,         1.6992,         3.8150,         5.7585,         7.1341,         7.7087,         7.8187,         7.8790,         7.9367,         7.9913,         0.0000
     38,         0.8047,         0.0000,        12.6283,        11.8235,        12.6270,         0.0013,         0.0008,         0.0001,         0.0003,         3.3297,         0.2698,         5.6248,         3.1136,         0.2891,       136.0000,        13.0589,         0.0000,         0.0656,        89.9615,       182.9034,       148.6898,       273.7390,       262.4039,       440.8140,     81381.8516,     72698.8594,         0.9529,         0.9461,         0.9473,       -48.4103,        43.7500,         0.4757,         0.2508,         0.5192,         0.0521,         0.0398,         0.0904,         0.1206,         0.0033,         1.5293,         3.8015,         5.5808,         7.1974,         7.8370,         7.9375,         7.9877,         8.0368,         8.0848,         0.0000
     39,         5.1533,         0.0006,        13.1887,         8.0354,        13.1504,         0.0383,         0.0238,         0.0046,         0.0099,         3.5593,         0.2813,         5.8027,         3.2091,         0.2980,       136.0000,        13.0589,         0.0000,         0.0656,        81.1776,       181.0740,       142.6250,       280.7103,       263.3158,       441.2706,     81376.0781,     72698.8594,         0.9529,         0.9419,         0.9447,       -50.6855,       150.0000,         0.6406,         0.3445,         0.5915,         0.0714,         0.0603,         0.1677,         0.1166,         0.0081,         1.5998,         3.7975,         5.5399,         7.2166,         7.9232,         8.0283,         8.0768,         8.1253,         8.1747,         0.0000
     40,        14.5910,         0.0312,        13.8537,        -0.7374,        13.4632,         0.3904,         0.2356,         0.0544,         0.1004,         3.7185,         0.2884,         5.8968,         3.2571,         0.3024,       136.0000,        13.0589,         0.0000,         0.0656,        73.2659,       179.2760,       136.8010,       286.0719,       264.1834,       441.8660,     81370.4531,     72698.8594,         0.9528,         0.9402,         0.9434,        25.4136,       150.0000,         0.0622,         0.4647,         0.8024,         0.0444,         0.2515,         0.0892,         0.1239,         0.0320,         1.7407,         3.7493,         5.5159,         7.2581,         7.9965,         8.1077,         8.1578,         8.2105,         8.2665,         0.0000
     41,        42.9838,        24.6986,        34.9097,        -8.0741,        22.4207,        12.4890,         7.8865,         3.6218,         0.9808,         6.4497,         0.4969,         9.6579,         5.3219,         0.4942,       141.0000,        13.0589,         0.0000,         0.0656,        85.5116,       182.4413,       131.2206,       284.2627,       264.5505,       443.3067,     81357.7031,     72703.3203,         0.9180,         0.9333,         0.9390,       -60.6844,       150.0000,         0.0000,         1.4571,         1.7262,         0.1166,         0.6295,         0.4831,         0.3445,         0.0109,         1.2143,         3.7055,         5.3081,         6.9495,         8.1334,         8.2757,         8.3399,         8.4131,         8.4978,         0.0000
     42,        89.5651,        69.0378,        94.6124,         5.0472,        52.7988,        41.8135,        27.9746,         4.9721,         8.8668,        14.7255,         1.1782,        23.0712,        12.6488,         1.1752,       141.0000,        13.0589,         0.0000,         0.0656,       123.6061,       185.1569,       140.8279,       265.7302,       263.2708,       445.8164,     81324.0938,     72717.4297,         0.9527,         0.9362,         0.9410,        38.9443,       150.0000,         0.0000,         4.1153,         5.7418,         0.0532,         2.2969,         0.7613,         1.0571,         0.2358,         1.6444,         3.5683,         4.7454,         6.3565,         8.4088,         8.7305,         8.8876,         9.0120,         9.1220,         0.0000
     43,       116.0110,        52.9947,       123.2169,         7.2059,        69.7880,        53.4289,        36.1601,         5.5531,        11.7156,        18.1330,         1.5643,        31.3729,        17.1256,         1.5922,       141.0000,        13.0589,         0.0000,         0.0656,       136.7657,       188.5794,       155.8638,       241.7490,       261.0916,       446.5612,     81279.2656,     72730.9141,         0.9526,         0.9339,         0.9394,       -47.3467,       150.0000,         0.0000,         5.5319,         7.9170,         0.5965,         2.4417,         1.7551,         1.3351,         0.0490,         1.9619,         4.4493,         5.3219,         6.4856,         8.6958,         9.0623,         9.2372,         9.3771,         9.5023,         0.0000
     44,       110.9385,        54.0331,       127.5445,        16.6060,        69.6252,        57.9193,        40.1913,         5.8430,        11.8850,        16.8685,         1.5745,        32.0519,        17.5019,         1.6283,       141.0000,        13.0589,         0.0000,         0.0656,       149.1015,       192.1476,       170.9512,       223.5882,       258.9510,       445.1421,     81234.5000,     72744.6484,         0.9528,         0.9385,         0.9424,       -41.0701,       150.0000,         0.0000,         3.7962,         6.4518,         1.1650,         0.5585,         1.9620,         1.2757,         0.0512,         1.7574,         4.5362,         5.3433,         6.3925,         8.6864,         9.0571,         9.2265,         9.3671,         9.4937,         0.0000
