 day,simuCH4_d,pro_sum_d,oxi_sum_d,fdifu1_d,ebu_sum_sat_d,pla_sum_d,CH4V1,CH4V2,CH4V3,CH4V4,CH4V5,    CH4V6,CH4V7,CH4V8,CH4V9,CH4V10,ebu_sum_unsat_d,zwt
     12,         0.0077,         0.0222,         0.0040,         0.0037,         0.0000,         0.0040,         0.0078,         1.3159,         5.2875,         6.8246,         7.1897,         8.4288,         8.3865,         8.3940,         8.4062,         8.4203,         0.0000,       -45.8883
     13,         0.0078,         0.0222,         0.0040,         0.0038,         0.0000,         0.0040,         0.0079,         1.3584,         5.2434,         6.8102,         7.2004,         8.4235,         8.3784,         8.3863,         8.3994,         8.4143,         0.0000,       -46.0221
     14,         0.0079,         0.0222,         0.0040,         0.0038,         0.0000,         0.0041,         0.0080,         1.3976,         5.2013,         6.7962,         7.2103,         8.4183,         8.3705,         8.3789,         8.3928,         8.4086,         0.0000,       -46.0670
     15,         0.0080,         0.0219,         0.0040,         0.0038,         0.0000,         0.0041,         0.0080,         1.4336,         5.1612,         6.7824,         7.2197,         8.4133,         8.3630,         8.3718,         8.3865,         8.4032,         0.0000,       -46.1082
     16,         0.0078,         0.0214,         0.0038,         0.0036,         0.0000,         0.0042,         0.0076,         1.4663,         5.1226,         6.7689,         7.2285,         8.4083,         8.3559,         8.3652,         8.3806,         8.3981,         0.0000,       -46.2252
     17,         0.0081,         0.0221,         0.0041,         0.0039,         0.0000,         0.0042,         0.0082,         1.4968,         5.0860,         6.7556,         7.2365,         8.4035,         8.3488,         8.3585,         8.3746,         8.3929,         0.0000,       -46.3253
     18,         0.0081,         0.0216,         0.0041,         0.0038,         0.0000,         0.0042,         0.0081,         1.5249,         5.0510,         6.7425,         7.2440,         8.3987,         8.3420,         8.3521,         8.3689,         8.3880,         0.0000,       -46.4653
     19,         0.0081,         0.0218,         0.0041,         0.0038,         0.0000,         0.0043,         0.0080,         1.5503,         5.0173,         6.7298,         7.2511,         8.3941,         8.3356,         8.3461,         8.3635,         8.3833,         0.0000,       -46.6146
     20,         0.0080,         0.0210,         0.0040,         0.0037,         0.0000,         0.0043,         0.0079,         1.5738,         4.9852,         6.7172,         7.2575,         8.3895,         8.3293,         8.3402,         8.3582,         8.3788,         0.0000,       -46.7606
     21,         0.0066,         0.0184,         0.0025,         0.0023,         0.0000,         0.0043,         0.0053,         1.5945,         4.9541,         6.7051,         7.2637,         8.3851,         8.3236,         8.3348,         8.3534,         8.3747,         0.0000,       -46.8685
     22,         0.0070,         0.0188,         0.0030,         0.0027,         0.0000,         0.0043,         0.0061,         1.6137,         4.9243,         6.6931,         7.2694,         8.3808,         8.3180,         8.3295,         8.3486,         8.3707,         0.0000,       -46.9585
     23,         0.0067,         0.0187,         0.0027,         0.0024,         0.0000,         0.0043,         0.0056,         1.6311,         4.8957,         6.6814,         7.2745,         8.3766,         8.3126,         8.3244,         8.3440,         8.3669,         0.0000,       -47.1039
     24,         0.0083,         0.0218,         0.0042,         0.0039,         0.0000,         0.0044,         0.0083,         1.6477,         4.8685,         6.6696,         7.2790,         8.3723,         8.3070,         8.3191,         8.3392,         8.3628,         0.0000,       -47.2363
     25,         0.0083,         0.0219,         0.0043,         0.0039,         0.0000,         0.0044,         0.0084,         1.6631,         4.8424,         6.6580,         7.2831,         8.3682,         8.3015,         8.3139,         8.3345,         8.3588,         0.0000,       -47.2712
     26,         0.0083,         0.0220,         0.0043,         0.0039,         0.0000,         0.0044,         0.0084,         1.6773,         4.8174,         6.6467,         7.2867,         8.3641,         8.2962,         8.3088,         8.3299,         8.3549,         0.0000,       -47.3230
     27,         0.0084,         0.0220,         0.0043,         0.0039,         0.0000,         0.0044,         0.0084,         1.6904,         4.7934,         6.6355,         7.2900,         8.3600,         8.2910,         8.3038,         8.3253,         8.3511,         0.0000,       -47.3899
     28,         0.0084,         0.0220,         0.0043,         0.0039,         0.0000,         0.0044,         0.0084,         1.7023,         4.7702,         6.6246,         7.2930,         8.3561,         8.2860,         8.2989,         8.3210,         8.3474,         0.0000,       -47.4677
     29,         0.0084,         0.0219,         0.0043,         0.0040,         0.0000,         0.0044,         0.0085,         1.7130,         4.7480,         6.6139,         7.2957,         8.3523,         8.2811,         8.2943,         8.3168,         8.3439,         0.0000,       -47.4871
     30,         0.0084,         0.0217,         0.0043,         0.0039,         0.0000,         0.0045,         0.0085,         1.7225,         4.7264,         6.6035,         7.2982,         8.3485,         8.2766,         8.2899,         8.3128,         8.3407,         0.0000,       -47.5332
     31,         0.0084,         0.0215,         0.0043,         0.0039,         0.0000,         0.0045,         0.0084,         1.7309,         4.7055,         6.5933,         7.3005,         8.3449,         8.2723,         8.2857,         8.3092,         8.3377,         0.0000,       -47.7192
     32,         0.0075,         0.0197,         0.0034,         0.0030,         0.0000,         0.0045,         0.0068,         1.7382,         4.6853,         6.5834,         7.3025,         8.3413,         8.2683,         8.2818,         8.3057,         8.3349,         0.0000,       -47.9740
     33,         0.0070,         0.0187,         0.0030,         0.0026,         0.0000,         0.0045,         0.0060,         1.7444,         4.6657,         6.5736,         7.3043,         8.3378,         8.2645,         8.2781,         8.3025,         8.3324,         0.0000,       -48.3251
     34,         0.0083,         0.0215,         0.0043,         0.0038,         0.0000,         0.0045,         0.0083,         1.7503,         4.6469,         6.5639,         7.3057,         8.3343,         8.2606,         8.2743,         8.2992,         8.3297,         0.0000,       -48.9177
     35,         0.0083,         0.0217,         0.0044,         0.0038,         0.0000,         0.0045,         0.0082,         1.7560,         4.6288,         6.5542,         7.3067,         8.3308,         8.2566,         8.2704,         8.2958,         8.3269,         0.0000,       -49.1506
     36,         0.0083,         0.0217,         0.0044,         0.0038,         0.0000,         0.0045,         0.0083,         1.7612,         4.6114,         6.5446,         7.3074,         8.3274,         8.2527,         8.2666,         8.2924,         8.3241,         0.0000,       -49.2278
     37,         0.0083,         0.0216,         0.0044,         0.0038,         0.0000,         0.0045,         0.0082,         1.7658,         4.5946,         6.5353,         7.3081,         8.3240,         8.2489,         8.2629,         8.2892,         8.3215,         0.0000,       -49.5259
     38,         0.0082,         0.0210,         0.0043,         0.0037,         0.0000,         0.0045,         0.0080,         1.7695,         4.5781,         6.5262,         7.3086,         8.3208,         8.2455,         8.2596,         8.2864,         8.3193,         0.0000,       -49.9299
     39,         0.0068,         0.0181,         0.0029,         0.0023,         0.0000,         0.0045,         0.0056,         1.7720,         4.5619,         6.5173,         7.3092,         8.3176,         8.2424,         8.2566,         8.2838,         8.3173,         0.0000,       -50.3108
     40,         0.0066,         0.0176,         0.0027,         0.0021,         0.0000,         0.0045,         0.0052,         1.7741,         4.5463,         6.5085,         7.3094,         8.3145,         8.2393,         8.2536,         8.2814,         8.3154,         0.0000,       -50.8154
     41,         0.0064,         0.0172,         0.0025,         0.0020,         0.0000,         0.0045,         0.0049,         1.7755,         4.5309,         6.4999,         7.3096,         8.3114,         8.2365,         8.2510,         8.2792,         8.3138,         0.0000,       -51.1677
     42,         0.0067,         0.0184,         0.0029,         0.0023,         0.0000,         0.0045,         0.0054,         1.7765,         4.5160,         6.4913,         7.3095,         8.3083,         8.2337,         8.2483,         8.2771,         8.3121,         0.0000,       -51.3915
     43,         0.0073,         0.0193,         0.0035,         0.0028,         0.0000,         0.0045,         0.0064,         1.7777,         4.5017,         6.4827,         7.3091,         8.3053,         8.2308,         8.2455,         8.2748,         8.3103,         0.0000,       -51.6215
     44,         0.0091,         0.0227,         0.0034,         0.0046,         0.0000,         0.0045,         0.0098,         1.7790,         4.4879,         6.4742,         7.3085,         8.3022,         8.2278,         8.2427,         8.2724,         8.3084,         0.0000,       -39.1973
     45,         0.0172,         0.0270,         0.0000,         0.0127,         0.0000,         0.0046,         0.0243,         1.7810,         4.4747,         6.4662,         7.3083,         8.2996,         8.2253,         8.2404,         8.2706,         8.3071,         0.0000,         4.3678
     46,         0.0178,         0.0271,         0.0000,         0.0132,         0.0000,         0.0046,         0.0254,         1.7827,         4.4620,         6.4586,         7.3083,         8.2972,         8.2233,         8.2385,         8.2692,         8.3062,         0.0000,         5.7171
     47,         0.0178,         0.0271,         0.0000,         0.0132,         0.0000,         0.0046,         0.0254,         1.7843,         4.4496,         6.4512,         7.3082,         8.2949,         8.2213,         8.2367,         8.2679,         8.3054,         0.0000,         7.5755
     48,         0.0179,         0.0272,         0.0000,         0.0133,         0.0000,         0.0046,         0.0255,         1.7857,         4.4376,         6.4437,         7.3078,         8.2926,         8.2194,         8.2350,         8.2666,         8.3046,         0.0000,         7.9577
     49,         0.0177,         0.0268,         0.0000,         0.0132,         0.0000,         0.0046,         0.0253,         1.7865,         4.4259,         6.4365,         7.3076,         8.2904,         8.2178,         8.2335,         8.2656,         8.3041,         0.0000,         9.5600
     50,         0.0152,         0.0239,         0.0000,         0.0106,         0.0000,         0.0045,         0.0206,         1.7865,         4.4143,         6.4294,         7.3074,         8.2883,         8.2164,         8.2324,         8.2650,         8.3039,         0.0000,         8.8462
     51,         0.0176,         0.0267,         0.0000,         0.0131,         0.0000,         0.0046,         0.0251,         1.7864,         4.4030,         6.4223,         7.3070,         8.2861,         8.2150,         8.2312,         8.2642,         8.3036,         0.0000,         6.4758
     52,         0.0177,         0.0268,         0.0000,         0.0131,         0.0000,         0.0046,         0.0252,         1.7863,         4.3921,         6.4152,         7.3064,         8.2841,         8.2136,         8.2300,         8.2635,         8.3034,         0.0000,         4.0875
     53,         0.0161,         0.0250,         0.0000,         0.0115,         0.0000,         0.0045,         0.0223,         1.7860,         4.3815,         6.4081,         7.3056,         8.2820,         8.2122,         8.2289,         8.2629,         8.3031,         0.0000,         2.0405
     54,         0.0175,         0.0268,         0.0002,         0.0130,         0.0000,         0.0045,         0.0250,         1.7857,         4.3711,         6.4010,         7.3047,         8.2799,         8.2108,         8.2278,         8.2622,         8.3029,         0.0000,        -0.5140
     55,         0.0136,         0.0235,         0.0021,         0.0090,         0.0000,         0.0045,         0.0178,         1.7852,         4.3610,         6.3939,         7.3036,         8.2778,         8.2094,         8.2266,         8.2615,         8.3026,         0.0000,       -13.8220
     56,         0.0088,         0.0191,         0.0019,         0.0044,         0.0000,         0.0045,         0.0092,         1.7840,         4.3510,         6.3869,         7.3025,         8.2756,         8.2081,         8.2257,         8.2610,         8.3024,         0.0000,       -21.9404
     57,         0.0075,         0.0174,         0.0018,         0.0031,         0.0000,         0.0044,         0.0069,         1.7820,         4.3411,         6.3799,         7.3013,         8.2736,         8.2070,         8.2249,         8.2607,         8.3025,         0.0000,       -26.8279
     58,         0.0083,         0.0200,         0.0025,         0.0039,         0.0000,         0.0044,         0.0084,         1.7802,         4.3314,         6.3728,         7.2999,         8.2714,         8.2058,         8.2240,         8.2602,         8.3023,         0.0000,       -30.5514
     59,         0.0081,         0.0196,         0.0027,         0.0036,         0.0000,         0.0044,         0.0079,         1.7786,         4.3220,         6.3657,         7.2982,         8.2692,         8.2044,         8.2230,         8.2597,         8.3021,         0.0000,       -33.8393
     60,         0.0091,         0.0212,         0.0037,         0.0047,         0.0000,         0.0044,         0.0099,         1.7774,         4.3129,         6.3585,         7.2964,         8.2670,         8.2030,         8.2219,         8.2590,         8.3017,         0.0000,       -36.8082
     61,         0.0074,         0.0186,         0.0026,         0.0029,         0.0000,         0.0044,         0.0067,         1.7756,         4.3039,         6.3515,         7.2946,         8.2649,         8.2017,         8.2211,         8.2585,         8.3016,         0.0000,       -39.1546
     62,         0.0089,         0.0221,         0.0040,         0.0045,         0.0000,         0.0044,         0.0095,         1.7739,         4.2951,         6.3443,         7.2927,         8.2627,         8.2004,         8.2201,         8.2580,         8.3013,         0.0000,       -40.9466
     63,         0.0091,         0.0223,         0.0043,         0.0047,         0.0000,         0.0044,         0.0098,         1.7726,         4.2866,         6.3372,         7.2906,         8.2605,         8.1990,         8.2191,         8.2573,         8.3010,         0.0000,       -42.4343
     64,         0.0077,         0.0199,         0.0033,         0.0033,         0.0000,         0.0044,         0.0073,         1.7710,         4.2782,         6.3301,         7.2885,         8.2584,         8.1977,         8.2181,         8.2568,         8.3008,         0.0000,       -44.0000
     65,         0.0087,         0.0220,         0.0043,         0.0043,         0.0000,         0.0044,         0.0091,         1.7695,         4.2700,         6.3230,         7.2863,         8.2563,         8.1964,         8.2172,         8.2563,         8.3005,         0.0000,       -45.3831
     66,         0.0080,         0.0206,         0.0038,         0.0036,         0.0000,         0.0044,         0.0079,         1.7680,         4.2620,         6.3160,         7.2841,         8.2542,         8.1951,         8.2163,         8.2558,         8.3003,         0.0000,       -46.3215
     67,         0.0070,         0.0190,         0.0029,         0.0026,         0.0000,         0.0044,         0.0060,         1.7663,         4.2540,         6.3089,         7.2819,         8.2521,         8.1939,         8.2156,         8.2554,         8.3003,         0.0000,       -47.5298
     68,         0.0083,         0.0219,         0.0044,         0.0039,         0.0000,         0.0044,         0.0085,         1.7648,         4.2464,         6.3018,         7.2795,         8.2500,         8.1926,         8.2147,         8.2549,         8.3000,         0.0000,       -48.6158
     69,         0.0082,         0.0218,         0.0044,         0.0038,         0.0000,         0.0044,         0.0083,         1.7636,         4.2389,         6.2948,         7.2770,         8.2480,         8.1914,         8.2137,         8.2543,         8.2998,         0.0000,       -49.5615
     70,         0.0081,         0.0217,         0.0044,         0.0037,         0.0000,         0.0044,         0.0081,         1.7622,         4.2315,         6.2877,         7.2745,         8.2459,         8.1901,         8.2129,         8.2539,         8.2997,         0.0000,       -50.6864
     71,         0.0081,         0.0217,         0.0044,         0.0037,         0.0000,         0.0044,         0.0081,         1.7610,         4.2243,         6.2806,         7.2719,         8.2439,         8.1889,         8.2120,         8.2534,         8.2995,         0.0000,       -50.4460
     72,         0.0082,         0.0216,         0.0044,         0.0038,         0.0000,         0.0044,         0.0082,         1.7595,         4.2172,         6.2735,         7.2695,         8.2420,         8.1879,         8.2114,         8.2531,         8.2995,         0.0000,       -50.2023
     73,         0.0079,         0.0212,         0.0042,         0.0035,         0.0000,         0.0044,         0.0077,         1.7580,         4.2102,         6.2665,         7.2669,         8.2400,         8.1869,         8.2108,         8.2528,         8.2996,         0.0000,       -50.9629
     74,         0.0080,         0.0216,         0.0044,         0.0036,         0.0000,         0.0044,         0.0078,         1.7567,         4.2034,         6.2594,         7.2643,         8.2380,         8.1858,         8.2100,         8.2525,         8.2995,         0.0000,       -51.9397
     75,         0.0082,         0.0219,         0.0043,         0.0038,         0.0000,         0.0044,         0.0083,         1.7553,         4.1966,         6.2523,         7.2616,         8.2361,         8.1848,         8.2094,         8.2522,         8.2995,         0.0000,       -48.9591
     76,         0.0093,         0.0230,         0.0041,         0.0049,         0.0000,         0.0044,         0.0102,         1.7541,         4.1900,         6.2452,         7.2590,         8.2343,         8.1839,         8.2089,         8.2520,         8.2996,         0.0000,       -39.7484
     77,         0.0112,         0.0243,         0.0033,         0.0068,         0.0000,         0.0044,         0.0137,         1.7529,         4.1836,         6.2383,         7.2566,         8.2326,         8.1833,         8.2086,         8.2520,         8.2999,         0.0000,       -26.0154
     78,         0.0126,         0.0247,         0.0031,         0.0082,         0.0000,         0.0044,         0.0163,         1.7514,         4.1771,         6.2314,         7.2543,         8.2311,         8.1831,         8.2087,         8.2525,         8.3006,         0.0000,       -20.7227
     79,         0.0118,         0.0246,         0.0034,         0.0074,         0.0000,         0.0044,         0.0147,         1.7502,         4.1708,         6.2245,         7.2519,         8.2295,         8.1827,         8.2086,         8.2527,         8.3012,         0.0000,       -24.8552
     80,         0.0133,         0.0256,         0.0024,         0.0089,         0.0000,         0.0044,         0.0174,         1.7490,         4.1646,         6.2175,         7.2496,         8.2280,         8.1823,         8.2087,         8.2531,         8.3018,         0.0000,       -15.7496
     81,         0.0170,         0.0270,         0.0001,         0.0126,         0.0000,         0.0044,         0.0242,         1.7478,         4.1585,         6.2107,         7.2474,         8.2266,         8.1823,         8.2089,         8.2537,         8.3026,         0.0000,         0.0288
     82,         0.0170,         0.0266,         0.0008,         0.0126,         0.0000,         0.0044,         0.0242,         1.7465,         4.1524,         6.2038,         7.2452,         8.2254,         8.1824,         8.2094,         8.2545,         8.3037,         0.0000,        -3.9351
     83,         0.0102,         0.0211,         0.0024,         0.0058,         0.0000,         0.0044,         0.0119,         1.7448,         4.1464,         6.1968,         7.2430,         8.2240,         8.1825,         8.2099,         8.2553,         8.3047,         0.0000,       -20.7304
     84,         0.0090,         0.0207,         0.0028,         0.0046,         0.0000,         0.0043,         0.0097,         1.7430,         4.1404,         6.1896,         7.2405,         8.2227,         8.1825,         8.2102,         8.2559,         8.3056,         0.0000,       -28.9742
     85,         0.0090,         0.0215,         0.0035,         0.0047,         0.0000,         0.0043,         0.0098,         1.7413,         4.1345,         6.1823,         7.2379,         8.2212,         8.1824,         8.2105,         8.2564,         8.3063,         0.0000,       -34.9390
     86,         0.0079,         0.0201,         0.0031,         0.0036,         0.0000,         0.0043,         0.0078,         1.7394,         4.1286,         6.1749,         7.2353,         8.2198,         8.1823,         8.2107,         8.2570,         8.3071,         0.0000,       -39.0669
     87,         0.0075,         0.0196,         0.0031,         0.0032,         0.0000,         0.0043,         0.0070,         1.7376,         4.1228,         6.1674,         7.2325,         8.2183,         8.1821,         8.2110,         8.2575,         8.3078,         0.0000,       -42.4812
     88,         0.0075,         0.0200,         0.0034,         0.0032,         0.0000,         0.0043,         0.0071,         1.7359,         4.1170,         6.1599,         7.2297,         8.2168,         8.1819,         8.2111,         8.2580,         8.3085,         0.0000,       -45.6637
     89,         0.0079,         0.0212,         0.0041,         0.0036,         0.0000,         0.0043,         0.0079,         1.7343,         4.1114,         6.1522,         7.2268,         8.2153,         8.1816,         8.2112,         8.2584,         8.3091,         0.0000,       -48.5032
     90,         0.0081,         0.0218,         0.0044,         0.0037,         0.0000,         0.0043,         0.0081,         1.7329,         4.1059,         6.1444,         7.2238,         8.2138,         8.1813,         8.2113,         8.2587,         8.3096,         0.0000,       -50.4843
     91,         0.0083,         0.0222,         0.0043,         0.0040,         0.0000,         0.0043,         0.0086,         1.7316,         4.1004,         6.1366,         7.2209,         8.2124,         8.1809,         8.2113,         8.2590,         8.3102,         0.0000,       -47.2073
     92,         0.0094,         0.0232,         0.0042,         0.0051,         0.0000,         0.0043,         0.0105,         1.7304,         4.0951,         6.1287,         7.2180,         8.2110,         8.1807,         8.2114,         8.2594,         8.3108,         0.0000,       -39.0644
     93,         0.0119,         0.0251,         0.0025,         0.0076,         0.0000,         0.0043,         0.0151,         1.7293,         4.0898,         6.1209,         7.2152,         8.2097,         8.1806,         8.2117,         8.2600,         8.3116,         0.0000,       -20.2527
     94,         0.0175,         0.0273,         0.0000,         0.0131,         0.0000,         0.0044,         0.0251,         1.7283,         4.0845,         6.1131,         7.2127,         8.2087,         8.1810,         8.2125,         8.2610,         8.3128,         0.0000,         2.4801
     95,         0.0177,         0.0271,         0.0000,         0.0133,         0.0000,         0.0044,         0.0254,         1.7272,         4.0792,         6.1051,         7.2103,         8.2077,         8.1816,         8.2135,         8.2622,         8.3142,         0.0000,         3.3674
     96,         0.0177,         0.0272,         0.0000,         0.0133,         0.0000,         0.0044,         0.0255,         1.7260,         4.0739,         6.0971,         7.2079,         8.2068,         8.1823,         8.2145,         8.2635,         8.3156,         0.0000,         2.1527
     97,         0.0177,         0.0272,         0.0000,         0.0133,         0.0000,         0.0044,         0.0255,         1.7249,         4.0687,         6.0888,         7.2054,         8.2059,         8.1829,         8.2154,         8.2647,         8.3170,         0.0000,         0.7627
     98,         0.0178,         0.0274,         0.0000,         0.0134,         0.0000,         0.0044,         0.0256,         1.7239,         4.0636,         6.0804,         7.2028,         8.2050,         8.1834,         8.2163,         8.2658,         8.3183,         0.0000,         1.3427
     99,         0.0178,         0.0275,         0.0000,         0.0134,         0.0000,         0.0044,         0.0257,         1.7231,         4.0586,         6.0719,         7.2001,         8.2042,         8.1840,         8.2172,         8.2670,         8.3196,         0.0000,        10.2960
    100,         0.0178,         0.0275,         0.0000,         0.0134,         0.0000,         0.0044,         0.0257,         1.7223,         4.0536,         6.0632,         7.1976,         8.2034,         8.1847,         8.2183,         8.2683,         8.3212,         0.0000,        21.0855
    101,         0.0179,         0.0277,         0.0000,         0.0135,         0.0000,         0.0044,         0.0258,         1.7215,         4.0486,         6.0543,         7.1952,         8.2028,         8.1857,         8.2196,         8.2699,         8.3228,         0.0000,        28.2298
    102,         0.0179,         0.0279,         0.0000,         0.0135,         0.0000,         0.0044,         0.0259,         1.7207,         4.0437,         6.0452,         7.1928,         8.2023,         8.1867,         8.2209,         8.2714,         8.3246,         0.0000,        22.4388
    103,         0.0183,         0.0288,         0.0000,         0.0140,         0.0000,         0.0044,         0.0267,         1.7208,         4.0391,         6.0360,         7.1905,         8.2019,         8.1876,         8.2221,         8.2729,         8.3264,         0.0000,        19.3418
    104,         0.0184,         0.0289,         0.0000,         0.0141,         0.0000,         0.0044,         0.0269,         1.7215,         4.0346,         6.0267,         7.1884,         8.2017,         8.1887,         8.2234,         8.2744,         8.3284,         0.0000,        14.0829
    105,         0.0183,         0.0285,         0.0000,         0.0140,         0.0000,         0.0044,         0.0267,         1.7221,         4.0303,         6.0170,         7.1859,         8.2014,         8.1898,         8.2248,         8.2762,         8.3304,         0.0000,         8.8492
    106,         0.0181,         0.0281,         0.0000,         0.0138,         0.0000,         0.0044,         0.0263,         1.7222,         4.0257,         6.0066,         7.1829,         8.2009,         8.1909,         8.2264,         8.2779,         8.3323,         0.0000,         8.9322
    107,         0.0180,         0.0280,         0.0000,         0.0136,         0.0000,         0.0044,         0.0261,         1.7216,         4.0210,         5.9957,         7.1798,         8.2003,         8.1920,         8.2280,         8.2798,         8.3341,         0.0000,        14.0225
    108,         0.0180,         0.0281,         0.0000,         0.0137,         0.0000,         0.0044,         0.0262,         1.7211,         4.0163,         5.9843,         7.1767,         8.1998,         8.1931,         8.2295,         8.2815,         8.3360,         0.0000,        11.3652
    109,         0.0182,         0.0287,         0.0000,         0.0139,         0.0000,         0.0043,         0.0265,         1.7206,         4.0116,         5.9722,         7.1737,         8.1994,         8.1942,         8.2310,         8.2833,         8.3379,         0.0000,         8.1210
    110,         0.0190,         0.0304,         0.0000,         0.0146,         0.0000,         0.0044,         0.0279,         1.7217,         4.0074,         5.9596,         7.1710,         8.1992,         8.1952,         8.2323,         8.2849,         8.3400,         0.0000,         4.8170
    111,         0.0195,         0.0315,         0.0000,         0.0151,         0.0000,         0.0044,         0.0288,         1.7244,         4.0036,         5.9457,         7.1686,         8.1995,         8.1966,         8.2339,         8.2868,         8.3424,         0.0000,         3.0876
    112,         0.0205,         0.0336,         0.0000,         0.0161,         0.0000,         0.0044,         0.0306,         1.7294,         4.0005,         5.9311,         7.1664,         8.2002,         8.1984,         8.2359,         8.2891,         8.3451,         0.0000,         4.3273
    113,         0.0209,         0.0345,         0.0000,         0.0165,         0.0000,         0.0044,         0.0313,         1.7357,         3.9980,         5.9173,         7.1643,         8.2012,         8.2007,         8.2385,         8.2920,         8.3484,         0.0000,        15.5758
    114,         0.0221,         0.0370,         0.0000,         0.0174,         0.0000,         0.0047,         0.0329,         1.7433,         3.9959,         5.9044,         7.1622,         8.2026,         8.2037,         8.2419,         8.2956,         8.3522,         0.0000,        18.6369
    115,         0.0288,         0.0421,         0.0000,         0.0194,         0.0000,         0.0094,         0.0363,         1.7287,         3.9890,         5.8841,         7.1554,         8.2050,         8.2074,         8.2459,         8.2999,         8.3570,         0.0000,        15.1628
    116,         0.0353,         0.0455,         0.0000,         0.0208,         0.0000,         0.0145,         0.0387,         1.6676,         3.9703,         5.8469,         7.1379,         8.2085,         8.2124,         8.2512,         8.3055,         8.3630,         0.0000,        10.3530
    117,         0.0333,         0.0417,         0.0000,         0.0193,         0.0000,         0.0140,         0.0360,         1.5857,         3.9438,         5.8005,         7.1133,         8.2116,         8.2177,         8.2574,         8.3118,         8.3692,         0.0000,         8.6645
    118,         0.0283,         0.0411,         0.0000,         0.0181,         0.0000,         0.0102,         0.0339,         1.5334,         3.9215,         5.7637,         7.0933,         8.2130,         8.2218,         8.2628,         8.3174,         8.3741,         0.0000,        12.2069
    119,         0.0337,         0.0463,         0.0000,         0.0204,         0.0000,         0.0133,         0.0378,         1.4881,         3.8996,         5.7283,         7.0746,         8.2155,         8.2260,         8.2679,         8.3229,         8.3798,         0.0000,         7.3480
    120,         0.0397,         0.0506,         0.0000,         0.0224,         0.0000,         0.0174,         0.0411,         1.4169,         3.8687,         5.6801,         7.0481,         8.2193,         8.2313,         8.2739,         8.3295,         8.3868,         0.0000,        15.2639
    121,         0.0359,         0.0454,         0.0000,         0.0202,         0.0000,         0.0157,         0.0372,         1.3365,         3.8318,         5.6253,         7.0163,         8.2224,         8.2370,         8.2809,         8.3367,         8.3939,         0.0000,        22.8833
    122,         0.0303,         0.0423,         0.0000,         0.0182,         0.0000,         0.0121,         0.0338,         1.2854,         3.8001,         5.5815,         6.9902,         8.2236,         8.2411,         8.2866,         8.3429,         8.3996,         0.0000,        18.0433
