 sdoy, GPP_d,NEE_d,Reco_d,QC(1),QC(6),QC(2),QC(7), QC(3),QC(4),QC678,pheno,QC(5),NPP_d,Rh_d,Ra_d
   2493,         0.5355,         0.9796,         1.5151,       141.1534,       459.4544,       205.0571,     84749.2891,       181.5966,       225.4804,    156862.7188,       129.0000,       282.8087,         0.0000,         0.7378,         0.7773
   2494,         0.4492,         1.0399,         1.4891,       140.6708,       459.4164,       204.9903,     84748.7969,       181.3518,       225.8436,    156862.3750,       129.0000,       282.8263,         0.0000,         0.7380,         0.7511
   2495,         0.5711,         0.9607,         1.5318,       140.1898,       459.3801,       204.9234,     84748.2344,       181.1068,       226.1848,    156861.9688,       129.0000,       282.8420,         0.0000,         0.7690,         0.7628
   2496,         0.4443,         0.8904,         1.3347,       139.7105,       459.3423,       204.8566,     84747.7422,       180.8624,       226.5487,    156861.6250,       129.0000,       282.8602,         0.0000,         0.7301,         0.6046
   2497,         0.5715,         0.6165,         1.1879,       139.2328,       459.3043,       204.7902,     84747.3672,       180.6196,       226.9415,    156861.3906,       129.0000,       282.8815,         0.0000,         0.6745,         0.5134
   2498,         0.6585,         0.6415,         1.2999,       138.7568,       459.2682,       204.7242,     84746.9922,       180.3785,       227.3454,    156861.1562,       129.0000,       282.9040,         0.0000,         0.6451,         0.6548
   2499,         0.8209,         0.6520,         1.4729,       138.2898,       459.2356,       204.6603,     84746.6172,       180.1457,       227.7374,    156860.9375,       129.0000,       282.9254,         0.0149,         0.6519,         0.8210
   2500,         0.0000,         1.5108,         1.5108,       137.8170,       459.2057,       204.5952,     84746.2422,       179.9087,       228.1028,    156860.7188,       129.0000,       282.9440,         0.0000,         0.6861,         0.8247
   2501,         0.1686,         1.1418,         1.3104,       137.3458,       459.1750,       204.5306,     84745.8672,       179.6734,       228.4745,    156860.5000,       129.0000,       282.9633,         0.0000,         0.6716,         0.6388
   2502,         0.3831,         0.6935,         1.0766,       136.8762,       459.1427,       204.4664,     84745.4922,       179.4397,       228.8755,    156860.2812,       129.0000,       282.9857,         0.0000,         0.6178,         0.4588
   2503,         0.2946,         0.8022,         1.0968,       136.4082,       459.1119,       204.4025,     84745.1172,       179.2075,       229.2884,    156860.0625,       129.0000,       283.0093,         0.0000,         0.5898,         0.5071
   2504,         0.1083,         0.9693,         1.0776,       135.9418,       459.0833,       204.3389,     84744.7422,       178.9767,       229.6999,    156859.8594,       129.0000,       283.0330,         0.0000,         0.5827,         0.4949
   2505,         0.3340,         0.7616,         1.0956,       135.4771,       459.0554,       204.2755,     84744.3672,       178.7469,       230.1171,    156859.6406,       129.0000,       283.0575,         0.0000,         0.5658,         0.5298
   2506,         0.5390,         0.6054,         1.1444,       135.0139,       459.0287,       204.2124,     84743.9922,       178.5185,       230.5368,    156859.4375,       129.0000,       283.0821,         0.0000,         0.5530,         0.5914
   2507,         0.0208,         1.0813,         1.1020,       134.5522,       459.0034,       204.1497,     84743.6172,       178.2912,       230.9528,    156859.2188,       129.0000,       283.1066,         0.0000,         0.5501,         0.5520
   2508,         0.2843,         0.7639,         1.0483,       134.0922,       458.9782,       204.0871,     84743.2422,       178.0649,       231.3728,    156859.0000,       129.0000,       283.1317,         0.0000,         0.5377,         0.5105
   2509,         0.1443,         0.8791,         1.0235,       133.6337,       458.9540,       204.0247,     84742.8672,       177.8395,       231.7935,    156858.7812,       129.0000,       283.1568,         0.0000,         0.5306,         0.4928
   2510,         0.0304,         0.8064,         0.8367,       133.1768,       458.9305,       203.9625,     84742.5547,       177.6151,       232.2148,    156858.5781,       129.0000,       283.1819,         0.0000,         0.5230,         0.3137
   2511,         0.0436,         0.7318,         0.7754,       132.7215,       458.9074,       203.9006,     84742.3672,       177.3919,       232.6407,    156858.3750,       129.0000,       283.2079,         0.0000,         0.5100,         0.2654
   2512,         0.0485,         0.8199,         0.8684,       132.2677,       458.8850,       203.8390,     84742.1797,       177.1698,       233.0660,    156858.1562,       129.0000,       283.2341,         0.0000,         0.5046,         0.3638
   2513,         0.0000,         0.7650,         0.7650,       131.8155,       458.8634,       203.7775,     84741.9922,       176.9487,       233.4882,    156857.9531,       129.0000,       283.2598,         0.0000,         0.5033,         0.2617
   2514,         0.0235,         0.6158,         0.6393,       131.3648,       458.8427,       203.7164,     84741.8047,       176.7286,       233.9167,    156857.7500,       129.0000,       283.2862,         0.0000,         0.4863,         0.1530
   2515,         0.0000,         0.7191,         0.7191,       130.9156,       458.8225,       203.6554,     84741.6172,       176.5096,       234.3444,    156857.5312,       129.0000,       283.3129,         0.0000,         0.4810,         0.2381
   2516,         0.0842,         0.8539,         0.9382,       130.4680,       458.8031,       203.5941,     84741.4297,       176.2892,       234.7650,    156857.3281,       129.0000,       283.3393,         0.0000,         0.4922,         0.4460
   2517,         0.3386,         0.6568,         0.9953,       130.0220,       458.7833,       203.5312,     84741.2422,       176.0640,       235.1816,    156857.1250,       129.0000,       283.3658,         0.0000,         0.5039,         0.4914
   2518,         0.2794,         0.6904,         0.9698,       129.5774,       458.7638,       203.4682,     84741.0547,       175.8378,       235.6002,    156856.9062,       129.0000,       283.3931,         0.0000,         0.4990,         0.4708
   2519,         0.2014,         0.7960,         0.9974,       129.1344,       458.7449,       203.4052,     84740.8672,       175.6122,       236.0166,    156856.7031,       129.0000,       283.4204,         0.0000,         0.4979,         0.4995
   2520,         0.0000,         0.9715,         0.9715,       128.6929,       458.7263,       203.3400,     84740.6562,       175.3791,       236.4269,    156856.5000,       129.0000,       283.4483,         0.0000,         0.5175,         0.4540
   2521,         0.0000,         0.8453,         0.8453,       128.2529,       458.7078,       203.2741,     84740.4688,       175.1438,       236.8361,    156856.2969,       129.0000,       283.4762,         0.0000,         0.5195,         0.3258
   2522,         0.1090,         0.7721,         0.8812,       127.8144,       458.6898,       203.2079,     84740.2422,       174.9079,       237.2444,    156856.0938,       129.0000,       283.5047,         0.0000,         0.5199,         0.3613
   2523,         0.0938,         0.6393,         0.7331,       127.3774,       458.6712,       203.1412,     84740.0469,       174.6706,       237.6599,    156855.8750,       129.0000,       283.5344,         0.0000,         0.5074,         0.2257
   2524,         0.0580,         0.7285,         0.7865,       126.9418,       458.6531,       203.0747,     84739.8594,       174.4338,       238.0730,    156855.6875,       129.0000,       283.5640,         0.0000,         0.5060,         0.2806
   2525,         0.0323,         0.6396,         0.6719,       126.5078,       458.6355,       203.0084,     84739.6719,       174.1977,       238.4883,    156855.4688,       129.0000,       283.5941,         0.0000,         0.4979,         0.1741
   2526,         0.0718,         0.6459,         0.7177,       126.0753,       458.6186,       202.9421,     84739.4844,       173.9623,       238.9045,    156855.2656,       129.0000,       283.6246,         0.0000,         0.4919,         0.2258
   2527,         0.0871,         0.7093,         0.7964,       125.6442,       458.6023,       202.8759,     84739.2969,       173.7275,       239.3164,    156855.0625,       129.0000,       283.6548,         0.0000,         0.4943,         0.3021
   2528,         0.0312,         0.6219,         0.6531,       125.2146,       458.5865,       202.8099,     84739.1094,       173.4933,       239.7300,    156854.8594,       129.0000,       283.6855,         0.0000,         0.4854,         0.1677
   2529,         0.0138,         0.5745,         0.5883,       124.7865,       458.5710,       202.7440,     84738.9219,       173.2597,       240.1463,    156854.6562,       129.0000,       283.7166,         0.0000,         0.4762,         0.1121
   2530,         0.0211,         0.5697,         0.5908,       124.3598,       458.5556,       202.6781,     84738.7344,       173.0266,       240.5648,    156854.4531,       129.0000,       283.7476,         0.0000,         0.4685,         0.1223
   2531,         0.0796,         0.6582,         0.7378,       123.9346,       458.5410,       202.6124,     84738.5469,       172.7942,       240.9747,    156854.2500,       129.0000,       283.7781,         0.0000,         0.4785,         0.2592
   2532,         0.0163,         0.5637,         0.5800,       123.5109,       458.5265,       202.5468,     84738.3594,       172.5625,       241.3884,    156854.0469,       129.0000,       283.8090,         0.0000,         0.4671,         0.1129
   2533,         0.0096,         0.5241,         0.5337,       123.0886,       458.5125,       202.4813,     84738.1719,       172.3315,       241.8048,    156853.8438,       129.0000,       283.8404,         0.0000,         0.4595,         0.0742
   2534,         0.0535,         0.5744,         0.6279,       122.6678,       458.4988,       202.4158,     84737.9844,       172.1010,       242.2158,    156853.6562,       129.0000,       283.8717,         0.0000,         0.4647,         0.1633
   2535,         0.1799,         0.5321,         0.7120,       122.2484,       458.4857,       202.3503,     84737.7969,       171.8702,       242.6248,    156853.4375,       129.0000,       283.9029,         0.0000,         0.4644,         0.2477
   2536,         0.0000,         0.7464,         0.7464,       121.8304,       458.4727,       202.2844,     84737.6094,       171.6386,       243.0293,    156853.2500,       129.0000,       283.9337,         0.0000,         0.4692,         0.2773
   2537,         0.0277,         0.7540,         0.7817,       121.4139,       458.4599,       202.2185,     84737.4219,       171.4074,       243.4312,    156853.0469,       129.0000,       283.9644,         0.0000,         0.4699,         0.3117
   2538,         0.0361,         0.7953,         0.8314,       120.9987,       458.4478,       202.1526,     84737.2344,       171.1764,       243.8302,    156852.8438,       129.0000,       283.9952,         0.0000,         0.4711,         0.3602
   2539,         0.0407,         0.6322,         0.6729,       120.5850,       458.4360,       202.0867,     84737.0469,       170.9454,       244.2299,    156852.6562,       129.0000,       284.0264,         0.0000,         0.4671,         0.2059
   2540,         0.0172,         0.5378,         0.5550,       120.1727,       458.4247,       202.0207,     84736.8594,       170.7148,       244.6336,    156852.4375,       129.0000,       284.0580,         0.0000,         0.4570,         0.0980
   2541,         0.0404,         0.5773,         0.6176,       119.7619,       458.4138,       201.9550,     84736.6719,       170.4847,       245.0345,    156852.2500,       129.0000,       284.0894,         0.0000,         0.4576,         0.1600
   2542,         0.1407,         0.5788,         0.7195,       119.3524,       458.4032,       201.8894,     84736.4844,       170.2552,       245.4318,    156852.0625,       129.0000,       284.1208,         0.0000,         0.4599,         0.2596
   2543,         0.0113,         0.6514,         0.6628,       118.9443,       458.3930,       201.8239,     84736.2969,       170.0262,       245.8260,    156851.8438,       129.0000,       284.1522,         0.0000,         0.4608,         0.2020
   2544,         0.0901,         0.5761,         0.6661,       118.5377,       458.3830,       201.7583,     84736.1094,       169.7977,       246.2210,    156851.6562,       129.0000,       284.1838,         0.0000,         0.4562,         0.2100
   2545,         0.0751,         0.6245,         0.6996,       118.1324,       458.3735,       201.6929,     84735.9219,       169.5698,       246.6119,    156851.4688,       129.0000,       284.2153,         0.0000,         0.4588,         0.2408
   2546,         0.0269,         0.5774,         0.6043,       117.7285,       458.3643,       201.6277,     84735.7344,       169.3425,       247.0042,    156851.2656,       129.0000,       284.2470,         0.0000,         0.4526,         0.1517
   2547,         0.0000,         0.6370,         0.6370,       117.3259,       458.3557,       201.5625,     84735.5469,       169.1157,       247.3932,    156851.0625,       129.0000,       284.2786,         0.0000,         0.4544,         0.1825
   2548,         0.0443,         0.6059,         0.6502,       116.9248,       458.3475,       201.4973,     84735.3594,       168.8894,       247.7796,    156850.8750,       129.0000,       284.3101,         0.0000,         0.4548,         0.1954
   2549,         0.0941,         0.6222,         0.7163,       116.5250,       458.3395,       201.4320,     84735.1719,       168.6629,       248.1629,    156850.6719,       129.0000,       284.3416,         0.0000,         0.4571,         0.2592
   2550,         0.2124,         0.5765,         0.7889,       116.1266,       458.3315,       201.3666,     84734.9844,       168.4362,       248.5446,    156850.4688,       129.0000,       284.3731,         0.0000,         0.4578,         0.3311
   2551,         0.0192,         0.5692,         0.5884,       115.7296,       458.3240,       201.3014,     84734.7969,       168.2101,       248.9270,    156850.2812,       129.0000,       284.4048,         0.0000,         0.4526,         0.1358
   2552,         0.0371,         0.5532,         0.5903,       115.3339,       458.3165,       201.2362,     84734.6094,       167.9846,       249.3098,    156850.0938,       129.0000,       284.4369,         0.0000,         0.4486,         0.1417
   2553,         0.0000,         0.6017,         0.6017,       114.9396,       458.3098,       201.1710,     84734.4219,       167.7596,       249.6884,    156849.9062,       129.0000,       284.4684,         0.0000,         0.4512,         0.1505
   2554,         0.0266,         0.5545,         0.5811,       114.5466,       458.3033,       201.1060,     84734.2344,       167.5352,       250.0664,    156849.7031,       129.0000,       284.4997,         0.0000,         0.4488,         0.1323
   2555,         0.0000,         0.6362,         0.6362,       114.1549,       458.2969,       201.0412,     84734.0469,       167.3111,       250.4418,    156849.5000,       129.0000,       284.5308,         0.0000,         0.4497,         0.1865
   2556,         0.0241,         0.5755,         0.5995,       113.7646,       458.2911,       200.9763,     84733.8594,       167.0876,       250.8142,    156849.3125,       129.0000,       284.5618,         0.0000,         0.4508,         0.1487
   2557,         0.0111,         0.4896,         0.5007,       113.3757,       458.2852,       200.9115,     84733.6719,       166.8648,       251.1887,    156849.1250,       129.0000,       284.5934,         0.0000,         0.4433,         0.0574
   2558,         0.0248,         0.4733,         0.4981,       112.9880,       458.2795,       200.8469,     84733.4844,       166.6426,       251.5625,    156848.9375,       129.0000,       284.6252,         0.0000,         0.4405,         0.0576
   2559,         0.0842,         0.4326,         0.5168,       112.6017,       458.2738,       200.7825,     84733.2969,       166.4209,       251.9327,    156848.7344,       129.0000,       284.6567,         0.0000,         0.4436,         0.0732
   2560,         0.2086,         0.3403,         0.5488,       112.2167,       458.2686,       200.7180,     84733.1094,       166.1998,       252.2987,    156848.5312,       129.0000,       284.6881,         0.0000,         0.4463,         0.1025
   2561,         0.1328,         0.4012,         0.5340,       111.8330,       458.2640,       200.6537,     84732.9219,       165.9794,       252.6608,    156848.3438,       129.0000,       284.7196,         0.0000,         0.4484,         0.0857
   2562,         0.0350,         0.4437,         0.4786,       111.4507,       458.2595,       200.5896,     84732.7344,       165.7596,       253.0228,    156848.1562,       129.0000,       284.7506,         0.0000,         0.4450,         0.0336
   2563,         0.0645,         0.4008,         0.4653,       111.0696,       458.2549,       200.5254,     84732.5469,       165.5395,       253.3842,    156847.9688,       129.0000,       284.7816,         0.0000,         0.4442,         0.0211
   2564,         0.2165,         0.2487,         0.4653,       110.6899,       458.2509,       200.4609,     84732.3594,       165.3190,       253.7420,    156847.7812,       129.0000,       284.8130,         0.0000,         0.4486,         0.0167
   2565,         0.2543,         0.1935,         0.4479,       110.3114,       458.2469,       200.3965,     84732.1719,       165.0991,       254.1001,    156847.5938,       129.0000,       284.8445,         0.0000,         0.4445,         0.0034
   2566,         0.0108,         0.4339,         0.4446,       109.9343,       458.2433,       200.3320,     84731.9844,       164.8794,       254.4559,    156847.3906,       129.0000,       284.8760,         0.0000,         0.4446,         0.0000
   2567,         0.0062,         0.4316,         0.4377,       109.5584,       458.2397,       200.2676,     84731.7969,       164.6602,       254.8138,    156847.2031,       129.0000,       284.9081,         0.0000,         0.4377,         0.0000
   2568,         0.0062,         0.4302,         0.4364,       109.1838,       458.2362,       200.2033,     84731.6094,       164.4414,       255.1707,    156847.0000,       129.0000,       284.9403,         0.0000,         0.4364,         0.0000
   2569,         0.0102,         0.4255,         0.4357,       108.8105,       458.2327,       200.1392,     84731.4219,       164.2230,       255.5264,    156846.8125,       129.0000,       284.9722,         0.0000,         0.4357,         0.0000
   2570,         0.1027,         0.3405,         0.4432,       108.4385,       458.2300,       200.0748,     84731.2344,       164.0040,       255.8762,    156846.6250,       129.0000,       285.0033,         0.0000,         0.4432,         0.0000
   2571,         0.0218,         0.4210,         0.4428,       108.0677,       458.2271,       200.0100,     84731.0469,       163.7837,       256.2260,    156846.4375,       129.0000,       285.0348,         0.0000,         0.4428,         0.0000
   2572,         0.0054,         0.4307,         0.4361,       107.6982,       458.2242,       199.9452,     84730.8594,       163.5639,       256.5790,    156846.2500,       129.0000,       285.0670,         0.0000,         0.4361,         0.0000
   2573,         0.0032,         0.4277,         0.4310,       107.3300,       458.2212,       199.8804,     84730.6719,       163.3447,       256.9332,    156846.0625,       129.0000,       285.0993,         0.0000,         0.4310,         0.0000
   2574,         0.0016,         0.4237,         0.4253,       106.9630,       458.2182,       199.8157,     84730.4844,       163.1259,       257.2891,    156845.8750,       129.0000,       285.1322,         0.0000,         0.4253,         0.0000
   2575,         0.0073,         0.4148,         0.4221,       106.5973,       458.2154,       199.7512,     84730.2969,       162.9076,       257.6451,    156845.6875,       129.0000,       285.1650,         0.0000,         0.4221,         0.0000
   2576,         0.0070,         0.4170,         0.4240,       106.2329,       458.2127,       199.6868,     84730.1094,       162.6898,       257.9978,    156845.4844,       129.0000,       285.1978,         0.0000,         0.4240,         0.0000
   2577,         0.0000,         0.4360,         0.4360,       105.8697,       458.2112,       199.6223,     84729.9219,       162.4726,       258.3401,    156845.2969,       129.0000,       285.2301,         0.0000,         0.4360,         0.0000
   2578,         0.0000,         0.4362,         0.4362,       105.5077,       458.2103,       199.5579,     84729.7344,       162.2557,       258.6792,    156845.1094,       129.0000,       285.2623,         0.0000,         0.4362,         0.0000
   2579,         0.0151,         0.4214,         0.4364,       105.1469,       458.2098,       199.4935,     84729.5469,       162.0393,       259.0164,    156844.9219,       129.0000,       285.2945,         0.0000,         0.4364,         0.0000
   2580,         0.0000,         0.4368,         0.4368,       104.7875,       458.2095,       199.4294,     84729.3594,       161.8233,       259.3515,    156844.7344,       129.0000,       285.3264,         0.0000,         0.4368,         0.0000
   2581,         0.0000,         0.4386,         0.4386,       104.4292,       458.2093,       199.3654,     84729.1719,       161.6076,       259.6833,    156844.5469,       129.0000,       285.3577,         0.0000,         0.4386,         0.0000
   2582,         0.0190,         0.4155,         0.4345,       104.0721,       458.2093,       199.3013,     84728.9844,       161.3922,       260.0168,    156844.3594,       129.0000,       285.3892,         0.0000,         0.4345,         0.0000
   2583,         0.0000,         0.4340,         0.4340,       103.7163,       458.2094,       199.2372,     84728.7969,       161.1773,       260.3483,    156844.1719,       129.0000,       285.4207,         0.0000,         0.4340,         0.0000
   2584,         0.0099,         0.4215,         0.4314,       103.3617,       458.2094,       199.1731,     84728.6094,       160.9628,       260.6801,    156843.9844,       129.0000,       285.4522,         0.0000,         0.4314,         0.0000
   2585,         0.0341,         0.3998,         0.4339,       103.0083,       458.2097,       199.1090,     84728.4219,       160.7488,       261.0080,    156843.7969,       129.0000,       285.4837,         0.0000,         0.4339,         0.0000
   2586,         0.0620,         0.3740,         0.4360,       102.6561,       458.2105,       199.0450,     84728.2344,       160.5352,       261.3326,    156843.6094,       129.0000,       285.5152,         0.0000,         0.4360,         0.0000
   2587,         0.0980,         0.3402,         0.4382,       102.3051,       458.2115,       198.9812,     84728.0469,       160.3216,       261.6535,    156843.4219,       129.0000,       285.5464,         0.0000,         0.4382,         0.0000
   2588,         0.0847,         0.3564,         0.4410,       101.9553,       458.2129,       198.9170,     84727.8594,       160.1076,       261.9718,    156843.2344,       129.0000,       285.5774,         0.0000,         0.4410,         0.0000
   2589,         0.1198,         0.3254,         0.4453,       101.6067,       458.2141,       198.8521,     84727.6719,       159.8914,       262.2883,    156843.0469,       129.0000,       285.6091,         0.0000,         0.4452,         0.0000
   2590,         0.1702,         0.2822,         0.4524,       101.2593,       458.2157,       198.7861,     84727.4844,       159.6713,       262.6030,    156842.8750,       129.0000,       285.6415,         0.0000,         0.4522,         0.0003
   2591,         0.0985,         0.3567,         0.4552,       100.9131,       458.2175,       198.7195,     84727.2969,       159.4493,       262.9164,    156842.6875,       129.0000,       285.6738,         0.0000,         0.4552,         0.0000
   2592,         0.1053,         0.3488,         0.4541,       100.5681,       458.2195,       198.6528,     84727.1094,       159.2275,       263.2303,    156842.5000,       129.0000,       285.7063,         0.0000,         0.4541,         0.0000
   2593,         0.0263,         0.4232,         0.4496,       100.2243,       458.2213,       198.5862,     84726.9219,       159.0061,       263.5459,    156842.3125,       129.0000,       285.7392,         0.0000,         0.4496,         0.0000
   2594,         0.0820,         0.3647,         0.4466,        99.8816,       458.2228,       198.5195,     84726.7344,       158.7851,       263.8621,    156842.1250,       129.0000,       285.7723,         0.0000,         0.4466,         0.0000
   2595,         0.0993,         0.3496,         0.4489,        99.5401,       458.2248,       198.4529,     84726.5469,       158.5643,       264.1753,    156841.9375,       129.0000,       285.8052,         0.0000,         0.4489,         0.0000
   2596,         0.0080,         0.4365,         0.4445,        99.1997,       458.2268,       198.3862,     84726.3594,       158.3441,       264.4889,    156841.7500,       129.0000,       285.8385,         0.0000,         0.4445,         0.0000
   2597,         0.0098,         0.4301,         0.4400,        98.8606,       458.2288,       198.3199,     84726.1719,       158.1247,       264.8037,    156841.5625,       129.0000,       285.8721,         0.0000,         0.4400,         0.0000
   2598,         0.0527,         0.3867,         0.4394,        98.5226,       458.2307,       198.2536,     84725.9844,       157.9060,       265.1167,    156841.3750,       129.0000,       285.9056,         0.0000,         0.4394,         0.0000
   2599,         0.0298,         0.4082,         0.4380,        98.1857,       458.2329,       198.1875,     84725.7969,       157.6879,       265.4284,    156841.1875,       129.0000,       285.9391,         0.0000,         0.4380,         0.0000
   2600,         0.1790,         0.2692,         0.4482,        97.8500,       458.2359,       198.1216,     84725.6094,       157.4705,       265.7315,    156841.0000,       129.0000,       285.9720,         0.0000,         0.4481,         0.0002
   2601,         0.1918,         0.2569,         0.4487,        97.5155,       458.2390,       198.0557,     84725.4219,       157.2536,       266.0319,    156840.8281,       129.0000,       286.0046,         0.0000,         0.4483,         0.0003
   2602,         0.0761,         0.3757,         0.4517,        97.1821,       458.2427,       197.9898,     84725.2344,       157.0366,       266.3283,    156840.6406,       129.0000,       286.0372,         0.0000,         0.4517,         0.0000
   2603,         0.0721,         0.3814,         0.4535,        96.8498,       458.2467,       197.9235,     84725.0469,       156.8190,       266.6226,    156840.4688,       129.0000,       286.0698,         0.0000,         0.4535,         0.0000
   2604,         0.0754,         0.3747,         0.4501,        96.5187,       458.2509,       197.8572,     84724.8594,       156.6010,       266.9188,    156840.2812,       129.0000,       286.1027,         0.0000,         0.4501,         0.0000
   2605,         0.2258,         0.2242,         0.4500,        96.1887,       458.2548,       197.7909,     84724.6719,       156.3836,       267.2136,    156840.0938,       129.0000,       286.1355,         0.0000,         0.4494,         0.0006
   2606,         0.1450,         0.3072,         0.4522,        95.8598,       458.2590,       197.7247,     84724.4844,       156.1670,       267.5050,    156839.9062,       129.0000,       286.1685,         0.0000,         0.4521,         0.0001
   2607,         0.0000,         0.4537,         0.4537,        95.5320,       458.2637,       197.6588,     84724.2969,       155.9510,       267.7928,    156839.7188,       129.0000,       286.2013,         0.0000,         0.4537,         0.0000
   2608,         0.0513,         0.4018,         0.4531,        95.2054,       458.2686,       197.5929,     84724.1094,       155.7354,       268.0789,    156839.5312,       129.0000,       286.2343,         0.0000,         0.4531,         0.0000
   2609,         0.0751,         0.3772,         0.4523,        94.8799,       458.2736,       197.5269,     84723.9219,       155.5203,       268.3636,    156839.3594,       129.0000,       286.2668,         0.0000,         0.4523,         0.0000
   2610,         0.0397,         0.4117,         0.4514,        94.5555,       458.2787,       197.4610,     84723.7344,       155.3058,       268.6466,    156839.1875,       129.0000,       286.2989,         0.0000,         0.4514,         0.0000
   2611,         0.0474,         0.4023,         0.4497,        94.2322,       458.2840,       197.3955,     84723.5469,       155.0919,       268.9289,    156839.0000,       129.0000,       286.3310,         0.0000,         0.4497,         0.0000
   2612,         0.0000,         0.4498,         0.4498,        93.9100,       458.2893,       197.3299,     84723.3594,       154.8785,       269.2092,    156838.8125,       129.0000,       286.3633,         0.0000,         0.4498,         0.0000
   2613,         0.0605,         0.3883,         0.4488,        93.5890,       458.2949,       197.2644,     84723.1719,       154.6656,       269.4880,    156838.6250,       129.0000,       286.3954,         0.0000,         0.4488,         0.0000
   2614,         0.0890,         0.3622,         0.4512,        93.2690,       458.3005,       197.1987,     84722.9844,       154.4526,       269.7640,    156838.4375,       129.0000,       286.4274,         0.0000,         0.4511,         0.0000
   2615,         0.0711,         0.3824,         0.4535,        92.9501,       458.3069,       197.1328,     84722.7969,       154.2391,       270.0372,    156838.2656,       129.0000,       286.4594,         0.0000,         0.4535,         0.0000
   2616,         0.1566,         0.2987,         0.4553,        92.6323,       458.3131,       197.0667,     84722.6094,       154.0255,       270.3084,    156838.0938,       129.0000,       286.4916,         0.0000,         0.4553,         0.0001
   2617,         0.1036,         0.3518,         0.4554,        92.3156,       458.3199,       197.0004,     84722.4219,       153.8112,       270.5778,    156837.9062,       129.0000,       286.5238,         0.0000,         0.4554,         0.0001
   2618,         0.0295,         0.4266,         0.4561,        92.0000,       458.3268,       196.9341,     84722.2344,       153.5974,       270.8468,    156837.7188,       129.0000,       286.5562,         0.0000,         0.4561,         0.0000
   2619,         0.0448,         0.4080,         0.4529,        91.6854,       458.3336,       196.8678,     84722.0469,       153.3838,       271.1165,    156837.5469,       129.0000,       286.5889,         0.0000,         0.4528,         0.0000
   2620,         0.0513,         0.4018,         0.4531,        91.3719,       458.3402,       196.8016,     84721.8594,       153.1705,       271.3853,    156837.3750,       129.0000,       286.6215,         0.0000,         0.4531,         0.0000
   2621,         0.4361,         0.0206,         0.4567,        91.0595,       458.3474,       196.7357,     84721.6719,       152.9576,       271.6488,    156837.1875,       129.0000,       286.6540,         0.0000,         0.4536,         0.0032
   2622,         0.1272,         0.3252,         0.4524,        90.7482,       458.3547,       196.6698,     84721.4844,       152.7449,       271.9111,    156837.0000,       129.0000,       286.6862,         0.0000,         0.4523,         0.0002
   2623,         0.0809,         0.3715,         0.4524,        90.4379,       458.3619,       196.6038,     84721.2969,       152.5326,       272.1736,    156836.8125,       129.0000,       286.7190,         0.0000,         0.4524,         0.0000
   2624,         0.0649,         0.3876,         0.4524,        90.1287,       458.3692,       196.5379,     84721.1094,       152.3206,       272.4358,    156836.6406,       129.0000,       286.7517,         0.0000,         0.4524,         0.0000
   2625,         0.8332,        -0.3636,         0.4696,        89.8225,       458.3766,       196.4740,     84720.9219,       152.1089,       272.6930,    156836.4688,       129.0000,       286.7842,         0.0040,         0.4561,         0.0135
   2626,         1.0390,        -0.5478,         0.4912,        89.5197,       458.3846,       196.4123,     84720.7344,       151.8975,       272.9468,    156836.2812,       129.0000,       286.8163,         0.0086,         0.4579,         0.0333
   2627,         0.1793,         0.2914,         0.4707,        89.2137,       458.3932,       196.3464,     84720.5469,       151.6865,       273.1978,    156836.0938,       129.0000,       286.8478,         0.0000,         0.4509,         0.0198
   2628,         0.7799,        -0.3133,         0.4666,        88.9100,       458.4015,       196.2819,     84720.3594,       151.4758,       273.4473,    156835.9219,       129.0000,       286.8792,         0.0028,         0.4506,         0.0160
   2629,         1.2216,        -0.7221,         0.4994,        88.6134,       458.4100,       196.2234,     84720.1719,       151.2654,       273.6940,    156835.7500,       129.0000,       286.9106,         0.0147,         0.4548,         0.0446
   2630,         0.6234,        -0.1384,         0.4850,        88.3121,       458.4185,       196.1592,     84719.9844,       151.0554,       273.9413,    156835.5625,       129.0000,       286.9421,         0.0035,         0.4510,         0.0340
   2631,         1.5104,        -0.9536,         0.5567,        88.0306,       458.4273,       196.1136,     84719.7969,       150.8458,       274.1859,    156835.3906,       129.0000,       286.9736,         0.0408,         0.4532,         0.1036
   2632,         1.4219,        -0.8306,         0.5914,        87.7527,       458.4366,       196.0708,     84719.6094,       150.6363,       274.4282,    156835.2188,       129.0000,       287.0051,         0.0462,         0.4495,         0.1419
   2633,         2.0989,        -1.3837,         0.7152,        87.5345,       458.4458,       196.0868,     84719.4219,       150.4271,       274.6674,    156835.0312,       129.0000,       287.0363,         0.1638,         0.4523,         0.2629
   2634,         1.9136,        -1.1327,         0.7809,        87.3360,       458.4556,       196.1218,     84719.2344,       150.2182,       274.9036,    156834.8438,       129.0000,       287.0674,         0.2018,         0.4542,         0.3268
   2635,         0.5476,         0.0596,         0.6071,        87.0383,       458.4655,       196.0568,     84719.0469,       150.0094,       275.1396,    156834.6875,       129.0000,       287.0987,         0.0018,         0.4528,         0.1543
   2636,         0.9043,        -0.3148,         0.5895,        86.7551,       458.4754,       196.0054,     84718.8594,       149.8010,       275.3745,    156834.5000,       129.0000,       287.1299,         0.0290,         0.4527,         0.1368
