"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"48",2.2539,0,26.6926854,24.4387588,14.1241434,12.5685,10.5766,0.3205,1.6714,3.4639272,0.2847448,6.5732616,3.4783322,0.3238832,160.1008,86.0282,185.0378,271.0638,260.1629,459.8363,81220.9375,72768.1719,15.4645,2.0099,8.1092,8.0022,0.6578,11.3884,12.0527,0.6122,0.4606744,0.8176,0.1149044,0.0571642,0.2592576,0.144249,0.0041568,1.8506086,4.655458,5.9995914,6.7117362,7.1956924,7.27636,7.3205,7.4017,7.4748
"49",1.6894658,0,9.8070726,8.1176026,9.6204126,0.1866624,0.1328342,0.0046676,0.0491578,2.4491468,0.0820564,4.0560482,2.918135,0.115023,145.1704464,84.9925036,179.9913674,285.914605,260.8656896,460.0898108,81213.1367482,72769.2588462,14.9303806,1.0356004,5.0464664,5.2788968,0.1773926,7.4970956,9.4246218,0.2022528,9.6561184,0.3991824,0.3282612,0.0477602,9.261486,0.3468868,0.00796,1.531944,4.0811026,5.2805532,6.008268,6.7555864,6.8136566,6.8395646,6.9005132,6.9571172
"50",0.9863814,0,6.6019534,5.61557,6.6018292,0.0001272,9.12e-05,0,1.5e-05,1.7287116,0.055807,2.7492578,1.9897318,0.0783228,132.2954668,84.2455988,176.413952,298.811361,261.3823854,460.3538656,81207.2823446,72769.4235192,12.87498,0.747,3.5774086,3.6631966,0.1186542,5.0034078,6.3237304,0.1355828,0.4901182,0.2259242,0.229111,0.0408898,0.1602416,0.2889798,0.0045888,1.204947,3.7122172,5.0289024,5.849271,6.5700334,6.61783,6.628577,6.672162,6.71281
"51",18.6594398,0.1058082,15.6075226,-3.0519164,14.6004948,1.0070248,0.7122692,0.0332266,0.2615298,4.0710238,0.1268364,5.942252,4.2915146,0.1688722,120.7120994,82.8188912,169.7005664,308.265104,262.3194172,461.3914182,81196.5669056,72772.9977224,11.6362706,1.4403002,6.7524072,9.1519764,0.2863582,11.4472232,14.4827434,0.3111376,0.4235986,0.586867,0.1345878,0.0796118,0.0849826,0.2590044,0.004019,1.1566364,3.6070234,4.9899506,5.9586176,6.698717,6.7594332,6.7758836,6.8171632,6.8556524
"52",47.3043944,30.2571802,32.7820868,-14.5223072,19.9058888,12.8761992,9.5911904,0.8584636,2.4265432,5.687686,0.174829,8.0108274,5.8038448,0.2287026,135.5295872,82.1686762,164.263473,315.4166154,263.4043658,463.0888078,81182.531686,72778.6094082,11.858244,1.744602,7.9245434,12.8931586,0.3982566,15.5632604,19.760925,0.4251616,0.4460922,0.9075268,0.198729,0.0183442,0.1531672,0.2745806,0.0026164,1.371441,3.5896608,4.9003032,5.9678954,6.8107696,6.8994818,6.9285064,6.9738914,7.0173972
"53",82.1244094,45.2496496,68.663504,-13.4609086,29.3614872,39.3020134,30.7258272,2.205182,6.3710084,8.6309468,0.2641058,11.6791522,8.4526662,0.3346194,154.718953,82.6845418,165.5054038,318.2232212,264.2904604,466.040417,81160.9897664,72787.731281,14.6515636,1.7659672,7.8853244,19.9996992,0.6147802,23.1884198,29.4079762,0.6360004,1.4198006,2.0936426,0.1393962,0.6031434,0.1587802,0.6578774,0.0748612,0.5746992,2.6451128,3.6593436,5.1463446,7.0005736,7.1599154,7.2189326,7.2804326,7.338137
"54",136.9101374,46.9522434,132.8622586,-4.047879,65.4992562,67.3630026,51.2240048,4.779798,11.3591976,18.8461368,0.6052782,26.2950202,18.9935362,0.7592848,162.8205508,85.4965804,175.8180684,297.83029,264.4535212,471.9523846,81111.2291554,72808.3814998,15.3747974,1.8830062,8.4675322,44.520816,1.4374996,53.2742944,67.381577,1.4706322,3.5027772,7.2854336,1.2697348,1.2325264,0.4964548,1.773795,0.0498416,0.8931456,2.2700552,2.7741688,4.234577,7.6860914,8.0037522,8.0917692,8.1796366,8.2603712
"55",167.3881956,64.1730048,184.9569768,17.5687786,95.8822448,89.0747344,67.1008784,7.0183716,14.955546,25.4781434,0.9208702,39.4799802,28.8429162,1.160334,178.397623,89.9501488,192.3982396,262.7987384,263.9062828,477.7639184,81034.39403,72839.6262812,16.511456,1.96315,9.0866936,60.9232144,2.2159112,81.0831234,103.6470966,2.2743918,5.3315482,13.6133452,3.3493612,1.4017264,1.1798994,2.749926,0.02226,1.3593636,3.1290506,3.4555984,4.8375274,9.0742012,9.3741076,9.3871484,9.428587,9.4684752
"56",150.4051738,65.5103074,190.261248,39.8560862,98.9151692,91.3460776,69.2640388,7.0833164,14.998748,23.5430948,0.9790498,41.9435986,31.1910496,1.25838,193.1090568,94.4871716,208.951417,234.6145568,263.2652938,480.2566154,80950.9114686,72873.0288264,18.0454898,2.0135354,9.6490576,56.1807978,2.3525086,86.0773328,111.9524668,2.4627386,5.7199152,13.9278288,3.3665384,0.6532052,2.0983262,2.9683854,0.02292,1.2200668,3.3070328,3.6968746,5.122065,10.0548512,10.3668408,10.2988954,10.2570496,10.2287242
"57",134.3738188,67.055764,183.494804,49.120985,102.0563604,81.4384462,61.1671012,5.847322,14.4240238,21.9782012,1.0398524,44.2132164,33.4702944,1.3547928,207.1589206,99.0252704,225.0969368,210.8136312,262.5223246,480.2185958,80857.7086576,72909.7085168,19.4785654,2.167332,10.6761898,54.2811442,2.585196,93.9065314,124.2487204,2.7396776,9.8638398,18.8362172,3.2722952,2.6768366,3.24881,3.938186,0.0227636,1.3699574,3.6084186,4.029267,5.5018114,10.9407616,11.2888654,11.158693,11.031538,10.9322668
