"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","QCt8_sd1.1","QCt9_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.00321040532923376,0.00321115797319069,0.00321071909870489,0,0,0,0,0.000867924810234323,7.27968008759624e-05,0.00144017095008086,0.000766601318386359,7.61133467398421e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00817816732379388,0,0.00201780435185822,0.00211650523990331,0.00841464733662378,0.00185798198560253,0.000582644791503651,0.0292736388385705,0.0667243036220813,0.0739378851684869,0.015935442154073,0.00144673554673193,0.000127082404060351,2.61527117219195e-05,0,0
"2",0,0,0.00298169114809503,0.00297986734118965,0.00298047564053201,0,0,0,0,0.000828942621559119,6.74842956746432e-05,0.0013236079127742,0.000700462914609654,7.14938710099604e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00864043011227053,0,0.0022823803768447,0.00240417968532391,0.00930061344064683,0.00148877564647327,0.00147520236303019,0.0304701805808694,0.0574088612360488,0.109468108496995,0.0219099870930592,0.00187604353939403,0.000165439264347165,0,0,0
"3",0,0,0.0035116037844443,0.00350797664261843,0.00351094252033573,0,0,0,0,0.00100047947672814,7.78561299527224e-05,0.00154385231137052,0.000818654446793075,8.19596309251032e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00991475198295976,0,0.00280218938183424,0.00243008520982985,0.0105808840660362,0.00157706436913828,0.000823990678526081,0.0352417732560066,0.0649244653539933,0.102790332242933,0.0251190616650591,0.00244133429209976,0.000218983314695557,3.94500285923556e-05,0,0
"4",0,0,0.00236772931627417,0.00236777256797757,0.00236824231278491,0,0,0,0,0.000691952116507661,5.61688853334193e-05,0.00103182690940083,0.000548885533181213,5.86550073511072e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00804217586229779,0,0.00105590383108531,0.00300581828106732,0.00844205751154067,0.00198307481364689,0.0029548956825908,0.02398587683637,0.055060359358761,0.0747609957856607,0.0211766649622563,0.00250527800487829,0.000261607114253068,4.55367103556223e-05,0,0
"5",0,0,0.00935725346940062,0.00935429803480892,0.00935410185236039,0,0,0,0,0.00278123595748168,0.000201205340041148,0.00404164045555329,0.0021340475470432,0.000197551937056567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203169378202151,0,0.00628478772954041,0.00564650189649166,0.0234860477195367,0.0063006326837286,0.00142118600104348,0.0240718236909308,0.0555238388055437,0.0372971109952918,0.0101294336234517,0.00183955032987556,0.000244283549263177,4.24512899098528e-05,8.6331143470253e-06,0
"6",0,0,0.00959038002303488,0.00959096663800444,0.00959135792878266,0,0,0,0,0.00277036688289337,0.000205600558089829,0.00420565682099657,0.00220815268544268,0.000203574095578198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239832592636225,0,0.00708355800264571,0.0055960014108055,0.0270918241916619,0.00623719934577802,0.00153169499229997,0.0228516800936798,0.0457117056785793,0.0297640414208509,0.00620341496120091,0.00103955559967033,0.000175252365860228,4.36662661959492e-05,0,0
"7",0,0,0.00617672276490708,0.00617703040425935,0.0061759422421378,0,0,0,0,0.00167627626829813,0.000139169717477779,0.00277745960408333,0.00145436952758866,0.000135973233672462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418022320966276,0,0.002911828096932,0.0106870627577452,0.0441159386507663,0.00504777267824771,0.00134289018610605,0.0121955553953788,0.016521650611354,0.00958337098095306,0.00321632373377598,0.000587650321620402,0.0001182522256072,3.58516533971329e-05,0,0
"8",0,0,0.00531846983502888,0.00531653803907212,0.00531599467254927,0,0,0,0,0.00129886440725566,0.000120231056235905,0.00247927560174058,0.00130506388336916,0.000124748558121681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384584306471829,0,0.0021077761407938,0.0105523594979081,0.0407002685917264,0.00450931282211155,0.000606790733072101,0.0105892541043968,0.00637764100734144,0.00198737805334281,0.000749245719998568,0.000276748056648343,6.56477067515089e-05,0,0,0
"9",0,0,0.017927870698834,0.0179264948436971,0.0179257479071841,0,0,0,0,0.00412183969089305,0.00039098444476102,0.00850483463700233,0.00449411735505442,0.000413732343962286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359998918568463,0,0.0159052298115021,0.00457107165992289,0.037791813838792,0.00508419256298598,0.000715092964190176,0.0181240414666053,0.0158333915260881,0.00848451421572539,0.000903591914491771,0.000114566167599336,5.06379823507884e-05,1.83894729639893e-05,0,0
"10",0,0,0.0160461170311457,0.0160428007000728,0.016042651691011,0,0,0,0,0.00372322139837957,0.000348871213027246,0.00757966879772654,0.00402193944927905,0.000371695620828623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244937314395779,0,0.0122178905912856,0.00581692639202077,0.0262414330737138,0.00683870352784812,0.00141771899858494,0.0319797711011818,0.0309448045261066,0.0187933077255997,0.00292960235301799,0.000177923945938056,4.99960887079778e-05,0,1.3572569517349e-05,0
"11",0,0,0.00759109512131154,0.00758909914167875,0.00758701057148104,0,0,0,0,0.00177978531826142,0.000164874890938787,0.00357091006409532,0.00190216075014684,0.000177196743359805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017156488096118,0,0.00551686602732514,0.0026467558690145,0.0186880818689995,0.00441019872572376,0.000265565463952969,0.0254779758306053,0.0609486429090094,0.0299931899318368,0.00562521232529323,0.000389098131671323,3.42915060072526e-05,0,0,0
"12",0,0,0.00411254339843427,0.00411010612086612,0.00411015051804382,0,0,0,0,0.00102503456243815,9.07895419426514e-05,0.00189610885393811,0.00101289896572584,9.76542776709418e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107780219519398,0,0.00324238975165341,0.00217790198486861,0.0116842605400581,0.00190597307278795,0.000308280968954904,0.0393989774075461,0.158798674107286,0.0455446524557881,0.00892190122125056,0.00071354830879643,6.46154505172692e-05,0,0,0
"13",0,0,0.00410050830017143,0.00410101486264431,0.00410099941267105,0,0,0,0,0.00106716782575911,9.2083381706393e-05,0.00186286817345312,0.000992453092809325,9.5223782932875e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00667089790304995,0,0.0024533437502613,0.00146620708087398,0.00665735017305371,0.00225841426253611,0.000543532214740374,0.0361614852392139,0.092001825872941,0.0517645681483191,0.0117913677822845,0.00103553360631715,8.54179703695587e-05,1.70693938162787e-05,0,0
