"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","QCt8_sd1.1","QCt9_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.00364368819142961,0.00363926663163907,0.00364321356092463,0,0,0,0,0.000987301188272156,8.21122660899257e-05,0.0016313652335552,0.000867444872058512,8.57763123337331e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840076138925466,0,0.0025085331139609,0.00122506812838794,0.00837521662617472,0.0018593305518412,0.000429888404593611,0.0296149260074079,0.0620899221722296,0.0681005396009415,0.014598705352866,0.00133986430791937,0.000114675651515593,1.40705294135962e-05,4.90207129999055e-05,0
"2",0,0,0.00420672033294299,0.00420737639885192,0.00420068104146475,0,0,0,0,0.0011751720269515,8.65675423812995e-05,0.00186462957027485,0.000992360210749491,9.2659908190425e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00780596612026385,0,0.00349446589898827,0.00180249994746354,0.00873912478570949,0.00139107399827862,0.00115837050300076,0.0316554920474738,0.0541901783471224,0.104233552344451,0.0204929231194526,0.00173342045235609,0.000156991925418035,0,0,0
"3",0,0,0.00456352369171556,0.00456883381446977,0.00456135224943589,0,0,0,0,0.00130313491475772,9.15633026044634e-05,0.00200964241253578,0.00106242100122241,0.000101558561500958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00974842934771929,0,0.00403174223562785,0.00158984275952058,0.0104616492509788,0.00158980209682548,0.000530538129704838,0.0382111392479505,0.0644824368774674,0.103116364958343,0.0243104640353935,0.00229997167307982,0.000205765385668527,3.61114996093256e-05,0,0
"4",0,0,0.00266286395530157,0.00265721506829835,0.00266581425770165,0,0,0,0,0.000775284893872313,5.86979943903878e-05,0.00116779339531501,0.000619686300567548,6.4228128769682e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00783753104805926,0,0.00171551770906074,0.00255631521427767,0.00804446456272946,0.00213592077937305,0.00264014290246845,0.0225564355976002,0.0557986565856892,0.0764025503038301,0.0215484550525442,0.00246956504574221,0.000249152097476266,5.18739731551049e-05,9.99999999997669e-06,0
"5",0,0,0.0110478105148359,0.0110438920456129,0.0110426621735331,0,0,0,0,0.00328833506120457,0.000228114803632634,0.00478055869267821,0.00252819335023289,0.000239663063149902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024269748285019,0,0.00916019804823172,0.00416955051716027,0.0263862747264443,0.00587846128427389,0.000868296835154542,0.0247854219738991,0.0588536940989341,0.0293087910244201,0.00893252930574422,0.00180272072717939,0.000231647590232694,3.94917201396532e-05,0,0
"6",0,0,0.012098047926685,0.0121026740095657,0.012102931066648,0,0,0,0,0.00350239095822296,0.000257138488018014,0.00530999096424886,0.00278482540301043,0.000262851496269111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263686180751271,0,0.00949190378026122,0.00486797522880744,0.0295246766162295,0.00714660362930136,0.00145400040292882,0.0241647714826373,0.055659293387574,0.028124286406211,0.005243332562754,0.000907510191388933,0.000167196128706563,3.77525168067757e-05,0,0
"7",0,0,0.00821192554838098,0.00821512838265073,0.00822025553192279,0,0,0,0,0.0022341102221797,0.000176955167523113,0.00369264570778634,0.00193509219888401,0.000182161544467599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369447113395083,0,0.00575062675547702,0.0093037301089076,0.0412531432656098,0.00576135365687579,0.00134396180501283,0.0120731549189501,0.0169795340562595,0.0099832346329921,0.00325777143880214,0.000508934319351872,0.000119810456366103,9.99999999997669e-06,0,0
"8",0,0,0.00653460245867657,0.0065179685594068,0.00651517847069871,0,0,0,0,0.00158428998212894,0.000141745967109879,0.0030418103328464,0.00159815676656107,0.00015445897758813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376143170141962,0,0.00382543903864431,0.00924148726497455,0.039980216117576,0.00483712192164395,0.000330325826291484,0.0108276654637063,0.00650511616834294,0.00214541465465398,0.000796768092947626,0.000256700115883944,6.10596661330643e-05,3.26598632370329e-05,0,0
"9",0,0,0.0185081630639023,0.0185121848761535,0.0185164087481698,0,0,0,0,0.00426629307076483,0.00039839450525599,0.00877968333107414,0.00464286777887559,0.000432021323828408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321806670583944,0,0.0170368517981439,0.00502690729670808,0.0319515480885125,0.00429941222198401,0.000507657523943221,0.0144341722409991,0.0166453682094534,0.00836515838149371,0.000909142675293782,0.00011326200964302,4.25927389840362e-05,0,0,0
"10",0,0,0.0163615055739522,0.0163584759792482,0.0163680144788486,0,0,0,0,0.0038036891980223,0.000343869836779077,0.0077372557320167,0.00410612452147499,0.000379574456038298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191901126425126,0,0.0138561269312659,0.00565723377096916,0.0200141982683102,0.00473073808493799,0.000868364304688168,0.0314110630160455,0.031708269322597,0.0190959324824355,0.00280598206579006,0.000186544873687254,4.40844002275781e-05,0,0,0
