"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","QCt9_sd1","QCt10_sd1","NPPL_sd1","NPPR_sd1","NPPS_sd1","add_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.00319383544480373,0.00319225451505501,0.00319248154009352,0,0,0,0,0.000862504574720716,7.11805216802063e-05,0.00143234603064875,0.000761929369191359,7.86951668968827e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079231140572149,0,0.00212485317377484,0.00218616494613677,0.00860441107217629,0.00163865059044805,0.000493942089600378,0.0283569316878162,0.0572606605221625,0.0680310986819909,0.0146424697094417,0.00133132082967069,0.000115400050767528,2.19042913559025e-05,0,0
"2",0,0,0.00294839178899516,0.00294738781796611,0.00294770772093854,0,0,0,0,0.000817347273597062,6.36911740868991e-05,0.00130293026395401,0.000691550008416902,6.93111852736819e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00886660395284269,0,0.00248726432820958,0.00249683820262768,0.00985864149470971,0.00141073660822202,0.00121842587635096,0.0314804799387131,0.0537569510750832,0.104477550529511,0.0209188860587603,0.0017540130034186,0.000155345818200244,4.3519413988823e-05,0,0
"3",0,0,0.0037370288798034,0.00372965985396291,0.00372640740140046,0,0,0,0,0.0010690617050914,8.57233039988871e-05,0.00163814720419934,0.00087264835501775,8.33878609483143e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00942107566399223,0,0.00296976328002653,0.00242933482187361,0.0104599968615404,0.0015285881780852,0.000839236666154537,0.0340992977207817,0.0606107142910285,0.0978431134391928,0.0240459197908056,0.00232744191304231,0.000212241524321697,4.29234695989928e-05,0,0
"4",0,0,0.00214895887406534,0.00214979444636364,0.00214864086709664,0,0,0,0,0.000628260384801657,5.55868598672467e-05,0.000937395920148509,0.00050121065552536,5.7304784999489e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00815684629094734,0,0.00112311975309758,0.00264268210098542,0.00844405540704061,0.00182337765166903,0.00282938030835251,0.0211114472992902,0.0518956765876007,0.0696101675784726,0.0203699933800438,0.00241527525252398,0.000248421277899284,4.85756725077992e-05,0,0
"5",0,0,0.00843622276528129,0.00843326841512922,0.00843250630751411,0,0,0,0,0.00251489381666332,0.000180557498047073,0.00364458072854324,0.00192555252466736,0.000181116068594256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212430289457007,0,0.00632871689805742,0.00585190981516705,0.0240092953379782,0.00582176376481675,0.00126352521130208,0.0232378639119847,0.0531376818493546,0.0343888235896314,0.00932751176668114,0.00174886283399275,0.000231941737721024,4.99999999998835e-05,0,0
"6",0,0,0.0106275074284336,0.0106173159498904,0.0106163610631057,0,0,0,0,0.00307220760951458,0.000223405687058521,0.00465304711718548,0.0024447286106638,0.000220422001138394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275701657667131,0,0.00767835334567316,0.00477684006536758,0.0305387099110343,0.00621118606412917,0.0015373583534982,0.0221266031206005,0.0435646077740297,0.0313137282960362,0.00621168815194144,0.000969729213479115,0.000163456972375894,3.01511344582417e-05,0,0
"7",0,0,0.00600686904781189,0.00600143711745346,0.00600696868039751,0,0,0,0,0.00163381440039872,0.000133090688303693,0.00269967805787311,0.00141349162921434,0.000131083287580166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395737732761627,0,0.0032243179530912,0.00996050153903359,0.0423353284664668,0.00488341358916366,0.00132344973154223,0.0107759411691419,0.0182873654016464,0.0104110669069704,0.00344739690992284,0.000576891705958751,0.000120348819620067,5.02116731567508e-05,3.77525168067757e-05,0
"8",0,0,0.00536886234022463,0.00535242973241168,0.00535893476524813,0,0,0,0,0.00130713040626793,0.000115797629116869,0.002504601825247,0.00131125816672314,0.000121817051102835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411984589664725,0,0.00241143131979765,0.0118904118490233,0.0438948301872979,0.00430114513762898,0.000600676386427934,0.0119162076198933,0.00614044383616124,0.00196710318730228,0.000799138424944224,0.000280063124197695,6.39681107419949e-05,0,0,0
"9",0,0,0.0176251902776463,0.01763268555836,0.0176260279018263,0,0,0,0,0.00406813920185338,0.000374840033220872,0.00835635190568927,0.0044144184100501,0.000403233145583226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037330035284519,0,0.0148510316956177,0.00720669406829091,0.0369552650531898,0.00502243009313261,0.00071121179842732,0.0151288172409845,0.0169819831740952,0.00815730514770211,0.000866486578025878,0.000116076429018546,5.50481882570307e-05,4.22952584680665e-05,0,0
"10",0,0,0.0155451343844403,0.015540055639956,0.0155440890061241,0,0,0,0,0.00362244336872171,0.000330936839773388,0.0073397252446306,0.00389408460995585,0.000354303984074847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238874121789293,0,0.0119134844235896,0.00653372757004728,0.0254448467525868,0.00563795077034989,0.00124344706604688,0.0321481029177792,0.0324384988256332,0.0181077833312561,0.00281913805868735,0.000175245859041259,1.71446607997366e-05,0,0,0
"11",0,0,0.00890690346264799,0.0089087075211263,0.00890349970914303,0,0,0,0,0.00208863301678107,0.000186328156267868,0.00419146258313956,0.00223099289396654,0.000204443072019987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160184639359923,0,0.00668809427643668,0.00242502025400268,0.0181144131463419,0.00438814472658026,0.000179887731542748,0.0216685863019079,0.065203639631635,0.0288948662736081,0.00537815812788032,0.000373268392620261,3.68452949176612e-05,0,0,0
