"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.461,0,14.273706,13.812697,14.003004,0.2707,0.222,0.006,0.0427,3.794787,0.28493,6.280996,3.336356,0.305936,148.9371,71.7151,180.3568,294.9485,261.0116,463.6118,82144.9844,72475.8828,12.2489,1.9067,7.5924,8.755,0.6574,10.8684,11.5462,0.5775,0.1808,4.996,0.38268,0.8187,0.151533,0.122142,0.12845,0.132087,0.008652,1.870181,4.043148,6.009413,7.188462,7.732122,7.837597,7.898406,7.9624,8.028
"2",4.3333,0.0035,14.028405,9.695079,13.940559,0.0878,0.0709,0.0022,0.0148,3.887444,0.282521,6.18575,3.283716,0.30113,137.6206,69.8639,173.0948,304.8271,261.9326,463.9562,82139.3594,72475.8828,11.3181,1.8516,7.2635,8.9836,0.6529,10.7208,11.3824,0.5694,0.1795,5.1205,0.427,0.8106,0.118704,0.16416,0.127191,0.135642,0.009643,1.905553,4.112717,5.991354,7.272466,7.849641,7.948272,8.003022,8.0612,8.121
"3",10.9973,0,14.209785,3.212522,14.011158,0.1986,0.1603,0.0049,0.0334,3.997585,0.282952,6.162625,3.268258,0.299734,127.1624,68.0777,166.1914,313.2682,262.8003,464.4519,82133.7344,72475.8828,10.4581,1.7862,6.9034,9.1873,0.6503,10.6225,11.2669,0.5636,0.1788,5.2319,0.452456,0.765,0.148435,0.105232,0.209976,0.13725,0.006315,1.954083,4.185113,5.946246,7.285488,7.912423,8.017686,8.074067,8.1318,8.1907
"4",30.831,1.4483,23.190621,-7.640434,16.048972,7.1416,5.9761,0.2538,0.9118,4.703833,0.325838,6.9824,3.697752,0.339147,118.2123,66.4523,160.0284,318.8905,263.5389,465.247,82126.7188,72477.2266,9.6743,1.7703,6.7425,11.0576,0.7659,12.3086,13.0367,0.6522,0.2106,6.2923,0.735341,1.1609,0.046976,0.463312,0.084568,0.187462,0.055941,1.725187,4.073534,5.758453,7.240757,8.012554,8.135436,8.197996,8.2593,8.3211
"5",70.2384,54.0734,70.054377,-0.184056,35.792412,34.262,27.6849,1.8477,4.7294,10.655072,0.741457,15.477204,8.169241,0.749449,151.7099,66.7822,161.7188,311.2445,263.2932,467.2417,82106.4453,72485.5156,10.2478,1.7357,6.5726,24.7284,1.7207,26.9381,28.4375,1.423,0.4732,14.0738,1.820709,2.6558,0.37885,0.494984,0.635195,0.690533,0.023077,1.035788,3.438343,4.716797,6.363662,8.143078,8.409577,8.542148,8.643303,8.7222
"6",110.5754,52.7766,111.155512,0.58014,54.547172,56.6083,44.6531,3.3936,8.5616,15.750503,1.139069,23.93247,12.571288,1.153835,171.0382,69.0968,171.2408,294.3436,262.1074,469.3043,82074.2578,72500.4688,13.1044,1.7539,6.7537,37.0193,2.6779,42.2009,44.3338,2.2195,0.7364,21.097,2.71423,4.6926,0.586205,0.872917,0.892877,0.948438,0.162767,1.404919,3.591497,4.64617,6.185869,8.306834,8.676445,8.863905,9.0137,9.1329
"7",152.0779,61.4944,161.68124,9.603353,84.909511,76.7717,58.8834,5.0708,12.8175,23.057765,1.809379,38.209861,19.995895,1.836608,187.6049,73.3662,188.3788,260.3866,259.3195,469.7726,82022.6094,72515.5703,14.1803,1.8802,7.4595,55.8817,4.3859,69.4655,72.7053,3.6425,1.2061,31.9411,6.454618,9.9407,0.639628,3.133392,1.725411,1.595816,0.276586,2.280432,4.902504,5.681489,6.729539,9.029497,9.400569,9.584047,9.74008,9.8711
"8",148.7757,56.1901,161.268939,12.493278,80.400331,80.8686,63.8168,5.2095,11.8423,19.822534,1.725895,37.416502,19.630814,1.804585,200.3198,76.9961,202.7168,236.028,256.8173,466.6299,81971.8906,72529.9922,15.3803,1.9891,8.1375,48.1748,4.1931,68.1708,71.5306,3.5866,1.1531,27.6492,7.364249,9.8346,0.546597,3.155302,2.420569,1.788388,0.016175,1.80287,4.792051,5.561504,6.574792,9.112757,9.493745,9.671,9.8283,9.9668
"9",97.3019,27.1025,121.737192,24.435279,49.691668,72.0455,60.6882,4.1535,7.2039,11.528708,1.058435,23.535003,12.426446,1.143091,197.9897,77.9055,206.0729,233.1793,255.9162,463.6983,81941.0156,72542.2578,15.8815,1.8008,7.485,26.4851,2.4315,40.537,42.8062,2.1478,0.6687,15.2355,2.9169,3.6539,0.949089,0.181517,1.696771,1.038617,0.009759,0.563799,3.532808,4.420343,5.688269,8.214334,8.627663,8.824481,9.0003,9.1568
"10",56.0028,15.9898,88.572928,32.570118,32.280304,56.2926,48.9156,2.8049,4.5721,7.508691,0.680044,15.25368,8.093093,0.744803,190.5018,77.6618,204.8026,239.5013,255.9337,461.9241,81920.5,72549.6719,15.4829,1.8427,7.6664,17.1041,1.549,26.06,27.6534,1.3881,0.426,9.8332,1.549392,2.1417,0.666553,0.188085,0.695233,0.666074,0.005938,0.671545,3.231389,4.178762,5.523059,7.622503,8.012101,8.2003,8.3676,8.5151
