"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","QCt9_sd1","QCt10_sd1","NPPL_sd1","NPPR_sd1","NPPS_sd1","add_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.00334214154413161,0.00334369238834539,0.00334376609785606,0,0,0,0,0.000912259931060303,8.00189371525966e-05,0.00149639296950766,0.000789882998623937,7.93661760386138e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00789867211701569,0,0.00208635877290866,0.002166796965779,0.00851656994548648,0.00187849579841065,0.000511305518582905,0.0310236870077616,0.0665576770534209,0.0810362598165199,0.0170909835051034,0.00153591876889583,0.000133405283617194,5.02418393798983e-05,0,0
"2",0,0,0.00285492645273135,0.00284761445438253,0.00285077271112677,0,0,0,0,0.000803881995460933,6.45966506308675e-05,0.00126168518060155,0.000668823027731737,6.83425714376422e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00948060561505872,0,0.00220953306461713,0.00244609170851476,0.00987554366231362,0.00151988968233377,0.00169629989486922,0.0322718760508029,0.0646619732364261,0.113077529495332,0.0238328056733282,0.0020527436677911,0.000183633363311891,0,0,0
"3",0,0,0.00352810061355876,0.00352977679781943,0.00352921486675969,0,0,0,0,0.00102386226583169,7.66666666666617e-05,0.00155175853323077,0.000816125361731027,7.76940386153448e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00997377465196005,0,0.0029152853872115,0.00260630064081315,0.0103152864891643,0.00165800049956737,0.000748860413689974,0.037453634150922,0.0635541191792198,0.0937406100024763,0.0236841527378348,0.00246575003443639,0.000233677235744011,5.14830559552626e-05,0,0
"4",0,0,0.00231801791854733,0.00231583132966863,0.00231065406805559,0,0,0,0,0.000692560758374601,5.9152260303298e-05,0.00100685478876384,0.00053106620409449,6.04611904907169e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00977045039955175,0,0.00102686096154418,0.00313639743796747,0.00992971110487423,0.00193819112795535,0.00267341494623402,0.0196369800338159,0.0580096262997301,0.0668012903991375,0.019264660585506,0.00236989770908269,0.000259126348807795,4.09360180739378e-05,0,0
"5",0,0,0.00809198905515142,0.00808700516416631,0.00807926208001566,0,0,0,0,0.0024295593398512,0.000174804363951744,0.00349072349306703,0.00182792563339221,0.000164810880291989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208091021265487,0,0.00550899897413039,0.00584295276120703,0.0217581105045285,0.00632316336571301,0.00151960255303547,0.0232617512173303,0.0602755373600303,0.034411200593159,0.0088407712538916,0.00166433139425384,0.000233238075793704,4.64823198712027e-05,4.22952584680665e-05,0
"6",0,0,0.00945552369162205,0.00946124129639906,0.00946754685408758,0,0,0,0,0.00276581147790539,0.000198730821449348,0.00414213822691974,0.0021627703894719,0.00020263666045809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283889916778467,0,0.00649210017224509,0.00648052685225733,0.0316179605492342,0.00655403307093804,0.00140838183527742,0.0238596543575259,0.045306396141308,0.0341746031284915,0.00638254208245769,0.000922370135393955,0.000164335208053451,4.57816513021301e-05,4.29234695989928e-05,0
"7",0,0,0.00549576365774696,0.00550821388491954,0.00550538982922321,0,0,0,0,0.00152101242200028,0.00012018084016777,0.00247399484741797,0.00128172863072821,0.00011944315244778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406627951957476,0,0.00231612703547203,0.0104887169295526,0.0429230854982126,0.00496430602838246,0.00122727052001298,0.011718264945517,0.017573238923506,0.0112434824667359,0.00370426999037816,0.000579881562271768,0.000112258719937526,2.9318866956142e-05,0,0
"8",0,0,0.0051145839211866,0.00510695890848257,0.00511206485392216,0,0,0,0,0.00126842740462677,0.000115797629116869,0.0023824974164507,0.00124019345183709,0.000116358901418804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359567118529034,0,0.00182088750699523,0.0109197115809027,0.0391090343743868,0.00478499295461942,0.000753574646252611,0.00945557454092504,0.0075309684542286,0.00220936916815914,0.000859510666518205,0.000284580144398354,7.26065917926758e-05,2.87623491263991e-05,0,0
"9",0,0,0.0159215532717715,0.0159137522637218,0.0159109283325658,0,0,0,0,0.00370404147281357,0.000340793785213899,0.00754852825310205,0.00396096343244058,0.000365340577234126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032597861118407,0,0.0153935689051098,0.00301926658430002,0.0348079084245073,0.00547768466534257,0.000704040288103406,0.017257035338866,0.0164704074698297,0.00754668774758809,0.00084690464324356,0.000117996747087229,4.82418151323297e-05,5.01613558054333e-05,1.71446607997366e-05,0
"10",0,0,0.0132375826701664,0.0132337292895497,0.013242480008204,0,0,0,0,0.00310756067251038,0.000285749059932892,0.00625005300987624,0.00329872947687682,0.000308300981103671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02572299358531,0,0.00996374660781006,0.00455531036541447,0.027478307330281,0.00892647152795515,0.00171987666929224,0.0338837208760201,0.0296267041703933,0.015570215382926,0.00239719448817598,0.00015922793521716,2.1904291355708e-05,2.87623491263991e-05,1.40705294135962e-05,0
