"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.4608,0,14.316399,13.855559,14.045005,0.2714,0.2226,0.006,0.0428,3.804172,0.286855,6.299531,3.347492,0.306954,148.8578,71.68,180.2411,294.6993,261.9012,463.4355,82145.3438,72476,12.2424,1.9058,7.5876,8.7476,0.6596,10.8644,11.5464,0.5775,0.1814,4.9926,0.336656,0.8185,0.198233,0.076496,0.128333,0.131831,0.005838,1.870514,4.052107,6.019179,7.190368,7.732146,7.837441,7.898298,7.962239,8.0278
"2",4.3319,0.0033,14.061487,9.729602,13.975644,0.0858,0.0693,0.0022,0.0144,3.895259,0.284291,6.201015,3.293087,0.30199,137.5473,69.8297,172.9836,304.5749,262.8194,463.7804,82139.7188,72476,11.3121,1.8507,7.2589,8.9761,0.6551,10.7168,11.3825,0.5694,0.1802,5.117,0.387768,0.8103,0.158489,0.125122,0.127239,0.135408,0.006886,1.908645,4.119245,6.00597,7.275249,7.849751,7.94816,8.0029,8.0611,8.1209
"3",10.9936,0,14.244647,3.25107,14.050115,0.1945,0.157,0.0048,0.0327,4.006739,0.28479,6.179482,3.278443,0.300667,127.0948,68.0444,166.0845,313.0133,263.6846,464.2766,82134.0938,72476,10.4525,1.7853,6.899,9.1799,0.6525,10.6185,11.267,0.5636,0.1794,5.2284,0.412062,0.7648,0.192202,0.063826,0.211334,0.136898,0.004088,1.957207,4.186109,5.945255,7.286895,7.912573,8.017578,8.073903,8.1317,8.1906
"4",30.8205,1.4499,23.214108,-7.606396,16.05773,7.1564,5.9883,0.2542,0.9138,4.704112,0.327217,6.985936,3.701023,0.339446,118.1505,66.4198,159.9262,318.6346,264.4199,465.0727,82127.0781,72477.3438,9.6691,1.7695,6.7382,11.0487,0.7685,12.304,13.0368,0.6522,0.2113,6.2882,0.722176,1.1606,0.061177,0.44906,0.085918,0.187192,0.055693,1.721971,4.069532,5.756598,7.240062,8.012494,8.135312,8.197856,8.259101,8.321
"5",70.2,53.9225,70.138068,-0.061982,35.881196,34.2568,27.6807,1.8478,4.7283,10.676472,0.746022,15.514914,8.192234,0.751556,151.5089,66.7504,161.6179,310.9951,264.168,467.0678,82106.7812,72485.6094,10.2389,1.7349,6.5685,24.7088,1.7264,26.9281,28.4377,1.423,0.4748,14.0646,1.719935,2.655,0.486492,0.40389,0.633031,0.683016,0.01158,1.033523,3.433592,4.717761,6.363911,8.142836,8.409326,8.541884,8.6431,8.7219
"6",110.4841,52.7032,111.233708,0.749573,54.662113,56.5716,44.6224,3.3928,8.5564,15.776325,1.145629,23.981666,12.60187,1.15664,170.7933,69.0641,171.1354,294.1,262.972,469.132,82074.5859,72500.5625,13.0852,1.7531,6.7495,36.9893,2.6868,42.1854,44.3341,2.2195,0.7389,21.083,2.576289,4.6912,0.729425,0.750333,0.888544,0.937414,0.162668,1.403809,3.593173,4.647687,6.186383,8.306431,8.675995,8.863483,9.0133,9.1324
"7",151.9648,61.468,161.808894,9.844093,85.094665,76.7143,58.8352,5.0687,12.8103,23.096692,1.81986,38.291118,20.045808,1.841193,187.3662,73.3316,188.2675,260.1664,260.1699,469.6029,82022.9297,72515.6641,14.1611,1.8793,7.455,55.8348,4.4003,69.4401,72.7055,3.6425,1.2101,31.9192,6.235989,9.9374,0.869733,2.93976,1.718783,1.577444,0.276773,2.281071,4.902413,5.682874,6.729984,9.028776,9.399783,9.583299,9.7393,9.8704
"8",148.6814,56.1607,161.367309,12.685965,80.573485,80.7939,63.7522,5.2057,11.8359,19.853995,1.735797,37.495346,19.679306,1.809041,200.0849,76.9594,202.5992,235.8247,257.6533,466.4659,81972.2031,72530.0859,15.3616,1.9882,8.1328,48.1337,4.2068,68.1465,71.5308,3.5866,1.1569,27.6304,7.180918,9.8315,0.761766,2.977042,2.433664,1.770223,0.004124,1.802838,4.792073,5.562468,6.575203,9.111942,9.492847,9.670188,9.8275,9.966
"9",97.2458,27.0896,121.799461,24.553661,49.817291,71.9822,60.6314,4.1507,7.2,11.550766,1.064837,23.593567,12.461779,1.146332,197.7662,77.8684,205.9541,232.977,256.7441,463.5384,81941.3203,72542.3516,15.8634,1.7999,7.4805,26.4617,2.4393,40.522,42.8054,2.1478,0.6708,15.2248,2.765689,3.6526,1.104668,0.058851,1.683183,1.023652,0.006819,0.564835,3.5314,4.421322,5.688815,8.21373,8.627002,8.8238,8.9996,9.1562
"10",55.9706,15.9809,88.631882,32.661231,32.398761,56.2331,48.8618,2.8023,4.5691,7.531927,0.684956,15.308915,8.125212,0.747758,190.291,77.6248,204.6845,239.2927,256.7559,461.7646,81920.7891,72549.75,15.4657,1.8418,7.6618,17.0888,1.5539,26.0504,27.6528,1.3881,0.4273,9.8262,1.421009,2.1409,0.809763,0.072743,0.697107,0.651154,0.003378,0.666287,3.23202,4.178747,5.52334,7.622107,8.011626,8.1998,8.3671,8.5146
