"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.462,0,14.29696,13.83492,14.02598,0.271,0.2215,0.0071,0.0424,3.8031,0.29034,6.28996,3.3366,0.30594,149.4501,85.0757,180.2367,295.5945,265.9538,464.2734,82151.7969,72477.2188,12.2911,1.91,7.587,8.7739,0.6698,10.8835,11.5467,0.5775,0.1842,5.0098,0.38324,0.82,0.15194,0.1225,0.1281,0.13262,0.00838,1.87538,4.04728,6.00252,7.18678,7.73248,7.83832,7.8992,7.9632,8.0288
"2",4.3426,0.0034,14.04964,9.707,13.96358,0.0861,0.0692,0.0025,0.0144,3.89596,0.28786,6.1946,3.284,0.30114,138.0947,83.2138,172.9795,305.4895,266.8719,464.6192,82146.1719,72477.2188,11.3571,1.8623,7.2584,9.0029,0.6652,10.7358,11.383,0.5693,0.1829,5.1345,0.42816,0.8118,0.11948,0.16458,0.12786,0.13572,0.01026,1.90324,4.12684,5.9698,7.27018,7.85004,7.94894,8.0037,8.0619,8.1218
"3",11.0207,0,14.23482,3.21408,14.03612,0.1987,0.1597,0.0058,0.0332,4.00678,0.2883,6.17228,3.26898,0.29978,127.6006,81.4102,166.081,313.9437,267.7425,465.1132,82140.5469,72477.2188,10.4941,1.8037,6.8985,9.2068,0.6625,10.6371,11.2673,0.5636,0.1822,5.2459,0.45302,0.7662,0.15082,0.1071,0.20812,0.13782,0.00616,1.95872,4.20672,5.91286,7.27982,7.9126,8.01826,8.0747,8.1325,8.1914
"4",30.8986,1.4049,22.98962,-7.90896,16.07674,6.9129,5.7397,0.2782,0.8949,4.71432,0.332,6.99294,3.69834,0.3392,118.5957,79.7559,159.9052,319.571,268.4881,465.9107,82133.5312,72478.5625,9.7073,1.7948,6.7378,11.0811,0.7803,12.3259,13.0375,0.6522,0.2146,6.3092,0.73574,1.1628,0.04748,0.46482,0.08202,0.18892,0.05712,1.71706,4.06994,5.7429,7.23268,8.0125,8.13608,8.1987,8.26,8.3219
"5",70.4178,54.4377,70.0627,-0.35508,35.85292,34.2098,27.6069,1.8825,4.7204,10.6781,0.7554,15.49976,8.1702,0.74948,152.5085,80.0399,161.5272,311.908,268.2317,467.9053,82113.2578,72486.8516,10.2894,1.7624,6.5663,24.7806,1.753,26.976,28.4394,1.423,0.4821,14.1114,1.81756,2.66,0.38236,0.49432,0.6328,0.69046,0.02282,1.03548,3.38016,4.70984,6.35732,8.1434,8.41088,8.5435,8.6447,8.7235
"6",110.9403,53.0439,111.52722,0.58692,54.6361,56.8911,44.9031,3.4157,8.5724,15.78432,1.16038,23.96562,12.57194,1.15382,172.0247,82.3359,171.0578,295.0024,267.0109,469.9676,82081.0859,72501.8047,13.1815,1.7734,6.7459,37.0997,2.728,42.2603,44.3371,2.2195,0.7502,21.155,2.69192,4.7003,0.58848,0.87748,0.86704,0.94738,0.16312,1.3964,3.62834,4.64904,6.18468,8.30858,8.6787,8.8662,9.016,9.1351
"7",152.5251,61.5349,162.191,9.66594,85.05138,77.1396,59.2004,5.1025,12.8367,23.11028,1.84314,38.26374,19.99762,1.83664,188.5362,86.6029,188.2198,260.9873,264.1468,470.4323,82029.4531,72516.9062,14.256,1.8865,7.4525,56.0091,4.4678,69.5638,72.7117,3.6426,1.2286,32.0337,6.44824,9.9575,0.6408,3.13876,1.7111,1.59836,0.27692,2.27748,4.9217,5.68672,6.7307,9.03348,9.40466,9.58802,9.7439,9.8749
"8",149.134,56.2197,161.74558,12.61142,80.52968,81.2159,64.1177,5.2411,11.8571,19.86796,1.75784,37.46754,19.6318,1.80456,201.1943,90.2456,202.5765,236.5785,261.5574,467.2796,81978.7734,72531.3359,15.4517,1.9791,8.1314,48.2871,4.2709,68.2666,71.5369,3.5867,1.1745,27.7324,7.39266,9.8511,0.54446,3.15102,2.45002,1.7916,0.01556,1.80182,4.79688,5.56206,6.57562,9.1174,9.4985,9.6756,9.8328,9.9712
"9",97.5093,27.1127,122.09592,24.5867,49.76704,72.3289,60.9318,4.1808,7.2163,11.55454,1.0778,23.56542,12.4263,1.14302,198.8024,91.1734,205.9408,233.7257,260.5967,464.3398,81947.9453,72543.6328,15.9482,1.7837,7.4807,26.5493,2.4764,40.5968,42.8135,2.148,0.681,15.2831,2.91888,3.6605,0.94192,0.18026,1.6981,1.04052,0.00968,0.5602,3.54304,4.42274,5.68842,8.21776,8.6313,8.828,9.0038,9.1602
"10",56.1192,15.9938,88.8164,32.69718,32.32516,56.4912,49.0862,2.8242,4.5809,7.52466,0.69226,15.2715,8.09208,0.74466,191.2546,90.9485,204.6758,240.0605,260.5695,462.5595,81927.4297,72551.0625,15.5448,1.8243,7.6623,17.1457,1.5773,26.0983,27.6582,1.3883,0.4338,9.8639,1.5575,2.1457,0.66302,0.19162,0.70348,0.66244,0.00664,0.65666,3.24808,4.18806,5.5241,7.62486,8.0147,8.2029,8.3701,8.5175
