"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"11",13.4874,0.025,48.7483,35.26092,18.65376,30.0946,26.4287,1.3668,2.299,4.43678,0.38456,8.77198,4.63356,0.42692,182.8415,168.1761,196.5127,256.375,259.1853,464.1414,81872.3672,72584.0625,15.037,1.9031,8.0583,10.2112,0.885,15.1413,15.9959,0.8039,1.06788,1.2547,0.2029,0.10866,0.57266,0.38654,0.00734,1.02834,3.71924,4.96626,6.15754,7.39258,7.6735,7.8122,7.944,8.0686
"12",3.1234,0,31.18762,28.06416,17.06304,14.1246,11.5525,0.6438,1.9283,4.2831,0.35118,7.8778,4.16702,0.38398,166.7361,165.9226,187.2689,272.1335,260.2877,463.7009,81865.7891,72584.0781,16.1054,2.2535,9.2438,9.9239,0.8137,13.6902,14.483,0.7279,0.52732,1.0779,0.19244,0.14856,0.22158,0.1572,0.00884,1.88574,4.3002,6.00968,6.94904,7.51112,7.65472,7.7338,7.8184,7.9056
"13",2.3443,0,14.62818,12.28386,13.54958,1.0786,0.8689,0.0515,0.1582,3.5628,0.2784,6.15252,3.2558,0.30004,154.0655,164.0482,179.8227,284.3405,261.2403,463.6404,81860.1641,72584.0781,12.6707,1.8743,7.4463,8.1959,0.6405,10.6152,11.2348,0.5647,0.34222,0.7429,0.1291,0.08858,0.11682,0.13678,0.0058,1.90804,4.24078,6.23734,7.20482,7.67846,7.77048,7.8232,7.8836,7.9489
"14",4.4953,0,13.73672,9.2415,13.72364,0.0131,0.0105,7e-04,0.002,3.73418,0.28122,6.15282,3.2554,0.30002,142.3577,162.1554,172.5227,295.0618,262.2037,463.7966,81854.5391,72584.0781,11.7078,1.8926,7.3,8.5717,0.6455,10.5929,11.2092,0.5635,0.30978,0.6802,0.09034,0.0721,0.10032,0.13734,0.0068,1.9125,4.25426,6.29022,7.32592,7.82176,7.90072,7.9437,7.994,8.0493
"15",30.2357,1.3913,18.71696,-11.51872,13.88088,4.8361,3.8721,0.3131,0.651,3.88576,0.284,6.15606,3.25508,0.3,132.2144,160.4115,166.0234,304.162,263.1431,464.1479,81848.9141,72584.0781,10.8392,1.883,7.0557,9.08,0.6635,10.7877,11.4082,0.5735,0.52266,0.8897,0.0354,0.32162,0.06096,0.14008,0.0333,1.9307,4.24902,6.2782,7.40088,7.93946,8.02126,8.0634,8.1127,8.1674
"16",39.0854,47.916,31.41534,-7.67004,15.37634,16.039,13.6283,0.9248,1.4859,4.43012,0.31546,6.74162,3.5609,0.32824,167.229,158.7995,160.2301,312.4664,263.9827,464.7575,81842.2422,72585.0859,11.6551,1.8617,6.7898,10.4261,0.7425,11.8988,12.5697,0.632,0.83976,1.1172,0.03334,0.48674,0.1764,0.17658,0.05196,1.84592,4.2792,6.17388,7.3803,8.03464,8.1332,8.1819,8.23496,8.2927
"17",92.2069,34.0886,86.01206,-6.19486,37.38862,48.6234,39.0045,3.1699,6.4491,11.0746,0.78394,16.2084,8.53482,0.78688,173.2364,159.8542,165.1311,307.1253,263.7232,466.7221,81820.4766,72593.3203,13.5602,1.848,6.716,25.902,1.8337,28.4363,29.9469,1.506,2.15374,3.0939,0.28846,0.82694,0.48796,0.83884,0.10828,0.89982,3.193,4.52636,6.26264,8.20276,8.46358,8.5848,8.6781,8.7531
"18",136.9343,50.2877,129.11236,-7.82196,59.01326,70.0991,54.6504,4.7383,10.7104,16.90682,1.24484,25.98704,13.61836,1.25618,184.3112,163.0029,178.1268,287.9065,262.3223,468.7072,81786.1172,72608.2266,14.0688,1.8799,7.1193,40.6933,2.9965,46.9196,49.1755,2.4742,4.54532,6.3535,0.28748,2.19104,1.20064,1.1536,0.18914,1.53252,3.6564,4.64796,6.19886,8.46252,8.83674,9.0182,9.1634,9.28
"19",165.523,63.5351,169.7308,4.20772,81.9462,87.7846,68.4446,5.9829,13.3571,21.99414,1.75498,37.05,19.35994,1.78708,200.8728,167.4342,195.7752,258.3016,259.7385,468.6371,81736.5234,72622.3906,15.206,1.9228,7.7654,52.8623,4.2178,66.7811,69.791,3.514,5.69424,9.1511,0.9102,2.42364,1.70834,1.5623,0.21676,2.00892,4.63394,5.41588,6.5561,8.98094,9.36592,9.5497,9.7062,9.8389
"20",147.5196,52.9689,160.96678,13.44718,72.22776,88.739,71.3551,5.8299,11.554,17.85528,1.55024,33.59414,17.60206,1.62606,211.0258,170.7608,208.5327,241.0023,257.7382,465.917,81692.0625,72636.3047,16.3314,1.9706,8.4297,42.3563,3.677,59.7573,62.6202,3.1553,5.08538,7.5335,1.16076,1.3525,2.22314,1.50974,0.0205,1.49046,4.25782,5.06384,6.2346,8.80774,9.21082,9.3978,9.5619,9.7063
"21",99.9125,30.1683,121.46294,21.55046,45.42852,76.0344,63.7381,4.4764,7.8199,10.723,0.96196,21.419,11.2817,1.04284,209.322,172.0127,212.8093,241.2542,257.0319,463.4977,81664.2109,72648.0703,16.7879,1.7649,7.7906,24.591,2.2061,36.8301,38.7971,1.9562,2.64082,3.2893,0.86966,0.1454,1.51898,0.9764,0.08704,0.15862,3.28136,4.1887,5.5341,8.02054,8.44822,8.6535,8.8287,8.9772
"22",40.0249,7.9783,77.64924,37.6243,25.71432,51.9349,45.8824,2.5635,3.489,6.12982,0.53352,12.0755,6.38502,0.59044,197.1743,171.0759,208.3748,251.4283,257.3013,462.2972,81648.0391,72653.6953,16.1369,1.7347,7.6257,13.8496,1.2052,20.4585,21.6354,1.0913,1.0763,1.5501,0.58802,0.1381,0.40238,0.53584,0.00464,0.55576,2.9592,4.00128,5.476,7.47962,7.8559,8.0379,8.1963,8.3339
"23",8.696,0,43.92736,35.2313,18.78776,25.1396,21.8543,1.1409,2.1444,4.57642,0.38194,8.75966,4.6405,0.4292,182.1905,169.1279,200.0244,264.4376,258.0736,461.5802,81637.0938,72658.8516,14.9837,1.9479,8.3503,10.6204,0.8863,15.2439,16.1511,0.8149,1.02492,1.365,0.15358,0.2358,0.40774,0.38138,0.01124,0.95802,3.21732,4.67102,6.07646,7.35418,7.6447,7.789,7.9144,8.0232
"24",0.9702,0,26.73638,25.76618,17.21674,9.5196,7.7968,0.4363,1.2865,4.42188,0.35044,7.8797,4.1782,0.38652,166.1425,166.8468,190.5552,280.0246,259.1986,461.3365,81630.5312,72658.8516,16.0481,2.2811,9.4693,10.2636,0.8135,13.7176,14.5475,0.7341,0.54964,1.1043,0.18654,0.16088,0.23746,0.15128,0.00928,1.6805,3.59278,5.60504,6.85178,7.50196,7.66368,7.7508,7.8346,7.9147
"25",1.3175,0,14.36554,13.048,13.86592,0.4996,0.4009,0.0237,0.075,3.73108,0.2824,6.23834,3.30806,0.30604,153.5169,164.916,182.7974,292.0222,260.1851,461.437,81624.9062,72658.8516,12.6256,1.9304,7.7578,8.6714,0.6564,10.8739,11.5323,0.582,0.42006,0.8531,0.0904,0.20208,0.0909,0.12706,0.01052,1.80048,3.83918,5.83636,7.12286,7.68986,7.7973,7.8555,7.9162,7.9785
"26",2.9259,0,13.8051,10.87918,13.79542,0.0097,0.0077,5e-04,0.0015,3.83536,0.28038,6.13018,3.24894,0.30058,141.8508,163.0231,175.4124,302.545,261.1492,461.7517,81619.2812,72658.8516,11.6661,1.8933,7.385,8.8147,0.6443,10.5667,11.2006,0.5653,0.38374,0.7128,0.10928,0.08488,0.16754,0.1313,0.00584,1.85558,3.9908,5.82054,7.21696,7.81914,7.91296,7.9601,8.0111,8.0649
"27",8.6512,0.0012,13.9342,5.28298,13.72008,0.2141,0.1676,0.0119,0.0346,3.9126,0.27788,6.03716,3.1967,0.2958,131.0719,161.1869,168.4571,311.5723,262.0717,462.2245,81613.6562,72658.8516,10.7796,1.8365,6.9558,8.9844,0.6381,10.3972,11.0107,0.5557,0.36528,0.7142,0.12498,0.08444,0.14884,0.13206,0.01088,1.86136,4.01894,5.76808,7.24032,7.8986,7.9989,8.0468,8.0965,8.1479
"28",21.0823,0.3804,15.3038,-5.7785,13.99036,1.3135,1.0379,0.0901,0.1855,4.07092,0.28254,6.1079,3.23008,0.29888,121.3006,159.3549,161.7307,319.1621,263.0004,462.8524,81608.0312,72658.8516,9.9615,1.8706,6.8788,9.5364,0.6618,10.7306,11.3494,0.5728,0.55016,0.9276,0.03634,0.35454,0.06148,0.1342,0.03126,1.85742,3.98752,5.70986,7.28322,7.98448,8.09474,8.1467,8.1988,8.2519
"29",61.2162,42.2812,46.64482,-14.57136,21.31836,25.3264,19.319,1.9311,4.0764,6.46058,0.44168,9.1444,4.82516,0.44656,145.4245,159.1528,161.6584,320.9499,263.5522,464.25,81597.2188,72662.1406,9.9015,1.8532,6.6759,15.0742,1.0306,16.0042,16.8897,0.8526,1.2112,1.5622,0.14564,0.51056,0.3513,0.34934,0.07458,1.13026,3.79116,5.35158,6.95164,8.10902,8.25048,8.3136,8.38004,8.4532
"30",114.1575,68.8456,101.51432,-12.6432,48.01198,53.5023,40.5095,3.8127,9.1802,14.4523,1.00702,20.68676,10.86048,1.00542,179.5283,161.6029,172.049,306.8962,262.7436,467.1647,81569.2891,72673.4219,13.1674,1.8647,6.868,34.3745,2.3956,36.9041,38.7481,1.9566,3.10342,4.6342,0.29626,1.4896,0.65354,0.96026,0.19264,1.41228,3.3522,4.47034,6.23978,8.36536,8.67278,8.81494,8.9304,9.0278
"31",147.232,56.5439,147.53052,0.29852,74.40218,73.1283,56.2816,4.9749,11.8719,21.07316,1.57302,32.96404,17.19882,1.59318,192.983,165.3491,187.1494,278.4272,260.5512,469.0604,81524.8438,72686.9688,14.8173,1.9084,7.5172,51.0889,3.8146,59.9544,62.5607,3.161,6.07534,8.6425,0.36644,3.0642,1.51882,1.49232,0.08234,1.63158,4.2845,5.13222,6.43138,8.80442,9.18696,9.3732,9.527,9.6528
"32",144.5229,51.5489,146.5155,1.99274,62.85518,83.6604,66.9387,5.4859,11.2357,16.67516,1.33308,28.57624,14.89038,1.38034,203.2156,168.6003,199.9281,263.1163,259.0544,468.5529,81487.8594,72702.1875,15.5418,1.903,7.841,38.9783,3.1159,50.0945,52.206,2.6397,3.3206,5.4898,1.04944,0.49624,1.64148,1.18288,0.01366,1.62388,4.02982,4.87658,6.17124,8.59426,9.00182,9.1987,9.3683,9.5154
"33",102.4492,44.6067,130.3621,27.91286,58.46,71.9021,57.725,4.4747,9.7024,14.70728,1.2334,27.07392,14.13426,1.31106,209.137,171.0908,209.2702,253.6916,257.8271,466.6934,81452.1641,72716.0938,16.382,1.97,8.5005,34.601,2.9014,47.7543,49.8607,2.5227,3.6769,5.5605,0.91384,0.80002,1.64458,1.23226,0.0141,1.00216,3.7069,4.56372,5.87124,8.32332,8.74096,8.9449,9.1195,9.2678
"34",41.8181,11.6891,77.6768,35.85866,34.31584,43.361,37.465,2.2615,3.6344,8.40506,0.70906,16.02714,8.39542,0.77914,198.7489,170.2638,205.2591,259.0341,257.8419,465.2298,81430.7109,72724.8203,16.2328,1.9949,8.6867,19.8768,1.6768,28.426,29.7806,1.5075,2.85916,3.3126,0.2008,0.9168,1.0328,0.90958,0.02978,0.69398,3.17136,4.16248,5.6184,7.7643,8.1645,8.3614,8.531,8.675
"35",6.5236,0,37.2897,30.76614,18.05688,19.2328,16.82,0.866,1.5468,4.48652,0.3645,8.39168,4.40526,0.40896,183.6455,168.2864,196.8708,272.425,258.679,464.6017,81420.7578,72729.1484,15.1034,1.9776,8.3883,10.398,0.8447,14.5861,15.3141,0.7754,1.1193,1.3079,0.19704,0.21564,0.56754,0.33614,0.0089,1.16032,3.53406,4.97672,6.27918,7.46484,7.75302,7.8995,8.0309,8.1471
"36",0.6091,0,21.38206,20.77298,16.25146,5.1306,4.1681,0.2303,0.7322,4.25056,0.32774,7.41558,3.89586,0.3617,167.4693,166.016,187.5504,288.4333,259.8517,464.422,81414.1953,72729.1484,16.1762,2.2698,9.3204,9.8221,0.7574,12.8526,13.5045,0.6839,0.47892,0.9134,0.12742,0.10912,0.23216,0.13768,0.0038,1.7544,3.8643,5.82364,6.97312,7.5764,7.7322,7.8185,7.8999,7.9755
"37",0.5864,0,13.3913,12.8049,13.21084,0.1804,0.1453,0.0085,0.0266,3.60946,0.26582,5.93064,3.11564,0.28928,154.743,164.1167,179.9991,300.7176,260.8561,464.5465,81408.1641,72729.1484,12.7264,1.8993,7.5514,8.2767,0.6095,10.1995,10.7165,0.5428,0.28548,0.6082,0.05892,0.04644,0.11084,0.12818,0.00374,1.78622,3.95056,5.9749,7.18646,7.73234,7.8425,7.9035,7.9616,8.0165
"38",1.5201,0,13.33656,11.81652,13.32722,0.0093,0.0075,5e-04,0.0014,3.76568,0.26798,5.90518,3.10044,0.2879,142.9837,162.2411,172.7604,311.4019,261.8382,464.8846,81402.5391,72729.1484,11.7593,1.8753,7.2386,8.5992,0.612,10.1137,10.6202,0.5379,0.26156,0.5479,0.05416,0.0391,0.09658,0.12588,0.00354,1.597,3.97584,5.94368,7.28212,7.86074,7.95808,8.00862,8.0581,8.1065
"39",9.5086,0.0014,14.16998,4.66138,13.9517,0.2183,0.172,0.0118,0.0345,4.05162,0.28044,6.11462,3.20718,0.29784,132.1187,160.3626,165.7226,320.3141,262.7932,465.4211,81396.9141,72729.1484,10.8657,1.8785,7.0382,9.2771,0.6421,10.5004,11.015,0.5579,0.35764,0.6263,0.0793,0.06592,0.16824,0.1235,0.00796,1.74374,3.99624,5.81576,7.30256,7.94972,8.04958,8.09812,8.1471,8.1969
"40",26.8798,0.0997,17.85782,-9.02194,14.31686,3.541,2.8142,0.2101,0.5167,4.24962,0.28788,6.21936,3.25752,0.30252,122.1268,158.5119,158.9956,327.519,263.7048,466.1348,81391.2891,72729.1484,10.0417,1.8608,6.7666,9.8885,0.6698,10.8526,11.3685,0.5759,0.49292,0.8519,0.0478,0.26436,0.09762,0.13092,0.03496,1.82854,3.9734,5.7309,7.32844,8.024,8.1304,8.18048,8.2336,8.29
"41",73.0008,35.5747,52.99036,-20.01046,23.91826,29.0721,22.2115,2.2431,4.6175,7.40438,0.49632,10.19646,5.32636,0.49472,138.6971,158.539,159.9166,326.6402,264.1024,467.868,81378.7188,72733.8125,9.6599,1.8429,6.555,17.3785,1.1649,17.9521,18.7557,0.9502,1.53688,1.8488,0.12048,0.66648,0.48904,0.38138,0.01238,1.24378,3.88354,5.35538,6.96474,8.17244,8.3125,8.3769,8.4506,8.5355
"42",130.0281,84.5584,127.63434,-2.39376,63.1088,64.5255,48.0333,4.5099,11.9823,18.89542,1.31936,27.3665,14.20732,1.32022,184.6543,161.7516,173.3085,301.0607,262.4771,471.2011,81341.5391,72747.9688,13.2069,1.8663,6.9241,45.9964,3.2126,49.9755,51.8882,2.63,5.4342,7.377,0.04656,2.9042,1.2331,1.29692,0.31996,2.05746,4.11956,5.08118,6.47284,8.62802,8.93286,9.07588,9.1925,9.3004
"43",157.8777,54.2508,169.7833,11.90556,88.57876,81.2045,63.9567,5.4136,11.8342,24.13144,1.86058,39.99544,20.66918,1.92216,196.7122,165.2717,187.5014,264.8231,259.5414,471.2141,81287.6562,72764.0938,15.0673,1.9054,7.5071,59.0965,4.5542,73.4144,75.8794,3.849,7.89748,11.5437,0.70958,3.47406,2.58278,1.84066,0.0755,2.30412,5.15256,5.89532,6.81842,9.28,9.60476,9.7366,9.85,9.9514
"44",146.1029,54.6731,181.73016,35.62732,88.45204,93.2782,74.8499,6.3949,12.0334,21.89386,1.88264,41.2755,21.4075,1.99258,208.0822,168.8542,201.5481,236.8053,256.662,467.3789,81233.2969,72780.1406,15.966,1.883,7.8241,52.0905,4.4806,73.6761,76.4259,3.8801,5.75,9.5829,1.56528,0.93362,3.07112,1.74526,0.08014,2.12778,5.06192,5.76826,6.7165,9.43624,9.78788,9.91072,10.01372,10.1063
"45",94.6771,35.8481,133.9006,39.22354,65.86162,68.039,55.9833,4.0194,8.0363,15.04984,1.39484,31.43094,16.45334,1.53268,209.4363,170.4585,207.3412,225.6866,254.9589,462.515,81190.8438,72795,16.5698,1.9808,8.5464,36.5316,3.3851,57.197,59.8794,3.0425,6.48712,8.3532,0.7174,2.00772,2.89988,1.57952,0.0456,1.59314,4.39862,5.13704,6.17344,8.80352,9.1723,9.2989,9.4032,9.4971
"46",44.4558,7.8849,87.89044,43.43468,41.48436,46.4061,41.2618,2.312,2.8323,9.16778,0.86028,19.94442,10.53038,0.98156,197.3412,169.2815,202.0451,228.9548,254.6107,459.1814,81165.1953,72806.5625,16.0376,1.9658,8.4502,21.5143,2.019,35.1023,37.0666,1.8845,3.56926,4.1104,0.67888,0.4117,2.04948,1.10808,0.01076,0.91916,3.64068,4.37844,5.50176,7.86262,8.19782,8.3148,8.4216,8.5171
"47",7.391,0,44.47402,37.08304,21.59416,22.8798,19.9413,1.0263,1.9123,4.73026,0.4305,10.3994,5.51936,0.51462,182.3448,167.3729,194.028,241.3158,255.2375,457.4464,81152.3281,72811.1328,14.9964,1.9082,8.0171,10.9385,0.9956,18.0351,19.1438,0.9736,1.86696,1.7812,0.27084,0.138,1.09448,0.63452,0.00594,0.8301,3.77464,4.64038,5.58834,7.12044,7.3444,7.4166,7.5068,7.5868
"48",2.3067,0,28.36198,26.05526,15.80486,12.5571,10.3321,0.5763,1.6488,3.68258,0.31444,7.46452,3.97282,0.3705,166.2831,165.2993,185.5788,257.6362,256.2742,456.5926,81145.125,72811.5078,16.0616,2.0735,8.4492,8.503,0.7261,12.9261,13.7593,0.6999,0.8055,1.0526,0.13518,0.06994,0.43476,0.3008,0.00326,1.26642,4.52896,5.6174,6.29286,6.96004,7.0242,7.0371,7.0905,7.1388
"49",1.8949,0,13.8609,11.966,13.42288,0.43804,0.30758,0.03608,0.09436,3.12974,0.0701,4.74802,5.34948,0.12552,146.4014,164.0627,178.78778,277.66052,257.15782,460.83112,81128.72968,72814.86718,19.8817,1.2364,6.79104,6.83068,0.16526,8.93094,18.88848,0.24402,12.62944,1.3585,0.46108,0.22528,12.22368,0.18052,0.0236,3.02596,4.4319,5.01242,5.3335,5.9971,6.0489,6.0595,6.09918,6.1375
"50",1.06946,0,8.99688,7.92742,8.9966,3e-04,0.00014,0,1e-04,2.17416,0.046,3.15148,3.54152,0.0834,128.90096,163.2132,174.24528,295.21686,257.77684,463.65336,81117.12658,72816.5281,17.50044,0.85,4.54238,4.60836,0.10496,5.7396,12.10882,0.15608,1.11376,0.75378,0.38662,0.20204,0.72564,0.18606,0.01736,2.37832,4.21184,4.72408,4.9712,5.439,5.45778,5.45042,5.47188,5.49354
"51",18.59032,0.14696,19.71014,1.11984,18.53182,1.17834,0.69192,0.08412,0.40232,4.83262,0.09736,6.37412,7.06294,0.16478,113.56472,161.65726,166.17288,308.17002,258.87282,469.96362,81095.70468,72820.97032,15.40978,1.57046,8.13106,10.82294,0.2376,12.36742,25.6231,0.33176,1.25116,2.14486,0.3977,0.48356,0.5699,0.19768,0.03016,3.35214,4.54334,5.04774,5.27066,5.64644,5.67196,5.67966,5.70826,5.73756
"52",44.44448,20.40024,37.08038,-7.3641,26.33998,10.7404,7.27288,1.32142,2.1461,7.04642,0.14134,9.11414,9.8069,0.23116,116.78856,161.1425,159.03786,315.82294,260.076,478.55752,81066.675,72828.4578,14,1.81672,9.00974,15.63118,0.3419,17.4269,35.13444,0.45758,1.52724,2.99872,0.78916,0.15134,1.04442,0.3315,0.0124,3.08438,4.63066,5.09838,5.38966,5.95234,6.00978,6.04008,6.08282,6.12618
"53",83.91014,63.36458,81.84822,-2.06188,44.3959,37.45232,26.62812,3.31722,7.50702,12.20606,0.257,15.76478,15.79172,0.37636,149.02532,162.1146,161.05334,313.8674,260.9635,492.24586,81017.05938,72842.96874,17.45908,1.8203,8.85942,28.54828,0.66058,31.7911,60.19166,0.79796,5.09016,7.75452,0.2668,2.33834,1.38334,1.3685,0.25078,2.27864,4.00104,4.4655,5.1962,6.86996,7.03722,7.11264,7.1907,7.26606
"54",141.22802,52.35658,138.21872,-3.00926,74.86308,63.35564,45.3972,5.76102,12.19742,19.78036,0.46006,27.95378,26.03374,0.63512,155.8691,165.44154,172.4399,295.7496,261.37094,511.21794,80935.25626,72869.35002,19.33446,1.90804,9.55676,47.29528,1.21426,56.84602,100.69126,1.35444,8.90474,16.05872,1.99254,3.61604,3.0765,2.21216,0.18416,3.576,5.27386,5.60192,6.35192,8.82942,9.05456,9.1267,9.2116,9.28976
"55",166.69124,66.7363,184.66344,17.97218,101.2533,83.41016,59.80792,8.2415,15.36094,24.33186,0.65682,40.05636,35.33182,0.87648,168.6721,170.1581,188.79486,268.37602,261.28206,529.92612,80825.50154,72903.25156,20.5657,1.95396,10.33922,58.56838,1.74976,81.24938,136.56734,1.85464,12.6493,23.78764,4.19862,3.57542,5.80482,3.26902,0.09524,4.71488,6.65766,6.92622,7.82954,11.43394,11.6422,11.62762,11.64236,11.65552
"56",145.91206,72.38148,190.76602,44.85392,104.03902,86.72698,61.93572,8.59906,16.1923,22.24286,0.6904,43.06078,37.11954,0.92546,182.55594,175.41558,206.6123,249.01942,261.1466,543.48288,80711.9203,72938.4281,22.30768,1.97862,11.1343,53.09676,1.81724,86.4567,142.16254,1.937,13.78824,23.28046,4.40416,2.01844,8.48194,3.28786,0.08804,4.52648,6.86186,7.26044,8.33494,12.83188,13.11616,13.0493,12.98762,12.93412
"57",113.36618,73.19546,172.63642,59.2703,106.99154,65.64496,43.91042,6.22744,15.50708,20.8043,0.72622,45.61832,38.86718,0.97548,195.08522,180.66346,223.59328,233.84164,260.9109,553.9428,80588.84532,72976.4297,24.06848,2.0712,12.29696,51.85258,1.99622,95.36722,154.76238,2.11678,19.79372,28.9015,3.96138,5.10464,10.79908,3.89002,0.07244,4.62486,7.24846,7.73484,8.94246,13.99444,14.36254,14.27198,14.14954,14.04278
