"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.4727,0,14.4153,13.9426,14.1445,0.2708,0.2178,0.0128,0.0402,3.86942,0.28846,6.33776,3.34218,0.30672,154.776,164.2445,179.9394,300.1427,263.655,466.7827,82108.6719,72504.6484,12.7291,1.9125,7.5959,8.932,0.6659,10.9726,11.5727,0.5793,0.1831,5.0957,0.3879,0.8306,0.15118,0.12468,0.13224,0.131,0.0085,1.87244,3.9859,5.94318,7.1751,7.73476,7.84314,7.90454,7.9686,8.0343
"2",4.4378,0.0033,14.15322,9.71546,14.0704,0.0828,0.0654,0.0043,0.0131,3.9612,0.28574,6.23562,3.28622,0.30158,143.0157,162.3609,172.6776,310.2885,264.596,467.142,82103.0469,72504.6484,11.7618,1.8838,7.263,9.164,0.661,10.819,11.4034,0.5709,0.1818,5.222,0.44544,0.8261,0.11384,0.177,0.13344,0.135,0.00992,1.891,4.06746,5.90668,7.25622,7.85266,7.95358,8.0088,8.067,8.1269
"3",11.2603,0,14.43942,3.17912,14.24252,0.1969,0.1551,0.0107,0.031,4.10302,0.28818,6.25562,3.2934,0.30232,132.1477,160.5043,165.7308,318.9479,265.5104,467.6589,82097.4219,72504.6484,10.8681,1.8559,6.9467,9.4367,0.6628,10.7908,11.3621,0.5689,0.1823,5.3725,0.4522,0.7869,0.1513,0.11452,0.20038,0.13732,0.00798,1.9601,4.16704,5.8933,7.27552,7.9177,8.02508,8.08176,8.1397,8.1987
"4",31.5927,1.1591,21.89582,-9.6969,16.2458,5.65,4.5109,0.3702,0.769,4.80738,0.33048,7.05732,3.71006,0.34058,122.6755,158.7632,159.4419,324.7341,266.3126,468.4831,82090.4062,72505.9922,10.0516,1.8576,6.752,11.3018,0.7769,12.4417,13.0813,0.655,0.2136,6.4296,0.7705,1.1825,0.04654,0.4755,0.09824,0.1968,0.05394,1.65176,4.05122,5.71594,7.21884,8.01788,8.14266,8.20552,8.2669,8.3288
"5",72.0956,57.708,70.69694,-1.3987,36.35218,34.3448,26.8665,2.4954,4.9829,10.92554,0.7546,15.69452,8.22256,0.75496,159.414,158.9814,161.0731,316.8997,266.1229,470.5529,82070,72514.4062,10.6866,1.838,6.5937,25.3968,1.754,27.3602,28.6688,1.4358,0.4824,14.4506,1.92784,2.7983,0.38018,0.5712,0.61062,0.746,0.03438,0.94698,3.27506,4.50576,6.24308,8.15262,8.427,8.55994,8.66114,8.7401
"6",113.8627,55.8771,113.95812,0.09538,55.7064,58.2517,45.0201,3.9606,9.271,16.23604,1.166,24.41026,12.72514,1.16896,180.2571,161.3779,171.2068,299.5745,264.9478,472.7074,82037.2109,72529.8438,13.8133,1.8471,6.8419,38.2608,2.7484,43.1556,44.9934,2.2545,0.7558,21.7992,2.94092,4.9949,0.6159,1.02774,0.91324,0.99996,0.16122,1.31876,3.4669,4.47746,6.09566,8.33034,8.71046,8.89804,9.04744,9.1664
"7",156.2705,62.7699,164.12588,7.85536,85.60506,78.5208,59.7818,5.3707,13.3683,23.47058,1.82874,38.48426,19.98438,1.83712,196.7341,165.7486,188.8203,265.1728,262.1184,473.2227,81985.5391,72545.0234,14.9079,1.906,7.4947,57.0894,4.4487,70.2127,72.9213,3.6565,1.2234,32.6226,6.80146,10.2929,0.53244,3.4507,1.6924,1.65836,0.27754,2.2173,4.82022,5.59518,6.69142,9.05958,9.43852,9.6218,9.7771,9.9076
"8",152.203,56.3627,163.92794,11.72492,80.95332,82.9746,65.6639,5.3807,11.93,20.16844,1.74206,37.64322,19.59662,1.80298,208.838,169.4317,203.1909,240.5473,259.532,470.0674,81934.8359,72559.4688,16.0775,1.9535,8.1745,49.1715,4.2458,68.8002,71.6312,3.5948,1.1676,28.2119,7.64286,10.1135,0.44742,3.41296,2.39484,1.83502,0.02438,1.80142,4.76322,5.53006,6.56492,9.1442,9.53028,9.7071,9.8635,10.0013
"9",99.2849,27.2149,126.12076,26.83594,51.71252,74.4082,62.7731,4.3455,7.2898,12.1199,1.10444,24.48038,12.82686,1.18094,205.9139,170.3479,206.2692,237.1187,258.5123,466.9802,81903.5703,72572.1875,16.5315,1.8056,7.8077,28.0387,2.5549,42.468,44.5029,2.2349,0.7026,16.1239,3.24574,4.0701,0.77836,0.1001,1.96936,1.1763,0.00514,0.85246,3.62796,4.4478,5.71582,8.28298,8.69888,8.89366,9.067,9.2207
"10",57.1184,16.0787,92.05108,34.93262,33.99886,58.0522,50.1903,3.0933,4.7685,7.9788,0.71816,16.06286,8.45982,0.77922,197.866,170.0767,204.5609,243.2055,258.4517,465.0653,81882.4219,72580.3828,16.0873,1.8791,8.1398,18.4211,1.658,27.8128,29.2964,1.4719,0.4559,10.5875,2.0718,2.5617,0.41738,0.17368,1.0767,0.82148,0.01474,0.67792,3.29674,4.19174,5.54088,7.70088,8.0936,8.2798,8.4446,8.5908
