"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.4608,0,14.315155,13.854303,14.043762,0.2714,0.2226,0.006,0.0428,3.8038345,0.286833,6.298971,3.3471875,0.30693,148.8578,71.68,180.2411,294.6993,261.9012,463.4355,82145.3438,72476,12.2424,1.9058,7.5876,8.7476,0.6596,10.8644,11.5464,0.5775,0.1814,4.9926,0.336319,0.8185,0.197372,0.076056,0.128816,0.131444,0.0059145,1.866883,4.0367585,6.0055335,7.1874085,7.7319035,7.837419,7.898297,7.962238,8.0278
"2",4.3319,0.0033,14.0607775,9.7288945,13.9749245,0.0858,0.0693,0.0022,0.0144,3.8950605,0.2842775,6.200698,3.292922,0.301976,137.5473,69.8297,172.9836,304.5749,262.8194,463.7804,82139.7188,72476,11.3121,1.8507,7.2589,8.9761,0.6551,10.7168,11.3825,0.5694,0.1802,5.117,0.3869795,0.8103,0.1581,0.124829,0.127058,0.135092,0.0068075,1.90372,4.1102215,5.991291,7.2719035,7.8494335,7.9481305,8.0029,8.0611,8.1209
"3",10.9936,0,14.2441715,3.2505935,14.049653,0.1945,0.157,0.0048,0.0327,4.0066015,0.2847815,6.179277,3.278329,0.3006565,127.0948,68.0444,166.0845,313.0133,263.6846,464.2766,82134.0938,72476,10.4525,1.7853,6.899,9.1799,0.6525,10.6185,11.267,0.5636,0.1794,5.2284,0.410552,0.7648,0.1919115,0.0637455,0.210089,0.1367225,0.0041635,1.9501585,4.1799385,5.9407855,7.2846665,7.912251,8.0175385,8.073897,8.1317,8.1906
"4",30.8205,1.4499,23.213738,-7.6067595,16.057371,7.1564,5.9883,0.2542,0.9138,4.703999,0.327207,6.9857805,3.7009415,0.339439,118.1505,66.4198,159.9262,318.6346,264.4199,465.0727,82127.0781,72477.3438,9.6691,1.7695,6.7382,11.0487,0.7685,12.304,13.0368,0.6522,0.2113,6.2882,0.72161,1.1606,0.0609285,0.4492705,0.0852535,0.187089,0.056227,1.7211225,4.070024,5.7575325,7.2400755,8.012344,8.13528,8.197854,8.2591015,8.321
"5",70.2,53.9225,70.138019,-0.062025,35.8811535,34.2568,27.6807,1.8478,4.7283,10.676455,0.7460185,15.514903,8.1922225,0.7515495,151.5089,66.7504,161.6179,310.9951,264.168,467.0678,82106.7812,72485.6094,10.2389,1.7349,6.5685,24.7088,1.7264,26.9281,28.4377,1.423,0.4748,14.0646,1.718521,2.655,0.4861625,0.4047155,0.6304975,0.6833125,0.0115825,1.032664,3.4321395,4.721772,6.3641805,8.1427835,8.4093145,8.5418765,8.6431,8.7219
"6",110.4841,52.7032,111.232586,0.748444,54.6609935,56.5716,44.6224,3.3928,8.5564,15.776,1.1456,23.981174,12.601607,1.1566145,170.7933,69.0641,171.1354,294.1,262.972,469.132,82074.5859,72500.5625,13.0852,1.7531,6.7495,36.9893,2.6868,42.1854,44.3341,2.2195,0.7389,21.083,2.579016,4.6912,0.727598,0.7501225,0.8907725,0.9381165,0.162714,1.4070175,3.599508,4.651591,6.187215,8.3064725,8.6759925,8.863476,9.0133,9.1324
"7",151.9648,61.468,161.8091315,9.844321,85.094903,76.7143,58.8352,5.0687,12.8103,23.096761,1.8198695,38.2912175,20.045861,1.8411895,187.3662,73.3316,188.2675,260.1664,260.1699,469.6029,82022.9297,72515.6641,14.1611,1.8793,7.455,55.8348,4.4003,69.4401,72.7055,3.6425,1.2101,31.9192,6.234218,9.9374,0.8696165,2.9404395,1.715996,1.5777875,0.276633,2.2803655,4.904762,5.6840995,6.730456,9.028836,9.399789,9.5832975,9.7393,9.8704
"8",148.6814,56.1607,161.367581,12.686245,80.5737595,80.7939,63.7522,5.2057,11.8359,19.8540595,1.7358005,37.4954815,19.679376,1.8090475,200.0849,76.9594,202.5992,235.8247,257.6533,466.4659,81972.2031,72530.0859,15.3616,1.9882,8.1328,48.1337,4.2068,68.1465,71.5308,3.5866,1.1569,27.6304,7.176904,9.8315,0.761681,2.9759755,2.430359,1.770571,0.0041375,1.804602,4.792867,5.562753,6.5753155,9.111977,9.492853,9.6701815,9.8275,9.966
"9",97.2458,27.0896,121.805229,24.5594245,49.8230525,71.9822,60.6314,4.1507,7.2,11.552101,1.064957,23.5963065,12.4632275,1.1464605,197.7662,77.8684,205.9541,232.977,256.7441,463.5384,81941.3203,72542.3516,15.8634,1.7999,7.4805,26.4617,2.4393,40.522,42.8054,2.1478,0.6708,15.2248,2.763163,3.6526,1.109763,0.0591145,1.679733,1.024316,0.0069245,0.5647145,3.532759,4.4208365,5.6887775,8.213743,8.6269995,8.8238,8.9996,9.1562
"10",55.9706,15.9809,88.631814,32.661167,32.3986945,56.2331,48.8618,2.8023,4.5691,7.53192,0.6849465,15.308873,8.125196,0.747756,190.291,77.6248,204.6845,239.2927,256.7559,461.7646,81920.7891,72549.75,15.4657,1.8418,7.6618,17.0888,1.5539,26.0504,27.6528,1.3881,0.4273,9.8262,1.422595,2.1409,0.809983,0.07306,0.6986695,0.650866,0.0032465,0.669996,3.2326955,4.1781825,5.523259,7.622106,8.011632,8.1998,8.3671,8.5146
