"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","NPPL_mean1","NPPR_mean1","NPPS_mean1","add_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"11",11.7076,0.0185,40.520628,28.81305,17.934985,22.5856,18.4725,1.5612,2.5519,4.261985,0.396156,8.416085,4.450956,0.409801,141.3093,215.9195,191.6984,256.5659,278.113,463.8427,81913.25,72566.0938,15.291,2.0136,7.5157,9.7831,0.9093,14.4886,15.325,0.7696,0.2501,5.6308,0,0,0,0,0.994675,1.1395,0.171742,0.06561,0.551887,0.377174,0.004837,1.006048,3.662669,4.92881,6.13122,7.358351,7.637939,7.7764,7.9083,8.0332
"12",2.622,0,26.894452,24.272454,16.398423,10.496,7.9729,0.7492,1.7739,4.111621,0.361626,7.555758,4.001012,0.368405,125.3462,213.5295,183.0614,272.0275,279.3068,463.4547,81906.6875,72566.0938,15.9631,2.3894,8.6369,9.4983,0.8354,13.0915,13.8647,0.6964,0.2297,5.4538,0,0,0,0,0.46083,0.975,0.172591,0.094978,0.212564,0.153292,0.00628,1.799947,4.171867,5.956443,6.92249,7.48352,7.62602,7.7046,7.7888,7.8759
"13",1.9325,0,13.829201,11.896652,13.012921,0.8163,0.6077,0.0618,0.1468,3.413844,0.286624,5.899563,3.12512,0.287784,113.1068,211.5364,176.0858,283.711,280.3423,463.4077,81901.0625,72566.0938,12.2394,1.993,6.9756,7.8378,0.6581,10.1587,10.7626,0.5406,0.181,4.4918,0,0,0,0,0.294972,0.6835,0.118792,0.061587,0.100285,0.13311,0.004696,1.847415,4.147621,6.177315,7.176319,7.653546,7.745081,7.7973,7.8574,7.9225
"14",3.617,0,13.301659,9.684633,13.295705,0.006,0.0044,5e-04,0.0011,3.603882,0.292237,5.955155,3.153975,0.290462,102.0625,209.4996,169.1684,293.7172,281.4015,463.5576,81895.4375,72566.0938,11.0443,2.0364,6.9173,8.2611,0.6699,10.2383,10.8448,0.5448,0.1842,4.7278,0,0,0,0,0.274204,0.6443,0.090731,0.054948,0.084959,0.134296,0.005487,1.865305,4.167827,6.224892,7.298004,7.799892,7.878927,7.921528,7.9716,8.0268
"15",23.9637,0.9031,17.107359,-6.856381,13.872464,3.2349,2.3291,0.4916,0.4141,3.861356,0.304706,6.150889,3.255664,0.299834,92.5304,207.8532,162.2684,301.895,282.4699,463.9052,81889.8125,72566.0938,9.9836,2.0971,6.9002,9.0132,0.7112,10.767,11.3979,0.5726,0.1956,5.1529,0,0,0,0,0.482505,0.879,0.043406,0.299988,0.044912,0.137607,0.031343,1.893373,4.170971,6.201437,7.379876,7.928142,8.010522,8.052599,8.1018,8.1565
"16",31.9335,46.3251,24.930647,-7.002847,15.359947,9.5707,7.4683,0.8617,1.2406,4.391905,0.338725,6.738307,3.562859,0.32815,127.09,205.9927,156.1223,309.5598,283.443,464.4893,81883.1406,72567.1016,11.0654,2.0812,6.627,10.3361,0.7971,11.893,12.5767,0.6318,0.2192,5.9041,0,0,0,0.0693,0.82053,1.1138,0.033389,0.476316,0.170115,0.174089,0.052315,1.81618,4.208753,6.076514,7.35703,8.028406,8.128181,8.176916,8.2299,8.2877
"17",78.4014,31.5831,77.562776,-0.838642,37.279695,40.2831,30.4392,3.5156,6.3282,10.953811,0.840558,16.173494,8.526331,0.785509,131.9031,206.6006,160.2711,304.2301,283.2255,466.3781,81861.4609,72575.3125,13.4392,2.0585,6.5153,25.5897,1.9638,28.3422,29.8825,1.5016,0.54,14.6144,0,0,0,0,2.101022,3.039,0.295247,0.777022,0.495629,0.828374,0.107945,0.894006,3.160063,4.469165,6.242839,8.194913,8.457262,8.578602,8.6719,8.7468
"18",117.5444,51.5969,117.011145,-0.533284,59.170062,57.8411,41.5752,5.1166,11.1493,16.815749,1.342472,26.070405,13.680454,1.260979,143.6178,209.6709,173.9763,285.2452,281.7817,468.2655,81827.0703,72590.2188,14.0836,2.0901,6.9335,40.3098,3.2186,46.8804,49.2006,2.4737,0.8851,23.0555,0.0044,0.0036,9e-04,0,4.314126,6.2049,0.406595,1.981098,1.201383,1.131639,0.163362,1.527363,3.635677,4.614812,6.184352,8.455148,8.830516,9.012143,9.157308,9.2739
"19",145.1526,67.0892,151.44818,6.295519,82.120954,69.3272,49.3323,5.9929,14.0021,21.879669,1.891281,37.127524,19.430243,1.792234,161.4921,214.2561,193.1962,256.5194,279.0634,468.1273,81777.5547,72604.3438,15.6702,2.1233,7.6158,52.3292,4.523,66.5913,69.6995,3.5067,1.2438,30.0249,0.0392,0.0314,0.0078,0,5.22566,8.8423,1.074164,2.043593,1.669736,1.512326,0.145627,2.032232,4.640634,5.428304,6.560846,8.969501,9.354714,9.538896,9.6955,9.8283
"20",131.8278,54.8952,140.887624,9.059773,72.35988,68.5277,51.2231,5.5663,11.7384,17.797089,1.668845,33.621325,17.643916,1.628704,171.7444,217.5822,206.8323,240.3168,276.9603,465.4464,81733.1484,72618.3438,17.1954,2.1638,8.322,42.0462,3.9423,59.5637,62.5154,3.1477,1.0841,24.2095,0,0,0,0,4.719447,7.2774,1.256354,1.063207,2.194142,1.462095,0.015327,1.517758,4.308227,5.117574,6.261897,8.798915,9.199935,9.387002,9.5512,9.6958
"21",89.6815,31.0863,103.820294,14.138758,44.817515,59.0028,46.7679,4.428,7.8069,10.562603,1.018496,21.086867,11.122227,1.027335,169.5146,218.803,211.7169,241.9493,276.2522,463.1684,81705.8203,72629.75,17.773,1.888,7.5499,23.9729,2.3117,35.8808,37.8494,1.9069,0.6357,13.8208,0,0,0,0,2.205666,3.0768,1.231227,0.25626,1.046504,0.902893,0.061581,0.033,3.216602,4.200659,5.531155,7.991795,8.417133,8.623289,8.7996,8.9491
"22",35.5934,8.2429,66.309395,30.716019,25.566031,40.7434,33.7299,2.8662,4.1472,6.105779,0.568691,11.96987,6.336214,0.585476,156.7698,217.774,207.613,252.942,276.567,462.0723,81690.3047,72635.375,16.8663,1.8539,7.401,13.553,1.262,19.9211,21.0906,1.063,0.347,7.8012,0,0,0,0,0.754025,1.4136,0.996106,0.191004,0.110706,0.452315,0.002393,0.321771,2.438913,3.840123,5.427448,7.448757,7.824614,8.007,8.1659,8.3043
"23",7.5184,0,37.31866,29.800229,18.183809,19.1348,15.2341,1.2872,2.6135,4.447655,0.396119,8.447109,4.478944,0.413967,141.4621,215.7103,199.5822,266.3074,277.403,461.4514,81679.6094,72640.4453,15.3078,2.0639,8.031,10.2845,0.9159,14.6474,15.5331,0.7831,0.2519,5.9084,0,0,0,0,0.877563,1.2267,0.14547,0.146385,0.385406,0.345772,0.009191,0.870663,2.825786,4.552907,6.032592,7.324693,7.617116,7.7627,7.8887,7.9973
"24",0.8141,0,24.277902,23.46381,17.174785,7.1031,5.3817,0.5007,1.2208,4.426518,0.374578,7.832988,4.156493,0.384213,125.4817,213.2148,190.1883,281.7882,278.6566,461.2704,81673.0469,72640.4453,15.9804,2.4956,9.3938,10.2722,0.8693,13.6334,14.4688,0.7295,0.239,5.8888,0,0,0,0,0.51751,1.0883,0.184147,0.146514,0.22759,0.143407,0.008697,1.591134,3.376229,5.484921,6.819732,7.490831,7.654175,7.7411,7.824501,7.9043
"25",1.085,0,14.253501,13.168483,13.883196,0.3703,0.2747,0.0275,0.0681,3.744888,0.303081,6.226221,3.303608,0.305397,113.229,211.0896,182.4579,293.3888,279.7593,461.4226,81667.4219,72640.4453,12.2526,2.1249,7.7304,8.705,0.7045,10.8547,11.519,0.5808,0.1937,4.9815,0,0,0,0,0.40898,0.8524,0.090031,0.198981,0.086745,0.12325,0.010496,1.734463,3.706813,5.726087,7.095293,7.684276,7.793733,7.851899,7.9125,7.9747
"26",2.3524,0,13.834608,11.482204,13.830077,0.0045,0.0033,4e-04,9e-04,3.848606,0.301426,6.129381,3.250189,0.300479,102.1728,208.9987,175.0851,303.2799,280.8428,461.7765,81661.7969,72640.4453,11.0562,2.0912,7.3728,8.8483,0.693,10.5691,11.2088,0.5652,0.1906,5.0571,0,0,0,0,0.372512,0.7152,0.108657,0.084766,0.159637,0.128112,0.005831,1.823232,3.899848,5.724382,7.190268,7.81596,7.912157,7.9595,8.0105,8.0642
"27",6.8354,7e-04,13.807907,6.972501,13.71111,0.0968,0.0681,0.0089,0.0198,3.906637,0.298055,6.021612,3.189887,0.294925,92.1965,206.9729,168.1599,311.5175,281.8791,462.2695,81656.1719,72640.4453,9.9766,2.026,6.9251,8.9711,0.6844,10.3708,10.9877,0.5541,0.1882,5.1223,0,0,0,0,0.36355,0.7119,0.123678,0.081907,0.150847,0.130792,0.010337,1.859966,3.971997,5.705117,7.221278,7.895495,7.997907,8.045984,8.0957,8.1471
"28",16.2835,0.2384,14.866281,-1.417182,14.01329,0.853,0.5929,0.1345,0.1256,4.06604,0.304034,6.111158,3.233103,0.29894,83.3124,205.0196,161.2934,318.174,282.9273,462.9127,81650.5469,72640.4453,9.0033,2.0725,6.8668,9.5216,0.7119,10.7327,11.3562,0.5727,0.1958,5.4327,0,0,0,0,0.544487,0.9258,0.039055,0.347482,0.063535,0.133468,0.031323,1.863754,3.950643,5.664695,7.267379,7.982116,8.094129,8.146276,8.1984,8.2515
"29",47.5979,36.0656,37.457049,-10.140821,21.334748,16.1223,11.5089,3.447,1.1663,6.432089,0.475471,9.150306,4.83021,0.446662,105.3858,207.4642,155.2857,318.972,283.5762,464.2945,81639.7344,72643.7344,8.9109,2.0635,6.5816,15.0017,1.109,16.0081,16.9006,0.8525,0.305,8.5559,0.0292,0.0234,0.0058,0.0719,1.214006,1.5544,0.146739,0.493227,0.371984,0.348799,0.073086,1.121252,3.754301,5.307716,6.937656,8.107009,8.24977,8.313003,8.3795,8.4527
"30",96.6987,66.0162,93.225869,-3.472805,48.08846,45.1374,32.1724,4.1255,8.8395,14.379836,1.085848,20.728058,10.887565,1.007152,138.4033,209.3847,164.7532,304.663,282.7773,467.1372,81611.7734,72655.0391,12.9416,2.0904,6.5784,34.1364,2.5781,36.9066,38.7701,1.9562,0.709,19.484,0,0,0,0,2.995861,4.5732,0.341295,1.403568,0.644352,0.947941,0.193213,1.415977,3.329111,4.463654,6.233055,8.362611,8.670942,8.813201,8.928617,9.026
"31",128.18,58.6383,133.177459,4.997445,74.503687,58.6738,41.1749,5.1587,12.3402,20.959798,1.69605,33.015043,17.237269,1.595517,152.6201,213.1222,180.9646,276.6007,280.4796,468.9407,81567.2891,72668.5938,15.1021,2.1257,7.2439,50.7281,4.106,59.9456,62.5946,3.1603,1.1291,29.0296,0,0,0,0,5.943436,8.5541,0.42156,2.942737,1.523726,1.476973,0.066021,1.62722,4.268546,5.129729,6.428666,8.801637,9.184502,9.370765,9.5246,9.6504
"32",127.4661,54.7764,128.660964,1.194858,62.015571,66.6454,49.2645,5.5764,11.8045,16.362479,1.41545,28.180441,14.695962,1.361247,163.9082,216.5192,195.3721,262.3622,278.9464,468.4211,81530.6406,72683.7812,16.1002,2.0803,7.5032,38.1575,3.3007,49.2847,51.4034,2.5971,0.9077,21.8943,0.0563,0.0451,0.0113,0,3.180063,5.2157,0.999225,0.36827,1.656205,1.155597,0.006508,1.607193,4.024898,4.879882,6.165887,8.564637,8.972136,9.169701,9.340181,9.4879
"33",91.6095,44.126,112.858141,21.248657,58.411817,54.4463,40.3133,4.4271,9.7059,14.658284,1.325496,27.009273,14.110894,1.307872,168.7531,218.7747,204.7803,253.8689,277.6793,466.6345,81495.3984,72697.5469,17.2181,2.1563,8.2423,34.278,3.0994,47.3596,49.4853,2.5018,0.8523,19.7052,0.0559,0.0447,0.0112,0,3.303354,5.2417,1.001724,0.488281,1.620426,1.194642,0.009765,0.976132,3.669562,4.530312,5.85089,8.298704,8.71583,8.920197,9.0953,9.2441
"34",37.1435,10.7218,66.835125,29.691637,34.354578,32.4805,26.1802,2.3569,3.9434,8.410903,0.762951,16.010749,8.391777,0.778193,157.2339,217.6537,200.591,259.6897,277.7415,465.2372,81473.9922,72706.2734,16.88,2.194,8.4778,19.8666,1.8021,28.3629,29.7321,1.5039,0.4956,11.4222,0,0,0,0,2.789321,3.2669,0.211457,0.864938,1.029852,0.894543,0.028441,0.693851,3.123653,4.128476,5.608552,7.754028,8.153844,8.3508,8.5206,8.6647
"35",5.6337,0,32.342945,26.709266,18.098902,14.2441,11.4353,0.9613,1.8474,4.498355,0.39262,8.391733,4.407369,0.408824,141.8808,215.4728,192.3931,273.1443,278.6849,464.6455,81464.0234,72710.6172,15.3531,2.1812,8.1979,10.4265,0.91,14.5876,15.3229,0.7753,0.2503,5.9848,0,0,0,0,1.098338,1.308,0.196972,0.209814,0.555848,0.332677,0.009341,1.173506,3.446664,4.92042,6.268752,7.461253,7.749623,7.8961,8.0276,8.1438
"36",0.5101,0,19.890448,19.380334,16.291913,3.5985,2.7274,0.2528,0.6183,4.260379,0.353198,7.417954,3.898703,0.361684,125.8531,212.9646,183.2823,288.8204,280.0018,464.4958,81457.4609,72710.6172,16.0277,2.5084,9.1108,9.8454,0.8163,12.8576,13.5153,0.6839,0.2245,5.6395,0,0,0,0,0.47085,0.9161,0.128548,0.110711,0.223672,0.136472,0.003807,1.747682,3.786991,5.744099,6.956886,7.57499,7.731824,7.818202,7.8996,7.9752
"37",0.4796,0,13.362252,12.882659,13.239368,0.1229,0.0918,0.0092,0.0219,3.611917,0.28653,5.93341,3.118204,0.289299,113.5643,210.8614,175.8998,300.5238,281.1324,464.6335,81451.4297,72710.6172,12.2889,2.1029,7.3826,8.2834,0.6571,10.2056,10.7267,0.5428,0.1807,4.7366,0,0,0,0,0.280399,0.6097,0.058624,0.04649,0.106702,0.127216,0.004263,1.776509,3.912313,5.878403,7.16671,7.731136,7.84288,7.904,7.9621,8.017025
"38",1.2232,0,13.351327,12.128089,13.347287,0.004,0.003,3e-04,7e-04,3.759567,0.288928,5.907935,3.102955,0.287907,102.4753,208.7814,168.8233,310.4103,282.2409,464.9746,81445.8047,72710.6172,11.089,2.0795,7.0763,8.5861,0.6598,10.1194,10.6298,0.538,0.1815,4.9038,0,0,0,0,0.26494,0.5488,0.054492,0.039584,0.100842,0.124506,0.003393,1.578208,3.918763,5.799809,7.253772,7.859002,7.958523,8.009291,8.0588,8.1072
"39",7.5523,9e-04,14.056382,6.504105,13.9481,0.1083,0.0772,0.0098,0.0212,4.030145,0.302115,6.111606,3.206687,0.29755,92.4696,206.6969,161.9483,318.3686,283.3217,465.5064,81440.1797,72710.6172,10.0062,2.0847,6.875,9.2303,0.6919,10.4979,11.0162,0.5576,0.1903,5.2669,0,0,0,0,0.358077,0.626,0.077142,0.063416,0.172984,0.121681,0.008042,1.709068,3.937727,5.741982,7.278646,7.946992,8.049434,8.098274,8.1472,8.197
"40",20.8946,0.0588,15.608619,-5.285953,14.312594,1.296,0.9058,0.1358,0.2543,4.218047,0.310433,6.221676,3.259929,0.302513,83.4685,204.6569,155.3358,324.5051,284.3587,466.1996,81434.5469,72710.625,9.0305,2.0695,6.6122,9.8136,0.7222,10.8552,11.3754,0.5758,0.1986,5.5961,0,0,0,0,0.487416,0.8503,0.049556,0.262943,0.094683,0.129785,0.035282,1.824831,3.932987,5.697404,7.315958,8.021538,8.129721,8.180062,8.2332,8.2896
"41",56.1466,30.903,43.403514,-12.74309,23.873131,19.5304,13.5368,4.9325,1.0611,7.320086,0.535178,10.195165,5.328196,0.494516,98.7549,209.6465,149.0011,322.5454,284.8565,467.8528,81421.9531,72715.3047,8.5678,2.0599,6.3354,17.1707,1.2553,17.9395,18.7513,0.9493,0.3452,9.7891,0.0479,0,0.0479,0.07,1.518384,1.8327,0.127359,0.660207,0.482581,0.375601,0.011897,1.175381,3.8298,5.343378,6.95699,8.169461,8.310552,8.375113,8.4488,8.5337
"42",109.6131,81.2731,108.972766,-0.640298,56.227107,52.7457,36.8098,4.9087,11.0272,16.731921,1.270051,24.378142,12.670528,1.176455,143.2326,212.4853,161.4825,301.8113,283.5924,470.7596,81388.8125,72729.4297,12.9292,2.1206,6.4257,40.4037,3.0673,44.155,45.8983,2.3245,0.8435,23.0656,0.0404,0.0323,0.0081,0,4.33464,6.1067,0.056705,2.397987,0.76248,1.174177,0.246119,1.615931,3.602826,4.673726,6.31468,8.486129,8.811362,8.966902,9.0908,9.2006
"43",137.9857,57.2588,139.579511,1.59377,74.157537,65.422,46.9718,5.5832,12.867,20.606679,1.685416,33.134102,17.138939,1.592398,156.4794,216.0584,177.3391,274.8334,281.3563,471.7032,81344.9062,72742.9531,15.3827,2.1527,7.0467,49.7371,4.0666,59.9559,62.0261,3.1434,1.1183,28.4737,0,0,0,0,5.863679,8.4304,0.601244,2.585144,1.813671,1.464859,0.053817,1.888025,4.413847,5.245429,6.459781,8.820602,9.193726,9.365503,9.5036,9.6273
"44",129.7677,57.3285,147.455458,17.687671,73.986202,73.4693,55.0394,6.0603,12.3696,19.2035,1.699631,33.908896,17.54306,1.63112,168.4847,219.687,192.8712,254.0515,279.1456,470.1853,81301.0625,72756.6797,16.6591,2.1039,7.399,45.1573,3.9973,59.8104,61.8872,3.1386,1.0993,25.9357,0.0459,0.0367,0.0092,0,4.084277,6.904,1.211855,0.63967,2.064446,1.380156,0.056796,1.685022,4.47965,5.264739,6.374357,8.832169,9.213079,9.379369,9.5173,9.6416
"45",84.7062,34.5159,106.410891,21.704685,54.937036,51.4739,39.4889,4.0703,7.9146,13.48887,1.253947,25.637496,13.317664,1.239066,168.3489,220.9206,198.4945,247.721,278.0381,467.7534,81267.0078,72770.0312,17.3938,2.2173,8.1833,32.237,2.9965,45.939,47.7258,2.422,0.824,18.5544,0,0,0,0,4.687273,5.9805,0.540085,1.518614,1.859577,1.309096,0.035421,1.190724,3.800233,4.635128,5.897113,8.345381,8.731935,8.8983,9.0423,9.1729
"46",39.248,7.0954,70.469007,31.221018,34.211945,36.2571,30.4782,2.6355,3.1434,8.241206,0.764873,16.052703,8.373688,0.779471,155.3134,219.4324,193.2403,253.6014,278.1343,466.0607,81245.3438,72777.8047,16.5833,2.1983,8.0927,19.1235,1.7749,27.9369,29.1457,1.4798,0.4881,11.006,0,0,0,0,2.40296,2.8622,0.483284,0.314489,1.221594,0.866866,0.008146,0.7082,3.28546,4.211399,5.588425,7.736042,8.091326,8.2447,8.3851,8.5111
"47",6.3846,0,34.800532,28.41595,17.265354,17.5352,14.153,1.2103,2.1719,4.138848,0.371538,8.115765,4.244029,0.395162,140.1478,217.3222,185.6566,267.1196,279.0708,465.1851,81235.9375,72780.4922,15.1656,2.1103,7.5838,9.5486,0.8571,14.0422,14.6864,0.7459,0.2357,5.4874,0,0,0,0,1.019458,1.1617,0.171382,0.101112,0.586656,0.331689,0.003436,1.316929,3.814769,5.102016,6.231711,7.351294,7.597282,7.707328,7.8246,7.9284
"48",1.9274,0,20.650943,18.723516,11.065664,9.5853,7.2918,0.6989,1.5946,2.826032,0.238462,5.088862,2.664212,0.248094,124.316,215.472,179.1976,283.1943,280.0933,464.9392,81228.9141,72780.4922,15.8319,1.8495,6.459,6.4946,0.548,8.7684,9.1812,0.4663,0.1507,3.7227,0,0,0,0,0.350302,0.597,0.086121,0.070357,0.144482,0.135455,0.004224,1.624882,4.039393,5.903162,6.86854,7.379846,7.477021,7.5328,7.6161,7.6895
"49",1.144108,0,5.615379,4.471273,5.183515,0.431868,0.222392,0.045304,0.164168,1.31582,0.061198,2.55628,1.169597,0.080617,111.8222,214.6307,175.885424,296.428727,280.682741,464.198241,81225.985149,72780.513997,12.493777,0.841094,3.312261,2.697436,0.12498,4.114633,3.59799,0.134254,0.03437,1.514192,0,0,0,0,7.885512,0.084516,0.237277,0.042165,7.617816,0.225525,0.005915,1.495185,4.162034,5.939137,7.086408,7.663551,7.717922,7.748963,7.81417,7.873539
"50",0.690933,0,3.239268,2.548332,3.239136,0.000115,4.3e-05,4e-06,5e-05,0.837247,0.037572,1.583512,0.730349,0.050463,102.008438,214.0355,173.57895,306.975129,281.112748,463.777474,81225.498591,72780.513997,9.813764,0.5936,2.306526,1.665049,0.074636,2.481702,2.181456,0.081314,0.020526,0.934063,0,0,0,0,0.290198,0.044607,0.164147,0.028118,0.060645,0.201426,0.003119,1.371423,3.99188,5.725559,7.147274,7.842122,7.89044,7.907777,7.958372,8.004765
"51",12.044901,0.052246,11.700678,-0.344227,11.360602,0.340072,0.168012,0.039682,0.132378,3.154117,0.137388,5.414963,2.483807,0.170322,91.434304,212.429374,167.369033,317.089399,282.198807,462.600071,81220.078831,72780.914845,10.600247,1.63191,6.209915,6.944908,0.301619,9.316247,8.218087,0.306975,0.082946,3.89168,0,0,0,0,0.250777,0.207208,0.0975,0.04557,0.024571,0.180633,0.002062,1.235618,3.763865,5.577847,7.20605,8.037922,8.107046,8.12668,8.171584,8.211688
"52",29.375152,22.867706,20.144713,-9.230435,16.505365,3.639352,2.141197,0.737151,0.761,4.761353,0.203702,7.720527,3.574547,0.245244,102.732597,211.294476,159.910915,324.948014,283.490308,461.290958,81212.380313,72782.394141,10.595191,2.048381,7.519438,10.563234,0.451012,13.389014,11.928474,0.446107,0.124027,5.914913,0,0,0,0.0688,0.20853,0.320553,0.121492,0.004667,0.033468,0.170397,0.001225,1.240295,3.64124,5.453054,7.173422,8.145763,8.250429,8.281027,8.32749,8.370655
