"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","QCt8_sd1.1","QCt9_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.00288133036052181,0.00287672846592562,0.00287862200479056,0,0,0,0,0.000782707035250277,6.39681107421369e-05,0.00129511085286633,0.000686448185306859,6.70519171684047e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084305286389,0,0.00184639287982452,0.0019059235148464,0.0090870570071121,0.00164286027981381,0.000562806818678945,0.0278646258495852,0.0589682664531089,0.063439524204656,0.0137063023179968,0.00125914673690179,0.000108297196770237,0,0,0
"2",0,0,0.00282196918852962,0.00282537634929428,0.0028261940356729,0,0,0,0,0.000785515336218436,6.42831488986213e-05,0.0012498383733891,0.000663693369628528,7.0180143382971e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00862514974251509,0,0.00223119390968743,0.00225450637388742,0.00930926138180401,0.00133078354681926,0.00154771744608933,0.027437982300586,0.0557700618430695,0.0984442132746904,0.0192822287994606,0.00161916395685922,0.000152192727364467,0,0,0
"3",0,0,0.00352977178991637,0.00352873285409302,0.00352980655892567,0,0,0,0,0.00101322367827752,7.48331477354706e-05,0.00155245618360717,0.000820555982984798,8.17670996541957e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00957764753596792,0,0.00307587073981999,0.0025334407871948,0.0103556033726732,0.00153290507853486,0.00102741019907908,0.0355297564292128,0.0675564507682578,0.091783442004877,0.022243729249141,0.00214647349968468,0.000190106296687809,3.26598632370329e-05,0,0
"4",0,0,0.00243257584722995,0.00243577274984526,0.00243227125015775,0,0,0,0,0.000715979233376388,5.57320429022885e-05,0.00105436993488811,0.000567809898476655,5.83960701597313e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00905120846889932,0,0.00111123918453793,0.00277499003547215,0.00958141909735671,0.00197438137607247,0.00278245059491293,0.0256437343441066,0.0534271420825699,0.0641112377674991,0.0184735640767279,0.00220661333818191,0.00022842455598699,4.26401432710227e-05,0,0
"5",0,0,0.00921791097962437,0.00921299718721965,0.00920981448392323,0,0,0,0,0.00274592443634218,0.000198303410016687,0.00398193953046032,0.00210379047042097,0.000195326714129261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224750877797412,0,0.0058655904660274,0.00532301378521377,0.0245639592069192,0.00624841790076706,0.00135691681112854,0.0262317218711093,0.0491002093846468,0.0332127397973803,0.00872603534999104,0.00159653001249832,0.000215406592285131,3.89119700623646e-05,0,0
"6",0,0,0.011042356422138,0.011040531571158,0.0110358880133145,0,0,0,0,0.00319838974637194,0.000229940703818933,0.00483781516343443,0.00253602647916582,0.000239686242720547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269677173260508,0,0.00813063392859425,0.00511966460391358,0.0309737347839205,0.00649471144606723,0.00131323142198044,0.023920932277194,0.0511207374948778,0.027858479586088,0.00564805598092268,0.000904140866829252,0.000158818236746741,2.93188669565973e-05,0,0
"7",0,0,0.0060403206651115,0.00603965816144181,0.00604348752080674,0,0,0,0,0.00164287995466927,0.000133272713492343,0.0027185280851034,0.00142474523684023,0.000133847493495947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394269132687177,0,0.00315364147382903,0.00969594786756329,0.0422399524960515,0.00480325342183226,0.00153560437876454,0.0119969187963435,0.0155458461761762,0.00884551013197936,0.0029468317175769,0.000522978068953149,0.000104499770431093,5.02418393803445e-05,1.40705294135962e-05,0
"8",0,0,0.0052725804925579,0.00524358039449525,0.00523005456062068,0,0,0,0,0.00128844867961444,0.000116908839561745,0.00244404264374493,0.00128144292092802,0.000124819060963438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359855789718519,0,0.0022900176436178,0.0107806244079952,0.0374188363277269,0.00467117358126014,0.000562124397605938,0.0109201181682288,0.00658771553420427,0.00196020922404221,0.000700695181497438,0.000248518844680926,6.01681146470882e-05,2.19042913560971e-05,4.09360180739378e-05,0
"9",0,0,0.0170731580931215,0.0170820450364195,0.0170776201533177,0,0,0,0,0.00394140722446833,0.000370088714453269,0.00810180046082772,0.00427861206609362,0.000394845577793399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310488835173951,0,0.0147935597508176,0.00713694747016672,0.0307494391999449,0.00445453928055642,0.000731691688672714,0.0133373785908914,0.0155226276998152,0.00887411421102428,0.000937941007384456,0.000110183501671011,3.68452949176612e-05,0,4.29234695989928e-05,0
"10",0,0,0.0174981260468517,0.0174954429564505,0.0174966842168983,0,0,0,0,0.00407627020545483,0.000378193473013889,0.00826058396693274,0.00437598808466978,0.000406357309059735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229169330893604,0,0.0133352057776141,0.00693901282531593,0.0256908682436213,0.00593265394476054,0.00116215404323266,0.0293608100650641,0.0300270648286212,0.0185020560964986,0.00291110222452188,0.000178010895138165,9.99999999997669e-06,3.77525168067757e-05,0,0
