"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.00383409952901551,0.00383380208629424,0.0038325969209293,0,0,0,0,0.00103800093056978,8.54918575972573e-05,0.00171787316657337,0.000913336919574216,8.82890134716553e-05,0,0,0,0,0,0,0,0,0.00812244583192681,0,0.00279560766281837,0.00136115175796692,0.00851369585045579,0.00178094910635843,0.000425477028055341,0.0298071621068785,0.0637192942418335,0.0737682273902838,0.0158559213065959,0.00144931438424129,0.000128174949328208,1.81410638164153e-05,4.62956431334127e-05,0
"2",0,0,0.0036264739937375,0.00362789271770021,0.00363000987648887,0,0,0,0,0.00101091605117589,7.77692491427251e-05,0.00161079046801989,0.000856024178858032,8.18745802663244e-05,0,0,0,0,0,0,0,0,0.00908022155053574,0,0.00289946253743897,0.00149393563695855,0.00952504905388723,0.00151323453486729,0.00118038721950721,0.0321483298824131,0.0603385287063988,0.108531437692935,0.0216968875384861,0.00186725199693027,0.000173856297050324,0,0,0
"3",0,0,0.00462011735877106,0.00461732824046118,0.00461792417514348,0,0,0,0,0.00132022156092828,9.82041144565257e-05,0.00202746523288099,0.0010789777690259,0.000104246316909427,0,0,0,0,0,0,0,0,0.0109539842697881,0,0.00401515611118601,0.00155138997731823,0.011580659047219,0.00162991203028044,0.000564816780905086,0.0374103672555669,0.0671662145053744,0.102737391416905,0.0249815404225554,0.00242592982401016,0.000220983409636466,3.49583204449381e-05,0,0
"4",0,0,0.00282739223556043,0.00282723473955474,0.00282801243077485,0,0,0,0,0.000823707124440295,6.35666692763207e-05,0.00123335208059558,0.000653577514250799,6.71465361327864e-05,0,0,0,0,0,0,0,0,0.00797044475164831,0,0.00169689113352568,0.00280710329303993,0.00810867736793829,0.00204507924987678,0.002942337618514,0.0231746228242466,0.0558923923481972,0.0762102533665674,0.0215395570892068,0.00252000263224726,0.000258636706389188,5.16885229698158e-05,1.17608092096543e-05,0
"5",0,0,0.0114567256738707,0.0114587777977075,0.0114603196418158,0,0,0,0,0.00340789661796206,0.000240400134045079,0.00495384683219756,0.00261378533693473,0.000240615110212416,0,0,0,0,0,0,0,0,0.0215822616580504,0,0.00908580267122067,0.00429543666141458,0.0236339276556578,0.00612429432685954,0.000939842885432771,0.0246164085752224,0.051277146865063,0.0362237633204806,0.010127633759726,0.00185545396570155,0.000243018756956013,4.11088783567691e-05,0,0
"6",0,0,0.0117883608233633,0.0117826896637153,0.0117816787814734,0,0,0,0,0.00341099588769785,0.000248200820495382,0.00516330541471382,0.00271346952696128,0.000253545915096498,0,0,0,0,0,0,0,0,0.0224649626425923,0,0.00983469011302535,0.00437757017090559,0.0248544648360122,0.00650477695593731,0.00150656624271466,0.0228415382077344,0.047693232946591,0.0280615860146806,0.00584827900279982,0.00102384077857825,0.000175348379257179,4.0237770270047e-05,0,0
"7",0,0,0.00786106505810133,0.00785701188949486,0.00785659418223255,0,0,0,0,0.00213415695106602,0.000168884587834457,0.00353817440443984,0.00185128346314707,0.000172094954448661,0,0,0,0,0,0,0,0,0.0413286276686021,0,0.0053910023606845,0.00885456280144931,0.0438685708481199,0.00522148428670552,0.00126787548935731,0.0120789755833135,0.0160965724565728,0.00932552010401677,0.00310895410568612,0.000557636689390771,0.000127522877039555,1.33084269715128e-05,0,0
"8",0,0,0.00601973218600138,0.00601738097077917,0.00601841706164159,0,0,0,0,0.00146457184917731,0.000132036765390651,0.0028128261271616,0.0014765701876436,0.000138876684389172,0,0,0,0,0,0,0,0,0.0387760878115875,0,0.00365703461349885,0.0100928903010614,0.0410111177633627,0.00441992907024219,0.000316590744335329,0.0109605838821696,0.00631320783646259,0.00194653923412295,0.000725453185704828,0.000261908748201961,6.50114834930683e-05,3.72453276110071e-05,0,0
"9",0,0,0.0194270874093471,0.0194270011578724,0.0194277712626144,0,0,0,0,0.00447709565802007,0.000412813359448869,0.00921793345791072,0.00487076880353349,0.000447246709589344,0,0,0,0,0,0,0,0,0.035181762858556,0,0.0177659219215735,0.00494684354737082,0.0352839167656405,0.00443609828294549,0.00045795205006673,0.0146578228773241,0.0161490510575736,0.00871686793367586,0.000917589833315729,0.000114141563828824,4.71636387237471e-05,0,0,0
"10",0,0,0.0178740298603,0.0178713856398821,0.0178747799134397,0,0,0,0,0.00416251781366735,0.000379372966479419,0.00844240204589958,0.00447774497264867,0.000413669051499307,0,0,0,0,0,0,0,0,0.0226512454315254,0,0.0155381932133911,0.00551698844325108,0.0227734071008702,0.0052055816967562,0.000901849891308363,0.02944938900326,0.0324406336309999,0.0193742872915654,0.00302907420527827,0.000184589019750433,4.63773837493758e-05,0,0,0
