"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.462,0,14.295634,13.833583,14.02466,0.271,0.2215,0.0071,0.0424,3.802764,0.290307,6.289369,3.336301,0.305907,149.4501,85.0757,180.2367,295.5945,265.9538,464.2734,82151.7969,72477.2188,12.2911,1.91,7.587,8.7739,0.6698,10.8835,11.5467,0.5775,0.1842,5.0098,0.382225,0.82,0.151195,0.121691,0.128479,0.13206,0.008596,1.8723,4.039354,6.004299,7.187448,7.732602,7.838317,7.8992,7.9632,8.0288
"2",4.3426,0.0034,14.048975,9.706326,13.962901,0.0861,0.0692,0.0025,0.0144,3.895756,0.287847,6.194315,3.283854,0.301118,138.0947,83.2138,172.9795,305.4895,266.8719,464.6192,82146.1719,72477.2188,11.3571,1.8623,7.2584,9.0029,0.6652,10.7358,11.383,0.5693,0.1829,5.1345,0.427618,0.8118,0.118966,0.164373,0.127674,0.135565,0.009895,1.903134,4.10548,5.987152,7.271764,7.850115,7.948937,8.0037,8.0619,8.1218
"3",11.0207,0,14.232952,3.212242,14.034269,0.1987,0.1597,0.0058,0.0332,4.006262,0.288284,6.171459,3.268539,0.299741,127.6006,81.4102,166.081,313.9437,267.7425,465.1132,82140.5469,72477.2188,10.4941,1.8037,6.8985,9.2068,0.6625,10.6371,11.2673,0.5636,0.1822,5.2459,0.453591,0.7662,0.149727,0.106319,0.210192,0.13709,0.006428,1.953638,4.17575,5.932724,7.283712,7.912875,8.018289,8.074688,8.1325,8.1914
"4",30.8986,1.4049,22.988993,-7.909579,16.076104,6.9129,5.7397,0.2782,0.8949,4.71413,0.331975,6.992639,3.698196,0.339168,118.5957,79.7559,159.9052,319.571,268.4881,465.9107,82133.5312,72478.5625,9.7073,1.7948,6.7378,11.0811,0.7803,12.3259,13.0375,0.6522,0.2146,6.3092,0.737663,1.1628,0.046936,0.463606,0.085238,0.18882,0.055817,1.71357,4.065978,5.74877,7.236434,8.012957,8.136112,8.19872,8.26,8.3219
"5",70.4178,54.4377,70.062196,-0.355574,35.852418,34.2098,27.6069,1.8825,4.7204,10.67793,0.755387,15.499546,8.170085,0.749477,152.5085,80.0399,161.5272,311.908,268.2317,467.9053,82113.2578,72486.8516,10.2894,1.7624,6.5663,24.7806,1.753,26.976,28.4394,1.423,0.4821,14.1114,1.822275,2.66,0.37941,0.495087,0.634283,0.692901,0.023067,1.036,3.428188,4.706024,6.358712,8.143709,8.410892,8.543499,8.6447,8.7235
"6",110.9403,53.0439,111.529299,0.588986,54.638178,56.8911,44.9031,3.4157,8.5724,15.78494,1.160416,23.966533,12.572422,1.153865,172.0247,82.3359,171.0578,295.0024,267.0109,469.9676,82081.0859,72501.8047,13.1815,1.7734,6.7459,37.0997,2.728,42.2603,44.3371,2.2195,0.7502,21.155,2.71386,4.7003,0.586208,0.875088,0.887026,0.951744,0.162713,1.405203,3.596064,4.641108,6.183613,8.308648,8.678723,8.866207,9.016,9.1351
"7",152.5251,61.5349,162.192841,9.667752,85.053264,77.1396,59.2004,5.1025,12.8367,23.110744,1.843196,38.264597,19.99804,1.836692,188.5362,86.6029,188.2198,260.9873,264.1468,470.4323,82029.4531,72516.9062,14.256,1.8865,7.4525,56.0091,4.4678,69.5638,72.7117,3.6426,1.2286,32.0337,6.460785,9.9575,0.64066,3.140253,1.720193,1.600337,0.27705,2.27702,4.9026,5.680359,6.729439,9.033377,9.404667,9.588051,9.743902,9.8749
"8",149.134,56.2197,161.748636,12.614504,80.532808,81.2159,64.1177,5.2411,11.8571,19.868701,1.757913,37.469017,19.632555,1.804624,201.1943,90.2456,202.5765,236.5785,261.5574,467.2796,81978.7734,72531.3359,15.4517,1.9791,8.1314,48.2871,4.2709,68.2666,71.5369,3.5867,1.1745,27.7324,7.383265,9.8511,0.546781,3.162066,2.428841,1.792356,0.016224,1.802247,4.790928,5.560302,6.575056,9.117316,9.498496,9.675605,9.832779,9.9712
"9",97.5093,27.1127,122.10564,24.59637,49.776721,72.3289,60.9318,4.1808,7.2163,11.556784,1.078002,23.569989,12.428712,1.143216,198.8024,91.1734,205.9408,233.7257,260.5967,464.3398,81947.9453,72543.6328,15.9482,1.7837,7.4807,26.5493,2.4764,40.5968,42.8135,2.148,0.681,15.2831,2.914642,3.6605,0.951422,0.181629,1.692313,1.040697,0.009891,0.567133,3.531257,4.418714,5.687892,8.217709,8.631284,8.828,9.003776,9.1602
"10",56.1192,15.9938,88.825177,32.705959,32.333941,56.4912,49.0862,2.8242,4.5809,7.526709,0.69246,15.275645,8.094261,0.744865,191.2546,90.9485,204.6758,240.0605,260.5695,462.5595,81927.4297,72551.0625,15.5448,1.8243,7.6623,17.1457,1.5773,26.0983,27.6582,1.3883,0.4338,9.8639,1.548206,2.1457,0.667342,0.18896,0.692336,0.666909,0.005952,0.670698,3.234332,4.178341,5.522723,7.624777,8.014699,8.202883,8.3701,8.5175
"11",13.2368,0.0259,46.938932,33.702152,17.256868,29.6821,26.6916,0.8972,2.0932,4.072766,0.36055,8.11494,4.311728,0.396886,176.733,89.1478,197.2139,253.0087,261.2755,461.7198,81919.0703,72553.7109,14.5346,1.8032,7.4723,9.3295,0.8259,13.9416,14.8152,0.7438,0.2271,5.3583,0.924449,1.0483,0.164393,0.050292,0.521891,0.352254,0.003314,0.880854,3.707328,4.991603,6.157737,7.334001,7.608998,7.7477,7.8805,8.0069
"12",3.0593,0,29.670557,26.611251,15.594134,14.0764,11.8008,0.3588,1.9168,3.883031,0.325249,7.20176,3.831386,0.352707,161.1656,87.0584,188.7158,268.4318,262.3019,461.3238,81912.5078,72553.7109,15.5673,2.0895,8.4981,8.9514,0.7498,12.4521,13.2492,0.6653,0.2062,5.1295,0.416045,0.8791,0.147806,0.062813,0.20525,0.147995,0.004644,1.767628,4.189896,5.967185,6.916449,7.460845,7.599831,7.6777,7.7614,7.848
"13",2.2952,0,13.329864,11.034697,12.315668,1.0142,0.8303,0.0267,0.1572,3.212097,0.256421,5.595201,2.97781,0.274147,148.9183,85.3437,181.8712,280.4273,263.172,461.2632,81906.0625,72553.7109,12.2474,1.7147,6.8446,7.3603,0.5876,9.6159,10.2353,0.514,0.1616,4.2098,0.252556,0.6195,0.104624,0.042207,0.079157,0.131188,0.003624,1.798161,4.110085,6.166683,7.160933,7.62963,7.718949,7.770702,7.8309,7.8966
