"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.4624,0,14.2832,13.8208,14.0124,0.2708,0.2208,0.0081,0.0419,3.79038,0.29356,6.28344,3.33878,0.30626,149.6352,97.8096,178.8429,294.3309,268.6111,463.3339,82122.8516,72483.6406,12.3063,1.9024,7.5369,8.7456,0.6773,10.8736,11.5556,0.5782,0.1863,4.9963,0.38228,0.8206,0.1514,0.1231,0.12668,0.13246,0.00876,1.8736,4.04256,6.01528,7.18924,7.73268,7.83838,7.8993,7.9632,8.0288
"2",4.346,0.0033,14.02792,9.68194,13.94314,0.0848,0.068,0.0028,0.014,3.8814,0.29086,6.1851,3.28446,0.30132,138.2657,95.95,171.6355,304.2194,269.5205,463.6816,82117.2266,72483.6406,11.3712,1.86,7.2086,8.9729,0.6724,10.7236,11.3891,0.5699,0.1849,5.12,0.425,0.8136,0.11612,0.16758,0.12166,0.1358,0.0094,1.9027,4.14206,6.01098,7.27486,7.85038,7.94896,8.0038,8.062,8.1218
"3",11.0292,0,14.24648,3.2173,14.04808,0.1984,0.159,0.0067,0.0327,4.0015,0.292,6.177,3.27694,0.30064,127.7586,94.1391,164.7694,312.6644,270.3876,464.1797,82111.6016,72483.6406,10.5071,1.8107,6.8661,9.1981,0.6712,10.6494,11.299,0.5654,0.1846,5.2436,0.45622,0.7701,0.14862,0.10764,0.21054,0.13808,0.00646,1.96572,4.21566,5.9604,7.29252,7.91426,8.01912,8.0755,8.1333,8.1922
"4",30.9225,1.3652,22.7933,-8.12922,16.0717,6.7216,5.5394,0.3004,0.8818,4.70278,0.3358,6.9903,3.70308,0.33976,118.7221,92.4708,158.6185,318.29,271.1323,464.9778,82104.5859,72484.9844,9.7191,1.8047,6.6972,11.0548,0.7893,12.3222,13.0552,0.6534,0.2171,6.2972,0.74518,1.1653,0.04692,0.46928,0.08486,0.19104,0.05602,1.72818,4.0774,5.74146,7.2373,8.01408,8.13674,8.1993,8.2606,8.3224
"5",70.4879,54.6154,70.05166,-0.43624,35.88518,34.1665,27.4948,1.9425,4.7291,10.66518,0.765,15.51284,8.19052,0.75168,152.86,92.7296,160.2243,310.624,270.8635,466.9795,82084.2109,72493.2812,10.3056,1.7761,6.5326,24.7657,1.7763,27.0153,28.5274,1.428,0.4885,14.1096,1.8488,2.696,0.385,0.52298,0.62628,0.69952,0.02732,1.03024,3.38586,4.68186,6.35224,8.14564,8.41338,8.54598,8.6472,8.726
"6",111.0942,53.0956,111.85346,0.7593,54.80604,57.0474,45.0366,3.4303,8.5805,15.79636,1.1777,24.0406,12.6316,1.1598,172.4248,95.0054,169.7462,293.6804,269.6111,469.049,82051.7734,72508.3594,13.214,1.7874,6.7317,37.159,2.7711,42.4279,44.5845,2.2329,0.762,21.1995,2.7573,4.7815,0.603,0.9238,0.87766,0.95586,0.16248,1.41722,3.57724,4.64852,6.18724,8.3142,8.68458,8.87192,9.0216,9.1407
"7",152.7026,61.5229,162.24096,9.5384,84.91116,77.3298,59.3438,5.1218,12.8642,23.01364,1.86162,38.20148,19.99702,1.83742,188.9003,99.2744,186.9443,259.8144,266.6941,469.5122,82000.0312,72523.4766,14.2862,1.8833,7.4112,55.8502,4.5186,69.5422,72.8055,3.6489,1.2426,31.9602,6.59118,10.0355,0.6001,3.22626,1.7582,1.60672,0.27688,2.27468,4.8953,5.68184,6.73098,9.03558,9.40714,9.59056,9.7465,9.8775
"8",149.2716,56.2078,161.74032,12.4688,80.3548,81.3856,64.2607,5.2618,11.8632,19.77452,1.77416,37.38316,19.6188,1.80416,201.525,102.9325,201.3411,235.5636,264.048,466.3732,81949.2031,72537.9062,15.4791,1.9625,8.0863,48.1105,4.315,68.1838,71.5642,3.5897,1.1866,27.6474,7.4505,9.9004,0.51296,3.23526,2.41834,1.79688,0.0181,1.80674,4.78862,5.56002,6.5757,9.11694,9.49832,9.6756,9.8328,9.9713
"9",97.5866,27.1,122.5641,24.97748,50.1015,72.4626,61.038,4.199,7.2257,11.60082,1.0974,23.72156,12.52876,1.15292,199.102,103.8602,204.6568,232.5846,263.033,463.4081,81918.2031,72550.2656,15.9731,1.7824,7.5243,26.7436,2.5298,41.0045,43.313,2.1741,0.6957,15.4047,3.06488,3.7716,0.82296,0.12646,1.85366,1.08474,0.00588,0.7288,3.57,4.43858,5.69972,8.2303,8.64344,8.8398,9.015,9.1709
"10",56.1615,15.9824,89.38438,33.22288,32.81938,56.5649,49.1466,2.8369,4.5814,7.61618,0.71074,15.50508,8.22972,0.75766,191.5259,103.6132,203.2476,238.7785,262.9728,461.5907,81897.4922,72557.8984,15.5673,1.8452,7.8025,17.4522,1.6286,26.6479,28.2884,1.4206,0.4479,10.0466,1.7396,2.2796,0.54472,0.15458,0.87366,0.71138,0.00976,0.6863,3.27142,4.2149,5.54546,7.64858,8.03814,8.2258,8.3927,8.5398
