"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","QCt8_sd1.1","QCt9_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.00313477384682018,0.00313327788474464,0.00313472873506211,0,0,0,0,0.000850879521199087,7.03454678603194e-05,0.00140471788029923,0.000744821177101321,7.95124029458375e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00638931391647275,0,0.00205103447660989,0.0021286926323996,0.00779360492825867,0.00181623319821631,0.000531317212028727,0.0315878118036919,0.0639900649722402,0.0672307311510972,0.014599216078304,0.00133040397905101,0.000119341628287803,1.40705294135962e-05,0,0
"2",0,0,0.00276029917131302,0.00276694394375427,0.00276394097204878,0,0,0,0,0.000769159977317503,6.33970970880471e-05,0.00122662549338013,0.00065311994041345,6.97470176039477e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0090713821850628,0,0.00215322168769582,0.0024352485198713,0.00963265049483036,0.00150252447500192,0.00152763632035662,0.0307232301805535,0.0632596644830263,0.102046749358054,0.0200992719100253,0.00171091888596254,0.000147860157793132,0,0,0
"3",0,0,0.00331563848841497,0.00331258070227593,0.00331331321254797,0,0,0,0,0.000947935555922338,7.42028342185266e-05,0.00146001902575122,0.000772519817666108,7.03454678603194e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00989508902783027,0,0.0026691912292269,0.00232237143689572,0.0106517046579978,0.00162992563503909,0.00101355659422499,0.0397439541809744,0.0647565649025626,0.101138334003732,0.0240989005155962,0.00228255483300109,0.00019745860069852,3.01343791719122e-05,0,0
"4",0,0,0.00244368718757266,0.00243883230877055,0.00244566076258687,0,0,0,0,0.000715713954486304,5.54504055417704e-05,0.00106074635435757,0.000566701424958923,5.89812502307904e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00855817289100443,0,0.00108302746264741,0.00334135398673149,0.00844597423676397,0.00210609984702923,0.00273612274519395,0.0244332984207448,0.0565819134467272,0.0793626881010609,0.021543516777711,0.00243975822614046,0.000249249378184385,4.08371983332481e-05,0,0
"5",0,0,0.00997453581107725,0.00997093123519412,0.00997609141898764,0,0,0,0,0.00297512838191711,0.000214466686447941,0.00431246384847974,0.00228139245092805,0.000213435108298878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244616546761446,0,0.0066751971937732,0.00586919745688274,0.0282784332820772,0.00646818164072204,0.00148035588131825,0.0231326880531783,0.058794582963557,0.0367418320477112,0.0103864295203799,0.00185732810153938,0.000234626287848492,3.76587548675631e-05,0,0
"6",0,0,0.00921157435079369,0.00921555618275836,0.00921533740208954,0,0,0,0,0.00266468411151148,0.000201920076197757,0.00403606106109539,0.00212217726960696,0.000200252366030975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026720626070056,0,0.00716191350481874,0.0053443570731429,0.0297161731293675,0.00660773987552675,0.00146976910163509,0.0233903868711015,0.047473271331446,0.027466284547945,0.00588882480430159,0.0010214052510481,0.000172620913559042,4.16333199892256e-05,0,0
"7",0,0,0.00587073989107763,0.00587108399469193,0.00587746071398533,0,0,0,0,0.0015885003409926,0.000131179574660451,0.00264056467790141,0.0013887175247818,0.000128310702451657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379476153547375,0,0.0029894553742017,0.00967579772505407,0.0408038106137902,0.00483382275474002,0.00131201864670169,0.011818693419385,0.0165768726260596,0.00863937866031831,0.00294886709970405,0.000559482986444824,0.000117275467824765,3.588702812818e-05,0,0
"8",0,0,0.00540259299884007,0.00541161069396438,0.00541523057886008,0,0,0,0,0.00132278364279908,0.000122577536788962,0.00252450935327027,0.0013267546034509,0.000123091490979319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038145605397098,0,0.00220760371022839,0.0114678556466025,0.0417311837959349,0.00451115519707771,0.000670789524261214,0.0110158792640259,0.00619059330392055,0.00175564745316306,0.000666184674247367,0.000257169911996782,6.72324476735821e-05,0,0,0
"9",0,0,0.0194057051644431,0.0194130087333421,0.019415955611899,0,0,0,0,0.00446589081909548,0.000427177724232944,0.00920525014885701,0.0048656805767279,0.000445488042442859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319689584921171,0,0.0173953080867901,0.00447557411248698,0.0333451903002759,0.00481244766467673,0.000684016657603298,0.0150451512710134,0.0160029131186427,0.00748996931929902,0.000802007582019077,0.000109999999999838,5.37859581388657e-05,0,0,0
"10",0,0,0.0151253015664064,0.0151412611393136,0.0151388926846443,0,0,0,0,0.00352332759954814,0.000330289129537916,0.00715122197652798,0.00379288688324477,0.000348010216963678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236981152342663,0,0.0119818170322343,0.00625215405304686,0.0257796554936977,0.00626146657232662,0.0014826866142107,0.0257291368065095,0.0333296509935753,0.0171904392913708,0.00269891467150043,0.000163916707106652,5.0241839379452e-05,0,0,0
