"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.462,0,14.2957845,13.833739125,14.024815375,0.271,0.2215,0.0071,0.0424,3.802805875,0.29031275,6.289441,3.33633575,0.305914125,149.4501,85.0757,180.2367,295.5945,265.9538,464.2734,82151.7969,72477.2188,12.2911,1.91,7.587,8.7739,0.6698,10.8835,11.5467,0.5775,0.1842,5.0098,0.383610625,0.82,0.151436625,0.121949875,0.129688,0.131974125,0.008632125,1.869529125,4.03945925,6.00377375,7.187365,7.73259375,7.838317375,7.8992,7.9632,8.0288
"2",4.3426,0.0034,14.048861375,9.7062195,13.9627885,0.0861,0.0692,0.0025,0.0144,3.895729375,0.287845875,6.194261125,3.28382625,0.3011225,138.0947,83.2138,172.9795,305.4895,266.8719,464.6192,82146.1719,72477.2188,11.3571,1.8623,7.2584,9.0029,0.6652,10.7358,11.383,0.5693,0.1829,5.1345,0.427485,0.8118,0.1188355,0.164249625,0.1276445,0.135588,0.0098655,1.906589625,4.11009825,5.988559125,7.2718265,7.850105625,7.948931,8.0037,8.0619,8.1218
"3",11.0207,0,14.23230775,3.211591375,14.0336275,0.1987,0.1597,0.0058,0.0332,4.006071375,0.288270625,6.17117025,3.26838925,0.299724,127.6006,81.4102,166.081,313.9437,267.7425,465.1132,82140.5469,72477.2188,10.4941,1.8037,6.8985,9.2068,0.6625,10.6371,11.2673,0.5636,0.1822,5.2459,0.453306875,0.7662,0.14894775,0.105700625,0.210381,0.137220875,0.006274,1.95281675,4.18238025,5.938672,7.284461,7.912899125,8.018288375,8.0746885,8.1325,8.1914
"4",30.8986,1.4049,22.98903925,-7.909534125,16.0761485,6.9129,5.7397,0.2782,0.8949,4.714134875,0.331972625,6.992656375,3.698209375,0.339168375,118.5957,79.7559,159.9052,319.571,268.4881,465.9107,82133.5312,72478.5625,9.7073,1.7948,6.7378,11.0811,0.7803,12.3259,13.0375,0.6522,0.2146,6.3092,0.738613,1.1628,0.047061625,0.463733,0.0861445,0.188736625,0.055984375,1.71276,4.066960125,5.749337375,7.237140875,8.013028,8.136117625,8.198720125,8.26,8.3219
"5",70.4178,54.4377,70.06204575,-0.355727375,35.8522675,34.2098,27.6069,1.8825,4.7204,10.677889375,0.75538075,15.499475875,8.170050125,0.749470625,152.5085,80.0399,161.5272,311.908,268.2317,467.9053,82113.2578,72486.8516,10.2894,1.7624,6.5663,24.7806,1.753,26.976,28.4394,1.423,0.4821,14.1114,1.821850875,2.66,0.379749,0.49502075,0.6344225,0.692406875,0.02292625,1.03223175,3.415452375,4.704780375,6.358235875,8.143717375,8.410892125,8.54350075,8.6447,8.7235
"6",110.9403,53.0439,111.527720625,0.58741325,54.636598625,56.8911,44.9031,3.4157,8.5724,15.784479875,1.160387625,23.965843125,12.572056875,1.1538305,172.0247,82.3359,171.0578,295.0024,267.0109,469.9676,82081.0859,72501.8047,13.1815,1.7734,6.7459,37.0997,2.728,42.2603,44.3371,2.2195,0.7502,21.155,2.715165625,4.7003,0.586197125,0.874172625,0.89081775,0.950174625,0.1627495,1.405984875,3.591795125,4.640652,6.18351075,8.30864025,8.678729375,8.866206875,9.016,9.1351
"7",152.5251,61.5349,162.192091625,9.66701375,85.05252625,77.1396,59.2004,5.1025,12.8367,23.1105465,1.8431795,38.26426075,19.9978635,1.8366735,188.5362,86.6029,188.2198,260.9873,264.1468,470.4323,82029.4531,72516.9062,14.256,1.8865,7.4525,56.0091,4.4678,69.5638,72.7117,3.6426,1.2286,32.0337,6.46061675,9.9575,0.640257875,3.1392645,1.7213495,1.600003875,0.2769355,2.2773225,4.902672125,5.67992925,6.7293145,9.03336725,9.404665125,9.588048625,9.743902625,9.8749
"8",149.134,56.2197,161.748583375,12.614438375,80.532740375,81.2159,64.1177,5.2411,11.8571,19.86868825,1.757904875,37.468989125,19.6325375,1.804627625,201.1943,90.2456,202.5765,236.5785,261.5574,467.2796,81978.7734,72531.3359,15.4517,1.9791,8.1314,48.2871,4.2709,68.2666,71.5369,3.5867,1.1745,27.7324,7.38297175,9.8511,0.546750875,3.159659625,2.430981125,1.792329375,0.016205,1.802446,4.79114575,5.5603195,6.57503675,9.117311625,9.498497375,9.67560775,9.832786375,9.9712
"9",97.5093,27.1127,122.10464275,24.5953645,49.775721875,72.3289,60.9318,4.1808,7.2163,11.556558,1.077985375,23.569515625,12.428465375,1.14319575,198.8024,91.1734,205.9408,233.7257,260.5967,464.3398,81947.9453,72543.6328,15.9482,1.7837,7.4807,26.5493,2.4764,40.5968,42.8135,2.148,0.681,15.2831,2.91410825,3.6605,0.950192625,0.18151375,1.691666125,1.040929125,0.009891875,0.5673135,3.53197375,4.41876675,5.687893,8.217704375,8.6312855,8.828000625,9.003776125,9.1602005
"10",56.1192,15.9938,88.824436375,32.705218,32.333194625,56.4912,49.0862,2.8242,4.5809,7.526534125,0.6924465,15.2752935,8.0940785,0.744844625,191.2546,90.9485,204.6758,240.0605,260.5695,462.5595,81927.4297,72551.0625,15.5448,1.8243,7.6623,17.1457,1.5773,26.0983,27.6582,1.3883,0.4338,9.8639,1.552868,2.1457,0.667002,0.18786075,0.698503,0.6665055,0.00606475,0.665208125,3.233190375,4.178242125,5.5227475,7.62478025,8.014698875,8.202883125,8.3701,8.5175
