"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","NPPL_mean1","NPPR_mean1","NPPS_mean1","add_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"11",13.2077,0.0263,46.91222,33.704541,17.227804,29.6844,26.7178,0.8807,2.0859,4.062894,0.354123,8.103005,4.310938,0.396839,176.0376,75.8482,197.337,252.42,256.667,461.0858,81912.1484,72552.3125,14.4774,1.8162,7.4761,9.3067,0.8112,13.9208,14.8122,0.7437,0.2231,5.3417,0,0,0,0,0.924175,1.0464,0.164101,0.050122,0.522166,0.351888,0.003358,0.880238,3.705305,4.995394,6.158819,7.332708,7.607416,7.7461,7.8789,8.0053
"12",3.0519,0,29.627248,26.575367,15.568261,14.059,11.844,0.3071,1.908,3.873789,0.319514,7.191442,3.830838,0.352677,160.5315,73.7519,188.8341,267.8091,257.7124,460.6898,81905.5859,72552.3125,15.5061,2.0964,8.5029,8.9302,0.7366,12.4343,13.2473,0.6652,0.2026,5.1142,0,0,0,0,0.414427,0.8776,0.147669,0.062725,0.204169,0.147536,0.004667,1.767217,4.183552,5.968312,6.916695,7.460112,7.598895,7.6767,7.7604,7.847
"13",2.2895,0,13.297336,11.007865,12.296351,1.001,0.8222,0.0225,0.1563,3.204794,0.251952,5.58775,2.977696,0.27415,148.3323,72.0381,181.9851,279.7777,258.5916,460.6286,81899.0469,72552.3125,12.1992,1.7137,6.849,7.3434,0.5773,9.6028,10.2346,0.514,0.1588,4.1976,0,0,0,0,0.250927,0.6185,0.104683,0.042241,0.077537,0.131151,0.003663,1.795986,4.109451,6.168042,7.16088,7.629037,7.718208,7.7699,7.8301,7.8957
"14",4.3871,0,12.543409,8.156357,12.529327,0.0141,0.0115,3e-04,0.0023,3.379528,0.255989,5.622339,2.995647,0.275829,137.0602,70.317,175.1993,290.3648,259.4691,460.7635,81893.2656,72552.3125,11.2721,1.7211,6.7858,7.7338,0.5858,9.6498,10.283,0.5165,0.1611,4.4147,0,0,0,0,0.250747,0.592,0.087037,0.039427,0.079686,0.131631,0.004117,1.810806,4.115788,6.201661,7.277749,7.774478,7.852373,7.894591,7.944,7.9984
"15",29.5207,1.4102,18.574977,-10.94573,13.660168,4.9148,4.0783,0.1855,0.651,3.79193,0.278605,6.063501,3.228807,0.297313,127.3284,68.636,168.679,299.3284,260.3682,461.1036,81887.6406,72552.3125,10.4369,1.822,7.0843,8.8352,0.6491,10.5947,11.2833,0.5667,0.1785,5.0379,0,0,0,0,0.430935,0.8493,0.052723,0.268157,0.027523,0.13525,0.030431,1.856121,4.120291,6.186251,7.368283,7.912809,7.994136,8.035591,8.0843,8.1386
"16",38.0067,43.5945,32.61307,-5.393606,15.260074,17.353,15.425,0.5563,1.3716,4.359239,0.312157,6.697783,3.5628,0.328099,158.342,67.1276,162.9401,307.363,261.1616,461.6985,81880.9688,72553.3203,11.1279,1.7989,6.9018,10.2589,0.7346,11.8208,12.5759,0.6317,0.202,5.8444,0,0,0,0.0628,0.788342,1.1032,0.035715,0.466717,0.153809,0.167817,0.051857,1.835597,4.188805,6.076423,7.357734,8.020233,8.119441,8.1679,8.2207,8.2783
"17",89.3345,32.3011,84.290613,-5.043938,36.932934,47.3577,38.7405,2.5933,6.0239,10.842477,0.772161,16.032505,8.502602,0.78319,163.8975,68.1405,167.2927,301.9141,260.8665,463.6038,81859.2969,72561.4453,12.8241,1.7714,6.7845,25.3195,1.8033,28.0842,29.7877,1.4966,0.4959,14.4216,0,0,0,0,2.022385,2.973,0.303736,0.73737,0.497979,0.787032,0.10924,0.957046,3.288005,4.623121,6.326449,8.18884,8.445953,8.567028,8.6602,8.735
"18",132.9191,49.0309,127.332671,-5.586332,58.906765,68.4259,53.6845,4.3825,10.3588,16.717208,1.239124,25.975562,13.711264,1.263615,175.0793,71.2021,179.7087,282.7403,259.4679,465.5178,81824.8125,72576.3594,13.3335,1.8415,7.1966,39.9815,2.964,46.6033,49.1989,2.4732,0.8151,22.8049,0.0056,0.0045,0.0011,0,4.14653,6.0765,0.474499,1.851859,1.193339,1.101326,0.137676,1.570803,3.733754,4.730769,6.24303,8.44866,8.817096,8.998385,9.1436,9.2603
"19",161.3561,63.3379,166.944237,5.588156,81.649029,85.2952,66.2546,5.7895,13.2511,21.691979,1.743878,36.96185,19.456908,1.794402,192.2465,75.6005,197.2367,253.5883,256.9519,465.3829,81775.2344,72590.4219,14.5018,1.9354,7.8068,51.749,4.1599,66.1261,69.6183,3.5021,1.144,29.6059,0.0477,0.0381,0.0095,0,5.009089,8.6294,1.14247,1.849833,1.669662,1.489595,0.120788,2.018289,4.652756,5.443018,6.561872,8.951128,9.332545,9.516897,9.674,9.8072
"20",144.4569,52.6974,157.58372,13.126775,71.812097,85.7716,68.7689,5.5845,11.4182,17.565636,1.537151,33.432112,17.648336,1.62885,202.9252,78.8314,209.8622,236.5921,255.0616,462.6648,81730.8438,72604.4297,15.6702,2.0389,8.4534,41.4256,3.6247,59.1233,62.42,3.1424,0.9968,23.7809,0,0,0,0,4.574302,7.1124,1.27519,0.944709,2.181207,1.448387,0.01298,1.4858,4.275087,5.081974,6.234591,8.774196,9.17437,9.362,9.5269,9.672
"21",98.0385,30.0216,117.465416,19.426953,43.930841,73.5346,61.5459,4.2693,7.7194,10.26694,0.927641,20.723983,10.99671,1.015571,201.7672,80.0424,214.3361,237.3267,254.4843,460.3612,81703.8438,72615.5625,16.1688,1.7912,7.5347,23.2375,2.0996,35.1668,37.3197,1.8799,0.5774,13.358,0,0,0,0,2.110106,2.9491,1.284059,0.281393,0.9644,0.864314,0.057616,0.036897,2.97797,4.167281,5.506807,7.957035,8.382848,8.5899,8.7671,8.9174
"22",39.2808,7.9681,75.504939,36.224106,25.254538,50.2504,44.7566,2.2237,3.2701,5.964911,0.52255,11.864434,6.318869,0.583771,190.1892,79.075,210.1184,247.4381,254.8352,459.2198,81688.6094,72621.1875,15.5621,1.7643,7.4049,13.1203,1.1491,19.5687,20.8444,1.0504,0.316,7.5322,0,0,0,0,0.634632,1.3412,1.206089,0.223547,0.014899,0.396186,0.005929,0.167804,1.603666,3.706425,5.433214,7.422212,7.796594,7.9793,8.1388,8.2777
"23",8.5185,0,42.484416,33.965919,17.799175,24.6852,22.3056,0.6376,1.7421,4.300044,0.36094,8.300351,4.428606,0.409241,175.7364,77.1383,202.088,260.2852,255.6483,458.5536,81678.1016,72626.0703,14.4529,1.9367,8.0302,9.9265,0.8331,14.3687,15.3327,0.7728,0.2291,5.6887,0,0,0,0,0.727546,1.138,0.184466,0.099021,0.363661,0.264862,0.007821,0.824277,2.430435,4.473435,6.04477,7.305761,7.59514,7.7413,7.8683,7.9773
"24",0.9485,0,26.473847,25.525322,16.85463,9.6192,8.0807,0.2124,1.326,4.291139,0.342346,7.71843,4.12179,0.380943,160.2568,74.8276,192.6569,275.585,256.8169,458.31,81671.5391,72626.0703,15.4796,2.3107,9.4311,9.9544,0.7942,13.4291,14.3428,0.723,0.2184,5.6933,0,0,0,0,0.478419,1.0517,0.177363,0.127737,0.216476,0.134192,0.007899,1.524713,3.212986,5.374704,6.794259,7.478878,7.641421,7.727898,7.811,7.8904
"25",1.2877,0,14.172004,12.884311,13.697536,0.4745,0.3878,0.0106,0.076,3.654079,0.278475,6.167075,3.293488,0.304408,148.0786,72.8842,184.8525,287.3635,257.8206,458.4102,81665.9141,72626.0703,12.1783,1.9434,7.8044,8.4901,0.647,10.7467,11.4785,0.5787,0.1779,4.8475,0,0,0,0,0.38587,0.8339,0.090323,0.186097,0.080256,0.11951,0.010074,1.681612,3.590678,5.589118,7.062059,7.674169,7.784642,7.842591,7.903,7.965
"26",2.8587,0,13.654686,10.795972,13.645634,0.009,0.0073,2e-04,0.0015,3.760964,0.27685,6.068979,3.239413,0.299432,136.8257,71.0021,177.407,297.6977,258.7852,458.7184,81660.2891,72626.0703,11.2528,1.882,7.4455,8.6469,0.6365,10.465,11.1717,0.5633,0.175,4.9308,0,0,0,0,0.361759,0.7033,0.106116,0.079909,0.156834,0.125013,0.00543,1.779004,3.79816,5.586569,7.151117,7.806074,7.904642,7.952,8.0028,8.0564
"27",8.4524,0.0012,13.645368,5.192942,13.425984,0.2194,0.1758,0.0056,0.0381,3.795902,0.271481,5.913529,3.153555,0.29152,126.4286,69.2233,170.4729,306.5836,259.6747,459.1788,81654.6641,72626.0703,10.3977,1.7789,6.9346,8.7114,0.623,10.1784,10.8559,0.5474,0.1713,4.9626,0,0,0,0,0.352816,0.6878,0.120572,0.072697,0.152274,0.127847,0.00865,1.812041,3.879028,5.605166,7.185287,7.883053,7.988157,8.036353,8.086,8.1373
"28",20.5847,0.4002,15.217815,-5.366913,13.90559,1.3122,1.0845,0.0526,0.1751,4.011976,0.280374,6.077206,3.236806,0.299229,117.02,67.451,163.6718,314.0355,260.5584,459.7967,81649.0391,72626.0703,9.6086,1.8124,6.9612,9.3835,0.6557,10.6599,11.3552,0.5726,0.1803,5.3413,0,0,0,0,0.513494,0.9082,0.04775,0.324736,0.05782,0.130946,0.030994,1.83186,3.878443,5.595297,7.241972,7.972265,8.086552,8.138907,8.191006,8.2441
"29",59.7924,40.7419,47.691195,-12.101205,21.162825,26.5284,20.9543,1.4326,4.1414,6.360012,0.437768,9.088462,4.830019,0.446565,139.5054,67.4143,163.8743,315.7822,261.0537,461.1688,81638.2266,72629.3438,9.5502,1.7779,6.7631,14.829,1.0207,15.8951,16.8948,0.852,0.2807,8.4366,0.0433,0.0346,0.0087,0.0648,1.145992,1.5207,0.157657,0.463363,0.363233,0.319402,0.062885,1.248624,3.805334,5.370697,6.981263,8.099143,8.242142,8.305563,8.372,8.4452
"30",111.0714,64.3337,99.728735,-11.342603,47.794487,51.9343,40.2413,3.1424,8.5506,14.263183,1.00082,20.618958,10.903109,1.008419,170.784,69.7095,173.3297,301.7393,260.2133,464.0216,81610.2344,72640.625,12.5529,1.8052,6.9469,33.8092,2.3726,36.6578,38.7678,1.9558,0.6525,19.2475,0,0,0,0,2.861453,4.4756,0.388961,1.321078,0.641815,0.898565,0.194332,1.503219,3.490531,4.657369,6.34069,8.359085,8.659801,8.801896,8.9174,9.0147
"31",143.4387,54.9413,146.072955,2.634261,73.997821,72.0751,55.9722,4.6373,11.4657,20.763272,1.561867,32.824359,17.251735,1.596568,184.1371,73.3037,187.7532,273.4972,258.0525,465.846,81565.5391,72654.1875,14.1176,1.9,7.5528,50.1972,3.7771,59.5346,62.5789,3.159,1.0387,28.6472,0,0,0,0,5.82002,8.4263,0.458849,2.859847,1.515201,1.444974,0.060351,1.67533,4.374164,5.245334,6.489037,8.792593,9.167446,9.353525,9.507698,9.6336
"32",141.2052,51.4991,143.187164,1.982006,61.160399,82.0268,65.4965,5.3638,11.1664,16.068143,1.294663,27.833368,14.611088,1.353142,195.0174,76.558,200.6517,258.9166,256.6471,465.3222,81529.0234,72669.4609,14.8692,1.8955,7.7009,37.4316,3.0159,48.6264,51.0527,2.5789,0.8294,21.4168,0.0517,0.0414,0.0103,0,3.130226,5.0704,0.965166,0.325955,1.650147,1.15413,0.004718,1.573436,4.007454,4.867853,6.14856,8.539134,8.942753,9.1405,9.3117,9.4601
"33",100.4474,43.8685,127.214449,26.767079,57.672488,69.542,55.9789,4.1337,9.4293,14.38585,1.214583,26.718094,14.051798,1.302159,201.2024,78.9235,209.8012,249.7729,255.5283,463.5192,81494,72683.125,15.7493,2.0214,8.3979,33.5937,2.8361,46.7841,49.2098,2.4874,0.7799,19.2564,0.0482,0.0386,0.0096,0,3.145867,5.0709,0.993445,0.397829,1.59294,1.155102,0.007965,1.018451,3.725068,4.593594,5.882936,8.270559,8.684363,8.8891,9.065,9.2144
"34",41.004,11.2865,76.179821,35.175814,33.965052,42.2147,37.3694,1.73,3.1154,8.247547,0.700585,15.867697,8.372929,0.776308,191.2279,77.9721,205.6436,254.9024,255.6427,462.0869,81472.6562,72691.7734,15.6179,2.0802,8.6719,19.4733,1.6541,28.0995,29.6548,1.4997,0.4549,11.1652,0,0,0,0,2.700563,3.1985,0.218968,0.835351,1.008942,0.85627,0.027365,0.749587,3.250383,4.267059,5.688879,7.740331,8.132956,8.329761,8.4999,8.6444
"35",6.3822,0,37.078972,30.696747,17.920085,19.1589,17.4222,0.4417,1.295,4.412065,0.361299,8.332133,4.405979,0.408619,176.6961,75.929,197.2396,267.9169,256.542,461.4659,81462.6875,72696.1172,14.5319,2.0431,8.4041,10.2291,0.8376,14.4877,15.322,0.7751,0.2303,5.8563,0,0,0,0,1.070747,1.29,0.198681,0.2043,0.550642,0.315809,0.009311,1.242612,3.606271,5.059984,6.33105,7.458523,7.738327,7.884103,8.0157,8.132
"36",0.5948,0,21.461565,20.866775,16.117064,5.3445,4.4252,0.1139,0.8054,4.175972,0.324826,7.360021,3.894964,0.361274,161.132,73.6243,187.9137,283.5079,257.7523,461.2859,81456.125,72696.1172,15.5641,2.3047,9.326,9.6445,0.7502,12.7494,13.4941,0.6827,0.2063,5.5108,0,0,0,0,0.469937,0.9038,0.129756,0.109152,0.220724,0.140056,0.003852,1.778501,3.886722,5.834865,6.981198,7.573306,7.724989,7.810696,7.8919,7.9675
"37",0.572,0,13.253988,12.68194,13.073642,0.1803,0.1481,0.004,0.0282,3.537845,0.262991,5.875252,3.109147,0.288408,148.8872,71.7292,180.3689,295.4715,258.7596,461.4012,81449.9531,72696.1172,12.2448,1.8951,7.5448,8.1103,0.6029,10.1015,10.6914,0.541,0.1658,4.6265,0,0,0,0,0.279288,0.6016,0.059772,0.046013,0.104547,0.12873,0.004018,1.789065,3.973901,5.966628,7.184858,7.728539,7.836956,7.8975,7.9555,8.0103
"38",1.4833,0,13.180875,11.69754,13.171555,0.0093,0.0076,2e-04,0.0015,3.685859,0.264854,5.843512,3.09063,0.286712,137.5729,69.8872,173.1437,305.8743,259.7196,461.7239,81444.2891,72696.1172,11.3143,1.842,7.2252,8.4146,0.6046,10.0053,10.5835,0.5355,0.1663,4.7943,0,0,0,0,0.262392,0.5413,0.055851,0.038688,0.098112,0.12559,0.003364,1.588252,3.964753,5.899857,7.273446,7.855873,7.95264,8.0029,8.0523,8.1007
"39",10.0658,0.0065,6.82806,-3.237727,6.539906,0.2882,0.2313,0.0074,0.0495,1.8723,0.130852,2.875779,1.519967,0.141017,127.1229,68.943,169.4825,315.9455,260.2298,461.9508,81438.6484,72696.1172,10.4533,0.9448,3.664,4.1891,0.2928,4.8261,5.1016,0.2582,0.0805,2.3845,0,0,0,0,0.161415,0.1881,0.035124,0.033761,0.01978,0.107871,0.003153,1.117876,3.465351,5.384974,7.233619,7.902003,7.986128,8.031498,8.089,8.1431
"40",29.5762,0.2736,17.463685,-12.112568,11.640925,5.8228,5.0304,0.1764,0.616,3.444264,0.233433,5.049529,2.666305,0.247392,117.5948,67.4103,163.6037,324.0314,261.0276,462.5471,81432.7969,72696.1172,9.6648,1.5601,5.9883,7.7969,0.5284,8.5727,9.0533,0.4582,0.1453,4.4336,0,0,0,0,0.156596,0.3103,0.001829,0.065243,0,0.091338,0.011836,0.924284,3.046244,5.002248,7.164411,8.05554,8.162323,8.215046,8.2779,8.3342
"41",77.1378,49.368,54.116268,-23.021533,21.612078,32.5042,26.1025,1.798,4.6037,6.642413,0.443993,9.218699,4.856338,0.450622,146.8677,67.6847,165.0479,325.3644,261.502,464.1108,81422.0469,72699.3516,9.8454,1.7757,6.755,15.5305,1.0381,16.1692,17.0358,0.8622,0.2855,8.8273,0.0496,0.0397,0.0099,0.0633,1.028243,1.5171,0.123441,0.503702,0.261174,0.263365,0.01084,1.106125,3.215058,4.881633,6.92671,8.211904,8.387012,8.473173,8.5506,8.6211
"42",135.4141,71.0399,124.897102,-10.516953,56.328663,68.5684,52.0205,4.3948,12.1531,16.879627,1.16294,24.350221,12.752127,1.183754,177.5468,71.2789,179.6202,305.1821,260.2522,467.3488,81389.1719,72712.4141,13.1975,1.8384,7.1581,40.8139,2.8124,44.1665,46.2587,2.3422,0.7734,23.221,0.0501,0.0401,0.01,0,4.460797,6.1495,0.055968,2.436083,0.900094,1.12463,0.227783,1.679691,3.63361,4.689683,6.332322,8.508816,8.8505,9.017799,9.1446,9.2607
"43",159.6966,57.6954,153.714584,-5.982002,71.340519,82.3741,64.21,5.4353,12.7287,19.99654,1.481108,31.775673,16.54991,1.537284,191.8079,75.1099,194.9061,279.6338,258.3286,468.6898,81346.3281,72725.2031,14.5866,1.9385,7.7925,48.2172,3.5702,57.4433,59.8379,3.0317,0.9818,27.5013,0.0314,0.0251,0.0063,0,5.664954,8.0269,0.531381,2.524592,1.69355,1.446814,0.050751,1.699749,4.245482,5.092904,6.363464,8.747936,9.137994,9.327201,9.482,9.6249
"44",147.5445,57.9634,158.586184,11.041757,66.933526,91.6527,72.8969,6.1891,12.5666,17.705241,1.405215,30.486321,15.862314,1.474423,205.1267,78.9379,209.9637,262.1833,256.7042,467.981,81306.6094,72739.1797,15.6635,1.968,8.1263,41.5356,3.2971,53.6477,55.8269,2.8305,0.9067,23.7513,0.0509,0.0407,0.0102,0,3.643528,6.0556,1.01934,0.660161,1.681732,1.301632,0.056964,1.469842,4.083358,4.904727,6.160657,8.641527,9.048787,9.24,9.4036,9.5547
"45",99.083,40.5276,117.924855,18.841896,50.235569,67.6892,55.0729,3.8682,8.7481,12.701079,1.049024,23.239616,12.118699,1.127145,208.9638,80.8674,217.2461,257.5854,256.0069,466.4323,81276.3047,72752.4922,16.4268,2.1233,8.929,30.2703,2.5,41.5307,43.3132,2.1974,0.6875,17.3361,0.0145,0.0116,0.0029,0,4.181858,5.2627,0.430543,1.415282,1.566405,1.200169,0.030154,0.965165,3.520039,4.403497,5.78887,8.206367,8.610337,8.7995,8.9684,9.1234
"46",48.3165,10.8439,77.182533,28.866089,31.460335,45.7222,40.8735,1.9142,2.9346,7.852889,0.64479,14.612055,7.639722,0.710882,198.3271,79.8374,212.6993,264.6509,256.3083,465.3407,81256.625,72759.3594,16.0587,2.1143,8.8843,18.1969,1.4942,25.3953,26.5551,1.3478,0.4109,10.4192,0,0,0,0,2.07685,2.5191,0.418246,0.300975,1.02066,0.755213,0.007691,0.704282,3.166246,4.21255,5.688935,7.707068,8.068173,8.2391,8.4019,8.5494
"47",8.4181,0,39.679717,31.261596,16.293057,23.3867,21.0758,0.6151,1.6958,4.083484,0.323598,7.559279,3.958282,0.368408,183.2558,77.8434,204.411,278.8891,257.2573,464.8102,81247.4688,72761.75,15.0713,1.994,8.2883,9.4167,0.7462,13.0739,13.6918,0.6951,0.2052,5.3844,0,0,0,0,0.825317,1.036,0.153398,0.095348,0.461759,0.268211,0.003227,1.325861,3.551398,5.121638,6.408201,7.449139,7.692284,7.817,7.9554,8.0797
"48",2.6737,0,22.13043,19.456726,9.127909,13.0025,11.1733,0.2876,1.5416,2.432804,0.181222,4.141889,2.169991,0.201998,167.1221,76.3437,198.2561,295.882,258.1198,464.774,81240.4219,72761.75,16.1337,1.4998,6.1549,5.5219,0.4113,7.0496,7.3867,0.375,0.1131,3.1502,0,0,0,0,0.202753,0.3561,0.044786,0.03178,0.053768,0.117206,0.002571,1.069484,3.418593,5.626839,6.967627,7.54007,7.645574,7.713976,7.8139,7.9029
"49",1.589925,0,5.502715,3.912782,5.219742,0.282969,0.200637,0.006777,0.075558,2.017161,0.053306,2.790422,0.287912,0.070941,155.003779,75.7481,194.862991,307.675467,258.523341,462.70859,81240.570332,72761.782578,12.118294,0.5953,3.393079,3.811733,0.105977,4.57518,0.872354,0.115712,0.029143,2.021613,0,0,0,0,12.135128,0.087409,0.304899,0.039868,11.811041,0.284218,0.007055,1.527412,4.131127,5.485351,6.585151,7.401417,7.49633,7.546807,7.626556,7.698304
"50",0.803355,0,3.970991,3.167634,3.97087,0.000123,7.6e-05,0,2.4e-05,1.55382,0.040044,2.101688,0.221766,0.053553,145.045511,75.2337,191.955824,317.709417,258.879463,461.218841,81240.575957,72761.782578,9.958282,0.5149,2.90716,2.911781,0.078738,3.405918,0.666996,0.086509,0.021652,1.54475,0,0,0,0,0.339323,0.054223,0.201643,0.027115,0.041502,0.270704,0.003126,1.384569,4.093487,5.363474,6.542226,7.38787,7.488369,7.531255,7.59808,7.65819
"51",15.094294,0.064195,13.266331,-1.827966,12.621264,0.645072,0.458378,0.015904,0.170784,5.20262,0.128015,6.454422,0.67054,0.16567,133.752434,73.881282,184.427097,326.024139,259.751593,456.611467,81242.349996,72762.586405,11.325172,1.359223,7.5544,10.765068,0.281915,11.548089,2.212001,0.297497,0.077524,5.700991,0,0,0,0,0.276293,0.16703,0.07863,0.026437,0.016075,0.233784,0.0017,1.133168,3.8417,5.209173,6.516885,7.509626,7.633191,7.681767,7.744797,7.800315
"52",36.255759,14.047919,26.069593,-10.186168,18.70283,7.366759,5.646805,0.39428,1.325676,7.903318,0.192222,9.377079,0.984772,0.245432,134.601249,72.517754,175.598747,331.324353,260.905667,450.255737,81245.202347,72764.050625,11.467822,1.861342,10.062087,16.508514,0.428426,16.933788,3.279681,0.445568,0.117819,8.737672,0,0,0,0.0652,0.232804,0.262954,0.089506,0.003604,0.027515,0.201689,0.001031,0.95194,3.521733,5.007951,6.444171,7.598535,7.758952,7.818093,7.881512,7.93809
