"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","QCt9_sd1","QCt10_sd1","NPPL_sd1","NPPR_sd1","NPPS_sd1","add_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.00322622836993134,0.0032259797666051,0.00322555124096357,0,0,0,0,0.000877772087949846,7.84959627090133e-05,0.00144278455520127,0.000760951026444191,7.09175079179469e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079234006447849,0,0.00221935903932972,0.00240669604615661,0.00838475914135796,0.00184987141240256,0.000556776436283002,0.0278860352256476,0.0695186124267262,0.0910270600847724,0.0188784689500762,0.00164387937329335,0.000131851615404698,0,0,0
"2",0,0,0.00298421774600242,0.00298369034599912,0.00298132232881359,0,0,0,0,0.00083473276434963,7.24743075339577e-05,0.00131705019347069,0.000702390578846626,7.12018045396227e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00886890242944584,0,0.00233200719890775,0.00243268546792605,0.00951766433235772,0.00160467089674758,0.00154664838024718,0.0329162552179885,0.0695046172726836,0.123661761317398,0.0262562518961935,0.00224832238243395,0.000207561600932916,0,0,0
"3",0,0,0.0038546808747891,0.0038542479516408,0.003852788049916,0,0,0,0,0.00110492881072386,9.15633026044634e-05,0.00169320537574291,0.000892186056602534,8.86714512265828e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00839488877685449,0,0.00284944988488386,0.00248192882796238,0.00932491091841437,0.00183346308080825,0.00100084560207453,0.038873265981659,0.0636113997391009,0.0962861722872884,0.0253528110727968,0.00270229307788544,0.000256629277087891,4.86587789372661e-05,0,0
"4",0,0,0.00251841620905282,0.00252152971848683,0.00252046251968381,0,0,0,0,0.000739713294172632,6.23690547459085e-05,0.00109357351389972,0.000577049268768169,5.77262785247975e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00854426826603777,0,0.00101403086040741,0.00310495791217267,0.00848361766505709,0.00201560477928155,0.00283320338382923,0.0245448787886083,0.0507354746491918,0.0604128179254781,0.0181975037415642,0.00244175876338883,0.000275057386115142,4.85236587092779e-05,0,0
"5",0,0,0.00873355216010828,0.00873085113927401,0.0087336685108013,0,0,0,0,0.00260717425113044,0.000196432834795637,0.00377834486236896,0.00197600223898781,0.000187498148138985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226836739003223,0,0.0062512281621577,0.00531364500435654,0.0258445838844741,0.00599753451028173,0.00144396899712094,0.0230343015189227,0.0526630906342527,0.0364937127005005,0.00870103273796113,0.00164397000390428,0.000243948992847258,4.60566186470765e-05,0,0
"6",0,0,0.00936694699246229,0.00936166889205361,0.00936518676975084,0,0,0,0,0.00270882937182399,0.000212372362142604,0.00411265735322659,0.00214596261746449,0.000201870045206089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023983469391237,0,0.00629143236569553,0.0047386801853459,0.026151369375274,0.00664515590258776,0.00143452205816207,0.021051773696237,0.0499033631384224,0.0311761381654157,0.00644320768348534,0.000934572229699395,0.000158843675137563,5.05624925864972e-05,0,0
"7",0,0,0.00586036024679554,0.00585157873888526,0.00584896528879228,0,0,0,0,0.0015815080387934,0.000135955280823638,0.00263645365572539,0.00136150948612495,0.000126853928563283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359686493541756,0,0.00279680535647732,0.0112080705049729,0.0396464203359464,0.00477736624960117,0.00129273767914094,0.011988899916678,0.0182798661390232,0.0108221574054849,0.00352801830087566,0.000568567222823098,9.39105527573851e-05,0,0,0
"8",0,0,0.00568775851893203,0.00567518886794688,0.00566920584822001,0,0,0,0,0.00138892298948017,0.000136666666666735,0.00264995883329933,0.00137789328287442,0.000127540843131379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406648639814061,0,0.00224674197338045,0.0105121718771982,0.045509176386236,0.00463792567269621,0.000640147552435287,0.0107320862723692,0.00668867579109526,0.00227790795390527,0.000872138321899254,0.00028581798262508,6.74124947207269e-05,0,4.99999999998835e-05,0
"9",0,0,0.0151813553912403,0.0151874815542141,0.0151796339836896,0,0,0,0,0.00351913255496208,0.000349770487519126,0.00719796400786959,0.00377899350610611,0.000349803696753764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356082579799073,0,0.0131036000527883,0.00509090008116086,0.0361655494870045,0.00484985171073937,0.000717303452120678,0.0169176709957131,0.0157768530103152,0.00803435118661726,0.000896568091911762,0.000127032963191837,4.68826172261058e-05,0,0,0
"10",0,0,0.0162310668568988,0.0162361729518138,0.0162301807342575,0,0,0,0,0.00380171080574327,0.00036521890488424,0.00765041881734645,0.00403842653627483,0.000367294228793556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228689776197743,0,0.0115942372920274,0.00603439100054635,0.0253571478775679,0.00685280625257665,0.00135395082195877,0.0278211350515315,0.0323070153903814,0.0194448222185525,0.00290298957711675,0.000186947840184098,4.68826172261058e-05,4.29234695997552e-05,0,0
