"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.4624,0,14.282884,13.820463375,14.012074875,0.2708,0.2208,0.0081,0.0419,3.790286375,0.2935385,6.2832995,3.338682125,0.306267,149.6352,97.8096,178.8429,294.3309,268.6111,463.3339,82122.8516,72483.6406,12.3063,1.9024,7.5369,8.7456,0.6773,10.8736,11.5556,0.5782,0.1863,4.9963,0.3848615,0.8206,0.151386125,0.12311025,0.12959175,0.13215825,0.008758625,1.87063875,4.045662125,6.014969375,7.1897275,7.73275475,7.8383705,7.899292625,7.9632,8.0288
"2",4.346,0.0033,14.028759,9.682770375,13.943963,0.0848,0.068,0.0028,0.014,3.88162575,0.29088875,6.185465875,3.284653875,0.301330125,138.2657,95.95,171.6355,304.2194,269.5205,463.6816,82117.2266,72483.6406,11.3712,1.86,7.2086,8.9729,0.6724,10.7236,11.3891,0.5699,0.1849,5.12,0.431794875,0.8136,0.116985375,0.168410375,0.127613375,0.135771625,0.009879125,1.9077395,4.115120875,6.00207075,7.274855,7.85040775,7.94900625,8.0038,8.062,8.1218
"3",11.0292,0,14.24646425,3.2173115,14.048078125,0.1984,0.159,0.0067,0.0327,4.001502125,0.291986,6.177022625,3.276928375,0.300641875,127.7586,94.1391,164.7694,312.6644,270.3876,464.1797,82111.6016,72483.6406,10.5071,1.8107,6.8661,9.1981,0.6712,10.6494,11.299,0.5654,0.1846,5.2436,0.454639,0.7701,0.14925,0.108220125,0.208988875,0.137432625,0.00653825,1.956761,4.1838675,5.947459375,7.287918375,7.913985875,8.0191225,8.075492375,8.1333,8.1922
"4",30.9225,1.3652,22.79186075,-8.130669,16.07026625,6.7216,5.5394,0.3004,0.8818,4.702342875,0.335768,6.98966625,3.702748875,0.339735375,118.7221,92.4708,158.6185,318.29,271.1323,464.9778,82104.5859,72484.9844,9.7191,1.8047,6.6972,11.0548,0.7893,12.3222,13.0552,0.6534,0.2171,6.2972,0.744793625,1.1653,0.046422875,0.467118375,0.087589375,0.190086125,0.055817125,1.7064845,4.0668325,5.7520565,7.236875,8.013848375,8.136743125,8.199298,8.2606,8.3224
"5",70.4879,54.6154,70.0476305,-0.440272625,35.88114275,34.1665,27.4948,1.9425,4.7291,10.663976375,0.764902125,15.511081,8.189585125,0.751594125,152.86,92.7296,160.2243,310.624,270.8635,466.9795,82084.2109,72493.2812,10.3056,1.7761,6.5326,24.7657,1.7763,27.0153,28.5274,1.428,0.4885,14.1096,1.84599225,2.696,0.383013375,0.51962225,0.62892075,0.6974505,0.02640225,1.03402225,3.406141625,4.694547875,6.3543825,8.145687875,8.413381625,8.545981625,8.64719925,8.726
"6",111.0942,53.0956,111.8520305,0.7578315,54.804602875,57.0474,45.0366,3.4303,8.5805,15.795931,1.1776775,24.039961625,12.631255625,1.159781375,172.4248,95.0054,169.7462,293.6804,269.6111,469.049,82051.7734,72508.3594,13.214,1.7874,6.7317,37.159,2.7711,42.4279,44.5845,2.2329,0.762,21.1995,2.773361,4.7815,0.602577875,0.9197465,0.898792375,0.954819625,0.16249175,1.405079,3.595958,4.645081,6.187602875,8.314305,8.684555,8.871923625,9.0216,9.1407
"7",152.7026,61.5229,162.246522875,9.543946125,84.9167155,77.3298,59.3438,5.1218,12.8642,23.0151145,1.861759,38.203981,19.998319125,1.837537375,188.9003,99.2744,186.9443,259.8144,266.6941,469.5122,82000.0312,72523.4766,14.2862,1.8833,7.4112,55.8502,4.5186,69.5422,72.8055,3.6489,1.2426,31.9602,6.56607,10.0355,0.60401675,3.2379375,1.719777875,1.608354,0.276549625,2.27715425,4.9048815,5.682548625,6.73117725,9.035638875,9.407123375,9.590584875,9.7465,9.8775
"8",149.2716,56.2078,161.742011125,12.4704445,80.356429375,81.3856,64.2607,5.2618,11.8632,19.77492025,1.77417475,37.383924,19.6191965,1.8042135,201.525,102.9325,201.3411,235.5636,264.048,466.3732,81949.2031,72537.9062,15.4791,1.9625,8.0863,48.1105,4.315,68.1838,71.5642,3.5897,1.1866,27.6474,7.460350875,9.9004,0.513673625,3.234377375,2.428166625,1.7978095,0.0184905,1.807300625,4.79231175,5.56143925,6.57598475,9.1169575,9.498309125,9.6756,9.8328,9.9713
"9",97.5866,27.1,122.569760625,24.983095625,50.107139875,72.4626,61.038,4.199,7.2257,11.602107875,1.0975415,23.72425175,12.53016675,1.153072125,199.102,103.8602,204.6568,232.5846,263.033,463.4081,81918.2031,72550.2656,15.9731,1.7824,7.5243,26.7436,2.5298,41.0045,43.313,2.1741,0.6957,15.4047,3.05800875,3.7716,0.82592025,0.1252415,1.845352875,1.0874165,0.0059775,0.748937875,3.572842375,4.4355485,5.6995065,8.230304,8.643458,8.8397965,9.015,9.1709
"10",56.1615,15.9824,89.39766325,33.236209875,32.83270775,56.5649,49.1466,2.8369,4.5814,7.619269375,0.711021875,15.511369625,8.23306575,0.75798225,191.5259,103.6132,203.2476,238.7785,262.9728,461.5907,81897.4922,72557.8984,15.5673,1.8452,7.8025,17.4522,1.6286,26.6479,28.2884,1.4206,0.4479,10.0466,1.734754875,2.2796,0.55446925,0.154753625,0.8650775,0.714924625,0.0085105,0.687959875,3.275832,4.2077205,5.544440875,7.648508375,8.038151875,8.2258,8.392698125,8.5398
