"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.385,0,14.363915,13.978959,14.179157,0.1848,0.1377,0.0139,0.0331,3.873883,0.309055,6.342881,3.346443,0.306901,113.5701,210.8233,175.8664,299.9287,282.2836,466.7962,82147.0547,72488.3984,12.2895,2.1165,7.4309,8.9433,0.7135,10.9826,11.5886,0.5797,0.1962,5.115,0.387474,0.8342,0.15226,0.127125,0.129799,0.130557,0.009033,1.858557,3.989427,5.937374,7.173068,7.735139,7.843758,7.9052,7.9693,8.0349
"2",3.593,0.0024,14.135683,10.542642,14.090964,0.0447,0.0323,0.0042,0.0083,3.955199,0.306089,6.238733,3.289247,0.301682,102.4817,208.737,168.7632,309.2768,283.3503,467.1667,82141.4297,72488.3984,11.0896,2.0876,7.1032,9.152,0.7083,10.8267,11.4163,0.5711,0.1948,5.2284,0.445814,0.8292,0.113125,0.180331,0.130513,0.134963,0.010246,1.900246,4.072628,5.908187,7.257251,7.853371,7.954381,8.0096,8.0679,8.1278
"3",8.9796,0,14.282297,5.302702,14.214694,0.0676,0.0482,0.0061,0.0133,4.074937,0.307972,6.242397,3.287822,0.301578,92.4749,206.683,161.9885,316.9937,284.3887,467.6812,82135.8047,72488.3984,10.0068,2.0541,6.7746,9.3718,0.7083,10.7676,11.3424,0.5675,0.1948,5.3493,0.46028,0.7835,0.150168,0.112288,0.211367,0.136619,0.006713,1.949837,4.146791,5.877957,7.272248,7.917139,8.024577,8.081289,8.1392,8.1982
"4",24.5753,0.403,18.366208,-6.209103,16.222199,2.144,1.5015,0.2939,0.3486,4.766534,0.35376,7.052476,3.709186,0.340249,83.6412,204.8225,155.3991,321.7211,285.3098,468.4731,82128.7891,72489.7422,9.0352,2.062,6.5894,11.2042,0.8315,12.4316,13.0765,0.6543,0.2287,6.391,0.761439,1.1786,0.046518,0.47187,0.0931,0.196456,0.054953,1.653349,4.029537,5.691698,7.213295,8.016725,8.141684,8.204532,8.2659,8.3278
"5",57.2533,51.7055,61.278314,4.024963,36.193509,25.0848,18.4115,4.0706,2.6027,10.777366,0.806449,15.65174,8.20511,0.752851,118.1846,207.302,151.9339,313.1025,285.1856,470.4281,82108.4375,72498.125,9.7953,2.0504,6.3011,25.0209,1.8722,27.2512,28.572,1.43,0.5148,14.2763,1.903563,2.735,0.378443,0.530203,0.633919,0.739438,0.027171,0.93216,3.211807,4.463575,6.230149,8.146128,8.421108,8.554066,8.6553,8.7342
"6",96.8623,53.3086,103.790836,6.928581,55.211238,48.5796,35.4403,4.3209,8.8185,15.931615,1.241216,24.23303,12.644614,1.160749,137.8755,209.2431,161.5119,295.9782,284.0089,472.3981,82076.0234,72513.2422,13.6508,2.0527,6.3958,37.476,2.9204,42.7659,44.6289,2.2346,0.8031,21.415,2.804824,4.8275,0.603875,0.924732,0.900909,0.979186,0.161051,1.32357,3.425646,4.44776,6.083922,8.314296,8.69502,8.88294,9.0326,9.1516
"7",135.511,65.4651,149.010989,13.500074,85.486393,63.5246,44.1828,5.6092,13.7325,23.208721,1.961746,38.472608,20.005531,1.837786,155.4942,213.6688,180.581,262.2135,281.0535,472.7108,82024.3984,72528.4141,15.114,2.1208,7.1167,56.3109,4.7605,70.0194,72.8196,3.6488,1.3091,32.2801,6.5448,10.0966,0.607042,3.22961,1.68574,1.629448,0.276188,2.212274,4.813121,5.58431,6.682856,9.044138,9.423225,9.606901,9.7625,9.8932
"8",134.7627,58.7488,145.50071,10.738003,80.91534,64.5853,46.7896,5.4205,12.3753,19.983525,1.869901,37.633372,19.624281,1.80427,168.1773,217.3815,196.2349,238.466,278.3438,469.4693,81973.7344,72542.8516,16.6913,2.1621,7.8451,48.6119,4.5473,68.6311,71.5746,3.5894,1.2505,27.9871,7.469181,9.9564,0.521422,3.231352,2.434339,1.803494,0.018161,1.812166,4.77394,5.543455,6.569435,9.131632,9.517253,9.6944,9.851036,9.9891
"9",88.5699,28.207,107.426442,18.856456,50.407389,57.0191,45.5206,4.316,7.1825,11.745124,1.155147,23.84247,12.513386,1.15126,164.975,218.2666,200.1812,236.3325,277.3259,466.4869,81942.875,72555.2656,17.3058,1.9354,7.3364,27.0661,2.6619,41.1977,43.2435,2.1701,0.732,15.6184,3.04983,3.7784,0.84438,0.146521,1.824719,1.078585,0.006409,0.722978,3.577727,4.448005,5.711582,8.24245,8.656858,8.853,9.0279,9.1836
"10",50.6069,16.632,78.369312,27.762409,33.077627,45.2917,36.7668,3.3838,5.141,7.744586,0.748981,15.59941,8.227377,0.757284,156.591,217.9309,199.2066,243.2404,277.3108,464.6909,81922.2891,72562.9844,16.7,1.9986,7.6274,17.7194,1.7136,26.7688,28.2368,1.4177,0.4712,10.2169,1.723939,2.2843,0.583781,0.158551,0.844048,0.721335,0.008486,0.655796,3.219275,4.150013,5.510853,7.655841,8.047467,8.235118,8.4018,8.5488
