"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","NPPL_mean1","NPPR_mean1","NPPS_mean1","add_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"11",13.1995,0.0262,46.907505,33.70799,17.252113,29.6554,26.6907,0.8801,2.0846,4.066304,0.355864,8.114088,4.318347,0.397519,175.8428,75.8121,197.2236,252.1991,257.4857,460.9277,81912.4375,72552.3906,14.4614,1.8153,7.4716,9.2982,0.8137,13.9155,14.8118,0.7437,0.2238,5.3378,0,0,0,0,0.891767,1.046,0.196325,0.019907,0.522365,0.349502,0.001938,0.876904,3.704158,4.994759,6.158941,7.332477,7.607122,7.7458,7.8787,8.005
"12",3.0498,0,29.641487,26.591692,15.595612,14.0459,11.832,0.3069,1.907,3.878399,0.321197,7.203849,3.838767,0.353404,160.3538,73.7168,188.7256,267.5743,258.5282,460.5335,81905.875,72552.3906,15.4889,2.0953,8.498,8.9222,0.7389,12.4299,13.2472,0.6652,0.2032,5.1104,0,0,0,0,0.381564,0.8773,0.180494,0.031029,0.203624,0.146923,0.003035,1.762509,4.178838,5.966432,6.916428,7.459966,7.598714,7.6765,7.7602,7.8468
"13",2.2879,0,13.314159,11.026281,12.314255,0.9999,0.8213,0.0224,0.1562,3.207664,0.253198,5.595771,2.982985,0.274638,148.1682,72.004,181.8804,279.5321,259.405,460.4721,81899.3359,72552.3906,12.1857,1.7129,6.8451,7.337,0.5792,9.5996,10.2347,0.514,0.1593,4.1946,0,0,0,0,0.23037,0.6184,0.126805,0.020403,0.079284,0.130683,0.002494,1.792638,4.103975,6.165311,7.160305,7.628895,7.718074,7.7698,7.83,7.8956
"14",4.3839,0,12.558219,8.174289,12.544677,0.0135,0.011,3e-04,0.0022,3.38178,0.25719,5.629148,3.000301,0.276256,136.9086,70.2838,175.0984,290.1093,260.279,460.6073,81893.5391,72552.3906,11.2596,1.7204,6.7821,7.7271,0.5877,9.6467,10.2833,0.5165,0.1616,4.4115,0,0,0,0,0.231904,0.5918,0.106416,0.020236,0.080341,0.131324,0.002784,1.804676,4.110992,6.199123,7.277117,7.774317,7.852266,7.894403,7.943803,7.9983
"15",29.4999,1.4096,18.588736,-10.91117,13.672791,4.9159,4.079,0.1856,0.6514,3.793333,0.279825,6.069063,3.23288,0.297687,127.1879,68.6036,168.582,299.0642,261.1756,460.9472,81887.9141,72552.3906,10.4254,1.8212,7.0803,8.8275,0.6511,10.5912,11.2834,0.5667,0.1791,5.0342,0,0,0,0,0.412853,0.849,0.070116,0.250902,0.027094,0.134865,0.030388,1.852368,4.116435,6.183451,7.367586,7.912632,7.994013,8.0354,8.0842,8.1385
"16",37.9842,43.5942,32.605621,-5.378609,15.269327,17.3363,15.4099,0.556,1.3705,4.359493,0.313413,6.701836,3.56618,0.32841,158.2112,67.0962,162.8463,307.0933,261.9665,461.542,81881.2422,72553.3984,11.1172,1.798,6.8979,10.2498,0.7369,11.8168,12.5759,0.6317,0.2026,5.84,0,0,0,0.0628,0.774152,1.1028,0.050255,0.452777,0.153787,0.167582,0.052017,1.832717,4.181001,6.076173,7.357321,8.02005,8.119307,8.1678,8.2206,8.2781
"17",89.2945,32.2905,84.347236,-4.947218,37.009538,47.3377,38.7233,2.5926,6.0217,10.859283,0.776402,16.065645,8.523127,0.785088,163.7716,68.1086,167.1986,301.6536,261.6658,463.4455,81859.5703,72561.5234,12.814,1.7705,6.7807,25.2976,1.8088,28.0747,29.7879,1.4966,0.4974,14.4111,0,0,0,0,1.927455,2.9721,0.398772,0.65364,0.493163,0.780646,0.109128,0.9579,3.286428,4.630924,6.327521,8.188585,8.445674,8.566749,8.659991,8.7347
"18",132.8638,49.0171,127.497104,-5.366746,59.097767,68.3993,53.6616,4.3815,10.3562,16.762938,1.247356,26.059187,13.760167,1.268122,174.9565,71.1695,179.6127,282.4997,260.2571,465.3586,81825.0781,72576.4375,13.3237,1.8406,7.1926,39.9473,2.973,46.5874,49.1991,2.4732,0.8176,22.7886,0.0056,0.0045,0.0011,0,3.937249,6.0745,0.7017,1.659168,1.19407,1.084004,0.116836,1.57191,3.739835,4.736433,6.244332,8.44827,8.816591,8.997895,9.143199,9.2598
"19",161.2977,63.3201,167.284524,5.986789,82.037792,85.2467,66.213,5.7865,13.2473,21.783598,1.758057,37.136854,19.555771,1.803514,192.1243,75.567,197.1384,253.3773,257.7283,465.2249,81775.4844,72590.5,14.4922,1.9345,7.8028,51.7055,4.1725,66.1035,69.6185,3.5021,1.1474,29.5855,0.0476,0.0381,0.0095,0,4.58848,8.6267,1.592177,1.469921,1.665214,1.453348,0.086636,2.019626,4.656892,5.446129,6.562638,8.950477,9.331776,9.516104,9.6733,9.8065
"20",144.4119,52.6873,157.961104,13.54914,72.21319,85.7479,68.7477,5.5838,11.4164,17.654633,1.550842,33.617232,17.752065,1.638419,202.8073,78.7977,209.7639,236.4015,255.8259,462.5105,81731.0781,72604.5078,15.6607,2.038,8.4493,41.3916,3.6356,59.1033,62.4201,3.1424,0.9998,23.7652,0,0,0,0,4.14664,7.1103,1.735591,0.560142,2.177227,1.409271,0.003518,1.482915,4.274452,5.08418,6.234943,8.773528,9.173597,9.361203,9.5262,9.6713
"21",98.0102,30.0142,117.631006,19.620798,44.12543,73.5056,61.52,4.2681,7.7174,10.307026,0.934778,20.814695,11.04857,1.020354,201.6547,80.0087,214.2384,237.1419,255.242,460.2112,81704.0781,72615.6406,16.1596,1.7904,7.5312,23.2189,2.1059,35.155,37.3196,1.8799,0.5791,13.3495,0,0,0,0,1.909681,2.9483,1.516212,0.101604,0.969616,0.838455,0.037057,0.026958,2.97375,4.171065,5.507471,7.956579,8.382289,8.5893,8.7666,8.916899
"22",39.2695,7.9666,75.652011,36.382527,25.414389,50.2377,44.7442,2.2237,3.2697,5.999824,0.527598,11.9388,6.360554,0.587627,190.0845,79.0418,210.0235,247.2513,255.5889,459.071,81688.8438,72621.2656,15.5535,1.7635,7.4015,13.1102,1.1525,19.5623,20.8444,1.0504,0.3169,7.5276,0,0,0,0,0.466555,1.3409,1.400788,0.084042,0.014693,0.367812,0.00375,0.166306,1.589281,3.7126,5.434301,7.421983,7.796217,7.9789,8.1384,8.2773
"23",8.5158,0,42.51748,34.001696,17.838597,24.6789,22.2995,0.6375,1.7418,4.307557,0.362897,8.318269,4.439615,0.410253,175.6396,77.106,201.997,260.0943,256.3999,458.4053,81678.3359,72626.1484,14.445,1.9359,8.0266,9.9191,0.8356,14.364,15.3327,0.7728,0.2298,5.6853,0,0,0,0,0.682742,1.1377,0.231291,0.056294,0.3643,0.262136,0.004912,0.8188,2.394418,4.477823,6.046005,7.305677,7.594913,7.741001,7.8681,7.977
"24",0.9482,0,26.516987,25.56879,16.900635,9.6163,8.0782,0.2124,1.3257,4.300909,0.344378,7.73911,4.134168,0.382083,160.1686,74.7962,192.5702,275.3885,257.5652,458.1635,81671.7734,72626.1484,15.471,2.3097,9.4269,9.9473,0.7965,13.4248,14.3428,0.723,0.219,5.69,0,0,0,0,0.429247,1.0515,0.228957,0.077343,0.218848,0.133053,0.005324,1.515005,3.197192,5.382336,6.795666,7.478875,7.64128,7.7277,7.8108,7.8903
"25",1.2872,0,14.197181,12.90994,13.722931,0.4743,0.3876,0.0106,0.076,3.659255,0.279879,6.178227,3.300511,0.30505,147.997,72.8537,184.7692,287.1626,258.5667,458.2648,81666.1484,72626.1484,12.1716,1.9426,7.8009,8.4841,0.6489,10.7433,11.4785,0.5787,0.1785,4.8447,0,0,0,0,0.356511,0.8337,0.119847,0.156948,0.080506,0.119057,0.007056,1.677967,3.586439,5.604536,7.06497,7.674266,7.784523,7.842413,7.9028,7.9649
"26",2.8577,0,13.682206,10.824497,13.672638,0.0096,0.0077,2e-04,0.0016,3.766833,0.278276,6.080713,3.246718,0.300104,136.7504,70.9724,177.3271,297.4934,259.5287,458.5725,81660.5234,72626.1484,11.2466,1.8813,7.4422,8.6409,0.6384,10.4617,11.1718,0.5633,0.1755,4.928,0,0,0,0,0.331609,0.7031,0.136993,0.049345,0.157513,0.124757,0.003709,1.781481,3.803127,5.600295,7.155275,7.806333,7.904551,7.9519,8.0027,8.0563
"27",8.4494,0.0012,13.672309,5.222905,13.45407,0.2182,0.1748,0.0055,0.0379,3.80229,0.272909,5.925643,3.16103,0.292205,126.3589,69.1943,170.396,306.3761,260.4153,459.033,81654.8984,72626.1484,10.392,1.7782,6.9316,8.7056,0.6248,10.1754,10.8561,0.5474,0.1718,4.9599,0,0,0,0,0.320297,0.6877,0.152099,0.041687,0.150751,0.127859,0.006142,1.819878,3.888036,5.614872,7.188448,7.883346,7.988094,8.036249,8.0859,8.1372
"28",20.5772,0.3999,15.232025,-5.345134,13.922022,1.31,1.0827,0.0526,0.1747,4.015097,0.281585,6.084139,3.24154,0.299672,116.9555,67.4226,163.5977,313.8256,261.2973,459.6509,81649.2734,72626.1484,9.6034,1.8116,6.9581,9.3772,0.6576,10.6565,11.3553,0.5726,0.1808,5.3383,0,0,0,0,0.49321,0.908,0.067919,0.304831,0.057382,0.130991,0.030996,1.834845,3.887277,5.601144,7.243566,7.972444,8.086484,8.138807,8.190902,8.244
"29",59.7702,40.7149,47.728244,-12.041955,21.209458,26.5188,20.9467,1.4322,4.1399,6.371672,0.440095,9.10805,4.841965,0.447674,139.4218,67.3858,163.8005,315.5755,261.7888,461.0236,81638.4609,72629.4219,9.5448,1.7772,6.76,14.8192,1.0236,15.8901,16.8948,0.852,0.2815,8.432,0.0433,0.0346,0.0087,0.0647,1.092373,1.5203,0.211877,0.412793,0.362082,0.317502,0.058467,1.247604,3.807962,5.379696,6.983039,8.09921,8.242019,8.305408,8.371899,8.445
"30",111.0328,64.3105,99.863613,-11.16913,47.940979,51.9226,40.2305,3.1421,8.55,14.301479,1.006973,20.681248,10.9395,1.011779,170.6855,69.6815,173.2576,301.5428,260.9418,463.8785,81610.4688,72640.7031,12.5454,1.8045,6.9439,33.7872,2.3793,36.6463,38.7679,1.9558,0.6543,19.2372,0,0,0,0,2.695034,4.4744,0.55967,1.174569,0.633497,0.886967,0.19385,1.510013,3.512522,4.660666,6.341904,8.358976,8.659517,8.801598,8.917015,9.0144
"31",143.3966,54.936,146.20245,2.805858,74.155123,72.0473,55.9471,4.6358,11.4644,20.799913,1.569957,32.892154,17.292728,1.600365,184.0434,73.2759,187.6817,273.3229,258.7691,465.7063,81565.7578,72654.2656,14.11,1.8992,7.5499,50.1649,3.7876,59.5165,62.5791,3.159,1.0416,28.6323,0,0,0,0,5.641086,8.4241,0.64801,2.699129,1.510366,1.431598,0.037018,1.678747,4.381485,5.248287,6.489517,8.792181,9.166935,9.353039,9.507112,9.6331
"32",141.1684,51.489,143.324373,2.155994,61.350585,81.9737,65.4501,5.36,11.1637,16.111851,1.302556,27.918411,14.660086,1.357677,194.9258,76.5302,200.5793,258.7554,257.3543,465.1869,81529.2422,72669.5391,14.8619,1.8948,7.698,37.4079,3.0242,48.6119,51.0527,2.5789,0.8317,21.406,0.0517,0.0414,0.0103,0,2.924042,5.0691,1.186844,0.138063,1.648989,1.136994,0.002715,1.57425,4.01039,4.869906,6.149096,8.538696,8.942219,9.14,9.3112,9.4596
"33",100.4244,43.8633,127.445354,27.020951,57.929196,69.5162,55.9556,4.1325,9.4281,14.444589,1.223628,26.835248,14.117481,1.308245,201.1152,78.8958,209.7298,249.6222,256.2281,463.3877,81494.2188,72683.2031,15.7422,2.0207,8.3949,33.5729,2.8439,46.7705,49.2098,2.4874,0.7821,19.2472,0.0482,0.0386,0.0096,0,2.886259,5.0697,1.287295,0.155852,1.599663,1.130753,0.002368,1.01347,3.725794,4.595248,5.88327,8.27014,8.683888,8.8886,9.0645,9.2139
"34",40.9952,11.2959,76.332033,35.336849,34.020366,42.3116,37.4545,1.7365,3.1207,8.25797,0.703812,15.892485,8.388374,0.777731,191.1514,77.9458,205.5792,254.7535,256.3376,461.959,81472.875,72691.8516,15.6115,2.0795,8.6691,19.4617,1.6586,28.0916,29.6548,1.4997,0.4561,11.16,0,0,0,0,2.636589,3.1978,0.288156,0.777391,1.009592,0.849614,0.021034,0.748827,3.253723,4.266806,5.688722,7.740021,8.132604,8.3294,8.4996,8.6441
"35",6.3808,0,37.182284,30.80152,17.986556,19.1957,17.4549,0.443,1.2979,4.426834,0.363701,8.362522,4.423279,0.410223,176.6254,75.9034,197.1779,267.7657,257.2337,461.3388,81462.9062,72696.1953,14.526,2.0424,8.4014,10.2232,0.8399,14.4837,15.3221,0.7751,0.231,5.8537,0,0,0,0,0.998321,1.2897,0.270758,0.136803,0.547561,0.31394,0.006229,1.246746,3.618808,5.060104,6.331021,7.458342,7.738109,7.883902,8.0155,8.1318
"36",0.5946,0,21.507524,20.912879,16.15321,5.3543,4.4333,0.1141,0.807,4.183902,0.326502,7.376085,3.904559,0.362163,161.0676,73.5995,187.8548,283.353,258.4411,461.1588,81456.3438,72696.1953,15.5579,2.3039,9.3231,9.6392,0.7523,12.7459,13.4942,0.6827,0.2069,5.5084,0,0,0,0,0.430402,0.9036,0.169437,0.069238,0.221265,0.139898,0.002974,1.779416,3.901817,5.836852,6.981517,7.573205,7.724863,7.8105,7.8918,7.9674
"37",0.5719,0,13.270849,12.69895,13.090002,0.1808,0.1485,0.004,0.0283,3.541123,0.264079,5.882255,3.113719,0.288828,148.8277,71.7048,180.3114,295.3133,259.4465,461.2749,81450.1797,72696.1953,12.2399,1.8947,7.5434,8.1071,0.6046,10.1002,10.6929,0.541,0.1663,4.6251,0,0,0,0,0.261753,0.6016,0.077112,0.029027,0.104015,0.128707,0.003101,1.791295,3.980335,5.967759,7.185239,7.7285,7.836885,7.8974,7.9554,8.0103
"38",1.4874,0,12.376235,10.888818,12.367168,0.0091,0.0074,2e-04,0.0015,3.450611,0.248951,5.4923,2.905746,0.269556,137.5179,69.952,173.4335,305.9058,260.3679,461.5615,81444.3672,72696.1953,11.3098,1.7528,6.8778,7.8592,0.567,9.3817,9.927,0.5023,0.1559,4.4785,0,0,0,0,0.246583,0.5041,0.070746,0.024239,0.096961,0.125385,0.002789,1.549584,3.924508,5.879447,7.26401,7.844802,7.939725,7.989879,8.0406,8.0897
"39",9.7275,0.0048,5.472806,-4.254728,5.219165,0.2536,0.2037,0.0064,0.0435,1.492231,0.104228,2.296033,1.214036,0.112631,127.6539,69.1938,170.4885,315.5102,260.781,461.7409,81440.2812,72696.1953,9.8664,0.7588,2.9473,3.3223,0.232,3.8332,4.0537,0.2051,0.0638,1.8911,0,0,0,0,0.127406,0.1566,0.042347,0.022266,0,0.105144,0.002637,1.085548,3.410424,5.411737,7.19489,7.860287,7.955178,8.005681,8.063,8.1162
"40",29.1236,0.2368,18.847239,-10.276333,13.31518,5.5321,4.7514,0.1653,0.6154,3.938496,0.268319,5.774881,3.050451,0.283013,118.0677,67.4969,163.9685,323.0412,261.6277,462.4337,81434.2891,72696.2969,9.7045,1.7205,6.6147,9.0394,0.6158,9.9391,10.5001,0.5314,0.1693,5.141,0,0,0,0,0.237611,0.5412,0.012046,0.14384,0,0.093771,0.029858,1.07553,3.15572,5.228179,7.244345,8.034916,8.156032,8.217999,8.2796,8.3342
"41",76.4639,48.6084,56.747741,-19.716182,24.830119,31.9176,25.6719,1.7531,4.4926,7.671541,0.516705,10.561892,5.56372,0.516264,146.8744,67.707,165.1525,322.0183,261.9334,464.3059,81421.6719,72700.7656,9.8704,1.7759,6.7606,17.9178,1.2068,18.5079,19.4992,0.9869,0.3319,10.1867,0.0496,0.0397,0.0099,0.063,1.224962,1.828,0.22674,0.516263,0.380695,0.328007,0.003138,1.180724,3.402432,5.006388,6.866205,8.205543,8.408177,8.511308,8.5897,8.6601
"42",134.2471,69.699,125.580734,-8.666373,57.162988,68.4178,51.9778,4.3597,12.0802,17.034858,1.189589,24.767361,12.96739,1.203788,176.875,71.1756,179.2235,301.4778,260.6224,467.4164,81387.9062,72714.8438,13.1698,1.8373,7.1518,41.1363,2.8731,44.8631,46.9769,2.3787,0.7901,23.4151,0.0503,0.0402,0.0101,0,4.410075,6.221,0.111073,2.412055,0.848501,1.149513,0.224426,1.657723,3.65221,4.711965,6.330474,8.504934,8.864886,9.042432,9.1681,9.2814
"43",158.7238,56.874,155.198431,-3.525366,72.700264,82.4981,64.287,5.4359,12.7752,20.290764,1.525033,32.427103,16.88853,1.56883,190.7914,74.9283,194.2031,275.3105,258.6055,468.6373,81344.5469,72728.2344,14.5206,1.9348,7.7698,48.7456,3.6622,58.3997,60.8318,3.0823,1.0071,27.8172,0.0266,0.0213,0.0053,0,5.433502,8.1255,0.827847,2.314557,1.689106,1.429838,0.025031,1.750041,4.304364,5.148355,6.400964,8.78563,9.182551,9.376005,9.5291,9.6689
"44",146.2686,57.3272,160.668627,14.400028,69.272661,91.396,72.736,6.1784,12.4817,18.164835,1.469237,31.639665,16.468069,1.530839,203.8805,78.7038,209.0621,256.8223,256.8394,467.653,81303.3828,72742.0781,15.5735,1.9572,8.0714,42.4269,3.4321,55.43,57.7015,2.9257,0.9438,24.2786,0.051,0.0408,0.0102,0,3.458899,6.2103,1.366447,0.39358,1.762995,1.30233,0.03292,1.50714,4.164295,4.978437,6.207992,8.704295,9.115899,9.309201,9.4706,9.6186
"45",98.126,39.6884,118.367967,20.241911,51.021384,67.3466,54.9282,3.8445,8.5739,12.729045,1.074256,23.697783,12.36971,1.150582,207.4083,80.5565,216.0519,252.1092,256.0872,465.8149,81272.4453,72755.0156,16.3163,2.116,8.8852,30.233,2.5513,42.2015,44.0556,2.2352,0.7016,17.3298,0.0094,0.0075,0.0019,0,4.078976,5.3386,0.641987,1.270821,1.610137,1.198015,0.016411,1.008435,3.571573,4.448672,5.812914,8.241582,8.65052,8.841,9.0076,9.1595
"46",47.5131,10.1954,76.908798,29.395681,31.417397,45.4914,40.7596,1.8971,2.8347,7.721294,0.647357,14.658856,7.675595,0.714281,196.5763,79.4698,211.2962,259.3753,256.3858,464.5459,81252.7109,72761.9375,15.9298,2.1061,8.8338,17.8115,1.4934,25.3614,26.5591,1.3481,0.4107,10.207,0,0,0,0,1.964019,2.5029,0.557167,0.179128,1.035004,0.74989,0.004076,0.71239,3.210926,4.244334,5.695197,7.718142,8.083355,8.2546,8.4135,8.5568
"47",8.1862,0,38.550274,30.364051,15.213878,23.3364,21.0042,0.619,1.7132,3.733719,0.301998,7.104579,3.726701,0.346891,181.638,77.5934,203.5091,273.7999,257.2857,463.9284,81243.5781,72764.2891,14.9383,1.8764,7.787,8.5798,0.694,12.244,12.8452,0.6522,0.1908,4.9097,0,0,0,0,0.768933,0.9735,0.188521,0.055402,0.446562,0.266973,0.002404,1.272589,3.609027,5.140357,6.39116,7.427436,7.6727,7.7961,7.9297,8.0492
"48",2.5826,0,21.447754,18.865127,8.547373,12.9004,11.0173,0.2854,1.5978,2.240522,0.169907,3.899491,2.046896,0.190546,165.6795,76.18,197.7141,290.6711,258.1005,463.8383,81236.7031,72764.2891,15.9585,1.4134,5.7948,5.0946,0.3863,6.6476,6.9788,0.3544,0.1062,2.9083,0,0,0,0,0.193741,0.373,0.056188,0.024666,0.048411,0.120666,0.002623,1.268137,3.480436,5.66513,6.953548,7.517567,7.628363,7.6979,7.794,7.8791
"49",1.62059,0,4.091749,2.471162,3.812588,0.279161,0.206782,0.006153,0.066227,1.061418,0.031623,2.092044,0.544675,0.082831,159.263425,75.6,195.129691,297.601924,258.530875,462.540488,81236.131161,72764.293631,6.41607,0.5794,2.584433,2.161849,0.066405,3.386572,1.686522,0.143023,0.018262,1.182241,0,0,0,0,5.856176,0.075753,0.215686,0.036428,5.735186,0.084557,0.005646,1.955493,4.146661,6.163389,7.702154,8.128848,8.199642,8.251549,8.332009,8.404503
"50",0.933782,0,2.947679,2.013893,2.947531,0.000138,0.000108,0,1.9e-05,0.823315,0.024272,1.613663,0.42189,0.064404,153.657301,75.0885,192.859273,303.897317,258.913412,461.558252,81236.012486,72764.293631,5.606114,0.512,2.270505,1.658637,0.050215,2.583078,1.292491,0.109599,0.013811,0.907097,0,0,0,0,0.127327,0.049198,0.163543,0.028858,0.008726,0.08974,0.003429,1.974383,4.288244,6.205937,7.929348,8.473947,8.53923,8.582892,8.652535,8.715361
"51",16.724535,0.066057,12.097416,-4.627113,11.257522,0.839899,0.641704,0.019246,0.17895,3.378593,0.097339,5.983878,1.556034,0.241683,147.041429,73.694652,186.73626,309.558994,259.886327,458.085403,81233.82242,72764.79487,6.648909,1.400582,6.149397,7.343005,0.216861,10.281983,5.196588,0.440748,0.059635,4.013095,0,0,0,0,0.141225,0.221177,0.104089,0.051163,0.00352,0.086536,0.002881,1.855938,4.228332,6.201643,8.080741,8.769872,8.862315,8.914389,8.982408,9.042116
"52",41.171296,9.662248,26.097383,-15.073909,17.113945,8.983437,7.180942,0.346841,1.455658,5.314267,0.151907,8.921076,2.359708,0.366965,147.957816,72.219333,180.248602,313.110991,261.111241,453.301292,81230.558046,72765.883141,6.917928,1.840893,7.950201,11.592076,0.339887,15.379619,7.917252,0.671726,0.093469,6.334964,0,0,0,0.065,0.107877,0.340259,0.145685,0.008343,0.016189,0.083346,0.001781,1.857783,4.146632,6.167087,8.07661,8.939587,9.071644,9.137073,9.207813,9.271398
