"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","QCt9_sd1","QCt10_sd1","NPPL_sd1","NPPR_sd1","NPPS_sd1","add_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.00350931387002983,0.00350570833200519,0.00350583510707212,0,0,0,0,0.000950436369742498,7.80054388158104e-05,0.00157444875714928,0.000837880924979459,8.20137953411567e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00677006743919979,0,0.00201567869613701,0.00206441323871991,0.00694101090067091,0.0019320463323386,0.00054502710524757,0.0327998256185313,0.0642847890643697,0.0731839493566338,0.0160601129598402,0.00146847822007281,0.000131809473763231,0,0,0
"2",0,0,0.00310657091151687,0.00310422585869944,0.00310240620203477,0,0,0,0,0.00086763582175471,7.14284271282735e-05,0.00138194526927542,0.000727310668202253,7.33815268637161e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00859836130734904,0,0.00217182393207166,0.00234897355618933,0.00902965367301235,0.00161307285650836,0.00119907834977073,0.0326165438594179,0.0608495170751817,0.108813412980406,0.0217874030883291,0.00187479291785746,0.000178305718620933,0,0,0
"3",0,0,0.00354886964505262,0.00354792000524763,0.00354850943241238,0,0,0,0,0.00101550554658825,7.89834402794818e-05,0.00155844878846322,0.000826312240737073,8.17485674665264e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106561690768277,0,0.00282769206672905,0.00243610386071736,0.0116947082481822,0.00169564236509443,0.00074038210173238,0.0357044034151577,0.0693317217470044,0.0969118796024554,0.0240924091947667,0.00238440556512306,0.000221151714458722,3.26598632370329e-05,0,0
"4",0,0,0.00249014603441782,0.00249231222001184,0.00249024338593879,0,0,0,0,0.00072983739713905,6.01009252185301e-05,0.00108485627219145,0.000574786741304804,6.0669663595633e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00810871454147644,0,0.001132769913428,0.00270446152148854,0.0080171646037005,0.00193647889352053,0.00268170306207293,0.0215050164455467,0.0527583469292497,0.0674304332574909,0.0196928670878929,0.00237491435252264,0.000253691931207237,4.7768380565051e-05,0,0
"5",0,0,0.00921265072242126,0.00921562194747527,0.00921674688989128,0,0,0,0,0.00274362640652578,0.000197212903464584,0.00399293251896523,0.00210359456669067,0.000191988530802245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211494352194334,0,0.00620718026713313,0.00603643909682662,0.0247247493884818,0.00603318859695805,0.00136753704730716,0.0224432890466688,0.0573851422012226,0.0324742057079713,0.00902879232838436,0.00170577480247765,0.000229296244357987,3.31966896243446e-05,0,0
"6",0,0,0.0101506261437957,0.0101512805083692,0.0101532929424769,0,0,0,0,0.00294163151322468,0.000214136744755694,0.00444792302000836,0.00233642652118331,0.000217106779109613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255023306322534,0,0.0084682577841602,0.00634881767407017,0.0288245167112367,0.00573939073949544,0.00147572957474524,0.0203267867007001,0.0471474058542766,0.0269247054137304,0.00532357620743455,0.000920090026337449,0.000161242022745659,3.42893215999158e-05,0,0
"7",0,0,0.00618579963882781,0.0061908580368414,0.00619053888746098,0,0,0,0,0.00169094170165138,0.00013772685601829,0.00278283537552506,0.00145681644053528,0.000140198272298739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382680928886368,0,0.00318491567844235,0.00954545341029333,0.0392279772740082,0.00469464029237037,0.00138581959850334,0.0119626567097596,0.0144714591628844,0.00917221380369025,0.00307010281800647,0.000511685667399594,0.000108133848969112,5.02116731576427e-05,1.40705294135962e-05,0
"8",0,0,0.00537955904843014,0.00540971918089661,0.00540346876991787,0,0,0,0,0.00132217260750638,0.000120079939703469,0.00251899831783443,0.00132110146881654,0.000126634764722647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038498614365725,0,0.00241390646969688,0.00949035789258194,0.0394413059770048,0.00478732543791256,0.000620716431946899,0.0116381598045552,0.00635071490447963,0.00188006984611279,0.000712805667199662,0.000245646950402966,6.27565441875625e-05,2.876234912691e-05,3.26598632370329e-05,0
"9",0,0,0.01802027477677,0.0180238905429164,0.0180178647598721,0,0,0,0,0.00415862059492395,0.000387251386522569,0.00854555020363387,0.00450920763941432,0.000414790929446971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354734127783248,0,0.0161300278043684,0.00727508401839783,0.0354116663992492,0.00471918500068678,0.000772948571995249,0.0160343254276316,0.0187405562480106,0.00789717862929733,0.000827601499771665,0.000116098182065335,3.66666666665812e-05,1.40705294135962e-05,4.29234695989928e-05,9.99999999997669e-06
"10",0,0,0.0166784284255882,0.016679155654089,0.0166775305199066,0,0,0,0,0.0038815544111174,0.000360777779333212,0.00788397037595206,0.00417226581370385,0.000383196286437372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233046026363979,0,0.0133393826807327,0.00783101184168728,0.0230592563635605,0.00561089092477273,0.00119420951412906,0.0326090966269887,0.0379396899797241,0.0182524853987703,0.00290207170862819,0.000167726930551821,0,3.26598632370329e-05,0,0
"11",0,0,0.00833278398189259,0.008334386539506,0.00833908716512029,0,0,0,0,0.00196103739810529,0.000176437816327177,0.00392461424469931,0.00208284454872214,0.000196481679820411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176081322752364,0,0.00662253964224687,0.00238725657175636,0.0193878193563366,0.00439325688534213,0.000152606975230128,0.0249478121143504,0.0768892296512563,0.0294257691471097,0.00566688867657791,0.000379920246814228,2.01007563051374e-05,0,0,0
"12",0,0,0.00478754697737859,0.00479177072350789,0.0047932060504869,0,0,0,0,0.00119446323687356,0.000100599214809075,0.00221089679688235,0.00117726785225776,0.000115470053837921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104879834558268,0,0.00373497948015404,0.00189035270077659,0.0112174634324604,0.00230223343470613,0.000283021218464288,0.0473747033358692,0.177920684734984,0.0498473364231716,0.00963521298638114,0.00073259673750159,6.49708559370465e-05,0,0,0
"13",0,0,0.00449730278313929,0.00449530125056523,0.00449662713103449,0,0,0,0,0.00116991711698141,9.61060020829326e-05,0.00204304684332993,0.00109258289101438,0.00010469291313458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00659749960288752,0,0.00246785720654968,0.00116547818252398,0.00659080006179413,0.0024970081087072,0.000339594232024401,0.0376727130572104,0.0926235640927973,0.0517496145889127,0.0122224706127193,0.00109627468356164,9.47298124867119e-05,1.96946385568223e-05,0,0
"14",0,0,0.00336182910771724,0.00336124135318239,0.00336059217965815,0,0,0,0,0.000909625297481427,7.45355992499876e-05,0.00150593807805947,0.000804092436517497,8.07540223221831e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00699034969718174,0,0.00241689842148941,0.00127028629557564,0.00702555760035882,0.00166290818639023,6.86007332764059e-05,0.0290116381384221,0.0575625903611964,0.0523620691132253,0.0122454558052687,0.00126403674348843,0.000133526375406932,0,0,0
"15",0,0,0.00169801399144765,0.0017027236055121,0.0017072974686517,0,0,0,0,0.00047286361670152,3.93892771133979e-05,0.000759768040093466,0.000401431780938512,4.26874949162143e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00380943485826887,0,0.000839236666154537,0.00126358916415011,0.0038425186395058,0.00116698523789058,0.00024078155572169,0.0157339529924198,0.0392231563742593,0.0746648488618008,0.0151204463551774,0.00140808452168256,0.000145990175399356,0,0,0
"16",0,0,0.00251723674057143,0.00252357990869229,0.00251295632571471,0,0,0,0,0.00072032189773994,6.03022689155505e-05,0.00110774089885222,0.000584897470079205,6.11340636419085e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107461628575793,0,0.00185749342345587,0.00384637767413981,0.0125501014523647,0.00161411075684215,0.00176891537846264,0.0201466326484281,0.0545102147317456,0.107643746781744,0.021953730131043,0.00189072029457644,0.00017413277182167,9.99999999997669e-06,0,0
"17",0,0,0.00804451321891539,0.0080334112280896,0.00802624854191361,0,0,0,0,0.00236462374481542,0.000170370955935191,0.00347855711408621,0.00183786519768139,0.000171372946723456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164500718735957,0,0.00421831791838952,0.00478414669465304,0.0178643242189001,0.00655545851665895,0.000980288557806149,0.00786770479796229,0.0652044998369737,0.0592151224457286,0.015220655655584,0.00201120698471182,0.000201055296680188,4.60566186470765e-05,0,0
"18",0,0,0.00787922283764494,0.00787423339221997,0.00786959986404635,0,0,0,0,0.00223971927353449,0.000167705851195654,0.00347603904965815,0.00182659256651306,0.000174295117197187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289293632767118,0,0.00174314124905053,0.00814237022796758,0.0342787777648286,0.00739063015861396,0.00145500702903644,0.0199263278456955,0.0372937783421083,0.0261991706823793,0.00763414948660543,0.00138623682148917,0.000192862540676183,4.3519413988823e-05,0,0
"19",0,0,0.00733544074402397,0.007329509402464,0.00733019602312075,0,0,0,0,0.00194988318738442,0.000163558904225693,0.0033166203742774,0.0017472203031898,0.00016136726415041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395646588931755,0,0.00380485747486558,0.00952333545465128,0.0415119152421411,0.00560963916086868,0.00140872318434141,0.0114528265665571,0.0170867897464206,0.0078061267701412,0.00258156948581687,0.00067831937294837,0.000129879509040902,1.00000000001543e-05,0,0
