"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.461,0,14.273812,13.812801,14.003106,0.2707,0.222,0.006,0.0427,3.794811,0.284942,6.281043,3.336384,0.305944,148.9371,71.7151,180.3568,294.9485,261.0116,463.6118,82144.9844,72475.8828,12.2489,1.9067,7.5924,8.755,0.6574,10.8684,11.5462,0.5775,0.1808,4.996,0.383234,0.8187,0.151307,0.121871,0.128949,0.132415,0.008532,1.874194,4.049565,6.015683,7.189874,7.732261,7.837608,7.898405,7.9624,8.028
"2",4.3333,0.0035,14.028304,9.694982,13.940461,0.0878,0.0709,0.0022,0.0148,3.887418,0.282523,6.185701,3.283694,0.301131,137.6206,69.8639,173.0948,304.8271,261.9326,463.9562,82139.3594,72475.8828,11.3181,1.8516,7.2635,8.9836,0.6529,10.7208,11.3824,0.5694,0.1795,5.1205,0.42746,0.8106,0.118466,0.164065,0.127616,0.135776,0.009729,1.911473,4.119342,6.002631,7.274583,7.849817,7.94829,8.003023,8.0612,8.121
"3",10.9973,0,14.21062,3.213359,14.011987,0.1986,0.1603,0.0049,0.0334,3.997821,0.282971,6.162998,3.268442,0.299748,127.1624,68.0777,166.1914,313.2682,262.8003,464.4519,82133.7344,72475.8828,10.4581,1.7862,6.9034,9.1873,0.6503,10.6225,11.2669,0.5636,0.1788,5.2319,0.451112,0.765,0.148999,0.105812,0.207781,0.137522,0.006277,1.957428,4.187487,5.947087,7.286667,7.912631,8.017711,8.074075,8.1318,8.1907
"4",30.831,1.4483,23.190757,-7.64028,16.049122,7.1416,5.9761,0.2538,0.9118,4.70388,0.32584,6.982471,3.697781,0.33915,118.2123,66.4523,160.0284,318.8905,263.5389,465.247,82126.7188,72477.2266,9.6743,1.7703,6.7425,11.0576,0.7659,12.3086,13.0367,0.6522,0.2106,6.2923,0.735126,1.1609,0.04698,0.463186,0.084333,0.187603,0.055851,1.726591,4.076844,5.766612,7.241857,8.012693,8.135449,8.198006,8.2593,8.3211
"5",70.2384,54.0734,70.055184,-0.183243,35.793231,34.262,27.6849,1.8477,4.7294,10.655316,0.741471,15.477552,8.169432,0.749457,151.7099,66.7822,161.7188,311.2445,263.2932,467.2417,82106.4453,72485.5156,10.2478,1.7357,6.5726,24.7284,1.7207,26.9381,28.4375,1.423,0.4732,14.0738,1.820376,2.6558,0.379411,0.495048,0.634534,0.69079,0.022969,1.032383,3.43846,4.719907,6.364695,8.143223,8.409593,8.542148,8.6433,8.7222
"6",110.5754,52.7766,111.153905,0.578522,54.545548,56.6083,44.6531,3.3936,8.5616,15.75003,1.13904,23.931763,12.570916,1.153799,171.0382,69.0968,171.2408,294.3436,262.1074,469.3043,82074.2578,72500.4688,13.1044,1.7539,6.7537,37.0193,2.6779,42.2009,44.3338,2.2195,0.7364,21.097,2.7158,4.6926,0.585135,0.873103,0.894814,0.947893,0.162465,1.404175,3.59106,4.648011,6.186533,8.30694,8.676458,8.863906,9.0137,9.1329
"7",152.0779,61.4944,161.68156,9.603676,84.909826,76.7717,58.8834,5.0708,12.8175,23.057856,1.809387,38.209999,19.995966,1.836616,187.6049,73.3662,188.3788,260.3866,259.3195,469.7726,82022.6094,72515.5703,14.1803,1.8802,7.4595,55.8817,4.3859,69.4655,72.7053,3.6425,1.2061,31.9411,6.450277,9.9407,0.640041,3.135341,1.719229,1.595712,0.276817,2.27876,4.90374,5.681587,6.72953,9.029543,9.400579,9.584059,9.740085,9.8711
"8",148.7757,56.1901,161.268926,12.493264,80.400322,80.8686,63.8168,5.2095,11.8423,19.822524,1.725893,37.416489,19.630813,1.804589,200.3198,76.9961,202.7168,236.028,256.8173,466.6299,81971.8906,72529.9922,15.3803,1.9891,8.1375,48.1748,4.1931,68.1708,71.5306,3.5866,1.1531,27.6492,7.374743,9.8346,0.546387,3.155311,2.430854,1.788582,0.016114,1.803873,4.792606,5.561703,6.574829,9.112773,9.493747,9.671,9.8283,9.9668
"9",97.3019,27.1025,121.739088,24.437159,49.693553,72.0455,60.6882,4.1535,7.2039,11.529145,1.058482,23.535889,12.426912,1.143129,197.9897,77.9055,206.0729,233.1793,255.9162,463.6983,81941.0156,72542.2578,15.8815,1.8008,7.485,26.4851,2.4315,40.537,42.8062,2.1478,0.6687,15.2355,2.900712,3.6539,0.950262,0.180015,1.681378,1.039319,0.009945,0.56812,3.535988,4.419911,5.688238,8.214337,8.627669,8.824483,9.0003,9.1568
"10",56.0028,15.9898,88.573334,32.570536,32.280718,56.2926,48.9156,2.8049,4.5721,7.50878,0.68005,15.25388,8.093195,0.744811,190.5018,77.6618,204.8026,239.5013,255.9337,461.9241,81920.5,72549.6719,15.4829,1.8427,7.6664,17.1041,1.549,26.06,27.6534,1.3881,0.426,9.8332,1.553884,2.1417,0.667373,0.188902,0.699312,0.665662,0.005973,0.663831,3.238249,4.178462,5.522944,7.622493,8.0121,8.2003,8.3676,8.5151
