"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.461,0,14.2736645,13.8126545,14.0029625,0.2707,0.222,0.006,0.0427,3.7947745,0.2849345,6.280977,3.336349,0.305941,148.9371,71.7151,180.3568,294.9485,261.0116,463.6118,82144.9844,72475.8828,12.2489,1.9067,7.5924,8.755,0.6574,10.8684,11.5462,0.5775,0.1808,4.996,0.3839275,0.8187,0.1513245,0.1218945,0.1297845,0.132252,0.0086495,1.8726335,4.0446435,6.008085,7.188276,7.732117,7.8375975,7.8984065,7.9624,8.028
"2",4.3333,0.0035,14.028338,9.695015,13.940493,0.0878,0.0709,0.0022,0.0148,3.8874215,0.2825215,6.185714,3.283703,0.3011275,137.6206,69.8639,173.0948,304.8271,261.9326,463.9562,82139.3594,72475.8828,11.3181,1.8516,7.2635,8.9836,0.6529,10.7208,11.3824,0.5694,0.1795,5.1205,0.4267035,0.8106,0.1186005,0.1641725,0.126859,0.13568,0.0098905,1.9086825,4.109916,5.989519,7.272133,7.849615,7.9482735,8.0030235,8.0612,8.121
"3",10.9973,0,14.2101785,3.2129145,14.011543,0.1986,0.1603,0.0049,0.0334,3.997691,0.2829585,6.162802,3.2683395,0.2997405,127.1624,68.0777,166.1914,313.2682,262.8003,464.4519,82133.7344,72475.8828,10.4581,1.7862,6.9034,9.1873,0.6503,10.6225,11.2669,0.5636,0.1788,5.2319,0.452285,0.765,0.1488435,0.1056205,0.2094305,0.1372335,0.0062405,1.953606,4.1834555,5.9403325,7.284674,7.912379,8.017678,8.074064,8.1318,8.1907
"4",30.831,1.4483,23.190556,-7.6404875,16.048917,7.1416,5.9761,0.2538,0.9118,4.7038185,0.3258405,6.9823805,3.6977365,0.339149,118.2123,66.4523,160.0284,318.8905,263.5389,465.247,82126.7188,72477.2266,9.6743,1.7703,6.7425,11.0576,0.7659,12.3086,13.0367,0.6522,0.2106,6.2923,0.7370525,1.1609,0.047041,0.463187,0.0865265,0.1873405,0.055839,1.721951,4.069868,5.754568,7.2396545,8.012444,8.135426,8.198003,8.2593,8.3211
"5",70.2384,54.0734,70.0545435,-0.183885,35.7925855,34.262,27.6849,1.8477,4.7294,10.655125,0.7414565,15.477275,8.169282,0.7494505,151.7099,66.7822,161.7188,311.2445,263.2932,467.2417,82106.4453,72485.5156,10.2478,1.7357,6.5726,24.7284,1.7207,26.9381,28.4375,1.423,0.4732,14.0738,1.820971,2.6558,0.3797065,0.495778,0.635335,0.6898545,0.0228505,1.0349865,3.4311125,4.7127695,6.3626805,8.14296,8.409568,8.5421445,8.643301,8.7222
"6",110.5754,52.7766,111.155952,0.580572,54.5475985,56.6083,44.6531,3.3936,8.5616,15.750626,1.1390815,23.932663,12.571387,1.1538445,171.0382,69.0968,171.2408,294.3436,262.1074,469.3043,82074.2578,72500.4688,13.1044,1.7539,6.7537,37.0193,2.6779,42.2009,44.3338,2.2195,0.7364,21.097,2.7101345,4.6926,0.58608,0.8732985,0.8878295,0.949006,0.1625315,1.409309,3.598888,4.6460295,6.185442,8.3067525,8.676431,8.863907,9.0137,9.1329
"7",152.0779,61.4944,161.6822485,9.6043535,84.9105075,76.7717,58.8834,5.0708,12.8175,23.05805,1.809397,38.210308,19.9961275,1.836635,187.6049,73.3662,188.3788,260.3866,259.3195,469.7726,82022.6094,72515.5703,14.1803,1.8802,7.4595,55.8817,4.3859,69.4655,72.7053,3.6425,1.2061,31.9411,6.447715,9.9407,0.6396995,3.134784,1.716195,1.596737,0.276773,2.2801935,4.904397,5.682594,6.729778,9.0294745,9.4005605,9.5840465,9.740079,9.8711
"8",148.7757,56.1901,161.26946,12.493809,80.4008545,80.8686,63.8168,5.2095,11.8423,19.822661,1.7259085,37.4167445,19.6309455,1.8046015,200.3198,76.9961,202.7168,236.028,256.8173,466.6299,81971.8906,72529.9922,15.3803,1.9891,8.1375,48.1748,4.1931,68.1708,71.5306,3.5866,1.1531,27.6492,7.3739275,9.8346,0.546577,3.1552345,2.429755,1.7889375,0.0161395,1.8047825,4.7919515,5.5616625,6.5748655,9.1127625,9.493742,9.6710005,9.8283,9.9668
"9",97.3019,27.1025,121.7382705,24.4363605,49.6927515,72.0455,60.6882,4.1535,7.2039,11.5289535,1.0584665,23.535514,12.426715,1.1431065,197.9897,77.9055,206.0729,233.1793,255.9162,463.6983,81941.0156,72542.2578,15.8815,1.8008,7.485,26.4851,2.4315,40.537,42.8062,2.1478,0.6687,15.2355,2.910926,3.6539,0.949287,0.18192,1.689507,1.0394975,0.0099125,0.566456,3.5315785,4.4203265,5.6882765,8.2143365,8.6276605,8.824471,9.0003,9.1568
"10",56.0028,15.9898,88.57321,32.5704075,32.280587,56.2926,48.9156,2.8049,4.5721,7.5087475,0.680045,15.253816,8.0931705,0.7448125,190.5018,77.6618,204.8026,239.5013,255.9337,461.9241,81920.5,72549.6719,15.4829,1.8427,7.6664,17.1041,1.549,26.06,27.6534,1.3881,0.426,9.8332,1.5493795,2.1417,0.667608,0.1885615,0.695509,0.66531,0.006082,0.6640945,3.230489,4.1791035,5.5230585,7.622499,8.0121015,8.2003,8.3676,8.5151
