 day,simuCH4_d,pro_sum_d,oxi_sum_d,fdifu1_d,ebu_sum_sat_d,pla_sum_d,CH4V1,CH4V2,CH4V3,CH4V4,CH4V5,    CH4V6,CH4V7,CH4V8,CH4V9,CH4V10,ebu_sum_unsat_d,zwt
     23,         0.0067,         0.0187,         0.0027,         0.0024,         0.0000,         0.0043,         0.0056,         1.6303,         4.8953,         6.6810,         7.2742,         8.3763,         8.3123,         8.3241,         8.3437,         8.3666,         0.0000,       -47.3271
     24,         0.0082,         0.0218,         0.0042,         0.0039,         0.0000,         0.0044,         0.0083,         1.6469,         4.8681,         6.6692,         7.2787,         8.3720,         8.3067,         8.3188,         8.3389,         8.3625,         0.0000,       -47.4759
     25,         0.0083,         0.0218,         0.0042,         0.0039,         0.0000,         0.0044,         0.0083,         1.6623,         4.8419,         6.6576,         7.2827,         8.3678,         8.3012,         8.3135,         8.3342,         8.3584,         0.0000,       -47.5181
     26,         0.0083,         0.0219,         0.0043,         0.0039,         0.0000,         0.0044,         0.0083,         1.6765,         4.8169,         6.6462,         7.2863,         8.3637,         8.2958,         8.3084,         8.3295,         8.3545,         0.0000,       -47.5796
     27,         0.0083,         0.0219,         0.0043,         0.0039,         0.0000,         0.0044,         0.0084,         1.6894,         4.7928,         6.6350,         7.2896,         8.3596,         8.2906,         8.3034,         8.3249,         8.3507,         0.0000,       -47.6577
     28,         0.0083,         0.0219,         0.0043,         0.0039,         0.0000,         0.0044,         0.0084,         1.7013,         4.7697,         6.6241,         7.2925,         8.3557,         8.2855,         8.2985,         8.3205,         8.3470,         0.0000,       -47.7487
     29,         0.0084,         0.0218,         0.0043,         0.0039,         0.0000,         0.0044,         0.0084,         1.7120,         4.7473,         6.6133,         7.2952,         8.3518,         8.2807,         8.2938,         8.3163,         8.3435,         0.0000,       -47.7713
     30,         0.0083,         0.0216,         0.0043,         0.0039,         0.0000,         0.0044,         0.0084,         1.7214,         4.7257,         6.6029,         7.2976,         8.3481,         8.2761,         8.2894,         8.3124,         8.3403,         0.0000,       -47.8233
     31,         0.0083,         0.0214,         0.0043,         0.0039,         0.0000,         0.0045,         0.0083,         1.7297,         4.7048,         6.5927,         7.2999,         8.3444,         8.2718,         8.2852,         8.3086,         8.3372,         0.0000,       -48.0331
     32,         0.0075,         0.0196,         0.0034,         0.0030,         0.0000,         0.0045,         0.0068,         1.7369,         4.6846,         6.5827,         7.3019,         8.3408,         8.2678,         8.2813,         8.3052,         8.3344,         0.0000,       -48.3103
     33,         0.0070,         0.0186,         0.0030,         0.0026,         0.0000,         0.0045,         0.0060,         1.7431,         4.6649,         6.5729,         7.3037,         8.3372,         8.2639,         8.2775,         8.3019,         8.3318,         0.0000,       -48.6872
     34,         0.0082,         0.0214,         0.0043,         0.0038,         0.0000,         0.0045,         0.0082,         1.7490,         4.6461,         6.5631,         7.3050,         8.3337,         8.2599,         8.2737,         8.2986,         8.3290,         0.0000,       -49.3288
     35,         0.0082,         0.0215,         0.0043,         0.0038,         0.0000,         0.0045,         0.0081,         1.7545,         4.6279,         6.5534,         7.3060,         8.3302,         8.2559,         8.2698,         8.2951,         8.3262,         0.0000,       -49.5809
     36,         0.0082,         0.0216,         0.0044,         0.0038,         0.0000,         0.0045,         0.0082,         1.7597,         4.6105,         6.5438,         7.3067,         8.3267,         8.2520,         8.2659,         8.2918,         8.3235,         0.0000,       -49.6674
     37,         0.0082,         0.0215,         0.0044,         0.0037,         0.0000,         0.0045,         0.0081,         1.7642,         4.5935,         6.5344,         7.3073,         8.3233,         8.2482,         8.2622,         8.2885,         8.3208,         0.0000,       -49.9965
     38,         0.0081,         0.0208,         0.0043,         0.0036,         0.0000,         0.0045,         0.0079,         1.7678,         4.5770,         6.5252,         7.3078,         8.3200,         8.2447,         8.2588,         8.2856,         8.3185,         0.0000,       -50.4363
     39,         0.0068,         0.0180,         0.0029,         0.0023,         0.0000,         0.0045,         0.0055,         1.7702,         4.5608,         6.5163,         7.3083,         8.3168,         8.2416,         8.2558,         8.2831,         8.3165,         0.0000,       -50.8434
     40,         0.0065,         0.0175,         0.0027,         0.0021,         0.0000,         0.0045,         0.0051,         1.7723,         4.5451,         6.5075,         7.3085,         8.3136,         8.2385,         8.2528,         8.2806,         8.3146,         0.0000,       -51.3788
     41,         0.0064,         0.0171,         0.0025,         0.0019,         0.0000,         0.0045,         0.0049,         1.7735,         4.5296,         6.4988,         7.3086,         8.3105,         8.2357,         8.2501,         8.2784,         8.3129,         0.0000,       -51.7517
     42,         0.0067,         0.0182,         0.0029,         0.0022,         0.0000,         0.0045,         0.0054,         1.7745,         4.5147,         6.4901,         7.3085,         8.3074,         8.2328,         8.2474,         8.2762,         8.3112,         0.0000,       -51.9927
     43,         0.0072,         0.0191,         0.0035,         0.0027,         0.0000,         0.0045,         0.0063,         1.7756,         4.5003,         6.4815,         7.3080,         8.3043,         8.2298,         8.2446,         8.2738,         8.3093,         0.0000,       -52.2500
     44,         0.0090,         0.0225,         0.0034,         0.0045,         0.0000,         0.0045,         0.0095,         1.7768,         4.4864,         6.4729,         7.3074,         8.3012,         8.2268,         8.2417,         8.2714,         8.3074,         0.0000,       -40.1176
     45,         0.0171,         0.0269,         0.0000,         0.0126,         0.0000,         0.0046,         0.0242,         1.7788,         4.4732,         6.4649,         7.3071,         8.2986,         8.2243,         8.2394,         8.2696,         8.3061,         0.0000,         4.0478
     46,         0.0178,         0.0270,         0.0000,         0.0132,         0.0000,         0.0046,         0.0253,         1.7805,         4.4604,         6.4573,         7.3071,         8.2961,         8.2223,         8.2375,         8.2681,         8.3051,         0.0000,         5.4153
     47,         0.0178,         0.0270,         0.0000,         0.0132,         0.0000,         0.0046,         0.0253,         1.7820,         4.4480,         6.4498,         7.3069,         8.2938,         8.2203,         8.2357,         8.2668,         8.3043,         0.0000,         7.2736
     48,         0.0178,         0.0271,         0.0000,         0.0133,         0.0000,         0.0046,         0.0254,         1.7834,         4.4360,         6.4423,         7.3066,         8.2914,         8.2183,         8.2339,         8.2655,         8.3035,         0.0000,         7.6411
     49,         0.0177,         0.0266,         0.0000,         0.0131,         0.0000,         0.0046,         0.0252,         1.7842,         4.4242,         6.4350,         7.3063,         8.2892,         8.2167,         8.2324,         8.2645,         8.3030,         0.0000,         9.2578
     50,         0.0151,         0.0238,         0.0000,         0.0106,         0.0000,         0.0045,         0.0206,         1.7841,         4.4125,         6.4279,         7.3061,         8.2871,         8.2153,         8.2312,         8.2638,         8.3028,         0.0000,         8.5576
     51,         0.0176,         0.0266,         0.0000,         0.0130,         0.0000,         0.0046,         0.0250,         1.7840,         4.4012,         6.4208,         7.3056,         8.2849,         8.2138,         8.2300,         8.2631,         8.3025,         0.0000,         6.2027
     52,         0.0176,         0.0266,         0.0000,         0.0131,         0.0000,         0.0046,         0.0251,         1.7839,         4.3902,         6.4136,         7.3050,         8.2828,         8.2124,         8.2288,         8.2623,         8.3022,         0.0000,         3.8113
     53,         0.0160,         0.0248,         0.0000,         0.0115,         0.0000,         0.0045,         0.0222,         1.7836,         4.3795,         6.4065,         7.3042,         8.2807,         8.2110,         8.2277,         8.2617,         8.3019,         0.0000,         1.7661
     54,         0.0172,         0.0265,         0.0005,         0.0127,         0.0000,         0.0045,         0.0243,         1.7832,         4.3691,         6.3994,         7.3032,         8.2785,         8.2096,         8.2265,         8.2610,         8.3016,         0.0000,        -2.3754
     55,         0.0130,         0.0232,         0.0023,         0.0085,         0.0000,         0.0045,         0.0168,         1.7826,         4.3590,         6.3923,         7.3021,         8.2764,         8.2081,         8.2254,         8.2602,         8.3013,         0.0000,       -15.6360
     56,         0.0087,         0.0189,         0.0020,         0.0042,         0.0000,         0.0045,         0.0090,         1.7814,         4.3490,         6.3851,         7.3009,         8.2742,         8.2068,         8.2243,         8.2597,         8.3011,         0.0000,       -23.0407
     57,         0.0074,         0.0173,         0.0018,         0.0030,         0.0000,         0.0044,         0.0068,         1.7794,         4.3389,         6.3781,         7.2997,         8.2721,         8.2057,         8.2236,         8.2593,         8.3011,         0.0000,       -27.6786
     58,         0.0083,         0.0199,         0.0025,         0.0038,         0.0000,         0.0044,         0.0083,         1.7775,         4.3292,         6.3710,         7.2982,         8.2699,         8.2044,         8.2226,         8.2588,         8.3009,         0.0000,       -31.2629
     59,         0.0080,         0.0195,         0.0027,         0.0036,         0.0000,         0.0044,         0.0078,         1.7759,         4.3198,         6.3638,         7.2966,         8.2677,         8.2030,         8.2216,         8.2583,         8.3006,         0.0000,       -34.4818
     60,         0.0090,         0.0210,         0.0037,         0.0046,         0.0000,         0.0044,         0.0097,         1.7746,         4.3106,         6.3566,         7.2947,         8.2655,         8.2015,         8.2205,         8.2576,         8.3002,         0.0000,       -37.4214
     61,         0.0073,         0.0185,         0.0026,         0.0029,         0.0000,         0.0044,         0.0066,         1.7728,         4.3016,         6.3495,         7.2929,         8.2633,         8.2003,         8.2196,         8.2571,         8.3001,         0.0000,       -39.7302
     62,         0.0088,         0.0219,         0.0040,         0.0044,         0.0000,         0.0044,         0.0094,         1.7711,         4.2927,         6.3423,         7.2909,         8.2611,         8.1989,         8.2186,         8.2565,         8.2998,         0.0000,       -41.4974
     63,         0.0090,         0.0221,         0.0043,         0.0046,         0.0000,         0.0044,         0.0096,         1.7697,         4.2841,         6.3352,         7.2888,         8.2589,         8.1975,         8.2176,         8.2558,         8.2994,         0.0000,       -42.9577
     64,         0.0077,         0.0198,         0.0033,         0.0033,         0.0000,         0.0044,         0.0072,         1.7681,         4.2757,         6.3281,         7.2867,         8.2568,         8.1962,         8.2166,         8.2553,         8.2992,         0.0000,       -44.5118
     65,         0.0086,         0.0218,         0.0043,         0.0042,         0.0000,         0.0044,         0.0090,         1.7666,         4.2675,         6.3209,         7.2845,         8.2546,         8.1948,         8.2156,         8.2547,         8.2989,         0.0000,       -45.8927
     66,         0.0080,         0.0204,         0.0038,         0.0036,         0.0000,         0.0044,         0.0078,         1.7650,         4.2594,         6.3138,         7.2822,         8.2525,         8.1935,         8.2147,         8.2542,         8.2987,         0.0000,       -46.8093
     67,         0.0069,         0.0188,         0.0029,         0.0025,         0.0000,         0.0044,         0.0059,         1.7632,         4.2514,         6.3067,         7.2799,         8.2504,         8.1924,         8.2140,         8.2538,         8.2987,         0.0000,       -48.0165
     68,         0.0083,         0.0217,         0.0044,         0.0039,         0.0000,         0.0044,         0.0084,         1.7617,         4.2437,         6.2996,         7.2775,         8.2482,         8.1910,         8.2130,         8.2532,         8.2984,         0.0000,       -49.1078
     69,         0.0082,         0.0216,         0.0044,         0.0038,         0.0000,         0.0044,         0.0082,         1.7604,         4.2361,         6.2925,         7.2750,         8.2461,         8.1897,         8.2121,         8.2527,         8.2981,         0.0000,       -50.0614
     70,         0.0080,         0.0214,         0.0044,         0.0036,         0.0000,         0.0044,         0.0079,         1.7590,         4.2287,         6.2853,         7.2724,         8.2440,         8.1885,         8.2112,         8.2522,         8.2979,         0.0000,       -51.2493
     71,         0.0080,         0.0215,         0.0044,         0.0036,         0.0000,         0.0044,         0.0079,         1.7577,         4.2214,         6.2782,         7.2698,         8.2420,         8.1872,         8.2103,         8.2516,         8.2977,         0.0000,       -51.1034
     72,         0.0081,         0.0214,         0.0044,         0.0037,         0.0000,         0.0044,         0.0080,         1.7561,         4.2142,         6.2711,         7.2673,         8.2400,         8.1862,         8.2096,         8.2513,         8.2977,         0.0000,       -50.8725
     73,         0.0078,         0.0210,         0.0042,         0.0034,         0.0000,         0.0044,         0.0075,         1.7545,         4.2071,         6.2640,         7.2647,         8.2380,         8.1851,         8.2090,         8.2510,         8.2977,         0.0000,       -51.6726
     74,         0.0079,         0.0214,         0.0044,         0.0035,         0.0000,         0.0044,         0.0077,         1.7531,         4.2002,         6.2568,         7.2620,         8.2360,         8.1840,         8.2082,         8.2506,         8.2976,         0.0000,       -52.7094
     75,         0.0081,         0.0217,         0.0043,         0.0037,         0.0000,         0.0044,         0.0081,         1.7516,         4.1934,         6.2496,         7.2593,         8.2340,         8.1829,         8.2075,         8.2502,         8.2975,         0.0000,       -49.8291
     76,         0.0091,         0.0228,         0.0042,         0.0047,         0.0000,         0.0044,         0.0099,         1.7504,         4.1868,         6.2425,         7.2567,         8.2321,         8.1820,         8.2069,         8.2500,         8.2976,         0.0000,       -40.8342
     77,         0.0109,         0.0240,         0.0035,         0.0065,         0.0000,         0.0044,         0.0132,         1.7491,         4.1803,         6.2355,         7.2542,         8.2304,         8.1814,         8.2066,         8.2500,         8.2979,         0.0000,       -27.6925
     78,         0.0122,         0.0244,         0.0032,         0.0078,         0.0000,         0.0044,         0.0155,         1.7475,         4.1737,         6.2286,         7.2519,         8.2288,         8.1811,         8.2067,         8.2504,         8.2986,         0.0000,       -22.6975
     79,         0.0114,         0.0243,         0.0036,         0.0070,         0.0000,         0.0044,         0.0141,         1.7463,         4.1674,         6.2216,         7.2494,         8.2272,         8.1806,         8.2066,         8.2506,         8.2991,         0.0000,       -26.5073
     80,         0.0127,         0.0252,         0.0027,         0.0083,         0.0000,         0.0044,         0.0165,         1.7451,         4.1611,         6.2146,         7.2470,         8.2256,         8.1803,         8.2066,         8.2510,         8.2996,         0.0000,       -18.1923
     81,         0.0163,         0.0267,         0.0004,         0.0119,         0.0000,         0.0044,         0.0230,         1.7439,         4.1550,         6.2077,         7.2447,         8.2242,         8.1801,         8.2068,         8.2515,         8.3004,         0.0000,        -1.9725
     82,         0.0165,         0.0262,         0.0011,         0.0121,         0.0000,         0.0044,         0.0233,         1.7425,         4.1488,         6.2008,         7.2426,         8.2229,         8.1803,         8.2072,         8.2523,         8.3014,         0.0000,        -6.2009
     83,         0.0098,         0.0209,         0.0025,         0.0055,         0.0000,         0.0044,         0.0113,         1.7407,         4.1427,         6.1937,         7.2403,         8.2216,         8.1803,         8.2076,         8.2530,         8.3024,         0.0000,       -22.6811
     84,         0.0088,         0.0205,         0.0028,         0.0044,         0.0000,         0.0043,         0.0094,         1.7389,         4.1366,         6.1865,         7.2378,         8.2201,         8.1803,         8.2079,         8.2536,         8.3032,         0.0000,       -30.4033
     85,         0.0089,         0.0213,         0.0035,         0.0045,         0.0000,         0.0043,         0.0095,         1.7371,         4.1307,         6.1791,         7.2351,         8.2186,         8.1801,         8.2081,         8.2541,         8.3039,         0.0000,       -36.1671
     86,         0.0078,         0.0199,         0.0031,         0.0035,         0.0000,         0.0043,         0.0076,         1.7353,         4.1247,         6.1717,         7.2325,         8.2171,         8.1799,         8.2084,         8.2546,         8.3047,         0.0000,       -40.1646
     87,         0.0074,         0.0195,         0.0031,         0.0031,         0.0000,         0.0043,         0.0069,         1.7334,         4.1189,         6.1641,         7.2297,         8.2156,         8.1797,         8.2086,         8.2551,         8.3054,         0.0000,       -43.5007
     88,         0.0074,         0.0198,         0.0034,         0.0031,         0.0000,         0.0043,         0.0069,         1.7317,         4.1131,         6.1565,         7.2268,         8.2141,         8.1795,         8.2087,         8.2555,         8.3060,         0.0000,       -46.6465
     89,         0.0078,         0.0210,         0.0041,         0.0035,         0.0000,         0.0043,         0.0077,         1.7301,         4.1074,         6.1487,         7.2239,         8.2126,         8.1792,         8.2088,         8.2559,         8.3066,         0.0000,       -49.4699
     90,         0.0079,         0.0215,         0.0044,         0.0036,         0.0000,         0.0043,         0.0079,         1.7286,         4.1018,         6.1409,         7.2209,         8.2111,         8.1788,         8.2088,         8.2562,         8.3071,         0.0000,       -51.4203
     91,         0.0082,         0.0220,         0.0043,         0.0039,         0.0000,         0.0043,         0.0084,         1.7273,         4.0963,         6.1330,         7.2178,         8.2096,         8.1785,         8.2088,         8.2565,         8.3076,         0.0000,       -48.1519
     92,         0.0092,         0.0229,         0.0042,         0.0049,         0.0000,         0.0043,         0.0102,         1.7261,         4.0909,         6.1251,         7.2149,         8.2081,         8.1782,         8.2089,         8.2569,         8.3082,         0.0000,       -40.1261
     93,         0.0115,         0.0247,         0.0027,         0.0072,         0.0000,         0.0043,         0.0144,         1.7249,         4.0855,         6.1172,         7.2121,         8.2068,         8.1781,         8.2092,         8.2574,         8.3090,         0.0000,       -22.3071
     94,         0.0173,         0.0272,         0.0000,         0.0129,         0.0000,         0.0044,         0.0248,         1.7238,         4.0802,         6.1093,         7.2095,         8.2057,         8.1785,         8.2099,         8.2584,         8.3101,         0.0000,         2.1272
     95,         0.0176,         0.0269,         0.0000,         0.0132,         0.0000,         0.0044,         0.0253,         1.7226,         4.0748,         6.1013,         7.2071,         8.2048,         8.1791,         8.2109,         8.2596,         8.3115,         0.0000,         3.0114
     96,         0.0176,         0.0270,         0.0000,         0.0132,         0.0000,         0.0044,         0.0253,         1.7214,         4.0695,         6.0932,         7.2047,         8.2039,         8.1797,         8.2118,         8.2609,         8.3129,         0.0000,         1.7975
     97,         0.0176,         0.0270,         0.0000,         0.0132,         0.0000,         0.0044,         0.0253,         1.7203,         4.0642,         6.0849,         7.2021,         8.2029,         8.1803,         8.2128,         8.2621,         8.3143,         0.0000,         0.3961
     98,         0.0177,         0.0272,         0.0000,         0.0133,         0.0000,         0.0044,         0.0255,         1.7193,         4.0591,         6.0764,         7.1995,         8.2020,         8.1808,         8.2137,         8.2632,         8.3156,         0.0000,         0.9481
     99,         0.0177,         0.0273,         0.0000,         0.0133,         0.0000,         0.0044,         0.0255,         1.7184,         4.0540,         6.0678,         7.1968,         8.2011,         8.1813,         8.2145,         8.2643,         8.3169,         0.0000,         9.8742
    100,         0.0177,         0.0273,         0.0000,         0.0133,         0.0000,         0.0044,         0.0255,         1.7175,         4.0489,         6.0590,         7.1943,         8.2003,         8.1821,         8.2156,         8.2656,         8.3184,         0.0000,        20.6840
    101,         0.0178,         0.0275,         0.0000,         0.0134,         0.0000,         0.0044,         0.0257,         1.7167,         4.0439,         6.0501,         7.1918,         8.1997,         8.1830,         8.2169,         8.2671,         8.3201,         0.0000,        27.8415
    102,         0.0178,         0.0277,         0.0000,         0.0134,         0.0000,         0.0044,         0.0257,         1.7159,         4.0389,         6.0409,         7.1894,         8.1991,         8.1840,         8.2182,         8.2687,         8.3218,         0.0000,        22.0069
    103,         0.0182,         0.0286,         0.0000,         0.0139,         0.0000,         0.0044,         0.0265,         1.7160,         4.0342,         6.0317,         7.1870,         8.1987,         8.1849,         8.2193,         8.2701,         8.3236,         0.0000,        18.8727
    104,         0.0183,         0.0287,         0.0000,         0.0140,         0.0000,         0.0044,         0.0267,         1.7166,         4.0297,         6.0222,         7.1849,         8.1984,         8.1859,         8.2206,         8.2717,         8.3256,         0.0000,        13.5713
    105,         0.0182,         0.0283,         0.0000,         0.0139,         0.0000,         0.0044,         0.0265,         1.7172,         4.0253,         6.0124,         7.1823,         8.1981,         8.1871,         8.2221,         8.2734,         8.3275,         0.0000,         8.2590
    106,         0.0180,         0.0279,         0.0000,         0.0137,         0.0000,         0.0043,         0.0262,         1.7172,         4.0207,         6.0020,         7.1793,         8.1976,         8.1882,         8.2236,         8.2751,         8.3294,         0.0000,         8.3360
    107,         0.0179,         0.0278,         0.0000,         0.0136,         0.0000,         0.0043,         0.0259,         1.7165,         4.0159,         5.9909,         7.1762,         8.1970,         8.1892,         8.2252,         8.2769,         8.3312,         0.0000,        13.4520
    108,         0.0180,         0.0278,         0.0000,         0.0136,         0.0000,         0.0043,         0.0260,         1.7160,         4.0111,         5.9794,         7.1731,         8.1965,         8.1903,         8.2266,         8.2786,         8.3331,         0.0000,        10.8145
    109,         0.0181,         0.0285,         0.0000,         0.0138,         0.0000,         0.0043,         0.0263,         1.7154,         4.0064,         5.9672,         7.1700,         8.1960,         8.1913,         8.2281,         8.2804,         8.3350,         0.0000,         7.5868
    110,         0.0189,         0.0302,         0.0000,         0.0145,         0.0000,         0.0043,         0.0277,         1.7165,         4.0021,         5.9545,         7.1672,         8.1958,         8.1923,         8.2294,         8.2819,         8.3370,         0.0000,         4.2718
    111,         0.0194,         0.0312,         0.0000,         0.0150,         0.0000,         0.0044,         0.0286,         1.7192,         3.9982,         5.9402,         7.1648,         8.1960,         8.1937,         8.2310,         8.2839,         8.3394,         0.0000,         2.5511
    112,         0.0204,         0.0333,         0.0000,         0.0160,         0.0000,         0.0044,         0.0304,         1.7240,         3.9950,         5.9255,         7.1625,         8.1966,         8.1955,         8.2329,         8.2861,         8.3421,         0.0000,         3.8001
    113,         0.0207,         0.0342,         0.0000,         0.0164,         0.0000,         0.0044,         0.0311,         1.7303,         3.9924,         5.9117,         7.1603,         8.1976,         8.1978,         8.2356,         8.2890,         8.3453,         0.0000,        15.0848
    114,         0.0219,         0.0367,         0.0000,         0.0173,         0.0000,         0.0046,         0.0327,         1.7378,         3.9902,         5.8987,         7.1581,         8.1989,         8.2007,         8.2389,         8.2925,         8.3491,         0.0000,        18.1499
    115,         0.0277,         0.0418,         0.0000,         0.0193,         0.0000,         0.0084,         0.0362,         1.7287,         3.9846,         5.8803,         7.1525,         8.2013,         8.2044,         8.2429,         8.2968,         8.3538,         0.0000,        14.6260
    116,         0.0334,         0.0452,         0.0000,         0.0209,         0.0000,         0.0125,         0.0389,         1.6834,         3.9700,         5.8488,         7.1384,         8.2048,         8.2093,         8.2481,         8.3023,         8.3598,         0.0000,         9.7445
    117,         0.0316,         0.0414,         0.0000,         0.0194,         0.0000,         0.0121,         0.0363,         1.6204,         3.9491,         5.8100,         7.1184,         8.2079,         8.2145,         8.2542,         8.3086,         8.3659,         0.0000,         8.0068
    118,         0.0273,         0.0408,         0.0000,         0.0182,         0.0000,         0.0091,         0.0341,         1.5795,         3.9313,         5.7787,         7.1018,         8.2092,         8.2186,         8.2596,         8.3142,         8.3708,         0.0000,        11.5706
    119,         0.0322,         0.0460,         0.0000,         0.0205,         0.0000,         0.0117,         0.0381,         1.5446,         3.9140,         5.7488,         7.0865,         8.2117,         8.2227,         8.2646,         8.3196,         8.3765,         0.0000,         6.6571
    120,         0.0376,         0.0502,         0.0000,         0.0226,         0.0000,         0.0151,         0.0417,         1.4884,         3.8899,         5.7091,         7.0652,         8.2155,         8.2280,         8.2706,         8.3261,         8.3834,         0.0000,        14.4924
    121,         0.0341,         0.0451,         0.0000,         0.0204,         0.0000,         0.0137,         0.0378,         1.4233,         3.8609,         5.6640,         7.0395,         8.2186,         8.2336,         8.2775,         8.3333,         8.3904,         0.0000,        22.1568
    122,         0.0292,         0.0420,         0.0000,         0.0184,         0.0000,         0.0108,         0.0343,         1.3807,         3.8356,         5.6274,         7.0179,         8.2199,         8.2377,         8.2832,         8.3394,         8.3960,         0.0000,        17.3328
