 day,simuCH4_d,pro_sum_d,oxi_sum_d,fdifu1_d,ebu_sum_sat_d,pla_sum_d,CH4V1,CH4V2,CH4V3,CH4V4,CH4V5,    CH4V6,CH4V7,CH4V8,CH4V9,CH4V10,ebu_sum_unsat_d,zwt
     22,         0.0070,         0.0187,         0.0030,         0.0027,         0.0000,         0.0043,         0.0061,         1.6135,         4.9242,         6.6929,         7.2692,         8.3807,         8.3179,         8.3294,         8.3485,         8.3706,         0.0000,       -47.0397
     23,         0.0067,         0.0187,         0.0027,         0.0024,         0.0000,         0.0043,         0.0056,         1.6309,         4.8956,         6.6812,         7.2744,         8.3765,         8.3125,         8.3243,         8.3439,         8.3668,         0.0000,       -47.1813
     24,         0.0083,         0.0218,         0.0042,         0.0039,         0.0000,         0.0044,         0.0083,         1.6475,         4.8684,         6.6694,         7.2789,         8.3722,         8.3069,         8.3190,         8.3391,         8.3627,         0.0000,       -47.3235
     25,         0.0083,         0.0219,         0.0043,         0.0039,         0.0000,         0.0044,         0.0083,         1.6629,         4.8423,         6.6578,         7.2829,         8.3681,         8.3015,         8.3138,         8.3344,         8.3587,         0.0000,       -47.3688
     26,         0.0083,         0.0219,         0.0043,         0.0039,         0.0000,         0.0044,         0.0084,         1.6771,         4.8173,         6.6464,         7.2865,         8.3640,         8.2961,         8.3087,         8.3298,         8.3548,         0.0000,       -47.4315
     27,         0.0083,         0.0220,         0.0043,         0.0039,         0.0000,         0.0044,         0.0084,         1.6902,         4.7932,         6.6353,         7.2898,         8.3599,         8.2909,         8.3037,         8.3252,         8.3510,         0.0000,       -47.5078
     28,         0.0084,         0.0219,         0.0043,         0.0039,         0.0000,         0.0044,         0.0084,         1.7020,         4.7701,         6.6243,         7.2928,         8.3560,         8.2859,         8.2988,         8.3208,         8.3473,         0.0000,       -47.5989
     29,         0.0084,         0.0219,         0.0043,         0.0039,         0.0000,         0.0044,         0.0084,         1.7128,         4.7478,         6.6136,         7.2955,         8.3521,         8.2810,         8.2942,         8.3166,         8.3438,         0.0000,       -47.6224
     30,         0.0084,         0.0216,         0.0043,         0.0039,         0.0000,         0.0045,         0.0084,         1.7223,         4.7262,         6.6032,         7.2979,         8.3484,         8.2765,         8.2898,         8.3127,         8.3406,         0.0000,       -47.6716
     31,         0.0084,         0.0215,         0.0043,         0.0039,         0.0000,         0.0045,         0.0084,         1.7306,         4.7054,         6.5930,         7.3002,         8.3447,         8.2722,         8.2856,         8.3090,         8.3376,         0.0000,       -47.8678
     32,         0.0075,         0.0197,         0.0034,         0.0030,         0.0000,         0.0045,         0.0068,         1.7379,         4.6851,         6.5831,         7.3022,         8.3412,         8.2681,         8.2817,         8.3056,         8.3348,         0.0000,       -48.1152
     33,         0.0070,         0.0186,         0.0030,         0.0026,         0.0000,         0.0045,         0.0060,         1.7441,         4.6655,         6.5733,         7.3040,         8.3376,         8.2643,         8.2779,         8.3023,         8.3322,         0.0000,       -48.4455
     34,         0.0083,         0.0215,         0.0043,         0.0038,         0.0000,         0.0045,         0.0082,         1.7500,         4.6467,         6.5635,         7.3054,         8.3341,         8.2604,         8.2741,         8.2990,         8.3295,         0.0000,       -49.0157
     35,         0.0083,         0.0217,         0.0044,         0.0038,         0.0000,         0.0045,         0.0082,         1.7557,         4.6286,         6.5538,         7.3064,         8.3306,         8.2564,         8.2703,         8.2956,         8.3267,         0.0000,       -49.2459
     36,         0.0083,         0.0217,         0.0044,         0.0038,         0.0000,         0.0045,         0.0082,         1.7609,         4.6112,         6.5443,         7.3071,         8.3272,         8.2525,         8.2664,         8.2923,         8.3240,         0.0000,       -49.3242
     37,         0.0083,         0.0216,         0.0044,         0.0038,         0.0000,         0.0045,         0.0082,         1.7655,         4.5943,         6.5349,         7.3077,         8.3238,         8.2487,         8.2628,         8.2891,         8.3214,         0.0000,       -49.6267
     38,         0.0082,         0.0210,         0.0043,         0.0037,         0.0000,         0.0045,         0.0080,         1.7691,         4.5778,         6.5258,         7.3083,         8.3206,         8.2453,         8.2594,         8.2862,         8.3191,         0.0000,       -50.0244
     39,         0.0068,         0.0181,         0.0029,         0.0023,         0.0000,         0.0045,         0.0056,         1.7716,         4.5617,         6.5169,         7.3088,         8.3174,         8.2422,         8.2564,         8.2837,         8.3171,         0.0000,       -50.3811
     40,         0.0066,         0.0176,         0.0027,         0.0021,         0.0000,         0.0045,         0.0052,         1.7738,         4.5460,         6.5081,         7.3091,         8.3143,         8.2391,         8.2534,         8.2812,         8.3152,         0.0000,       -50.8497
     41,         0.0064,         0.0172,         0.0025,         0.0020,         0.0000,         0.0045,         0.0049,         1.7751,         4.5306,         6.4994,         7.3092,         8.3112,         8.2363,         8.2508,         8.2790,         8.3136,         0.0000,       -51.1752
     42,         0.0067,         0.0183,         0.0029,         0.0023,         0.0000,         0.0045,         0.0054,         1.7761,         4.5157,         6.4908,         7.3091,         8.3081,         8.2336,         8.2481,         8.2769,         8.3119,         0.0000,       -51.3904
     43,         0.0073,         0.0193,         0.0035,         0.0028,         0.0000,         0.0045,         0.0064,         1.7773,         4.5014,         6.4822,         7.3087,         8.3050,         8.2306,         8.2453,         8.2746,         8.3101,         0.0000,       -51.6327
     44,         0.0091,         0.0226,         0.0034,         0.0046,         0.0000,         0.0045,         0.0098,         1.7786,         4.4875,         6.4737,         7.3081,         8.3020,         8.2276,         8.2425,         8.2722,         8.3082,         0.0000,       -39.1950
     45,         0.0172,         0.0270,         0.0000,         0.0126,         0.0000,         0.0046,         0.0243,         1.7806,         4.4744,         6.4657,         7.3079,         8.2994,         8.2251,         8.2402,         8.2704,         8.3069,         0.0000,         4.3582
     46,         0.0178,         0.0271,         0.0000,         0.0132,         0.0000,         0.0046,         0.0254,         1.7823,         4.4616,         6.4581,         7.3078,         8.2969,         8.2231,         8.2383,         8.2690,         8.3060,         0.0000,         5.6985
     47,         0.0178,         0.0271,         0.0000,         0.0132,         0.0000,         0.0046,         0.0254,         1.7838,         4.4492,         6.4506,         7.3077,         8.2946,         8.2211,         8.2365,         8.2677,         8.3052,         0.0000,         7.5745
     48,         0.0179,         0.0272,         0.0000,         0.0133,         0.0000,         0.0046,         0.0255,         1.7852,         4.4372,         6.4432,         7.3074,         8.2923,         8.2192,         8.2348,         8.2664,         8.3044,         0.0000,         7.9666
     49,         0.0177,         0.0267,         0.0000,         0.0132,         0.0000,         0.0046,         0.0253,         1.7861,         4.4255,         6.4359,         7.3071,         8.2901,         8.2175,         8.2333,         8.2654,         8.3039,         0.0000,         9.5628
     50,         0.0151,         0.0239,         0.0000,         0.0106,         0.0000,         0.0045,         0.0206,         1.7860,         4.4139,         6.4288,         7.3069,         8.2880,         8.2162,         8.2322,         8.2648,         8.3037,         0.0000,         8.8479
     51,         0.0176,         0.0267,         0.0000,         0.0130,         0.0000,         0.0046,         0.0251,         1.7860,         4.4026,         6.4217,         7.3064,         8.2858,         8.2148,         8.2309,         8.2640,         8.3034,         0.0000,         6.4699
     52,         0.0177,         0.0267,         0.0000,         0.0131,         0.0000,         0.0046,         0.0252,         1.7858,         4.3917,         6.4146,         7.3058,         8.2837,         8.2133,         8.2298,         8.2633,         8.3031,         0.0000,         4.1039
     53,         0.0160,         0.0249,         0.0000,         0.0115,         0.0000,         0.0045,         0.0223,         1.7855,         4.3810,         6.4075,         7.3051,         8.2816,         8.2120,         8.2286,         8.2626,         8.3029,         0.0000,         2.0640
     54,         0.0176,         0.0267,         0.0002,         0.0130,         0.0000,         0.0045,         0.0250,         1.7852,         4.3706,         6.4004,         7.3041,         8.2795,         8.2106,         8.2275,         8.2620,         8.3026,         0.0000,        -0.3990
     55,         0.0136,         0.0235,         0.0021,         0.0091,         0.0000,         0.0045,         0.0178,         1.7847,         4.3605,         6.3933,         7.3030,         8.2774,         8.2091,         8.2264,         8.2613,         8.3023,         0.0000,       -13.7345
     56,         0.0088,         0.0190,         0.0019,         0.0044,         0.0000,         0.0045,         0.0092,         1.7834,         4.3505,         6.3862,         7.3019,         8.2753,         8.2078,         8.2254,         8.2607,         8.3022,         0.0000,       -21.9121
     57,         0.0075,         0.0174,         0.0018,         0.0031,         0.0000,         0.0044,         0.0069,         1.7814,         4.3405,         6.3792,         7.3007,         8.2732,         8.2068,         8.2247,         8.2604,         8.3022,         0.0000,       -26.8187
     58,         0.0083,         0.0200,         0.0025,         0.0039,         0.0000,         0.0044,         0.0084,         1.7796,         4.3308,         6.3721,         7.2992,         8.2710,         8.2055,         8.2238,         8.2600,         8.3020,         0.0000,       -30.5461
     59,         0.0081,         0.0196,         0.0027,         0.0036,         0.0000,         0.0044,         0.0079,         1.7781,         4.3214,         6.3650,         7.2976,         8.2688,         8.2042,         8.2228,         8.2594,         8.3018,         0.0000,       -33.8196
     60,         0.0091,         0.0212,         0.0036,         0.0047,         0.0000,         0.0044,         0.0099,         1.7768,         4.3124,         6.3578,         7.2958,         8.2666,         8.2027,         8.2217,         8.2587,         8.3014,         0.0000,       -36.7667
     61,         0.0074,         0.0186,         0.0026,         0.0029,         0.0000,         0.0044,         0.0067,         1.7750,         4.3033,         6.3508,         7.2940,         8.2645,         8.2015,         8.2208,         8.2583,         8.3013,         0.0000,       -39.0933
     62,         0.0089,         0.0221,         0.0040,         0.0045,         0.0000,         0.0044,         0.0095,         1.7733,         4.2945,         6.3436,         7.2920,         8.2623,         8.2001,         8.2198,         8.2577,         8.3010,         0.0000,       -40.9071
     63,         0.0091,         0.0223,         0.0043,         0.0047,         0.0000,         0.0044,         0.0098,         1.7719,         4.2860,         6.3365,         7.2899,         8.2601,         8.1987,         8.2188,         8.2571,         8.3007,         0.0000,       -42.4047
     64,         0.0077,         0.0199,         0.0033,         0.0033,         0.0000,         0.0044,         0.0073,         1.7704,         4.2776,         6.3294,         7.2878,         8.2580,         8.1974,         8.2179,         8.2565,         8.3005,         0.0000,       -43.9476
     65,         0.0087,         0.0220,         0.0043,         0.0043,         0.0000,         0.0044,         0.0091,         1.7689,         4.2694,         6.3223,         7.2856,         8.2558,         8.1961,         8.2169,         8.2560,         8.3002,         0.0000,       -45.3288
     66,         0.0080,         0.0205,         0.0038,         0.0036,         0.0000,         0.0044,         0.0079,         1.7673,         4.2613,         6.3152,         7.2834,         8.2537,         8.1948,         8.2160,         8.2555,         8.3000,         0.0000,       -46.2682
     67,         0.0070,         0.0190,         0.0029,         0.0026,         0.0000,         0.0044,         0.0060,         1.7656,         4.2534,         6.3082,         7.2812,         8.2517,         8.1936,         8.2153,         8.2551,         8.3000,         0.0000,       -47.4393
     68,         0.0083,         0.0219,         0.0044,         0.0039,         0.0000,         0.0044,         0.0085,         1.7642,         4.2457,         6.3011,         7.2787,         8.2496,         8.1923,         8.2143,         8.2546,         8.2997,         0.0000,       -48.5024
     69,         0.0083,         0.0218,         0.0044,         0.0039,         0.0000,         0.0044,         0.0083,         1.7629,         4.2382,         6.2940,         7.2763,         8.2475,         8.1910,         8.2134,         8.2540,         8.2995,         0.0000,       -49.4289
     70,         0.0081,         0.0217,         0.0044,         0.0037,         0.0000,         0.0044,         0.0081,         1.7615,         4.2308,         6.2869,         7.2738,         8.2455,         8.1898,         8.2126,         8.2536,         8.2993,         0.0000,       -50.4867
     71,         0.0081,         0.0217,         0.0044,         0.0038,         0.0000,         0.0044,         0.0081,         1.7603,         4.2236,         6.2798,         7.2712,         8.2434,         8.1886,         8.2117,         8.2531,         8.2992,         0.0000,       -50.1529
     72,         0.0082,         0.0216,         0.0044,         0.0038,         0.0000,         0.0044,         0.0082,         1.7589,         4.2165,         6.2728,         7.2687,         8.2415,         8.1876,         8.2111,         8.2528,         8.2992,         0.0000,       -49.9494
     73,         0.0079,         0.0213,         0.0042,         0.0035,         0.0000,         0.0044,         0.0077,         1.7573,         4.2095,         6.2657,         7.2662,         8.2395,         8.1866,         8.2105,         8.2525,         8.2992,         0.0000,       -50.6898
     74,         0.0080,         0.0217,         0.0044,         0.0036,         0.0000,         0.0044,         0.0079,         1.7561,         4.2026,         6.2586,         7.2635,         8.2376,         8.1855,         8.2097,         8.2522,         8.2992,         0.0000,       -51.6107
     75,         0.0083,         0.0219,         0.0043,         0.0039,         0.0000,         0.0044,         0.0084,         1.7547,         4.1959,         6.2515,         7.2609,         8.2356,         8.1845,         8.2091,         8.2519,         8.2992,         0.0000,       -48.5661
     76,         0.0093,         0.0231,         0.0041,         0.0050,         0.0000,         0.0044,         0.0103,         1.7535,         4.1893,         6.2445,         7.2583,         8.2338,         8.1837,         8.2086,         8.2517,         8.2993,         0.0000,       -39.2462
     77,         0.0113,         0.0244,         0.0033,         0.0069,         0.0000,         0.0044,         0.0139,         1.7523,         4.1828,         6.2375,         7.2559,         8.2321,         8.1830,         8.2083,         8.2518,         8.2996,         0.0000,       -25.2615
     78,         0.0128,         0.0248,         0.0030,         0.0084,         0.0000,         0.0044,         0.0166,         1.7507,         4.1763,         6.2306,         7.2536,         8.2306,         8.1828,         8.2084,         8.2522,         8.3003,         0.0000,       -19.8169
     79,         0.0119,         0.0246,         0.0034,         0.0075,         0.0000,         0.0044,         0.0149,         1.7495,         4.1700,         6.2237,         7.2512,         8.2290,         8.1824,         8.2084,         8.2525,         8.3009,         0.0000,       -24.1961
     80,         0.0134,         0.0257,         0.0023,         0.0090,         0.0000,         0.0044,         0.0178,         1.7483,         4.1639,         6.2168,         7.2489,         8.2275,         8.1821,         8.2084,         8.2528,         8.3015,         0.0000,       -14.7268
     81,         0.0172,         0.0270,         0.0000,         0.0127,         0.0000,         0.0044,         0.0245,         1.7472,         4.1578,         6.2099,         7.2467,         8.2261,         8.1820,         8.2087,         8.2534,         8.3024,         0.0000,         0.5326
     82,         0.0171,         0.0266,         0.0007,         0.0127,         0.0000,         0.0044,         0.0244,         1.7458,         4.1517,         6.2031,         7.2445,         8.2249,         8.1822,         8.2092,         8.2542,         8.3034,         0.0000,        -3.0113
     83,         0.0104,         0.0212,         0.0023,         0.0060,         0.0000,         0.0044,         0.0122,         1.7441,         4.1456,         6.1961,         7.2423,         8.2236,         8.1823,         8.2097,         8.2550,         8.3044,         0.0000,       -19.6642
     84,         0.0091,         0.0207,         0.0028,         0.0047,         0.0000,         0.0043,         0.0099,         1.7423,         4.1396,         6.1889,         7.2399,         8.2222,         8.1823,         8.2100,         8.2557,         8.3053,         0.0000,       -28.1240
     85,         0.0091,         0.0216,         0.0034,         0.0048,         0.0000,         0.0043,         0.0100,         1.7406,         4.1336,         6.1816,         7.2373,         8.2207,         8.1821,         8.2102,         8.2562,         8.3061,         0.0000,       -34.1591
     86,         0.0080,         0.0201,         0.0031,         0.0037,         0.0000,         0.0043,         0.0080,         1.7387,         4.1278,         6.1742,         7.2346,         8.2193,         8.1820,         8.2105,         8.2568,         8.3069,         0.0000,       -38.3287
     87,         0.0075,         0.0197,         0.0031,         0.0032,         0.0000,         0.0043,         0.0071,         1.7369,         4.1219,         6.1667,         7.2319,         8.2178,         8.1819,         8.2107,         8.2573,         8.3076,         0.0000,       -41.7628
     88,         0.0075,         0.0200,         0.0034,         0.0032,         0.0000,         0.0043,         0.0072,         1.7352,         4.1162,         6.1591,         7.2290,         8.2163,         8.1816,         8.2109,         8.2578,         8.3082,         0.0000,       -44.9313
     89,         0.0080,         0.0213,         0.0041,         0.0037,         0.0000,         0.0043,         0.0080,         1.7336,         4.1106,         6.1514,         7.2261,         8.2148,         8.1814,         8.2110,         8.2582,         8.3089,         0.0000,       -47.7485
     90,         0.0081,         0.0218,         0.0044,         0.0038,         0.0000,         0.0043,         0.0082,         1.7322,         4.1050,         6.1437,         7.2232,         8.2133,         8.1810,         8.2111,         8.2585,         8.3094,         0.0000,       -49.7551
     91,         0.0084,         0.0223,         0.0043,         0.0041,         0.0000,         0.0043,         0.0087,         1.7309,         4.0996,         6.1358,         7.2202,         8.2119,         8.1807,         8.2111,         8.2588,         8.3099,         0.0000,       -46.5072
     92,         0.0095,         0.0233,         0.0042,         0.0052,         0.0000,         0.0043,         0.0107,         1.7297,         4.0942,         6.1280,         7.2173,         8.2105,         8.1805,         8.2112,         8.2592,         8.3106,         0.0000,       -38.2696
     93,         0.0122,         0.0252,         0.0024,         0.0078,         0.0000,         0.0043,         0.0155,         1.7285,         4.0889,         6.1201,         7.2145,         8.2092,         8.1804,         8.2115,         8.2598,         8.3114,         0.0000,       -18.9396
     94,         0.0175,         0.0273,         0.0000,         0.0131,         0.0000,         0.0044,         0.0252,         1.7275,         4.0836,         6.1123,         7.2120,         8.2082,         8.1808,         8.2123,         8.2608,         8.3126,         0.0000,         2.7457
     95,         0.0176,         0.0271,         0.0000,         0.0133,         0.0000,         0.0044,         0.0254,         1.7264,         4.0783,         6.1044,         7.2096,         8.2072,         8.1814,         8.2133,         8.2620,         8.3140,         0.0000,         3.6426
     96,         0.0177,         0.0272,         0.0000,         0.0133,         0.0000,         0.0044,         0.0255,         1.7252,         4.0730,         6.0963,         7.2072,         8.2063,         8.1821,         8.2142,         8.2633,         8.3154,         0.0000,         2.4231
     97,         0.0177,         0.0272,         0.0000,         0.0133,         0.0000,         0.0044,         0.0254,         1.7241,         4.0678,         6.0881,         7.2047,         8.2054,         8.1827,         8.2152,         8.2645,         8.3168,         0.0000,         1.0366
     98,         0.0177,         0.0274,         0.0000,         0.0134,         0.0000,         0.0044,         0.0256,         1.7231,         4.0627,         6.0797,         7.2021,         8.2045,         8.1832,         8.2161,         8.2656,         8.3181,         0.0000,         1.6361
     99,         0.0178,         0.0274,         0.0000,         0.0134,         0.0000,         0.0044,         0.0257,         1.7223,         4.0577,         6.0711,         7.1995,         8.2037,         8.1837,         8.2170,         8.2668,         8.3194,         0.0000,        10.6016
    100,         0.0178,         0.0275,         0.0000,         0.0134,         0.0000,         0.0044,         0.0257,         1.7215,         4.0527,         6.0624,         7.1970,         8.2029,         8.1845,         8.2181,         8.2681,         8.3209,         0.0000,        21.3555
    101,         0.0178,         0.0276,         0.0000,         0.0135,         0.0000,         0.0044,         0.0258,         1.7207,         4.0477,         6.0535,         7.1946,         8.2023,         8.1855,         8.2194,         8.2696,         8.3226,         0.0000,        28.5187
    102,         0.0179,         0.0278,         0.0000,         0.0135,         0.0000,         0.0044,         0.0259,         1.7199,         4.0428,         6.0444,         7.1921,         8.2018,         8.1865,         8.2207,         8.2712,         8.3244,         0.0000,        22.8171
    103,         0.0183,         0.0288,         0.0000,         0.0139,         0.0000,         0.0044,         0.0266,         1.7200,         4.0381,         6.0353,         7.1898,         8.2014,         8.1874,         8.2219,         8.2726,         8.3262,         0.0000,        19.7966
    104,         0.0184,         0.0289,         0.0000,         0.0141,         0.0000,         0.0044,         0.0269,         1.7206,         4.0337,         6.0259,         7.1877,         8.2011,         8.1885,         8.2232,         8.2742,         8.3282,         0.0000,        14.6554
    105,         0.0183,         0.0285,         0.0000,         0.0140,         0.0000,         0.0044,         0.0267,         1.7213,         4.0293,         6.0162,         7.1852,         8.2009,         8.1896,         8.2246,         8.2760,         8.3302,         0.0000,         9.5398
    106,         0.0181,         0.0281,         0.0000,         0.0138,         0.0000,         0.0044,         0.0263,         1.7213,         4.0248,         6.0058,         7.1823,         8.2004,         8.1907,         8.2262,         8.2777,         8.3321,         0.0000,         9.6188
    107,         0.0180,         0.0280,         0.0000,         0.0136,         0.0000,         0.0044,         0.0261,         1.7208,         4.0201,         5.9949,         7.1791,         8.1998,         8.1918,         8.2278,         8.2796,         8.3339,         0.0000,        14.6568
    108,         0.0180,         0.0280,         0.0000,         0.0137,         0.0000,         0.0043,         0.0262,         1.7202,         4.0154,         5.9835,         7.1761,         8.1993,         8.1929,         8.2293,         8.2813,         8.3358,         0.0000,        11.9576
    109,         0.0182,         0.0287,         0.0000,         0.0138,         0.0000,         0.0043,         0.0265,         1.7197,         4.0107,         5.9714,         7.1730,         8.1988,         8.1940,         8.2308,         8.2830,         8.3377,         0.0000,         8.6804
    110,         0.0190,         0.0304,         0.0000,         0.0146,         0.0000,         0.0044,         0.0278,         1.7209,         4.0064,         5.9588,         7.1704,         8.1987,         8.1950,         8.2321,         8.2847,         8.3398,         0.0000,         5.3692
    111,         0.0195,         0.0314,         0.0000,         0.0151,         0.0000,         0.0044,         0.0288,         1.7236,         4.0027,         5.9449,         7.1679,         8.1990,         8.1965,         8.2338,         8.2866,         8.3422,         0.0000,         3.6209
    112,         0.0205,         0.0336,         0.0000,         0.0161,         0.0000,         0.0044,         0.0306,         1.7285,         3.9996,         5.9303,         7.1658,         8.1996,         8.1982,         8.2357,         8.2889,         8.3449,         0.0000,         4.8282
    113,         0.0208,         0.0344,         0.0000,         0.0165,         0.0000,         0.0044,         0.0312,         1.7349,         3.9970,         5.9165,         7.1636,         8.2006,         8.2005,         8.2384,         8.2918,         8.3482,         0.0000,        16.0205
    114,         0.0221,         0.0370,         0.0000,         0.0174,         0.0000,         0.0047,         0.0329,         1.7424,         3.9949,         5.9036,         7.1615,         8.2020,         8.2035,         8.2417,         8.2954,         8.3520,         0.0000,        19.0913
    115,         0.0287,         0.0421,         0.0000,         0.0194,         0.0000,         0.0094,         0.0363,         1.7281,         3.9881,         5.8834,         7.1548,         8.2044,         8.2072,         8.2457,         8.2997,         8.3568,         0.0000,        15.7139
    116,         0.0352,         0.0455,         0.0000,         0.0208,         0.0000,         0.0144,         0.0387,         1.6677,         3.9696,         5.8464,         7.1374,         8.2080,         8.2122,         8.2510,         8.3053,         8.3628,         0.0000,        10.9555
    117,         0.0332,         0.0417,         0.0000,         0.0193,         0.0000,         0.0139,         0.0360,         1.5866,         3.9433,         5.8003,         7.1130,         8.2111,         8.2175,         8.2572,         8.3116,         8.3689,         0.0000,         9.2606
    118,         0.0283,         0.0411,         0.0000,         0.0181,         0.0000,         0.0101,         0.0339,         1.5347,         3.9212,         5.7637,         7.0931,         8.2125,         8.2216,         8.2626,         8.3172,         8.3739,         0.0000,        12.7980
    119,         0.0336,         0.0463,         0.0000,         0.0204,         0.0000,         0.0133,         0.0378,         1.4899,         3.8995,         5.7285,         7.0746,         8.2149,         8.2258,         8.2677,         8.3227,         8.3796,         0.0000,         8.0786
    120,         0.0396,         0.0506,         0.0000,         0.0224,         0.0000,         0.0173,         0.0411,         1.4193,         3.8689,         5.6807,         7.0483,         8.2187,         8.2311,         8.2738,         8.3293,         8.3866,         0.0000,        16.0297
    121,         0.0358,         0.0454,         0.0000,         0.0202,         0.0000,         0.0156,         0.0372,         1.3395,         3.8322,         5.6263,         7.0168,         8.2219,         8.2368,         8.2807,         8.3365,         8.3937,         0.0000,        23.5638
    122,         0.0302,         0.0423,         0.0000,         0.0182,         0.0000,         0.0120,         0.0338,         1.2887,         3.8009,         5.5828,         6.9909,         8.2231,         8.2409,         8.2865,         8.3427,         8.3994,         0.0000,        18.7381
