 month,GPP_m,NPP_m,Reco_m,NEE_m,Rh_m,Ra_m,RLEAV_m, RWOOD_m,RROOT_m,Rh4_m,Rh5_m,Rh6_m,Rh7_m,Rh8_m,pheno,NSC_yr,add_yr,store_yr, QC(1),QC(2),QC(3),QC(4),QC(5),QC(6),QC(7),QC(8), wcl(1),wcl(2),wcl(3),zwt,thawd,snowd,  ch4emission,ch4pro,ch4oxi,ch4difu,ch4ebusat,ch4pla, ch4v1,ch4v2,ch4v3,ch4v4,ch4v5,ch4v6,ch4v7,ch4v8,ch4v9,ch4v10,unsatebu
      1,         0.3463,         0.0000,        14.2298,        13.8835,        13.9999,         0.2299,         0.1680,         0.0150,         0.0469,         3.7742,         0.2856,         6.2805,         3.3519,         0.3077,       136.0000,        15.2736,         0.0000,         0.0768,       150.6200,       160.0498,       174.8344,       291.8647,       260.2038,       461.1541,     82097.2656,     72501.8984,         0.9287,         0.9477,         0.9483,       -54.2317,       150.0000,         0.2120,         0.3723,         0.8269,         0.1504,         0.1285,         0.1135,         0.1303,         0.0088,         1.8655,         3.9782,         5.8431,         7.1547,         7.7296,         7.8386,         7.8999,         7.9639,         8.0295,         0.0000
      2,         3.4101,         0.0027,        13.9505,        10.5404,        13.9083,         0.0422,         0.0301,         0.0030,         0.0091,         3.8592,         0.2825,         6.1723,         3.2921,         0.3022,       136.0000,        15.2736,         0.0000,         0.0768,       139.1753,       158.2090,       167.7588,       301.7303,       261.1171,       461.5032,     82091.6406,     72501.8984,         0.9529,         0.9446,         0.9465,       -47.1837,       150.0000,         0.4940,         0.4497,         0.8250,         0.1065,         0.1869,         0.1285,         0.1344,         0.0095,         1.8926,         4.0204,         5.7592,         7.2215,         7.8473,         7.9501,         8.0052,         8.0634,         8.1232,         0.0000
      3,         8.5283,         0.0000,        14.1609,         5.6326,        14.1013,         0.0596,         0.0423,         0.0044,         0.0128,         4.0046,         0.2854,         6.2028,         3.3051,         0.3034,       136.0000,        15.2736,         0.0000,         0.0768,       128.5991,       156.3926,       160.9818,       310.1369,       262.0032,       462.0050,     82086.0156,     72501.8984,         0.8863,         0.9404,         0.9437,       -64.4458,       150.0000,         0.5330,         0.4525,         0.7845,         0.1477,         0.1159,         0.2013,         0.1353,         0.0070,         2.0073,         4.1098,         5.7700,         7.2423,         7.9121,         8.0220,         8.0788,         8.1367,         8.1956,         0.0000
      4,        25.7616,         0.6493,        18.8716,        -6.8900,        16.0341,         2.8375,         2.0249,         0.2413,         0.5713,         4.6778,         0.3263,         6.9770,         3.7123,         0.3408,       136.0000,        15.2736,         0.0000,         0.0768,       119.1454,       154.6460,       154.6782,       315.7432,       262.7747,       462.8025,     82079.0000,     72503.2422,         0.9525,         0.9362,         0.9408,        18.1611,       150.0000,         0.0000,         0.7659,         1.1700,         0.0464,         0.4737,         0.0970,         0.1952,         0.0522,         1.6725,         4.0260,         5.6253,         7.1916,         8.0107,         8.1379,         8.2009,         8.2623,         8.3241,         0.0000
      5,        62.9350,        53.7786,        63.8812,         0.9462,        35.8509,        28.0303,        20.6565,         2.5439,         4.8299,        10.6229,         0.7447,        15.5058,         8.2225,         0.7550,       129.0000,        15.2736,         0.0000,         0.0768,       153.7406,       154.6243,       155.3704,       308.0166,       262.5690,       464.8111,     82058.5391,     72511.6016,         0.9527,         0.9378,         0.9414,       -38.2806,       150.0000,         0.0000,         1.9270,         2.7792,         0.3706,         0.5752,         0.6200,         0.7318,         0.0350,         0.9407,         3.2045,         4.5244,         6.2504,         8.1418,         8.4168,         8.5500,         8.6512,         8.7300,         0.0000
      6,       104.2130,        53.8358,       106.3331,         2.1201,        54.9196,        51.4135,        37.9579,         4.3003,         9.1553,        15.7733,         1.1502,        24.1065,        12.7210,         1.1687,       129.0000,        15.2736,         0.0000,         0.0768,       173.8629,       156.9064,       165.0826,       291.0101,       261.3867,       466.8869,     82025.5703,     72527.0391,         0.9523,         0.9309,         0.9380,        44.6482,       150.0000,         0.0000,         2.9415,         4.9394,         0.5960,         1.0317,         0.9336,         0.9762,         0.1630,         1.3222,         3.4287,         4.4553,         6.1057,         8.3126,         8.6915,         8.8795,         9.0293,         9.1483,         0.0000
      7,       144.3143,        62.3768,       154.1738,         9.8595,        84.4212,        69.7527,        50.5366,         5.8101,        13.4060,        22.7940,         1.8040,        38.0058,        19.9804,         1.8370,       129.0000,        15.2736,         0.0000,         0.0768,       190.6364,       161.2907,       182.7915,       257.5076,       258.5738,       467.3459,     81973.6250,     72542.1562,         0.9526,         0.9329,         0.9386,         5.9692,       150.0000,         0.0000,         6.7081,        10.1423,         0.5319,         3.3866,         1.7027,         1.6188,         0.2741,         2.2313,         4.8411,         5.5979,         6.6895,         9.0259,         9.4041,         9.5886,         9.7449,         9.8760,         0.0000
      8,       142.9210,        55.8064,       153.1097,        10.1887,        79.8654,        73.2443,        55.3450,         5.8144,        12.0849,        19.5822,         1.7182,        37.1711,        19.5913,         1.8027,       129.0000,        15.2736,         0.0000,         0.0768,       202.9333,       164.9699,       197.1903,       233.5841,       256.0020,       464.2415,     81922.6016,     72556.5859,         0.9161,         0.9344,         0.9394,       -61.4602,       150.0000,         0.0000,         7.5703,         9.9575,         0.4519,         3.3380,         2.4464,         1.7858,         0.0214,         1.8312,         4.7931,         5.5682,         6.5792,         9.1063,         9.4904,         9.6687,         9.8265,         9.9652,         0.0000
      9,        92.9525,        26.6957,       116.5052,        23.5526,        50.8216,        65.6835,        52.5679,         4.8431,         8.2726,        11.7200,         1.0846,        24.0724,        12.7689,         1.1757,       129.0000,        15.2736,         0.0000,         0.0768,       200.2117,       165.8893,       200.3237,       230.3489,       254.9809,       461.2362,     81891.2109,     72569.1797,         0.7678,         0.9372,         0.9417,       -82.3697,       150.0000,         0.0000,         3.2047,         3.9710,         0.7552,         0.0888,         1.9759,         1.1401,         0.0055,         0.8522,         3.6340,         4.4858,         5.7373,         8.2516,         8.6635,         8.8591,         9.0336,         9.1882,         0.0000
     10,        51.6012,        15.9139,        85.3870,        33.7857,        33.4973,        51.8896,        42.1658,         3.6303,         6.0935,         7.7365,         0.7069,        15.8344,         8.4418,         0.7777,       129.0000,        15.2736,         0.0000,         0.0768,       192.5189,       165.6549,       198.7970,       236.3099,       254.9021,       459.3704,     81869.9609,     72577.1797,         0.9528,         0.9410,         0.9440,       -47.5363,       150.0000,         0.0000,         2.0188,         2.5080,         0.4280,         0.1596,         1.0664,         0.7929,         0.0118,         0.6322,         3.2681,         4.2068,         5.5528,         7.6805,         8.0692,         8.2556,         8.4211,         8.5676,         0.0000
     11,        10.5638,         0.0232,        42.8195,        32.2557,        18.4312,        24.3883,        19.5355,         1.5278,         3.3251,         4.3151,         0.3796,         8.6723,         4.6369,         0.4273,       129.0000,        15.2736,         0.0000,         0.0768,       177.8999,       163.7990,       190.9578,       249.1238,       255.6064,       458.4674,     81859.8828,     72580.8828,         0.9502,         0.9451,         0.9466,       -53.7528,       150.0000,         0.0520,         1.0708,         1.2445,         0.1900,         0.1012,         0.5946,         0.3749,         0.0074,         1.0156,         3.6739,         4.9741,         6.1624,         7.3830,         7.6609,         7.7993,         7.9312,         8.0559,         0.0000
     12,         2.3232,         0.0000,        28.2568,        25.9336,        16.9267,        11.3301,         8.3935,         0.7103,         2.2263,         4.1837,         0.3481,         7.8213,         4.1877,         0.3859,       129.0000,        15.2736,         0.0000,         0.0768,       162.2298,       161.5905,       181.9228,       264.4622,       256.6750,       458.0320,     81853.2969,     72580.9062,         0.9345,         0.9465,         0.9475,       -53.6930,       150.0000,         0.1499,         0.5315,         1.0811,         0.1906,         0.1564,         0.2203,         0.1548,         0.0098,         1.8163,         4.0931,         5.9845,         6.9458,         7.5075,         7.6498,         7.7286,         7.8130,         7.9003,         0.0000
     13,         1.7352,         0.0000,        14.5357,        12.8005,        13.5285,         1.0071,         0.7353,         0.0660,         0.2059,         3.5037,         0.2778,         6.1495,         3.2940,         0.3036,       129.0000,        17.3311,         0.0000,         0.0872,       149.9015,       159.7411,       174.5957,       276.3336,       257.6066,       457.9728,     81847.6719,     72580.9062,         0.9226,         0.9471,         0.9479,       -55.6505,       150.0000,         0.2191,         0.3397,         0.7532,         0.1256,         0.0952,         0.1108,         0.1337,         0.0056,         1.8667,         4.1569,         6.2092,         7.1991,         7.6784,         7.7702,         7.8228,         7.8831,         7.9484,         0.0000
     14,         3.3068,         0.0000,        13.5982,        10.2914,        13.5939,         0.0043,         0.0031,         0.0003,         0.0009,         3.6438,         0.2784,         6.1023,         3.2681,         0.3012,       129.0000,        17.3311,         0.0000,         0.0872,       138.5102,       157.8897,       167.4765,       286.7610,       258.5434,       458.1281,     81842.0469,     72580.9062,         0.9521,         0.9458,         0.9471,       -50.1985,       150.0000,         0.4041,         0.3153,         0.6794,         0.0883,         0.0775,         0.1021,         0.1357,         0.0070,         1.8870,         4.2009,         6.2724,         7.3199,         7.8205,         7.8996,         7.9425,         7.9927,         8.0480,         0.0000
     15,        25.6375,         1.1317,        17.2458,        -8.3917,        13.6901,         3.5556,         2.5719,         0.2959,         0.6878,         3.7760,         0.2800,         6.0800,         3.2542,         0.3000,       129.0000,        17.3311,         0.0000,         0.0872,       128.5333,       156.1683,       161.0798,       295.6027,       259.4489,       458.4687,     81836.4219,     72580.9062,         0.9529,         0.9434,         0.9454,        17.4600,       150.0000,         0.2200,         0.5175,         0.8806,         0.0317,         0.3241,         0.0539,         0.1396,         0.0308,         1.9056,         4.2139,         6.2668,         7.3954,         7.9364,         8.0183,         8.0603,         8.1095,         8.1642,         0.0000
     16,        32.4280,        46.0023,        26.8231,        -5.6049,        15.1617,        11.6613,         9.0830,         0.8919,         1.6864,         4.3046,         0.3110,         6.6581,         3.5598,         0.3282,        94.0000,        17.3311,         0.0000,         0.0872,       162.2464,       154.5504,       155.2735,       303.6378,       260.2564,       459.0567,     81829.7500,     72581.9141,         0.9526,         0.9337,         0.9393,         3.9315,       150.0000,         0.0000,         0.8367,         1.1039,         0.0309,         0.4852,         0.1767,         0.1749,         0.0521,         1.8433,         4.2524,         6.1666,         7.3757,         8.0301,         8.1287,         8.1773,         8.2302,         8.2879,         0.0000
     17,        83.5031,        32.4406,        79.3209,        -4.1823,        36.8591,        42.4617,        32.3486,         3.4692,         6.6439,        10.7593,         0.7728,        16.0075,         8.5328,         0.7868,        94.0000,        17.3311,         0.0000,         0.0872,       167.7726,       155.5060,       159.7860,       298.3674,       259.9795,       460.9586,     81807.9219,     72590.1094,         0.9527,         0.9377,         0.9417,        36.8641,       150.0000,         0.0000,         2.1341,         3.0678,         0.2734,         0.8336,         0.4716,         0.8289,         0.1070,         0.9208,         3.1786,         4.5696,         6.2801,         8.1935,         8.4531,         8.5743,         8.6675,         8.7423,         0.0000
     18,       126.2804,        49.9346,       120.5707,        -5.7098,        58.1688,        62.4019,        46.1954,         5.1998,        11.0067,        16.4178,         1.2267,        25.6566,        13.6120,         1.2557,        94.0000,        17.3311,         0.0000,         0.0872,       179.0932,       158.6698,       172.8611,       279.6572,       258.5785,       462.8712,     81773.3750,     72605.0156,         0.9525,         0.9307,         0.9374,        -5.9357,       150.0000,         0.0000,         4.5476,         6.2765,         0.2767,         2.1990,         1.2124,         1.1361,         0.1865,         1.5617,         3.6242,         4.6471,         6.2067,         8.4431,         8.8157,         8.9975,         9.1430,         9.2598,         0.0000
     19,       153.6184,        62.3578,       158.2611,         4.6428,        80.8151,        77.4461,        57.7837,         6.3226,        13.3397,        21.3620,         1.7296,        36.5824,        19.3542,         1.7868,        94.0000,        17.3311,         0.0000,         0.0872,       195.4803,       163.0332,       190.2609,       250.9287,       256.0124,       462.7801,     81723.5234,     72619.1797,         0.9526,         0.9337,         0.9391,        -9.3309,       150.0000,         0.0000,         5.6061,         9.0220,         0.9090,         2.3919,         1.6970,         1.5172,         0.2136,         2.0461,         4.6488,         5.4566,         6.5767,         8.9493,         9.3321,         9.5171,         9.6745,         9.8078,         0.0000
     20,       139.0546,        51.8525,       150.8158,        11.7612,        71.2758,        79.5399,        61.2920,         6.3326,        11.9152,        17.3470,         1.5280,        33.1755,        17.5994,         1.6260,        94.0000,        17.3311,         0.0000,         0.0872,       205.5093,       166.3000,       202.8084,       234.1598,       254.0193,       460.1225,     81678.8672,     72633.0938,         0.9128,         0.9341,         0.9394,       -61.5174,       150.0000,         0.0000,         4.9093,         7.4164,         1.1582,         1.3024,         2.1386,         1.4683,         0.0196,         1.5179,         4.3067,         5.1254,         6.2621,         8.7766,         9.1757,         9.3636,         9.5287,         9.6740,         0.0000
     21,        93.0479,        29.6614,       112.6757,        19.6278,        44.8447,        67.8310,        54.0285,         5.0378,         8.7647,        10.4200,         0.9481,        21.1537,        11.2801,         1.0428,        94.0000,        17.3311,         0.0000,         0.0872,       203.9839,       167.5470,       207.0937,       234.4622,       253.3068,       457.7651,     81650.8672,     72644.7734,         0.7436,         0.8139,         0.9404,      -100.2330,       150.0000,         0.0000,         2.5783,         3.2465,         0.8657,         0.1478,         1.4647,         0.9658,         0.0785,         0.1842,         3.3488,         4.2577,         5.5634,         7.9997,         8.4224,         8.6280,         8.8039,         8.9530,         0.2323
     22,        35.6908,         7.8765,        71.2965,        35.6057,        25.4100,        45.8865,        37.5152,         3.0302,         5.3411,         5.9641,         0.5263,        11.9383,         6.3903,         0.5910,        94.0000,        17.3311,         0.0000,         0.0872,       192.1931,       166.6420,       202.8063,       244.3926,       253.5558,       456.5946,     81634.6484,     72650.3984,         0.8737,         0.9407,         0.9450,       -66.0719,       150.0000,         0.0000,         1.1129,         1.5418,         0.5632,         0.1381,         0.4461,         0.5287,         0.0050,         0.5422,         3.0303,         4.0584,         5.4984,         7.4691,         7.8409,         8.0227,         8.1813,         8.3191,         0.3863
     23,         6.6817,         0.0000,        39.6454,        32.9637,        18.6302,        21.0152,        16.1986,         1.2803,         3.5364,         4.4686,         0.3781,         8.6913,         4.6610,         0.4312,        94.0000,        17.3311,         0.0000,         0.0872,       177.5879,       164.7367,       194.6461,       257.0716,       254.2983,       455.8941,     81623.6562,     72655.5547,         0.9528,         0.9428,         0.9456,       -45.9155,       150.0000,         0.0370,         1.0561,         1.3652,         0.1619,         0.2517,         0.4239,         0.3805,         0.0106,         0.9577,         3.2922,         4.7321,         6.0942,         7.3495,         7.6364,         7.7803,         7.9057,         8.0147,         0.0000
     24,         0.7176,         0.0000,        24.8576,        24.1400,        17.0091,         7.8485,         5.8092,         0.4927,         1.5465,         4.3037,         0.3457,         7.7908,         4.1819,         0.3869,        94.0000,        17.3311,         0.0000,         0.0872,       161.9453,       162.5129,       185.4230,       272.2827,       255.3856,       455.6548,     81617.0938,     72655.5547,         0.9393,         0.9475,         0.9482,       -52.2214,       150.0000,         0.0685,         0.5490,         1.0937,         0.1877,         0.1652,         0.2325,         0.1513,         0.0093,         1.6602,         3.5977,         5.6462,         6.8611,         7.4983,         7.6577,         7.7444,         7.8282,         7.9083,         0.0000
     25,         0.9720,         0.0000,        14.1913,        13.2193,        13.6949,         0.4964,         0.3617,         0.0324,         0.1023,         3.6317,         0.2785,         6.1676,         3.3108,         0.3063,        94.0000,        16.0089,         0.0000,         0.0805,       149.6386,       160.6305,       177.8655,       283.9904,       256.3387,       455.7554,     81611.4688,     72655.5547,         0.9530,         0.9468,         0.9477,       -45.5853,       150.0000,         0.2321,         0.4178,         0.8461,         0.0887,         0.2049,         0.0862,         0.1268,         0.0106,         1.7738,         3.8533,         5.8845,         7.1314,         7.6869,         7.7926,         7.8504,         7.9110,         7.9733,         0.0000
     26,         2.1555,         0.0000,        13.6499,        11.4944,        13.6463,         0.0036,         0.0026,         0.0003,         0.0008,         3.7401,         0.2769,         6.0708,         3.2571,         0.3014,        94.0000,        16.0089,         0.0000,         0.0805,       138.2673,       158.7812,       170.6605,       294.2500,       257.2746,       456.0655,     81605.8438,     72655.5547,         0.9072,         0.9423,         0.9451,       -59.9783,       150.0000,         0.4258,         0.3734,         0.7074,         0.1080,         0.0862,         0.1561,         0.1311,         0.0063,         1.8746,         4.0427,         5.8822,         7.2290,         7.8171,         7.9092,         7.9561,         8.0070,         8.0607,         0.0000
     27,         6.5541,         0.0007,        13.7267,         7.1725,        13.6363,         0.0904,         0.0637,         0.0068,         0.0199,         3.8342,         0.2758,         6.0079,         3.2203,         0.2980,        94.0000,        16.0089,         0.0000,         0.0805,       127.7604,       156.9784,       163.8412,       303.0379,       258.1739,       456.5342,     81600.2188,     72655.5547,         0.9527,         0.9397,         0.9434,       -33.8176,       150.0000,         0.4497,         0.3653,         0.7169,         0.1244,         0.0904,         0.1412,         0.1337,         0.0123,         1.8934,         4.0375,         5.8291,         7.2520,         7.8987,         7.9974,         8.0450,         8.0947,         8.1460,         0.0000
     28,        16.8069,         0.3021,        14.7364,        -2.0705,        13.7922,         0.9442,         0.6653,         0.0822,         0.1967,         3.9576,         0.2782,         6.0297,         3.2280,         0.2987,        94.0000,        16.0089,         0.0000,         0.0805,       118.2018,       155.1866,       157.2711,       310.4269,       259.0681,       457.1497,     81594.5938,     72655.5547,         0.9527,         0.9370,         0.9417,        48.0346,       150.0000,         0.0000,         0.5582,         0.9206,         0.0305,         0.3594,         0.0635,         0.1353,         0.0311,         1.8972,         3.9868,         5.7309,         7.2924,         7.9833,         8.0920,         8.1436,         8.1956,         8.2486,         0.0000
     29,        52.7992,        38.2511,        40.4231,       -12.3760,        21.0061,        19.4170,        13.9621,         1.8291,         3.6259,         6.2789,         0.4348,         9.0253,         4.8210,         0.4462,       136.0000,        16.0089,         0.0000,         0.0805,       140.2421,       154.7039,       156.0812,       312.1063,       259.5911,       458.5114,     81583.7578,     72658.8203,         0.9528,         0.9389,         0.9422,         2.5634,       150.0000,         0.0000,         1.2316,         1.5509,         0.1357,         0.5139,         0.3725,         0.3451,         0.0795,         1.1576,         3.7627,         5.3662,         6.9614,         8.1049,         8.2450,         8.3077,         8.3740,         8.4471,         0.0000
     30,       103.5298,        66.3262,        94.8058,        -8.7240,        47.3116,        47.4942,        34.2345,         4.0957,         9.1639,        14.0425,         0.9913,        20.4198,        10.8532,         1.0049,       136.0000,        16.0089,         0.0000,         0.0805,       173.1956,       157.0289,       165.9993,       298.2690,       258.7731,       461.3448,     81555.7578,     72670.0547,         0.9526,         0.9346,         0.9400,         9.2079,       150.0000,         0.0000,         3.1054,         4.5922,         0.2791,         1.5169,         0.6332,         0.9553,         0.1911,         1.4400,         3.2954,         4.4775,         6.2549,         8.3525,         8.6580,         8.8001,         8.9156,         9.0129,         0.0000
     31,       135.3488,        56.1724,       137.1700,         1.8212,        73.3310,        63.8391,        46.5252,         5.3251,        11.9888,        20.4665,         1.5484,        32.5360,        17.1877,         1.5924,       136.0000,        16.0089,         0.0000,         0.0805,       186.9530,       160.7908,       181.2004,       270.5068,       256.5909,       463.1756,     81510.9609,     72683.6016,         0.9526,         0.9341,         0.9394,       -30.2050,       150.0000,         0.0000,         6.0298,         8.5342,         0.3541,         3.0335,         1.5428,         1.4535,         0.0795,         1.6494,         4.3073,         5.1409,         6.4362,         8.7780,         9.1591,         9.3461,         9.5005,         9.6266,         0.0000
     32,       135.6674,        50.6259,       136.0389,         0.3714,        61.8835,        74.1553,        56.7138,         5.9227,        11.5188,        16.1702,         1.3103,        28.1651,        14.8602,         1.3777,       136.0000,        16.0089,         0.0000,         0.0805,       197.1958,       164.0054,       193.8670,       255.6454,       255.1007,       462.6680,     81473.6875,     72698.7891,         0.8663,         0.9361,         0.9406,       -68.8689,       150.0000,         0.0000,         3.2853,         5.3778,         1.0327,         0.4616,         1.6762,         1.1476,         0.0122,         1.6670,         4.0821,         4.9190,         6.1948,         8.5637,         8.9683,         9.1658,         9.3364,         9.4841,         0.0000
     33,        96.0801,        44.1182,       121.9332,        25.8531,        57.7109,        64.2222,        49.1101,         4.9692,        10.1430,        14.2972,         1.2152,        26.7479,        14.1390,         1.3117,       136.0000,        16.0089,         0.0000,         0.0805,       203.3389,       166.5008,       203.2688,       246.4927,       253.8743,       460.8504,     81437.8750,     72712.6641,         0.9168,         0.9374,         0.9415,       -63.7450,       150.0000,         0.0000,         3.5717,         5.4447,         0.9306,         0.7468,         1.6150,         1.2099,         0.0136,         1.0233,         3.7204,         4.5733,         5.8807,         8.2957,         8.7099,         8.9143,         9.0897,         9.2386,         0.0000
     34,        37.6598,        11.3722,        71.2710,        33.6112,        33.8641,        37.4069,        29.9297,         2.5590,         4.9183,         8.1666,         0.6982,        15.8265,         8.3938,         0.7791,       136.0000,        16.0089,         0.0000,         0.0805,       193.2417,       165.6962,       199.3799,       251.6933,       253.8708,       459.4223,     81416.3047,     72721.2656,         0.9528,         0.9424,         0.9450,       -20.4462,       150.0000,         0.0673,         2.8615,         3.2711,         0.1969,         0.9152,         1.0472,         0.8991,         0.0339,         0.6973,         3.1468,         4.1467,         5.6249,         7.7463,         8.1432,         8.3402,         8.5102,         8.6546,         0.0000
     35,         4.9458,         0.0000,        33.2504,        28.3046,        17.8151,        15.4352,        12.0365,         0.9394,         2.4593,         4.3585,         0.3588,         8.2854,         4.4036,         0.4088,       136.0000,        16.0089,         0.0000,         0.0805,       178.5568,       163.7715,       191.2310,       264.7083,       254.6751,       458.8091,     81406.3594,     72725.5859,         0.9529,         0.9446,         0.9464,       -49.0083,       150.0000,         0.1432,         1.1016,         1.2961,         0.1969,         0.2235,         0.5485,         0.3295,         0.0095,         1.1446,         3.4631,         4.9204,         6.2713,         7.4544,         7.7406,         7.8869,         8.0184,         8.1347,         0.0000
     36,         0.4521,         0.0000,        19.9657,        19.5137,        16.0522,         3.9135,         2.8941,         0.2427,         0.7767,         4.1353,         0.3230,         7.3319,         3.8999,         0.3621,       136.0000,        16.0089,         0.0000,         0.0805,       162.8288,       161.5591,       182.1648,       280.2778,       255.8086,       458.6333,     81399.7969,     72725.5859,         0.9530,         0.9477,         0.9482,       -48.0673,       150.0000,         0.2107,         0.4578,         0.9047,         0.1253,         0.1098,         0.2128,         0.1352,         0.0039,         1.7543,         3.7668,         5.7335,         6.9515,         7.5693,         7.7252,         7.8114,         7.8927,         7.9682,         0.0000
     37,         0.4305,         0.0000,        13.2128,        12.7823,        13.0587,         0.1541,         0.1128,         0.0100,         0.0313,         3.5152,         0.2622,         5.8695,         3.1219,         0.2899,       136.0000,        15.2782,         0.0000,         0.0768,       150.4551,       159.7065,       174.8147,       292.2235,       256.7830,       458.7537,     81393.5625,     72725.5859,         0.9339,         0.9465,         0.9476,       -53.6443,       150.0000,         0.2257,         0.2686,         0.6013,         0.0587,         0.0474,         0.0946,         0.1266,         0.0050,         1.7515,         3.9312,         5.8711,         7.1612,         7.7261,         7.8375,         7.8985,         7.9565,         8.0113,         0.0000
     38,         1.1216,         0.0000,        13.1875,        12.0660,        13.1844,         0.0031,         0.0022,         0.0002,         0.0006,         3.6709,         0.2646,         5.8502,         3.1099,         0.2888,       136.0000,        15.2782,         0.0000,         0.0768,       139.0217,       157.8757,       167.7609,       302.6015,       257.7354,       459.0804,     81387.9297,     72725.5859,         0.9529,         0.9458,         0.9472,       -48.7555,        43.7500,         0.4757,         0.2771,         0.5423,         0.0523,         0.0393,         0.1149,         0.1229,         0.0033,         1.5415,         3.8822,         5.7352,         7.2421,         7.8547,         7.9542,         8.0049,         8.0543,         8.1026,         0.0000
     39,         7.2858,         0.0010,        13.8636,         6.5778,        13.7649,         0.0987,         0.0701,         0.0073,         0.0213,         3.9397,         0.2762,         6.0422,         3.2087,         0.2980,       136.0000,        15.2782,         0.0000,         0.0768,       128.4576,       156.0454,       160.9188,       311.2591,       258.6609,       459.6028,     81382.3047,     72725.5859,         0.9529,         0.9414,         0.9444,       -50.5409,       150.0000,         0.6406,         0.3621,         0.6193,         0.0744,         0.0632,         0.1794,         0.1195,         0.0079,         1.6985,         3.8666,         5.7058,         7.2630,         7.9421,         8.0453,         8.0941,         8.1429,         8.1926,         0.0000
     40,        21.1569,         0.0698,        15.5142,        -5.6427,        14.1125,         1.4017,         0.9830,         0.1102,         0.3084,         4.1291,         0.2833,         6.1410,         3.2567,         0.3025,       136.0000,        15.2782,         0.0000,         0.0768,       118.7295,       154.2416,       154.3759,       318.2468,       259.5401,       460.2968,     81376.6797,     72725.5859,         0.9528,         0.9398,         0.9431,        25.6159,       150.0000,         0.0622,         0.4905,         0.8418,         0.0467,         0.2650,         0.0968,         0.1288,         0.0334,         1.7958,         3.9036,         5.6735,         7.3032,         8.0166,         8.1256,         8.1759,         8.2289,         8.2852,         0.0000
     41,        62.9475,        32.8516,        46.2389,       -16.7086,        23.5706,        22.6683,        15.9865,         2.1623,         4.5195,         7.1941,         0.4885,        10.0681,         5.3252,         0.4947,       141.0000,        15.2782,         0.0000,         0.0768,       133.9796,       154.0959,       154.6116,       317.3407,       259.9140,       461.9769,     81364.0469,     72730.1797,         0.9350,         0.9332,         0.9388,       -57.8850,       150.0000,         0.0000,         1.5330,         1.8263,         0.1270,         0.6702,         0.4968,         0.3660,         0.0158,         1.1725,         3.7832,         5.3280,         6.9542,         8.1629,         8.3045,         8.3690,         8.4426,         8.5274,         0.0000
     42,       119.0752,        81.5603,       118.7495,        -0.3256,        62.1760,        56.5735,        40.1025,         4.8075,        11.6635,        18.3471,         1.2980,        27.0111,        14.2001,         1.3197,       141.0000,        15.2782,         0.0000,         0.0768,       178.3566,       157.1698,       167.4746,       292.3613,       258.2952,       465.1990,     81326.7344,     72744.3281,         0.9526,         0.9350,         0.9402,        38.9137,       150.0000,         0.0000,         5.3176,         7.2712,         0.0466,         2.8654,         1.1940,         1.2583,         0.3166,         2.0635,         4.1183,         5.1336,         6.4861,         8.6048,         8.9094,         9.0530,         9.1698,         9.2778,         0.0000
     43,       147.5031,        53.4137,       159.4224,        11.9192,        87.3568,        72.0656,        54.2991,         5.8512,        11.9154,        23.4369,         1.8313,        39.4949,        20.6710,         1.9226,       141.0000,        15.2782,         0.0000,         0.0768,       190.4867,       160.6590,       181.5758,       257.1082,       255.3886,       465.1803,     81272.6641,     72760.3828,         0.9526,         0.9330,         0.9388,       -46.5305,       150.0000,         0.0000,         7.7048,        11.3437,         0.7268,         3.3782,         2.5480,         1.7786,         0.0701,         2.3690,         5.2045,         5.9517,         6.8437,         9.2392,         9.5612,         9.6937,         9.8073,         9.9087,         0.0000
     44,       137.0008,        53.8917,       171.2049,        34.2044,        87.0135,        84.1916,        64.6083,         7.0411,        12.5423,        21.2009,         1.8473,        40.6347,        21.3438,         1.9869,       141.0000,        15.2782,         0.0000,         0.0768,       201.9529,       164.2249,       195.5739,       230.0180,       252.5464,       461.4435,     81218.1953,     72776.2031,         0.9527,         0.9372,         0.9416,       -41.1141,       150.0000,         0.0000,         5.5867,         9.3239,         1.5502,         0.8273,         3.0823,         1.6770,         0.0740,         2.1713,         5.1391,         5.8451,         6.7541,         9.3837,         9.7285,         9.8519,         9.9557,        10.0488,         0.0000
     45,        88.5017,        35.4967,       125.7816,        37.2799,        65.0529,        60.7287,        47.5808,         4.5463,         8.6016,        14.6285,         1.3734,        31.0556,        16.4617,         1.5337,       141.0000,        15.2782,         0.0000,         0.0768,       203.6027,       165.8481,       201.4732,       219.2212,       250.8532,       456.7056,     81175.4922,     72791.0469,         0.9527,         0.9374,         0.9417,       -48.3670,       150.0000,         0.0000,         6.3736,         8.2124,         0.7364,         1.9373,         2.8850,         1.5513,         0.0445,         1.6110,         4.4162,         5.1639,         6.1823,         8.7624,         9.1245,         9.2509,         9.3557,         9.4501,         0.0000
