 sdoy, GPP_d, NEE_d, Reco_d, NPP_d, Ra_d, QC1, QC2, QC3, QC4,QC5,QC6, Rh_d,QC7,QC8
     43,         0.1073,         0.5607,         0.6680,         0.0000,         0.3118,       149.6496,       167.5791,       188.4238,       143.2203,       301.3049,       350.7585,         0.3562,     86541.8750,     71120.0000
     44,         0.4166,         0.6099,         1.0266,         0.0000,         0.6671,       149.2558,       167.5145,       188.1639,       143.7381,       301.3347,       350.7825,         0.3595,     86541.5000,     71120.0000
     45,         0.1805,         0.8059,         0.9865,         0.0000,         0.6302,       148.8631,       167.4493,       187.9022,       144.2546,       301.3648,       350.8075,         0.3563,     86541.1250,     71120.0000
     46,         0.3748,         0.6573,         1.0321,         0.0000,         0.6748,       148.4715,       167.3841,       187.6409,       144.7688,       301.3947,       350.8328,         0.3573,     86540.7500,     71120.0000
     47,         1.0225,         0.0386,         1.0611,         0.1484,         0.7036,       148.1550,       167.3337,       187.4393,       145.2811,       301.4246,       350.8584,         0.3575,     86540.3750,     71120.0000
     48,         0.2785,         0.8699,         1.1485,         0.0000,         0.7901,       147.7652,       167.2685,       187.1786,       145.7913,       301.4546,       350.8844,         0.3584,     86540.0000,     71120.0000
     49,         0.0367,         0.5433,         0.5800,         0.0000,         0.2255,       147.3764,       167.2034,       186.9183,       146.3014,       301.4845,       350.9105,         0.3545,     86539.6250,     71120.0000
     50,         0.0145,         0.5090,         0.5235,         0.0000,         0.1694,       146.9886,       167.1382,       186.6584,       146.8110,       301.5148,       350.9360,         0.3541,     86539.2500,     71120.0000
     51,         0.0475,         0.5563,         0.6038,         0.0000,         0.2494,       146.6019,       167.0730,       186.3988,       147.3176,       301.5448,       350.9626,         0.3544,     86538.8750,     71120.0000
     52,         0.0945,         0.5475,         0.6419,         0.0000,         0.2871,       146.2162,       167.0078,       186.1397,       147.8221,       301.5748,       350.9895,         0.3548,     86538.5000,     71120.0000
     53,         0.0897,         0.5429,         0.6325,         0.0000,         0.2771,       145.8315,       166.9426,       185.8809,       148.3254,       301.6046,       351.0162,         0.3554,     86538.1250,     71120.0000
     54,         0.0298,         0.7376,         0.7674,         0.0000,         0.4112,       145.4478,       166.8774,       185.6224,       148.8260,       301.6339,       351.0435,         0.3562,     86537.7500,     71120.0000
     55,         0.0254,         0.5558,         0.5812,         0.0000,         0.2211,       145.0651,       166.8124,       185.3642,       149.3252,       301.6633,       351.0707,         0.3601,     86537.3750,     71120.0000
     56,         0.0064,         0.4480,         0.4545,         0.0000,         0.0950,       144.6834,       166.7476,       185.1064,       149.8246,       301.6931,       351.0974,         0.3595,     86537.0000,     71120.0000
     57,         0.0101,         0.4183,         0.4285,         0.0000,         0.0715,       144.3028,       166.6827,       184.8490,       150.3240,       301.7230,       351.1240,         0.3570,     86536.6250,     71120.0000
     58,         0.0647,         0.4986,         0.5633,         0.0000,         0.2028,       143.9231,       166.6179,       184.5919,       150.8196,       301.7527,       351.1512,         0.3604,     86536.2500,     71120.0000
     59,         0.1458,         0.4751,         0.6210,         0.0000,         0.2590,       143.5444,       166.5531,       184.3352,       151.3129,       301.7823,       351.1789,         0.3620,     86535.8750,     71120.0000
     60,         0.0715,         0.5224,         0.5938,         0.0000,         0.2310,       143.1668,       166.4883,       184.0789,       151.8038,       301.8119,       351.2070,         0.3629,     86535.5000,     71120.0000
     61,         0.0118,         0.4533,         0.4652,         0.0000,         0.1053,       142.7901,       166.4235,       183.8229,       152.2948,       301.8416,       351.2349,         0.3598,     86535.1250,     71120.0000
     62,         0.0609,         0.5564,         0.6173,         0.0000,         0.2548,       142.4144,       166.3586,       183.5673,       152.7822,       301.8711,       351.2638,         0.3625,     86534.7500,     71120.0000
     63,         0.0822,         0.5762,         0.6584,         0.0000,         0.2944,       142.0397,       166.2938,       183.3120,       153.2672,       301.9004,       351.2934,         0.3641,     86534.3750,     71120.0000
     64,         0.0880,         0.5028,         0.5908,         0.0000,         0.2266,       141.6660,       166.2290,       183.0571,       153.7508,       301.9299,       351.3226,         0.3642,     86534.0000,     71120.0000
     65,         0.0718,         0.5643,         0.6361,         0.0000,         0.2717,       141.2932,       166.1642,       182.8026,       154.2323,       301.9592,       351.3525,         0.3643,     86533.6250,     71120.0000
     66,         0.0995,         0.5180,         0.6175,         0.0000,         0.2515,       140.9215,       166.0994,       182.5484,       154.7117,       301.9886,       351.3825,         0.3660,     86533.2500,     71120.0000
     67,         0.1912,         0.4631,         0.6543,         0.0000,         0.2897,       140.5507,       166.0345,       182.2946,       155.1901,       302.0182,       351.4123,         0.3646,     86532.8750,     71120.0000
     68,         0.2800,         0.5663,         0.8463,         0.0000,         0.4786,       140.1809,       165.9697,       182.0412,       155.6647,       302.0474,       351.4432,         0.3677,     86532.5000,     71120.0000
     69,         0.3348,         0.5004,         0.8352,         0.0000,         0.4668,       139.8121,       165.9051,       181.7881,       156.1371,       302.0766,       351.4743,         0.3684,     86532.1250,     71120.0000
     70,         0.3698,         0.5192,         0.8890,         0.0000,         0.5205,       139.4442,       165.8406,       181.5356,       156.6076,       302.1058,       351.5058,         0.3685,     86531.7500,     71120.0000
     71,         0.0619,         0.6698,         0.7316,         0.0000,         0.3625,       139.0773,       165.7762,       181.2833,       157.0763,       302.1349,       351.5375,         0.3691,     86531.3750,     71120.0000
     72,         0.1365,         0.5182,         0.6546,         0.0000,         0.2870,       138.7114,       165.7117,       181.0314,       157.5439,       302.1642,       351.5692,         0.3676,     86531.0000,     71120.0000
     73,         0.5963,         0.2116,         0.8080,         0.0000,         0.4384,       138.3465,       165.6473,       180.7799,       158.0089,       302.1935,       351.6009,         0.3696,     86530.6250,     71120.0000
     74,         0.6684,         0.2885,         0.9569,         0.0000,         0.5867,       137.9825,       165.5829,       180.5293,       158.4714,       302.2227,       351.6335,         0.3702,     86530.2500,     71120.0000
     75,         0.5929,         0.3321,         0.9250,         0.0000,         0.5556,       137.6194,       165.5185,       180.2785,       158.9328,       302.2520,       351.6662,         0.3695,     86529.8750,     71120.0000
     76,         0.7176,         0.3056,         1.0231,         0.0000,         0.6527,       137.2573,       165.4540,       180.0280,       159.3917,       302.2812,       351.6993,         0.3704,     86529.5000,     71120.0000
     77,         0.2081,         0.5577,         0.7658,         0.0000,         0.3995,       136.8962,       165.3896,       179.7778,       159.8497,       302.3104,       351.7324,         0.3663,     86529.1250,     71120.0000
     78,         0.4000,         0.4429,         0.8429,         0.0000,         0.4787,       136.5360,       165.3251,       179.5280,       160.3067,       302.3397,       351.7652,         0.3642,     86528.7500,     71120.0000
     79,         0.1395,         0.8413,         0.9809,         0.0000,         0.6128,       136.1768,       165.2607,       179.2785,       160.7605,       302.3690,       351.7991,         0.3681,     86528.3750,     71120.0000
     80,         0.3798,         0.6160,         0.9959,         0.0000,         0.6294,       135.8185,       165.1962,       179.0294,       161.2125,       302.3982,       351.8333,         0.3665,     86528.0000,     71120.0000
     81,         0.1535,         0.6617,         0.8152,         0.0000,         0.4541,       135.4612,       165.1318,       178.7805,       161.6636,       302.4275,       351.8672,         0.3611,     86527.6250,     71120.0000
     82,         0.1486,         0.5205,         0.6692,         0.0000,         0.3075,       135.1048,       165.0675,       178.5321,       162.1132,       302.4567,       351.9014,         0.3617,     86527.2500,     71120.0000
     83,         0.2236,         0.4143,         0.6378,         0.0000,         0.2714,       134.7493,       165.0034,       178.2841,       162.5620,       302.4862,       351.9350,         0.3665,     86526.8750,     71120.0000
     84,         0.2478,         0.4140,         0.6618,         0.0000,         0.2939,       134.3948,       164.9393,       178.0364,       163.0090,       302.5154,       351.9688,         0.3679,     86526.5000,     71120.0000
     85,         0.2117,         0.4410,         0.6527,         0.0000,         0.2844,       134.0412,       164.8752,       177.7890,       163.4541,       302.5440,       352.0031,         0.3683,     86526.1250,     71120.0000
     86,         0.2595,         0.3875,         0.6470,         0.0000,         0.2784,       133.6885,       164.8111,       177.5421,       163.8980,       302.5728,       352.0373,         0.3686,     86525.7500,     71120.0000
     87,         0.4006,         0.3198,         0.7204,         0.0000,         0.3510,       133.3368,       164.7470,       177.2954,       164.3400,       302.6015,       352.0717,         0.3694,     86525.3750,     71120.0000
     88,         0.5435,         0.2134,         0.7569,         0.0000,         0.3862,       132.9860,       164.6830,       177.0492,       164.7798,       302.6302,       352.1064,         0.3707,     86525.0000,     71120.0000
     89,         0.6088,         0.1649,         0.7738,         0.0000,         0.4027,       132.6361,       164.6189,       176.8033,       165.2175,       302.6587,       352.1416,         0.3710,     86524.6250,     71120.0000
     90,         0.4116,         0.4454,         0.8570,         0.0000,         0.4851,       132.2871,       164.5548,       176.5577,       165.6530,       302.6873,       352.1777,         0.3719,     86524.2500,     71120.0000
     91,         0.2188,         0.7018,         0.9207,         0.0000,         0.5479,       131.9391,       164.4907,       176.3124,       166.0865,       302.7158,       352.2142,         0.3728,     86523.8750,     71120.0000
     92,         0.9021,         0.0472,         0.9493,         0.0000,         0.5762,       131.5919,       164.4266,       176.0676,       166.5176,       302.7442,       352.2508,         0.3731,     86523.5000,     71120.0000
     93,         0.0747,         0.8359,         0.9106,         0.0000,         0.5422,       131.2457,       164.3625,       175.8229,       166.9476,       302.7727,       352.2878,         0.3684,     86523.1250,     71120.0000
     94,         0.4270,         0.4828,         0.9099,         0.0000,         0.5449,       130.9004,       164.2984,       175.5786,       167.3757,       302.8011,       352.3251,         0.3650,     86522.7500,     71120.0000
     95,         0.5578,         0.2724,         0.8303,         0.0000,         0.4675,       130.5560,       164.2343,       175.3347,       167.8031,       302.8297,       352.3622,         0.3628,     86522.3750,     71120.0000
     96,         0.8708,        -0.0382,         0.8326,         0.0000,         0.4687,       130.2125,       164.1704,       175.0911,       168.2285,       302.8580,       352.3995,         0.3639,     86522.0000,     71120.0000
     97,         0.8889,         0.0116,         0.9004,         0.0000,         0.5368,       129.8699,       164.1066,       174.8478,       168.6524,       302.8866,       352.4370,         0.3636,     86521.6250,     71120.0000
     98,         1.8196,        -0.6860,         1.1337,         0.3497,         0.7676,       129.7030,       164.0778,       174.7448,       169.0736,       302.9149,       352.4750,         0.3661,     86521.2500,     71120.0000
     99,         1.5547,        -0.4001,         1.1547,         0.1867,         0.7880,       129.4550,       164.0328,       174.5767,       169.4935,       302.9432,       352.5133,         0.3667,     86520.8750,     71120.0000
    100,         0.2276,         0.8638,         1.0914,         0.0000,         0.7245,       129.1143,       163.9691,       174.3342,       169.9120,       302.9716,       352.5518,         0.3669,     86520.5000,     71120.0000
    101,         1.5744,        -0.4209,         1.1534,         0.2149,         0.7844,       128.8820,       163.9268,       174.1779,       170.3278,       302.9999,       352.5905,         0.3690,     86520.1250,     71120.0000
    102,         2.3128,        -1.0051,         1.3077,         0.6916,         0.9364,       128.8885,       163.9322,       174.2126,       170.7413,       303.0278,       352.6299,         0.3712,     86519.7500,     71120.0000
    103,         0.6725,         0.3892,         1.0617,         0.0000,         0.6803,       128.5494,       163.8685,       173.9707,       171.1482,       303.0549,       352.6710,         0.3815,     86519.3750,     71120.0000
    104,         0.5174,         0.4152,         0.9326,         0.0000,         0.5500,       128.2112,       163.8048,       173.7293,       171.5531,       303.0819,       352.7122,         0.3826,     86519.0000,     71120.0000
    105,         0.3648,         0.6189,         0.9837,         0.0000,         0.6050,       127.8739,       163.7411,       173.4883,       171.9589,       303.1094,       352.7526,         0.3787,     86518.6250,     71120.0000
    106,         0.1891,         0.6879,         0.8770,         0.0000,         0.5027,       127.5374,       163.6774,       173.2476,       172.3658,       303.1372,       352.7927,         0.3743,     86518.2500,     71120.0000
    107,         0.3423,         0.5200,         0.8623,         0.0000,         0.4888,       127.2019,       163.6136,       173.0071,       172.7715,       303.1650,       352.8328,         0.3735,     86517.8750,     71120.0000
    108,         0.2504,         0.5953,         0.8457,         0.0000,         0.4717,       126.8672,       163.5499,       172.7669,       173.1754,       303.1928,       352.8733,         0.3740,     86517.5000,     71120.0000
    109,         0.5842,         0.3119,         0.8961,         0.0000,         0.5149,       126.5334,       163.4862,       172.5270,       173.5735,       303.2199,       352.9152,         0.3812,     86517.1250,     71120.0000
    110,         0.5336,         0.4198,         0.9533,         0.0000,         0.5546,       126.2005,       163.4225,       172.2875,       173.9600,       303.2457,       352.9598,         0.3988,     86516.7891,     71120.0000
    111,         0.7608,         0.2242,         0.9851,         0.0000,         0.5749,       125.8685,       163.3587,       172.0482,       174.3392,       303.2707,       353.0064,         0.4101,     86516.4297,     71120.0547
    112,         0.4967,         0.6175,         1.1142,         0.0000,         0.6816,       125.5373,       163.2950,       171.8093,       174.7045,       303.2939,       353.0562,         0.4326,     86516.1172,     71120.1797
    113,         0.6197,         0.4384,         1.0581,         0.0000,         0.6166,       125.2070,       163.2315,       171.5707,       175.0643,       303.3165,       353.1071,         0.4414,     86515.7422,     71120.3672
    114,         1.7634,        -0.5280,         1.2354,         0.3838,         0.7678,       125.0693,       163.2065,       171.4859,       175.4082,       303.3369,       353.1620,         0.4675,     86515.3672,     71120.5547
    115,         2.4356,        -0.8417,         1.5939,         0.7747,         1.0707,       125.1273,       163.2206,       171.5576,       175.7232,       303.3533,       353.2248,         0.5232,     86514.9922,     71120.7422
    116,         1.0322,         0.2652,         1.2974,         0.0088,         0.7354,       124.8025,       163.1581,       171.3230,       176.0207,       303.3673,       353.2914,         0.5620,     86514.6172,     71120.9297
    117,         0.1416,         1.0407,         1.1824,         0.0000,         0.6587,       124.4741,       163.0947,       171.0853,       176.3406,       303.3847,       353.3506,         0.5237,     86514.2422,     71121.1172
    118,         1.3460,        -0.0610,         1.2851,         0.1938,         0.7720,       124.2435,       163.0508,       170.9254,       176.6604,       303.4023,       353.4105,         0.5131,     86513.8672,     71121.3047
    119,         2.4567,        -0.8558,         1.6009,         0.8603,         1.0339,       124.3464,       163.0734,       171.0323,       176.9502,       303.4157,       353.4787,         0.5669,     86513.4375,     71121.4922
    120,         0.4583,         0.9022,         1.3605,         0.0000,         0.7483,       124.0192,       163.0101,       170.7950,       177.2184,       303.4262,       353.5521,         0.6122,     86512.9141,     71121.6797
    121,         0.1709,         0.9393,         1.1102,         0.0000,         0.5492,       123.6929,       162.9467,       170.5580,       177.5153,       303.4411,       353.6163,         0.5610,     86512.5312,     71121.8672
    122,         0.7145,         0.3808,         1.0953,         0.0000,         0.5697,       123.3675,       162.8833,       170.3212,       177.8275,       303.4581,       353.6766,         0.5256,     86512.1562,     71122.0547
    123,         1.7323,        -0.4312,         1.3012,         0.2845,         0.7422,       123.1851,       162.8484,       170.1987,       178.1185,       303.4718,       353.7429,         0.5589,     86511.7266,     71122.2422
    124,         1.9733,        -0.4353,         1.5380,         0.5660,         0.9281,       123.1437,       162.8417,       170.1890,       178.3816,       303.4818,       353.8166,         0.6098,     86511.2656,     71122.4297
    125,         0.7210,         0.6876,         1.4086,         0.0000,         0.7594,       122.8197,       162.7783,       169.9528,       178.6253,       303.4890,       353.8948,         0.6492,     86510.7031,     71122.6172
    126,         2.4522,        -0.7656,         1.6866,         0.7559,         1.0565,       122.8743,       162.7906,       170.0193,       178.8775,       303.4976,       353.9706,         0.6300,     86510.2266,     71122.8047
    127,         2.2704,        -0.3495,         1.9209,         0.8021,         1.1948,       122.9517,       162.8074,       170.1043,       179.0760,       303.4987,       354.0615,         0.7261,     86509.6172,     71122.9922
    128,         2.1722,        -0.1928,         1.9793,         0.8408,         1.2059,       123.0483,       162.8282,       170.2045,       179.2501,       303.4963,       354.1586,         0.7734,     86508.9844,     71123.1797
    129,         1.2067,         0.4738,         1.6806,         2.1394,         0.8606,       124.7918,       162.7788,       170.0240,       179.4025,       303.4905,       354.2613,         0.8200,     86508.2344,     71123.3672
    130,         2.1972,        -0.0572,         2.1400,         3.0069,         1.2961,       126.9641,       162.8161,       170.1907,       179.5462,       303.4829,       354.3676,         0.8438,     86507.4844,     71123.5547
    131,         3.6478,        -1.2115,         2.4364,         3.3953,         1.5020,       129.3246,       162.8923,       170.5125,       179.6484,       303.4687,       354.4874,         0.9344,     86506.6641,     71123.7422
    132,         1.3015,         0.5619,         1.8634,         2.0438,         0.8539,       131.0036,       162.8333,       170.2934,       179.7253,       303.4501,       354.6139,         1.0096,     86505.7578,     71123.9297
    133,         0.6359,         1.1764,         1.8123,         2.0000,         0.8540,       132.6564,       162.7699,       170.0572,       179.8416,       303.4364,       354.7285,         0.9584,     86504.9453,     71124.1172
    134,         1.5971,         0.3614,         1.9584,         2.4084,         1.0432,       134.5087,       162.7474,       169.9846,       179.9870,       303.4263,       354.8358,         0.9152,     86504.1953,     71124.3047
    135,         2.3378,        -0.2489,         2.0889,         2.7395,         1.1766,       136.5215,       162.7581,       170.0446,       180.1382,       303.4164,       354.9436,         0.9123,     86503.3984,     71124.4922
    136,         3.2340,        -0.9483,         2.2857,         3.0993,         1.3467,       138.7088,       162.8049,       170.2486,       180.2802,       303.4046,       355.0553,         0.9390,     86502.5781,     71124.6797
    137,         3.3665,        -0.9418,         2.4248,         3.1823,         1.4423,       140.9319,       162.8606,       170.4877,       180.4025,       303.3891,       355.1733,         0.9825,     86501.7422,     71124.8672
    138,         3.4511,        -0.9824,         2.4687,         3.2889,         1.4856,       143.2023,       162.9279,       170.7733,       180.5271,       303.3730,       355.2909,         0.9831,     86500.8906,     71125.0547
    139,         4.1600,        -1.3928,         2.7672,         3.4922,         1.6744,       145.5682,       163.0167,       171.1436,       180.5911,       303.3471,       355.4270,         1.0928,     86499.8984,     71125.2422
    140,         3.7841,        -0.7702,         3.0139,         3.8607,         1.8849,       148.1122,       163.1430,       171.6637,       180.6414,       303.3182,       355.5668,         1.1290,     86498.8672,     71125.4297
    141,         2.0244,         0.7030,         2.7274,         3.2198,         1.5368,       150.3289,       163.2038,       171.9210,       180.6741,       303.2864,       355.7131,         1.1906,     86497.7969,     71125.6172
    142,         3.1056,        -0.3256,         2.7800,         3.2368,         1.5518,       152.5486,       163.2641,       172.1768,       180.6996,       303.2537,       355.8636,         1.2282,     86496.7344,     71125.8516
    143,         2.2463,         0.4367,         2.6830,         2.9538,         1.4129,       154.6210,       163.2961,       172.3191,       180.7072,       303.2174,       356.0197,         1.2701,     86495.6562,     71126.0859
    144,         1.5287,         0.6751,         2.2038,         2.0846,         1.0062,       156.2538,       163.2412,       172.1138,       180.7659,       303.1878,       356.1606,         1.1976,     86494.5469,     71126.2734
    145,         2.9083,        -0.3922,         2.5161,         2.8683,         1.3746,       158.2739,       163.2647,       172.2222,       180.8607,       303.1626,       356.2931,         1.1415,     86493.5234,     71126.4609
    146,         2.4291,        -0.0175,         2.4116,         2.6239,         1.2778,       160.1665,       163.2637,       172.2330,       180.9653,       303.1381,       356.4242,         1.1338,     86492.5078,     71126.6484
    147,         1.7730,         0.5645,         2.3375,         2.4304,         1.2383,       161.9575,       163.2435,       172.1671,       181.0940,       303.1160,       356.5495,         1.0992,     86491.5703,     71126.8359
    148,         2.2426,         0.2013,         2.4439,         2.6037,         1.3156,       163.8303,       163.2406,       172.1698,       181.2046,       303.0909,       356.6823,         1.1283,     86490.5547,     71127.0234
    149,         3.3054,        -0.5308,         2.7746,         3.1654,         1.6084,       165.9788,       163.2937,       172.3969,       181.2984,       303.0631,       356.8212,         1.1662,     86489.5156,     71127.2109
    150,         1.2812,         1.4832,         2.7644,         3.0606,         1.5470,       168.0695,       163.3364,       172.5818,       181.3706,       303.0314,       356.9668,         1.2175,     86488.3906,     71127.3984
    151,         3.4951,        -0.5416,         2.9535,         3.3734,         1.6795,       170.3103,       163.4102,       172.8911,       181.4089,       302.9940,       357.1236,         1.2740,     86487.2969,     71127.7422
    152,         2.6956,        -0.0863,         2.6093,         2.6878,         1.3746,       172.2032,       163.4156,       172.9262,       181.4810,       302.9608,       357.2697,         1.2347,     86486.2109,     71127.9844
    153,         3.4168,        -0.4843,         2.9325,         3.3859,         1.7312,       174.4399,       163.4908,       173.2405,       181.5830,       302.9310,       357.4085,         1.2013,     86485.1719,     71128.2031
    154,         4.2828,        -0.8750,         3.4078,         4.0801,         2.0802,       177.0172,       163.6352,       173.8317,       181.6178,       302.8909,       357.5695,         1.3277,     86484.0625,     71128.5938
    155,         4.9226,        -1.7675,         3.1551,         3.4123,         1.7978,       179.2542,       163.7127,       174.1552,       181.6478,       302.8491,       357.7319,         1.3573,     86482.9609,     71129.0391
