"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.385,0,14.363886,13.978932,14.179131,0.1848,0.1377,0.0139,0.0331,3.873866,0.309047,6.342868,3.346431,0.306904,113.5701,210.8233,175.8664,299.9287,282.2836,466.7962,82147.0547,72488.3984,12.2895,2.1165,7.4309,8.9433,0.7135,10.9826,11.5886,0.5797,0.1962,5.115,0.390452,0.8342,0.152201,0.127094,0.132774,0.130574,0.009,1.856168,3.982912,5.934103,7.1727,7.735139,7.843761,7.9052,7.9693,8.0349
"2",3.593,0.0024,14.135209,10.54217,14.09049,0.0447,0.0323,0.0042,0.0083,3.955068,0.30608,6.238528,3.289138,0.301671,102.4817,208.737,168.7632,309.2768,283.3503,467.1667,82141.4297,72488.3984,11.0896,2.0876,7.1032,9.152,0.7083,10.8267,11.4163,0.5711,0.1948,5.2284,0.445337,0.8292,0.112726,0.179951,0.130497,0.134891,0.009957,1.902768,4.07682,5.904183,7.255875,7.853291,7.9544,8.0096,8.0679,8.1278
"3",8.9796,0,14.283189,5.303594,14.215587,0.0676,0.0482,0.0061,0.0133,4.075196,0.307986,6.242784,3.288025,0.30159,92.4749,206.683,161.9885,316.9937,284.3887,467.6812,82135.8047,72488.3984,10.0068,2.0541,6.7746,9.3718,0.7083,10.7676,11.3424,0.5675,0.1948,5.3493,0.458961,0.7835,0.1509,0.112813,0.209379,0.136771,0.007233,1.956525,4.156787,5.882687,7.272111,7.917059,8.024574,8.081282,8.1392,8.1982
"4",24.5753,0.403,18.36666,-6.208652,16.22265,2.144,1.5015,0.2939,0.3486,4.766663,0.353762,7.052676,3.709286,0.340257,83.6412,204.8225,155.3991,321.7211,285.3098,468.4731,82128.7891,72489.7422,9.0352,2.062,6.5894,11.2042,0.8315,12.4316,13.0765,0.6543,0.2287,6.391,0.761547,1.1786,0.046645,0.472518,0.092234,0.196786,0.055471,1.653101,4.028877,5.692516,7.213764,8.016743,8.141685,8.204539,8.2659,8.3278
"5",57.2533,51.7055,61.280243,4.0269,36.195443,25.0848,18.4115,4.0706,2.6027,10.777943,0.806484,15.652574,8.205554,0.752887,118.1846,207.302,151.9339,313.1025,285.1856,470.4281,82108.4375,72498.125,9.7953,2.0504,6.3011,25.0209,1.8722,27.2512,28.572,1.43,0.5148,14.2763,1.903386,2.735,0.379805,0.530905,0.632474,0.740007,0.027318,0.934453,3.215026,4.469197,6.230882,8.146173,8.421109,8.554057,8.6553,8.7342
"6",96.8623,53.3086,103.789308,6.927054,55.209703,48.5796,35.4403,4.3209,8.8185,15.931179,1.241184,24.232356,12.644266,1.160712,137.8755,209.2431,161.5119,295.9782,284.0089,472.3981,82076.0234,72513.2422,13.6508,2.0527,6.3958,37.476,2.9204,42.7659,44.6289,2.2346,0.8031,21.415,2.812697,4.8275,0.60277,0.924007,0.909914,0.978763,0.161315,1.320514,3.417753,4.446396,6.084106,8.314359,8.69503,8.882941,9.0326,9.1516
"7",135.511,65.4651,149.010731,13.499814,85.486131,63.5246,44.1828,5.6092,13.7325,23.208645,1.96174,38.472494,20.005473,1.837777,155.4942,213.6688,180.581,262.2135,281.0535,472.7108,82024.3984,72528.4141,15.114,2.1208,7.1167,56.3109,4.7605,70.0194,72.8196,3.6488,1.3091,32.2801,6.551827,10.0966,0.607529,3.233318,1.689811,1.628698,0.276507,2.211593,4.806155,5.581799,6.68256,9.044126,9.423228,9.6069,9.7625,9.8932
"8",134.7627,58.7488,145.500168,10.737455,80.914805,64.5853,46.7896,5.4205,12.3753,19.983395,1.869889,37.633125,19.624152,1.80425,168.1773,217.3815,196.2349,238.466,278.3438,469.4693,81973.7344,72542.8516,16.6913,2.1621,7.8451,48.6119,4.5473,68.6311,71.5746,3.5894,1.2505,27.9871,7.470101,9.9564,0.520954,3.23204,2.434646,1.803415,0.018051,1.811945,4.770947,5.54257,6.569209,9.13162,9.517237,9.6944,9.851045,9.9891
"9",88.5699,28.207,107.424406,18.854425,50.405352,57.0191,45.5206,4.316,7.1825,11.744661,1.155105,23.841503,12.512881,1.151213,164.975,218.2666,200.1812,236.3325,277.3259,466.4869,81942.875,72555.2656,17.3058,1.9354,7.3364,27.0661,2.6619,41.1977,43.2435,2.1701,0.732,15.6184,3.052611,3.7784,0.841799,0.14612,1.827349,1.079153,0.006432,0.728377,3.572524,4.445017,5.711232,8.242429,8.656854,8.853,9.0279,9.1836
"10",50.6069,16.632,78.37294,27.766043,33.081261,45.2917,36.7668,3.3838,5.141,7.745442,0.749059,15.601117,8.228274,0.757362,156.591,217.9309,199.2066,243.2404,277.3108,464.6909,81922.2891,72562.9844,16.7,1.9986,7.6274,17.7194,1.7136,26.7688,28.2368,1.4177,0.4712,10.2169,1.721788,2.2843,0.587934,0.161158,0.839815,0.720812,0.008439,0.651789,3.207711,4.143186,5.509771,7.655777,8.047461,8.235119,8.4018,8.5488
