"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","QCt9_sd1","QCt10_sd1","NPPL_sd1","NPPR_sd1","NPPS_sd1","add_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.0036369095549807,0.0036530200595613,0.00363690955498076,0,0,0,0,0.000987927122818274,8.23272602348736e-05,0.00163316325645125,0.000865704594214675,9.4868329805052e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115306547949368,0,0.00173976371320297,0.00186738081577141,0.0113411198741571,0.00251449133358353,0.000466785699104941,0.0372078083202975,0.0898656954695295,0.0913954436014788,0.0205604690824137,0.00190207489045211,0.000164654520469713,4.21637021354801e-05,0,0
"2",0,0,0.00243267114277504,0.00244288081302926,0.00244288081302936,0,0,0,0,0.0006887186169498,6.74948557710479e-05,0.00108750478926143,0.000585377371160455,6.74948557710479e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00952331058216859,0,0.00211683726346642,0.00194867476335415,0.0102517261419182,0.00173092781799563,0.000862876326918033,0.0396425150564391,0.0743908865386076,0.124150607462603,0.0253173282775083,0.00231009860299434,0.000233095116493837,0,0,0
"3",0,0,0.00311842196560278,0.00311214466958794,0.00312935918182781,0,0,0,0,0.000902835040918866,8.75595035771049e-05,0.00136218778278028,0.000719644974198277,6.99205898780289e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00691806010060303,0,0.00230612710452443,0.00191836156944177,0.00863471031489895,0.00185079562470967,0.000612825877028341,0.0359311517581425,0.0939236947976624,0.118942866303299,0.0275400234002966,0.00279093771577459,0.000257336787541567,6.66666666665113e-05,0,0
"4",0,0,0.00263767574453989,0.00264121184307499,0.00263767574454004,0,0,0,0,0.000777460252646031,6.32455532033606e-05,0.00116566623772749,0.000623965811029106,5.16397779494265e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010859041291835,0,0.00102896927931682,0.00264711583090394,0.0120371462103311,0.00213656005974297,0.00257120810342358,0.0142712453711806,0.0617439020830757,0.072953239209175,0.0232335102814878,0.00285557933409894,0.000299072640748835,5.67646212202482e-05,0,0
"5",0,0,0.00791847347802738,0.00791581398916822,0.00793000630516671,0,0,0,0,0.00235928426058017,0.000171269767715533,0.00342078613446956,0.00180665436650188,0.000156702123647273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027370413872566,0,0.0060227808269012,0.0035487713053644,0.0306249716553157,0.00512316091663903,0.00138246960987293,0.017366535508142,0.0619324183642496,0.0383160308777178,0.0104452275120161,0.00202399494948853,0.0002710063549892,4.21637021354801e-05,0,0
"6",0,0,0.00636944965353603,0.00637816588056473,0.00638819223255009,0,0,0,0,0.00184041058220995,0.000133749350984911,0.00276654618211552,0.00147154491757609,0.000133749350984911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370809399976741,0,0.00527905715487571,0.00483556270424309,0.0350666920151999,0.0046666190473761,0.00138900443963773,0.0202413465735635,0.0427795446965538,0.0313447160175717,0.00649294488913421,0.00110559184753391,0.000195505043981423,4.83045891538522e-05,0,0
"7",0,0,0.00495620822806835,0.00496889211886178,0.00498090799397564,0,0,0,0,0.00137230544057166,0.000115950180872864,0.00222882629800178,0.0011757267256184,0.000110050493461449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227430599915177,0,0.00313786905753287,0.0118451161994206,0.0292421708420486,0.00680458178974528,0.00128448000719703,0.015920109575279,0.0157065626765093,0.0092865733424361,0.00276568255589847,0.000600092585449013,0.000122927259430285,5.16397779493119e-05,0,0
"8",0,0,0.00413721591841298,0.00411398698210014,0.00413533553656628,0,0,0,0,0.000982966033096833,0.000103279555898853,0.00192976682529142,0.00100493228074775,8.43274042711475e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452526782510038,0,0.00172961138859443,0.00922544789638367,0.0460328578300327,0.0041505153629131,0.000525885496620277,0.0144389288614726,0.00791162295472794,0.002101348773209,0.000727934673503573,0.000262678510731473,8.75595035768873e-05,0,0,0
"9",0,0,0.0126696706964144,0.0126149338308037,0.0126303910381965,0,0,0,0,0.00288099134172792,0.000275882422620853,0.00599944441872122,0.00318191067686625,0.000283039062871353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393935711055046,0,0.00934147858865085,0.00477302606087352,0.0407068994970959,0.00812669811314668,0.000558669053296414,0.0253457075042085,0.0227059488044678,0.0088941928620121,0.00096844663708877,0.000128668393770492,5.16397779493119e-05,3.16227766016101e-05,0,0
"10",0,0,0.0148110469282589,0.0148184719560114,0.0148110169205974,0,0,0,0,0.00343485403215647,0.000307137319994387,0.0070022298035857,0.00372745072252999,0.000340587727318511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449879045472842,0,0.0115954061785021,0.00603369243866842,0.0374438186561621,0.00708359607355849,0.00151220956807507,0.0429525435800955,0.0443872967312846,0.020531225541166,0.00318335951123613,0.000195505043981666,5.16397779493119e-05,0,0,0
