"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","QCt9_sd1","QCt10_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.00324475193990465,0.00325476744347598,0.00325522098118761,0,0,0,0,0.000886953132124722,7.09175079179452e-05,0.00145795588188922,0.000771198725846657,7.50689918365274e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00788191761264511,0,0.00199506968056332,0.00207233728388547,0.00855678855079581,0.00181455952303204,0.000510079217456277,0.0268525569386123,0.0664259603854646,0.0738734339422789,0.0159763232328469,0.00144031807654284,0.000129376906124645,0,0,0
"2",0,0,0.00234443333809422,0.00234293673095378,0.00234671035599828,0,0,0,0,0.000658381087642759,5.55141259664376e-05,0.00103876918232176,0.00054779263200298,5.8603271532784e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095235789788113,0,0.00172350476844965,0.00196270170423271,0.00989110323635959,0.00140554852874835,0.00139042759210571,0.0312202521683369,0.0596085296926641,0.105557073742936,0.0214089960087111,0.00186289527023899,0.000161119818643144,0,0,0
"3",0,0,0.0036305521743819,0.00362857277783435,0.0036346840691907,0,0,0,0,0.00104257838888482,7.7355273794597e-05,0.00159373109020274,0.000845123265171017,8.4153539330314e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101029778088473,0,0.00254492940109655,0.00214030560453597,0.0106610441621008,0.00163075585127408,0.000853543416374565,0.0319260113545382,0.0660003505576855,0.0951322452795013,0.0237015448501322,0.00236813100238236,0.000214749090142728,2.38683256575386e-05,0,0
"4",0,0,0.00211213401587355,0.00210937757107964,0.00211493104694523,0,0,0,0,0.000613662625700703,5.29054808029548e-05,0.000921063833758868,0.000486898035495804,5.44856574585112e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085170087697406,0,0.00110881272384729,0.0024717823692243,0.00793369135937733,0.00177507404881821,0.00266985339891859,0.0209580489106552,0.0516601842560955,0.0660639074967366,0.0192757706025786,0.00235354793424471,0.000256715855184458,4.99999999998835e-05,0,0
"5",0,0,0.00923408808861381,0.00922971157499387,0.00923096326654395,0,0,0,0,0.00274337751722581,0.000195917937881761,0.00399451189164902,0.00210124806587512,0.00019533964205349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02128177329894,0,0.00650851997947554,0.00494555652004194,0.0245734048569307,0.0065352381267814,0.00130760170626312,0.0241617106516936,0.050883932283644,0.033569465803665,0.0089321401283638,0.00166946552869925,0.00022782236567758,3.99999999999068e-05,0,0
"6",0,0,0.0113053956457552,0.0112999595958874,0.0112941602859911,0,0,0,0,0.00327569855299615,0.000243034270352316,0.0049510986435111,0.00260411853288837,0.00024139953888468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254795199001754,0,0.00759544912923176,0.00588031083834482,0.0299932597815448,0.00699173653665381,0.00155930442923449,0.0217894552386231,0.0475206717804436,0.0295380449077067,0.00607297998173757,0.000947417542586221,0.000166836277333367,3.62371537674242e-05,0,0
"7",0,0,0.00662661445927678,0.00662359868922927,0.0066212906520552,0,0,0,0,0.00180487862990471,0.000148429488752432,0.00298061938516034,0.00155271642060896,0.000148473716342118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346451984079651,0,0.00328488795682423,0.00944691623031697,0.0373677850236772,0.00510990037262779,0.00118866702357275,0.0104602887342578,0.0177405573119159,0.00969387268725809,0.00313403667154454,0.000557588603277651,0.000113968806648259,5.02518907637361e-05,1.96946385566473e-05,0
"8",0,0,0.00503081413978757,0.00505106959370044,0.0050490123046515,0,0,0,0,0.00123626147082358,0.000117598014138377,0.002359988657737,0.00123803363150087,0.000118133634311116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358432769853777,0,0.00206118530183117,0.0103442345235782,0.0370369185183289,0.00430933623518503,0.000521555559859352,0.0101513632960148,0.00711529040698675,0.00227930611450861,0.00079532980262879,0.000267845877588856,6.26921289340593e-05,2.876234912691e-05,3.01511344577061e-05,0
"9",0,0,0.0139322728319043,0.0139349426357854,0.0139391614242798,0,0,0,0,0.00322023447919708,0.000303945436357969,0.00660877133708392,0.00348427042636485,0.000320572404717942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345065594554796,0,0.0122298036357783,0.00652302611499982,0.0352975017858663,0.00394089809279279,0.000746777589163445,0.0135819486559525,0.0160629665046433,0.00778343871189448,0.000844645045285483,0.000121172720869507,3.93251147036781e-05,0,3.86122919664469e-05,0
"10",0,0,0.0152209413160113,0.0152245653435162,0.0152270119832948,0,0,0,0,0.00354054438546594,0.000335114935808627,0.00718828135849515,0.00381435671794304,0.000346065913030476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250136677587969,0,0.0121265486775209,0.00846133547259521,0.0239096245360429,0.00545782905373537,0.00126119872431835,0.0291301504918318,0.0315013558149775,0.0173651506056111,0.002678628474621,0.000164467306628098,0,3.94277244402744e-05,0,0
