"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","QCt9_sd1","QCt10_sd1","NPPL_sd1","NPPR_sd1","NPPS_sd1","add_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.00459516654274382,0.00457389938187943,0.00458316969404856,0,0,0,0,0.00122673912829457,0.000103279555898853,0.0020613911160509,0.00111360276181006,0.000103279555898866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00928301316024777,0,0.00309946231896222,0.00155977206311976,0.0110873752028552,0.00201739656212875,0.000385284887381331,0.0394503358667578,0.0624353211998891,0.0648546031948047,0.0140528526166991,0.00130025638497434,0.000103279555899025,0,5.27046276693502e-05,0
"2",0,0,0.00365233563018975,0.00366637877657712,0.00366619693960946,0,0,0,0,0.00103279555898865,8.43274042711475e-05,0.00161575575712013,0.000855310210131649,8.43274042711475e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00939366808014846,0,0.00283940525853958,0.00154330093558508,0.00896390291979758,0.001340024875391,0.000958528965539267,0.0304580512982838,0.0366642802253699,0.0936855829060397,0.0189088133478075,0.00164181471413659,0.000166332999331755,0,0,0
"3",0,0,0.00493698063372513,0.00492223977925141,0.00493216202311146,0,0,0,0,0.00139287871371173,0.000115950180872842,0.00216653845774516,0.0011286176402032,0.000115950180872842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00872065874168281,0,0.00462216880311012,0.00191731872966158,0.00970171233454291,0.0015269432063949,0.000338132124077753,0.0201734176028203,0.0594887561738444,0.0901783596854342,0.0218426723029334,0.00214838440590975,0.000195789002074056,0,0,0
"4",0,0,0.0022016408022709,0.00220164080227051,0.0022016408022702,0,0,0,0,0.000636745195854975,5.67646212197484e-05,0.000971596624119463,0.000513051870888516,6.74948557710698e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00618982139394095,0,0.00198329131608154,0.00106609359605786,0.00649622967574269,0.00191383849312783,0.00188399693323647,0.0299156146518838,0.055823925575569,0.0715702793685261,0.019834372521795,0.00226901838785958,0.000225092573548737,5.16397779493119e-05,0,0
"5",0,0,0.00964782070959045,0.00964782070959263,0.00964146715437496,0,0,0,0,0.00287404090282475,0.000221108319357002,0.00416547983097068,0.00220514549784501,0.000213177026070952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016269890390944,0,0.00844051736171033,0.00453236509267881,0.0173802058548095,0.00781391920442831,0.00107232872240227,0.026832693574154,0.0402661989487184,0.0357115667536445,0.0103714833397477,0.00177888854188365,0.000221108319356511,4.21637021354801e-05,0,0
"6",0,0,0.0121834176923682,0.0121832352937232,0.0121918187504752,0,0,0,0,0.00354582696826694,0.00025144029554192,0.0053409944974902,0.00281205737257726,0.000240370085030906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280380376552204,0,0.0104188344411028,0.00299859226230502,0.0322716404568745,0.006244544285481,0.00121477021146663,0.023997351705738,0.028966572688762,0.0215979037048608,0.00516186873999014,0.00100603733087362,0.000154919333847936,4.21637021354801e-05,0,0
"7",0,0,0.00921135169233997,0.00921764612034983,0.00919701038381397,0,0,0,0,0.00248238236825439,0.000209761769634057,0.00415205437772116,0.00218113120497925,0.00017763883459297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360730062204105,0,0.00517992921444558,0.00693990874099462,0.0393859831242876,0.00536789840937152,0.00151895431867526,0.0154207111811788,0.0121694517360296,0.00782049302225313,0.00216356187801506,0.000540473043833527,0.000126491106407283,0,0,0
"8",0,0,0.00573647200909054,0.00583194269138096,0.0058311805551431,0,0,0,0,0.00142208766724608,0.000119721899973773,0.00273138141687393,0.00142442971044496,0.000143372087784028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034635729785552,0,0.00382105279267957,0.00787096633909145,0.0415096521573263,0.00540119328379284,0.000322490309931942,0.0177213650088749,0.00629903872736856,0.00170019606712488,0.000585851706682055,0.000237814119756453,5.16397779493119e-05,4.21637021354801e-05,0,0
"9",0,0,0.0278773583954978,0.0278678149683661,0.0278776792434395,0,0,0,0,0.00638797481383747,0.000603784361801068,0.0132460518226712,0.0069881566477384,0.000654980915752544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409428056358298,0,0.022878558618157,0.00714283634917608,0.0483053206179195,0.00703830787745024,0.000505525029603437,0.0196248170550567,0.015026055148752,0.00883970839136927,0.000906825966397824,0.000103279555899388,3.16227766021718e-05,0,0,0
"10",0,0,0.0176195724503545,0.0176057093012477,0.0175993813022571,0,0,0,0,0.00409096565617464,0.000382390143992004,0.0083176919875648,0.00441418169086883,0.000394546152771338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025967734252765,0,0.0148631684972545,0.00548456419822436,0.0291249587505669,0.00378041737848554,0.00114581363619434,0.0314088540241619,0.0291215479594673,0.0213270329238113,0.00329856871317783,0.000202484567313055,5.16397779493119e-05,0,0,0
