"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.0033953646623708,0.00339937923715418,0.00339299690650001,0,0,0,0,0.000920090132612199,7.46319289046513e-05,0.00152508085573892,0.000808706383700274,7.73750913531191e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00828116529748142,0,0.00213526587064606,0.00220338944870321,0.0087319331416919,0.00184202676255937,0.000576733031804957,0.0301340120568787,0.0640578612112315,0.0740016076228376,0.0158731602865089,0.00144392114420305,0.000131827096830077,0,0,0
"2",0,0,0.00294787085987777,0.00295215243678662,0.0029521664340168,0,0,0,0,0.000825823466908182,6.96279946868299e-05,0.0013125281951859,0.000697111656518599,6.86565496111861e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00903376692191573,0,0.00229433562057726,0.00233820958430813,0.009630239156065,0.00150386967437133,0.00142359062784539,0.0302269098851174,0.0595267252715441,0.106121034808477,0.0215693811108191,0.00186940595753976,0.000169655223134555,0,0,0
"3",0,0,0.00349618996884407,0.00349617176960837,0.00349480728293589,0,0,0,0,0.000999963783805353,7.6662444037568e-05,0.00153743331252974,0.000814422624026561,7.90910138459378e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103589214754886,0,0.00278440154790035,0.00229810813551196,0.0109728503383976,0.00162281337362435,0.000685829309744971,0.0346396638194398,0.0648666385125458,0.0960402002267096,0.0236459046762308,0.00235144833521447,0.00021781194321355,3.00375704592355e-05,0,0
"4",0,0,0.00243351860111139,0.00243307637603694,0.00243332358291035,0,0,0,0,0.000709899742294838,5.8826770882252e-05,0.00105976483417758,0.000559761798157645,6.06894391146377e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00798016563401825,0,0.00121367601160807,0.00299069399369273,0.00843010846664493,0.00186912548406681,0.00291992888813742,0.02267422016493,0.052931488308699,0.070142235889487,0.0198588906751389,0.00236713439640135,0.000251271952244983,4.98613365464056e-05,0,0
"5",0,0,0.00927744987201864,0.00927654489292085,0.00927612606233387,0,0,0,0,0.00276540927733637,0.000195472565362835,0.00400804254125772,0.00211114643871859,0.000195848996867342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209041079997608,0,0.00623172576036373,0.00573783354341425,0.02455705661335,0.00615397656551618,0.00137203485254256,0.0229683250071503,0.0516568995936319,0.0337449369487363,0.00936359831654391,0.00172239267555978,0.000228421630111256,3.77558108524527e-05,0,0
"6",0,0,0.0105297419532252,0.0105273363690712,0.0105277350341788,0,0,0,0,0.00304723153864706,0.000224613285046918,0.00461447862384526,0.00242320898644341,0.000223325851817976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255808121315719,0,0.00770904399623193,0.00502148703873668,0.0288344813673979,0.00671419765313126,0.00146707197777407,0.0226254439009888,0.048643120081525,0.0280107002905035,0.00576443094309788,0.000953932600352357,0.000165395970530666,3.45939569096101e-05,0,0
"7",0,0,0.00634592869701302,0.00634774840194828,0.00634680348965867,0,0,0,0,0.0017268001032231,0.000142575442809153,0.00285303109052612,0.00148921300977093,0.00014064811492008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408807361100525,0,0.00340929290804297,0.0102965121841279,0.042751310554594,0.00481438685628866,0.00141019006788763,0.0113136464719041,0.0170513373746948,0.00942133243028314,0.00310290993466723,0.000541025608703651,0.000114521725291967,4.99216177610103e-05,1.63739967455203e-05,0
"8",0,0,0.00559589000628251,0.00559681611512887,0.00558830096780458,0,0,0,0,0.00136801183875634,0.000126593848611463,0.00261092269001442,0.00136894522445896,0.000127861728260966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369251144099171,0,0.00251956722175901,0.0108754176568317,0.0400232112158378,0.00452791103970238,0.000667024778503651,0.011146285848683,0.00599998076438021,0.00195710963740718,0.000747303255304364,0.000258698787504999,6.27277804172273e-05,2.51200126913475e-05,3.19421469515583e-05,0
"9",0,0,0.0175569583471488,0.0175595217602479,0.0175605660825711,0,0,0,0,0.00405809558622853,0.000380061909611915,0.00832819349888606,0.00439322472635314,0.000406945957752743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352647652326978,0,0.0153414808452056,0.00694310349576342,0.0363862673426091,0.00469333124181145,0.000730292453520624,0.0152881555132558,0.0157903975908681,0.00868625900423895,0.000913998314987261,0.000116058655553596,3.949556619883e-05,1.11241569193959e-05,4.50779052735392e-05,4.99999999998835e-06
"10",0,0,0.0151570938419716,0.0151585224546299,0.0151613847229331,0,0,0,0,0.00352934279845022,0.000326500392443348,0.00716038352100775,0.00379255252258838,0.000350152133066078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239138097496374,0,0.0121053843630197,0.00794123409789018,0.0240304202312658,0.00507845682731154,0.00128569301012751,0.0293216343909816,0.0330897659248279,0.0193999404115045,0.00300928337042372,0.000178811868203804,1.21704683866805e-05,3.31133089265489e-05,0,0
