"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","QCt9_sd1","QCt10_sd1","QCt11_sd1","QCt12_sd1","QCt13_sd1","QCt14_sd1","QCt15_sd1","QCt16_sd1","QCt17_sd1","NPPL_sd1","NPPR_sd1","NPPS_sd1","add_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.00318087974617018,0.00318404783350698,0.00318376738275193,0,0,0,0,0.000859189187901045,7.31954626843639e-05,0.00142939522423668,0.000764738022086158,7.39847104051725e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00713894568228009,0,0.00220431257751571,0.00227640932038581,0.00749183960092984,0.00177894078120389,0.000530865502569325,0.026757093253826,0.0686462707573317,0.0738084468900629,0.016223679258629,0.00150382508922744,0.000131564018291741,2.38683256575386e-05,0,0
"2",0,0,0.00305168458197748,0.00305380884877376,0.00305352652558045,0,0,0,0,0.000849177260765993,6.6141873837583e-05,0.0013560191292116,0.000716190821589712,7.74531464757151e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089197940706401,0,0.00215169090191267,0.00222335514050457,0.0093619325899187,0.00150634214794205,0.00109656212083424,0.0318211042828148,0.0580320877018078,0.107643124713006,0.0214997537923418,0.00188309867135541,0.00017387735140991,0,0,0
"3",0,0,0.00305940692080512,0.00306015712278985,0.00305819828782845,0,0,0,0,0.000876376838829302,6.6636356746188e-05,0.00134756645607382,0.000718395378041861,7.16613810595071e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100108296914447,0,0.00240226660645417,0.00201305938332879,0.0101708275141815,0.00159483351463215,0.00113224368294805,0.0370348682413825,0.0608447434629377,0.101520227690362,0.0248658115662547,0.00241779513882658,0.000219317121994458,3.89119700623646e-05,0,0
"4",0,0,0.00226651158114729,0.00227272008079671,0.0022676582055887,0,0,0,0,0.000662486897145055,5.68535243614899e-05,0.000989816328232816,0.000522963582949026,5.53774924194477e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00809725580151396,0,0.00103306154783544,0.00290723149224394,0.00824088569085247,0.00195393283798434,0.00300783673396377,0.025249623479541,0.0508187251339742,0.0761043365347464,0.0215091208983115,0.00251902879312769,0.000263762596041882,5.00000000003948e-05,0,0
"5",0,0,0.00861565664322451,0.00862284515608732,0.00861671291236621,0,0,0,0,0.00256650904671473,0.000191812197714111,0.00372450471251353,0.00197119048272655,0.000189446295793575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228050611075965,0,0.00571440453520042,0.00495055797283743,0.0262865287732994,0.00593665586237596,0.00136606010190628,0.0233220396044842,0.0536624893066456,0.0327713302270213,0.00940580150865423,0.00182739285498894,0.000245926407650467,3.83497988351988e-05,0,0
"6",0,0,0.00927131445465874,0.00926870889857182,0.00926650419521842,0,0,0,0,0.00266983448206374,0.000199909070238515,0.00405979785036885,0.0021364787417949,0.00019740488055943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224211574638822,0,0.00661176667660456,0.00573638924901036,0.0256361829798778,0.00643870116772573,0.00152634077506177,0.0230834232357947,0.0500593192667913,0.0296409404968088,0.00589385538617393,0.000978699920993938,0.000170453939392786,4.3519413988823e-05,0,0
"7",0,0,0.00581948277753064,0.00582050320640393,0.00581873767073382,0,0,0,0,0.00158558659444529,0.000130593052857177,0.00261225240477663,0.0013679340021885,0.000135676382646662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428621898317353,0,0.00267479896346426,0.0096530132941256,0.0454761893075859,0.00487399728097477,0.00126535657928004,0.0121464079987759,0.0161948717098028,0.00934044015141807,0.0031179601917882,0.000554507698665023,0.000114816498304105,3.26598632370329e-05,0,0
"8",0,0,0.00477503387264004,0.00476913593596966,0.00477412840424352,0,0,0,0,0.00116437480515037,0.000109963262919561,0.00222597589539239,0.00116897434107893,0.000111355287256588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397840462923763,0,0.00205510352660164,0.00942378738548724,0.0431198004507105,0.00425653377738034,0.000601898511529824,0.00984637635238098,0.00579561058217351,0.00183335509628958,0.000710572396954133,0.000269550692370878,6.20442982833798e-05,0,0,0
"9",0,0,0.0160691463885475,0.0160730373387523,0.0160738302588999,0,0,0,0,0.00369286439972376,0.000350923744918321,0.00762444473884867,0.0040313588956399,0.000377064686463411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355370069594551,0,0.0141912051295971,0.00452162871790976,0.0369765729137307,0.00482998828866974,0.000725670014329495,0.0170451017579654,0.0159211613200099,0.00845126874701917,0.000902284418416518,0.000117447602759299,5.05624925864394e-05,9.99999999997669e-06,0,0
"10",0,0,0.0148435686852294,0.0148401142144858,0.0148413112696288,0,0,0,0,0.00345204067885723,0.000325135558364719,0.0070133358537845,0.00371490310109231,0.000345469962441725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027088733708673,0,0.0100209011369217,0.0060212333881981,0.0262666224426639,0.00723046382127088,0.0014647521940243,0.0292263871883065,0.0307095957102478,0.0189638321096457,0.00292452258039368,0.000185022521151702,5.00908265960866e-05,0,1.71446607997366e-05,0
