"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"11",13.2472,0.0255,47.466384,34.2191496,17.7970326,29.6694,26.6306,0.9287,2.11,4.1866406,0.3760748,8.3693438,4.4547414,0.4102404,176.9835,101.7698,195.5776,251.6758,263.6785,460.722,81888.4297,72561.0156,14.5552,1.8458,7.6802,9.6154,0.8637,14.4161,15.3465,0.7709,0.978771,1.1336,0.1742812,0.0675496,0.5480188,0.3632026,0.0048694,1.0596568,3.7590174,5.0179428,6.1754996,7.3568978,7.6320118,7.7702,7.9022,8.0271
"12",3.062,0,30.2860194,27.224046,16.2247318,14.0613,11.7369,0.4073,1.917,4.028178,0.3422696,7.4929418,3.9935428,0.3678058,161.394,99.6082,186.7839,267.0852,264.727,460.3055,81881.8672,72561.0156,15.5894,2.1616,8.7938,9.3012,0.7903,12.9766,13.8324,0.6949,0.4583836,0.9615,0.1725752,0.0936938,0.210088,0.154601,0.0060862,1.8311358,4.2929482,6.0115888,6.9370334,7.481457,7.6207508,7.6989,7.7831,7.8701
"13",2.2972,0,13.8364572,11.5392486,12.8193178,1.0171,0.8311,0.0305,0.1556,3.3341094,0.2699738,5.8239508,3.1052688,0.2860164,149.1293,97.8306,179.7132,279.0343,265.6188,460.2501,81876.2422,72561.0156,12.2647,1.7777,7.0706,7.6499,0.6194,10.0222,10.6874,0.5369,0.2931946,0.669,0.1176942,0.0587934,0.0998228,0.1345792,0.004585,1.8618772,4.2064668,6.2211032,7.184589,7.6494754,7.738917,7.7907024,7.8507,7.9157
"14",4.4022,0,13.0723366,8.6701044,13.059526,0.0128,0.0104,4e-04,0.002,3.5152248,0.274233,5.8589722,3.1233938,0.2877066,137.7967,96.036,172.7225,289.5705,266.5172,460.3959,81870.6172,72561.0156,11.3327,1.7947,6.9907,8.0531,0.6282,10.0669,10.7333,0.5393,0.2706312,0.6295,0.0907974,0.0516054,0.0841444,0.1348804,0.0051298,1.8650938,4.1966128,6.260131,7.3023006,7.793803,7.871261,7.9135896,7.9635,8.0186
"15",29.621,1.3965,18.584807,-11.036187,13.745392,4.8394,3.9769,0.2225,0.64,3.8071668,0.2881268,6.1004824,3.2502026,0.2994082,128.0023,94.3304,166.2422,298.5062,267.4119,460.7373,81864.9922,72561.0156,10.4926,1.8453,7.0387,8.8794,0.672,10.6698,11.3693,0.5713,0.4653718,0.8653,0.048016,0.2878022,0.0398498,0.1377208,0.0307708,1.8918902,4.1864374,6.2451654,7.3857286,7.9231756,8.0042922,8.0461,8.0953,8.1499
"16",38.186,44.5514,32.3237142,-5.8622434,15.2500682,17.0736,14.9745,0.678,1.4212,4.3473582,0.3205736,6.6922874,3.5617184,0.3281254,159.9471,92.7906,160.556,306.5568,268.2036,461.3334,81858.3203,72562.0234,11.2142,1.8185,6.8014,10.2311,0.7544,11.8113,12.5723,0.6318,0.8058136,1.1044,0.0342572,0.4711172,0.1639428,0.1707562,0.0523042,1.8447644,4.2355676,6.1451228,7.3731358,8.0252264,8.1236612,8.1722004,8.2252,8.2829
"17",89.8623,32.382,84.6024676,-5.259776,36.982092,47.6204,38.9692,2.6299,6.0213,10.8358442,0.7944796,16.0504898,8.51649,0.784783,165.5018,93.7682,164.9503,301.1548,267.876,463.2397,81836.6328,72570.1953,12.9564,1.7969,6.7021,25.323,1.8568,28.1367,29.8586,1.5008,2.0563918,3.0065,0.2982752,0.7688524,0.4932034,0.7943326,0.1091934,0.9590538,3.3087866,4.6579144,6.3377796,8.1938936,8.4501724,8.5712106,8.6645,8.7393
"18",133.5995,49.0355,127.6902582,-5.9093326,58.748665,68.9416,54.1339,4.4278,10.3799,16.6412934,1.2695752,25.8989792,13.6777838,1.261033,176.5642,96.8231,177.4635,282.1048,266.4032,465.1534,81802.1484,72585.1016,13.4555,1.8482,7.1011,39.8867,3.0434,46.5667,49.1852,2.4735,4.2773318,6.152,0.412644,1.9681476,1.1956878,1.1134914,0.1632208,1.5703738,3.7407032,4.7425784,6.2473786,8.4512594,8.8192412,9.0004988,9.1458,9.2625
"19",162.0417,63.3781,167.4180488,5.3763288,81.5107104,85.9073,66.7798,5.8481,13.2793,21.6170576,1.788013,36.8864458,19.4268526,1.792343,193.6379,101.2436,195.0902,253.0372,263.7582,465.0282,81752.4844,72599.2266,14.6154,1.9173,7.7244,51.6954,4.2756,66.1515,69.6796,3.5066,5.2291412,8.7777,1.0690268,2.0316346,1.6884716,1.5090408,0.1448908,2.0231882,4.6565898,5.4475986,6.5649608,8.9554088,9.3366166,9.5208336,9.6779976,9.8111
"20",144.9588,52.7151,158.106668,13.1478458,71.7786852,86.3279,69.2454,5.6401,11.4425,17.5266054,1.5774818,33.4038556,17.6418386,1.6289042,204.2192,104.5204,207.7952,236.0867,261.7269,462.319,81707.9688,72613.2188,15.7763,1.9948,8.381,41.4053,3.7262,59.1754,62.5047,3.1479,4.7141882,7.2276,1.2474986,1.060435,2.1921514,1.4616052,0.0151754,1.4907372,4.2780032,5.0864404,6.2385774,8.7794814,9.1796328,9.3671,9.5319378,9.677
"21",98.3422,30.0223,118.4176588,20.0754658,44.4266378,73.991,61.9421,4.3167,7.7322,10.3612076,0.962824,20.9518486,11.123104,1.0276556,202.9632,105.7595,212.2281,236.6758,261.0399,459.9875,81680.5781,72624.6016,16.2672,1.763,7.5758,23.5179,2.1855,35.6533,37.8546,1.9076,2.1917648,3.0531,1.2172726,0.2518734,1.0414376,0.8984528,0.060295,0.0315566,3.2151424,4.190387,5.5218422,7.9754506,8.400961,8.6074984,8.7842,8.9341
"22",39.4005,7.9507,75.8386336,36.4381398,25.2972108,50.5414,45.0084,2.2544,3.2786,5.96129,0.5371336,11.8819636,6.3316242,0.585196,191.2858,104.8246,207.9966,246.7654,261.3183,458.8334,81665.0781,72630.2266,15.6529,1.73,7.4117,13.2347,1.1922,19.7787,21.0795,1.0627,0.7346098,1.3984,0.9919572,0.190228,0.1084108,0.4359714,0.0024834,0.3205206,2.4847332,3.9034716,5.4691756,7.4390884,7.8127766,7.9952,8.1543,8.2929
"23",8.5468,0,42.7343074,34.1875146,17.9667184,24.7676,22.1886,0.7361,1.8429,4.3312732,0.3737744,8.37652,4.471754,0.4133946,176.7494,102.914,199.9574,259.6098,262.0771,458.1601,81654.3828,72635.2969,14.5362,1.9106,8.0391,10.0193,0.8646,14.5308,15.5143,0.7823,0.8491278,1.2082,0.1467712,0.1415268,0.380228,0.3273738,0.0091076,0.9202924,2.9283132,4.6447246,6.0823464,7.32116,7.6083448,7.7537,7.8797,7.9884
"24",0.952,0,26.5501688,25.5981974,16.9775812,9.5726,7.9833,0.2792,1.3101,4.3141308,0.3536686,7.7726878,4.1531052,0.3839918,161.1806,100.6263,190.5535,274.9146,263.2014,457.9204,81647.8203,72635.2969,15.5688,2.2877,9.404,10.0084,0.8205,13.5243,14.4526,0.7289,0.5114206,1.0738,0.183184,0.1440642,0.223459,0.1438984,0.0086582,1.6083878,3.434389,5.5343302,6.8352336,7.488371,7.6479784,7.7344,7.8177,7.8975
"25",1.2924,0,14.2046968,12.91226,13.7260596,0.4786,0.3893,0.0143,0.075,3.6549936,0.2861296,6.1783158,3.301358,0.3052604,148.9321,98.6982,182.8142,286.6958,264.1759,458.0177,81642.1953,72635.2969,12.2485,1.9283,7.7393,8.4924,0.6648,10.7666,11.5061,0.5803,0.4032258,0.8402,0.090619,0.1942312,0.0851036,0.1238876,0.0102714,1.738088,3.7358364,5.7612432,7.1027642,7.6810118,7.788268,7.8460004,7.9065,7.9687
"26",2.8693,0,13.6666284,10.7973174,13.6574228,0.0092,0.0074,3e-04,0.0015,3.7578338,0.2840602,6.072493,3.2431348,0.2998962,137.6145,96.8205,175.4425,297.0318,265.1186,458.3219,81636.5703,72635.2969,11.3177,1.8776,7.3717,8.6371,0.6529,10.468,11.1813,0.564,0.368575,0.7045,0.107678,0.0820292,0.158222,0.1283244,0.0056064,1.8198878,3.9162726,5.7555216,7.1951946,7.8119456,7.906665,7.9537,8.0046,8.0582
"27",8.4839,0.0012,13.7034782,5.2195378,13.4871506,0.2163,0.1722,0.0074,0.0367,3.8069938,0.279547,5.9387382,3.1688276,0.29305,127.1574,95.0266,168.5506,305.9117,266.0022,458.7807,81630.9453,72635.2969,10.4576,1.794,6.8924,8.7369,0.6415,10.2219,10.9085,0.5503,0.3570892,0.6946,0.1224764,0.0767194,0.1497352,0.1306322,0.0093526,1.850157,3.9728698,5.72156,7.222531,7.8896526,7.990951,8.0387898,8.0884,8.1398
"28",20.6635,0.3834,15.1831236,-5.4804214,13.8916142,1.2915,1.0539,0.0628,0.1749,4.001634,0.2870654,6.0693072,3.2344706,0.2991368,117.6851,93.2341,161.8211,313.3699,266.8841,459.3969,81625.3203,72635.2969,9.664,1.8309,6.8827,9.3633,0.6717,10.6506,11.3519,0.5727,0.5269414,0.9118,0.0437486,0.3340868,0.0598254,0.1330306,0.0310756,1.8575844,3.946116,5.6651676,7.2664166,7.977144,8.0884348,8.1404102,8.1925,8.2455
"29",60.0166,40.9658,47.3443096,-12.6723644,21.1465634,26.1977,20.5063,1.5703,4.1211,6.3453454,0.4482932,9.0787544,4.8276386,0.4465316,140.4818,93.1423,161.9865,315.1241,267.3759,460.7705,81614.4922,72638.5703,9.6048,1.8047,6.6862,14.8007,1.0457,15.8844,16.8931,0.8523,1.169678,1.5306,0.1517398,0.4775968,0.3648524,0.3272286,0.0681758,1.2286454,3.8222782,5.3913848,6.9844812,8.1023096,8.2435466,8.306661,8.373099,8.4462
"30",111.5786,64.7352,99.894522,-11.6841152,47.705304,52.1892,40.412,3.2025,8.5748,14.2158206,1.0236226,20.5734654,10.885214,1.007181,172.0811,95.4149,171.5027,301.1746,266.4944,463.6295,81586.5078,72649.8516,12.6527,1.8237,6.8695,33.7425,2.43,36.6264,38.7565,1.956,2.925898,4.5154,0.3578626,1.3819224,0.637339,0.9066422,0.1946436,1.5040112,3.4967636,4.6534512,6.3390696,8.360175,8.660773,8.802719,8.9182,9.0155
"31",143.9895,54.9698,146.4286938,2.4392306,73.9009392,72.5277,56.3554,4.6806,11.4917,20.70805,1.598048,32.7680866,17.2313944,1.595357,185.3493,99.0186,186.0105,273.0383,264.2342,465.47,81541.7812,72663.4141,14.2168,1.8931,7.4802,50.1191,3.8688,59.4983,62.5744,3.16,5.9000644,8.4787,0.422927,2.9330664,1.5141326,1.4528634,0.0663668,1.6763186,4.374738,5.2440772,6.487033,8.7930676,9.1681128,9.3542064,9.508337,9.6343
"32",141.6698,51.5198,144.072925,2.403101,61.5722636,82.5007,65.8904,5.4145,11.1957,16.153569,1.335081,28.0096478,14.7109982,1.3629704,196.1473,102.2872,198.9292,258.3055,262.7227,464.957,81504.9531,72678.6094,14.9615,1.8834,7.6897,37.6648,3.1129,48.9787,51.4484,2.6,3.1895248,5.1908,0.999313,0.3733686,1.6541002,1.1620544,0.0068116,1.5925132,4.0231774,4.8825818,6.161308,8.5530754,8.9564854,9.1539002,9.3247,9.4728
"33",100.7251,43.8492,127.8227788,27.0976658,57.8982774,69.9246,56.3088,4.1725,9.4432,14.413935,1.2486818,26.8167506,14.110733,1.3081774,202.2369,104.686,208.0813,249.1018,261.4885,463.1434,81469.5547,72692.3984,15.8351,1.986,8.3876,33.7243,2.9213,47.0463,49.5102,2.5036,3.3066008,5.2174,0.9968572,0.5023466,1.6338468,1.1704102,0.0100286,1.0279062,3.7383218,4.6072706,5.8943816,8.2860134,8.6997834,8.9041956,9.0797,9.2288
"34",41.1085,11.2392,76.5102268,35.4017074,34.0040072,42.5063,37.5564,1.762,3.1878,8.240032,0.7181112,15.8828626,8.3852308,0.777774,192.1614,103.7802,203.9576,254.2487,261.5178,461.7089,81448.0703,72701.0469,15.6952,2.0294,8.6194,19.4746,1.6972,28.1533,29.7268,1.504,2.7553044,3.2361,0.2123224,0.8694724,1.0225136,0.8633148,0.0284702,0.751685,3.255817,4.2699436,5.6912558,7.747959,8.1408926,8.3375708,8.5076,8.652
"35",6.4,0,37.144772,30.7447428,17.9121388,19.2326,17.2976,0.5597,1.3752,4.4019092,0.3696084,8.3265728,4.4053156,0.4087336,177.5586,101.779,195.6225,267.2907,262.3627,461.0883,81438.1094,72705.3828,14.6028,2.0012,8.3352,10.204,0.8568,14.4759,15.3174,0.7752,1.0832262,1.2922,0.1979324,0.2077382,0.5535012,0.3219882,0.0093994,1.2271214,3.5968888,5.0432858,6.321984,7.4605298,7.7413072,7.8871,8.0186,8.13497
"36",0.5966,0,21.4040494,20.8074626,16.1142632,5.2898,4.3546,0.15,0.7853,4.16821,0.332285,7.356945,3.8953594,0.3614644,161.9186,99.5028,186.3682,282.8919,263.5273,460.9061,81431.5469,72705.3828,15.6401,2.2759,9.2543,9.6277,0.7676,12.7456,13.497,0.6831,0.4709916,0.9043,0.1290104,0.1092366,0.222237,0.1395156,0.0038456,1.7728858,3.8830072,5.8275968,6.9788438,7.5736946,7.7260252,7.8117158,7.893,7.9686
"37",0.5739,0,13.2613442,12.6874898,13.0808466,0.1805,0.1474,0.0053,0.0277,3.5343432,0.2691538,5.876926,3.111661,0.2887652,149.614,97.6159,178.8769,294.8685,264.5141,461.0212,81425.375,72705.3828,12.3046,1.8869,7.4913,8.1027,0.6171,10.105,10.7006,0.5417,0.2790982,0.6021,0.059347,0.046102,0.1044112,0.1285844,0.0041072,1.7882812,3.9697746,5.9609606,7.1838342,7.7288862,7.8376348,7.8982434,7.9562,8.0111
"38",1.4879,0,13.193443,11.7055032,13.1844856,0.009,0.0073,3e-04,0.0014,3.6841146,0.271137,5.8476474,3.0944018,0.2871824,138.2445,95.7684,171.7005,305.2827,265.465,461.3494,81419.7266,72705.3828,11.3695,1.8475,7.1763,8.4107,0.619,10.0124,10.5966,0.5364,0.261845,0.5419,0.0559898,0.0394278,0.096889,0.125527,0.0033822,1.5875508,3.9646282,5.8952116,7.2728192,7.8563742,7.9533426,8.0036988,8.0531,8.1014
"39",9.3101,0.0014,14.0261166,4.7160046,13.8028118,0.2233,0.1789,0.0075,0.0369,3.964025,0.2837472,6.056261,3.2016256,0.2971562,127.7396,93.9311,164.7194,313.9741,266.3777,461.8659,81414.1016,72705.3828,10.5055,1.8373,6.9815,9.0762,0.6497,10.3998,10.9956,0.5567,0.3555526,0.6183,0.0773416,0.0618034,0.1713294,0.1224226,0.0076452,1.708606,3.967476,5.7942868,7.2929458,7.9445322,8.044657,8.0931496,8.142,8.1917
"40",26.305,0.0985,18.502991,-7.8020286,14.1948278,4.3082,3.5739,0.1628,0.5715,4.1667746,0.291864,6.174157,3.2594848,0.302545,118.0799,92.1313,158.0334,320.9811,267.2387,462.5573,81408.4766,72705.3828,9.7089,1.8095,6.7253,9.6915,0.6788,10.7691,11.3704,0.5757,0.4800688,0.8415,0.0504464,0.2578916,0.092159,0.1300184,0.0354532,1.8193886,3.9504368,5.7259208,7.3235492,8.0189418,8.1254784,8.1755002,8.2286,8.2849
"41",71.3595,33.5554,54.718323,-16.6411556,25.5816258,29.1367,23.1315,1.7518,4.2534,7.810093,0.5418198,10.9371366,5.7580342,0.5345404,133.3024,92.151,158.7202,318.7783,267.4827,464.3323,81394.9609,72710.6953,9.3371,1.7799,6.5098,18.3133,1.2704,19.2359,20.2544,1.0256,1.4827948,1.9714,0.1623074,0.6641028,0.4225478,0.396144,0.0123742,1.2399882,3.8597596,5.3358296,6.9161516,8.189471,8.3618762,8.4464304,8.5177838,8.5927
"42",126.681,79.5753,125.3365388,-1.3444854,61.383842,63.9527,48.7545,4.0456,11.1526,18.0274608,1.3056404,26.7488604,14.0014606,1.300419,176.0438,95.178,171.2472,294.7433,265.8577,467.2229,81358.0625,72725.0938,12.6099,1.8181,6.8531,43.7679,3.1705,48.7157,50.9988,2.5836,5.0594578,6.9871,0.0698212,2.762212,1.0684868,1.2287612,0.2747982,1.9418814,4.0922152,5.0933492,6.4752424,8.5650274,8.8973776,9.0617,9.1829,9.2959
"43",154.1527,53.8919,165.3873442,11.234695,85.0740592,80.3133,63.3238,5.3081,11.6815,22.8495412,1.816491,38.4790822,20.0640642,1.864877,188.5876,98.6845,185.3858,261.1757,263.0352,467.0996,81305.6797,72740.1484,14.4015,1.8823,7.4185,55.6723,4.4237,70.2759,73.2875,3.7155,7.4497296,10.637,0.7436952,3.1140684,2.6067378,1.7289268,0.0593784,2.2537912,5.0452488,5.801928,6.7409956,9.1411266,9.4760888,9.6205002,9.7399,9.8478
"44",143.1615,54.4618,173.313269,30.1517718,82.3245362,90.9888,72.8257,6.2184,11.9444,20.273615,1.78089,38.3445012,20.059529,1.8660054,200.4724,102.2696,199.539,236.4736,260.4031,463.815,81254.8672,72754.3672,15.3451,1.8606,7.6334,47.9603,4.2138,68.0459,71.1961,3.6125,4.943486,8.3618,1.4334626,0.6003316,2.7419286,1.6012268,0.0608696,2.0800784,4.8978818,5.612852,6.5801342,9.1922186,9.5459522,9.6781,9.7891,9.8897
"45",93.0002,35.1337,128.3579132,35.3576922,62.4952478,65.8626,54.3313,3.7206,7.8108,14.3418754,1.3473778,29.6924324,15.6560716,1.4574866,202.0594,103.778,205.1382,226.6228,258.8615,459.6437,81214.3047,72769.3516,15.9799,2.005,8.4545,34.5826,3.2484,53.6795,56.6052,2.8743,5.7116748,7.5095,0.749617,1.694339,2.5562324,1.4611026,0.0376986,1.5374628,4.3146562,5.07486,6.1141622,8.6119504,8.9739562,9.1070992,9.2212,9.3249
"46",43.6462,7.6558,85.0050332,41.3588776,39.7185602,45.2865,40.8465,1.8893,2.5507,8.8685352,0.8413818,18.9850458,10.084254,0.9393404,190.4139,102.5626,199.8745,229.9838,258.5776,456.789,81189.5469,72780.4141,15.4735,1.9812,8.326,20.7354,1.9673,33.2912,35.366,1.7969,3.1937854,3.7368,0.6363438,0.3525452,1.8113224,1.029918,0.0084826,0.923995,3.6516556,4.4346384,5.5610346,7.7869002,8.1151004,8.2392,8.3566,8.4625
"47",7.2446,0,43.718915,36.4743378,20.9556846,22.7632,20.3546,0.6773,1.7313,4.655439,0.4287836,10.0245388,5.3485424,0.4983812,175.9439,100.6772,192.0834,241.7812,259.1906,455.299,81177.3516,72784.2812,14.47,1.8854,7.791,10.7466,0.9898,17.355,18.5193,0.9413,1.6299496,1.6278,0.2511116,0.109318,0.956197,0.5644384,0.0047236,0.8736594,3.8304042,4.7756968,5.7315924,7.1515894,7.3756,7.4605,7.5656,7.6598
"48",2.2569,0,27.7721158,25.5151984,15.1869804,12.5851,10.5431,0.3651,1.6769,3.5641206,0.3088294,7.1396874,3.8184864,0.3558558,160.4461,98.6404,183.8525,257.5923,260.2097,454.5726,81170.3906,72784.2812,15.4978,2.0367,8.2308,8.2228,0.7125,12.3538,13.2143,0.6717,0.6703674,0.9494,0.125517,0.0566024,0.3697776,0.2439862,0.003417,1.4763124,4.6199066,5.7863242,6.455257,7.043163,7.1141752,7.1432,7.2141,7.278
"49",1.3769942,0,14.2467196,12.8697252,13.8051482,0.4415744,0.2546554,0.01923,0.1676868,2.461801,0.0839204,5.1353002,5.9434486,0.1806784,142.2148066,97.401,179.764372,274.4920486,261.0739552,459.1440414,81152.0401712,72788.3590008,18.2313144,1.2398,4.0881174,5.603357,0.1903124,8.836702,20.2540998,0.3364378,12.3935296,0.9552752,0.3206664,0.0487186,12.0368532,0.3079766,0.00843,2.11215,4.4464156,5.3672694,5.9247346,6.634858,6.6907096,6.7125866,6.7698328,6.8236708
"50",0.748056,0,9.1015388,8.3534852,9.1013982,0.0001382,6e-05,2e-07,5.9e-05,1.6782816,0.0546412,3.3723422,3.8782676,0.1178718,126.067479,96.5501,176.9969618,289.8029448,261.6745414,462.1076592,81139.6781092,72790.2131724,16.1473324,0.8509,2.7674014,3.7251238,0.1209522,5.6624962,12.900954,0.2142466,0.725386,0.5355986,0.2599218,0.0463406,0.3945158,0.2845044,0.0055934,1.5801942,4.0943478,5.1595094,5.7358682,6.3738806,6.408088,6.4118718,6.4510114,6.488502
"51",14.0085964,0.0524712,18.8719802,4.8633852,18.2885428,0.5834414,0.312735,0.0275974,0.2431052,3.6213702,0.1128018,6.6991338,7.623225,0.232014,111.7891144,95.040274,172.1388054,300.7873064,262.7061508,468.504462,81116.3681874,72795.8461106,14.3046048,1.5218544,4.8726188,8.4234406,0.2615704,11.7793322,26.5583456,0.4414968,0.7238376,1.3455034,0.2225838,0.1678438,0.277751,0.2782388,0.0079492,2.0881768,4.1862348,5.3132436,5.9543236,6.579344,6.6272014,6.641761,6.682728,6.7221728
"52",34.4873094,8.481204,31.694766,-2.792543,25.2573418,6.4374262,4.2874164,0.9482304,1.2017784,5.1349486,0.1573468,9.267654,10.3808686,0.31652,105.894357,94.6406612,166.8914694,307.396912,263.8330676,477.2071584,81085.3699852,72803.8900148,12.7813522,1.7560704,5.4854454,11.9210412,0.3644514,16.27322,36.1108314,0.601103,0.875424,1.9166622,0.4493492,0.04679,0.480731,0.3479062,0.0052016,2.0383958,4.2395418,5.2748612,6.0096332,6.801847,6.8826658,6.9154794,6.9648298,7.0130064
