"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"47",8.4181,0,39.679788,31.2616646,16.2931264,23.3867,21.0758,0.6151,1.6958,4.0834934,0.3235996,7.5593178,3.9583026,0.368413,183.2558,77.8434,204.411,278.8891,257.2573,464.8102,81247.4688,72761.75,15.0713,1.994,8.2883,9.4167,0.7462,13.0739,13.6918,0.6951,0.8235104,1.036,0.1533118,0.09531,0.4598304,0.2683708,0.003173,1.3286898,3.565228,5.123643,6.4084872,7.4491476,7.6922808,7.817,7.9554,8.0797
"48",2.6737,0,22.1308828,19.4571782,9.1283582,13.0025,11.1733,0.2876,1.5416,2.432927,0.1812334,4.1421004,2.1701016,0.202003,167.1221,76.3437,198.2561,295.882,258.1198,464.774,81240.4219,72761.75,16.1337,1.4998,6.1549,5.5219,0.4113,7.0496,7.3867,0.375,0.2024586,0.3561,0.0449286,0.0318784,0.0530706,0.1175114,0.0025756,1.0735932,3.4277886,5.630989,6.9685658,7.5401364,7.6455792,7.713976,7.8139,7.9029
"49",2.3600892,0,5.5574056,3.197315,5.272132,0.2852732,0.2107304,0.0071092,0.0674322,1.719636,0.0391708,3.2838494,0.1570136,0.0724614,154.121802,75.7481,193.6631238,310.1963104,258.5496134,461.4317876,81241.2205986,72761.8282972,13.0002774,0.5953,4.5929416,3.372571,0.0798658,5.4393036,0.4874212,0.121253,10.3472094,0.1075432,0.2359972,0.1139418,10.0316152,0.201652,0.0114732,1.5700508,3.9663916,5.5223844,6.7524892,7.46283,7.5503894,7.601192,7.6817354,7.754423
"50",1.1996618,0,3.9549362,2.7552724,3.9546744,0.0002662,0.0001934,4e-07,5.64e-05,1.320182,0.028801,2.4334844,0.1181208,0.0540788,143.4897656,75.2337,189.7505694,322.2616074,258.9263684,459.0242408,81241.7107696,72761.8671722,10.6320344,0.5149,3.9125374,2.5594556,0.058187,3.99196,0.362388,0.089388,0.312384,0.0651456,0.160762,0.0764434,0.0446976,0.1912408,0.0051784,1.4819408,3.9092672,5.3772928,6.7379368,7.484595,7.5729496,7.615574,7.6834268,7.7447286
"51",22.8273914,0.100312,14.661155,-8.1662394,13.0475928,1.6135632,1.2242714,0.0441992,0.345093,4.660237,0.0977446,7.7364948,0.3790414,0.174075,131.5078318,73.883756,179.7144146,334.7538504,259.8652876,451.4769284,81244.9898932,72762.8070634,12.032093,1.360349,10.0762886,9.816605,0.2160806,13.55411,1.2589178,0.3147034,0.2371772,0.2016592,0.0690366,0.0506574,0.0183018,0.1682174,0.0038696,1.2743712,3.6873888,5.2266494,6.7187832,7.6390846,7.7524664,7.8023296,7.8678996,7.926093
"52",55.550704,12.6972172,35.6700706,-19.8806324,19.3015632,16.368508,13.0166464,0.8413206,2.5105418,7.2429638,0.148742,11.085251,0.5645894,0.2600126,129.0000916,72.7972444,168.8529506,344.9473154,261.1194418,441.3036462,81250.0080328,72764.4005016,12.0678324,1.8649758,13.220108,15.3735326,0.3315482,19.531714,1.8893414,0.4738732,0.2192434,0.3149502,0.092214,0.0196214,0.05007,0.1495552,0.0022888,1.1455838,3.4923404,5.0894892,6.6577904,7.7465192,7.8994484,7.9610556,8.0280726,8.088341
"53",98.4707606,59.3478178,72.0949666,-26.375789,22.0135374,50.0814318,40.0664106,2.9829996,7.032031,8.766659,0.177497,12.124127,0.6458166,0.29944,164.4235178,72.8772522,163.9150314,353.2015146,262.2989384,431.0585432,81255.6050136,72766.3272654,14.247517,1.8611548,12.6762204,18.9480618,0.4025678,21.7057826,2.2010508,0.5555708,0.4843382,0.6518958,0.0407168,0.2989346,0.0355214,0.1498796,0.0339944,1.2861274,3.3203246,4.9601798,6.617618,7.8426914,8.0299326,8.1055554,8.1797892,8.2459484
"54",163.6454548,42.8389534,125.399528,-38.2459306,37.1251446,88.2743794,68.0230676,6.8563844,13.3948846,15.518638,0.3159632,19.6611586,1.1068894,0.5224894,170.0201242,75.2017578,167.9901764,348.416949,263.2400906,416.0055844,81263.487938,72770.3114836,15.8230762,1.9596028,13.0612552,33.9594702,0.7246012,35.5456822,3.8187212,0.980581,1.487082,2.0810264,0.218921,0.7229998,0.110056,0.6540236,0.0895176,0.667391,2.5113828,3.5669818,5.4253752,7.949389,8.2228418,8.330366,8.4206578,8.5011
"55",187.5794828,61.5455788,187.1677304,-0.411756,73.5691324,113.5986004,86.761828,10.1033908,16.7331618,30.6938208,0.6821548,38.642255,2.398602,1.1522956,184.0531688,79.312915,178.97278,310.1745584,263.3742284,386.696957,81276.5478288,72778.509075,16.7380048,2.0438798,13.6375684,68.92569,1.6032176,71.4588112,8.5029932,2.217803,3.6645464,7.4864828,1.380507,1.4860626,0.3602818,1.8182002,0.0397274,1.2662902,2.6945246,3.2339758,4.7651958,8.3524978,8.7191946,8.8278842,8.9294014,9.0213954
"56",163.5781992,53.2248234,188.3132094,24.7350154,76.1677748,112.1454336,86.9312422,9.6632408,15.5508296,30.9317438,0.7964142,40.2105388,2.8542386,1.3748464,192.6652044,82.5197538,186.031545,273.0088508,263.2931994,355.7636302,81289.1417022,72786.872686,17.9988232,2.1160606,14.2328318,69.7154814,1.8796892,74.6060358,10.1622346,2.6572578,3.8384012,8.4873054,1.6795648,1.108819,0.6483746,2.0812122,0.0639236,1.0408664,2.8855564,3.402888,4.8430904,8.7338984,9.099817,9.1582042,9.2267326,9.2965722
