"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","NPPL_mean1","NPPR_mean1","NPPS_mean1","add_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"11",13.2368,0.0259,46.94031,33.70354,17.25824,29.6821,26.6916,0.8972,2.0932,4.07309,0.36057,8.11559,4.31208,0.39693,176.733,89.1478,197.2139,253.0087,261.2755,461.7198,81919.0703,72553.7109,14.5346,1.8032,7.4723,9.3295,0.8259,13.9416,14.8152,0.7438,0.2271,5.3583,0.013,0.0104,0.0026,0,0.92565,1.0483,0.16492,0.05047,0.5221,0.3531,0.00333,0.87839,3.73646,4.99869,6.15921,7.33408,7.609,7.7477,7.8805,8.0069
"12",3.0593,0,29.67143,26.61212,15.595,14.0764,11.8008,0.3588,1.9168,3.88325,0.32526,7.20216,3.8316,0.35272,161.1656,87.0584,188.7158,268.4318,262.3019,461.3238,81912.5078,72553.7109,15.5673,2.0895,8.4981,8.9514,0.7498,12.4521,13.2492,0.6653,0.2062,5.1295,0,0,0,0,0.41672,0.8791,0.14749,0.06261,0.20493,0.14918,0.00474,1.78346,4.25779,5.98413,6.91955,7.46104,7.59983,7.6777,7.7614,7.848
"13",2.2952,0,13.33227,11.03712,12.31809,1.0142,0.8303,0.0267,0.1572,3.21273,0.25647,5.59629,2.97838,0.2742,148.9183,85.3437,181.8712,280.4273,263.172,461.2632,81906.0625,72553.7109,12.2474,1.7147,6.8446,7.3603,0.5876,9.6159,10.2353,0.514,0.1616,4.2098,0,0,0,0,0.25838,0.6195,0.10622,0.04292,0.08341,0.13203,0.00364,1.80892,4.14007,6.18414,7.16526,7.63,7.71899,7.7707,7.8309,7.8966
"14",4.3982,0,12.56411,8.16588,12.55054,0.0135,0.011,4e-04,0.0022,3.38759,0.26051,5.63046,2.99611,0.27584,137.6017,83.6154,175.09,291.0371,264.0456,461.402,81900.2969,72553.7109,11.3166,1.7284,6.7812,7.7512,0.5961,9.6625,10.2833,0.5164,0.1639,4.4271,0,0,0,0,0.25025,0.5929,0.08822,0.04006,0.07782,0.13237,0.00414,1.82902,4.14296,6.2158,7.28165,7.77546,7.85307,7.8953,7.9447,7.9991
"15",29.5946,1.4037,18.53981,-11.05476,13.6825,4.8573,4.008,0.2042,0.6451,3.80069,0.28352,6.07188,3.22907,0.29732,127.8255,81.9192,168.572,300.0214,264.9474,461.7434,81894.6719,72553.7109,10.4779,1.8367,7.0798,8.8555,0.6605,10.6092,11.2841,0.5667,0.1816,5.0522,0.7019,0.5615,0.1404,0,0.43063,0.8506,0.05259,0.26869,0.0261,0.13584,0.0306,1.86755,4.13975,6.20452,7.37252,7.91383,7.9948,8.0362,8.085,8.1393
"16",38.1265,44.1322,32.43518,-5.69138,15.28518,17.15,15.1332,0.615,1.4018,4.36938,0.31764,6.70699,3.56306,0.3281,159.3566,80.3827,162.8079,308.089,265.7471,462.3418,81888,72554.7188,11.1855,1.8199,6.8969,10.2828,0.7475,11.8372,12.5769,0.6317,0.2056,5.8611,1.4157,1.1325,0.2831,41.3009,0.79817,1.105,0.0353,0.46709,0.16274,0.16837,0.05279,1.8261,4.18348,6.09784,7.36241,8.02138,8.12019,8.1686,8.2214,8.279
"17",89.6543,32.3187,84.5155,-5.13889,36.99927,47.5163,38.8877,2.6068,6.0218,10.86967,0.78576,16.05638,8.50414,0.78326,164.8745,81.3692,167.1471,302.6552,265.4403,464.2508,81866.3281,72562.8438,12.9042,1.793,6.7783,25.3801,1.8349,28.1228,29.7896,1.4966,0.5046,14.4637,13.8967,11.1174,2.7793,4.5252,2.01739,2.9778,0.30638,0.74087,0.48631,0.79022,0.10903,0.95912,3.3054,4.62622,6.32703,8.19052,8.44741,8.56842,8.6617,8.7365
"18",133.3365,49.0591,127.7354,-5.60107,59.00581,68.7296,53.9473,4.4091,10.3732,16.75842,1.26079,26.01104,13.71199,1.2636,175.9958,84.4206,179.5801,283.4541,264.0038,466.1706,81831.8516,72577.7578,13.4082,1.8546,7.1908,40.0813,3.0159,46.6685,49.2032,2.4732,0.8294,22.8741,24.5295,19.6236,4.9059,0,4.16732,6.0867,0.47453,1.85231,1.21316,1.10183,0.13819,1.56471,3.72931,4.73228,6.24259,8.4513,8.81975,9.00092,9.1462,9.2628
"19",161.7811,63.3713,167.42768,5.64673,81.78557,85.6421,66.5536,5.8225,13.2661,21.74643,1.77422,37.01258,19.45795,1.79437,193.1093,88.8249,197.1271,254.236,261.4141,466.0369,81782.3125,72591.8203,14.5721,1.9328,7.8018,51.8807,4.2324,66.2191,69.6244,3.5022,1.1639,29.6983,31.6857,25.3485,6.3371,0,5.00213,8.6442,1.14234,1.84951,1.66107,1.49158,0.12082,2.01316,4.65023,5.4458,6.56311,8.95528,9.33673,9.5209,9.6779,9.811
"20",144.7694,52.724,158.03466,13.26524,71.92815,86.1065,69.0547,5.6173,11.4345,17.60952,1.56364,33.47729,17.6489,1.6288,203.7351,92.0768,209.7676,237.1937,259.4435,463.3145,81737.9219,72605.8281,15.7363,2.0204,8.4492,41.5316,3.6874,59.2068,62.4258,3.1425,1.014,23.8564,26.362,21.0896,5.2724,0,4.60447,7.1247,1.27591,0.94696,2.20929,1.4482,0.01297,1.48038,4.26902,5.0819,6.23508,8.77843,9.17874,9.3662,9.531,9.676
"21",98.2296,30.0347,117.79903,19.56943,44.00037,73.7987,61.7714,4.2957,7.7315,10.29235,0.94345,20.75195,10.99707,1.01552,202.5219,93.3129,214.2498,237.9245,258.8106,461.0054,81710.9375,72616.9688,16.2307,1.7673,7.5318,23.297,2.1356,35.2171,37.324,1.88,0.5873,13.4006,15.0174,12.0139,3.0035,0,2.12372,2.9542,1.2836,0.27911,0.97977,0.86485,0.05765,0.03697,2.96961,4.16611,5.50653,7.96,8.38609,8.59301,8.7702,8.9204
"22",39.3566,7.9602,75.67801,36.32142,25.2846,50.3934,44.8775,2.2385,3.2774,5.97727,0.53115,11.8759,6.31671,0.58354,190.8826,92.3675,210.0319,248.0534,259.122,459.8597,81695.7031,72622.5938,15.6194,1.7415,7.402,13.1533,1.1686,19.5963,20.8465,1.0504,0.3214,7.5557,3.9801,3.1841,0.796,0,0.6383,1.3435,1.19705,0.2279,0.01367,0.39675,0.00549,0.17099,1.5808,3.70692,5.43306,7.42404,7.7987,7.9814,8.1408,8.2797
"23",8.5364,0,42.54854,34.01212,17.82585,24.7227,22.2356,0.6781,1.8091,4.31023,0.36693,8.31099,4.42851,0.40922,176.3769,90.4495,202.0049,260.9246,259.9047,459.1911,81685.1875,72627.4844,14.5056,1.9179,8.0269,9.951,0.8471,14.3887,15.3341,0.7728,0.2329,5.706,0,0,0,0,0.72656,1.1399,0.18302,0.0992,0.36234,0.26504,0.0075,0.81314,2.40437,4.46034,6.0398,7.30676,7.5965,7.7427,7.8697,7.9786
"24",0.9507,0,26.47581,25.52509,16.88195,9.5939,8.0246,0.2469,1.3224,4.3016,0.34802,7.7292,4.12215,0.38095,160.8409,88.1516,192.5778,276.2507,261.0519,458.9489,81678.625,72627.4844,15.536,2.2979,9.4271,9.9786,0.8073,13.4477,14.3439,0.723,0.222,5.7102,0,0,0,0,0.48348,1.0534,0.17824,0.1285,0.22099,0.13403,0.00805,1.50838,3.19627,5.37088,6.79278,7.47937,7.64231,7.7288,7.8119,7.8914
"25",1.2907,0,14.19791,12.90721,13.71928,0.4787,0.39,0.0126,0.0761,3.66273,0.28305,6.17545,3.29366,0.30439,148.6182,86.2105,184.7767,288.0499,262.0441,459.0476,81673,72627.4844,12.2227,1.9411,7.8011,8.5104,0.6577,10.7616,11.4794,0.5787,0.1809,4.8616,0,0,0,0,0.38556,0.8352,0.09045,0.18647,0.07972,0.11935,0.01009,1.68885,3.58479,5.58657,7.06183,7.67466,7.78535,7.84332,7.9037,7.9658
"26",2.8654,0,13.67835,10.81294,13.66852,0.0098,0.0079,3e-04,0.0016,3.77012,0.28139,6.07771,3.23986,0.29945,137.3244,84.3231,177.3345,298.4027,263.0013,459.3523,81667.375,72627.4844,11.2938,1.8874,7.4422,8.6671,0.6469,10.4792,11.1723,0.5633,0.1779,4.9448,0,0,0,0,0.36189,0.7044,0.1076,0.08109,0.15575,0.12504,0.00541,1.77432,3.78804,5.56424,7.14831,7.80648,7.90527,7.9527,8.0035,8.0571
"27",8.4724,0.0012,13.66323,5.19087,13.44616,0.2171,0.1732,0.0065,0.0374,3.8044,0.27587,5.92097,3.15345,0.2915,126.8894,82.5323,170.4037,307.3047,263.8906,459.8111,81661.75,72627.4844,10.4356,1.7909,6.9311,8.7311,0.6331,10.1915,10.8558,0.5473,0.1741,4.9762,6e-04,5e-04,1e-04,0,0.35744,0.6888,0.12083,0.07285,0.15702,0.12756,0.00865,1.81009,3.85846,5.57751,7.18023,7.88319,7.98871,8.03695,8.0866,8.1379
"28",20.6346,0.3875,15.22219,-5.41241,13.92766,1.2945,1.0635,0.0576,0.1734,4.02126,0.28491,6.0853,3.23694,0.29922,117.4394,80.7391,163.6002,314.7764,264.7825,460.4277,81656.125,72627.4844,9.6436,1.8321,6.9584,9.4057,0.6664,10.6746,11.3562,0.5726,0.1832,5.3564,0.1937,0.155,0.0387,0,0.51658,0.9096,0.04776,0.32455,0.06144,0.1306,0.03101,1.82312,3.85763,5.57326,7.23663,7.97223,8.08711,8.1395,8.19161,8.2447
"29",59.9381,40.8881,47.47545,-12.46266,21.19882,26.2766,20.682,1.4852,4.1094,6.37526,0.44488,9.1014,4.8307,0.44659,140.1468,80.6562,163.7176,316.5206,265.2831,461.8019,81645.3281,72630.7734,9.5855,1.8019,6.7585,14.8636,1.0372,15.9168,16.8962,0.852,0.2852,8.4602,8.5949,6.8759,1.719,23.6983,1.15346,1.523,0.1591,0.46442,0.36924,0.31983,0.06241,1.24342,3.74704,5.3439,6.97389,8.09927,8.24292,8.3064,8.3729,8.4461
"30",111.4087,64.6107,100.03117,-11.37756,47.87483,52.1564,40.4348,3.1628,8.5588,14.29722,1.01706,20.64781,10.90432,1.00846,171.6489,82.9295,173.1693,302.4604,264.422,464.661,81617.3359,72642.0625,12.6191,1.8242,6.94,33.8891,2.411,36.7081,38.7712,1.9558,0.663,19.302,20.4891,16.3913,4.0978,23.6324,2.84733,4.4826,0.3911,1.32496,0.623,0.89936,0.19499,1.5033,3.49252,4.63659,6.33391,8.36007,8.6616,8.80375,8.9192,9.0166
"31",143.8084,54.9809,146.52055,2.71206,74.12322,72.3973,56.2495,4.6661,11.4817,20.81423,1.58713,32.87114,17.25404,1.5967,184.9551,86.5236,187.6153,274.1587,262.2021,466.489,81572.6875,72655.625,14.1841,1.9039,7.5466,50.3179,3.838,59.6165,62.5842,3.159,1.0554,28.7303,27.4904,21.9924,5.4981,0,5.83234,8.44,0.45967,2.86766,1.51396,1.45075,0.06026,1.67646,4.37093,5.24301,6.48776,8.79538,9.17072,9.3568,9.5108,9.6368
"32",141.5204,51.5224,143.57869,2.05818,61.26146,82.3173,65.7426,5.3929,11.1817,16.10749,1.31543,27.87255,14.61277,1.3532,195.7844,89.7876,200.5283,259.5434,260.7434,465.9654,81536.1875,72670.8984,14.9318,1.8883,7.6959,37.5235,3.0643,48.6951,51.0588,2.5791,0.8427,21.4806,25.7612,20.609,5.1522,0,3.13154,5.0791,0.96675,0.32582,1.64959,1.1561,0.0047,1.57747,3.99763,4.86686,6.14846,8.54232,8.94628,9.144,9.315,9.4634
"33",100.6379,43.8821,127.55607,26.91819,57.76134,69.7947,56.1962,4.1574,9.441,14.41971,1.2338,26.75348,14.05224,1.30213,201.9176,92.175,209.6878,250.37,259.5618,464.1567,81501.1562,72684.5625,15.808,2.001,8.3934,33.6757,2.8812,46.8501,49.2157,2.4875,0.7923,19.314,21.9411,17.5528,4.3882,0,3.15936,5.0797,0.99319,0.39603,1.60902,1.15431,0.00824,1.01139,3.71311,4.59264,5.88287,8.27367,8.68777,8.89242,9.0682,9.2176
"34",41.0773,11.276,76.52476,35.44742,34.01773,42.507,37.5871,1.7504,3.1695,8.26693,0.7116,15.88931,8.37356,0.77631,191.8838,91.2459,205.531,255.4968,259.6307,462.7208,81479.8203,72693.2266,15.6719,2.0567,8.6672,19.5195,1.6801,28.1384,29.6577,1.4998,0.462,11.1978,5.638,4.5104,1.1276,0,2.71167,3.2036,0.21889,0.83461,1.01965,0.85742,0.02825,0.75971,3.2322,4.26259,5.68775,7.74245,8.13538,8.3322,8.5023,8.6468
"35",6.3947,0,37.2067,30.81196,17.95126,19.2554,17.4025,0.496,1.357,4.42314,0.36699,8.3452,4.40723,0.40871,177.3021,89.2186,197.1316,268.5325,260.5037,462.0971,81469.8516,72697.5703,14.5817,2.0272,8.3995,10.2527,0.8506,14.5075,15.3234,0.7751,0.2339,5.8729,0,0,0,0,1.07123,1.2919,0.1995,0.20566,0.54629,0.31928,0.00871,1.24018,3.55217,5.04168,6.32478,7.45938,7.73979,7.88562,8.0172,8.1335
"36",0.5961,0,21.46664,20.87059,16.13841,5.3282,4.3957,0.1327,0.7998,4.18456,0.32975,7.36845,3.89446,0.3612,161.6847,86.9218,187.8107,284.1481,261.6931,461.9132,81463.2891,72697.5703,15.6175,2.2968,9.3207,9.6663,0.7617,12.7665,13.495,0.6827,0.2095,5.5259,0,0,0,0,0.47059,0.9051,0.12763,0.10704,0.22424,0.13933,0.00381,1.76379,3.85636,5.81768,6.97695,7.57358,7.72584,7.8116,7.8929,7.9685
"37",0.5733,0,13.2725,12.69916,13.09145,0.181,0.1482,0.0047,0.0281,3.54514,0.26695,5.88214,3.10883,0.28836,149.3979,85.025,180.2704,296.1314,262.6937,462.0269,81457.1406,72697.5703,12.2868,1.8969,7.5404,8.1282,0.612,10.1148,10.6918,0.5409,0.1683,4.6388,0,0,0,0,0.28013,0.6025,0.05871,0.045,0.10689,0.12822,0.00427,1.78786,3.95982,5.94976,7.18128,7.72868,7.83761,7.8982,7.9562,8.011
"38",1.4866,0,13.20068,11.7141,13.19193,0.0088,0.0071,2e-04,0.0014,3.69404,0.26887,5.85142,3.09088,0.28672,138.0448,83.1738,173.0495,306.5524,263.6534,462.3508,81451.4844,72697.5703,11.3531,1.8511,7.2209,8.4329,0.6138,10.0183,10.5839,0.5355,0.1688,4.8069,0,0,0,0,0.26264,0.5421,0.05671,0.03937,0.09766,0.12562,0.00339,1.59339,3.95014,5.88097,7.26873,7.85589,7.95322,8.00352,8.053,8.1013
"39",9.3016,0.0014,14.03907,4.73741,13.81207,0.227,0.1824,0.0067,0.0379,3.9747,0.28143,6.06086,3.19837,0.29671,127.5551,81.3381,166.0241,315.2485,264.5705,462.8662,81445.8594,72697.5703,10.4904,1.8357,7.026,9.0997,0.6443,10.4066,10.9833,0.5558,0.1772,5.182,7e-04,6e-04,1e-04,0,0.35334,0.6179,0.07814,0.0611,0.16984,0.12241,0.00717,1.71287,3.9726,5.79487,7.29136,7.94396,8.04436,8.09286,8.1417,8.1914
"40",26.2805,0.0992,18.65887,-7.62158,14.22542,4.4335,3.7224,0.1473,0.5637,4.18386,0.28992,6.18806,3.26104,0.30255,117.9098,79.543,159.2856,322.2548,265.4307,463.5569,81440.2266,72697.5781,9.6949,1.8051,6.7778,9.7293,0.6741,10.7911,11.3736,0.5756,0.1854,5.5365,0.0496,0.0397,0.0099,0,0.47696,0.8414,0.05186,0.25424,0.09266,0.13006,0.03536,1.82335,3.96316,5.72506,7.32346,8.01874,8.12536,8.1754,8.2285,8.2849
"41",71.2804,33.4165,53.77867,-17.50166,24.54219,29.2365,23.3357,1.6825,4.2183,7.48819,0.51367,10.50602,5.52197,0.51237,132.9794,79.5763,159.9458,320.8493,265.7321,465.2225,81427.2422,72702.4531,9.3228,1.7713,6.5593,17.5525,1.204,18.4716,19.4176,0.9828,0.3311,9.985,9.024,7.2192,1.8048,15.3685,1.42307,1.8744,0.13807,0.65005,0.3837,0.38935,0.01049,1.15949,3.81832,5.30008,6.91067,8.17096,8.34315,8.4283,8.5021,8.5794
"42",126.4346,79.27,119.54458,-6.89,56.01386,63.5308,48.8376,4.051,10.6421,16.63206,1.18203,24.31206,12.70805,1.17963,175.417,82.6133,172.4545,300.3927,264.4189,468.1304,81394.4219,72715.3516,12.5668,1.8162,6.9043,40.197,2.8573,44.076,46.0767,2.333,0.7858,22.8941,24.2666,19.4133,4.8533,30.737,4.42416,6.0998,0.06132,2.41602,0.88197,1.12614,0.25229,1.73371,3.78033,4.8218,6.39092,8.49152,8.82893,8.99482,9.1164,9.2296
"43",153.8851,53.9357,159.35645,5.4714,79.09707,80.2594,63.3086,5.3031,11.6477,21.72152,1.67573,35.50909,18.47465,1.71609,188.0297,86.1166,186.5601,269.8642,261.9672,468.7849,81346.6406,72728.1875,14.355,1.8904,7.4689,52.6388,4.059,64.5038,67.1205,3.4007,1.1162,30.0676,26.9678,21.5742,5.3935,0,6.58681,9.3778,0.66697,2.80765,2.19404,1.58512,0.05018,1.96169,4.64891,5.44865,6.54042,8.9183,9.27497,9.4356,9.5647,9.6816
"44",142.9578,54.4817,165.58496,22.62717,74.74448,90.8404,72.6981,6.1975,11.945,19.02667,1.59944,34.48551,17.96306,1.6698,199.9663,89.6881,200.6796,248.3204,259.797,466.7268,81301.3828,72741.2422,15.3031,1.8763,7.6722,44.7975,3.7664,60.9057,63.4505,3.2172,1.0358,25.6744,27.2408,21.7927,5.4482,0,4.3475,7.1425,1.24214,0.51776,2.38675,1.44297,0.05335,1.81475,4.52701,5.28128,6.35298,8.8805,9.24926,9.399,9.5242,9.6376
"45",92.8893,35.1582,123.90452,31.01524,58.1131,65.7914,54.2653,3.7102,7.816,13.92652,1.23874,27.31453,14.30282,1.33046,201.6035,91.1724,206.2411,239.6756,258.5559,463.6904,81264.0078,72755.0078,15.9418,2.0313,8.5016,33.3952,2.97,49.1088,51.4286,2.6094,0.8168,19.1841,17.5791,14.0633,3.5158,0,4.99687,6.5774,0.66151,1.51631,2.14504,1.33553,0.03336,1.36381,4.07426,4.87695,6.00172,8.40052,8.7669,8.91503,9.0461,9.1656
"46",43.5957,7.6798,82.66039,39.06472,37.56318,45.0973,40.6925,1.8716,2.5331,8.79027,0.78739,17.76338,9.35173,0.87037,190.0043,89.9354,200.9485,243.3046,258.4253,461.5066,81240.4141,72764.8672,15.4392,2.0048,8.3647,20.4769,1.8343,31.0346,32.6767,1.6589,0.5044,11.7667,3.8399,3.0719,0.768,0,2.75071,3.3235,0.56507,0.3161,1.48925,0.94537,0.00728,0.82983,3.49498,4.35013,5.57961,7.73009,8.06374,8.20111,8.3321,8.4508
"47",7.2358,0,42.56211,35.32635,19.82765,22.7344,20.3756,0.6412,1.7176,4.61238,0.40181,9.39103,4.96056,0.46185,175.5653,88.0381,193.1469,255.1902,259.1115,460.3406,81228.7266,72768.1719,14.4389,1.8973,7.8016,10.6392,0.9269,16.246,17.163,0.8716,0.2549,6.1064,0,0,0,0,1.3619,1.4427,0.22375,0.09805,0.79775,0.46608,0.00431,1.01431,3.7787,4.87552,5.9223,7.22148,7.45539,7.5548,7.6712,7.776
"48",2.2539,0,26.69285,24.43892,14.1243,12.5685,10.5766,0.3205,1.6714,3.46397,0.28474,6.57332,3.47837,0.32389,160.1008,86.0282,185.0378,271.0638,260.1629,459.8363,81220.9375,72768.1719,15.4645,2.0099,8.1092,8.0022,0.6578,11.3884,12.0527,0.6122,0.1809,4.5821,0,0,0,0,0.4606,0.8176,0.11498,0.05722,0.25906,0.14433,0.00415,1.84911,4.625,5.98556,6.70895,7.19548,7.27634,7.3205,7.4017,7.4748
"49",1.38745,0,9.92677,8.53933,9.52915,0.39762,0.25157,0.01066,0.13541,2.77498,0.06411,4.43474,2.09821,0.15713,144.40041,84.99251,179.03145,287.16505,260.91284,459.16338,81215.72891,72768.60001,15.70044,1.0356,6.00633,5.75831,0.13012,7.25496,6.61027,0.2767,0.03578,3.15089,0,0,0,0,9.72826,0.31977,0.50948,0.0532,9.3802,0.29489,0.01095,1.98834,4.48658,5.583,6.17972,6.78028,6.82851,6.85304,6.91377,6.9702
"50",0.80827,0,6.57408,5.76582,6.5739,2e-04,1e-04,0,7e-05,1.96784,0.04365,3.02401,1.43063,0.10779,130.94558,84.2456,174.78044,300.9564,261.4609,458.81703,81211.83437,72768.64141,13.45478,0.747,4.25109,4.02234,0.0871,4.85109,4.4395,0.18643,0.02394,2.19991,0,0,0,0,0.47389,0.18139,0.34828,0.04417,0.15778,0.2719,0.00432,1.74933,4.29293,5.47408,6.09671,6.62531,6.65344,6.66152,6.70463,6.74504
"51",13.97096,0.0413,14.86123,0.89027,14.35072,0.51049,0.31492,0.0144,0.18117,4.62122,0.09569,6.36165,3.0419,0.23026,118.88007,82.80929,166.7896,311.18073,262.47404,458.55971,81205.37813,72770.52735,12.08619,1.44025,8.00724,10.08582,0.21018,11.03498,10.15111,0.42391,0.05779,5.51138,0.02065,0.01646,0.0042,0,0.41032,0.45816,0.16195,0.07376,0.08567,0.25087,0.00363,1.62586,4.18787,5.51561,6.21868,6.73706,6.77007,6.78149,6.82123,6.85867
