"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","QCt9_sd1","QCt10_sd1","QCt11_sd1","QCt12_sd1","QCt13_sd1","QCt14_sd1","QCt15_sd1","QCt16_sd1","QCt17_sd1","NPPL_sd1","NPPR_sd1","NPPS_sd1","add_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.00320010653231763,0.00320398284336957,0.00320616498942183,0,0,0,0,0.000875490627239292,8.10038033774632e-05,0.00143710005415645,0.000755716263360176,6.88945908360305e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072518403097964,0,0.00211845569825157,0.00228039425972747,0.00767293360462673,0.00177763888346312,0.000665756955076192,0.0306611641308445,0.0662305493917065,0.0911816097664214,0.0183867718150244,0.00157319722061458,0.000127588353225363,0,0,0
"2",0,0,0.00278500222149602,0.00278409987629978,0.0027789866258523,0,0,0,0,0.000784580567352179,6.91872003109625e-05,0.00123741135791086,0.000649503306731,6.63324958071254e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106061304932762,0,0.00221224576237165,0.00238379948821204,0.0110722174377989,0.00158587547118335,0.00165052149701881,0.0354662081879685,0.0675334393489849,0.125555145029721,0.026922077906207,0.0022516155815931,0.000202257461687075,0,0,0
"3",0,0,0.00369944726966193,0.0036991945615282,0.00369961655124724,0,0,0,0,0.00106447644455391,7.9512402945835e-05,0.00161752367162979,0.000850983388364738,8.12714618119526e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00943165741617885,0,0.00305524404289022,0.0026974353700798,0.010225323832268,0.00169951240779302,0.00116112797822556,0.0336122722898177,0.0672050121086609,0.0936034519565482,0.0246145203101952,0.00267921743436519,0.000253906846833179,4.68287229477708e-05,0,0
"4",0,0,0.00253808645011992,0.00253689940396908,0.00253629392395432,0,0,0,0,0.000739928333958052,6.10017386736747e-05,0.00110269596164957,0.000585774114425776,6.11258017236814e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00837387538054448,0,0.0011087580639817,0.00306709664311085,0.00906559351937786,0.00200229565219222,0.00264444987691489,0.0231535971636409,0.0538706297297029,0.0649407470100416,0.0184405301036887,0.00239767121864689,0.000271685721584802,4.40844002275781e-05,0,0
"5",0,0,0.00994806366621483,0.00993871808493009,0.00994705174329739,0,0,0,0,0.00296619608116512,0.000226399129098493,0.00429971810210565,0.00225234423333885,0.000210173088840413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212231309631446,0,0.00655177506983081,0.00568614797449721,0.0243666034696357,0.00708823545166086,0.00149077161228674,0.0259191087420034,0.0569719723667132,0.0384988154087732,0.00904902891156974,0.00165107861898224,0.00023982106123988,5.12470743189344e-05,0,0
"6",0,0,0.00951139008842146,0.00951793012894053,0.00951074862426394,0,0,0,0,0.00275550944894628,0.000211705436678429,0.00417295900635107,0.00218069838688105,0.000201195919391495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023989498438974,0,0.00731748004038372,0.00555110790652632,0.0262725248043647,0.00634602197833374,0.0014718568633745,0.0224635304887767,0.0522471324330316,0.0358569816258024,0.00684763846338669,0.000964312703379463,0.000158970806035813,5.10100010000013e-05,0,0
"7",0,0,0.00686734411191966,0.00686543089792192,0.00688188802788028,0,0,0,0,0.0018667272717435,0.00016171742408448,0.00308964693481606,0.00160302743884718,0.000147966007562417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394769135448847,0,0.00332334427523198,0.0114023096632466,0.042465945048814,0.00547712700254616,0.00145740741168568,0.0122096180004606,0.0169879761102738,0.0118296492771427,0.00410592082955652,0.000629169727064642,9.53462589245252e-05,1.42133810903409e-05,0,0
"8",0,0,0.00533894354547991,0.00531937985297178,0.00531503641767413,0,0,0,0,0.00129907931655728,0.000123402928767113,0.00247823067383302,0.00129037266561332,0.000121318513913494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424824507558383,0,0.00266342302727566,0.0130815874534794,0.0424152522952856,0.0042243903391346,0.00072889219942584,0.0112605848745601,0.00676314216316587,0.00222290282506838,0.000928874087649709,0.000318525643957493,6.76518120732587e-05,9.99999999997669e-06,4.85236587092779e-05,0
"9",0,0,0.0181791720928037,0.0181861807897419,0.018186858503387,0,0,0,0,0.00421141054610904,0.000417974915877726,0.00861137162199601,0.00453236386692675,0.000416986543880912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383292030844748,0,0.0166832950685239,0.00610911713107648,0.0403301246407118,0.00539167437121834,0.000831118875888754,0.0172403242077369,0.0175090582905598,0.00907890278379363,0.000970137967903388,0.000133333333333071,5.01613558045423e-05,0,0,0
"10",0,0,0.0157933504419369,0.0157905194674053,0.0157954018050131,0,0,0,0,0.00369974323433401,0.000360857564446386,0.00744311735495244,0.00392615305073268,0.000363934726082145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02162464699309,0,0.0122747784443788,0.00620926450206187,0.0253251106870855,0.00710187768598324,0.00129212846094959,0.0287136092746237,0.0332316816555613,0.0201116253631444,0.00308456748437388,0.000194497539648351,4.79372485439985e-05,4.02015126109889e-05,0,0
