"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","NPPL_mean1","NPPR_mean1","NPPS_mean1","add_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"11",11.7076,0.0185,40.52155,28.81395,17.93587,22.5856,18.4725,1.5612,2.5519,4.26219,0.39618,8.41652,4.45119,0.40981,141.3093,215.9195,191.6984,256.5659,278.113,463.8427,81913.25,72566.0938,15.291,2.0136,7.5157,9.7831,0.9093,14.4886,15.325,0.7696,0.2501,5.6308,0.0093,0.0074,0.0019,0,0.99054,1.1395,0.17185,0.06555,0.547,0.37798,0.0048,0.99739,3.66306,4.92859,6.13104,7.35833,7.63795,7.7764,7.9083,8.0332
"12",2.622,0,26.8949,24.27291,16.3989,10.496,7.9729,0.7492,1.7739,4.11174,0.36164,7.55598,4.00113,0.36842,125.3462,213.5295,183.0614,272.0275,279.3068,463.4547,81906.6875,72566.0938,15.9631,2.3894,8.6369,9.4983,0.8354,13.0915,13.8647,0.6964,0.2297,5.4538,0,0,0,0,0.46123,0.975,0.17244,0.09488,0.21247,0.15391,0.00615,1.81083,4.18776,5.95569,6.92214,7.4835,7.62603,7.7046,7.7888,7.8759
"13",1.9325,0,13.82827,11.89573,13.01201,0.8163,0.6077,0.0618,0.1468,3.41361,0.2866,5.89915,3.12491,0.28776,113.1068,211.5364,176.0858,283.711,280.3423,463.4077,81901.0625,72566.0938,12.2394,1.993,6.9756,7.8378,0.6581,10.1587,10.7626,0.5406,0.181,4.4918,0,0,0,0,0.29558,0.6835,0.11762,0.06082,0.10141,0.13335,0.00437,1.85888,4.14809,6.17681,7.17624,7.65354,7.74508,7.7973,7.8574,7.9225
"14",3.617,0,13.30294,9.68592,13.29698,0.006,0.0044,5e-04,0.0011,3.60422,0.29226,5.95572,3.15429,0.2905,102.0625,209.4996,169.1684,293.7172,281.4015,463.5576,81895.4375,72566.0938,11.0443,2.0364,6.9173,8.2611,0.6699,10.2383,10.8448,0.5448,0.1842,4.7278,0,0,0,0,0.27393,0.6443,0.09132,0.05539,0.08356,0.13498,0.00552,1.88518,4.18873,6.22502,7.2979,7.79987,7.87892,7.92154,7.9716,8.0268
"15",23.9637,0.9031,17.10813,-6.8556,13.87324,3.2349,2.3291,0.4916,0.4141,3.86157,0.30473,6.15123,3.25585,0.29984,92.5304,207.8532,162.2684,301.895,282.4699,463.9052,81889.8125,72566.0938,9.9836,2.0971,6.9002,9.0132,0.7112,10.767,11.3979,0.5726,0.1956,5.1529,0.4515,0,0.4515,0,0.48331,0.879,0.04339,0.30027,0.04467,0.13839,0.03157,1.90974,4.18415,6.19832,7.37955,7.92811,8.01052,8.05259,8.1018,8.1565
"16",31.9335,46.3251,24.9304,-7.0031,15.3597,9.5707,7.4683,0.8617,1.2406,4.39184,0.33871,6.73819,3.56279,0.32815,127.09,205.9927,156.1223,309.5598,283.443,464.4893,81883.1406,72567.1016,11.0654,2.0812,6.627,10.3361,0.7971,11.893,12.5767,0.6318,0.2192,5.9041,0.7006,0.4806,0.2199,44.9239,0.82197,1.1138,0.03256,0.4747,0.1726,0.17468,0.05203,1.82248,4.22663,6.08882,7.35767,8.02836,8.12819,8.17691,8.2299,8.2877
"17",78.4014,31.5831,77.56391,-0.83751,37.28082,40.2831,30.4392,3.5156,6.3282,10.95414,0.84059,16.17398,8.52659,0.78553,131.9031,206.6006,160.2711,304.2301,283.2255,466.3781,81861.4609,72575.3125,13.4392,2.0585,6.5153,25.5897,1.9638,28.3422,29.8825,1.5016,0.54,14.6144,13.3305,10.6644,2.6661,4.9222,2.10082,3.039,0.29495,0.77559,0.49543,0.82981,0.10824,0.89314,3.17629,4.47474,6.24372,8.19497,8.45724,8.5786,8.6719,8.7468
"18",117.5444,51.5969,117.01282,-0.5316,59.17177,57.8411,41.5752,5.1166,11.1493,16.81626,1.34251,26.07115,13.68085,1.26101,143.6178,209.6709,173.9763,285.2452,281.7817,468.2655,81827.0703,72590.2188,14.0836,2.0901,6.9335,40.3098,3.2186,46.8804,49.2006,2.4737,0.8851,23.0555,25.7985,20.6388,5.1597,0,4.30583,6.2049,0.40728,1.98587,1.18729,1.13265,0.16317,1.5245,3.63732,4.61776,6.18483,8.45523,8.83052,9.01214,9.15732,9.2739
"19",145.1526,67.0892,151.4461,6.29341,82.11884,69.3272,49.3323,5.9929,14.0021,21.87913,1.89125,37.12656,19.42975,1.79218,161.4921,214.2561,193.1962,256.5194,279.0634,468.1273,81777.5547,72604.3438,15.6702,2.1233,7.6158,52.3292,4.523,66.5913,69.6995,3.5067,1.2438,30.0249,33.5446,26.8357,6.7089,0,5.22789,8.8423,1.07228,2.03895,1.67682,1.5121,0.1447,2.02915,4.63835,5.42961,6.56113,8.96957,9.35473,9.5389,9.6955,9.8283
"20",131.8278,54.8952,140.88388,9.05603,72.35612,68.5277,51.2231,5.5663,11.7384,17.79618,1.66875,33.61958,17.643,1.62863,171.7444,217.5822,206.8323,240.3168,276.9603,465.4464,81733.1484,72618.3438,17.1954,2.1638,8.322,42.0462,3.9423,59.5637,62.5154,3.1477,1.0841,24.2095,27.4476,21.9581,5.4895,0,4.72675,7.2774,1.25476,1.06034,2.20649,1.45991,0.01516,1.51205,4.30147,5.11866,6.26204,8.79895,9.19993,9.387,9.5512,9.6958
"21",89.6815,31.0863,103.81012,14.12856,44.80732,59.0028,46.7679,4.428,7.8069,10.56022,1.01825,21.08204,11.1197,1.02709,169.5146,218.803,211.7169,241.9493,276.2522,463.1684,81705.8203,72629.75,17.773,1.888,7.5499,23.9729,2.3117,35.8808,37.8494,1.9069,0.6357,13.8208,15.5431,12.4345,3.1086,0,2.18969,3.0768,1.22391,0.25115,1.03854,0.90002,0.06308,0.03157,3.21228,4.20825,5.53201,7.99184,8.41715,8.62329,8.7996,8.9491
"22",35.5934,8.2429,66.3047,30.71133,25.56134,40.7434,33.7299,2.8662,4.1472,6.10471,0.5686,11.96765,6.33503,0.58537,156.7698,217.774,207.613,252.942,276.567,462.0723,81690.3047,72635.375,16.8663,1.8539,7.401,13.553,1.262,19.9211,21.0906,1.063,0.347,7.8012,4.1214,3.2971,0.8243,0,0.75859,1.4136,0.99076,0.19182,0.11379,0.45297,0.00263,0.32462,2.43821,3.85925,5.43023,7.44891,7.82463,8.007,8.1659,8.3043
"23",7.5184,0,37.31911,29.80068,18.18426,19.1348,15.2341,1.2872,2.6135,4.44778,0.39612,8.44732,4.47906,0.41398,141.4621,215.7103,199.5822,266.3074,277.403,461.4514,81679.6094,72640.4453,15.3078,2.0639,8.031,10.2845,0.9159,14.6474,15.5331,0.7831,0.2519,5.9084,0,0,0,0,0.87559,1.2267,0.14488,0.14578,0.383,0.34682,0.00986,0.87423,2.8252,4.5806,6.03767,7.32505,7.61715,7.7627,7.8887,7.9973
"24",0.8141,0,24.27822,23.46412,17.1751,7.1031,5.3817,0.5007,1.2208,4.42658,0.37457,7.83313,4.15657,0.38423,125.4817,213.2148,190.1883,281.7882,278.6566,461.2704,81673.0469,72640.4453,15.9804,2.4956,9.3938,10.2722,0.8693,13.6334,14.4688,0.7295,0.239,5.8888,0,0,0,0,0.52175,1.0883,0.18434,0.14663,0.23163,0.14353,0.0089,1.58226,3.37908,5.51977,6.82716,7.49146,7.6542,7.7411,7.8245,7.9043
"25",1.085,0,14.25403,13.16901,13.88372,0.3703,0.2747,0.0275,0.0681,3.74504,0.3031,6.22645,3.30375,0.30541,113.229,211.0896,182.4579,293.3888,279.7593,461.4226,81667.4219,72640.4453,12.2526,2.1249,7.7304,8.705,0.7045,10.8547,11.519,0.5808,0.1937,4.9815,0,0,0,0,0.41031,0.8524,0.09036,0.19929,0.08756,0.12346,0.0105,1.73929,3.73246,5.7843,7.1063,7.68516,7.79382,7.8519,7.9125,7.9747
"26",2.3524,0,13.83613,11.48372,13.83158,0.0045,0.0033,4e-04,9e-04,3.84902,0.30147,6.13005,3.25055,0.30051,102.1728,208.9987,175.0851,303.2799,280.8428,461.7765,81661.7969,72640.4453,11.0562,2.0912,7.3728,8.8483,0.693,10.5691,11.2088,0.5652,0.1906,5.0571,0,0,0,0,0.37705,0.7152,0.10981,0.08576,0.16281,0.12849,0.00572,1.8093,3.92848,5.79182,7.20601,7.81734,7.91227,7.9595,8.0105,8.0642
"27",6.8354,7e-04,13.80822,6.97282,13.71143,0.0968,0.0681,0.0089,0.0198,3.90674,0.29807,6.02175,3.18995,0.29492,92.1965,206.9729,168.1599,311.5175,281.8791,462.2695,81656.1719,72640.4453,9.9766,2.026,6.9251,8.9711,0.6844,10.3708,10.9877,0.5541,0.1882,5.1223,3e-04,0,3e-04,0,0.35944,0.7119,0.12382,0.08215,0.14632,0.13099,0.01033,1.86113,3.98967,5.75172,7.23424,7.89702,7.99805,8.046,8.0957,8.1471
"28",16.2835,0.2384,14.86664,-1.41682,14.01364,0.853,0.5929,0.1345,0.1256,4.06613,0.30404,6.11131,3.2332,0.29894,83.3124,205.0196,161.2934,318.174,282.9273,462.9127,81650.5469,72640.4453,9.0033,2.0725,6.8668,9.5216,0.7119,10.7327,11.3562,0.5727,0.1958,5.4327,0.1192,0,0.1192,0,0.54688,0.9258,0.039,0.34682,0.06618,0.13388,0.03132,1.86893,3.95655,5.69846,7.27779,7.98349,8.09429,8.14629,8.1984,8.2515
"29",47.5979,36.0656,37.45914,-10.13873,21.33684,16.1223,11.5089,3.447,1.1663,6.43272,0.47552,9.1512,4.83069,0.4467,105.3858,207.4642,155.2857,318.972,283.5762,464.2945,81639.7344,72643.7344,8.9109,2.0635,6.5816,15.0017,1.109,16.0081,16.9006,0.8525,0.305,8.5559,5.0818,0.5739,4.508,25.9018,1.19873,1.5544,0.14854,0.49546,0.35418,0.34909,0.07227,1.12976,3.77461,5.32162,6.94214,8.10795,8.24991,8.31301,8.3795,8.4527
"30",96.6987,66.0162,93.22903,-3.46963,48.09164,45.1374,32.1724,4.1255,8.8395,14.38079,1.08592,20.72941,10.88828,1.00722,138.4033,209.3847,164.7532,304.663,282.7773,467.1372,81611.7734,72655.0391,12.9416,2.0904,6.5784,34.1364,2.5781,36.9066,38.7701,1.9562,0.709,19.484,20.0571,16.0457,4.0114,25.9018,2.99994,4.5732,0.34255,1.40487,0.64523,0.94988,0.19264,1.40696,3.36083,4.46431,6.23497,8.36314,8.67105,8.81321,8.92864,9.026
"31",128.18,58.6383,133.17834,4.99834,74.50458,58.6738,41.1749,5.1587,12.3402,20.96001,1.69607,33.01547,17.23748,1.59552,152.6201,213.1222,180.9646,276.6007,280.4796,468.9407,81567.2891,72668.5938,15.1021,2.1257,7.2439,50.7281,4.106,59.9456,62.5946,3.1603,1.1291,29.0296,29.3191,23.4553,5.8638,0,5.92753,8.5541,0.42044,2.94067,1.50787,1.47901,0.0659,1.63355,4.28155,5.13348,6.42868,8.80185,9.18455,9.37077,9.5246,9.6504
"32",127.4661,54.7764,128.67049,1.20438,62.0251,66.6454,49.2645,5.5764,11.8045,16.36497,1.41568,28.18477,14.69821,1.36145,163.9082,216.5192,195.3721,262.3622,278.9464,468.4211,81530.6406,72683.7812,16.1002,2.0803,7.5032,38.1575,3.3007,49.2847,51.4034,2.5971,0.9077,21.8943,27.3882,21.9106,5.4776,0,3.17552,5.2157,1.00317,0.37081,1.64353,1.16118,0.00656,1.61849,4.03358,4.88377,6.16663,8.56475,8.97216,9.16971,9.3402,9.4879
"33",91.6095,44.126,112.86306,21.2536,58.41676,54.4463,40.3133,4.4271,9.7059,14.65953,1.32561,27.01155,14.11208,1.30798,168.7531,218.7747,204.7803,253.8689,277.6793,466.6345,81495.3984,72697.5469,17.2181,2.1563,8.2423,34.278,3.0994,47.3596,49.4853,2.5018,0.8523,19.7052,22.063,17.6504,4.4126,0,3.3264,5.2417,1.00277,0.4904,1.63746,1.19856,0.00993,0.97864,3.67393,4.52985,5.85102,8.29876,8.71583,8.9202,9.0953,9.2441
"34",37.1435,10.7218,66.83956,29.69609,34.35902,32.4805,26.1802,2.3569,3.9434,8.41199,0.76305,16.01283,8.39288,0.77829,157.2339,217.6537,200.591,259.6897,277.7415,465.2372,81473.9922,72706.2734,16.88,2.194,8.4778,19.8666,1.8021,28.3629,29.7321,1.5039,0.4956,11.4222,5.3609,4.2887,1.0722,0,2.78089,3.2669,0.21254,0.86487,1.01809,0.89791,0.0282,0.68885,3.13439,4.1272,5.60828,7.75405,8.15383,8.3508,8.5206,8.6647
"35",5.6337,0,32.34037,26.70668,18.09633,14.2441,11.4353,0.9613,1.8474,4.49774,0.39256,8.39052,4.40675,0.40875,141.8808,215.4728,192.3931,273.1443,278.6849,464.6455,81464.0234,72710.6172,15.3531,2.1812,8.1979,10.4265,0.91,14.5876,15.3229,0.7753,0.2503,5.9848,0,0,0,0,1.108,1.308,0.19517,0.20727,0.56881,0.33191,0.00911,1.16721,3.4638,4.92255,6.26901,7.46125,7.74963,7.8961,8.0276,8.1438
"36",0.5101,0,19.88987,19.37975,16.29133,3.5985,2.7274,0.2528,0.6183,4.26022,0.35318,7.41769,3.89856,0.36167,125.8531,212.9646,183.2823,288.8204,280.0018,464.4958,81457.4609,72710.6172,16.0277,2.5084,9.1108,9.8454,0.8163,12.8576,13.5153,0.6839,0.2245,5.6395,0,0,0,0,0.46818,0.9161,0.12771,0.10971,0.22176,0.13674,0.00385,1.75855,3.79341,5.75137,6.95817,7.57505,7.73182,7.8182,7.8996,7.9752
"37",0.4796,0,13.36421,12.88463,13.24133,0.1229,0.0918,0.0092,0.0219,3.61246,0.28659,5.93431,3.11867,0.28935,113.5643,210.8614,175.8998,300.5238,281.1324,464.6335,81451.4297,72710.6172,12.2889,2.1029,7.3826,8.2834,0.6571,10.2056,10.7267,0.5428,0.1807,4.7366,0,0,0,0,0.28097,0.6097,0.06019,0.04788,0.10548,0.12762,0.00403,1.78477,3.91619,5.89244,7.16901,7.7313,7.84289,7.904,7.9621,8.01703
"38",1.2232,0,13.35178,12.12855,13.34774,0.004,0.003,3e-04,7e-04,3.75968,0.28893,5.90813,3.10307,0.28792,102.4753,208.7814,168.8233,310.4103,282.2409,464.9746,81445.8047,72710.6172,11.089,2.0795,7.0763,8.5861,0.6598,10.1194,10.6298,0.538,0.1815,4.9038,0,0,0,0,0.26358,0.5488,0.05468,0.03979,0.09904,0.12476,0.0035,1.58339,3.9229,5.80922,7.25683,7.85929,7.95857,8.0093,8.0588,8.1072
"39",7.5523,9e-04,14.05709,6.50482,13.94881,0.1083,0.0772,0.0098,0.0212,4.03035,0.30213,6.11193,3.20685,0.29758,92.4696,206.6969,161.9483,318.3686,283.3217,465.5064,81440.1797,72710.6172,10.0062,2.0847,6.875,9.2303,0.6919,10.4979,11.0162,0.5576,0.1903,5.2669,4e-04,0,4e-04,0,0.36269,0.626,0.07783,0.06416,0.17684,0.1217,0.00827,1.71039,3.92883,5.72385,7.27653,7.94712,8.04946,8.09827,8.1472,8.197
"40",20.8946,0.0588,15.60799,-5.28659,14.31195,1.296,0.9058,0.1358,0.2543,4.21785,0.31041,6.22141,3.25981,0.30249,83.4685,204.6569,155.3358,324.5051,284.3587,466.1996,81434.5469,72710.625,9.0305,2.0695,6.6122,9.8136,0.7222,10.8552,11.3754,0.5758,0.1986,5.5961,0.0294,0,0.0294,0,0.4867,0.8503,0.04906,0.26164,0.09538,0.12967,0.03436,1.81526,3.94786,5.69089,7.31343,8.02136,8.12975,8.18007,8.2332,8.2896
"41",56.1466,30.903,43.4051,-12.74148,23.87474,19.5304,13.5368,4.9325,1.0611,7.32058,0.53524,10.19585,5.32856,0.49455,98.7549,209.6465,149.0011,322.5454,284.8565,467.8528,81421.9531,72715.3047,8.5678,2.0599,6.3354,17.1707,1.2553,17.9395,18.7513,0.9493,0.3452,9.7891,7.0489,0,7.0489,16.8052,1.51365,1.8327,0.12881,0.65808,0.47985,0.37574,0.01264,1.17404,3.85369,5.3649,6.9586,8.16935,8.31055,8.3751,8.4488,8.5337
"42",109.6131,81.2731,108.97336,-0.63971,56.22769,52.7457,36.8098,4.9087,11.0272,16.73212,1.27007,24.37839,12.67064,1.17647,143.2326,212.4853,161.4825,301.8113,283.5924,470.7596,81388.8125,72729.4297,12.9292,2.1206,6.4257,40.4037,3.0673,44.155,45.8983,2.3245,0.8435,23.0656,23.8663,18.907,4.9593,33.5406,4.34278,6.1067,0.05684,2.40056,0.7676,1.17463,0.24563,1.6187,3.60072,4.66946,6.31572,8.48627,8.81137,8.9669,9.0908,9.2006
"43",137.9857,57.2588,139.57963,1.5939,74.15767,65.422,46.9718,5.5832,12.867,20.60671,1.68542,33.13417,17.13898,1.59238,156.4794,216.0584,177.3391,274.8334,281.3563,471.7032,81344.9062,72742.9531,15.3827,2.1527,7.0467,49.7371,4.0666,59.9559,62.0261,3.1434,1.1183,28.4737,28.6294,22.9035,5.7259,0,5.85263,8.4304,0.60147,2.58605,1.8018,1.46479,0.05388,1.89215,4.41104,5.24318,6.45927,8.82062,9.19375,9.3655,9.5036,9.6273
"44",129.7677,57.3285,147.45698,17.68917,73.98771,73.4693,55.0394,6.0603,12.3696,19.20389,1.69967,33.90958,17.5434,1.63117,168.4847,219.687,192.8712,254.0515,279.1456,470.1853,81301.0625,72756.6797,16.6591,2.1039,7.399,45.1573,3.9973,59.8104,61.8872,3.1386,1.0993,25.9357,28.6642,22.9314,5.7328,0,4.10161,6.904,1.21327,0.63977,2.08161,1.38025,0.05653,1.68628,4.47807,5.26233,6.37391,8.83217,9.21309,9.37936,9.5173,9.6416
"45",84.7062,34.5159,106.40949,21.70325,54.93562,51.4739,39.4889,4.0703,7.9146,13.48853,1.25393,25.63683,13.31732,1.23904,168.3489,220.9206,198.4945,247.721,278.0381,467.7534,81267.0078,72770.0312,17.3938,2.2173,8.1833,32.237,2.9965,45.939,47.7258,2.422,0.824,18.5544,17.2579,13.8064,3.4516,0,4.69089,5.9805,0.53945,1.51563,1.86694,1.30831,0.03502,1.19202,3.79875,4.63017,5.8964,8.34533,8.73191,8.8983,9.0423,9.1729
"46",39.248,7.0954,70.47047,31.22243,34.21338,36.2571,30.4782,2.6355,3.1434,8.24157,0.76489,16.05337,8.37403,0.7795,155.3134,219.4324,193.2403,253.6014,278.1343,466.0607,81245.3438,72777.8047,16.5833,2.1983,8.0927,19.1235,1.7749,27.9369,29.1457,1.4798,0.4881,11.006,3.5477,2.8382,0.7095,0,2.4045,2.8622,0.48455,0.3156,1.22186,0.86704,0.00811,0.70927,3.27924,4.20247,5.58707,7.73596,8.09131,8.2447,8.3851,8.5111
"47",6.3846,0,34.80075,28.41617,17.26557,17.5352,14.153,1.2103,2.1719,4.13892,0.37154,8.11586,4.2441,0.39516,140.1478,217.3222,185.6566,267.1196,279.0708,465.1851,81235.9375,72780.4922,15.1656,2.1103,7.5838,9.5486,0.8571,14.0422,14.6864,0.7459,0.2357,5.4874,0,0,0,0,1.01311,1.1617,0.17202,0.10155,0.58025,0.33129,0.00332,1.3055,3.7977,5.0865,6.22914,7.35112,7.59727,7.70731,7.8246,7.9284
"48",1.9274,0,20.64999,18.72254,11.06469,9.5853,7.2918,0.6989,1.5946,2.8258,0.23843,5.08841,2.66397,0.24807,124.316,215.472,179.1976,283.1943,280.0933,464.9392,81228.9141,72780.4922,15.8319,1.8495,6.459,6.4946,0.548,8.7684,9.1812,0.4663,0.1507,3.7227,0,0,0,0,0.34829,0.597,0.08586,0.07013,0.14341,0.13475,0.0042,1.61355,4.01219,5.88144,6.86424,7.3795,7.477,7.5328,7.6161,7.6895
"49",1.17321,0,5.66051,4.48732,5.35049,0.31004,0.17337,0.02926,0.10741,1.42452,0.05567,2.68209,1.10412,0.08409,111.60374,214.6307,175.67772,296.59223,280.69154,463.83953,81226.55313,72780.55548,12.71226,0.8411,3.52006,2.96042,0.11616,4.54911,3.45483,0.1433,0.03194,1.65753,0,0,0,0,6.74662,0.07519,0.18954,0.01231,6.51905,0.21525,0.00279,0.94853,3.57396,5.83878,7.63898,8.26948,8.32344,8.3565,8.42694,8.49129
"50",0.70796,0,3.23162,2.52367,3.23153,7e-05,2e-05,0,2e-05,0.87817,0.03334,1.59937,0.6696,0.05107,101.63265,214.0355,173.22993,307.28636,281.12726,463.20969,81226.39923,72780.55548,9.9711,0.5936,2.44795,1.81557,0.06887,2.72645,2.0849,0.08644,0.01893,1.01588,0,0,0,0,0.1802,0.03905,0.0709,0.00964,0.00293,0.16761,0.00111,0.7947,3.17194,5.26867,7.75249,8.73018,8.79239,8.81235,8.86928,8.92154
"51",12.3159,0.0426,12.14394,-0.17195,11.83742,0.3065,0.18023,0.03401,0.09226,3.45889,0.12727,5.68824,2.38109,0.18195,90.89997,212.4246,166.65291,317.19565,282.23237,461.35244,81221.57188,72781.14141,10.75402,1.63188,6.57708,7.67139,0.28245,10.25717,7.92556,0.32883,0.07767,4.28964,0.02129,0,0.02129,0,0.17665,0.1794,0.04499,0.02683,0.00131,0.1485,0.00124,0.73597,2.81808,4.97625,7.77914,9.04481,9.1485,9.17281,9.22422,9.27011
