"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","QCt9_sd1","QCt10_sd1","QCt11_sd1","QCt12_sd1","QCt13_sd1","QCt14_sd1","QCt15_sd1","QCt16_sd1","QCt17_sd1","NPPL_sd1","NPPR_sd1","NPPS_sd1","add_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"11",0,0,0.00698057940925312,0.00697752264218622,0.00697593989178062,0,0,0,0,0.00164141353224541,0.000148728618699306,0.00328787856444625,0.00174201642131218,0.000163187937759818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158236971953236,0,0.00567295871711231,0.00210511738198116,0.0173572216216837,0.00401083116905545,0.000193573518516111,0.0214309828580638,0.0650089752933152,0.0318213649562172,0.00583505117563012,0.000399589435760952,3.37997668988843e-05,0,0,0
"12",0,0,0.00434788512388542,0.00434825682012193,0.00434786560895527,0,0,0,0,0.00108164483799236,9.6289756317669e-05,0.0020101761317875,0.00106410677674905,0.000106836985235176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106743216376612,0,0.00322621459392592,0.00163971265036212,0.0116489389120974,0.0020652338630506,0.000265107182441024,0.0408754266650576,0.173431635909783,0.0504074761570668,0.00973092768112853,0.000754983443527063,6.55666828428438e-05,0,0,0
"13",0,0,0.00422087836136193,0.004220132005212,0.00421940430952912,0,0,0,0,0.00109392445217698,8.9324061029412e-05,0.00192063857225987,0.00102259523277834,9.37221339056934e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00714001273235432,0,0.00243821656134151,0.00115234105150771,0.00672813323052366,0.00233802644911637,0.000371352972659477,0.0339625191359623,0.0925783428816215,0.0555256114897723,0.0128161917790415,0.00112919878630377,9.770601131192e-05,2.1904291355708e-05,0,0
"14",0,0,0.00328403099802047,0.00329406199766254,0.00328680803678997,0,0,0,0,0.000887520664149811,7.14284271282735e-05,0.00147209017894607,0.000787920803075537,7.58786910639307e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00707261749155277,0,0.00230214129571895,0.00118801081517371,0.00705656968771483,0.00160721353700601,6.72324476737386e-05,0.0277711822695121,0.0590729587933943,0.0571835835999576,0.0132361381654678,0.0013387767671734,0.000145380031418927,2.56432399975645e-05,0,0
"15",0,0,0.00165954204465541,0.00165882123171487,0.00165960290978953,0,0,0,0,0.000462460481522161,2.97294195005249e-05,0.000739106749988651,0.000391830719994351,3.6845294917743e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00448370382607951,0,0.000838839987871659,0.00132511825277534,0.00435041981023125,0.00125492927081468,0.000267081117326409,0.0177143605500444,0.0442979066815085,0.0822090229447799,0.0164412625777802,0.00152132982763253,0.000160881410619223,2.56432399975645e-05,0,0
"16",0,0,0.0023147999891784,0.00231206672162649,0.00231477991623524,0,0,0,0,0.000660948201641049,5.5949111076966e-05,0.00101618170251449,0.000542016437187878,5.90411600991869e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102325866374504,0,0.00176369103320453,0.00360071878346196,0.0113022498877548,0.00162096460869023,0.0016055220366289,0.0217888501511459,0.0625747286502831,0.116979567740212,0.024046320535856,0.00206540993069614,0.000190628943078849,0,0,0
"17",0,0,0.00865886939455243,0.00866136032192768,0.00865796177054422,0,0,0,0,0.00254547409804896,0.000184948805365307,0.00375817439024246,0.00198974009774273,0.000185240766069823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016625170280893,0,0.00472780043674614,0.00445701625971838,0.0197646658499863,0.00688206569881662,0.000977245665587262,0.00746748886165824,0.0640496611224368,0.0635025994775335,0.0163238516387289,0.00218325676479205,0.000222928171609039,4.22952584680665e-05,0,0
"18",0,0,0.00679161775405294,0.0067951452515674,0.00679047907445471,0,0,0,0,0.00193106737638061,0.000143955660962812,0.00298956028657589,0.00157922721160016,0.000144512416019641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271595145074949,0,0.00201687927754787,0.0101387451159033,0.0307532330730355,0.00630653493039425,0.00145944641504368,0.0162167493846967,0.0428908395366845,0.0367711438659735,0.00949490128990556,0.00154717859866329,0.00021338067656469,3.588702812818e-05,0,0
"19",0,0,0.00841382190148504,0.00842681452449876,0.00842742037289032,0,0,0,0,0.00223572350615181,0.000180288769489487,0.0038145653868968,0.00200827857337646,0.000186067762176054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429585275573895,0,0.00406922125426495,0.0108308143924656,0.0460069987649003,0.00582919324944661,0.00150440565129102,0.01277205484049,0.0176018618161244,0.0107750272445693,0.00360163206551605,0.00087344378205124,0.00014981132915602,2.1904291355708e-05,0,0
"20",0,0,0.00960564144004713,0.00959775957653084,0.0096078008604325,0,0,0,0,0.00233583826581405,0.000206644671361369,0.00448111232583683,0.0023702917179712,0.000216435774409949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363857908219318,0,0.00611859056524054,0.00823381025486568,0.0399438716807533,0.00532092676290152,0.000609500540681392,0.0138627216124775,0.0117801759088922,0.0051864176733877,0.00112203098680634,0.000385861230093103,8.95499409221164e-05,0,0,0
"21",0,0,0.0202373211586119,0.020234180602299,0.0202403912606412,0,0,0,0,0.00468906701753658,0.00042063444144926,0.00956906020104979,0.00508670717645421,0.000467724990423511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305446270465714,0,0.0172656281423965,0.0103155712445317,0.0297629357158235,0.00425288244499058,0.0089740150130555,0.00194667393107818,0.0221201907630549,0.0127883570785178,0.00172207415459945,0.000198099556646147,5.38891492234463e-05,0,0,0
"22",0,0,0.0161236635183361,0.0161222055287456,0.0161183627010194,0,0,0,0,0.00380967336015974,0.000340366706582032,0.00757017433048538,0.00403025164013716,0.00037025243913696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116805172761476,0,0.0141365732064104,0.00993387450224043,0.00179842214794587,0.00268770038012672,0.00128078258904626,0.0042969451210991,0.0628956488594763,0.0277252537764706,0.00422094345334826,0.00027510145052467,3.26598632370329e-05,0,0,0
"23",0,0,0.00748855530833978,0.00747778528223907,0.00748461715382918,0,0,0,0,0.00178901784465243,0.000156669890360123,0.00350604096272756,0.00186525271123449,0.000175015150859296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133229027003741,0,0.00569679548411901,0.00241925337008898,0.0133029616205861,0.0043688955680868,0.00073694427787104,0.027680655755063,0.125498027929292,0.0566851578653727,0.0098351564822479,0.000621662807689686,5.33617348618515e-05,0,0,0
"24",0,0,0.00356601169290544,0.0035722922216934,0.00357432977400409,0,0,0,0,0.000904495506463179,7.66995976705731e-05,0.00163117699341253,0.000870214184711256,8.80484256107046e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00734882791451615,0,0.00202195025366175,0.0017368565591524,0.00763315839418435,0.00218976014552953,0.000528977477514092,0.0288705680056645,0.0632163582828484,0.0737168861046755,0.0156940589351062,0.00127489314268004,0.000105767994624297,0,0,0
"25",0,0,0.0022188121310123,0.00222422021291861,0.0022239910889292,0,0,0,0,0.00059269884358914,5.22619663934994e-05,0.00100412231135538,0.000536731597803566,5.5949111076963e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00536990265698128,0,0.00133194586901262,0.00163627409968285,0.00576244932491577,0.00144539813116517,0.000104344998863763,0.0221852480561551,0.055535846381714,0.123206761014142,0.0235777410866154,0.00185999103940496,0.000152275667090518,3.01511344577061e-05,0,0
"26",0,0,0.00283043969886107,0.00282996430715984,0.00282506815864859,0,0,0,0,0.000784073795743557,6.57820091459104e-05,0.00125881578148559,0.000669312929786797,6.90191014403644e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00871402561530791,0,0.00228603556093482,0.00201283231775375,0.00920453659558122,0.0015257109619433,0.000504736154697269,0.0314927981345487,0.0629357569753523,0.109584141907375,0.0286143979263389,0.00271239783590128,0.000233677235744247,0,0,0
"27",0,0,0.0033851241715136,0.00338874116253613,0.00338870300864623,0,0,0,0,0.000956743213071082,6.98049229834796e-05,0.0014870929542384,0.000792645487394524,8.19645156039101e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091952818380302,0,0.002775632787985,0.0019117224767949,0.00982680373861062,0.00144819776538868,9.0453403373329e-05,0.0353098790651563,0.0615576617588105,0.068927053308391,0.0208156709614597,0.00266363463991392,0.000279774440172341,4.98887651568696e-05,0,0
"28",0,0,0.00147123084593149,0.00146994777616291,0.00147044142345005,0,0,0,0,0.00042076769665161,4.4084400227676e-05,0.000647918189124195,0.000345667265713457,4.16333199893181e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00654387245189473,0,0.000327295313474272,0.00247952646994371,0.0068399210669437,0.00125831818172696,0.000117137577750319,0.0301732984339439,0.0490860758713145,0.0473553173339381,0.0139222305698621,0.00206239930883685,0.000268725010583689,2.87623491263991e-05,2.72659924343655e-05,0
"29",0,0,0.00525967161090389,0.00525356098568411,0.00525880685088833,0,0,0,0,0.00158408626435851,0.000115027445122091,0.00225237383193548,0.00119591729723177,0.000116666666666657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188047521395604,0,0.00402015364800095,0.00640128419881037,0.0214729714767287,0.00370893692738406,0.00243797481777832,0.0281307017834302,0.0703400765114481,0.0552351295039048,0.0117706639274481,0.00152089121932177,0.000215640928631407,4.98887651568696e-05,0,0
"30",0,0,0.00653224202388364,0.00653694852049457,0.00653439972744096,0,0,0,0,0.00194596163031718,0.000143333333333344,0.00282371111207301,0.00149431887122151,0.000143333333333318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203333084947688,0,0.00269496350306053,0.00822036513971873,0.023588694839741,0.0057935645244521,0.00218638463628379,0.0247347622514623,0.0446893624384094,0.0370818402968081,0.00865442001861394,0.00115268680424768,0.000161592454069327,1.40705294135962e-05,0,0
"31",0,0,0.0074853172776767,0.00747674340332688,0.00748361246695431,0,0,0,0,0.00211838965902742,0.000161820451692154,0.00330166716381344,0.00173947948791841,0.00016382732964737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333860352315882,0,0.00273013023702371,0.0106288560917053,0.0388401785487267,0.00667980039621944,0.00114559983846847,0.0171472380789844,0.0235764113409393,0.015240147139988,0.00436983877380973,0.000723551147208155,0.000114079539857919,4.22952584680665e-05,9.99999999997669e-06,0
"32",0,0,0.0155118096424577,0.0155195101713809,0.0155211403243996,0,0,0,0,0.00406156398696378,0.000328012071716721,0.00707509531648671,0.00371390765919271,0.000349999999999967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419426551641908,0,0.0116291203190069,0.00640770456386511,0.0450618629656985,0.00746626108205804,0.000589897268919587,0.0184737723994496,0.0226794972598511,0.011233908761451,0.00228017786830567,0.000387974538371078,6.52810551507579e-05,0,0,0
"33",0,0,0.0134500862150369,0.0134594041322772,0.0134600427753833,0,0,0,0,0.00332785914134692,0.00027700417529586,0.00625431560095621,0.00329422144815659,0.000309869636975253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452139906277343,0,0.00960871342778905,0.00618931067782728,0.0473506984364987,0.00781835214754557,0.000799883829949163,0.0203035817111915,0.0219267606436343,0.0121154895430885,0.00205547581062896,0.00024157730845316,4.64823198710648e-05,0,0,0
"34",0,0,0.00968759677696841,0.00968595875325182,0.00969484393839846,0,0,0,0,0.00235116541057388,0.000206507759044173,0.00453153440242973,0.00239375112416563,0.000225224915642689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02466469246809,0,0.00369559101217829,0.00907863843082076,0.0288170746943439,0.00830254305692667,0.00204868299651313,0.0231663658144843,0.0451649107899779,0.0245374983906821,0.00380904770834447,0.000272556175286689,5.00908265960866e-05,4.72581562624159e-05,0,0
"35",0,0,0.00510031450802813,0.00510615552470008,0.00510808934609379,0,0,0,0,0.00125716371489975,0.000106832257830353,0.00238026906211896,0.00125733845880891,0.000118389871256638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140163530394055,0,0.00303799774572502,0.00430362062745434,0.0151629000983961,0.00371612864702127,0.00113348439278486,0.0350715086385205,0.113329187785144,0.0419299823298534,0.00746793712135323,0.000521733706603353,4.4619604334115e-05,2.56432399975645e-05,0,0
"36",0,0,0.00418888126623635,0.00418853883541232,0.0041931541128536,0,0,0,0,0.00108293046122007,9.20913029596701e-05,0.00191540801887949,0.00101329545383747,9.44735546343694e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00948017234425449,0,0.00241573357116812,0.00243818341882607,0.0101015055883524,0.00246209465719945,9.51925215634934e-05,0.0413338501433966,0.0984203097829802,0.0623027211818767,0.0129344377847698,0.00101583423446898,7.46439359340331e-05,3.14466037734487e-05,0,0
"37",0,0,0.0028228605020691,0.00281917155966568,0.00281737376815625,0,0,0,0,0.00076594893940639,6.46591685749774e-05,0.00127263188675748,0.000669068401026811,6.73525325163268e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00682419011363771,0,0.00170530337358477,0.00147361268433545,0.00675131083418605,0.00172597505746459,0.000681604613016115,0.02520091717106,0.0596252955946339,0.080327284891124,0.0165393846147414,0.00144642052088335,0.000122511594998568,0,0,0
"38",0,0,0.0029105817045027,0.0029112987833715,0.00291098147216946,0,0,0,0,0.000818282878158182,6.87845413687953e-05,0.00128965229046553,0.000685509469171105,7.24464274376845e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625958658718164,0,0.00205860867990245,0.00154373939288058,0.00674505310684367,0.00146207822200891,8.08727645156516e-05,0.022875658626054,0.0556785849698286,0.124644922654051,0.0247540663734305,0.00205235415456435,0.000173310021742366,0,0,0
"39",0,0,0.00223383621656205,0.00223669489211292,0.00223088038064059,0,0,0,0,0.000636673806084056,5.73047849994921e-05,0.000987445945330429,0.000517057525666593,5.19809599951776e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00372577305380841,0,0.00118494597754369,0.00118465738984448,0.00411128958116575,0.00149256575240507,5.40388935878783e-05,0.0170815776185748,0.056919965883349,0.0928279205211602,0.0261119049438753,0.00269006758955304,0.000238384715800568,2.56432399975645e-05,0,0
"40",0,0,0.00117937494145195,0.00117486298362958,0.00117854344275666,0,0,0,0,0.000352050271892213,4.46196043338548e-05,0.00051400978648857,0.000269335133507282,3.68452949177532e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191991161412723,0,4.09360180740333e-05,0.000757331839520507,0,0.00116133674285413,5.88097428882826e-05,0.0139398527230166,0.043413417187768,0.0518592096668733,0.0171003281615389,0.00241946546396365,0.000269550692370746,4.82418151323297e-05,0,0
"41",0,0,0.00333022036459538,0.00332952570408182,0.00332575183267248,0,0,0,0,0.00103217872933559,7.3167857379688e-05,0.00141003760964235,0.000744528187661277,7.5872034746436e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010768582201305,0,0.00217324851107946,0.00246725197805825,0.0113294397946503,0.0020999612791043,0.00109053966808951,0.0224115188636955,0.033681391379403,0.0316664391698367,0.0100560481825867,0.00173770398846156,0.000245054106579701,4.90207129999055e-05,0,0
"42",0,0,0.00492838613533785,0.0049358244120169,0.00493188594656215,0,0,0,0,0.00148599488830918,0.000111278157258402,0.00213140893317172,0.00111226904310168,0.000108595254467802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191454227195722,0,0.000374029383602385,0.00745828913140785,0.0217074129450673,0.00485898719546127,0.00161984255376561,0.01234360194963,0.026652572032725,0.0240201427257553,0.00552792168738111,0.00100855482165465,0.000170667140150799,2.1904291355708e-05,0,0
"43",0,0,0.00498540252976993,0.00499156014961985,0.00498901459876237,0,0,0,0,0.0013942884938349,0.000102351148385132,0.00222753090649567,0.00116226181441737,0.000113635959595312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236499848164472,0,0.00137079605273061,0.00800054139582207,0.0255360105408702,0.00433528207929667,0.000765743185580274,0.0107071566267755,0.0141596611555646,0.00949093533511604,0.00250904706446833,0.000518431979310444,0.000108730042868414,9.99999999997669e-06,0,0
"44",0,0,0.0093307664760358,0.00934496434374462,0.00933833605103318,0,0,0,0,0.00248015476871251,0.000197969490558294,0.00425509747778521,0.0022153484346415,0.000205919960914505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029798515724679,0,0.00751849141326324,0.00448179527520935,0.0322341872595359,0.00523906036759965,0.000883182377038351,0.0117009296013331,0.012833871338585,0.00767522124841504,0.0014559036903434,0.000259883423748968,6.40312423741793e-05,0,0,0
"45",0,0,0.00544065726867189,0.00543802548836621,0.00543689333083792,0,0,0,0,0.00136737564758785,0.000120684077096539,0.00252716553802183,0.00131590848903529,0.000123729911133434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021961364513917,0,0.00274770868730712,0.00754635312283657,0.0248981090312765,0.00465987503625746,0.000789627197550281,0.0132025937151789,0.0170247313866586,0.0107324153098843,0.00168800013164824,0.000173496426767288,4.40844002275781e-05,0,0,0
"46",0,0,0.00583185357854741,0.00583183348683595,0.00583089611423055,0,0,0,0,0.00145319536459373,0.000117791117979034,0.00270702415910532,0.00141367455857979,0.000139765315562698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151990754636423,0,0.00358698700270516,0.00375814052451744,0.0170807662816302,0.00418822495609157,0.000886073508590717,0.0149590239985735,0.029996116566831,0.0187089095612143,0.00304552992519411,0.000230876677912726,4.82418151323297e-05,0,0,0
"47",0,0,0.00322504012973242,0.00322315784047983,0.00323186080183298,0,0,0,0,0.000803383627244925,7.09531072916636e-05,0.00149698822218939,0.000785872094869767,8.13025276980953e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00775337652089381,0,0.00222822210234387,0.00170212552801822,0.00855348774040465,0.00206647995246491,0.000348613415019149,0.0199200840481372,0.0825262578109708,0.0327000355234107,0.00585332125352519,0.000408608132641247,4.02015126106318e-05,0,0,0
"48",0,0,0.00228253005113688,0.00227942399245353,0.00228317163771637,0,0,0,0,0.000604570972348197,5.22619663934733e-05,0.00104227557960376,0.000549875100602502,5.68535243614977e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00298533029490825,0,0.00102507698651508,0.000783011539319231,0.00235258293470102,0.00144195819438132,0.000126375262890754,0.0185162771963514,0.0505031959784765,0.0524612588564941,0.0105337013265216,0.00081136871514694,6.90191014402112e-05,3.94277244406246e-05,0,0
