"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","QCt11_mean1","QCt12_mean1","NPPL_mean1","NPPR_mean1","NPPS_mean1","add_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"25",1.2877,0,14.1715724,12.8838758,13.6970962,0.4745,0.3878,0.0106,0.076,3.6539658,0.2784654,6.1668814,3.2933906,0.3043994,148.0786,72.8842,184.8525,287.3635,257.8206,458.4102,81665.9141,72626.0703,12.1783,1.9434,7.8044,8.4901,0.647,10.7467,11.4785,0.5787,0.1779,4.8475,5.9996,4.2987,0,0,0,0,0.3865486,0.8339,0.0900766,0.1858736,0.0813446,0.119328,0.010053,1.6783758,3.5830904,5.5825278,7.0611458,7.6741056,7.7846382,7.8425888,7.903,7.965
"26",2.8587,0,13.6548466,10.7961268,13.6457942,0.009,0.0073,2e-04,0.0015,3.7610118,0.2768582,6.069046,3.2394482,0.2994334,136.8257,71.0021,177.407,297.6977,258.7852,458.7184,81660.2891,72626.0703,11.2528,1.882,7.4455,8.6469,0.6365,10.465,11.1717,0.5633,0.175,4.9308,5.8393,4.186,0,0,0,0,0.3611754,0.7033,0.1064314,0.0801568,0.1561592,0.1248566,0.0054074,1.7756636,3.7923306,5.5851068,7.1503664,7.8059678,7.9046266,7.952,8.0028,8.0564
"27",8.4524,0.0012,13.6452152,5.1927924,13.4258292,0.2194,0.1758,0.0056,0.0381,3.7958528,0.271485,5.9134578,3.1535204,0.2915102,126.4286,69.2233,170.4729,306.5836,259.6747,459.1788,81654.6641,72626.0703,10.3977,1.7789,6.9346,8.7114,0.623,10.1784,10.8559,0.5474,0.1713,4.9626,5.6743,4.0714,6e-04,5e-04,1e-04,0,0.3511584,0.6878,0.1204054,0.0725976,0.1506944,0.127863,0.0086522,1.81524,3.8771248,5.6060422,7.185726,7.8830194,7.9881482,8.0363502,8.086,8.1373
"28",20.5847,0.4002,15.2178238,-5.3669016,13.9056,1.3122,1.0845,0.0526,0.1751,4.0119786,0.2803748,6.0772106,3.2368086,0.2992252,117.02,67.451,163.6718,314.0355,260.5584,459.7967,81649.0391,72626.0703,9.6086,1.8124,6.9612,9.3835,0.6557,10.6599,11.3552,0.5726,0.1803,5.3413,5.9353,4.264,0.2001,0.1601,0.04,0,0.514217,0.9082,0.0477224,0.3245262,0.0587098,0.1309794,0.0309994,1.833454,3.8757742,5.593758,7.241543,7.972232,8.0865428,8.1389108,8.1910092,8.2441
"29",59.7924,40.7419,47.6902112,-12.1021936,21.161837,26.5284,20.9543,1.4326,4.1414,6.3597148,0.4377492,9.0880384,4.82979,0.4465464,139.5054,67.4143,163.8743,315.7822,261.0537,461.1688,81638.2266,72629.3438,9.5502,1.7779,6.7631,14.829,1.0207,15.8951,16.8948,0.852,0.2807,8.4366,8.8308,6.358,8.7068,6.9654,1.7414,23.3283,1.1455086,1.5207,0.157008,0.4629668,0.3634798,0.3190586,0.0628442,1.2483842,3.7984986,5.373963,6.98155,8.0991184,8.242139,8.3055574,8.372,8.4452
"30",111.0714,64.3337,99.729293,-11.3420442,47.7950388,51.9343,40.2413,3.1424,8.5506,14.263353,1.0008262,20.6191922,10.9032394,1.0084264,170.784,69.7095,173.3297,301.7393,260.2133,464.0216,81610.2344,72640.625,12.5529,1.8052,6.9469,33.8092,2.3726,36.6578,38.7678,1.9558,0.6525,19.2475,20.264,14.6631,20.5027,16.4021,4.1005,23.3283,2.8573586,4.4756,0.3891952,1.3215602,0.6369002,0.8988948,0.1943614,1.5047486,3.500011,4.6582686,6.3407408,8.3590916,8.6597988,8.8018996,8.9173994,9.0147
"31",143.4387,54.9413,146.0735904,2.6348868,73.998449,72.0751,55.9722,4.6373,11.4657,20.7634454,1.5618876,32.8246392,17.2518904,1.5965898,184.1371,73.3037,187.7532,273.4972,258.0525,465.846,81565.5391,72654.1875,14.1176,1.9,7.5528,50.1972,3.7771,59.5346,62.5789,3.159,1.0387,28.6472,32.711,23.8138,27.4706,21.9765,5.4941,0,5.8200546,8.4263,0.458454,2.8587834,1.5152702,1.4460004,0.0605062,1.6787158,4.3762878,5.246911,6.4893792,8.7926118,9.1674432,9.3535228,9.507697,9.6336
"32",141.2052,51.4991,143.1873432,1.9821956,61.1605816,82.0268,65.4965,5.3638,11.1664,16.068184,1.294661,27.8334546,14.6111328,1.3531456,195.0174,76.558,200.6517,258.9166,256.6471,465.3222,81529.0234,72669.4609,14.8692,1.8955,7.7009,37.4316,3.0159,48.6264,51.0527,2.5789,0.8294,21.4168,26.6869,19.4506,25.7496,20.5996,5.1499,0,3.130436,5.0704,0.964366,0.326407,1.6489174,1.155112,0.00477,1.573522,4.006863,4.8687066,6.1487552,8.539158,8.9427492,9.1405,9.3117,9.4601
"33",100.4474,43.8685,127.2158858,26.7685232,57.673933,69.542,55.9789,4.1337,9.4293,14.3861996,1.2146134,26.718771,14.052152,1.3021946,201.2024,78.9235,209.8012,249.7729,255.5283,463.5192,81494,72683.125,15.7493,2.0214,8.3979,33.5937,2.8361,46.7841,49.2098,2.4874,0.7799,19.2564,25.7242,18.7136,21.9343,17.5474,4.3869,0,3.1494824,5.0709,0.995175,0.398305,1.5963532,1.1548212,0.008217,1.0148182,3.722095,4.5943044,5.8830266,8.270572,8.6843652,8.8891,9.065,9.2144
"34",41.004,11.2865,76.1800896,35.1760868,33.9653232,42.2147,37.3694,1.73,3.1154,8.247611,0.700593,15.8678234,8.372988,0.7763062,191.2279,77.9721,205.6436,254.9024,255.6427,462.0869,81472.6562,72691.7734,15.6179,2.0802,8.6719,19.4733,1.6541,28.0995,29.6548,1.4997,0.4549,11.1652,15.5022,11.2398,5.6433,4.5146,1.1287,0,2.6989056,3.1985,0.2193504,0.8350196,1.0077282,0.8561626,0.0272214,0.7544542,3.2472446,4.2677432,5.6890252,7.7403436,8.1329582,8.3297644,8.4999,8.6444
"35",6.3822,0,37.0799478,30.6977166,17.9210636,19.1589,17.4222,0.4417,1.295,4.4123064,0.3613182,8.3325798,4.4062174,0.4086418,176.6961,75.929,197.2396,267.9169,256.542,461.4659,81462.6875,72696.1172,14.5319,2.0431,8.4041,10.2291,0.8376,14.4877,15.322,0.7751,0.2303,5.8563,8.0098,5.7951,0,0,0,0,1.0700208,1.29,0.199147,0.2048958,0.5488034,0.3163228,0.009294,1.2439704,3.6012934,5.058605,6.3309374,7.458532,7.7383244,7.8841076,8.0157,8.132
"36",0.5948,0,21.4610942,20.866307,16.1165902,5.3445,4.4252,0.1139,0.8054,4.1758508,0.324818,7.3598106,3.8948512,0.3612624,161.132,73.6243,187.9137,283.5079,257.7523,461.2859,81456.125,72696.1172,15.5641,2.3047,9.326,9.6445,0.7502,12.7494,13.4941,0.6827,0.2063,5.5108,7.0543,5.0998,0,0,0,0,0.46942,0.9038,0.1294138,0.1088716,0.2206138,0.1399358,0.0038466,1.7769182,3.8838926,5.8310952,6.980428,7.5732604,7.72499,7.8106904,7.8919,7.9675
"37",0.572,0,13.2540112,12.6819666,13.0736666,0.1803,0.1481,0.004,0.0282,3.5378496,0.262988,5.8752612,3.1091576,0.2884086,148.8872,71.7292,180.3689,295.4715,258.7596,461.4012,81449.9531,72696.1172,12.2448,1.8951,7.5448,8.1103,0.6029,10.1015,10.6914,0.541,0.1658,4.6265,5.5891,4.0406,0,0,0,0,0.2785458,0.6016,0.0598142,0.046041,0.1037926,0.128711,0.0040814,1.7893,3.9736178,5.9634158,7.18416,7.7284676,7.8369544,7.8975,7.9555,8.0103
"38",1.4833,0,13.1813854,11.698058,13.1720708,0.0093,0.0076,2e-04,0.0015,3.6860022,0.2648614,5.8437408,3.0907468,0.2867206,137.5729,69.8872,173.1437,305.8743,259.7196,461.7239,81444.2891,72696.1172,11.3143,1.842,7.2252,8.4146,0.6046,10.0053,10.5835,0.5355,0.1663,4.7943,5.5328,4.0021,0,0,0,0,0.2614334,0.5413,0.0563758,0.0390938,0.0967588,0.1255794,0.0033576,1.5880202,3.9686896,5.8983184,7.2728088,7.8557912,7.9526446,8.0029002,8.0523,8.1007
"39",10.0658,0.0065,6.8278988,-3.2378964,6.539748,0.2882,0.2313,0.0074,0.0495,1.8722526,0.1308534,2.8757068,1.5199238,0.1410082,127.1229,68.943,169.4825,315.9455,260.2298,461.9508,81438.6484,72696.1172,10.4533,0.9448,3.664,4.1891,0.2928,4.8261,5.1016,0.2582,0.0805,2.3845,2.667,1.9305,0.0033,0.0026,7e-04,0,0.1616934,0.1881,0.0349422,0.0335936,0.0202064,0.107894,0.003161,1.1181442,3.4669014,5.3880798,7.2341676,7.901994,7.986125,8.0314944,8.089,8.1431
"40",29.5762,0.2736,17.4637176,-12.112538,11.6409524,5.8228,5.0304,0.1764,0.616,3.4442692,0.2334328,5.0495472,2.6663128,0.2473926,117.5948,67.4103,163.6037,324.0314,261.0276,462.5471,81432.7969,72696.1172,9.6648,1.5601,5.9883,7.7969,0.5284,8.5727,9.0533,0.4582,0.1453,4.4336,4.7328,3.4291,0.1368,0.1094,0.0274,0,0.1566398,0.3103,0.001827,0.0652646,0,0.0913742,0.0118366,0.9246532,3.0475228,5.00388,7.164924,8.0555822,8.1623274,8.215044,8.2779,8.3342
"41",77.1378,49.368,54.1156572,-23.0221424,21.6114692,32.5042,26.1025,1.798,4.6037,6.6422292,0.4439824,9.2184402,4.8562032,0.4506134,146.8677,67.6847,165.0479,325.3644,261.502,464.1108,81422.0469,72699.3516,9.8454,1.7757,6.755,15.5305,1.0381,16.1692,17.0358,0.8622,0.2855,8.8273,8.9059,6.4677,10.2495,8.1996,2.0499,28.869,1.0294092,1.5171,0.1228906,0.5033102,0.2627954,0.2633044,0.010704,1.1048044,3.2194772,4.8786508,6.9267902,8.2119444,8.3870138,8.473171,8.5506,8.6211
"42",135.4141,71.0399,124.8969796,-10.5170688,56.3285474,68.5684,52.0205,4.3948,12.1531,16.8795924,1.1629364,24.3501712,12.7520968,1.1837542,177.5468,71.2789,179.6202,305.1821,260.2522,467.3488,81389.1719,72712.4141,13.1975,1.8384,7.1581,40.8139,2.8124,44.1665,46.2587,2.3422,0.7734,23.221,24.1834,17.6666,27.1631,21.7305,5.4326,16.7137,4.4604386,6.1495,0.0558946,2.434865,0.9009926,1.1245814,0.2276214,1.681578,3.6339368,4.6870576,6.3318206,8.5087952,8.850501,9.0177964,9.1446,9.2607
"43",159.6966,57.6954,153.7145532,-5.982028,71.3404856,82.3741,64.21,5.4353,12.7287,19.9965302,1.4811082,31.77566,16.5499014,1.5372838,191.8079,75.1099,194.9061,279.6338,258.3286,468.6898,81346.3281,72725.2031,14.5866,1.9385,7.7925,48.2172,3.5702,57.4433,59.8379,3.0317,0.9818,27.5013,31.2832,22.9773,28.8477,23.0782,5.7695,0,5.6652398,8.0269,0.531458,2.5249886,1.6935336,1.4467126,0.0507614,1.6978726,4.2439946,5.0922772,6.3631376,8.7478906,9.1379974,9.3272016,9.482,9.6249
"44",147.5445,57.9634,158.5849482,11.040513,66.932288,91.6527,72.8969,6.1891,12.5666,17.704915,1.4051894,30.4857612,15.862022,1.4743988,205.1267,78.9379,209.9637,262.1833,256.7042,467.981,81306.6094,72739.1797,15.6635,1.968,8.1263,41.5356,3.2971,53.6477,55.8269,2.8305,0.9067,23.7513,29.1872,21.4591,28.9817,23.1854,5.7963,0,3.640713,6.0556,1.019146,0.6604164,1.6797174,1.3005808,0.0569424,1.469563,4.0831372,4.9046928,6.160574,8.6415008,9.04879,9.2400004,9.4036,9.5547
"45",99.083,40.5276,117.9254922,18.8425344,50.2362054,67.6892,55.0729,3.8682,8.7481,12.7012396,1.0490364,23.2399086,12.118854,1.1271622,208.9638,80.8674,217.2461,257.5854,256.0069,466.4323,81276.3047,72752.4922,16.4268,2.1233,8.929,30.2703,2.5,41.5307,43.3132,2.1974,0.6875,17.3361,22.6454,16.6123,20.2638,16.2111,4.0528,0,4.185119,5.2627,0.4306788,1.4151518,1.56929,1.2006754,0.0301476,0.9682792,3.5225944,4.403008,5.7888476,8.2063582,8.6103326,8.7995,8.9684,9.1234
"46",48.3165,10.8439,77.1825592,28.86611,31.4603596,45.7222,40.8735,1.9142,2.9346,7.8528956,0.6447886,14.6120652,7.6397248,0.7108826,198.3271,79.8374,212.6993,264.6509,256.3083,465.3407,81256.625,72759.3594,16.0587,2.1143,8.8843,18.1969,1.4942,25.3953,26.5551,1.3478,0.4109,10.4192,13.8841,10.1581,5.422,4.3376,1.0844,0,2.0762906,2.5191,0.417814,0.3002366,1.0203928,0.7556618,0.0075978,0.7041574,3.170931,4.2115782,5.6887994,7.7070626,8.0681674,8.2391,8.4019,8.5494
