"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","QCt11_mean1","QCt12_mean1","QCt13_mean1","QCt14_mean1","QCt15_mean1","QCt16_mean1","QCt17_mean1","NPPL_mean1","NPPR_mean1","NPPS_mean1","add_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.462,0,14.296003,13.833953,14.025028,0.271,0.2215,0.0071,0.0424,3.802864,0.29032,6.289541,3.33639,0.305921,149.4501,85.0757,180.2367,295.5945,265.9538,464.2734,82151.7969,72477.2188,12.2911,1.91,7.587,8.7739,0.6698,10.8835,11.5467,0.5775,0.1842,5.0098,6.0332,4.3534,11.5823,0.8842,19.021,10.09,0.9252,0,0,0,0,0.383738,0.82,0.151545,0.122056,0.129598,0.132077,0.008563,1.869433,4.04123,6.004472,7.187475,7.732596,7.838316,7.8992,7.9632,8.0288
"2",4.3426,0.0034,14.048972,9.706327,13.962898,0.0861,0.0692,0.0025,0.0144,3.895762,0.287845,6.19431,3.28385,0.301124,138.0947,83.2138,172.9795,305.4895,266.8719,464.6192,82146.1719,72477.2188,11.3571,1.8623,7.2584,9.0029,0.6652,10.7358,11.383,0.5693,0.1829,5.1345,5.9477,4.2943,11.9724,0.8846,18.9724,10.058,0.9223,0.0017,0.0013,3e-04,0,0.427264,0.8118,0.118994,0.164465,0.12727,0.135535,0.009859,1.903913,4.110576,5.986955,7.271524,7.850098,7.948929,8.0037,8.0619,8.1218
"3",11.0207,0,14.2323,3.211578,14.033625,0.1987,0.1597,0.0058,0.0332,4.006069,0.28827,6.171166,3.268388,0.299723,127.6006,81.4102,166.081,313.9437,267.7425,465.1132,82140.5469,72477.2188,10.4941,1.8037,6.8985,9.2068,0.6625,10.6371,11.2673,0.5636,0.1822,5.2459,5.8873,4.2549,12.2118,0.8788,18.8013,9.9576,0.9132,0,0,0,0,0.45253,0.7662,0.148873,0.105607,0.209621,0.137298,0.00641,1.955571,4.174476,5.941849,7.284686,7.912884,8.018292,8.074689,8.1325,8.1914
"4",30.8986,1.4049,22.988821,-7.909751,16.075932,6.9129,5.7397,0.2782,0.8949,4.714074,0.331967,6.992565,3.698161,0.339162,118.5957,79.7559,159.9052,319.571,268.4881,465.9107,82133.5312,72478.5625,9.7073,1.7948,6.7378,11.0811,0.7803,12.3259,13.0375,0.6522,0.2146,6.3092,6.8123,4.9304,12.7226,0.8965,19.1443,10.1256,0.9286,0.7024,0.5619,0.1405,0,0.739496,1.1628,0.046882,0.463435,0.087357,0.188701,0.055948,1.71166,4.065321,5.750818,7.237329,8.013038,8.136122,8.198722,8.26,8.3219
"5",70.4178,54.4377,70.060812,-0.356965,35.851032,34.2098,27.6069,1.8825,4.7204,10.677518,0.755353,15.498949,8.169772,0.749443,152.5085,80.0399,161.5272,311.908,268.2317,467.9053,82113.2578,72486.8516,10.2894,1.7624,6.5663,24.7806,1.753,26.976,28.4394,1.423,0.4821,14.1114,14.86,10.7904,12.6124,0.8908,19.057,10.0484,0.9218,10.2351,8.1881,2.047,33.9677,1.82216,2.66,0.379214,0.494684,0.635764,0.691709,0.023004,1.034475,3.417848,4.703946,6.358497,8.143753,8.410894,8.543501,8.6447,8.7235
"6",110.9403,53.0439,111.527616,0.587306,54.636492,56.8911,44.9031,3.4157,8.5724,15.784444,1.160382,23.965792,12.572032,1.153832,172.0247,82.3359,171.0578,295.0024,267.0109,469.9676,82081.0859,72501.8047,13.1815,1.7734,6.7459,37.0997,2.728,42.2603,44.3371,2.2195,0.7502,21.155,23.1673,16.9041,11.9403,0.8772,18.9119,9.9215,0.9106,20.346,16.2768,4.0692,12.3519,2.715799,4.7003,0.585444,0.873773,0.8912,0.950821,0.162723,1.403386,3.594954,4.639588,6.183292,8.308642,8.678734,8.866207,9.016,9.1351
"7",152.5251,61.5349,162.192089,9.667011,85.052515,77.1396,59.2004,5.1025,12.8367,23.110539,1.843176,38.264265,19.997863,1.836669,188.5362,86.6029,188.2198,260.9873,264.1468,470.4323,82029.4531,72516.9062,14.256,1.8865,7.4525,56.0091,4.4678,69.5638,72.7117,3.6426,1.2286,32.0337,37.995,27.8255,11.1801,0.89,19.396,10.1373,0.931,30.7675,24.614,6.1535,0,6.454539,9.9575,0.640187,3.138574,1.71589,1.600078,0.277178,2.278306,4.904278,5.680087,6.729136,9.033348,9.404668,9.588054,9.743902,9.8749
"8",149.134,56.2197,161.749651,12.615514,80.533814,81.2159,64.1177,5.2411,11.8571,19.868946,1.757928,37.469486,19.6328,1.804652,201.1943,90.2456,202.5765,236.5785,261.5574,467.2796,81978.7734,72531.3359,15.4517,1.9791,8.1314,48.2871,4.2709,68.2666,71.5369,3.5867,1.1745,27.7324,37.3825,27.3066,9.9461,0.8812,19.352,10.1406,0.9321,28.1099,22.4879,5.622,0,7.37666,9.8511,0.547224,3.161983,2.421745,1.792931,0.016345,1.803509,4.792161,5.560459,6.575045,9.117304,9.498497,9.675604,9.83279,9.9712
"9",97.5093,27.1127,122.109981,24.600702,49.781061,72.3289,60.9318,4.1808,7.2163,11.557788,1.078101,23.572057,12.429801,1.143321,198.8024,91.1734,205.9408,233.7257,260.5967,464.3398,81947.9453,72543.6328,15.9482,1.7837,7.4807,26.5493,2.4764,40.5968,42.8135,2.148,0.681,15.2831,22.3734,16.2387,8.2164,0.7668,16.8382,8.8824,0.817,13.5563,10.8451,2.7113,0,2.909335,3.6605,0.954616,0.18299,1.684499,1.041844,0.010046,0.568807,3.53405,4.419959,5.688022,8.217708,8.631292,8.828003,9.003782,9.160201
"10",56.1192,15.9938,88.826088,32.706866,32.334843,56.4912,49.0862,2.8242,4.5809,7.526922,0.692486,15.276065,8.094492,0.74488,191.2546,90.9485,204.6758,240.0605,260.5695,462.5595,81927.4297,72551.0625,15.5448,1.8243,7.6623,17.1457,1.5773,26.0983,27.6582,1.3883,0.4338,9.8639,14.4538,10.4393,8.486,0.7798,17.0658,9.0442,0.8323,7.9969,6.3975,1.5994,0,1.555868,2.1457,0.667983,0.188314,0.700382,0.667166,0.006011,0.660586,3.235382,4.180835,5.523136,7.624802,8.0147,8.202886,8.3701,8.5175
"11",13.2368,0.0259,46.937886,33.70111,17.255823,29.6821,26.6916,0.8972,2.0932,4.072526,0.360521,8.114441,4.311467,0.396865,176.733,89.1478,197.2139,253.0087,261.2755,461.7198,81919.0703,72553.7109,14.5346,1.8032,7.4723,9.3295,0.8259,13.9416,14.8152,0.7438,0.2271,5.3583,7.7423,5.5766,8.8702,0.7838,17.0786,9.075,0.8353,0.013,0.0104,0.0026,0,0.924085,1.0483,0.164356,0.050317,0.522514,0.351254,0.003308,0.88339,3.706855,4.994088,6.158335,7.334043,7.609001,7.7477,7.8805,8.0069
"12",3.0593,0,29.669738,26.61043,15.593298,14.0764,11.8008,0.3588,1.9168,3.88282,0.325231,7.201373,3.831186,0.352685,161.1656,87.0584,188.7158,268.4318,262.3019,461.3238,81912.5078,72553.7109,15.5673,2.0895,8.4981,8.9514,0.7498,12.4521,13.2492,0.6653,0.2062,5.1295,6.924,4.9808,11.1262,0.9314,20.2012,10.7473,0.9894,0,0,0,0,0.416489,0.8791,0.147087,0.06244,0.206157,0.14788,0.004699,1.768999,4.193458,5.96951,6.917035,7.460908,7.599839,7.6777,7.7614,7.848
"13",2.2952,0,13.329858,11.034694,12.315665,1.0142,0.8303,0.0267,0.1572,3.212096,0.256414,5.595193,2.977805,0.274152,148.9183,85.3437,181.8712,280.4273,263.172,461.2632,81906.0625,72553.7109,12.2474,1.7147,6.8446,7.3603,0.5876,9.6159,10.2353,0.514,0.1616,4.2098,5.349,3.8464,9.8234,0.7841,16.936,9.0135,0.8298,0,0,0,0,0.252082,0.6195,0.104479,0.042133,0.078615,0.131334,0.00372,1.798033,4.116158,6.17185,7.161998,7.629712,7.718956,7.770706,7.8309,7.8966
"14",4.3982,0,12.562724,8.164521,12.549179,0.0135,0.011,4e-04,0.0022,3.387219,0.260501,5.62986,2.995779,0.27582,137.6017,83.6154,175.09,291.0371,264.0456,461.402,81900.2969,72553.7109,11.3166,1.7284,6.7812,7.7512,0.5961,9.6625,10.2833,0.5164,0.1639,4.4271,5.374,3.865,10.521,0.8091,17.421,9.2701,0.8535,0,0,0,0,0.251962,0.5929,0.087484,0.039647,0.080582,0.13174,0.004118,1.811839,4.121372,6.205895,7.279145,7.775171,7.853065,7.8953,7.9447,7.9991
"15",29.5946,1.4037,18.539616,-11.054976,13.682286,4.8573,4.008,0.2042,0.6451,3.800621,0.283513,6.071795,3.22903,0.297317,127.8255,81.9192,168.572,300.0214,264.9474,461.7434,81894.6719,72553.7109,10.4779,1.8367,7.0798,8.8555,0.6605,10.6092,11.2841,0.5667,0.1816,5.0522,5.8971,4.2437,11.8068,0.8807,18.9085,10.0557,0.9259,0.7019,0.5615,0.1404,0,0.43092,0.8506,0.052798,0.268719,0.02677,0.135435,0.030514,1.858988,4.127523,6.193063,7.37,7.913544,7.994803,8.0362,8.085,8.1393
"16",38.1265,44.1322,32.435361,-5.691191,15.285366,17.15,15.1332,0.615,1.4018,4.369429,0.317635,6.70709,3.563104,0.328106,159.3566,80.3827,162.8079,308.089,265.7471,462.3418,81888,72554.7188,11.1855,1.8199,6.8969,10.2828,0.7475,11.8372,12.5769,0.6317,0.2056,5.8611,6.5727,4.7349,12.2784,0.8933,19.1326,10.1645,0.936,1.4157,1.1325,0.2831,41.3009,0.791743,1.105,0.035482,0.466819,0.156557,0.168363,0.051906,1.833453,4.19367,6.084811,7.359255,8.021051,8.12016,8.168603,8.2214,8.279
"17",89.6543,32.3187,84.512388,-5.141988,36.99614,47.5163,38.8877,2.6068,6.0218,10.868762,0.785713,16.055037,8.503423,0.783219,164.8745,81.3692,167.1471,302.6552,265.4403,464.2508,81866.3281,72562.8438,12.9042,1.793,6.7783,25.3801,1.8349,28.1228,29.7896,1.4966,0.5046,14.4637,15.5683,11.2491,12.2624,0.8857,18.9966,10.064,0.9269,13.8967,11.1174,2.7793,4.5252,2.024228,2.9778,0.304255,0.738226,0.496773,0.789233,0.109445,0.957684,3.289427,4.627488,6.326537,8.190297,8.447379,8.568424,8.6617,8.7365
"18",133.3365,49.0591,127.73865,-5.597842,59.00904,68.7296,53.9473,4.4091,10.3732,16.759312,1.260853,26.012473,13.712736,1.263664,175.9958,84.4206,179.5801,283.4541,264.0038,466.1706,81831.8516,72577.7578,13.4082,1.8546,7.1908,40.0813,3.0159,46.6685,49.2032,2.4732,0.8294,22.8741,25.7145,18.6675,11.8617,0.8906,19.2516,10.1504,0.9354,24.5295,19.6236,4.9059,0,4.152297,6.0867,0.47476,1.854166,1.193269,1.104857,0.138177,1.571944,3.738409,4.731816,6.243057,8.451271,8.819749,9.000927,9.1462,9.2628
"19",161.7811,63.3713,167.430163,5.649174,81.787988,85.6421,66.5536,5.8225,13.2661,21.747084,1.774256,37.013669,19.458541,1.794433,193.1093,88.8249,197.1271,254.236,261.4141,466.0369,81782.3125,72591.8203,14.5721,1.9328,7.8018,51.8807,4.2324,66.2191,69.6244,3.5022,1.1639,29.6983,36.3882,26.4876,10.8065,0.8801,19.2199,10.1043,0.9318,31.6857,25.3485,6.3371,0,5.012138,8.6442,1.142869,1.852935,1.665702,1.4935,0.121006,2.020283,4.655221,5.443655,6.562495,8.955245,9.336731,9.5209,9.6779,9.811
"20",144.7694,52.724,158.037523,13.268108,71.931028,86.1065,69.0547,5.6173,11.4345,17.610212,1.56369,33.478645,17.649624,1.62886,203.7351,92.0768,209.7676,237.1937,259.4435,463.3145,81737.9219,72605.8281,15.7363,2.0204,8.4492,41.5316,3.6874,59.2068,62.4258,3.1425,1.014,23.8564,32.627,23.6827,9.791,0.8711,19.1343,10.089,0.9311,26.362,21.0896,5.2724,0,4.585695,7.1247,1.275488,0.945906,2.188277,1.451516,0.012982,1.486216,4.273785,5.081851,6.234964,8.778385,9.178755,9.3662,9.531,9.676
"21",98.2296,30.0347,117.798561,19.568963,43.999887,73.7987,61.7714,4.2957,7.7315,10.292262,0.943442,20.751713,10.996955,1.015525,202.5219,93.3129,214.2498,237.9245,258.8106,461.0054,81710.9375,72616.9688,16.2307,1.7673,7.5318,23.297,2.1356,35.2171,37.324,1.88,0.5873,13.4006,19.508,14.0868,8.0488,0.7375,16.189,8.5814,0.7925,15.0174,12.0139,3.0035,0,2.122494,2.9542,1.282508,0.280938,0.976081,0.865474,0.058199,0.03689,2.975067,4.167118,5.50666,7.96,8.386073,8.59302,8.7702,8.9204
"22",39.3566,7.9602,75.685345,36.328749,25.291915,50.3934,44.8775,2.2385,3.2774,5.978986,0.531312,11.879361,6.318552,0.58371,190.8826,92.3675,210.0319,248.0534,259.122,459.8597,81695.7031,72622.5938,15.6194,1.7415,7.402,13.1533,1.1686,19.5963,20.8465,1.0504,0.3214,7.5557,10.8959,7.8385,8.1868,0.7271,15.9035,8.4593,0.7815,3.9801,3.1841,0.796,0,0.635561,1.3435,1.204356,0.224118,0.01469,0.396754,0.005769,0.167991,1.599623,3.708549,5.433366,7.424067,7.798694,7.9814,8.1408,8.2797
"23",8.5364,0,42.550813,34.01441,17.828144,24.7227,22.2356,0.6781,1.8091,4.310758,0.366986,8.312063,4.429076,0.409255,176.3769,90.4495,202.0049,260.9246,259.9047,459.1911,81685.1875,72627.4844,14.5056,1.9179,8.0269,9.951,0.8471,14.3887,15.3341,0.7728,0.2329,5.706,8.0148,5.7555,9.6092,0.8168,17.7934,9.4816,0.8761,0,0,0,0,0.732425,1.1399,0.184006,0.09889,0.36718,0.266357,0.007911,0.820686,2.414164,4.468012,6.04092,7.306807,7.596518,7.7427,7.8697,7.9786
"24",0.9507,0,26.475319,25.524613,16.881443,9.5939,8.0246,0.2469,1.3224,4.301475,0.348004,7.72899,4.122048,0.38094,160.8409,88.1516,192.5778,276.2507,261.0519,458.9489,81678.625,72627.4844,15.536,2.2979,9.4271,9.9786,0.8073,13.4477,14.3439,0.723,0.222,5.7102,7.4973,5.3791,12.4368,1.0056,21.8025,11.6278,1.0746,0,0,0,0,0.481299,1.0534,0.177485,0.127831,0.219198,0.134267,0.007952,1.518993,3.199949,5.372095,6.793374,7.479467,7.64232,7.7288,7.8119,7.8914
"25",1.2907,0,14.197877,12.907176,13.719227,0.4787,0.39,0.0126,0.0761,3.662715,0.283039,6.175418,3.293647,0.304399,148.6182,86.2105,184.7767,288.0499,262.0441,459.0476,81673,72627.4844,12.2227,1.9411,7.8011,8.5104,0.6577,10.7616,11.4794,0.5787,0.1809,4.8616,6.0001,4.3046,11.3071,0.8737,18.8626,10.0603,0.9298,0,0,0,0,0.386381,0.8352,0.090333,0.186235,0.080738,0.119406,0.010088,1.682331,3.582551,5.583898,7.061607,7.674713,7.785357,7.843334,7.9037,7.9658
"26",2.8654,0,13.67756,10.812136,13.667732,0.0098,0.0079,3e-04,0.0016,3.76989,0.281373,6.077359,3.239677,0.299435,137.3244,84.3231,177.3345,298.4027,263.0013,459.3523,81667.375,72627.4844,11.2938,1.8874,7.4422,8.6671,0.6469,10.4792,11.1723,0.5633,0.1779,4.9448,5.8396,4.1917,11.6799,0.8718,18.7605,10.0008,0.9243,0,0,0,0,0.361205,0.7044,0.106778,0.080423,0.155686,0.125091,0.00545,1.78416,3.796654,5.592924,7.152053,7.80662,7.905276,7.952699,8.0035,8.0571
"27",8.4724,0.0012,13.663685,5.191324,13.446608,0.2171,0.1732,0.0065,0.0374,3.80452,0.275874,5.921164,3.153551,0.291493,126.8894,82.5323,170.4037,307.3047,263.8906,459.8111,81661.75,72627.4844,10.4356,1.7909,6.9311,8.7311,0.6331,10.1915,10.8558,0.5473,0.1741,4.9762,5.6742,4.0766,11.7004,0.8485,18.2095,9.6982,0.8964,6e-04,5e-04,1e-04,0,0.352386,0.6888,0.120642,0.072737,0.151459,0.128193,0.008669,1.822737,3.882731,5.612973,7.187847,7.883717,7.988738,8.036949,8.0866,8.1379
"28",20.6346,0.3875,15.223013,-5.411586,13.928495,1.2945,1.0635,0.0576,0.1734,4.021513,0.284922,6.085669,3.237148,0.29924,117.4394,80.7391,163.6002,314.7764,264.7825,460.4277,81656.125,72627.4844,9.6436,1.8321,6.9584,9.4057,0.6664,10.6746,11.3562,0.5726,0.1832,5.3564,5.9358,4.2698,12.5647,0.8902,19.0631,10.1402,0.9374,0.1937,0.155,0.0387,0,0.515194,0.9096,0.047935,0.325641,0.058317,0.131234,0.031048,1.834453,3.877166,5.600182,7.243336,7.97297,8.087165,8.139518,8.191632,8.2447
"29",59.9381,40.8881,47.475237,-12.462881,21.1986,26.2766,20.682,1.4852,4.1094,6.375179,0.44488,9.101311,4.830626,0.446592,140.1468,80.6562,163.7176,316.5206,265.2831,461.8019,81645.3281,72630.7734,9.5855,1.8019,6.7585,14.8636,1.0372,15.9168,16.8962,0.852,0.2852,8.4602,8.8315,6.3667,12.777,0.8919,19.0788,10.1288,0.9364,8.5949,6.8759,1.719,23.6983,1.149677,1.523,0.157604,0.46374,0.364829,0.3211,0.062942,1.241653,3.796547,5.373532,6.979808,8.099959,8.243005,8.306425,8.3729,8.4461
"30",111.4087,64.6107,100.030353,-11.378369,47.874016,52.1564,40.4348,3.1628,8.5588,14.296985,1.017021,20.647445,10.904128,1.00844,171.6489,82.9295,173.1693,302.4604,264.422,464.661,81617.3359,72642.0625,12.6191,1.8242,6.94,33.8891,2.411,36.7081,38.7712,1.9558,0.663,19.302,20.2657,14.6833,12.5726,0.8918,19.1716,10.1292,0.9367,20.4891,16.3913,4.0978,23.6324,2.860421,4.4826,0.389581,1.3226,0.63775,0.900064,0.194756,1.500976,3.496414,4.651705,6.338745,8.360759,8.661682,8.803759,8.9192,9.0166
"31",143.8084,54.9809,146.518155,2.709686,74.120843,72.3973,56.2495,4.6661,11.4817,20.81354,1.587087,32.870094,17.253491,1.596632,184.9551,86.5236,187.6153,274.1587,262.2021,466.489,81572.6875,72655.625,14.1841,1.9039,7.5466,50.3179,3.838,59.6165,62.5842,3.159,1.0554,28.7303,32.7137,23.8466,11.6171,0.8854,19.2725,10.1168,0.9362,27.4904,21.9924,5.4981,0,5.821958,8.44,0.458841,2.863582,1.50918,1.449199,0.060472,1.677132,4.377879,5.244095,6.488454,8.79575,9.170791,9.356799,9.5108,9.6368
"32",141.5204,51.5224,143.577542,2.057051,61.260324,82.3173,65.7426,5.3929,11.1817,16.107196,1.315414,27.872042,14.61249,1.353175,195.7844,89.7876,200.5283,259.5434,260.7434,465.9654,81536.1875,72670.8984,14.9318,1.8883,7.6959,37.5235,3.0643,48.6951,51.0588,2.5791,0.8427,21.4806,26.69,19.478,10.3453,0.8438,18.5065,9.7022,0.8985,25.7612,20.609,5.1522,0,3.135488,5.0791,0.965047,0.326994,1.651803,1.156692,0.004778,1.5751,4.009294,4.866247,6.148415,8.542437,8.946311,9.143993,9.315,9.4634
"33",100.6379,43.8821,127.561209,26.923361,57.766511,69.7947,56.1962,4.1574,9.441,14.420995,1.233913,26.755855,14.053505,1.302228,201.9176,92.175,209.6878,250.37,259.5618,464.1567,81501.1562,72684.5625,15.808,2.001,8.3934,33.6757,2.8812,46.8501,49.2157,2.4875,0.7923,19.314,25.7272,18.74,9.9869,0.8559,18.8351,9.8948,0.9169,21.9411,17.5528,4.3882,0,3.159018,5.0797,0.994849,0.398774,1.602402,1.157834,0.008174,1.015942,3.726198,4.592289,5.882787,8.273714,8.687785,8.892431,9.0682,9.2176
"34",41.0773,11.276,76.526471,35.449126,34.019427,42.507,37.5871,1.7504,3.1695,8.267352,0.711617,15.890112,8.373993,0.776341,191.8838,91.2459,205.531,255.4968,259.6307,462.7208,81479.8203,72693.2266,15.6719,2.0567,8.6672,19.5195,1.6801,28.1384,29.6577,1.4998,0.462,11.1978,15.5037,11.2554,10.1236,0.8702,19.1181,10.0771,0.9343,5.638,4.5104,1.1276,0,2.702351,3.2036,0.219989,0.836415,1.007917,0.858024,0.027334,0.752637,3.254961,4.266653,5.688242,7.742467,8.135408,8.3322,8.5023,8.6468
"35",6.3947,0,37.206251,30.811496,17.950801,19.2554,17.4025,0.496,1.357,4.423042,0.36697,8.34498,4.407126,0.408701,177.3021,89.2186,197.1316,268.5325,260.5037,462.0971,81469.8516,72697.5703,14.5817,2.0272,8.3995,10.2527,0.8506,14.5075,15.3234,0.7751,0.2339,5.8729,8.0105,5.803,10.5815,0.8765,19.1731,10.1261,0.9391,0,0,0,0,1.07447,1.2919,0.198898,0.204662,0.550357,0.319453,0.009132,1.233146,3.602757,5.052421,6.326649,7.459484,7.739798,7.88562,8.0172,8.1335
"36",0.5961,0,21.469019,20.872964,16.140787,5.3282,4.3957,0.1327,0.7998,4.185183,0.329791,7.369527,3.895023,0.36126,161.6847,86.9218,187.8107,284.1481,261.6931,461.9132,81463.2891,72697.5703,15.6175,2.2968,9.3207,9.6663,0.7617,12.7665,13.495,0.6827,0.2095,5.5259,7.0547,5.1066,12.9693,1.0215,22.238,11.7535,1.0901,0,0,0,0,0.470972,0.9051,0.129556,0.109003,0.222181,0.139794,0.003838,1.774736,3.881758,5.830822,6.980223,7.573844,7.725871,7.8116,7.8929,7.9685
"37",0.5733,0,13.274169,12.700845,13.093124,0.181,0.1482,0.0047,0.0281,3.545597,0.266977,5.882902,3.109253,0.288395,149.3979,85.025,180.2704,296.1314,262.6937,462.0269,81457.1406,72697.5703,12.2868,1.8969,7.5404,8.1282,0.612,10.1148,10.6918,0.5409,0.1683,4.6388,5.5893,4.0459,11.5237,0.8679,18.8121,9.9427,0.9222,0,0,0,0,0.280187,0.6025,0.059893,0.046087,0.105362,0.128731,0.004099,1.789413,3.969716,5.962628,7.184276,7.72899,7.837614,7.8982,7.9562,8.011
"38",1.4866,0,13.200224,11.713652,13.19147,0.0088,0.0071,2e-04,0.0014,3.693916,0.268857,5.851213,3.090775,0.286705,138.0448,83.1738,173.0495,306.5524,263.6534,462.3508,81451.4844,72697.5703,11.3531,1.8511,7.2209,8.4329,0.6138,10.0183,10.5839,0.5355,0.1688,4.8069,5.5329,4.0073,11.9393,0.8691,18.7769,9.9185,0.9201,0,0,0,0,0.262684,0.5421,0.056374,0.039079,0.098138,0.125483,0.003343,1.585508,3.963752,5.894836,7.272846,7.856299,7.953237,8.003525,8.053,8.1013
"39",9.3016,0.0014,14.038612,4.736969,13.811613,0.227,0.1824,0.0067,0.0379,3.974574,0.281409,6.060657,3.198268,0.296698,127.5551,81.3381,166.0241,315.2485,264.5705,462.8662,81445.8594,72697.5703,10.4904,1.8357,7.026,9.0997,0.6443,10.4066,10.9833,0.5558,0.1772,5.182,5.7417,4.1626,12.488,0.8843,19.055,10.0556,0.9328,7e-04,6e-04,1e-04,0,0.352449,0.6179,0.077704,0.060776,0.169261,0.122418,0.007428,1.715232,3.969669,5.794683,7.292689,7.944262,8.044392,8.092861,8.1417,8.1914
"40",26.2805,0.0992,18.659381,-7.621089,14.225912,4.4335,3.7224,0.1473,0.5637,4.184012,0.289925,6.188272,3.261151,0.302549,117.9098,79.543,159.2856,322.2548,265.4307,463.5569,81440.2266,72697.5781,9.6949,1.8051,6.7778,9.7293,0.6741,10.7911,11.3736,0.5756,0.1854,5.5365,5.9458,4.3164,12.8743,0.8922,19.1849,10.1103,0.938,0.0496,0.0397,0.0099,0,0.475148,0.8414,0.052199,0.255035,0.089868,0.130238,0.035186,1.826251,3.956823,5.728695,7.323906,8.018845,8.125374,8.175403,8.2285,8.2849
"41",71.2804,33.4165,53.779007,-17.50134,24.542532,29.2365,23.3357,1.6825,4.2183,7.488282,0.513682,10.506152,5.522043,0.512378,132.9794,79.5763,159.9458,320.8493,265.7321,465.2225,81427.2422,72702.4531,9.3228,1.7713,6.5593,17.5525,1.204,18.4716,19.4176,0.9828,0.3311,9.985,10.1511,7.3886,13.0243,0.8929,19.1921,10.0912,0.9363,9.024,7.2192,1.8048,15.3685,1.420292,1.8744,0.138095,0.65244,0.378187,0.389659,0.010265,1.164356,3.806357,5.303733,6.911357,8.17104,8.343162,8.428299,8.5021,8.5794
"42",126.4346,79.27,119.544576,-6.889983,56.013858,63.5308,48.8376,4.051,10.6421,16.632063,1.182039,24.312083,12.708043,1.179639,175.417,82.6133,172.4545,300.3927,264.4189,468.1304,81394.4219,72715.3516,12.5668,1.8162,6.9043,40.197,2.8573,44.076,46.0767,2.333,0.7858,22.8941,24.0882,17.6304,12.5888,0.8923,19.3167,10.0999,0.9375,24.2666,19.4133,4.8533,30.737,4.417542,6.0998,0.061105,2.41675,0.874422,1.126381,0.25324,1.734756,3.77086,4.826454,6.392015,8.491624,8.828954,8.99481,9.1164,9.2296
"43",153.8851,53.9357,159.357142,5.472063,79.097741,80.2594,63.3086,5.3031,11.6477,21.721703,1.675749,35.50939,18.474805,1.716087,188.0297,86.1166,186.5601,269.8642,261.9672,468.7849,81346.6406,72728.1875,14.355,1.8904,7.4689,52.6388,4.059,64.5038,67.1205,3.4007,1.1162,30.0676,35.0906,25.8015,11.4814,0.8851,19.3927,10.0897,0.9372,26.9678,21.5742,5.3935,0,6.593842,9.3778,0.667012,2.810433,2.197684,1.585725,0.050309,1.962432,4.649106,5.449216,6.540373,8.918352,9.274975,9.435596,9.5647,9.6816
"44",142.9578,54.4817,165.58818,22.630408,74.747715,90.8404,72.6981,6.1975,11.945,19.027515,1.599512,34.486993,17.963835,1.669874,199.9663,89.6881,200.6796,248.3204,259.797,466.7268,81301.3828,72741.2422,15.3031,1.8763,7.6722,44.7975,3.7664,60.9057,63.4505,3.2172,1.0358,25.6744,33.173,24.3623,9.9431,0.8359,18.4466,9.6086,0.8932,27.2408,21.7927,5.4482,0,4.343085,7.1425,1.245437,0.518551,2.381621,1.44291,0.053312,1.811263,4.529194,5.282337,6.353163,8.88052,9.249269,9.399002,9.5242,9.6376
"45",92.8893,35.1582,123.905794,31.016497,58.114366,65.7914,54.2653,3.7102,7.816,13.926836,1.238771,27.315125,14.303136,1.330492,201.6035,91.1724,206.2411,239.6756,258.5559,463.6904,81264.0078,72755.0078,15.9418,2.0313,8.5016,33.3952,2.97,49.1088,51.4286,2.6094,0.8168,19.1841,26.8885,19.6435,9.784,0.8712,19.2444,10.0792,0.9376,17.5791,14.0633,3.5158,0,4.99201,6.5774,0.66263,1.518463,2.137837,1.335706,0.033392,1.362573,4.077115,4.878854,6.001972,8.400545,8.766897,8.915019,9.0461,9.1656
"46",43.5957,7.6798,82.66095,39.065259,37.563715,45.0973,40.6925,1.8716,2.5331,8.790399,0.787415,17.763641,9.351851,0.8704,190.0043,89.9354,200.9485,243.3046,258.4253,461.5066,81240.4141,72764.8672,15.4392,2.0048,8.3647,20.4769,1.8343,31.0346,32.6767,1.6589,0.5044,11.7667,17.0849,12.4139,9.5959,0.859,18.9151,9.9599,0.927,3.8399,3.0719,0.768,0,2.74576,3.3235,0.567327,0.318201,1.483928,0.943633,0.007266,0.823426,3.500313,4.354178,5.580209,7.730137,8.063753,8.201111,8.3321,8.4508
