"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","QCt11_mean1","QCt12_mean1","QCt13_mean1","QCt14_mean1","QCt15_mean1","QCt16_mean1","QCt17_mean1","NPPL_mean1","NPPR_mean1","NPPS_mean1","add_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"11",13.2077,0.0263,46.910786,33.703106,17.22637,29.6844,26.7178,0.8807,2.0859,4.062552,0.354099,8.102334,4.310585,0.396806,176.0376,75.8482,197.337,252.42,256.667,461.0858,81912.1484,72552.3125,14.4774,1.8162,7.4761,9.3067,0.8112,13.9208,14.8122,0.7437,0.2231,5.3417,7.7408,5.5683,8.8485,0.7698,17.0532,9.0732,0.8352,0.0131,0.0105,0.0026,0,0.922399,1.0464,0.163258,0.049886,0.521217,0.351299,0.003348,0.879338,3.7096,4.993775,6.158516,7.332685,7.607413,7.7461,7.8789,8.0053
"12",3.0519,0,29.626944,26.575056,15.567952,14.059,11.844,0.3071,1.908,3.873712,0.319511,7.1913,3.83076,0.35267,160.5315,73.7519,188.8341,267.8091,257.7124,460.6898,81905.5859,72552.3125,15.5061,2.0964,8.5029,8.9302,0.7366,12.4343,13.2473,0.6652,0.2026,5.1142,6.923,4.9737,11.0997,0.915,20.1724,10.7458,0.9893,0,0,0,0,0.415213,0.8776,0.147468,0.062627,0.20516,0.147419,0.004661,1.75973,4.191167,5.967722,6.916566,7.46009,7.598888,7.6767,7.7604,7.847
"13",2.2895,0,13.297212,11.007741,12.296231,1.001,0.8222,0.0225,0.1563,3.204764,0.251951,5.587694,2.977666,0.274148,148.3323,72.0381,181.9851,279.7777,258.5916,460.6286,81899.0469,72552.3125,12.1992,1.7137,6.849,7.3434,0.5773,9.6028,10.2346,0.514,0.1588,4.1976,5.3486,3.8411,9.8008,0.7704,16.9129,9.0128,0.8298,0,0,0,0,0.252696,0.6185,0.104643,0.042233,0.079401,0.131064,0.003674,1.795189,4.110445,6.166302,7.160676,7.629019,7.718207,7.769905,7.8301,7.8957
"14",4.3871,0,12.543567,8.156508,12.529482,0.0141,0.0115,3e-04,0.0023,3.379572,0.255993,5.622411,2.995683,0.27583,137.0602,70.317,175.1993,290.3648,259.4691,460.7635,81893.2656,72552.3125,11.2721,1.7211,6.7858,7.7338,0.5858,9.6498,10.283,0.5165,0.1611,4.4147,5.3739,3.8599,10.4973,0.7951,17.398,9.2699,0.8535,0,0,0,0,0.251051,0.592,0.087188,0.039488,0.079924,0.131636,0.004115,1.809139,4.114322,6.197867,7.27714,7.77444,7.852374,7.894593,7.944,7.9984
"15",29.5207,1.4102,18.574931,-10.945777,13.660119,4.9148,4.0783,0.1855,0.651,3.791913,0.278605,6.063472,3.228798,0.297316,127.3284,68.636,168.679,299.3284,260.3682,461.1036,81887.6406,72552.3125,10.4369,1.822,7.0843,8.8352,0.6491,10.5947,11.2833,0.5667,0.1785,5.0379,5.8967,4.2379,11.7798,0.8655,18.8826,10.055,0.9259,0.7051,0.5641,0.141,0,0.430694,0.8493,0.052728,0.268389,0.027103,0.135199,0.030491,1.855804,4.120197,6.180341,7.367194,7.91273,7.994124,8.035593,8.0843,8.1386
"16",38.0067,43.5945,32.612778,-5.393902,15.259776,17.353,15.425,0.5563,1.3716,4.359154,0.312149,6.697649,3.562734,0.328093,158.342,67.1276,162.9401,307.363,261.1616,461.6985,81880.9688,72553.3203,11.1279,1.7989,6.9018,10.2589,0.7346,11.8208,12.5759,0.6317,0.202,5.8444,6.5722,4.7283,12.2498,0.8778,19.106,10.1636,0.936,1.4538,1.163,0.2908,40.6869,0.790623,1.1032,0.03571,0.466574,0.156534,0.167507,0.051974,1.830157,4.178801,6.066182,7.355718,8.020079,8.119432,8.1679,8.2207,8.2783
"17",89.3345,32.3011,84.289779,-5.044773,36.932101,47.3577,38.7405,2.5933,6.0239,10.842234,0.772144,16.032142,8.502415,0.783173,163.8975,68.1405,167.2927,301.9141,260.8665,463.6038,81859.2969,72561.4453,12.8241,1.7714,6.7845,25.3195,1.8033,28.0842,29.7877,1.4966,0.4959,14.4216,15.5673,11.2337,12.2332,0.8704,18.9705,10.0633,0.9269,13.9216,11.1372,2.7843,4.458,2.017026,2.973,0.303232,0.737516,0.492802,0.7867,0.109271,0.957762,3.299699,4.625481,6.325793,8.188684,8.44594,8.567023,8.6602,8.735
"18",132.9191,49.0309,127.332433,-5.586571,58.90653,68.4259,53.6845,4.3825,10.3588,16.717137,1.239122,25.975452,13.711209,1.263615,175.0793,71.2021,179.7087,282.7403,259.4679,465.5178,81824.8125,72576.3594,13.3335,1.8415,7.1966,39.9815,2.964,46.6033,49.1989,2.4732,0.8151,22.8049,25.7124,18.6413,11.8322,0.8753,19.2247,10.1495,0.9353,24.5154,19.6123,4.9031,0,4.149042,6.0765,0.474474,1.853083,1.194837,1.101121,0.138046,1.568863,3.735595,4.731193,6.243209,8.448624,8.817082,8.998385,9.1436,9.2603
"19",161.3561,63.3379,166.944435,5.588347,81.64922,85.2952,66.2546,5.7895,13.2511,21.692035,1.743889,36.96194,19.456957,1.794405,192.2465,75.6005,197.2367,253.5883,256.9519,465.3829,81775.2344,72590.4219,14.5018,1.9354,7.8068,51.749,4.1599,66.1261,69.6183,3.5021,1.144,29.6059,36.3851,26.4504,10.7791,0.8651,19.1929,10.1034,0.9318,31.6689,25.3351,6.3338,0,5.015219,8.6294,1.142368,1.850265,1.675052,1.489901,0.120686,2.020163,4.652454,5.44328,6.562058,8.951125,9.332541,9.516895,9.674,9.8072
"20",144.4569,52.6974,157.584556,13.127609,71.812931,85.7716,68.7689,5.5845,11.4182,17.565839,1.537165,33.432506,17.64855,1.628868,202.9252,78.8314,209.8622,236.5921,255.0616,462.6648,81730.8438,72604.4297,15.6702,2.0389,8.4534,41.4256,3.6247,59.1233,62.42,3.1424,0.9968,23.7809,32.6241,23.6493,9.766,0.8563,19.1073,10.0881,0.9311,26.3487,21.0789,5.2697,0,4.569378,7.1124,1.275589,0.944615,2.175938,1.448819,0.013068,1.48521,4.271991,5.082019,6.234594,8.7742,9.174369,9.362,9.5269,9.672
"21",98.0385,30.0216,117.464018,19.425566,43.929464,73.5346,61.5459,4.2693,7.7194,10.266618,0.927606,20.723334,10.996366,1.015539,201.7672,80.0424,214.3361,237.3267,254.4843,460.3612,81703.8438,72615.5625,16.1688,1.7912,7.5347,23.2375,2.0996,35.1668,37.3197,1.8799,0.5774,13.358,19.5058,14.0667,8.0283,0.7251,16.1658,8.5804,0.7924,15.0108,12.0086,3.0022,0,2.116999,2.9491,1.283152,0.28229,0.970891,0.863819,0.057572,0.036566,2.970933,4.167488,5.506854,7.957043,8.382845,8.5899,8.7671,8.9174
"22",39.2808,7.9681,75.50264,36.221812,25.25224,50.2504,44.7566,2.2237,3.2701,5.964355,0.522503,11.863356,6.318299,0.583722,190.1892,79.075,210.1184,247.4381,254.8352,459.2198,81688.6094,72621.1875,15.5621,1.7643,7.4049,13.1203,1.1491,19.5687,20.8444,1.0504,0.316,7.5322,10.8949,7.8275,8.1663,0.715,15.8811,8.4584,0.7814,3.9841,3.1873,0.7968,0,0.633081,1.3412,1.204225,0.222534,0.014789,0.395752,0.0061,0.16757,1.585541,3.70788,5.43338,7.422226,7.796588,7.9793,8.1388,8.2777
"23",8.5185,0,42.484082,33.96559,17.798849,24.6852,22.3056,0.6376,1.7421,4.299961,0.36093,8.3002,4.428532,0.409226,175.7364,77.1383,202.088,260.2852,255.6483,458.5536,81678.1016,72626.0703,14.4529,1.9367,8.0302,9.9265,0.8331,14.3687,15.3327,0.7728,0.2291,5.6887,8.0141,5.7475,9.5854,0.8033,17.7687,9.4808,0.8761,0,0,0,0,0.724869,1.138,0.184884,0.099271,0.36147,0.264132,0.007788,0.822678,2.401456,4.471693,6.0446,7.30576,7.595141,7.7413,7.8683,7.9773
"24",0.9485,0,26.473055,25.524529,16.853835,9.6192,8.0807,0.2124,1.326,4.290937,0.342324,7.718063,4.12159,0.380915,160.2568,74.8276,192.6569,275.585,256.8169,458.31,81671.5391,72626.0703,15.4796,2.3107,9.4311,9.9544,0.7942,13.4291,14.3428,0.723,0.2184,5.6933,7.4967,5.3716,12.4067,0.9892,21.7723,11.6269,1.0746,0,0,0,0,0.480441,1.0517,0.17696,0.127436,0.219212,0.133801,0.007959,1.5169,3.195615,5.375036,6.794093,7.478851,7.641425,7.7279,7.811,7.8904
"25",1.2877,0,14.171548,12.883854,13.697075,0.4745,0.3878,0.0106,0.076,3.653961,0.278464,6.166861,3.29338,0.304399,148.0786,72.8842,184.8525,287.3635,257.8206,458.4102,81665.9141,72626.0703,12.1783,1.9434,7.8044,8.4901,0.647,10.7467,11.4785,0.5787,0.1779,4.8475,5.9996,4.2987,11.2801,0.8595,18.8366,10.0595,0.9298,0,0,0,0,0.386348,0.8339,0.090031,0.185791,0.081194,0.119354,0.010061,1.679839,3.583363,5.58927,7.062432,7.674177,7.784638,7.84259,7.903,7.965
"26",2.8587,0,13.654345,10.795633,13.6453,0.009,0.0073,2e-04,0.0015,3.760876,0.276846,6.068827,3.23933,0.299422,136.8257,71.0021,177.407,297.6977,258.7852,458.7184,81660.2891,72626.0703,11.2528,1.882,7.4455,8.6469,0.6365,10.465,11.1717,0.5633,0.175,4.9308,5.8393,4.186,11.6526,0.8578,18.7352,10.0002,0.9244,0,0,0,0,0.36281,0.7033,0.105901,0.079689,0.158229,0.124878,0.005467,1.777073,3.788533,5.582978,7.150763,7.806063,7.904629,7.952,8.0028,8.0564
"27",8.4524,0.0012,13.645065,5.192637,13.425675,0.2194,0.1758,0.0056,0.0381,3.795814,0.271476,5.913387,3.153486,0.291507,126.4286,69.2233,170.4729,306.5836,259.6747,459.1788,81654.6641,72626.0703,10.3977,1.7789,6.9346,8.7114,0.623,10.1784,10.8559,0.5474,0.1713,4.9626,5.6743,4.0714,11.674,0.835,18.1862,9.6983,0.8965,6e-04,5e-04,1e-04,0,0.351682,0.6878,0.120248,0.072492,0.151317,0.127864,0.00865,1.812446,3.877256,5.606403,7.185942,7.88306,7.988153,8.036356,8.086,8.1373
"28",20.5847,0.4002,15.217755,-5.366969,13.905532,1.3122,1.0845,0.0526,0.1751,4.011955,0.280374,6.07718,3.236797,0.299222,117.02,67.451,163.6718,314.0355,260.5584,459.7967,81649.0391,72626.0703,9.6086,1.8124,6.9612,9.3835,0.6557,10.6599,11.3552,0.5726,0.1803,5.3413,5.9353,4.264,12.5351,0.876,19.0369,10.1393,0.9373,0.2001,0.1601,0.04,0,0.513466,0.9082,0.047707,0.324327,0.058195,0.130937,0.031004,1.834521,3.877428,5.592809,7.241409,7.972238,8.086553,8.138909,8.191008,8.2441
"29",59.7924,40.7419,47.690364,-12.102036,21.162001,26.5284,20.9543,1.4326,4.1414,6.359758,0.437749,9.088112,4.829822,0.446545,139.5054,67.4143,163.8743,315.7822,261.0537,461.1688,81638.2266,72629.3438,9.5502,1.7779,6.7631,14.829,1.0207,15.8951,16.8948,0.852,0.2807,8.4366,8.8308,6.358,12.7472,0.8777,19.0528,10.128,0.9364,8.7068,6.9654,1.7414,23.3283,1.147178,1.5207,0.157441,0.463285,0.365091,0.318793,0.062954,1.245409,3.80009,5.380692,6.982334,8.099139,8.242142,8.305556,8.372,8.4452
"30",111.0714,64.3337,99.729454,-11.341889,47.795198,51.9343,40.2413,3.1424,8.5506,14.263401,1.000831,20.619267,10.903271,1.008431,170.784,69.7095,173.3297,301.7393,260.2133,464.0216,81610.2344,72640.625,12.5529,1.8052,6.9469,33.8092,2.3726,36.6578,38.7678,1.9558,0.6525,19.2475,20.264,14.6631,12.543,0.8776,19.1452,10.1283,0.9367,20.5027,16.4021,4.1005,23.3283,2.8558,4.4756,0.38906,1.320679,0.635921,0.899192,0.194525,1.507911,3.506826,4.662093,6.342002,8.3592,8.659807,8.801898,8.9174,9.0147
"31",143.4387,54.9413,146.073065,2.634355,73.997917,72.0751,55.9722,4.6373,11.4657,20.763301,1.561874,32.824402,17.251763,1.596573,184.1371,73.3037,187.7532,273.4972,258.0525,465.846,81565.5391,72654.1875,14.1176,1.9,7.5528,50.1972,3.7771,59.5346,62.5789,3.159,1.0387,28.6472,32.711,23.8138,11.5893,0.8714,19.246,10.1159,0.9362,27.4706,21.9765,5.4941,0,5.821225,8.4263,0.458415,2.857888,1.517835,1.445508,0.060285,1.676652,4.37759,5.247444,6.489708,8.792697,9.167454,9.353523,9.507699,9.6336
"32",141.2052,51.4991,143.183082,1.977934,61.156319,82.0268,65.4965,5.3638,11.1664,16.067069,1.294578,27.831514,14.610111,1.353055,195.0174,76.558,200.6517,258.9166,256.6471,465.3222,81529.0234,72669.4609,14.8692,1.8955,7.7009,37.4316,3.0159,48.6264,51.0527,2.5789,0.8294,21.4168,26.6869,19.4506,10.32,0.8305,18.4804,9.7011,0.8984,25.7496,20.5996,5.1499,0,3.138679,5.0704,0.960795,0.324603,1.659661,1.154414,0.004601,1.573144,4.00678,4.867999,6.148709,8.539191,8.942759,9.1405,9.3117,9.4601
"33",100.4474,43.8685,127.214977,26.767614,57.673024,69.542,55.9789,4.1337,9.4293,14.38597,1.214594,26.718351,14.051932,1.302171,201.2024,78.9235,209.8012,249.7729,255.5283,463.5192,81494,72683.125,15.7493,2.0214,8.3979,33.5937,2.8361,46.7841,49.2098,2.4874,0.7799,19.2564,25.7242,18.7136,9.9625,0.8425,18.8085,9.8936,0.9169,21.9343,17.5474,4.3869,0,3.150549,5.0709,0.99399,0.397097,1.598362,1.155094,0.008128,1.017718,3.720986,4.592942,5.882837,8.270568,8.684369,8.8891,9.065,9.2144
"34",41.004,11.2865,76.180058,35.176059,33.965299,42.2147,37.3694,1.73,3.1154,8.247601,0.700591,15.867812,8.372984,0.776309,191.2279,77.9721,205.6436,254.9024,255.6427,462.0869,81472.6562,72691.7734,15.6179,2.0802,8.6719,19.4733,1.6541,28.0995,29.6548,1.4997,0.4549,11.1652,15.5022,11.2398,10.0997,0.8567,19.0918,10.0761,0.9342,5.6433,4.5146,1.1287,0,2.700804,3.1985,0.218991,0.835279,1.009038,0.856499,0.027163,0.75293,3.242845,4.263419,5.688438,7.740316,8.132954,8.329767,8.4999,8.6444
"35",6.3822,0,37.079082,30.696852,17.920193,19.1589,17.4222,0.4417,1.295,4.412088,0.361299,8.332176,4.405997,0.408618,176.6961,75.929,197.2396,267.9169,256.542,461.4659,81462.6875,72696.1172,14.5319,2.0431,8.4041,10.2291,0.8376,14.4877,15.322,0.7751,0.2303,5.8563,8.0098,5.7951,10.5571,0.8631,19.1469,10.1252,0.939,0,0,0,0,1.071277,1.29,0.198792,0.204481,0.550986,0.315822,0.009369,1.241517,3.588438,5.050696,6.329696,7.458454,7.738323,7.884107,8.0157,8.132
"36",0.5948,0,21.460179,20.865391,16.115678,5.3445,4.4252,0.1139,0.8054,4.175617,0.324798,7.35939,3.89463,0.361242,161.132,73.6243,187.9137,283.5079,257.7523,461.2859,81456.125,72696.1172,15.5641,2.3047,9.326,9.6445,0.7502,12.7494,13.4941,0.6827,0.2063,5.5108,7.0543,5.0998,12.9401,1.0061,22.2081,11.7527,1.0901,0,0,0,0,0.471363,0.9038,0.128933,0.108347,0.223517,0.139497,0.003823,1.769048,3.864986,5.817568,6.977754,7.57306,7.724978,7.810689,7.8919,7.9675
"37",0.572,0,13.253212,12.681157,13.072859,0.1803,0.1481,0.004,0.0282,3.537633,0.262969,5.874902,3.108968,0.288397,148.8872,71.7292,180.3689,295.4715,258.7596,461.4012,81449.9531,72696.1172,12.2448,1.8951,7.5448,8.1103,0.6029,10.1015,10.6914,0.541,0.1658,4.6265,5.5891,4.0406,11.4984,0.8549,18.7874,9.9422,0.9223,0,0,0,0,0.278595,0.6016,0.059461,0.045741,0.104598,0.12826,0.004081,1.782994,3.957978,5.946477,7.180637,7.728167,7.836929,7.8975,7.9555,8.0103
"38",1.4833,0,13.180677,11.697336,13.171355,0.0093,0.0076,2e-04,0.0015,3.685803,0.264846,5.843423,3.090576,0.286702,137.5729,69.8872,173.1437,305.8743,259.7196,461.7239,81444.2891,72696.1172,11.3143,1.842,7.2252,8.4146,0.6046,10.0053,10.5835,0.5355,0.1663,4.7943,5.5328,4.0021,11.9134,0.8561,18.7524,9.9181,0.9201,0,0,0,0,0.26202,0.5413,0.056097,0.03889,0.097996,0.125148,0.003345,1.58228,3.946332,5.868532,7.267306,7.855358,7.952608,8.0029,8.0523,8.1007
"39",10.0658,0.0065,6.827326,-3.238468,6.539171,0.2882,0.2313,0.0074,0.0495,1.87209,0.130843,2.875449,1.519795,0.140995,127.1229,68.943,169.4825,315.9455,260.2298,461.9508,81438.6484,72696.1172,10.4533,0.9448,3.664,4.1891,0.2928,4.8261,5.1016,0.2582,0.0805,2.3845,2.667,1.9305,6.4265,0.4492,9.8169,5.1886,0.4814,0.0033,0.0026,7e-04,0,0.160777,0.1881,0.034812,0.033461,0.019865,0.107455,0.003147,1.112903,3.449353,5.36418,7.227544,7.901349,7.986079,8.031493,8.089,8.1431
"40",29.5762,0.2736,17.463372,-12.11289,11.640605,5.8228,5.0304,0.1764,0.616,3.44417,0.233427,5.049394,2.666228,0.247384,117.5948,67.4103,163.6037,324.0314,261.0276,462.5471,81432.7969,72696.1172,9.6648,1.5601,5.9883,7.7969,0.5284,8.5727,9.0533,0.4582,0.1453,4.4336,4.7328,3.4291,11.1698,0.7571,16.5198,8.723,0.8093,0.1368,0.1094,0.0274,0,0.15606,0.3103,0.001821,0.065028,0,0.091028,0.011824,0.920451,3.034884,4.989857,7.160533,8.054975,8.162263,8.215036,8.2779,8.3342
"41",77.1378,49.368,54.115144,-23.022654,21.610959,32.5042,26.1025,1.798,4.6037,6.642069,0.44397,9.218226,4.856089,0.450601,146.8677,67.6847,165.0479,325.3644,261.502,464.1108,81422.0469,72699.3516,9.8454,1.7757,6.755,15.5305,1.0381,16.1692,17.0358,0.8622,0.2855,8.8273,8.9059,6.4677,13.1452,0.8788,19.1595,10.0964,0.9368,10.2495,8.1996,2.0499,28.869,1.029569,1.5171,0.122811,0.503171,0.263534,0.262869,0.010596,1.104928,3.212506,4.872008,6.924356,8.211509,8.386957,8.473161,8.5506,8.6211
"42",135.4141,71.0399,124.89667,-10.517381,56.328244,68.5684,52.0205,4.3948,12.1531,16.879501,1.162929,24.350035,12.752023,1.183745,177.5468,71.2789,179.6202,305.1821,260.2522,467.3488,81389.1719,72712.4141,13.1975,1.8384,7.1581,40.8139,2.8124,44.1665,46.2587,2.3422,0.7734,23.221,24.1834,17.6666,12.7789,0.8782,19.2815,10.1009,0.9376,27.1631,21.7305,5.4326,16.7137,4.458831,6.1495,0.055899,2.435728,0.898829,1.124271,0.227507,1.680644,3.63282,4.681404,6.330319,8.508517,8.850458,9.017795,9.1446,9.2607
"43",159.6966,57.6954,153.715448,-5.981122,71.341394,82.3741,64.21,5.4353,12.7287,19.99678,1.481127,31.776065,16.550116,1.537304,191.8079,75.1099,194.9061,279.6338,258.3286,468.6898,81346.3281,72725.2031,14.5866,1.9385,7.7925,48.2172,3.5702,57.4433,59.8379,3.0317,0.9818,27.5013,31.2832,22.9773,11.7823,0.8721,19.3753,10.0916,0.9374,28.8477,23.0782,5.7695,0,5.659894,8.0269,0.531653,2.526532,1.685938,1.447426,0.050851,1.701123,4.245434,5.091295,6.362706,8.747746,9.137964,9.327201,9.482,9.6249
"44",147.5445,57.9634,158.585677,11.041245,66.933025,91.6527,72.8969,6.1891,12.5666,17.705112,1.4052,30.486098,15.862197,1.474411,205.1267,78.9379,209.9637,262.1833,256.7042,467.981,81306.6094,72739.1797,15.6635,1.968,8.1263,41.5356,3.2971,53.6477,55.8269,2.8305,0.9067,23.7513,29.1872,21.4591,10.5251,0.8356,18.7039,9.7319,0.9046,28.9817,23.1854,5.7963,0,3.642924,6.0556,1.018842,0.660124,1.68118,1.301618,0.056733,1.470458,4.083777,4.904663,6.160521,8.641444,9.048771,9.24,9.4036,9.5547
