"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","QCt8_sd1.1","QCt9_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.003454862969888,0.00345638961139055,0.00345416564476981,0,0,0,0,0.000933725450055007,7.86570700787233e-05,0.00154939151616103,0.000824861035958916,7.61907154817935e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00819631189274884,0,0.00219574989193662,0.00231398626012781,0.00879478968640755,0.00192956051183792,0.000555107848636722,0.0299035497758373,0.0684370566532988,0.0749985199920973,0.0162584001017734,0.00148540605754078,0.000131262711755741,2.93950735966891e-05,0,0
"2",0,0,0.00328021325449648,0.00327447778643693,0.00327628052375733,0,0,0,0,0.000910300629561976,7.41043675260221e-05,0.00145325972183073,0.000768123733751143,7.47508424180613e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00818039917444536,0,0.0025360729643293,0.00262379290264684,0.0091835982262896,0.00154009389193643,0.00157445045050822,0.030914816986301,0.0606379704562684,0.110344086434459,0.0221257459573876,0.00190785101026961,0.000169372919705734,0,0,0
"3",0,0,0.00350955780404019,0.00350375100506981,0.00350828796168593,0,0,0,0,0.00100187750883706,7.83241557045804e-05,0.0015412140355958,0.000814716246808715,8.23264124747169e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010196809827258,0,0.00264907284435015,0.00229442496709922,0.0110385001780543,0.00161888656754974,0.000825400618429937,0.0376141548218862,0.0653497350826833,0.102945383382641,0.0253324713862004,0.00247197309957558,0.000221731423394365,3.93381168484044e-05,0,0
"4",0,0,0.00238053750106357,0.00237664494740593,0.00237954938515296,0,0,0,0,0.000692616479691115,5.69558587789309e-05,0.0010328473353262,0.000550029464720091,6.01505648540436e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00785362695074111,0,0.00100469050710922,0.00286912690482312,0.00825193749139007,0.0020179237052976,0.00295459424213857,0.0257433771499667,0.0555209984632099,0.0735095060598001,0.0209432508887456,0.00251312009523324,0.00026095880419609,4.7984503361399e-05,0,0
"5",0,0,0.00890640896225959,0.00890473533051559,0.00890673900755744,0,0,0,0,0.00264920505759482,0.0001903685924858,0.00384617489286859,0.00203030303206447,0.000188033328597154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207706453508661,0,0.00588686119025808,0.00556808022002947,0.0242337951658568,0.00641228780737602,0.00141471484421853,0.0243252995612329,0.0590621878864955,0.0377397059078373,0.010079888479482,0.00182876066719777,0.00024246172572648,4.05861575034746e-05,9.97484272741792e-06,0
"6",0,0,0.00952295528640802,0.00952490624335608,0.00952817507982298,0,0,0,0,0.00274867149271687,0.000206614247418157,0.00417804395097529,0.0021954507555626,0.000205374397664545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024204608473528,0,0.00692105519593116,0.0059867270275596,0.0276686408671837,0.00671937504571854,0.00151507591398109,0.0225367348977008,0.0451927774697145,0.0298266472879908,0.00626438758050569,0.00103997052528775,0.000175280822779025,4.23878953043594e-05,0,0
"7",0,0,0.00604420797127369,0.00604849977246324,0.00604467602866012,0,0,0,0,0.0016385830838297,0.000136499673274472,0.00272492565939801,0.00142580348501801,0.000131744194040254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452097717430123,0,0.0031536288023665,0.0117575251215945,0.047459895357414,0.00475057465447484,0.0014472097568777,0.0119552925560399,0.0169277020066556,0.00972202596914468,0.00323934787003737,0.000593350083515585,0.000117843904932004,3.72111994811739e-05,0,0
"8",0,0,0.00527619264185587,0.00527853906143686,0.00527595846159166,0,0,0,0,0.00129007654324731,0.000120091045863042,0.00246241858269093,0.0012928683392804,0.000123629166681119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397327538643905,0,0.0019911285025251,0.0103942299416745,0.0411315696742702,0.00449762315788592,0.00056292287287338,0.0106522797121239,0.00650218942639194,0.00208226001832614,0.00077008630332767,0.000283232862273113,6.60268713379117e-05,0,0,0
"9",0,0,0.0160862979788179,0.0160819314010456,0.0160778804870161,0,0,0,0,0.00369475725261873,0.000352726280769874,0.00763378098063481,0.00403251081428633,0.000372873872271976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364937425076006,0,0.0138652274561963,0.00446862875665725,0.0387448919602969,0.00495397348260279,0.000726663746863035,0.0177902649046293,0.0164779484440455,0.00899116225766828,0.000966773502442582,0.000119789388041632,5.20822696707594e-05,2.07824336336407e-05,0,0
"10",0,0,0.0165477800587987,0.0165481540666949,0.0165498591820209,0,0,0,0,0.00383391254818564,0.000357371757228132,0.00781937702347038,0.00415013846109156,0.000382808649734506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254297240513269,0,0.0125852218412696,0.0057030732259989,0.0273884147783393,0.00693077116522567,0.00140757319936044,0.0320132329893774,0.0338445268245827,0.0201269810910429,0.00313000870967049,0.000193693925262019,5.0002512499571e-05,0,1.21857483278979e-05,0
