"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","QCt11_mean1","QCt12_mean1","QCt13_mean1","QCt14_mean1","QCt15_mean1","QCt16_mean1","QCt17_mean1","NPPL_mean1","NPPR_mean1","NPPS_mean1","add_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"11",11.7076,0.0185,40.520857,28.813271,17.935209,22.5856,18.4725,1.5612,2.5519,4.26204,0.396162,8.416187,4.451015,0.409796,141.3093,215.9195,191.6984,256.5659,278.113,463.8427,81913.25,72566.0938,15.291,2.0136,7.5157,9.7831,0.9093,14.4886,15.325,0.7696,0.2501,5.6308,8.0088,5.7954,9.2981,0.8626,17.7418,9.3836,0.8639,0.0093,0.0074,0.0019,0,0.995119,1.1395,0.172469,0.065903,0.55255,0.376672,0.004818,1.003776,3.671374,4.92554,6.130487,7.3583,7.637936,7.7764,7.9083,8.0332
"12",2.622,0,26.895624,24.273627,16.399605,10.496,7.9729,0.7492,1.7739,4.111916,0.361654,7.556303,4.001301,0.368438,125.3462,213.5295,183.0614,272.0275,279.3068,463.4547,81906.6875,72566.0938,15.9631,2.3894,8.6369,9.4983,0.8354,13.0915,13.8647,0.6964,0.2297,5.4538,7.2457,5.2366,11.807,1.0379,21.2409,11.2478,1.0357,0,0,0,0,0.46104,0.975,0.173729,0.095762,0.211958,0.153319,0.006283,1.809115,4.19495,5.955498,6.921902,7.483442,7.626014,7.7046,7.7888,7.8759
"13",1.9325,0,13.829982,11.897435,13.013707,0.8163,0.6077,0.0618,0.1468,3.414044,0.286638,5.899922,3.125308,0.287796,113.1068,211.5364,176.0858,283.711,280.3423,463.4077,81901.0625,72566.0938,12.2394,1.993,6.9756,7.8378,0.6581,10.1587,10.7626,0.5406,0.181,4.4918,5.6246,4.0635,10.4607,0.8781,17.8923,9.4779,0.8728,0,0,0,0,0.295533,0.6835,0.119229,0.061851,0.100221,0.13346,0.004638,1.852277,4.157238,6.17583,7.176012,7.6535,7.745077,7.7973,7.8574,7.9225
"14",3.617,0,13.301753,9.684737,13.295799,0.006,0.0044,5e-04,0.0011,3.603906,0.292239,5.9552,3.154005,0.290457,102.0625,209.4996,169.1684,293.7172,281.4015,463.5576,81895.4375,72566.0938,11.0443,2.0364,6.9173,8.2611,0.6699,10.2383,10.8448,0.5448,0.1842,4.7278,5.6676,4.0953,11.2132,0.9093,18.4594,9.7765,0.9003,0,0,0,0,0.274233,0.6443,0.090707,0.054919,0.084889,0.134421,0.005494,1.867879,4.169016,6.220055,7.297179,7.799828,7.878909,7.921528,7.9716,8.0268
"15",23.9637,0.9031,17.107475,-6.856258,13.87258,3.2349,2.3291,0.4916,0.4141,3.861392,0.304711,6.15094,3.255693,0.299838,92.5304,207.8532,162.2684,301.895,282.4699,463.9052,81889.8125,72566.0938,9.9836,2.0971,6.9002,9.0132,0.7112,10.767,11.3979,0.5726,0.1956,5.1529,5.9566,4.3068,12.0187,0.9484,19.1917,10.1582,0.9355,0.4515,0,0.4515,0,0.481841,0.879,0.043427,0.300114,0.044024,0.137702,0.031176,1.895171,4.169562,6.190125,7.377847,7.92801,8.010507,8.052596,8.1018,8.1565
"16",31.9335,46.3251,24.930476,-7.003018,15.359776,9.5707,7.4683,0.8617,1.2406,4.391856,0.338715,6.738232,3.562819,0.328143,127.09,205.9927,156.1223,309.5598,283.443,464.4893,81883.1406,72567.1016,11.0654,2.0812,6.627,10.3361,0.7971,11.893,12.5767,0.6318,0.2192,5.9041,6.5727,4.7572,12.3425,0.9526,19.2227,10.1643,0.9362,0.7006,0.4806,0.2199,44.9239,0.823475,1.1138,0.033431,0.476337,0.173273,0.173876,0.051929,1.813978,4.203464,6.063565,7.354096,8.028162,8.128163,8.17691,8.2299,8.2877
"17",78.4014,31.5831,77.560337,-0.841095,37.277246,40.2831,30.4392,3.5156,6.3282,10.953082,0.840503,16.172442,8.52577,0.785456,131.9031,206.6006,160.2711,304.2301,283.2255,466.3781,81861.4609,72575.3125,13.4392,2.0585,6.5153,25.5897,1.9638,28.3422,29.8825,1.5016,0.54,14.6144,15.617,11.3369,12.3575,0.9474,19.1365,10.0909,0.9296,13.3305,10.6644,2.6661,4.9222,2.100116,3.039,0.293493,0.774703,0.497736,0.827677,0.108171,0.89438,3.151893,4.463235,6.241128,8.194662,8.457234,8.5786,8.6719,8.7468
"18",117.5444,51.5969,117.009792,-0.53463,59.168716,57.8411,41.5752,5.1166,11.1493,16.81537,1.342446,26.069812,13.680146,1.260949,143.6178,209.6709,173.9763,285.2452,281.7817,468.2655,81827.0703,72590.2188,14.0836,2.0901,6.9335,40.3098,3.2186,46.8804,49.2006,2.4737,0.8851,23.0555,25.7134,18.7522,11.9289,0.9505,19.3391,10.1498,0.9355,25.7985,20.6388,5.1597,0,4.312434,6.2049,0.40649,1.979342,1.202699,1.130395,0.16327,1.525547,3.631211,4.613646,6.183779,8.454994,8.830492,9.012148,9.157311,9.2739
"19",145.1526,67.0892,151.446439,6.293797,82.119222,69.3272,49.3323,5.9929,14.0021,21.879212,1.891241,37.12674,19.429841,1.792195,161.4921,214.2561,193.1962,256.5194,279.0634,468.1273,81777.5547,72604.3438,15.6702,2.1233,7.6158,52.3292,4.523,66.5913,69.6995,3.5067,1.2438,30.0249,36.4278,26.6365,10.8986,0.9405,19.3263,10.1143,0.9329,33.5446,26.8357,6.7089,0,5.23196,8.8423,1.073801,2.041598,1.679401,1.510966,0.145427,2.028182,4.638665,5.42787,6.560623,8.969431,9.354695,9.538895,9.6955,9.8283
"20",131.8278,54.8952,140.887814,9.059972,72.360074,68.5277,51.2231,5.5663,11.7384,17.797129,1.668847,33.621418,17.643963,1.628725,171.7444,217.5822,206.8323,240.3168,276.9603,465.4464,81733.1484,72618.3438,17.1954,2.1638,8.322,42.0462,3.9423,59.5637,62.5154,3.1477,1.0841,24.2095,32.6741,23.8255,9.9145,0.9314,19.2512,10.1043,0.9327,27.4476,21.9581,5.4895,0,4.717913,7.2774,1.257808,1.065256,2.191818,1.460832,0.015418,1.516713,4.306464,5.116811,6.261769,8.798889,9.199922,9.387001,9.5512,9.6958
"21",89.6815,31.0863,103.822801,14.141266,44.820014,59.0028,46.7679,4.428,7.8069,10.563179,1.018552,21.088049,11.12285,1.027385,169.5146,218.803,211.7169,241.9493,276.2522,463.1684,81705.8203,72629.75,17.773,1.888,7.5499,23.9729,2.3117,35.8808,37.8494,1.9069,0.6357,13.8208,19.7828,14.3523,8.2912,0.7989,16.5063,8.7086,0.8044,15.5431,12.4345,3.1086,0,2.204002,3.0768,1.234178,0.256801,1.044755,0.902446,0.062273,0.032632,3.213141,4.199537,5.530974,7.991773,8.41713,8.623287,8.7996,8.9491
"22",35.5934,8.2429,66.308107,30.714739,25.564749,40.7434,33.7299,2.8662,4.1472,6.105495,0.568662,11.96926,6.335891,0.585456,156.7698,217.774,207.613,252.942,276.567,462.0723,81690.3047,72635.375,16.8663,1.8539,7.401,13.553,1.262,19.9211,21.0906,1.063,0.347,7.8012,11.0236,7.9684,8.4308,0.7847,16.1574,8.5532,0.7903,4.1214,3.2971,0.8243,0,0.752458,1.4136,0.995305,0.189988,0.110618,0.451843,0.002489,0.321028,2.434809,3.839484,5.427086,7.448732,7.824612,8.007,8.1659,8.3043
"23",7.5184,0,37.318342,29.799918,18.183493,19.1348,15.2341,1.2872,2.6135,4.447586,0.396118,8.44697,4.47887,0.413953,141.4621,215.7103,199.5822,266.3074,277.403,461.4514,81679.6094,72640.4453,15.3078,2.0639,8.031,10.2845,0.9159,14.6474,15.5331,0.7831,0.2519,5.9084,8.1189,5.8589,9.9253,0.8826,18.1019,9.5987,0.8872,0,0,0,0,0.880257,1.2267,0.14551,0.145998,0.388847,0.345406,0.009312,0.871344,2.819507,4.549965,6.03175,7.324637,7.61712,7.7627,7.8887,7.9973
"24",0.8141,0,24.277195,23.463098,17.174079,7.1031,5.3817,0.5007,1.2208,4.426335,0.374566,7.832667,4.156324,0.384198,125.4817,213.2148,190.1883,281.7882,278.6566,461.2704,81673.0469,72640.4453,15.9804,2.4956,9.3938,10.2722,0.8693,13.6334,14.4688,0.7295,0.239,5.8888,7.5627,5.4533,12.8026,1.0827,22.1034,11.729,1.0842,0,0,0,0,0.516997,1.0883,0.183499,0.145875,0.227781,0.143333,0.008807,1.589464,3.377284,5.482888,6.818909,7.490744,7.654159,7.7411,7.824501,7.9043
"25",1.085,0,14.253487,13.168466,13.883174,0.3703,0.2747,0.0275,0.0681,3.744881,0.303082,6.226206,3.30361,0.305398,113.229,211.0896,182.4579,293.3888,279.7593,461.4226,81667.4219,72640.4453,12.2526,2.1249,7.7304,8.705,0.7045,10.8547,11.519,0.5808,0.1937,4.9815,6.0209,4.3419,11.565,0.9359,19.0246,10.0944,0.9332,0,0,0,0,0.40903,0.8524,0.090141,0.198985,0.086922,0.123129,0.010469,1.73592,3.708446,5.720604,7.094233,7.684181,7.793731,7.851902,7.9125,7.9747
"26",2.3524,0,13.834179,11.481775,13.829634,0.0045,0.0033,4e-04,9e-04,3.848477,0.301412,6.129187,3.250091,0.300472,102.1728,208.9987,175.0851,303.2799,280.8428,461.7765,81661.7969,72640.4453,11.0562,2.0912,7.3728,8.8483,0.693,10.5691,11.2088,0.5652,0.1906,5.0571,5.8588,4.2276,11.924,0.9339,18.9214,10.0333,0.9276,0,0,0,0,0.373119,0.7152,0.108255,0.084401,0.160642,0.128074,0.005784,1.823108,3.901736,5.718921,7.188146,7.815796,7.912145,7.9595,8.0105,8.0642
"27",6.8354,7e-04,13.808128,6.972723,13.711336,0.0968,0.0681,0.0089,0.0198,3.906705,0.298054,6.021708,3.189934,0.294927,92.1965,206.9729,168.1599,311.5175,281.8791,462.2695,81656.1719,72640.4453,9.9766,2.026,6.9251,8.9711,0.6844,10.3708,10.9877,0.5541,0.1882,5.1223,5.7432,4.1483,12.0219,0.9172,18.5298,9.816,0.9076,3e-04,0,3e-04,0,0.364067,0.7119,0.123952,0.082103,0.151225,0.130744,0.010328,1.85586,3.969459,5.701451,7.220756,7.895369,7.997884,8.045979,8.0957,8.1471
"28",16.2835,0.2384,14.866107,-1.417348,14.013117,0.853,0.5929,0.1345,0.1256,4.065995,0.304027,6.11108,3.23307,0.298931,83.3124,205.0196,161.2934,318.174,282.9273,462.9127,81650.5469,72640.4453,9.0033,2.0725,6.8668,9.5216,0.7119,10.7327,11.3562,0.5727,0.1958,5.4327,5.9358,4.2931,12.7195,0.9511,19.1668,10.1402,0.9376,0.1192,0,0.1192,0,0.543797,0.9258,0.039006,0.347095,0.063353,0.133342,0.031314,1.862583,3.944468,5.662454,7.26639,7.982006,8.094118,8.146271,8.1984,8.2515
"29",47.5979,36.0656,37.457121,-10.140755,21.334825,16.1223,11.5089,3.447,1.1663,6.432122,0.475472,9.15034,4.830236,0.446666,105.3858,207.4642,155.2857,318.972,283.5762,464.2945,81639.7344,72643.7344,8.9109,2.0635,6.5816,15.0017,1.109,16.0081,16.9006,0.8525,0.305,8.5559,8.8339,6.4032,12.8985,0.9535,19.1876,10.1312,0.9368,5.0818,0.5739,4.508,25.9018,1.213056,1.5544,0.146265,0.491852,0.371854,0.349343,0.073019,1.123665,3.751573,5.311161,6.937826,8.106945,8.249759,8.313012,8.3795,8.4527
"30",96.6987,66.0162,93.227279,-3.471398,48.089877,45.1374,32.1724,4.1255,8.8395,14.380248,1.085883,20.728667,10.887887,1.007185,138.4033,209.3847,164.7532,304.663,282.7773,467.1372,81611.7734,72655.0391,12.9416,2.0904,6.5784,34.1364,2.5781,36.9066,38.7701,1.9562,0.709,19.484,20.2654,14.7626,12.6647,0.9535,19.2753,10.129,0.937,20.0571,16.0457,4.0114,25.9018,2.99622,4.5732,0.341816,1.404979,0.6424,0.948839,0.193238,1.417594,3.33158,4.458211,6.232819,8.362608,8.670941,8.813204,8.928622,9.026
"31",128.18,58.6383,133.179175,4.999154,74.505393,58.6738,41.1749,5.1587,12.3402,20.960276,1.696086,33.015804,17.237668,1.595556,152.6201,213.1222,180.9646,276.6007,280.4796,468.9407,81567.2891,72668.5938,15.1021,2.1257,7.2439,50.7281,4.106,59.9456,62.5946,3.1603,1.1291,29.0296,32.7194,23.9782,11.7119,0.9473,19.3792,10.1186,0.9366,29.3191,23.4553,5.8638,0,5.939226,8.5541,0.42186,2.943859,1.516979,1.478379,0.066171,1.631764,4.269292,5.128851,6.428323,8.801593,9.1845,9.370769,9.5246,9.6504
"32",127.4661,54.7764,128.661093,1.194975,62.015692,66.6454,49.2645,5.5764,11.8045,16.362508,1.415449,28.180497,14.695988,1.361244,163.9082,216.5192,195.3721,262.3622,278.9464,468.4211,81530.6406,72683.7812,16.1002,2.0803,7.5032,38.1575,3.3007,49.2847,51.4034,2.5971,0.9077,21.8943,26.8704,19.7139,10.5133,0.9084,18.7207,9.7626,0.9043,27.3882,21.9106,5.4776,0,3.186908,5.2157,1.000055,0.369366,1.662653,1.154886,0.006466,1.605663,4.020297,4.881636,6.166229,8.56463,8.972133,9.169701,9.340189,9.4879
"33",91.6095,44.126,112.856235,21.246748,58.409915,54.4463,40.3133,4.4271,9.7059,14.657809,1.32545,27.008389,14.110439,1.307827,168.7531,218.7747,204.7803,253.8689,277.6793,466.6345,81495.3984,72697.5469,17.2181,2.1563,8.2423,34.278,3.0994,47.3596,49.4853,2.5018,0.8523,19.7052,25.8684,18.9438,10.1733,0.9212,19.0512,9.9549,0.9227,22.063,17.6504,4.4126,0,3.299352,5.2417,1.000554,0.487369,1.618065,1.193915,0.009822,0.975369,3.664705,4.531037,5.851134,8.298732,8.715825,8.920198,9.0953,9.2441
"34",37.1435,10.7218,66.834956,29.691482,34.354424,32.4805,26.1802,2.3569,3.9434,8.410871,0.762951,16.010675,8.391741,0.77819,157.2339,217.6537,200.591,259.6897,277.7415,465.2372,81473.9922,72706.2734,16.88,2.194,8.4778,19.8666,1.8021,28.3629,29.7321,1.5039,0.4956,11.4222,15.5428,11.3452,10.2994,0.9328,19.2604,10.0969,0.9363,5.3609,4.2887,1.0722,0,2.782701,3.2669,0.211974,0.865917,1.022924,0.893866,0.028867,0.691482,3.120483,4.129052,5.608725,7.75405,8.153851,8.3508,8.5206,8.6647
"35",5.6337,0,32.343031,26.709354,18.098985,14.2441,11.4353,0.9613,1.8474,4.498376,0.392625,8.391778,4.407386,0.408823,141.8808,215.4728,192.3931,273.1443,278.6849,464.6455,81464.0234,72710.6172,15.3531,2.1812,8.1979,10.4265,0.91,14.5876,15.3229,0.7753,0.2503,5.9848,8.0103,5.835,10.7611,0.9377,19.279,10.1258,0.9393,0,0,0,0,1.101319,1.308,0.197446,0.210547,0.558475,0.332301,0.009466,1.171717,3.436648,4.920488,6.268929,7.461277,7.749629,7.8961,8.0276,8.1438
"36",0.5101,0,19.890759,19.380635,16.292215,3.5985,2.7274,0.2528,0.6183,4.260447,0.353202,7.418093,3.898777,0.361694,125.8531,212.9646,183.2823,288.8204,280.0018,464.4958,81457.4609,72710.6172,16.0277,2.5084,9.1108,9.8454,0.8163,12.8576,13.5153,0.6839,0.2245,5.6395,7.0654,5.143,13.2098,1.0947,22.3969,11.7713,1.092,0,0,0,0,0.47209,0.9161,0.128988,0.111222,0.224541,0.136323,0.003797,1.741122,3.781675,5.74245,6.956593,7.574985,7.731829,7.8182,7.8996,7.9752
"37",0.4796,0,13.361819,12.882231,13.238939,0.1229,0.0918,0.0092,0.0219,3.6118,0.286517,5.933222,3.1181,0.289295,113.5643,210.8614,175.8998,300.5238,281.1324,464.6335,81451.4297,72710.6172,12.2889,2.1029,7.3826,8.2834,0.6571,10.2056,10.7267,0.5428,0.1807,4.7366,5.6077,4.0822,11.7437,0.9318,18.9808,9.9751,0.9255,0,0,0,0,0.279607,0.6097,0.058364,0.046244,0.106322,0.127041,0.004217,1.775762,3.913041,5.880154,7.166736,7.731116,7.842875,7.904,7.9621,8.017028
"38",1.2232,0,13.351893,12.128653,13.347855,0.004,0.003,3e-04,7e-04,3.759724,0.288936,5.908184,3.10309,0.287922,102.4753,208.7814,168.8233,310.4103,282.2409,464.9746,81445.8047,72710.6172,11.089,2.0795,7.0763,8.5861,0.6598,10.1194,10.6298,0.538,0.1815,4.9038,5.557,4.0478,12.1566,0.9343,18.9666,9.9616,0.9243,0,0,0,0,0.263091,0.5488,0.055043,0.040042,0.098533,0.124522,0.003449,1.57856,3.917672,5.79971,7.254045,7.859013,7.958524,8.009293,8.0588,8.1072
"39",7.5523,9e-04,14.056292,6.504035,13.948027,0.1083,0.0772,0.0098,0.0212,4.030123,0.302111,6.111569,3.206664,0.297551,92.4696,206.6969,161.9483,318.3686,283.3217,465.5064,81440.1797,72710.6172,10.0062,2.0847,6.875,9.2303,0.6919,10.4979,11.0162,0.5576,0.1903,5.2669,5.759,4.1992,12.6675,0.9497,19.2224,10.0858,0.9359,4e-04,0,4e-04,0,0.357627,0.626,0.077151,0.063432,0.172601,0.121595,0.007921,1.70445,3.930337,5.744022,7.278437,7.946976,8.049435,8.098273,8.1472,8.197
"40",20.8946,0.0588,15.608215,-5.286365,14.312183,1.296,0.9058,0.1358,0.2543,4.217925,0.310424,6.2215,3.259831,0.302508,83.4685,204.6569,155.3358,324.5051,284.3587,466.1996,81434.5469,72710.625,9.0305,2.0695,6.6122,9.8136,0.7222,10.8552,11.3754,0.5758,0.1986,5.5961,5.9468,4.3421,12.9862,0.9558,19.2989,10.1119,0.9384,0.0294,0,0.0294,0,0.485683,0.8503,0.049246,0.262418,0.093566,0.129694,0.035346,1.820445,3.933729,5.699481,7.316102,8.021538,8.129728,8.180068,8.2332,8.2896
"41",56.1466,30.903,43.403771,-12.742833,23.873398,19.5304,13.5368,4.9325,1.0611,7.320168,0.535184,10.195272,5.328253,0.494514,98.7549,209.6465,149.0011,322.5454,284.8565,467.8528,81421.9531,72715.3047,8.5678,2.0599,6.3354,17.1707,1.2553,17.9395,18.7513,0.9493,0.3452,9.7891,9.8028,7.1758,13.1095,0.9577,19.3188,10.0997,0.9373,7.0489,0,7.0489,16.8052,1.51825,1.8327,0.127693,0.661544,0.481171,0.375525,0.012005,1.171603,3.842758,5.345598,6.957365,8.169486,8.310556,8.375107,8.4488,8.5337
"42",109.6131,81.2731,108.97219,-0.640881,56.226527,52.7457,36.8098,4.9087,11.0272,16.731763,1.27004,24.377892,12.670394,1.17644,143.2326,212.4853,161.4825,301.8113,283.5924,470.7596,81388.8125,72729.4297,12.9292,2.1206,6.4257,40.4037,3.0673,44.155,45.8983,2.3245,0.8435,23.0656,23.9952,17.662,12.6286,0.9566,19.4273,10.0995,0.9377,23.8663,18.907,4.9593,33.5406,4.341013,6.1067,0.056665,2.399274,0.768109,1.173632,0.245897,1.615668,3.591561,4.66578,6.313759,8.48612,8.811362,8.966901,9.0908,9.2006
"43",137.9857,57.2588,139.578649,1.592888,74.156651,65.422,46.9718,5.5832,12.867,20.606433,1.685393,33.133712,17.138733,1.59238,156.4794,216.0584,177.3391,274.8334,281.3563,471.7032,81344.9062,72742.9531,15.3827,2.1527,7.0467,49.7371,4.0666,59.9559,62.0261,3.1434,1.1183,28.4737,32.4276,23.9823,11.6355,0.9501,19.5059,10.0901,0.9375,28.6294,22.9035,5.7259,0,5.864736,8.4304,0.601145,2.584372,1.816293,1.464079,0.053798,1.88758,4.40796,5.242564,6.458795,8.820518,9.193726,9.365502,9.5036,9.6273
"44",129.7677,57.3285,147.455563,17.687774,73.986312,73.4693,55.0394,6.0603,12.3696,19.203529,1.699629,33.908954,17.543088,1.631125,168.4847,219.687,192.8712,254.0515,279.1456,470.1853,81301.0625,72756.6797,16.6591,2.1039,7.399,45.1573,3.9973,59.8104,61.8872,3.1386,1.0993,25.9357,32.356,23.9242,10.233,0.9059,18.7369,9.6938,0.9013,28.6642,22.9314,5.7328,0,4.086636,6.904,1.212322,0.639941,2.066909,1.379789,0.056834,1.685446,4.476673,5.263887,6.37406,8.832108,9.213071,9.379361,9.5173,9.6416
