"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","QCt9_sd1","QCt10_sd1","NPPL_sd1","NPPR_sd1","NPPS_sd1","add_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.00248005376285824,0.00248452991305992,0.0024845299130598,0,0,0,0,0.000701189465598682,6.74948557710479e-05,0.00110674698503725,0.000591514064827685,6.66666666666593e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134187431105401,0,0.00187427022835259,0.00198944436687456,0.0142997435874447,0.00125874717256661,0.000205750658160146,0.0279978570608538,0.0593645432897449,0.132286129280435,0.025496886520166,0.00198910923670764,0.000157762127549168,0,0,0
"2",0,0,0.00231000240500118,0.00230458480232569,0.00231890778888112,0,0,0,0,0.00065192024052029,5.16397779494265e-05,0.00103042601761493,0.000548128127762479,5.16397779494552e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098360787128024,0,0.00173669545721497,0.00195587434270314,0.0106395697490286,0.00131064021675583,0.00220746209228809,0.0324676745223444,0.0686702499065077,0.143893369471209,0.0336222214878461,0.00297771351506122,0.000245854518861141,0,0,0
"3",0,0,0.00345124776147839,0.00345124776147864,0.00345124776147845,0,0,0,0,0.000988208255154461,9.1893658347258e-05,0.00152548717172938,0.000807258735887509,9.18936583472741e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012192912330986,0,0.0030170073472455,0.00268288816183025,0.0115104059200553,0.00165008417293718,0.000886691728969106,0.0287080708744655,0.0661199322779783,0.0899735646361383,0.0258634104479669,0.00316489424081694,0.000330823887354897,4.21637021354801e-05,0,0
"4",0,0,0.00279173383003754,0.00280287550760122,0.00280287550760153,0,0,0,0,0.000803395571586189,6.74948557710479e-05,0.00122660325923075,0.000646443260378619,5.16397779494265e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505332673702296,0,0.00136483617250488,0.00418012493167901,0.007649698614252,0.0018537949065513,0.003834478089939,0.0279601382924572,0.0469953945734166,0.0497647231145382,0.0158868254293368,0.00241865435498504,0.000289827534923508,5.16397779493119e-05,0,0
"5",0,0,0.00588674594133142,0.00589923723883006,0.00589218880288926,0,0,0,0,0.00175435964892551,0.000119721899973773,0.00254839818971333,0.00132870028390311,0.000119721899973773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269355630265186,0,0.00512368140218644,0.00488677353225578,0.0298152254170024,0.00487369355713805,0.00177165961114933,0.0221577275208648,0.0607035016379707,0.0321102337442614,0.00734813657406481,0.00150808929885904,0.000239443799947757,4.83045891538522e-05,0,0
"6",0,0,0.00912255446681445,0.00910101337458879,0.0090833241590157,0,0,0,0,0.0026410435647886,0.000205480466765658,0.00399278515992716,0.00208126564058225,0.000185292561462477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295230324398502,0,0.00637276322415255,0.004651702197404,0.0338372066748358,0.00691854191446595,0.00151525575399006,0.0270155922056545,0.0613320008913238,0.0358741395560771,0.00635138655028264,0.00082387971074509,0.000134989711541796,5.27046276693502e-05,0,0
"7",0,0,0.00501863195170138,0.0050213875904309,0.00502550163333764,0,0,0,0,0.0013592890298484,0.000125166555703443,0.00226423889591614,0.00116433099532157,0.000119721899973852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465597930980511,0,0.0017527438806372,0.00666284056873971,0.0480129207146947,0.00376429128640292,0.00110900355675213,0.00862917531787749,0.0165087990006677,0.0109402620322063,0.00377254703232598,0.000558171618371671,9.66091783079905e-05,0,0,0
"8",0,0,0.00488727372309429,0.004894997446373,0.00490520132104732,0,0,0,0,0.00120995867698031,0.000103279555898949,0.00229792176638938,0.00117478130352477,0.000113529242439497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398103057567314,0,0.00155709844118977,0.00594232464799952,0.0412718750078872,0.00452651447952322,0.00053582750126427,0.00571552466727443,0.00672330110717771,0.00224818445269379,0.000898455464796312,0.000272641400622042,4.21637021354801e-05,0,5.16397779493119e-05,0
"9",0,0,0.013963603482705,0.0139687747016929,0.0139526819405199,0,0,0,0,0.00324043892774499,0.000311982905514568,0.00660825241648643,0.00346507976499507,0.000334165627596083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385681345154261,0,0.0123623981851779,0.00551184582916145,0.0420432105762102,0.00388752992128533,0.000816836716989523,0.0182704649335721,0.0155255202095703,0.00884958253880437,0.00100995049383624,0.000119721899973507,4.21637021354801e-05,0,0,0
"10",0,0,0.0111038531850709,0.0110912177469881,0.0110912177469874,0,0,0,0,0.0025906026754835,0.000240601099101579,0.00523009453919257,0.00274891897944527,0.000240601099101593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250392602837136,0,0.0087382683257802,0.00736705127201138,0.0238284517145179,0.0052309336324089,0.00139240000638386,0.0374010992114166,0.035121726419222,0.0220243829526378,0.00315385126120075,0.00020789954839345,4.21637021354801e-05,5.16397779502292e-05,0,0
