"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.4624,0,14.283531,13.821112,14.012721,0.2708,0.2208,0.0081,0.0419,3.790462,0.293551,6.28359,3.338833,0.306279,149.6352,97.8096,178.8429,294.3309,268.6111,463.3339,82122.8516,72483.6406,12.3063,1.9024,7.5369,8.7456,0.6773,10.8736,11.5556,0.5782,0.1863,4.9963,0.384849,0.8206,0.151775,0.123491,0.128935,0.132422,0.008725,1.875638,4.053613,6.021399,7.191381,7.732925,7.83839,7.899298,7.9632,8.0288
"2",4.346,0.0033,14.028829,9.682841,13.944032,0.0848,0.068,0.0028,0.014,3.881647,0.290889,6.185494,3.28467,0.301328,138.2657,95.95,171.6355,304.2194,269.5205,463.6816,82117.2266,72483.6406,11.3712,1.86,7.2086,8.9729,0.6724,10.7236,11.3891,0.5699,0.1849,5.12,0.431745,0.8136,0.11684,0.168437,0.127318,0.135986,0.010008,1.906364,4.127699,6.008144,7.276374,7.850577,7.949034,8.0038,8.062,8.1218
"3",11.0292,0,14.246826,3.217671,14.048444,0.1984,0.159,0.0067,0.0327,4.001602,0.291993,6.177181,3.277009,0.300649,127.7586,94.1391,164.7694,312.6644,270.3876,464.1797,82111.6016,72483.6406,10.5071,1.8107,6.8661,9.1981,0.6712,10.6494,11.299,0.5654,0.1846,5.2436,0.455121,0.7701,0.149592,0.108485,0.209176,0.137453,0.006624,1.952165,4.188023,5.955061,7.289558,7.914162,8.01914,8.075501,8.1333,8.1922
"4",30.9225,1.3652,22.791953,-8.130576,16.070366,6.7216,5.5394,0.3004,0.8818,4.702374,0.335766,6.989713,3.702769,0.339734,118.7221,92.4708,158.6185,318.29,271.1323,464.9778,82104.5859,72484.9844,9.7191,1.8047,6.6972,11.0548,0.7893,12.3222,13.0552,0.6534,0.2171,6.2972,0.74381,1.1653,0.046441,0.46684,0.086808,0.19017,0.055436,1.709433,4.0727,5.75787,7.238746,8.014048,8.136764,8.199307,8.2606,8.3224
"5",70.4879,54.6154,70.047857,-0.440055,35.881368,34.1665,27.4948,1.9425,4.7291,10.664045,0.764908,15.511173,8.189636,0.751601,152.86,92.7296,160.2243,310.624,270.8635,466.9795,82084.2109,72493.2812,10.3056,1.7761,6.5326,24.7657,1.7763,27.0153,28.5274,1.428,0.4885,14.1096,1.843824,2.696,0.382785,0.519414,0.626503,0.6979,0.026519,1.035266,3.407838,4.69442,6.354919,8.145827,8.413401,8.545986,8.6472,8.726
"6",111.0942,53.0956,111.853277,0.759083,54.805859,57.0474,45.0366,3.4303,8.5805,15.796292,1.177706,24.040503,12.63154,1.15981,172.4248,95.0054,169.7462,293.6804,269.6111,469.049,82051.7734,72508.3594,13.214,1.7874,6.7317,37.159,2.7711,42.4279,44.5845,2.2329,0.762,21.1995,2.773031,4.7815,0.603865,0.920187,0.898058,0.954786,0.162491,1.406548,3.590668,4.644859,6.187645,8.314358,8.68457,8.871922,9.0216,9.1407
"7",152.7026,61.5229,162.246813,9.544237,84.916999,77.3298,59.3438,5.1218,12.8642,23.01519,1.861758,38.204112,19.998393,1.837549,188.9003,99.2744,186.9443,259.8144,266.6941,469.5122,82000.0312,72523.4766,14.2862,1.8833,7.4112,55.8502,4.5186,69.5422,72.8055,3.6489,1.2426,31.9602,6.564752,10.0355,0.603965,3.236857,1.719193,1.608704,0.276611,2.277799,4.906039,5.682965,6.731129,9.035653,9.407128,9.590585,9.7465,9.8775
"8",149.2716,56.2078,161.742437,12.470875,80.356855,81.3856,64.2607,5.2618,11.8632,19.775029,1.774185,37.384128,19.619305,1.80422,201.525,102.9325,201.3411,235.5636,264.048,466.3732,81949.2031,72537.9062,15.4791,1.9625,8.0863,48.1105,4.315,68.1838,71.5642,3.5897,1.1866,27.6474,7.463331,9.9004,0.513689,3.235298,2.429796,1.798228,0.018479,1.80797,4.792433,5.561485,6.575994,9.116965,9.498315,9.6756,9.8328,9.9713
"9",97.5866,27.1,122.571839,24.985179,50.109219,72.4626,61.038,4.199,7.2257,11.602581,1.097588,23.725244,12.530699,1.153115,199.102,103.8602,204.6568,232.5846,263.033,463.4081,81918.2031,72550.2656,15.9731,1.7824,7.5243,26.7436,2.5298,41.0045,43.313,2.1741,0.6957,15.4047,3.051794,3.7716,0.826832,0.124912,1.838299,1.088588,0.0061,0.754417,3.572148,4.436334,5.699596,8.230311,8.643456,8.8398,9.015,9.1709
"10",56.1615,15.9824,89.40062,33.239167,32.835667,56.5649,49.1466,2.8369,4.5814,7.619949,0.71108,15.512768,8.233813,0.75805,191.5259,103.6132,203.2476,238.7785,262.9728,461.5907,81897.4922,72557.8984,15.5673,1.8452,7.8025,17.4522,1.6286,26.6479,28.2884,1.4206,0.4479,10.0466,1.742121,2.2796,0.55549,0.154808,0.870437,0.716864,0.008468,0.685502,3.272089,4.208897,5.544699,7.64852,8.038151,8.2258,8.3927,8.5398
"11",13.2472,0.0255,47.46545,34.218211,17.796096,29.6694,26.6306,0.9287,2.11,4.186423,0.376054,8.368907,4.454507,0.410219,176.9835,101.7698,195.5776,251.6758,263.6785,460.722,81888.4297,72561.0156,14.5552,1.8458,7.6802,9.6154,0.8637,14.4161,15.3465,0.7709,0.2375,5.526,0.977711,1.1336,0.174114,0.067413,0.547865,0.36243,0.004881,1.058706,3.750925,5.020249,6.175964,7.356935,7.632013,7.7702,7.9022,8.0271
"12",3.062,0,30.285133,27.223159,16.223843,14.0613,11.7369,0.4073,1.917,4.027956,0.342253,7.492527,3.993318,0.367787,161.394,99.6082,186.7839,267.0852,264.727,460.3055,81881.8672,72561.0156,15.5894,2.1616,8.7938,9.3012,0.7903,12.9766,13.8324,0.6949,0.2173,5.333,0.459055,0.9615,0.17193,0.09326,0.211452,0.154357,0.006084,1.827569,4.267929,6.010461,6.937228,7.4815,7.620754,7.6989,7.7831,7.8701
"13",2.2972,0,13.836171,11.538964,12.819036,1.0171,0.8311,0.0305,0.1556,3.334034,0.269966,5.823818,3.1052,0.286009,149.1293,97.8306,179.7132,279.0343,265.6188,460.2501,81876.2422,72561.0156,12.2647,1.7777,7.0706,7.6499,0.6194,10.0222,10.6874,0.5369,0.1703,4.3778,0.292363,0.669,0.117635,0.058756,0.099258,0.134356,0.004575,1.857626,4.195415,6.2199,7.184288,7.649468,7.73892,7.790701,7.8507,7.9157
"14",4.4022,0,13.072327,8.670098,13.059521,0.0128,0.0104,4e-04,0.002,3.515225,0.274235,5.858967,3.123392,0.28771,137.7967,96.036,172.7225,289.5705,266.5172,460.3959,81870.6172,72561.0156,11.3327,1.7947,6.9907,8.0531,0.6282,10.0669,10.7333,0.5393,0.1728,4.602,0.269902,0.6295,0.090964,0.051721,0.083472,0.134702,0.005114,1.86357,4.190807,6.261254,7.302399,7.793793,7.871265,7.913588,7.9635,8.0186
"15",29.621,1.3965,18.584866,-11.036128,13.74545,4.8394,3.9769,0.2225,0.64,3.807182,0.28813,6.100508,3.250218,0.299404,128.0023,94.3304,166.2422,298.5062,267.4119,460.7373,81864.9922,72561.0156,10.4926,1.8453,7.0387,8.8794,0.672,10.6698,11.3693,0.5713,0.1848,5.0685,0.465809,0.8653,0.048124,0.288085,0.040057,0.137673,0.030823,1.89014,4.185445,6.248843,7.386338,7.923205,8.004293,8.0461,8.0953,8.1499
"16",38.186,44.5514,32.323911,-5.862038,15.250269,17.0736,14.9745,0.678,1.4212,4.347418,0.320575,6.692373,3.561765,0.328136,159.9471,92.7906,160.556,306.5568,268.2036,461.3334,81858.3203,72562.0234,11.2142,1.8185,6.8014,10.2311,0.7544,11.8113,12.5723,0.6318,0.2075,5.8346,0.80526,1.1044,0.034418,0.471336,0.163135,0.170789,0.052389,1.844957,4.235812,6.149023,7.374076,8.025304,8.123669,8.172201,8.2252,8.2829
"17",89.8623,32.382,84.603527,-5.258722,36.983157,47.6204,38.9692,2.6299,6.0213,10.836156,0.794499,16.050948,8.516733,0.784805,165.5018,93.7682,164.9503,301.1548,267.876,463.2397,81836.6328,72570.1953,12.9564,1.7969,6.7021,25.323,1.8568,28.1367,29.8586,1.5008,0.5106,14.4383,2.057605,3.0065,0.298652,0.768443,0.494137,0.795019,0.109236,0.959996,3.310949,4.660244,6.33847,8.193976,8.450184,8.571207,8.6645,8.7393
"18",133.5995,49.0355,127.689459,-5.910112,58.747883,68.9416,54.1339,4.4278,10.3799,16.641062,1.269558,25.898632,13.677603,1.261016,176.5642,96.8231,177.4635,282.1048,266.4032,465.1534,81802.1484,72585.1016,13.4555,1.8482,7.1011,39.8867,3.0434,46.5667,49.1852,2.4735,0.8369,22.7746,4.275513,6.152,0.412521,1.966282,1.196404,1.112833,0.163186,1.570007,3.746128,4.741894,6.247361,8.451309,8.819248,9.000499,9.1458,9.2625
"19",162.0417,63.3781,167.418625,5.376916,81.511306,85.9073,66.7798,5.8481,13.2793,21.617213,1.788028,36.886708,19.426994,1.792354,193.6379,101.2436,195.0902,253.0372,263.7582,465.0282,81752.4844,72599.2266,14.6154,1.9173,7.7244,51.6954,4.2756,66.1515,69.6796,3.5066,1.1758,29.6083,5.226236,8.7777,1.069048,2.031904,1.684728,1.509604,0.145118,2.02326,4.657177,5.448017,6.564879,8.955415,9.336616,9.520842,9.678,9.8111
"20",144.9588,52.7151,158.107506,13.148682,71.779525,86.3279,69.2454,5.6401,11.4425,17.526808,1.577498,33.404249,17.642042,1.628925,204.2192,104.5204,207.7952,236.0867,261.7269,462.319,81707.9688,72613.2188,15.7763,1.9948,8.381,41.4053,3.7262,59.1754,62.5047,3.1479,1.0247,23.7976,4.711276,7.2276,1.248096,1.060886,2.188552,1.461843,0.015344,1.492053,4.279168,5.086834,6.238633,8.779485,9.179633,9.3671,9.531933,9.677
"21",98.3422,30.0223,118.422623,20.080431,44.431608,73.991,61.9421,4.3167,7.7322,10.362349,0.962932,20.954194,11.124351,1.027776,202.9632,105.7595,212.2281,236.6758,261.0399,459.9875,81680.5781,72624.6016,16.2672,1.763,7.5758,23.5179,2.1855,35.6533,37.8546,1.9076,0.601,13.5358,2.190035,3.0531,1.221219,0.252472,1.038095,0.899462,0.061348,0.032127,3.21633,4.190759,5.521936,7.975457,8.400959,8.607499,8.7842,8.9341
"22",39.4005,7.9507,75.840983,36.4405,25.299561,50.5414,45.0084,2.2544,3.2786,5.961843,0.537187,11.88307,6.332221,0.585247,191.2858,104.8246,207.9966,246.7654,261.3183,458.8334,81665.0781,72630.2266,15.6529,1.73,7.4117,13.2347,1.1922,19.7787,21.0795,1.0627,0.3279,7.6069,0.733544,1.3984,0.99411,0.189828,0.107547,0.436177,0.002583,0.319824,2.492494,3.904946,5.469352,7.439097,7.812776,7.9952,8.1543,8.2929
"23",8.5468,0,42.735107,34.188323,17.967523,24.7676,22.1886,0.7361,1.8429,4.331471,0.373795,8.376895,4.471957,0.413416,176.7494,102.914,199.9574,259.6098,262.0771,458.1601,81654.3828,72635.2969,14.5362,1.9106,8.0391,10.0193,0.8646,14.5308,15.5143,0.7823,0.2378,5.7484,0.851773,1.2082,0.146981,0.141649,0.382157,0.327965,0.00908,0.92066,2.934819,4.647941,6.082845,7.321185,7.608347,7.7537,7.8797,7.9884
