"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","QCt9_sd1","QCt10_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"15",0,0,0.00153747924351593,0.00153456176088801,0.00153574776969443,0,0,0,0,0.000437507864287144,4.2770234150549e-05,0.000684556185946135,0.000360553726785575,3.26598632371054e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00655090586688343,0,0.000502529962923967,0.00257673722903108,0.00723901466591506,0.00123573721504471,0.00166903437878785,0.0214979437823408,0.0403684461610122,0.0589454421606552,0.0123786154396209,0.00120552432115191,0.000131056314520429,0,0,0
"16",0,0,0.00211546398664392,0.00211822753234581,0.00211498644836503,0,0,0,0,0.000608969986489043,4.79372485441049e-05,0.000925844413920571,0.000492951326300113,5.59581373109617e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00977845968122657,0,0.00148156176129288,0.0037438493667358,0.0108964796465128,0.00139417837213655,0.00249477109737203,0.0193732080696278,0.0500770804950637,0.0820109507038757,0.0167772747633473,0.00150159881123396,0.000149016980931879,0,4.90207129999055e-05,0
"17",0,0,0.0083282685214667,0.00832748127854063,0.00833100203753984,0,0,0,0,0.00247348688570147,0.000179066039395104,0.00360908729613336,0.00189952971319552,0.000175993571967116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143647014053424,0,0.00492089997517289,0.00544353606109896,0.0162164112845443,0.0058109352678264,0.00119594263569738,0.00618735065119216,0.0549458794421999,0.05387096783758,0.0127659197107222,0.00159949992185052,0.000164761842204192,3.588702812818e-05,0,0
"18",0,0,0.00701539511979829,0.00701440617154396,0.00701100801121599,0,0,0,0,0.00201642022035363,0.000153119086156731,0.00308766378946419,0.00161951825983504,0.000148728618699284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330488668489557,0,0.000950855011305747,0.0106202270800734,0.0376273544382302,0.0067539426570072,0.00159126910789388,0.0156639386406285,0.0415787615146352,0.0321742332912346,0.00782608304054949,0.00119980806545871,0.000155501794461698,0,0,0
"19",0,0,0.00596436175220135,0.005957207331621,0.00596100552496709,0,0,0,0,0.00160410426875904,0.000129552454179201,0.00268795949795119,0.0014105661876342,0.000134750049193241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351200125831182,0,0.00240376388359606,0.00971564894093206,0.0355920303614802,0.00503658724843629,0.00165294075251145,0.0115628661558185,0.0178847990305633,0.0104783788456194,0.00338897126907653,0.000693242272574953,0.000127489353882823,0,0,0
"20",0,0,0.00733595400831515,0.00732385641088579,0.0073291086315685,0,0,0,0,0.00179726953398148,0.000158541330684929,0.00342288480729924,0.00179197171469362,0.000164212230256077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386405241301215,0,0.00499636746835017,0.0107218181689714,0.0418785634877557,0.00523423038055907,0.000942176182885112,0.0147884638359183,0.0135016645438459,0.0046240490149791,0.00102255572074104,0.000314772645224645,6.70519171685237e-05,0,0,0
"21",0,0,0.0207587757759741,0.0207625460185334,0.0207674749587331,0,0,0,0,0.00485718576290359,0.00043313631885017,0.00982007838023404,0.00516996092437815,0.000474662027556502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329196028763312,0,0.0170011682308046,0.00618310862942196,0.0368173978829125,0.00607135316819317,0.0117698403737792,0.00671304203273995,0.0215368114275221,0.0106308411632563,0.00145166014332458,0.000153013500427444,5.01613558045423e-05,0,0,0
"22",0,0,0.014006820128102,0.0140195426012217,0.0140118297423027,0,0,0,0,0.0033099023452896,0.000291731161700419,0.00659939352891576,0.00348356531052987,0.00031892496188466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165531162191793,0,0.0127974512535058,0.00668130778645721,0.0160611992143183,0.00311808086534462,0.000397683951464634,0.0140334263294982,0.045727688228327,0.0221898511700619,0.00359403771136406,0.00023228335186921,2.87623491263991e-05,0,0,0
"23",0,0,0.00514770469591662,0.00514999764636616,0.00514554823771664,0,0,0,0,0.00124470758401197,0.000108413723086772,0.00240332345645855,0.00126602854739863,0.000120117787310138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120343457980847,0,0.00364260354774722,0.00326282690223361,0.0136462915005203,0.00356361792666845,0.000894673350469547,0.0283171593764543,0.112408179053758,0.037508972179192,0.00674756813656421,0.000465305373823621,4.87831731213426e-05,3.48735088022062e-05,0,0
"24",0,0,0.0041675242753771,0.00416696677707097,0.00416215209969659,0,0,0,0,0.00106411199759907,8.70330251958951e-05,0.00190788475606477,0.0010133707130267,0.000102375817851708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00932775650486983,0,0.00217293824257861,0.00233092949769664,0.00900747725307405,0.00262793443486313,0.000512796846773268,0.0340297471027745,0.0965815068773887,0.0563065263364808,0.011966347763118,0.000930252490977401,7.12018045395517e-05,0,0,0
