"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","QCt8_sd1.1","QCt9_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.00349604264010238,0.00349500133668558,0.00349507069913034,0,0,0,0,0.000951669983542471,7.90026211047016e-05,0.00156784095256028,0.000838146102352642,8.32666399786361e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00785769262145914,0,0.00289551098053242,0.00140866689612641,0.00823242732102504,0.001602672956676,0.000410400149644567,0.028309509342126,0.0575853546459251,0.0746921964674444,0.0157768204859681,0.00140110490310142,0.000116215578155773,1.96946385566473e-05,4.51260859853161e-05,0
"2",0,0,0.00359436863142687,0.00359364913999878,0.00358926345107354,0,0,0,0,0.000996650450866368,7.57121075675613e-05,0.00159143668019518,0.000850278623378083,8.3339393719021e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00759691431244996,0,0.00313209824142529,0.00159623135712043,0.00789940101296525,0.00143154186848032,0.00084827573180642,0.0342177565694548,0.0587090622554056,0.111561858634662,0.0223432452902664,0.00188159050494061,0.000159861050777063,0,0,0
"3",0,0,0.00426846505659748,0.00426652592097403,0.00427373278518814,0,0,0,0,0.00121676006283293,9.15633026044634e-05,0.0018744631554694,0.000993166550977119,9.12096043144272e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100503228753603,0,0.00369263203056185,0.00142577145518636,0.0108887405473301,0.00150121129543291,0.000588097428882822,0.0353291917955859,0.0663711746714847,0.100304369498063,0.0245804850738273,0.00242862787049255,0.00021578140828516,3.17184584438764e-05,0,0
"4",0,0,0.00285131619439236,0.00285082497363532,0.00285648367576272,0,0,0,0,0.000833308484478,6.4970855937194e-05,0.00124910432557156,0.000660739561156083,6.66666666666834e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00752996512259351,0,0.00182994480239104,0.0022666085108404,0.0079634500289533,0.00199556174213345,0.00268054174382792,0.0230508680131924,0.0555926437252595,0.0686715866433943,0.0200081094670247,0.00244227477172526,0.000252140332899795,5.0241839379452e-05,0,0
"5",0,0,0.0118968144025737,0.0118917200206911,0.0118949218856897,0,0,0,0,0.00354341201201165,0.000250693986261078,0.00514307418974409,0.00271320657138195,0.000253532616991967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222325882161272,0,0.00850418619435645,0.00460631308119848,0.0251277008398092,0.00698583523563174,0.00100573908699578,0.0251906944499092,0.0514326941868023,0.0324499941635145,0.00897364373140486,0.00172426854642831,0.000231540733157399,4.16333199892256e-05,0,0
"6",0,0,0.0101481251689385,0.0101565893424273,0.0101539612611497,0,0,0,0,0.00294758863952868,0.000213191240557615,0.00444688564269335,0.00233931074196546,0.00022012622641464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254621572241051,0,0.00867292891470903,0.00445846136887803,0.0268031091969992,0.00596886492432594,0.00148657833682425,0.0192893117156794,0.0425653444658322,0.0270903540736991,0.00554000182328674,0.000913907693767483,0.000161857900016872,4.09360180739378e-05,0,0
"7",0,0,0.00640164120370826,0.00639135234895445,0.00639767405651035,0,0,0,0,0.00173494418156088,0.000140313501801773,0.00287736744861411,0.00150997324212028,0.000140259499759278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368493240484583,0,0.00449828654247168,0.00821092300327172,0.0392470292384074,0.00463637746086274,0.0013207910087856,0.0103912270690232,0.0170087839457479,0.00931867268477979,0.00305541678289092,0.000514536174381824,0.000117769677633098,9.99999999997669e-06,0,0
"8",0,0,0.00640296482778539,0.00640698253880285,0.00640022221836493,0,0,0,0,0.00155186951445631,0.000144847533913434,0.00299828418946726,0.00157108050060913,0.000148582528167893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037929206837385,0,0.0035910847802565,0.00981992285348947,0.0408944563677788,0.00441971524289551,0.000325954697230251,0.0120700261521312,0.00644688602302994,0.00198963856420244,0.00070610612416674,0.000251412173149938,6.4157319271877e-05,3.588702812818e-05,0,0
"9",0,0,0.0195490329916621,0.0195487705056565,0.0195450467516773,0,0,0,0,0.00450125190217874,0.000419494645467308,0.00927771501823564,0.00490361760912954,0.000452204476856336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341782578859896,0,0.0176103906426251,0.00487741641743771,0.0333260896826398,0.00422086735305923,0.000390927413242206,0.0127547756554242,0.016042169020076,0.00850225608799562,0.000892231342016649,0.000108334498828704,4.02015126106318e-05,0,0,0
"10",0,0,0.0194174398337416,0.0194160627035734,0.0194163129113308,0,0,0,0,0.00451784341150835,0.000409654942258939,0.00917516515140494,0.0048684330542836,0.000449173202291233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224295478592797,0,0.0167093686598298,0.0055900954980007,0.0231845555306009,0.00497812426644024,0.00103177007852985,0.0329552996764963,0.0327143137207893,0.0189342992444608,0.00299275286266171,0.000187689298382371,4.64823198710648e-05,0,0,0
