"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","QCt11_mean1","QCt12_mean1","NPPL_mean1","NPPR_mean1","NPPS_mean1","add_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"11",13.4874,0.025,48.7472952,35.2599154,18.652753,30.0946,26.4287,1.3668,2.299,4.4365522,0.384521,8.7715008,4.633284,0.4268974,182.8415,168.1761,196.5127,256.375,259.1853,464.1414,81872.3672,72584.0625,15.037,1.9031,8.0583,10.2112,0.885,15.1413,15.9959,0.8039,0.2434,5.8596,8.3597,6.0565,0.0125,0.01,0.0025,0,1.072187,1.2547,0.2018594,0.1081588,0.577443,0.3865894,0.0073484,1.0365796,3.7190292,4.9684236,6.1575984,7.3925486,7.673507,7.8121958,7.944,8.0686
"12",3.1234,0,31.1861532,28.0627324,17.0615706,14.1246,11.5525,0.6438,1.9283,4.282709,0.3511366,7.8771276,4.1666532,0.383947,166.7361,165.9226,187.2689,272.1335,260.2877,463.7009,81865.7891,72584.0781,16.1054,2.2535,9.2438,9.9239,0.8137,13.6902,14.483,0.7279,0.2238,5.6819,7.5691,5.4761,0,0,0,0,0.5300604,1.0779,0.1910956,0.1472122,0.2257388,0.1571036,0.0086298,1.864266,4.2910646,6.010408,6.9493882,7.511145,7.6547244,7.7338,7.8184,7.9056
"13",2.3443,0,14.6283926,12.2840442,13.5497632,1.0786,0.8689,0.0515,0.1582,3.5628618,0.2784126,6.1525994,3.2558498,0.3000404,154.0655,164.0482,179.8227,284.3405,261.2403,463.6404,81860.1641,72584.0781,12.6707,1.8743,7.4463,8.1959,0.6405,10.6152,11.2348,0.5647,0.1761,4.6839,5.8715,4.2461,0,0,0,0,0.3406724,0.7429,0.1292716,0.088691,0.1151654,0.1368158,0.0057868,1.912146,4.244613,6.2400866,7.2052358,7.678484,7.7704864,7.8232,7.8836,7.9489
"14",4.4953,0,13.7383776,9.2431302,13.7253056,0.0131,0.0105,7e-04,0.002,3.7346456,0.2812414,6.1535702,3.255792,0.3000544,142.3577,162.1554,172.5227,295.0618,262.2037,463.7966,81854.5391,72584.0781,11.7078,1.8926,7.3,8.5717,0.6455,10.5929,11.2092,0.5635,0.1775,4.892,5.8581,4.2371,0,0,0,0,0.3081612,0.6802,0.0917758,0.0734112,0.0971952,0.13755,0.0068536,1.9202598,4.2526992,6.2908234,7.3262178,7.82179,7.900726,7.9436942,7.994,8.0493
"15",30.2357,1.3913,18.7168922,-11.5187792,13.8808132,4.8361,3.8721,0.3131,0.651,3.8857232,0.2839852,6.1560236,3.2550782,0.3000088,132.2144,160.4115,166.0234,304.162,263.1431,464.1479,81848.9141,72584.0781,10.8392,1.883,7.0557,9.08,0.6635,10.7877,11.4082,0.5735,0.1825,5.1764,5.9622,4.3151,0.6957,0.5565,0.1391,0,0.5280612,0.8897,0.0351968,0.3213878,0.0664402,0.1402352,0.0318216,1.9291604,4.2417282,6.2720212,7.4002704,7.939465,8.021273,8.0634,8.1127,8.1674
"16",39.0854,47.916,31.4133448,-7.6720346,15.3743486,16.039,13.6283,0.9248,1.4859,4.4295484,0.3154392,6.7407608,3.5604244,0.3281794,167.229,158.7995,160.2301,312.4664,263.9827,464.7575,81842.2422,72585.0859,11.6551,1.8617,6.7898,10.4261,0.7425,11.8988,12.5697,0.632,0.2042,5.9385,6.5693,4.7595,1.2455,0.9964,0.2491,45.4249,0.8349542,1.1172,0.0316126,0.4826244,0.1759862,0.176342,0.0529368,1.840643,4.2726844,6.1634588,7.3780928,8.0345034,8.1331906,8.1819,8.2349618,8.2927
"17",92.2069,34.0886,86.0090018,-6.197942,37.3855502,48.6234,39.0045,3.1699,6.4491,11.0736768,0.7838912,16.2070534,8.5341146,0.7868138,173.2364,159.8542,165.1311,307.1253,263.7232,466.7221,81820.4766,72593.3203,13.5602,1.848,6.716,25.902,1.8337,28.4363,29.9469,1.506,0.5043,14.7504,15.6512,11.3745,14.5207,11.6165,2.9041,5.0472,2.154548,3.0939,0.2860802,0.8244106,0.4919906,0.8381504,0.108282,0.8991722,3.1995768,4.524572,6.2622536,8.2026354,8.4635702,8.5848146,8.6781,8.7531
"18",136.9343,50.2877,129.1141618,-7.8201984,59.0150426,70.0991,54.6504,4.7383,10.7104,16.9073486,1.2448578,25.9878272,13.6187724,1.2562386,184.3112,163.0029,178.1268,287.9065,262.3223,468.7072,81786.1172,72608.2266,14.0688,1.8799,7.1193,40.6933,2.9965,46.9196,49.1755,2.4742,0.824,23.2054,25.7012,18.7679,25.1438,20.115,5.0288,0,4.5433364,6.3535,0.2883094,2.1984826,1.19031,1.1545454,0.1899798,1.5322272,3.6560514,4.6451144,6.1979496,8.4624478,8.8367206,9.0182014,9.1634,9.28
"19",165.523,63.5351,169.7303916,4.2073356,81.9458018,87.7846,68.4446,5.9829,13.3571,21.9940454,1.7549806,37.0498524,19.359847,1.7870784,200.8728,167.4342,195.7752,258.3016,259.7385,468.6371,81736.5234,72622.3906,15.206,1.9228,7.7654,52.8623,4.2178,66.7811,69.791,3.514,1.1599,30.2342,36.4768,26.7124,31.7676,25.414,6.3535,0,5.6746998,9.1511,0.9106788,2.420695,1.6925634,1.5614398,0.2168058,2.010577,4.631814,5.4181416,6.5563488,8.9808924,9.3658874,9.5497036,9.7062,9.8389
"20",147.5196,52.9689,160.9627432,13.4431614,72.2237786,88.739,71.3551,5.8299,11.554,17.8543172,1.5501614,33.5922668,17.6010586,1.6259726,211.0258,170.7608,208.5327,241.0023,257.7382,465.917,81692.0625,72636.3047,16.3314,1.9706,8.4297,42.3563,3.677,59.7573,62.6202,3.1553,1.0112,24.3071,32.73,23.9029,26.4844,21.1876,5.2969,0,5.0734802,7.5335,1.1585484,1.347394,2.2181518,1.5079308,0.0204116,1.4918712,4.2626752,5.0689028,6.2352202,8.8077808,9.210842,9.3978006,9.5619,9.7063
"21",99.9125,30.1683,121.4680822,21.5555832,45.433628,76.0344,63.7381,4.4764,7.8199,10.7241882,0.962069,21.4214408,11.2829658,1.0429632,209.322,172.0127,212.8093,241.2542,257.0319,463.4977,81664.2109,72648.0703,16.7879,1.7649,7.7906,24.591,2.2061,36.8301,38.7971,1.9562,0.6067,14.1317,20.2788,14.7321,15.0841,12.0673,3.0168,0,2.63199,3.2893,0.8720238,0.1466624,1.5061574,0.9791692,0.089708,0.1642908,3.2923146,4.2013358,5.5358876,8.020666,8.44824,8.6535,8.8287,8.9772
"22",40.0249,7.9783,77.6545864,37.629648,25.719667,51.9349,45.8824,2.5635,3.489,6.1310764,0.5336294,12.0780388,6.386359,0.5905616,197.1743,171.0759,208.3748,251.4283,257.3013,462.2972,81648.0391,72653.6953,16.1369,1.7347,7.6257,13.8496,1.2052,20.4585,21.6354,1.0913,0.3314,7.9487,11.3088,8.1834,3.9891,3.1913,0.7978,0,1.0712524,1.5501,0.5933978,0.139219,0.3962316,0.5358004,0.0050352,0.5491356,2.9810814,4.0216228,5.4793962,7.4798346,7.855911,8.0379,8.1963,8.3339
"23",8.696,0,43.927507,35.2314844,18.7879064,25.1396,21.8543,1.1409,2.1444,4.576442,0.381946,8.7597504,4.6405426,0.429227,182.1905,169.1279,200.0244,264.4376,258.0736,461.5802,81637.0938,72658.8516,14.9837,1.9479,8.3503,10.6204,0.8863,15.2439,16.1511,0.8149,0.2437,6.0849,8.4422,6.0975,0,0,0,0,1.0483124,1.365,0.1530822,0.2354378,0.430835,0.3820448,0.010949,0.9419418,3.2311138,4.7004862,6.082015,7.3546156,7.6447354,7.7890148,7.9144,8.0232
"24",0.9702,0,26.7373364,25.7671392,17.2177276,9.5196,7.7968,0.4363,1.2865,4.4221338,0.3504766,7.8801282,4.1784492,0.386542,166.1425,166.8468,190.5552,280.0246,259.1986,461.3365,81630.5312,72658.8516,16.0481,2.2811,9.4693,10.2636,0.8135,13.7176,14.5475,0.7341,0.2237,5.8687,7.6041,5.487,0,0,0,0,0.5517618,1.1043,0.1872086,0.161729,0.2384146,0.1516202,0.009367,1.676575,3.6158628,5.639135,6.8591996,7.5026398,7.6637204,7.7508,7.8346,7.9147
"25",1.3175,0,14.3667696,13.0492344,13.867168,0.4996,0.4009,0.0237,0.075,3.7314238,0.2824402,6.2388884,3.3083386,0.3060716,153.5169,164.916,182.7974,292.0222,260.1851,461.437,81624.9062,72658.8516,12.6256,1.9304,7.7578,8.6714,0.6564,10.8739,11.5323,0.582,0.1805,4.9498,6.028,4.3496,0,0,0,0,0.423276,0.8531,0.091185,0.20331,0.092421,0.1275476,0.0105554,1.7899416,3.8565016,5.8819098,7.1323566,7.6907084,7.797375,7.8554994,7.9162,7.9785
"26",2.9259,0,13.8053432,10.8794328,13.7956534,0.0097,0.0077,5e-04,0.0015,3.8354204,0.2803536,6.1302646,3.249012,0.3006044,141.8508,163.0231,175.4124,302.545,261.1492,461.7517,81619.2812,72658.8516,11.6661,1.8933,7.385,8.8147,0.6443,10.5667,11.2006,0.5653,0.1772,5.0253,5.8546,4.2267,0,0,0,0,0.3792014,0.7128,0.1095766,0.0850866,0.1628494,0.1312694,0.0058778,1.857508,4.0176224,5.898376,7.2313296,7.820341,7.9130608,7.9601,8.0111,8.0649
"27",8.6512,0.0012,13.9352868,5.2840666,13.721161,0.2141,0.1676,0.0119,0.0346,3.9128874,0.2778888,6.0376276,3.1969496,0.295807,131.0719,161.1869,168.4571,311.5723,262.0717,462.2245,81613.6562,72658.8516,10.7796,1.8365,6.9558,8.9844,0.6381,10.3972,11.0107,0.5557,0.1755,5.1169,5.7554,4.1589,6e-04,5e-04,1e-04,0,0.3678586,0.7142,0.1248374,0.084447,0.150147,0.1332626,0.0109516,1.888698,4.0649188,5.8332592,7.2592586,7.9003688,7.9990384,8.0467974,8.0965,8.1479
"28",21.0823,0.3804,15.3050756,-5.7772296,13.9915984,1.3135,1.0379,0.0901,0.1855,4.0713082,0.2825564,6.1084492,3.2303674,0.2989168,121.3006,159.3549,161.7307,319.1621,263.0004,462.8524,81608.0312,72658.8516,9.9615,1.8706,6.8788,9.5364,0.6618,10.7306,11.3494,0.5728,0.182,5.427,5.9325,4.2922,0.1902,0.1522,0.038,0,0.5521844,0.9276,0.036395,0.3537632,0.0630338,0.1353858,0.0313866,1.8871832,4.018071,5.7423622,7.293399,7.9860546,8.0949356,8.146725,8.1988,8.2519
"29",61.2162,42.2812,46.6436538,-14.5725114,21.3172092,25.3264,19.319,1.9311,4.0764,6.4602178,0.4416766,9.143901,4.8248946,0.4465186,145.4245,159.1528,161.6584,320.9499,263.5522,464.25,81597.2188,72662.1406,9.9015,1.8532,6.6759,15.0742,1.0306,16.0042,16.8897,0.8526,0.2834,8.5742,8.8285,6.4017,8.2551,6.6041,1.651,25.771,1.2259246,1.5622,0.1423594,0.504355,0.3700948,0.3514762,0.074695,1.133197,3.7988392,5.3587574,6.9561258,8.110078,8.250637,8.313602,8.3800376,8.4532
"30",114.1575,68.8456,101.513854,-12.6436676,48.01154,53.5023,40.5095,3.8127,9.1802,14.4521628,1.00702,20.686579,10.8603602,1.0054184,179.5283,161.6029,172.049,306.8962,262.7436,467.1647,81569.2891,72673.4219,13.1674,1.8647,6.868,34.3745,2.3956,36.9041,38.7481,1.9566,0.6588,19.5648,20.2546,14.7616,21.5731,17.2584,4.3146,25.6994,3.0980758,4.6342,0.2962676,1.4941786,0.6440694,0.9598292,0.193796,1.4124918,3.348779,4.4777388,6.2419296,8.3659042,8.6728952,8.814977,8.9304,9.0278
"31",147.232,56.5439,147.5272186,0.2952566,74.3989132,73.1283,56.2816,4.9749,11.8719,21.0722142,1.572959,32.9625806,17.1980412,1.5931198,192.983,165.3491,187.1494,278.4272,260.5512,469.0604,81524.8438,72686.9688,14.8173,1.9084,7.5172,51.0889,3.8146,59.9544,62.5607,3.161,1.049,29.1479,32.7028,23.9817,28.2719,22.6176,5.6544,0,6.0671298,8.6425,0.36592,3.0627316,1.5148364,1.4895602,0.0822608,1.635373,4.2756956,5.1360076,6.432194,8.8046956,9.1870374,9.3732048,9.527,9.6528
"32",144.5229,51.5489,146.525594,2.0028168,62.8652616,83.6604,66.9387,5.4859,11.2357,16.6778266,1.3332764,28.5808278,14.8927816,1.3805488,203.2156,168.6003,199.9281,263.1163,259.0544,468.5529,81487.8594,72702.1875,15.5418,1.903,7.841,38.9783,3.1159,50.0945,52.206,2.6397,0.8569,22.2949,27.2909,20.0378,25.7745,20.6195,5.1549,0,3.3394906,5.4898,1.056704,0.4972984,1.6565094,1.1856852,0.0142708,1.6253392,4.0234488,4.8766046,6.1715612,8.5943918,9.0018732,9.1986954,9.3683,9.5154
"33",102.4492,44.6067,130.3620172,27.9127634,58.459913,71.9021,57.725,4.4747,9.7024,14.707316,1.2334178,27.0738794,14.13424,1.3110606,209.137,171.0908,209.2702,253.6916,257.8271,466.6934,81452.1641,72716.0938,16.382,1.97,8.5005,34.601,2.9014,47.7543,49.8607,2.5227,0.7979,19.8284,26.0656,19.1017,22.3034,17.8427,4.4607,0,3.7039278,5.5605,0.9148942,0.8067096,1.6661086,1.2311084,0.013854,0.9996094,3.6918186,4.553941,5.870064,8.3233326,8.7409832,8.9449,9.1194982,9.2678
"34",41.8181,11.6891,77.670489,35.8523482,34.3095336,43.361,37.465,2.2615,3.6344,8.4035126,0.708927,16.024211,8.3938872,0.7789948,198.7489,170.2638,205.2591,259.0341,257.8419,465.2298,81430.7109,72724.8203,16.2328,1.9949,8.6867,19.8768,1.6768,28.426,29.7806,1.5075,0.4611,11.3934,15.5687,11.3704,5.8445,4.6756,1.1689,0,2.86397,3.3126,0.2010704,0.9141308,1.0468456,0.9029934,0.0306848,0.6923816,3.1406918,4.1423968,5.6156564,7.764185,8.1644986,8.3614,8.531,8.675
"35",6.5236,0,37.2858482,30.7622784,18.0530328,19.2328,16.82,0.866,1.5468,4.485564,0.36441,8.3898962,4.404303,0.4088634,183.6455,168.2864,196.8708,272.425,258.679,464.6017,81420.7578,72729.1484,15.1034,1.9776,8.3883,10.398,0.8447,14.5861,15.3141,0.7754,0.2323,5.9512,8.006,5.8344,0,0,0,0,1.1137598,1.3079,0.1958618,0.2133362,0.5669384,0.333484,0.009409,1.1752722,3.4727386,4.9367472,6.2728528,7.4644398,7.7530096,7.8995,8.0309,8.1471
"36",0.6091,0,21.3828402,20.7737782,16.2522614,5.1306,4.1681,0.2303,0.7322,4.25078,0.3277624,7.415938,3.8960594,0.361726,167.4693,166.016,187.5504,288.4333,259.8517,464.422,81414.1953,72729.1484,16.1762,2.2698,9.3204,9.8221,0.7574,12.8526,13.5045,0.6839,0.2083,5.6104,7.06,5.141,0,0,0,0,0.4753252,0.9134,0.1289422,0.1105696,0.2278282,0.1369282,0.003803,1.7480058,3.8009224,5.763092,6.9608308,7.5754638,7.7321386,7.8185,7.8999,7.9755
"37",0.5864,0,13.390282,12.8038844,13.2098322,0.1804,0.1453,0.0085,0.0266,3.609182,0.265792,5.9301864,3.1154038,0.2892714,154.743,164.1167,179.9991,300.7176,260.8561,464.5465,81408.1641,72729.1484,12.7264,1.8993,7.5514,8.2767,0.6095,10.1995,10.7165,0.5428,0.1676,4.7198,5.6025,4.0798,0,0,0,0,0.280429,0.6082,0.058727,0.0462704,0.1067772,0.1273806,0.0041366,1.7774184,3.9241136,5.9041284,7.1713608,7.7309942,7.842393,7.9035,7.9616,8.0165
"38",1.5201,0,13.3366426,11.816586,13.3272934,0.0093,0.0075,5e-04,0.0014,3.7657094,0.2679876,5.905213,3.100475,0.287903,142.9837,162.2411,172.7604,311.4019,261.8382,464.8846,81402.5391,72729.1484,11.7593,1.8753,7.2386,8.5992,0.612,10.1137,10.6202,0.5379,0.1683,4.8979,5.5521,4.0455,0,0,0,0,0.262877,0.5479,0.0552938,0.0400098,0.098073,0.1248016,0.0034156,1.5816002,3.9334224,5.8296248,7.2600444,7.8589278,7.9579196,8.0086008,8.0581,8.1065
"39",9.5086,0.0014,14.1661042,4.6574988,13.9478188,0.2183,0.172,0.0118,0.0345,4.0505096,0.2803594,6.1129184,3.206275,0.297749,132.1187,160.3626,165.7226,320.3141,262.7932,465.4211,81396.9141,72729.1484,10.8657,1.8785,7.0382,9.2771,0.6421,10.5004,11.015,0.5579,0.1766,5.279,5.7586,4.2001,7e-04,5e-04,1e-04,0,0.3590756,0.6263,0.076966,0.0637772,0.1733458,0.1219482,0.0079812,1.708244,3.9408538,5.75693,7.2833604,7.9474384,8.0493542,8.098107,8.1471,8.1969
"40",26.8798,0.0997,17.8570092,-9.022777,14.3160574,3.541,2.8142,0.2101,0.5167,4.2493862,0.2878374,6.2189944,3.2573264,0.3025084,122.1268,158.5119,158.9956,327.519,263.7048,466.1348,81391.2891,72729.1484,10.0417,1.8608,6.7666,9.8885,0.6698,10.8526,11.3685,0.5759,0.1842,5.6229,5.9434,4.341,0.0498,0.0399,0.01,0,0.4896514,0.8519,0.04808,0.2652658,0.0945548,0.1298298,0.0357588,1.8215282,3.9354298,5.7062342,7.3188536,8.022286,8.1301636,8.1804414,8.2336,8.29
"41",73.0008,35.5747,52.9898378,-20.0109804,23.9177292,29.0721,22.2115,2.2431,4.6175,7.404221,0.4963294,10.196228,5.326236,0.4947194,138.6971,158.539,159.9166,326.6402,264.1024,467.868,81378.7188,72733.8125,9.6599,1.8429,6.555,17.3785,1.1649,17.9521,18.7557,0.9502,0.3203,9.8785,9.8055,7.1809,9.3448,7.4758,1.869,16.8851,1.525253,1.8488,0.124742,0.6758528,0.472803,0.3765946,0.0137306,1.1838106,3.8403798,5.3490052,6.961227,8.1714344,8.3123304,8.3769002,8.4506,8.5355
"42",130.0281,84.5584,127.6299274,-2.3981636,63.10441,64.5255,48.0333,4.5099,11.9823,18.8940688,1.3192614,27.3646022,14.206345,1.3201302,184.6543,161.7516,173.3085,301.0607,262.4771,471.2011,81341.5391,72747.9688,13.2069,1.8663,6.9241,45.9964,3.2126,49.9755,51.8882,2.63,0.8835,26.1815,27.1276,19.9902,25.3959,20.3167,5.0792,33.7701,5.4183714,7.377,0.0468518,2.9077722,1.2183506,1.292248,0.3204826,2.0547442,4.106158,5.0888516,6.4740074,8.62769,8.9327718,9.0758504,9.1925,9.3004
"43",157.8777,54.2508,169.7820866,11.9043662,88.5775922,81.2045,63.9567,5.4136,11.8342,24.1311314,1.8605272,39.9949188,20.6688946,1.9221198,196.7122,165.2717,187.5014,264.8231,259.5414,471.2141,81287.6562,72764.0938,15.0673,1.9054,7.5071,59.0965,4.5542,73.4144,75.8794,3.849,1.2524,33.7555,39.6717,29.3657,27.1254,21.7003,5.4251,0,7.9206722,11.5437,0.709391,3.4735138,2.6074908,1.8396692,0.0750652,2.3031858,5.1506718,5.8947994,6.8186128,9.279944,9.6047322,9.7366002,9.85,9.9514
"44",146.1029,54.6731,181.7242706,35.6213982,88.4461164,93.2782,74.8499,6.3949,12.0334,21.892375,1.8825114,41.2727366,21.4060654,1.9924302,208.0822,168.8542,201.5481,236.8053,256.662,467.3789,81233.2969,72780.1406,15.966,1.883,7.8241,52.0905,4.4806,73.6761,76.4259,3.8801,1.2322,29.8819,39.959,29.4704,27.3365,21.8692,5.4673,0,5.7402416,9.5829,1.5606574,0.9300258,3.0662736,1.7439408,0.0799116,2.1270184,5.0614366,5.7670386,6.71631,9.4362368,9.787868,9.9107086,10.0137054,10.1063
"45",94.6771,35.8481,133.9021126,39.2250466,65.8631132,68.039,55.9833,4.0194,8.0363,15.0501708,1.394864,31.4316552,16.4537112,1.5327148,209.4363,170.4585,207.3412,225.6866,254.9589,462.515,81190.8438,72795,16.5698,1.9808,8.5464,36.5316,3.3851,57.197,59.8794,3.0425,0.9309,21.0232,31.3088,22.8788,17.924,14.3392,3.5848,0,6.4725914,8.3532,0.7174704,2.0055694,2.886055,1.5809632,0.0458822,1.600053,4.3969414,5.1373782,6.173346,8.8035084,9.1722878,9.2989,9.4032,9.4971
"46",44.4558,7.8849,87.89714,43.4413862,41.491062,46.4061,41.2618,2.312,2.8323,9.1692242,0.8604366,19.9476252,10.5320862,0.9816896,197.3412,169.2815,202.0451,228.9548,254.6107,459.1814,81165.1953,72806.5625,16.0376,1.9658,8.4502,21.5143,2.019,35.1023,37.0666,1.8845,0.5552,12.3881,19.3813,14.0409,3.9424,3.1539,0.7885,0,3.5796494,4.1104,0.6817432,0.4155544,2.052197,1.111896,0.0105972,0.9271264,3.6369122,4.3805268,5.5020486,7.862639,8.1978098,8.3148,8.4216,8.5171
